Orthogroup	CquinquefasciatusJHB2020	Aalbopictus_AalbF5
OG0006194	CQUJHB001598	LOC109414723
OG0006195	CQUJHB005486	LOC109426708
OG0006196	CQUJHB008919	LOC109412049
OG0006197	CQUJHB003793	LOC109412035
OG0006198	CQUJHB004386	LOC109412053
OG0006199	CQUJHB012312	LOC109412041
OG0006200	CQUJHB010046	LOC109414777
OG0006201	CQUJHB013012	LOC109414724
OG0006202	CQUJHB012190	LOC109414704
OG0006203	CQUJHB007137	LOC109414666
OG0006204	CQUJHB004338	LOC115260604
OG0006205	CQUJHB005408	LOC109400894
OG0006206	CQUJHB011997	LOC109423304
OG0006207	CQUJHB002086	LOC109423306
OG0006208	CQUJHB009904	LOC109404477
OG0006209	CQUJHB011580	LOC109404500
OG0006210	CQUJHB014457	LOC109413070
OG0006211	CQUJHB007131	LOC109418501
OG0006212	CQUJHB016202	LOC109418498
OG0006213	CQUJHB003737	LOC109413077
OG0006214	CQUJHB014031	LOC115267434
OG0006215	CQUJHB009307	LOC109413078
OG0006216	CQUJHB008505	LOC109426400
OG0006217	CQUJHB014472	LOC109428024
OG0006218	CQUJHB013557	LOC109418259
OG0006219	CQUJHB004659	LOC109418242
OG0006220	CQUJHB016312	LOC109428033
OG0006221	CQUJHB004653	LOC109418249
OG0006222	CQUJHB005903	LOC109428031
OG0006223	CQUJHB008012	LOC109428039
OG0006224	CQUJHB008044	LOC109418247
OG0006225	CQUJHB003959	LOC109418256
OG0006226	CQUJHB000037	LOC109418245
OG0006227	CQUJHB005736	LOC109428025
OG0006228	CQUJHB012472	LOC109428035
OG0006229	CQUJHB018321	LOC115270233
OG0006230	CQUJHB013574	LOC109404017
OG0006231	CQUJHB001179	LOC109413590
OG0006232	CQUJHB001960	LOC109432063
OG0006233	CQUJHB018244	LOC109407979
OG0006234	CQUJHB017036	LOC109407978
OG0006235	CQUJHB016955	LOC109403684
OG0006236	CQUJHB012223	LOC109407974
OG0006237	CQUJHB017735	LOC109403672
OG0006238	CQUJHB009762	LOC109407969
OG0006239	CQUJHB009303	LOC109407972
OG0006241	CQUJHB015407	LOC109428360
OG0006242	CQUJHB008850	LOC109413568
OG0006243	CQUJHB010328	LOC109401254
OG0006244	CQUJHB004883	LOC109413575
OG0006245	CQUJHB011835	LOC115253717
OG0006246	CQUJHB018090	LOC109413570
OG0006247	CQUJHB011964	LOC109401280
OG0006248	CQUJHB005229	LOC109407899
OG0006249	CQUJHB008507	LOC109413553
OG0006250	CQUJHB012343	LOC115262749
OG0006251	CQUJHB000751	LOC109413576
OG0006252	CQUJHB010516	LOC109431598
OG0006253	CQUJHB011999	LOC109431675
OG0006254	CQUJHB003908	LOC134285258
OG0006255	CQUJHB003347	LOC109412181
OG0006256	CQUJHB007688	LOC115253492
OG0006257	CQUJHB007352	LOC115255459
OG0006258	CQUJHB014737	LOC109414184
OG0006259	CQUJHB006488	LOC109414187
OG0006260	CQUJHB017026	LOC109414186
OG0006261	CQUJHB012993	LOC109414183
OG0006262	CQUJHB010245	LOC109414180
OG0006263	CQUJHB008370	LOC109414185
OG0006264	CQUJHB014147	LOC109416154
OG0006265	CQUJHB010111	LOC109433123
OG0006266	CQUJHB002126	LOC109433429
OG0006267	CQUJHB005523	LOC134290072
OG0006268	CQUJHB003140	LOC109419190
OG0006269	CQUJHB009894	LOC109405758
OG0006270	CQUJHB001488, CQUJHB000849	LOC109433374
OG0006271	CQUJHB013082	LOC109405755
OG0006272	CQUJHB009455	LOC109405756
OG0006273	CQUJHB003617	LOC109405747
OG0006274	CQUJHB003871	LOC109433375
OG0006275	CQUJHB008758	LOC109406735
OG0006276	CQUJHB015523	LOC109411954
OG0006277	CQUJHB013424	LOC109408804
OG0006278	CQUJHB012313	LOC109407160
OG0006279	CQUJHB015844	LOC109407710
OG0006280	CQUJHB002603	LOC109623149
OG0006281	CQUJHB005536	LOC115264576
OG0006282	CQUJHB009911	LOC109623148
OG0006283	CQUJHB004314	LOC109420827
OG0006284	CQUJHB015511	LOC109412518
OG0006285	CQUJHB001555	LOC109412524
OG0006286	CQUJHB001280	LOC109412521
OG0006287	CQUJHB010189	LOC109430137
OG0006288	CQUJHB001821, CQUJHB017783	LOC109433560
OG0006289	CQUJHB002600	LOC109429621
OG0006290	CQUJHB007358	LOC109409839
OG0006291	CQUJHB016959	LOC109397140
OG0006292	CQUJHB010637	LOC109399671
OG0006293	CQUJHB013394	LOC109418885
OG0006294	CQUJHB016157	LOC109399659
OG0006295	CQUJHB004387	LOC109399664
OG0006296	CQUJHB009547	LOC109405416
OG0006297	CQUJHB004904	LOC109402457
OG0006298	CQUJHB009793	LOC109405606
OG0006299	CQUJHB000286	LOC109424300
OG0006300	CQUJHB009225	LOC109415723
OG0006301	CQUJHB013816	LOC109429484
OG0006302	CQUJHB009415	LOC109415725
OG0006303	CQUJHB013999	LOC109415716
OG0006304	CQUJHB008961	LOC109415717
OG0006305	CQUJHB003970	LOC109405471
OG0006306	CQUJHB004709	LOC109405443
OG0006307	CQUJHB006926	LOC109405454
OG0006308	CQUJHB008297	LOC109414261
OG0006309	CQUJHB017306	LOC109405463
OG0006310	CQUJHB008721	LOC109397419
OG0006311	CQUJHB013526	LOC109420807
OG0006312	CQUJHB013643	LOC115253942
OG0006313	CQUJHB015895	LOC109431779
OG0006314	CQUJHB016829	LOC109431784
OG0006315	CQUJHB013930	LOC109431859
OG0006316	CQUJHB001496	LOC109431793
OG0006317	CQUJHB001419	LOC109431792
OG0006318	CQUJHB008289	LOC109431782
OG0006319	CQUJHB000469	LOC134285526, LOC109399864
OG0006320	CQUJHB014291	LOC109409659
OG0006321	CQUJHB017450	LOC109407724
OG0006322	CQUJHB017268	LOC109623194
OG0006323	CQUJHB014796	LOC134283925, LOC109621302
OG0006324	CQUJHB010464	LOC109406147
OG0006325	CQUJHB010098	LOC109401779
OG0006326	CQUJHB016184	LOC109430554
OG0006327	CQUJHB010921	LOC109430552
OG0006328	CQUJHB004077	LOC109430553
OG0006329	CQUJHB012576	LOC109402166
OG0006330	CQUJHB002522	LOC109413228
OG0006331	CQUJHB013419	LOC109402176
OG0006332	CQUJHB013681	LOC109405392
OG0006333	CQUJHB005001	LOC109413236
OG0006334	CQUJHB005324	LOC109402173
OG0006335	CQUJHB011626	LOC109413237
OG0006336	CQUJHB000479	LOC109402165
OG0006337	CQUJHB000975	LOC109404801
OG0006338	CQUJHB003650	LOC115253702
OG0006339	CQUJHB005081	LOC109404802
OG0006340	CQUJHB006765	LOC109404805
OG0006342	CQUJHB001432	LOC109421421
OG0006343	CQUJHB014539	LOC109415148
OG0006344	CQUJHB012712	LOC109423295
OG0006345	CQUJHB016587	LOC109423298
OG0006346	CQUJHB006086	LOC109423296
OG0006347	CQUJHB016858	LOC109423804
OG0006348	CQUJHB016874	LOC109423808
OG0006349	CQUJHB002691	LOC109430608
OG0006350	CQUJHB017964	LOC109423800
OG0006351	CQUJHB003205	LOC109412533
OG0006352	CQUJHB003315	LOC109412536
OG0006353	CQUJHB009261	LOC109412531
OG0006354	CQUJHB007756	LOC109422853
OG0006355	CQUJHB017797	LOC109622707
OG0006357	CQUJHB009322	LOC109423123
OG0006358	CQUJHB003719	LOC109419360
OG0006359	CQUJHB010162	LOC115256420
OG0006360	CQUJHB003995	LOC109414136
OG0006361	CQUJHB007851	LOC115269480
OG0006362	CQUJHB000337	LOC109428627
OG0006363	CQUJHB002037	LOC109431423
OG0006364	CQUJHB009577	LOC109405857
OG0006365	CQUJHB020308	LOC109405837
OG0006367	CQUJHB018396	LOC109424617
OG0006368	CQUJHB018429	LOC109431819
OG0006369	CQUJHB013341	LOC109622626
OG0006370	CQUJHB001558	LOC109415871
OG0006371	CQUJHB000578	LOC109415870
OG0006372	CQUJHB016548	LOC109622716
OG0006373	CQUJHB005595	LOC109415865
OG0006374	CQUJHB003916	LOC109412698
OG0006375	CQUJHB004325	LOC109401920
OG0006376	CQUJHB002630	LOC109408519
OG0006377	CQUJHB003754	LOC109408893
OG0006378	CQUJHB000679	LOC109408702
OG0006379	CQUJHB013986	LOC109406020
OG0006380	CQUJHB017451	LOC109406022
OG0006381	CQUJHB011276	LOC109406008
OG0006382	CQUJHB007675	LOC109408975
OG0006383	CQUJHB006864	LOC109421918
OG0006384	CQUJHB013203	LOC109421919
OG0006385	CQUJHB005288	LOC109421920
OG0006386	CQUJHB011877	LOC109411915
OG0006387	CQUJHB001787	LOC115268008
OG0006388	CQUJHB006262	LOC109408006
OG0006389	CQUJHB016043	LOC109408013
OG0006390	CQUJHB010698	LOC109403208
OG0006391	CQUJHB018265	LOC109405879
OG0006392	CQUJHB010281	LOC109405473
OG0006393	CQUJHB004614	LOC115268757
OG0006394	CQUJHB000784	LOC115260809, LOC134285742
OG0006395	CQUJHB004982	LOC109402423
OG0006396	CQUJHB009659	LOC109402406
OG0006397	CQUJHB012979	LOC109423547
OG0006398	CQUJHB006415	LOC109413634
OG0006399	CQUJHB003755	LOC109425617
OG0006400	CQUJHB013535	LOC109422878
OG0006401	CQUJHB014404	LOC109409589
OG0006402	CQUJHB013655	LOC109430464
OG0006403	CQUJHB009392	LOC109622362
OG0006405	CQUJHB011358	LOC109425512
OG0006406	CQUJHB008522	LOC109411403
OG0006407	CQUJHB010644	LOC115260624
OG0006408	CQUJHB004908	LOC109421825
OG0006409	CQUJHB013068	LOC109411151
OG0006410	CQUJHB000558	LOC109408214
OG0006411	CQUJHB011741	LOC109408222
OG0006412	CQUJHB000970	LOC109408278
OG0006413	CQUJHB012417	LOC109415280
OG0006414	CQUJHB001337	LOC109418825
OG0006415	CQUJHB006611	LOC109402590
OG0006416	CQUJHB011391	LOC134284502
OG0006417	CQUJHB013369	LOC115265315
OG0006418	CQUJHB003132	LOC109402595
OG0006419	CQUJHB012548	LOC109398704
OG0006420	CQUJHB018294	LOC109407009
OG0006421	CQUJHB006899	LOC109427955
OG0006422	CQUJHB009302	LOC109428276
OG0006423	CQUJHB018105	LOC109427952
OG0006424	CQUJHB001786	LOC109428266
OG0006425	CQUJHB017236	LOC109419906
OG0006426	CQUJHB013397	LOC109423534
OG0006427	CQUJHB014009	LOC109414335
OG0006428	CQUJHB013151	LOC109424218
OG0006429	CQUJHB003230	LOC109400667
OG0006430	CQUJHB009278	LOC109423624
OG0006431	CQUJHB003332	LOC109418868
OG0006432	CQUJHB000688	LOC109418873
OG0006433	CQUJHB011966	LOC109621274
OG0006434	CQUJHB017638	LOC109409117
OG0006435	CQUJHB018075	LOC115265416
OG0006436	CQUJHB009834	LOC109409141
OG0006437	CQUJHB013797	LOC109428068
OG0006438	CQUJHB002139	LOC109428069
OG0006439	CQUJHB013402	LOC109428067
OG0006440	CQUJHB007766	LOC115262097
OG0006441	CQUJHB006586	LOC115262094
OG0006442	CQUJHB008840	LOC109397635
OG0006443	CQUJHB005969	LOC109433660
OG0006444	CQUJHB002022	LOC109426100
OG0006446	CQUJHB004834	LOC109405856
OG0006447	CQUJHB010788	LOC109416837
OG0006448	CQUJHB014763	LOC109410407
OG0006449	CQUJHB002857	LOC109405846
OG0006450	CQUJHB010142	LOC109408746
OG0006451	CQUJHB010306	LOC109428956
OG0006452	CQUJHB001285	LOC115267731
OG0006453	CQUJHB011144	LOC109430495
OG0006454	CQUJHB003176	LOC109405399
OG0006455	CQUJHB005020	LOC134289788
OG0006456	CQUJHB001244	LOC134289787
OG0006457	CQUJHB013891	LOC109412577
OG0006458	CQUJHB015970	LOC109403654
OG0006460	CQUJHB012980	LOC109420996
OG0006461	CQUJHB009021	LOC109420995
OG0006462	CQUJHB013901	LOC109428712
OG0006463	CQUJHB018254	LOC109413163
OG0006464	CQUJHB006271	LOC115259545
OG0006465	CQUJHB018296	LOC115268775
OG0006466	CQUJHB004391, CQUJHB009799	LOC109405249
OG0006467	CQUJHB011981	LOC109418625
OG0006468	CQUJHB015061	LOC109405248
OG0006469	CQUJHB005438	LOC115258453
OG0006470	CQUJHB006528	LOC109418562
OG0006471	CQUJHB011208	LOC109430897
OG0006472	CQUJHB001403	LOC109424535
OG0006473	CQUJHB012289	LOC115269433
OG0006474	CQUJHB004510	LOC109424541
OG0006475	CQUJHB000222	LOC109418258
OG0006476	CQUJHB011040	LOC109410687
OG0006477	CQUJHB011649	LOC109400751
OG0006478	CQUJHB000200	LOC115270022
OG0006479	CQUJHB001290	LOC109400750
OG0006480	CQUJHB009951	LOC109401152
OG0006481	CQUJHB012828	LOC109401151
OG0006482	CQUJHB016854	LOC109401142
OG0006483	CQUJHB016086	LOC109401160
OG0006484	CQUJHB013593	LOC109623266
OG0006485	CQUJHB005671	LOC109417667
OG0006486	CQUJHB003395	LOC109417669
OG0006487	CQUJHB003601	LOC109428452
OG0006488	CQUJHB013099	LOC109424681
OG0006489	CQUJHB004687	LOC109421009
OG0006490	CQUJHB006121	LOC109428782
OG0006491	CQUJHB018160	LOC109428736
OG0006492	CQUJHB007028	LOC109420084
OG0006493	CQUJHB018219	LOC109420083
OG0006494	CQUJHB003001	LOC109420082
OG0006495	CQUJHB008074	LOC109420085
OG0006496	CQUJHB005946	LOC115256041, LOC115256042
OG0006497	CQUJHB017339	LOC109420081
OG0006498	CQUJHB011914	LOC109428473
OG0006499	CQUJHB004916	LOC109428472
OG0006501	CQUJHB014306	LOC109423597
OG0006502	CQUJHB017909	LOC115268660
OG0006503	CQUJHB013351	LOC109431504
OG0006504	CQUJHB006221	LOC109431455
OG0006505	CQUJHB005703	LOC109431454
OG0006506	CQUJHB001089	LOC109431452
OG0006507	CQUJHB014384	LOC109415583
OG0006508	CQUJHB017350	LOC109404370
OG0006509	CQUJHB003480	LOC109403124
OG0006510	CQUJHB001909	LOC109403338
OG0006511	CQUJHB015713	LOC109426375
OG0006512	CQUJHB018163	LOC109403309
OG0006513	CQUJHB013787	LOC109412544
OG0006515	CQUJHB010411	LOC109405605
OG0006516	CQUJHB007268	LOC109420845
OG0006517	CQUJHB018108	LOC109417231
OG0006518	CQUJHB016480	LOC134287691
OG0006519	CQUJHB009491	LOC109410089
OG0006520	CQUJHB007831	LOC109417191
OG0006521	CQUJHB016060	LOC109417190
OG0006522	CQUJHB001304	LOC115262468
OG0006523	CQUJHB004120	LOC109427739
OG0006524	CQUJHB001064	LOC115268763
OG0006525	CQUJHB015748	LOC109427694
OG0006526	CQUJHB000763	LOC115262465
OG0006527	CQUJHB017792	LOC109418408
OG0006528	CQUJHB016471	LOC134291559, LOC134292033
OG0006529	CQUJHB003468	LOC109420802
OG0006530	CQUJHB017285	LOC109401156
OG0006531	CQUJHB007063	LOC109401171
OG0006532	CQUJHB014359	LOC115257235, LOC115259976
OG0006533	CQUJHB003532	LOC109420798, LOC115257234
OG0006534	CQUJHB006584	LOC109420805
OG0006535	CQUJHB016770	LOC109401157
OG0006536	CQUJHB005505	LOC109423852
OG0006537	CQUJHB016584	LOC109411193
OG0006538	CQUJHB011401	LOC109622834
OG0006539	CQUJHB004209	LOC109413122
OG0006540	CQUJHB010615	LOC109413115
OG0006541	CQUJHB016930	LOC109430158
OG0006542	CQUJHB011223	LOC109432628
OG0006543	CQUJHB015731	LOC109430176
OG0006544	CQUJHB014468	LOC109432638
OG0006545	CQUJHB010874	LOC109432653
OG0006546	CQUJHB006807	LOC109430175
OG0006547	CQUJHB014736	LOC109430178
OG0006548	CQUJHB001795	LOC109432587
OG0006549	CQUJHB003083	LOC109430172
OG0006550	CQUJHB010669	LOC109430174
OG0006551	CQUJHB004479	LOC109432568
OG0006554	CQUJHB014235	LOC115269198
OG0006555	CQUJHB010378	LOC115253949
OG0006556	CQUJHB006671	LOC109622780
OG0006557	CQUJHB001844	LOC109417679
OG0006558	CQUJHB001233	LOC109405208
OG0006559	CQUJHB003070	LOC109425671
OG0006560	CQUJHB001134	LOC109406996
OG0006561	CQUJHB008084	LOC115258025
OG0006562	CQUJHB007593	LOC109410825
OG0006563	CQUJHB006162	LOC115263365
OG0006564	CQUJHB005370	LOC115263359
OG0006565	CQUJHB005464	LOC109419125, LOC134289697
OG0006566	CQUJHB007279	LOC109427011
OG0006567	CQUJHB002194	LOC109621269
OG0006568	CQUJHB015297, CQUJHB004851	LOC109621606, LOC134284788
OG0006569	CQUJHB012923	LOC109405858
OG0006570	CQUJHB013186	LOC109405396
OG0006571	CQUJHB003867	LOC115254507
OG0006572	CQUJHB004980	LOC109423312
OG0006573	CQUJHB002614	LOC109423265
OG0006574	CQUJHB011505	LOC134283942, LOC109407806
OG0006575	CQUJHB000471	LOC109398849
OG0006576	CQUJHB011031	LOC109398863
OG0006577	CQUJHB008030	LOC115269340
OG0006578	CQUJHB008142	LOC109398852
OG0006579	CQUJHB003075	LOC109398877
OG0006580	CQUJHB008425	LOC109429199
OG0006581	CQUJHB003165	LOC109405497
OG0006582	CQUJHB011698	LOC109430890
OG0006583	CQUJHB001823	LOC109430956
OG0006584	CQUJHB006320	LOC109423553
OG0006585	CQUJHB010896	LOC115263226
OG0006586	CQUJHB011431	LOC115267077
OG0006587	CQUJHB005293	LOC109399932
OG0006588	CQUJHB009143	LOC115267078
OG0006589	CQUJHB012334	LOC115257303
OG0006590	CQUJHB008320	LOC109404556
OG0006591	CQUJHB012779	LOC109423353
OG0006592	CQUJHB001798	LOC109423347
OG0006593	CQUJHB009206	LOC109423349
OG0006594	CQUJHB005735	LOC109423352
OG0006595	CQUJHB006886	LOC109423863
OG0006596	CQUJHB006141	LOC109423861
OG0006597	CQUJHB015616	LOC109423860
OG0006598	CQUJHB000737, CQUJHB007953	LOC109411070
OG0006599	CQUJHB014356	LOC109417115
OG0006600	CQUJHB006462	LOC109417114
OG0006601	CQUJHB013866	LOC109412192
OG0006602	CQUJHB002064	LOC115258731
OG0006603	CQUJHB013942	LOC109424394
OG0006604	CQUJHB004131	LOC109433249
OG0006605	CQUJHB005192	LOC115253500
OG0006606	CQUJHB004589	LOC109433257
OG0006607	CQUJHB003416	LOC109424435
OG0006608	CQUJHB001417	LOC109433264
OG0006609	CQUJHB016509	LOC109398650
OG0006610	CQUJHB009819	LOC115253685
OG0006611	CQUJHB017447	LOC109623144
OG0006612	CQUJHB012178	LOC109427318
OG0006613	CQUJHB007753	LOC109401307
OG0006614	CQUJHB015911	LOC109409609
OG0006615	CQUJHB014056	LOC109426379
OG0006616	CQUJHB002702	LOC109416206
OG0006617	CQUJHB004483	LOC109416148
OG0006618	CQUJHB015010	LOC109416210
OG0006619	CQUJHB005643	LOC109416212
OG0006620	CQUJHB007040	LOC109420976
OG0006621	CQUJHB006776	LOC109420982
OG0006622	CQUJHB003693	LOC109407206
OG0006623	CQUJHB011191	LOC109407203
OG0006624	CQUJHB006552	LOC109405872
OG0006625	CQUJHB017935	LOC109407202
OG0006626	CQUJHB016547	LOC109402640
OG0006627	CQUJHB017388, CQUJHB008728, CQUJHB003805, CQUJHB017690, CQUJHB005097, CQUJHB007067, CQUJHB017241, CQUJHB016171	LOC109422040
OG0006629	CQUJHB008996	LOC109407993
OG0006630	CQUJHB014859	LOC109417715
OG0006631	CQUJHB010021	LOC115258121
OG0006632	CQUJHB010703	LOC109400405
OG0006633	CQUJHB003152	LOC115260075
OG0006634	CQUJHB016538	LOC109430283
OG0006635	CQUJHB016679	LOC109415558
OG0006636	CQUJHB006443	LOC109401051
OG0006637	CQUJHB008826	LOC109403613
OG0006638	CQUJHB016970	LOC115262638
OG0006639	CQUJHB013425	LOC109418340
OG0006640	CQUJHB011637	LOC115270378
OG0006641	CQUJHB000062	LOC109417536
OG0006642	CQUJHB012555	LOC109410770
OG0006643	CQUJHB006101	LOC109399409
OG0006644	CQUJHB002427	LOC109400633
OG0006645	CQUJHB012539	LOC109408764
OG0006646	CQUJHB011410	LOC109623416
OG0006647	CQUJHB006468	LOC109428058
OG0006648	CQUJHB008238, CQUJHB008932, CQUJHB001929	LOC109413795, LOC134288783, LOC134288784
OG0006649	CQUJHB016868	LOC109414688
OG0006650	CQUJHB012192	LOC115255743
OG0006651	CQUJHB001031	LOC109427655
OG0006652	CQUJHB001781	LOC109430085
OG0006653	CQUJHB008957	LOC109428414
OG0006654	CQUJHB004254	LOC109622735
OG0006655	CQUJHB007681	LOC109622734
OG0006656	CQUJHB014016	LOC115258666
OG0006657	CQUJHB003507	LOC109433651
OG0006658	CQUJHB006063	LOC109433658
OG0006659	CQUJHB017317	LOC109402233
OG0006660	CQUJHB005393	LOC109400229
OG0006661	CQUJHB012400	LOC109424776
OG0006662	CQUJHB006173	LOC109417976, LOC134288466
OG0006663	CQUJHB008028	LOC109406267
OG0006664	CQUJHB012349	LOC109406269
OG0006665	CQUJHB007413	LOC109432365
OG0006667	CQUJHB001544	LOC109422031, LOC115253973
OG0006668	CQUJHB012404	LOC109424754, LOC115256571
OG0006669	CQUJHB014026	LOC109414477
OG0006670	CQUJHB014842	LOC109426814
OG0006671	CQUJHB001978	LOC109426816
OG0006672	CQUJHB011541	LOC109426815
OG0006673	CQUJHB015983	LOC109401928
OG0006674	CQUJHB017678	LOC109401835
OG0006675	CQUJHB013329	LOC109426912
OG0006676	CQUJHB004765	LOC109417712
OG0006677	CQUJHB003234	LOC109419666
OG0006678	CQUJHB001319	LOC109622810
OG0006679	CQUJHB015470	LOC109412653
OG0006680	CQUJHB009002	LOC109414398
OG0006681	CQUJHB012782	LOC109421723
OG0006682	CQUJHB001789	LOC109423344
OG0006683	CQUJHB011458	LOC109423345
OG0006684	CQUJHB013463	LOC109423346
OG0006685	CQUJHB001927	LOC115264678
OG0006686	CQUJHB001189	LOC109401542
OG0006687	CQUJHB006134	LOC109406031
OG0006688	CQUJHB010970	LOC109417717
OG0006689	CQUJHB000663	LOC115259641
OG0006690	CQUJHB017183	LOC109406880
OG0006691	CQUJHB013804	LOC109406887
OG0006692	CQUJHB001166	LOC109430919
OG0006693	CQUJHB013880	LOC109430918
OG0006694	CQUJHB014153	LOC109405212
OG0006695	CQUJHB017669	LOC109415589
OG0006696	CQUJHB008669	LOC109431470
OG0006697	CQUJHB006699	LOC115253495
OG0006698	CQUJHB001484	LOC109426121
OG0006699	CQUJHB013923	LOC115266080
OG0006700	CQUJHB017299	LOC109404799
OG0006701	CQUJHB018206	LOC115265858
OG0006702	CQUJHB015005	LOC109423915
OG0006703	CQUJHB002542	LOC109423909
OG0006704	CQUJHB016246	LOC109423919
OG0006705	CQUJHB002634	LOC109404786
OG0006706	CQUJHB011364	LOC109418279
OG0006707	CQUJHB003711	LOC109409585
OG0006708	CQUJHB010817	LOC115267257
OG0006709	CQUJHB013326	LOC109405385
OG0006710	CQUJHB017582	LOC109418350
OG0006711	CQUJHB000855	LOC109418349
OG0006712	CQUJHB002150	LOC109413612
OG0006713	CQUJHB017859	LOC115262744
OG0006714	CQUJHB010550	LOC109427036
OG0006715	CQUJHB003130	LOC109623352
OG0006716	CQUJHB004917	LOC109427043
OG0006717	CQUJHB014585	LOC109413527
OG0006718	CQUJHB009340	LOC109410780
OG0006719	CQUJHB015402	LOC109420032
OG0006720	CQUJHB004984	LOC109417740
OG0006721	CQUJHB012336	LOC109403482
OG0006722	CQUJHB017434	LOC109433659
OG0006723	CQUJHB016692	LOC109623345
OG0006724	CQUJHB013149	LOC109623344
OG0006725	CQUJHB014739	LOC109412658
OG0006726	CQUJHB007661	LOC109401245
OG0006727	CQUJHB009164	LOC109432733
OG0006728	CQUJHB014729	LOC115254755
OG0006729	CQUJHB009431	LOC115254139
OG0006730	CQUJHB008772	LOC109421967
OG0006731	CQUJHB009709	LOC109401304
OG0006732	CQUJHB017617	LOC109401196
OG0006733	CQUJHB012863	LOC109623292
OG0006734	CQUJHB001912	LOC115257286
OG0006735	CQUJHB007088	LOC109402081
OG0006736	CQUJHB008651	LOC109402079
OG0006737	CQUJHB005723	LOC109427574
OG0006738	CQUJHB017068	LOC109432680
OG0006739	CQUJHB008539	LOC109427558
OG0006740	CQUJHB016965	LOC109428448
OG0006741	CQUJHB007690	LOC115267615
OG0006742	CQUJHB015559	LOC109421957
OG0006743	CQUJHB015092	LOC115263285
OG0006744	CQUJHB006209	LOC109418923
OG0006745	CQUJHB014067	LOC109407770
OG0006746	CQUJHB003831	LOC109418921
OG0006747	CQUJHB014745	LOC109404944
OG0006748	CQUJHB013346	LOC109401894
OG0006749	CQUJHB001242	LOC109398085
OG0006750	CQUJHB001794	LOC109428264
OG0006751	CQUJHB017165	LOC109428262
OG0006752	CQUJHB011119	LOC109422059
OG0006753	CQUJHB001876	LOC109400195
OG0006754	CQUJHB006187	LOC109427095
OG0006755	CQUJHB004015	LOC109415472
OG0006756	CQUJHB015418	LOC115264700
OG0006757	CQUJHB006136	LOC109415234
OG0006758	CQUJHB002376	LOC109410771
OG0006759	CQUJHB010155	LOC109425506
OG0006760	CQUJHB017384	LOC109405431
OG0006762	CQUJHB013570	LOC109623011
OG0006763	CQUJHB001720	LOC109419596
OG0006764	CQUJHB015785	LOC109407028
OG0006765	CQUJHB006945	LOC109420918
OG0006766	CQUJHB004656	LOC109417672
OG0006767	CQUJHB000424	LOC109429800
OG0006768	CQUJHB013093	LOC109401844
OG0006769	CQUJHB001702	LOC109398004
OG0006771	CQUJHB018223	LOC109420204
OG0006772	CQUJHB015074	LOC134287602
OG0006773	CQUJHB015178	LOC109411874
OG0006774	CQUJHB008938	LOC134291393
OG0006775	CQUJHB001305	LOC109425244
OG0006776	CQUJHB008306	LOC109399052
OG0006777	CQUJHB017567	LOC115255378
OG0006778	CQUJHB008903	LOC109417653
