Orthogroup	CquinquefasciatusJHB2020	AstephensiUCISS2018
OG0005451	CQUJHB016859	ASTEI20_037800
OG0005452	CQUJHB006772	ASTEI20_036365
OG0005453	CQUJHB015186	ASTEI20_033777
OG0005454	CQUJHB004538	ASTEI20_037637
OG0005455	CQUJHB016848	ASTEI20_040247
OG0005456	CQUJHB016988	ASTEI20_038303
OG0005457	CQUJHB013873, CQUJHB010372, CQUJHB014544, CQUJHB008237, CQUJHB011109	ASTEI20_033034
OG0005458	CQUJHB001387	ASTEI20_044918
OG0005459	CQUJHB014735	ASTEI20_040224
OG0005460	CQUJHB010520	ASTEI20_032711
OG0005461	CQUJHB013698	ASTEI20_040819
OG0005462	CQUJHB017344	ASTEI20_043457
OG0005463	CQUJHB008178	ASTEI20_038164
OG0005464	CQUJHB015608	ASTEI20_031204
OG0005465	CQUJHB004999	ASTEI20_036292
OG0005466	CQUJHB013774	ASTEI20_035729
OG0005467	CQUJHB012339	ASTEI20_036290
OG0005468	CQUJHB001678	ASTEI20_030790
OG0005469	CQUJHB018041	ASTEI20_037479
OG0005470	CQUJHB009242	ASTEI20_041245
OG0005471	CQUJHB001521	ASTEI20_036229
OG0005472	CQUJHB002386	ASTEI20_045921
OG0005473	CQUJHB010177	ASTEI20_042663
OG0005474	CQUJHB007822	ASTEI20_039112
OG0005475	CQUJHB011327	ASTEI20_042841
OG0005476	CQUJHB017136	ASTEI20_043555
OG0005477	CQUJHB011627	ASTEI20_043670
OG0005478	CQUJHB004783	ASTEI20_030828
OG0005479	CQUJHB008037	ASTEI20_045356
OG0005480	CQUJHB016499	ASTEI20_033673
OG0005481	CQUJHB017562	ASTEI20_044853
OG0005482	CQUJHB002334	ASTEI20_034904
OG0005483	CQUJHB013958	ASTEI20_040067
OG0005484	CQUJHB010220	ASTEI20_035564
OG0005485	CQUJHB007529	ASTEI20_031654
OG0005486	CQUJHB016453	ASTEI20_033995
OG0005487	CQUJHB004349	ASTEI20_044533
OG0005488	CQUJHB010910	ASTEI20_036295
OG0005489	CQUJHB016090	ASTEI20_043975, ASTEI20_035532
OG0005490	CQUJHB007275	ASTEI20_041865
OG0005491	CQUJHB016112	ASTEI20_032762
OG0005492	CQUJHB009381	ASTEI20_033959
OG0005494	CQUJHB008050	ASTEI20_036025
OG0005495	CQUJHB007180	ASTEI20_044917
OG0005496	CQUJHB008410	ASTEI20_033091
OG0005497	CQUJHB009355	ASTEI20_046152
OG0005498	CQUJHB008797	ASTEI20_034304
OG0005499	CQUJHB011906	ASTEI20_032531
OG0005500	CQUJHB017632	ASTEI20_037772
OG0005501	CQUJHB006292	ASTEI20_039280
OG0005502	CQUJHB009263	ASTEI20_045060
OG0005503	CQUJHB016072	ASTEI20_032464
OG0005505	CQUJHB005406	ASTEI20_031627
OG0005506	CQUJHB010062	ASTEI20_046039
OG0005507	CQUJHB009044	ASTEI20_037416
OG0005508	CQUJHB014992	ASTEI20_034300
OG0005509	CQUJHB009921	ASTEI20_036772
OG0005510	CQUJHB007283	ASTEI20_039614
OG0005511	CQUJHB004691	ASTEI20_043250
OG0005512	CQUJHB000374	ASTEI20_035576
OG0005513	CQUJHB005072	ASTEI20_039829
OG0005514	CQUJHB005312	ASTEI20_044299
OG0005515	CQUJHB008988	ASTEI20_036829
OG0005516	CQUJHB009031	ASTEI20_041751
OG0005517	CQUJHB015447	ASTEI20_038474
OG0005518	CQUJHB010883	ASTEI20_043444
OG0005519	CQUJHB010476	ASTEI20_031514
OG0005520	CQUJHB000826	ASTEI20_045767
OG0005521	CQUJHB008898	ASTEI20_046107
OG0005522	CQUJHB014038	ASTEI20_033328
OG0005523	CQUJHB014701	ASTEI20_036928
OG0005524	CQUJHB016452	ASTEI20_037556
OG0005525	CQUJHB000959	ASTEI20_034984
OG0005526	CQUJHB013896	ASTEI20_040202
OG0005527	CQUJHB011818	ASTEI20_044584
OG0005528	CQUJHB004118	ASTEI20_041663
OG0005529	CQUJHB014254	ASTEI20_032348
OG0005530	CQUJHB004652	ASTEI20_046150
OG0005531	CQUJHB000843	ASTEI20_037358
OG0005532	CQUJHB017531	ASTEI20_036519
OG0005533	CQUJHB004780	ASTEI20_035771
OG0005534	CQUJHB010112	ASTEI20_042848
OG0005535	CQUJHB005687	ASTEI20_037327
OG0005536	CQUJHB012473	ASTEI20_042692
OG0005537	CQUJHB000945	ASTEI20_035499
OG0005538	CQUJHB008275	ASTEI20_036758
OG0005539	CQUJHB011374	ASTEI20_038326
OG0005540	CQUJHB011107	ASTEI20_031001
OG0005541	CQUJHB013399	ASTEI20_037633
OG0005542	CQUJHB007617	ASTEI20_036099
OG0005543	CQUJHB004561	ASTEI20_033453
OG0005544	CQUJHB003564	ASTEI20_036153
OG0005545	CQUJHB015823	ASTEI20_040352
OG0005546	CQUJHB003360	ASTEI20_041510
OG0005547	CQUJHB009931	ASTEI20_034542
OG0005548	CQUJHB007480	ASTEI20_033982
OG0005549	CQUJHB005125	ASTEI20_039959
OG0005550	CQUJHB003388	ASTEI20_041230
OG0005551	CQUJHB004768	ASTEI20_033585
OG0005552	CQUJHB007521	ASTEI20_037884
OG0005553	CQUJHB011452	ASTEI20_034528
OG0005554	CQUJHB000354	ASTEI20_034017
OG0005555	CQUJHB007252	ASTEI20_044445
OG0005556	CQUJHB009362	ASTEI20_032610
OG0005557	CQUJHB004393	ASTEI20_032164
OG0005558	CQUJHB006891	ASTEI20_033751
OG0005559	CQUJHB009820	ASTEI20_034816
OG0005560	CQUJHB006763	ASTEI20_044833
OG0005561	CQUJHB010647	ASTEI20_040227
OG0005562	CQUJHB005411	ASTEI20_042006
OG0005563	CQUJHB013350	ASTEI20_042427
OG0005564	CQUJHB010405	ASTEI20_031081
OG0005565	CQUJHB012509	ASTEI20_044783
OG0005566	CQUJHB007139	ASTEI20_039852
OG0005567	CQUJHB014600	ASTEI20_037715
OG0005568	CQUJHB001181	ASTEI20_034504
OG0005569	CQUJHB010315	ASTEI20_038584
OG0005570	CQUJHB007944	ASTEI20_042982
OG0005571	CQUJHB015829	ASTEI20_043635
OG0005572	CQUJHB005245	ASTEI20_031967
OG0005573	CQUJHB000520	ASTEI20_040861
OG0005574	CQUJHB014972	ASTEI20_037861
OG0005575	CQUJHB018427	ASTEI20_036485
OG0005576	CQUJHB012750	ASTEI20_033962
OG0005577	CQUJHB011667	ASTEI20_035494
OG0005578	CQUJHB017120	ASTEI20_033720
OG0005579	CQUJHB001050	ASTEI20_032797
OG0005580	CQUJHB000257	ASTEI20_040604
OG0005581	CQUJHB013965	ASTEI20_041737
OG0005582	CQUJHB004133	ASTEI20_042970
OG0005583	CQUJHB007058	ASTEI20_042622
OG0005584	CQUJHB017459	ASTEI20_035623
OG0005585	CQUJHB007698	ASTEI20_036082
OG0005586	CQUJHB012598	ASTEI20_034679
OG0005587	CQUJHB003011	ASTEI20_032187
OG0005588	CQUJHB006003	ASTEI20_042728
OG0005589	CQUJHB005907	ASTEI20_043745
OG0005590	CQUJHB014771	ASTEI20_035502
OG0005591	CQUJHB007375	ASTEI20_041906
OG0005592	CQUJHB006678	ASTEI20_031040
OG0005593	CQUJHB013497	ASTEI20_043861
OG0005594	CQUJHB001002	ASTEI20_034458
OG0005595	CQUJHB007840	ASTEI20_042228
OG0005597	CQUJHB008523	ASTEI20_045204
OG0005598	CQUJHB016358	ASTEI20_040233
OG0005599	CQUJHB014172	ASTEI20_033206
OG0005600	CQUJHB016095	ASTEI20_031559
OG0005601	CQUJHB017799	ASTEI20_037224
OG0005602	CQUJHB003786	ASTEI20_038224
OG0005603	CQUJHB000956	ASTEI20_042399
OG0005604	CQUJHB009054	ASTEI20_043087
OG0005605	CQUJHB017656	ASTEI20_038370
OG0005606	CQUJHB012423	ASTEI20_035537
OG0005607	CQUJHB013636	ASTEI20_036020
OG0005608	CQUJHB001947	ASTEI20_036126
OG0005609	CQUJHB012012	ASTEI20_045330
OG0005610	CQUJHB002847	ASTEI20_037178
OG0005611	CQUJHB016264	ASTEI20_038513
OG0005612	CQUJHB013338	ASTEI20_042870
OG0005613	CQUJHB009801	ASTEI20_037081
OG0005614	CQUJHB003958	ASTEI20_044989
OG0005616	CQUJHB003436	ASTEI20_032562
OG0005617	CQUJHB011078	ASTEI20_033911
OG0005618	CQUJHB008004	ASTEI20_035780
OG0005619	CQUJHB006023	ASTEI20_037429
OG0005620	CQUJHB006330	ASTEI20_042671
OG0005621	CQUJHB006790	ASTEI20_045072
OG0005622	CQUJHB008782	ASTEI20_041215
OG0005623	CQUJHB014257	ASTEI20_034146
OG0005624	CQUJHB006648	ASTEI20_036979
OG0005625	CQUJHB010734	ASTEI20_040670
OG0005626	CQUJHB009832	ASTEI20_044474
OG0005627	CQUJHB015570	ASTEI20_043442
OG0005628	CQUJHB012659	ASTEI20_040948
OG0005629	CQUJHB009323	ASTEI20_037419
OG0005630	CQUJHB008096	ASTEI20_045110
OG0005631	CQUJHB004558	ASTEI20_043598
OG0005632	CQUJHB012531	ASTEI20_040993
OG0005633	CQUJHB002723	ASTEI20_038152
OG0005634	CQUJHB004330	ASTEI20_035756
OG0005635	CQUJHB008668	ASTEI20_038094
OG0005636	CQUJHB008667	ASTEI20_036301
OG0005637	CQUJHB012322	ASTEI20_043069
OG0005638	CQUJHB010187	ASTEI20_035836
OG0005639	CQUJHB009104	ASTEI20_043247
OG0005640	CQUJHB008490	ASTEI20_033594
OG0005641	CQUJHB012664	ASTEI20_038846
OG0005642	CQUJHB016976	ASTEI20_039336
OG0005643	CQUJHB006875	ASTEI20_039038
OG0005644	CQUJHB005174	ASTEI20_041803
OG0005645	CQUJHB010635	ASTEI20_037124
OG0005646	CQUJHB016203	ASTEI20_034492
OG0005647	CQUJHB015656	ASTEI20_040786
OG0005648	CQUJHB008607	ASTEI20_043153, ASTEI20_046024
OG0005649	CQUJHB001271	ASTEI20_044271
OG0005650	CQUJHB005765	ASTEI20_032385
OG0005651	CQUJHB006076	ASTEI20_035651
OG0005652	CQUJHB003922	ASTEI20_038076
OG0005653	CQUJHB003807	ASTEI20_039481
OG0005654	CQUJHB001733	ASTEI20_031824
OG0005655	CQUJHB015776	ASTEI20_037440
OG0005656	CQUJHB013624	ASTEI20_044395
OG0005657	CQUJHB016808	ASTEI20_040630
OG0005658	CQUJHB000766	ASTEI20_045611
OG0005659	CQUJHB013466	ASTEI20_044846
OG0005660	CQUJHB006788	ASTEI20_045825
OG0005661	CQUJHB005440	ASTEI20_033964
OG0005662	CQUJHB015669	ASTEI20_040111
OG0005663	CQUJHB010056	ASTEI20_037433
OG0005664	CQUJHB000887	ASTEI20_033838
OG0005665	CQUJHB003762	ASTEI20_033291
OG0005666	CQUJHB016502	ASTEI20_038351
OG0005667	CQUJHB013898	ASTEI20_040612
OG0005668	CQUJHB007070	ASTEI20_045692
OG0005669	CQUJHB002410	ASTEI20_033950
OG0005670	CQUJHB007146	ASTEI20_039774
OG0005671	CQUJHB004473	ASTEI20_045398
OG0005672	CQUJHB012050	ASTEI20_032525
OG0005673	CQUJHB006952	ASTEI20_038613
OG0005674	CQUJHB013018	ASTEI20_045952
OG0005675	CQUJHB000368	ASTEI20_038949
OG0005676	CQUJHB002712	ASTEI20_039076
OG0005677	CQUJHB001210, CQUJHB012062	ASTEI20_032856
OG0005678	CQUJHB009142	ASTEI20_032222
OG0005679	CQUJHB017941	ASTEI20_045097
OG0005680	CQUJHB015800	ASTEI20_044146
OG0005681	CQUJHB007048	ASTEI20_032691
OG0005682	CQUJHB009333	ASTEI20_032031
OG0005683	CQUJHB000658	ASTEI20_044850
OG0005684	CQUJHB001274	ASTEI20_034849
OG0005685	CQUJHB017882	ASTEI20_034257
OG0005686	CQUJHB010932	ASTEI20_042492
OG0005687	CQUJHB005089	ASTEI20_041630
OG0005688	CQUJHB000874	ASTEI20_037038
OG0005689	CQUJHB017432	ASTEI20_043784
OG0005690	CQUJHB014647	ASTEI20_041389
OG0005691	CQUJHB016493	ASTEI20_043578
OG0005692	CQUJHB004264	ASTEI20_031313
OG0005693	CQUJHB010760	ASTEI20_035375
OG0005694	CQUJHB003081	ASTEI20_031087
OG0005695	CQUJHB012459	ASTEI20_032366
OG0005696	CQUJHB003275	ASTEI20_041211
OG0005697	CQUJHB002861	ASTEI20_036268
OG0005698	CQUJHB008294	ASTEI20_032656
OG0005699	CQUJHB018165	ASTEI20_037150
OG0005700	CQUJHB014714	ASTEI20_041985
OG0005701	CQUJHB013514	ASTEI20_035397
OG0005702	CQUJHB000482	ASTEI20_036326
OG0005703	CQUJHB013840	ASTEI20_041759
OG0005704	CQUJHB017574	ASTEI20_040006
OG0005705	CQUJHB000387	ASTEI20_034413
OG0005706	CQUJHB002819	ASTEI20_041051
OG0005707	CQUJHB007815	ASTEI20_033011
OG0005708	CQUJHB018245	ASTEI20_032565
OG0005709	CQUJHB016223	ASTEI20_045562
OG0005710	CQUJHB008340	ASTEI20_041901
OG0005711	CQUJHB014790	ASTEI20_035558
OG0005712	CQUJHB018439	ASTEI20_031454
OG0005713	CQUJHB003178	ASTEI20_036882
OG0005714	CQUJHB015775	ASTEI20_040676
OG0005715	CQUJHB015847	ASTEI20_035540
OG0005716	CQUJHB008815	ASTEI20_044839
OG0005717	CQUJHB008695	ASTEI20_038270
OG0005718	CQUJHB008420	ASTEI20_033035
OG0005719	CQUJHB016636	ASTEI20_044275
OG0005720	CQUJHB004157	ASTEI20_034659
OG0005721	CQUJHB000927	ASTEI20_041841
OG0005722	CQUJHB009169	ASTEI20_036171
OG0005723	CQUJHB007630	ASTEI20_039389
OG0005726	CQUJHB011829	ASTEI20_035934
OG0005727	CQUJHB004105	ASTEI20_033711
OG0005728	CQUJHB015029	ASTEI20_041825
OG0005729	CQUJHB006456	ASTEI20_041283
OG0005730	CQUJHB012155	ASTEI20_033182
OG0005731	CQUJHB016248	ASTEI20_042999
OG0005732	CQUJHB010994	ASTEI20_045389
OG0005733	CQUJHB011476	ASTEI20_043737
OG0005734	CQUJHB004811	ASTEI20_033231
OG0005735	CQUJHB006322	ASTEI20_037635
OG0005736	CQUJHB017763	ASTEI20_034560
OG0005737	CQUJHB013228	ASTEI20_033745
OG0005738	CQUJHB004927	ASTEI20_036571
OG0005739	CQUJHB003902	ASTEI20_041651
OG0005740	CQUJHB001426	ASTEI20_036030
OG0005741	CQUJHB012187	ASTEI20_033290
OG0005742	CQUJHB001190	ASTEI20_037865
OG0005743	CQUJHB013903	ASTEI20_038505
OG0005744	CQUJHB012110	ASTEI20_039142
OG0005745	CQUJHB000789	ASTEI20_037703
OG0005746	CQUJHB005777	ASTEI20_032690
OG0005747	CQUJHB005178	ASTEI20_034907
OG0005748	CQUJHB017096	ASTEI20_037818
OG0005749	CQUJHB011091	ASTEI20_039099
OG0005750	CQUJHB007011	ASTEI20_044642
OG0005751	CQUJHB017551	ASTEI20_044970
OG0005752	CQUJHB007844	ASTEI20_034480
OG0005753	CQUJHB011704	ASTEI20_034818
OG0005754	CQUJHB016688	ASTEI20_043880
OG0005755	CQUJHB014755	ASTEI20_032890
OG0005756	CQUJHB010980	ASTEI20_039728
OG0005757	CQUJHB011787	ASTEI20_038817
OG0005758	CQUJHB006915	ASTEI20_037675
OG0005759	CQUJHB004406	ASTEI20_043211
OG0005760	CQUJHB014835	ASTEI20_044296
OG0005761	CQUJHB016377	ASTEI20_032583
OG0005762	CQUJHB011126	ASTEI20_042605
OG0005763	CQUJHB015248	ASTEI20_043261
OG0005764	CQUJHB009558	ASTEI20_043242
OG0005765	CQUJHB005633	ASTEI20_039744
OG0005766	CQUJHB000816	ASTEI20_034885
OG0005767	CQUJHB007326	ASTEI20_038907
OG0005768	CQUJHB001747	ASTEI20_041939
OG0005769	CQUJHB002544	ASTEI20_036189
OG0005770	CQUJHB016946	ASTEI20_044627
OG0005771	CQUJHB012230	ASTEI20_037955
OG0005772	CQUJHB004613	ASTEI20_044381
OG0005773	CQUJHB004439	ASTEI20_038022
OG0005774	CQUJHB013067	ASTEI20_031450
OG0005775	CQUJHB009407	ASTEI20_033176
OG0005776	CQUJHB007498	ASTEI20_036411
OG0005777	CQUJHB015130	ASTEI20_043702
OG0005778	CQUJHB015562	ASTEI20_042909
OG0005779	CQUJHB008503	ASTEI20_043280
OG0005780	CQUJHB014784	ASTEI20_045536
OG0005781	CQUJHB001169	ASTEI20_044834
OG0005782	CQUJHB003911, CQUJHB009941	ASTEI20_038281
OG0005783	CQUJHB001146	ASTEI20_038912
OG0005784	CQUJHB016575	ASTEI20_040843
OG0005785	CQUJHB013249	ASTEI20_040145
OG0005786	CQUJHB018456	ASTEI20_044489
OG0005787	CQUJHB017308	ASTEI20_044724
OG0005788	CQUJHB013954	ASTEI20_034001
OG0005789	CQUJHB018026	ASTEI20_039716
OG0005790	CQUJHB014494	ASTEI20_045289
OG0005791	CQUJHB000302	ASTEI20_031936
OG0005792	CQUJHB009667	ASTEI20_033249
OG0005793	CQUJHB008026	ASTEI20_043271
OG0005794	CQUJHB005155	ASTEI20_037552
OG0005795	CQUJHB003818	ASTEI20_032770
OG0005796	CQUJHB000317	ASTEI20_038359
OG0005797	CQUJHB008313	ASTEI20_031076
OG0005798	CQUJHB010651	ASTEI20_031247
OG0005799	CQUJHB014169	ASTEI20_044683
OG0005800	CQUJHB005116	ASTEI20_039881
OG0005801	CQUJHB006858	ASTEI20_045776
OG0005802	CQUJHB001006	ASTEI20_041487
OG0005803	CQUJHB001457	ASTEI20_044290
OG0005804	CQUJHB009946	ASTEI20_042615
OG0005805	CQUJHB015171	ASTEI20_031317
OG0005806	CQUJHB018291	ASTEI20_038882
OG0005807	CQUJHB010723	ASTEI20_045792
OG0005808	CQUJHB004080	ASTEI20_031608
OG0005809	CQUJHB016516	ASTEI20_036476
OG0005810	CQUJHB006470	ASTEI20_036647
OG0005811	CQUJHB018236	ASTEI20_037154
OG0005812	CQUJHB018289	ASTEI20_038693
OG0005813	CQUJHB001653	ASTEI20_042602
OG0005814	CQUJHB004997	ASTEI20_035615
OG0005815	CQUJHB015216	ASTEI20_041007
OG0005816	CQUJHB003179	ASTEI20_038652
OG0005817	CQUJHB005314	ASTEI20_033215
OG0005818	CQUJHB018199	ASTEI20_040797
OG0005819	CQUJHB013830	ASTEI20_031428
OG0005820	CQUJHB009614	ASTEI20_040610
OG0005821	CQUJHB009774	ASTEI20_039460
OG0005822	CQUJHB010907	ASTEI20_044882
OG0005823	CQUJHB000936	ASTEI20_040285
OG0005824	CQUJHB014409	ASTEI20_043628
OG0005825	CQUJHB016761	ASTEI20_045540
OG0005826	CQUJHB016913	ASTEI20_038358
OG0005827	CQUJHB007148	ASTEI20_045747
OG0005828	CQUJHB006353	ASTEI20_043068
OG0005829	CQUJHB004968	ASTEI20_030809
OG0005830	CQUJHB001784	ASTEI20_031402
OG0005831	CQUJHB012003	ASTEI20_033229
OG0005832	CQUJHB009019	ASTEI20_040105
OG0005833	CQUJHB014183	ASTEI20_038936
OG0005834	CQUJHB017704	ASTEI20_038993
OG0005835	CQUJHB012962	ASTEI20_043386
OG0005836	CQUJHB007389	ASTEI20_031175
OG0005837	CQUJHB010769	ASTEI20_035253
OG0005838	CQUJHB017250	ASTEI20_041863
OG0005839	CQUJHB012195	ASTEI20_042732
OG0005840	CQUJHB008512	ASTEI20_033981
OG0005841	CQUJHB006993	ASTEI20_030987
OG0005842	CQUJHB016165	ASTEI20_043831
OG0005843	CQUJHB008849	ASTEI20_033951
OG0005844	CQUJHB006674	ASTEI20_031992
OG0005845	CQUJHB017809	ASTEI20_034869
OG0005846	CQUJHB000448	ASTEI20_039341
OG0005847	CQUJHB014751	ASTEI20_032428
OG0005848	CQUJHB002869	ASTEI20_045541
OG0005849	CQUJHB015964	ASTEI20_039588
OG0005850	CQUJHB013122	ASTEI20_032757, ASTEI20_040566
OG0005851	CQUJHB004928	ASTEI20_042726
OG0005852	CQUJHB011398	ASTEI20_030964
OG0005853	CQUJHB018393	ASTEI20_041611
OG0005854	CQUJHB012876	ASTEI20_037833
OG0005855	CQUJHB012132	ASTEI20_037031
OG0005856	CQUJHB012294	ASTEI20_034881
OG0005857	CQUJHB000895	ASTEI20_034061
OG0005858	CQUJHB018385	ASTEI20_039310
OG0005859	CQUJHB010612	ASTEI20_042679
OG0005860	CQUJHB012399	ASTEI20_032709
OG0005861	CQUJHB013119	ASTEI20_032850
OG0005862	CQUJHB002623	ASTEI20_034336
OG0005863	CQUJHB008743	ASTEI20_035095
OG0005864	CQUJHB013612	ASTEI20_040129, ASTEI20_035386
OG0005865	CQUJHB004466	ASTEI20_032781
OG0005866	CQUJHB012743	ASTEI20_033326
OG0005867	CQUJHB004469	ASTEI20_036216
OG0005868	CQUJHB004167	ASTEI20_032282
OG0005869	CQUJHB000298	ASTEI20_043632
OG0005870	CQUJHB010961	ASTEI20_036589
OG0005871	CQUJHB009700	ASTEI20_038542
OG0005872	CQUJHB007019	ASTEI20_041053
OG0005873	CQUJHB011905	ASTEI20_032717
OG0005874	CQUJHB016293	ASTEI20_039103
OG0005875	CQUJHB001932	ASTEI20_043126
OG0005876	CQUJHB003300	ASTEI20_042185
OG0005877	CQUJHB006324	ASTEI20_042825
OG0005878	CQUJHB010473	ASTEI20_046157
OG0005879	CQUJHB001692	ASTEI20_031336
OG0005880	CQUJHB001537, CQUJHB013358	ASTEI20_037102
OG0005881	CQUJHB010153	ASTEI20_033048
OG0005882	CQUJHB009447	ASTEI20_035660
OG0005883	CQUJHB016514	ASTEI20_039243
OG0005884	CQUJHB001489	ASTEI20_044034
OG0005886	CQUJHB017535	ASTEI20_045290
OG0005887	CQUJHB001595	ASTEI20_035999
OG0005888	CQUJHB006691	ASTEI20_039859
OG0005889	CQUJHB017827	ASTEI20_041886
OG0005890	CQUJHB014830	ASTEI20_038235
OG0005891	CQUJHB009467	ASTEI20_033118
OG0005892	CQUJHB014887	ASTEI20_041884
OG0005893	CQUJHB010232	ASTEI20_032146
OG0005894	CQUJHB006663	ASTEI20_034019
OG0005895	CQUJHB001804	ASTEI20_034718
OG0005896	CQUJHB008022	ASTEI20_041946
OG0005897	CQUJHB001057	ASTEI20_040590
OG0005898	CQUJHB007281	ASTEI20_044363
OG0005899	CQUJHB002365	ASTEI20_044228
OG0005900	CQUJHB007523	ASTEI20_043882
OG0005901	CQUJHB005459	ASTEI20_041994
OG0005902	CQUJHB007731	ASTEI20_044782
OG0005903	CQUJHB005871	ASTEI20_037501
OG0005904	CQUJHB006444	ASTEI20_032154
OG0005905	CQUJHB017462	ASTEI20_031291
OG0005906	CQUJHB016611	ASTEI20_044931
OG0005907	CQUJHB018013	ASTEI20_045248
OG0005908	CQUJHB006061	ASTEI20_038161
OG0005909	CQUJHB002518	ASTEI20_038376
OG0005910	CQUJHB006178	ASTEI20_041096
OG0005911	CQUJHB008621	ASTEI20_043345
OG0005912	CQUJHB017085	ASTEI20_043208
OG0005913	CQUJHB008147	ASTEI20_031629
OG0005914	CQUJHB017916	ASTEI20_045528
OG0005915	CQUJHB003474	ASTEI20_040921
OG0005916	CQUJHB012588	ASTEI20_030855
OG0005918	CQUJHB016199	ASTEI20_033039
OG0005919	CQUJHB004242	ASTEI20_040212
OG0005920	CQUJHB016103	ASTEI20_045082
OG0005921	CQUJHB003637	ASTEI20_040192
OG0005922	CQUJHB010664	ASTEI20_045862
OG0005923	CQUJHB018248	ASTEI20_034285
OG0005924	CQUJHB013343	ASTEI20_038787
OG0005925	CQUJHB004008	ASTEI20_033703
OG0005926	CQUJHB002469	ASTEI20_041345
OG0005927	CQUJHB017949	ASTEI20_042696
OG0005928	CQUJHB002319	ASTEI20_044841
OG0005929	CQUJHB000984	ASTEI20_032909
OG0005930	CQUJHB005836	ASTEI20_041087
OG0005931	CQUJHB008059	ASTEI20_031389
OG0005932	CQUJHB016398	ASTEI20_041049
OG0005933	CQUJHB000044	ASTEI20_032769
OG0005935	CQUJHB013650	ASTEI20_043995
OG0005936	CQUJHB001065	ASTEI20_037823
OG0005937	CQUJHB008000	ASTEI20_035248
OG0005938	CQUJHB004618	ASTEI20_033597
OG0005939	CQUJHB008229	ASTEI20_044418
OG0005940	CQUJHB008011	ASTEI20_032681
OG0005941	CQUJHB013038	ASTEI20_032957
OG0005942	CQUJHB010135	ASTEI20_041931
OG0005943	CQUJHB014935	ASTEI20_039062
OG0005944	CQUJHB015149	ASTEI20_044088
OG0005945	CQUJHB018129	ASTEI20_040580
OG0005946	CQUJHB013607	ASTEI20_037847
OG0005947	CQUJHB007363	ASTEI20_035691
OG0005948	CQUJHB008842	ASTEI20_034724
OG0005949	CQUJHB009394	ASTEI20_041495
OG0005950	CQUJHB018440	ASTEI20_042321
OG0005951	CQUJHB004073	ASTEI20_043420
OG0005952	CQUJHB014795	ASTEI20_033621
OG0005953	CQUJHB017931	ASTEI20_032179
OG0005954	CQUJHB008441	ASTEI20_042568
OG0005955	CQUJHB011845	ASTEI20_036960
OG0005956	CQUJHB012731	ASTEI20_035542
OG0005957	CQUJHB009310	ASTEI20_034223
OG0005958	CQUJHB009761	ASTEI20_046010
OG0005959	CQUJHB002572	ASTEI20_032708
OG0005960	CQUJHB002142	ASTEI20_040543
OG0005961	CQUJHB002597	ASTEI20_042559
OG0005962	CQUJHB004255	ASTEI20_043146
OG0005963	CQUJHB017506	ASTEI20_040308
OG0005964	CQUJHB001466	ASTEI20_034985
OG0005965	CQUJHB006917	ASTEI20_035682
OG0005966	CQUJHB014933	ASTEI20_031385
OG0005967	CQUJHB006999	ASTEI20_037052
OG0005968	CQUJHB003799	ASTEI20_032055
OG0005969	CQUJHB010002	ASTEI20_032184
OG0005970	CQUJHB014530	ASTEI20_041907
OG0005971	CQUJHB015192	ASTEI20_036031
OG0005972	CQUJHB011937	ASTEI20_041484
OG0005973	CQUJHB013850	ASTEI20_044805
OG0005975	CQUJHB003051	ASTEI20_031068
OG0005976	CQUJHB005710	ASTEI20_039768
OG0005978	CQUJHB015318	ASTEI20_038348
OG0005980	CQUJHB001623	ASTEI20_033177
OG0005981	CQUJHB000496	ASTEI20_043356
OG0005982	CQUJHB012156	ASTEI20_043527
OG0005983	CQUJHB002822	ASTEI20_044921
OG0005984	CQUJHB017065	ASTEI20_043844
OG0005985	CQUJHB015000	ASTEI20_045986
OG0005986	CQUJHB007306	ASTEI20_043220
OG0005987	CQUJHB006117	ASTEI20_043112
OG0005988	CQUJHB013810	ASTEI20_030901
OG0005989	CQUJHB018033	ASTEI20_041405
OG0005990	CQUJHB003789	ASTEI20_038372
OG0005991	CQUJHB003116	ASTEI20_039446
OG0005992	CQUJHB009661	ASTEI20_043951
OG0005993	CQUJHB013034	ASTEI20_044354
OG0005994	CQUJHB013705	ASTEI20_045160
OG0005995	CQUJHB009025	ASTEI20_042442
OG0005996	CQUJHB000407	ASTEI20_044373
OG0005997	CQUJHB000941	ASTEI20_045037
OG0005998	CQUJHB014910	ASTEI20_034993
OG0005999	CQUJHB007092	ASTEI20_033907
OG0006000	CQUJHB010716	ASTEI20_031098
OG0006001	CQUJHB004619	ASTEI20_035977
OG0006002	CQUJHB014788	ASTEI20_038979
OG0006003	CQUJHB012451	ASTEI20_041610
OG0006004	CQUJHB003500	ASTEI20_038044
OG0006005	CQUJHB004581	ASTEI20_036522
OG0006006	CQUJHB000487	ASTEI20_041698
OG0006007	CQUJHB008054	ASTEI20_037511
OG0006008	CQUJHB008427	ASTEI20_041133
OG0006009	CQUJHB018016	ASTEI20_045705
OG0006010	CQUJHB015308	ASTEI20_040260
OG0006011	CQUJHB017940	ASTEI20_036427
OG0006012	CQUJHB006372	ASTEI20_035011
OG0006013	CQUJHB017075	ASTEI20_031574
OG0006014	CQUJHB015373	ASTEI20_030817
OG0006015	CQUJHB011360	ASTEI20_031011
OG0006016	CQUJHB007119	ASTEI20_041376
