Orthogroup	CquinquefasciatusJHB2020	AaegyptiLVP_AGWG
OG0004804	CQUJHB014987	AAEL005481
OG0004805	CQUJHB007518	AAEL005492
OG0004806	CQUJHB017978	AAEL005504
OG0004807	CQUJHB018215	AAEL005507
OG0004808	CQUJHB010630	AAEL005508
OG0004809	CQUJHB011759	AAEL005510
OG0004810	CQUJHB006725	AAEL005521
OG0004811	CQUJHB015927	AAEL005524
OG0004812	CQUJHB001901	AAEL005530
OG0004813	CQUJHB007259	AAEL005531
OG0004814	CQUJHB016701	AAEL005535
OG0004815	CQUJHB018282	AAEL005544
OG0004816	CQUJHB007782	AAEL005558
OG0004817	CQUJHB002539	AAEL005567
OG0004818	CQUJHB001843	AAEL005573
OG0004819	CQUJHB011389	AAEL005575
OG0004820	CQUJHB005003	AAEL005579
OG0004821	CQUJHB008168	AAEL005583
OG0004822	CQUJHB011353	AAEL005604, AAEL005596
OG0004823	CQUJHB005218	AAEL012074, AAEL005598
OG0004824	CQUJHB006419	AAEL005599
OG0004825	CQUJHB011134	AAEL005605
OG0004826	CQUJHB007142	AAEL005618
OG0004827	CQUJHB015329	AAEL005622
OG0004828	CQUJHB014421	AAEL005626
OG0004829	CQUJHB003105	AAEL005629
OG0004830	CQUJHB010819	AAEL005634
OG0004831	CQUJHB010890	AAEL005639
OG0004832	CQUJHB006743	AAEL005643
OG0004833	CQUJHB004676	AAEL005646
OG0004834	CQUJHB012991	AAEL005653
OG0004835	CQUJHB003457	AAEL005655
OG0004836	CQUJHB007085	AAEL005657
OG0004837	CQUJHB017012	AAEL005659
OG0004838	CQUJHB001423	AAEL005662
OG0004839	CQUJHB006390	AAEL005663
OG0004840	CQUJHB000388	AAEL005666
OG0004841	CQUJHB005887	AAEL005678
OG0004842	CQUJHB006404	AAEL005681
OG0004843	CQUJHB004832	AAEL005688
OG0004844	CQUJHB000004	AAEL005690
OG0004845	CQUJHB009332	AAEL005692
OG0004846	CQUJHB013303	AAEL005699
OG0004847	CQUJHB016315	AAEL005706
OG0004848	CQUJHB006451	AAEL005709
OG0004849	CQUJHB007577	AAEL005713
OG0004850	CQUJHB017461	AAEL005719
OG0004851	CQUJHB016827	AAEL005720
OG0004852	CQUJHB015312	AAEL005726
OG0004853	CQUJHB006379	AAEL005728
OG0004854	CQUJHB009910	AAEL005730
OG0004855	CQUJHB013455	AAEL005731
OG0004856	CQUJHB016451	AAEL005732
OG0004857	CQUJHB006313	AAEL005734
OG0004858	CQUJHB008604	AAEL005736
OG0004859	CQUJHB012778	AAEL005739
OG0004860	CQUJHB014037	AAEL005742
OG0004861	CQUJHB008852	AAEL005744
OG0004862	CQUJHB013647	AAEL005754
OG0004863	CQUJHB018184	AAEL005762
OG0004864	CQUJHB000458	AAEL005766
OG0004865	CQUJHB005727	AAEL005769
OG0004866	CQUJHB017442	AAEL005776
OG0004867	CQUJHB007104	AAEL005785
OG0004868	CQUJHB012167	AAEL005787
OG0004869	CQUJHB007536	AAEL005790
OG0004870	CQUJHB010940	AAEL005793
OG0004871	CQUJHB017666	AAEL005796
OG0004872	CQUJHB016891	AAEL005799
OG0004873	CQUJHB004615	AAEL005803
OG0004874	CQUJHB008125	AAEL005813
OG0004875	CQUJHB006723	AAEL005822
OG0004876	CQUJHB005629	AAEL005825
OG0004877	CQUJHB005482	AAEL005826
OG0004878	CQUJHB007706	AAEL005827
OG0004879	CQUJHB004210	AAEL005830
OG0004880	CQUJHB014296	AAEL005831
OG0004881	CQUJHB000095	AAEL005832
OG0004882	CQUJHB009111	AAEL005837
OG0004883	CQUJHB014636	AAEL005839
OG0004884	CQUJHB000885	AAEL005840
OG0004885	CQUJHB015096	AAEL005845
OG0004886	CQUJHB015448	AAEL005850
OG0004887	CQUJHB017428	AAEL005856
OG0004888	CQUJHB000805, CQUJHB002043	AAEL005857
OG0004889	CQUJHB007258	AAEL005861
OG0004890	CQUJHB011706	AAEL005870
OG0004891	CQUJHB000142	AAEL005874
OG0004892	CQUJHB011257	AAEL005879
OG0004893	CQUJHB007308	AAEL005888
OG0004894	CQUJHB017113	AAEL005891, AAEL022858
OG0004895	CQUJHB012952	AAEL005897
OG0004896	CQUJHB018097	AAEL005902
OG0004897	CQUJHB016860	AAEL005904
OG0004898	CQUJHB011399	AAEL005906
OG0004899	CQUJHB011839	AAEL005908
OG0004900	CQUJHB008376	AAEL005909
OG0004901	CQUJHB007823	AAEL005911
OG0004902	CQUJHB004967	AAEL005913
OG0004903	CQUJHB012751	AAEL005915
OG0004904	CQUJHB013216, CQUJHB017050	AAEL005926
OG0004905	CQUJHB015454	AAEL005928
OG0004906	CQUJHB012845	AAEL005929
OG0004907	CQUJHB016968	AAEL005931
OG0004908	CQUJHB006058	AAEL005936
OG0004909	CQUJHB001633	AAEL005939, AAEL020519
OG0004910	CQUJHB016722	AAEL005946
OG0004911	CQUJHB007013	AAEL005947
OG0004912	CQUJHB002764	AAEL005951
OG0004913	CQUJHB002000	AAEL005959
OG0004914	CQUJHB005841	AAEL005968
OG0004915	CQUJHB001621	AAEL005976
OG0004916	CQUJHB011180	AAEL005977
OG0004917	CQUJHB011305	AAEL005980
OG0004918	CQUJHB013632	AAEL005985
OG0004919	CQUJHB002019	AAEL026797, AAEL006001
OG0004920	CQUJHB001313	AAEL006002
OG0004921	CQUJHB006067	AAEL006009
OG0004922	CQUJHB011024	AAEL006010
OG0004923	CQUJHB003475	AAEL006012
OG0004924	CQUJHB017734	AAEL006016
OG0004925	CQUJHB016303	AAEL006022
OG0004926	CQUJHB013512	AAEL006025
OG0004927	CQUJHB006446, CQUJHB015486	AAEL006027
OG0004928	CQUJHB013836	AAEL006036
OG0004929	CQUJHB003028	AAEL006048
OG0004930	CQUJHB011765	AAEL006050
OG0004931	CQUJHB003616	AAEL006051
OG0004932	CQUJHB012091	AAEL006055
OG0004933	CQUJHB012115	AAEL006056
OG0004934	CQUJHB003716	AAEL006059
OG0004935	CQUJHB004048	AAEL006062
OG0004936	CQUJHB006227	AAEL006064
OG0004937	CQUJHB003783	AAEL006065
OG0004938	CQUJHB009844	AAEL006066
OG0004939	CQUJHB013680	AAEL006067
OG0004940	CQUJHB018372	AAEL006069
OG0004941	CQUJHB008804	AAEL006071
OG0004942	CQUJHB003746	AAEL006073
OG0004943	CQUJHB002006	AAEL006080
OG0004944	CQUJHB004485	AAEL006087
OG0004945	CQUJHB008430	AAEL006091
OG0004946	CQUJHB003368	AAEL006098
OG0004947	CQUJHB018451	AAEL006103
OG0004948	CQUJHB006561	AAEL006107
OG0004949	CQUJHB013178	AAEL006115
OG0004950	CQUJHB015738	AAEL006116
OG0004951	CQUJHB001018	AAEL006117
OG0004952	CQUJHB001021	AAEL006118
OG0004953	CQUJHB003142	AAEL006120
OG0004954	CQUJHB008436	AAEL006124
OG0004955	CQUJHB014348	AAEL006125
OG0004956	CQUJHB010841	AAEL006129
OG0004957	CQUJHB016618	AAEL006133
OG0004958	CQUJHB016084	AAEL006134
OG0004959	CQUJHB006108	AAEL006137
OG0004960	CQUJHB007322	AAEL006139
OG0004961	CQUJHB015923	AAEL006140
OG0004962	CQUJHB009779	AAEL006142
OG0004963	CQUJHB011710	AAEL006150
OG0004964	CQUJHB001491	AAEL006154
OG0004965	CQUJHB001575	AAEL006166
OG0004966	CQUJHB000251	AAEL006167
OG0004967	CQUJHB013781	AAEL006175
OG0004968	CQUJHB010240, CQUJHB006039	AAEL006180
OG0004969	CQUJHB007188	AAEL006185
OG0004970	CQUJHB015868	AAEL006189
OG0004971	CQUJHB014841	AAEL006201
OG0004972	CQUJHB009567	AAEL006208
OG0004973	CQUJHB016623	AAEL006219
OG0004974	CQUJHB000553	AAEL006224
OG0004975	CQUJHB000236	AAEL006231
OG0004976	CQUJHB003540	AAEL006234
OG0004977	CQUJHB010752	AAEL006235
OG0004978	CQUJHB014590	AAEL006251
OG0004979	CQUJHB007062	AAEL006254
OG0004980	CQUJHB015878	AAEL006262
OG0004981	CQUJHB016304	AAEL006265
OG0004982	CQUJHB006298	AAEL006267
OG0004983	CQUJHB005874	AAEL006271
OG0004984	CQUJHB015972, CQUJHB008486	AAEL014539, AAEL014543, AAEL006276
OG0004985	CQUJHB015430	AAEL006277
OG0004986	CQUJHB006809	AAEL006282
OG0004987	CQUJHB001202	AAEL006286
OG0004988	CQUJHB009298	AAEL006298
OG0004989	CQUJHB016105	AAEL006299
OG0004990	CQUJHB000420	AAEL006300
OG0004991	CQUJHB001613	AAEL006308
OG0004992	CQUJHB004803	AAEL006310
OG0004993	CQUJHB001344	AAEL006313
OG0004994	CQUJHB017944	AAEL006322
OG0004995	CQUJHB004468	AAEL006329
OG0004996	CQUJHB016124	AAEL006330
OG0004997	CQUJHB003878	AAEL006339
OG0004998	CQUJHB003555	AAEL006341
OG0004999	CQUJHB014896	AAEL006346
OG0005000	CQUJHB008170	AAEL006350
OG0005001	CQUJHB009996	AAEL006352
OG0005002	CQUJHB007867	AAEL006362
OG0005003	CQUJHB009755	AAEL006364
OG0005004	CQUJHB009790	AAEL006370
OG0005005	CQUJHB014824	AAEL006373
OG0005006	CQUJHB010702	AAEL006374
OG0005007	CQUJHB013715	AAEL006400
OG0005008	CQUJHB010081	AAEL006401
OG0005009	CQUJHB016626	AAEL006407
OG0005010	CQUJHB014803	AAEL006409
OG0005011	CQUJHB014035	AAEL006412
OG0005012	CQUJHB011388	AAEL006413
OG0005013	CQUJHB010401	AAEL006419
OG0005014	CQUJHB014316	AAEL006420
OG0005015	CQUJHB015294	AAEL006432
OG0005016	CQUJHB000428	AAEL006433
OG0005017	CQUJHB007225	AAEL006436
OG0005018	CQUJHB009185	AAEL006437
OG0005019	CQUJHB001731	AAEL006438
OG0005020	CQUJHB005499	AAEL006439
OG0005021	CQUJHB006966	AAEL006441
OG0005022	CQUJHB017492	AAEL006446
OG0005023	CQUJHB012906	AAEL006447
OG0005024	CQUJHB012288	AAEL006451
OG0005025	CQUJHB005568	AAEL006453
OG0005026	CQUJHB010286	AAEL006459
OG0005027	CQUJHB017396	AAEL006460
OG0005028	CQUJHB002345	AAEL006462
OG0005029	CQUJHB011783	AAEL006476
OG0005030	CQUJHB001152	AAEL006478
OG0005031	CQUJHB003253, CQUJHB001908	AAEL006480
OG0005032	CQUJHB004777	AAEL006482
OG0005033	CQUJHB015892	AAEL006490
OG0005034	CQUJHB000152	AAEL006491
OG0005035	CQUJHB015577	AAEL006502
OG0005036	CQUJHB009170	AAEL006508
OG0005037	CQUJHB011645	AAEL006509
OG0005038	CQUJHB015765	AAEL006511
OG0005039	CQUJHB008278	AAEL006514
OG0005040	CQUJHB011635	AAEL006516
OG0005041	CQUJHB013500	AAEL006518, AAEL025432
OG0005042	CQUJHB007517	AAEL006520
OG0005043	CQUJHB007401	AAEL006522
OG0005044	CQUJHB004721	AAEL006536
OG0005045	CQUJHB000362	AAEL006539
OG0005046	CQUJHB009867	AAEL006540
OG0005047	CQUJHB006839	AAEL006543
OG0005048	CQUJHB005379	AAEL006547
OG0005049	CQUJHB012079	AAEL006549
OG0005050	CQUJHB017158	AAEL006551
OG0005051	CQUJHB007658	AAEL006552
OG0005052	CQUJHB002803	AAEL006557
OG0005053	CQUJHB016128	AAEL006560
OG0005054	CQUJHB010916	AAEL006564
OG0005055	CQUJHB002922	AAEL006577
OG0005056	CQUJHB010414	AAEL006581
OG0005057	CQUJHB011225	AAEL006582
OG0005058	CQUJHB004583	AAEL006587
OG0005059	CQUJHB014574	AAEL006589
OG0005060	CQUJHB011969	AAEL006597
OG0005061	CQUJHB001517	AAEL006601
OG0005062	CQUJHB008593	AAEL006609
OG0005063	CQUJHB012615	AAEL006610
OG0005064	CQUJHB016818	AAEL006611
OG0005065	CQUJHB007926	AAEL006625
OG0005066	CQUJHB017029	AAEL006634
OG0005067	CQUJHB004476	AAEL006635
OG0005068	CQUJHB010691	AAEL006636
OG0005069	CQUJHB001479	AAEL006646
OG0005070	CQUJHB014087	AAEL006648
OG0005071	CQUJHB017154	AAEL006649
OG0005072	CQUJHB006341	AAEL006652
OG0005073	CQUJHB006405	AAEL006653
OG0005074	CQUJHB012405	AAEL006654
OG0005075	CQUJHB007735	AAEL006655
OG0005076	CQUJHB011605	AAEL006660
OG0005077	CQUJHB003533	AAEL006663
OG0005078	CQUJHB013388	AAEL006666
OG0005079	CQUJHB015392	AAEL006667
OG0005080	CQUJHB014310	AAEL006669
OG0005081	CQUJHB016242	AAEL006676
OG0005082	CQUJHB003969	AAEL006677
OG0005083	CQUJHB007493	AAEL006682
OG0005084	CQUJHB012185	AAEL006685
OG0005085	CQUJHB008774	AAEL006693
OG0005086	CQUJHB016164	AAEL006698
OG0005087	CQUJHB016107	AAEL006705
OG0005088	CQUJHB013769	AAEL006707
OG0005089	CQUJHB017871	AAEL006711
OG0005090	CQUJHB015767	AAEL006712
OG0005091	CQUJHB005951	AAEL006713
OG0005092	CQUJHB005791	AAEL006715
OG0005093	CQUJHB014131	AAEL006717
OG0005094	CQUJHB007467	AAEL006723
OG0005095	CQUJHB007444	AAEL006724
OG0005096	CQUJHB000603	AAEL006725
OG0005097	CQUJHB003580	AAEL006727
OG0005098	CQUJHB016815	AAEL006733
OG0005099	CQUJHB014279	AAEL006735
OG0005100	CQUJHB006206	AAEL006736
OG0005101	CQUJHB012981	AAEL006740
OG0005102	CQUJHB013968	AAEL006747
OG0005103	CQUJHB013748	AAEL006755
OG0005104	CQUJHB015300	AAEL006760
OG0005105	CQUJHB007531	AAEL006762
OG0005106	CQUJHB016793	AAEL006771
OG0005107	CQUJHB009124	AAEL006779
OG0005108	CQUJHB011210	AAEL006782
OG0005109	CQUJHB011496	AAEL006788
OG0005110	CQUJHB009613	AAEL006789
OG0005111	CQUJHB006625	AAEL006791
OG0005112	CQUJHB013342	AAEL006794
OG0005113	CQUJHB005207	AAEL006799
OG0005114	CQUJHB009975	AAEL006800
OG0005115	CQUJHB010759	AAEL006801
OG0005116	CQUJHB008580	AAEL006808
OG0005117	CQUJHB014906	AAEL006819
OG0005118	CQUJHB007381	AAEL006820
OG0005119	CQUJHB017957	AAEL006824
OG0005120	CQUJHB009883	AAEL006826
OG0005121	CQUJHB006323	AAEL006833
OG0005122	CQUJHB017525	AAEL006834
OG0005123	CQUJHB001809	AAEL006836
OG0005124	CQUJHB011317	AAEL006843
OG0005125	CQUJHB010218	AAEL006845
OG0005126	CQUJHB002385	AAEL006847
OG0005127	CQUJHB004661	AAEL006848
OG0005128	CQUJHB018263	AAEL006855
OG0005129	CQUJHB002981	AAEL006867
OG0005130	CQUJHB002096	AAEL006870
OG0005131	CQUJHB002652	AAEL006872
OG0005132	CQUJHB003448	AAEL006879
OG0005133	CQUJHB017627	AAEL006880
OG0005134	CQUJHB000675	AAEL006881
OG0005135	CQUJHB006466	AAEL006884
OG0005136	CQUJHB012420	AAEL006885
OG0005137	CQUJHB006240	AAEL006888
OG0005138	CQUJHB018333	AAEL006890
OG0005139	CQUJHB016922	AAEL006895
OG0005140	CQUJHB004703	AAEL006905
OG0005141	CQUJHB007946	AAEL006908
OG0005142	CQUJHB016734	AAEL006910
OG0005143	CQUJHB017817	AAEL006912
OG0005144	CQUJHB016108, CQUJHB016132	AAEL006915
OG0005145	CQUJHB007183	AAEL006922
OG0005146	CQUJHB014609	AAEL006928
OG0005147	CQUJHB007551	AAEL006934
OG0005149	CQUJHB013244	AAEL006938
OG0005150	CQUJHB014816	AAEL006946
OG0005151	CQUJHB012271	AAEL006956
OG0005152	CQUJHB014039	AAEL006958
OG0005153	CQUJHB010979	AAEL006963
OG0005154	CQUJHB016123	AAEL006969
OG0005155	CQUJHB007793	AAEL006972
OG0005156	CQUJHB002945	AAEL006973
OG0005157	CQUJHB014725	AAEL006975
OG0005158	CQUJHB005761	AAEL006976
OG0005159	CQUJHB000485	AAEL006991
OG0005160	CQUJHB011817	AAEL024395, AAEL007004
OG0005161	CQUJHB004743	AAEL007011
OG0005162	CQUJHB010607	AAEL007015
OG0005163	CQUJHB007342	AAEL024885, AAEL007026, AAEL007017
OG0005164	CQUJHB014580	AAEL007018
OG0005165	CQUJHB018061	AAEL007019
OG0005166	CQUJHB015954	AAEL007023
OG0005167	CQUJHB013255	AAEL007029
OG0005168	CQUJHB013349	AAEL007038
OG0005169	CQUJHB011335	AAEL007041
OG0005170	CQUJHB005460	AAEL007042
OG0005171	CQUJHB005050	AAEL007043
OG0005172	CQUJHB012792	AAEL007050
OG0005173	CQUJHB004626	AAEL007056
OG0005174	CQUJHB014661	AAEL007062
OG0005175	CQUJHB012740	AAEL007065
OG0005176	CQUJHB017217	AAEL007069
OG0005177	CQUJHB016776	AAEL007084
OG0005178	CQUJHB004685	AAEL007088
OG0005179	CQUJHB007324	AAEL007092
OG0005180	CQUJHB018474	AAEL007100
OG0005181	CQUJHB009330	AAEL007104
OG0005182	CQUJHB005305	AAEL007105
OG0005183	CQUJHB011886	AAEL007114
OG0005184	CQUJHB005699	AAEL007120
OG0005185	CQUJHB016168	AAEL007127
OG0005186	CQUJHB001910	AAEL007129
OG0005187	CQUJHB011826	AAEL007130
OG0005188	CQUJHB015696	AAEL007132
OG0005189	CQUJHB003855	AAEL007137
OG0005190	CQUJHB000605	AAEL007149
OG0005191	CQUJHB004955	AAEL007158
OG0005192	CQUJHB016914	AAEL007160
OG0005193	CQUJHB008183	AAEL007162
OG0005194	CQUJHB000768	AAEL007164
OG0005195	CQUJHB006218	AAEL007173
OG0005196	CQUJHB005241	AAEL007184
OG0005197	CQUJHB012173	AAEL007185
OG0005198	CQUJHB013815	AAEL007189
OG0005199	CQUJHB003973	AAEL007191
OG0005200	CQUJHB007448	AAEL007196
OG0005201	CQUJHB005383	AAEL007200
OG0005202	CQUJHB017287	AAEL007203
OG0005203	CQUJHB011219	AAEL007206
OG0005205	CQUJHB010690	AAEL007221
OG0005206	CQUJHB011588	AAEL007227
OG0005207	CQUJHB015598	AAEL007235
OG0005208	CQUJHB013214	AAEL007237
OG0005209	CQUJHB003418	AAEL007239
OG0005210	CQUJHB006253	AAEL007240
OG0005211	CQUJHB003712	AAEL007247
OG0005212	CQUJHB015015	AAEL007252
OG0005213	CQUJHB012031	AAEL007253
OG0005214	CQUJHB001919	AAEL007256
OG0005215	CQUJHB011856	AAEL007258
OG0005216	CQUJHB014299	AAEL007259
OG0005217	CQUJHB010266	AAEL007260
OG0005218	CQUJHB013741	AAEL007261
OG0005219	CQUJHB000026	AAEL007267
OG0005220	CQUJHB004225	AAEL007268
OG0005221	CQUJHB004909	AAEL007271
OG0005222	CQUJHB017808	AAEL007279
OG0005223	CQUJHB002952	AAEL007286
OG0005224	CQUJHB018255	AAEL007288
OG0005225	CQUJHB001076, CQUJHB017890	AAEL007290
OG0005226	CQUJHB017767	AAEL007292
OG0005227	CQUJHB001452	AAEL007302
OG0005228	CQUJHB007801	AAEL007303
OG0005229	CQUJHB017933	AAEL007304
OG0005230	CQUJHB004292	AAEL007305
OG0005231	CQUJHB003985	AAEL007306
OG0005232	CQUJHB009400	AAEL007307
OG0005234	CQUJHB008786	AAEL007310
OG0005235	CQUJHB011201	AAEL007313
OG0005236	CQUJHB013874	AAEL007316
OG0005237	CQUJHB017137	AAEL007317
OG0005238	CQUJHB011094	AAEL007321
OG0005239	CQUJHB009878	AAEL007328
OG0005240	CQUJHB010312	AAEL007329
OG0005241	CQUJHB009036	AAEL007332
OG0005242	CQUJHB017874	AAEL007342
OG0005243	CQUJHB017196	AAEL007354
OG0005244	CQUJHB009672	AAEL007355
OG0005245	CQUJHB010249	AAEL007366
OG0005246	CQUJHB010215	AAEL007372
OG0005247	CQUJHB006447	AAEL007373
OG0005248	CQUJHB004180	AAEL007374
OG0005249	CQUJHB012052	AAEL007382
OG0005250	CQUJHB005180	AAEL007387
OG0005251	CQUJHB003549	AAEL007392
OG0005252	CQUJHB006382	AAEL007393
OG0005253	CQUJHB004082	AAEL007397
OG0005254	CQUJHB017556	AAEL007401
OG0005255	CQUJHB018378	AAEL007410
OG0005256	CQUJHB005606	AAEL007414
OG0005257	CQUJHB002852	AAEL007422
OG0005258	CQUJHB008484	AAEL007423
OG0005259	CQUJHB004766	AAEL007439
OG0005260	CQUJHB003433	AAEL007441
OG0005261	CQUJHB011328	AAEL007442
OG0005262	CQUJHB015755	AAEL007443
OG0005263	CQUJHB002480	AAEL007451
OG0005264	CQUJHB004086	AAEL007452
OG0005265	CQUJHB018388	AAEL007462
OG0005266	CQUJHB009459	AAEL007472
OG0005267	CQUJHB016159	AAEL007480
OG0005268	CQUJHB008813	AAEL007481
OG0005269	CQUJHB003044	AAEL007482
OG0005270	CQUJHB014182	AAEL007483
OG0005271	CQUJHB015095	AAEL007484
OG0005272	CQUJHB004781	AAEL007493
OG0005273	CQUJHB002938	AAEL007495
OG0005274	CQUJHB004313	AAEL007502
OG0005275	CQUJHB001952	AAEL007509
OG0005276	CQUJHB012511	AAEL007521
OG0005277	CQUJHB009003	AAEL007523
OG0005278	CQUJHB010129	AAEL007525
OG0005279	CQUJHB016884	AAEL007526
OG0005280	CQUJHB010093	AAEL007534
OG0005281	CQUJHB002173	AAEL007535
OG0005282	CQUJHB011691	AAEL007539
OG0005283	CQUJHB013672	AAEL007542
OG0005284	CQUJHB012324	AAEL007547
OG0005285	CQUJHB004150	AAEL007548
OG0005286	CQUJHB000351	AAEL007549
OG0005287	CQUJHB014095	AAEL007554
OG0005288	CQUJHB017266	AAEL007555
OG0005289	CQUJHB015461	AAEL024676, AAEL007556
OG0005290	CQUJHB010338	AAEL007558
OG0005291	CQUJHB008943	AAEL007559
OG0005292	CQUJHB009286	AAEL007560
OG0005293	CQUJHB004815	AAEL007562
OG0005294	CQUJHB013219	AAEL007563
OG0005295	CQUJHB000549	AAEL007566
OG0005296	CQUJHB011900	AAEL007572, AAEL020170
OG0005297	CQUJHB013709	AAEL007573
OG0005298	CQUJHB006932	AAEL007579
OG0005299	CQUJHB001972	AAEL007607
OG0005300	CQUJHB015287	AAEL007624
OG0005301	CQUJHB013168	AAEL007626
OG0005302	CQUJHB002759	AAEL007633
OG0005303	CQUJHB012954	AAEL007634
OG0005304	CQUJHB012452	AAEL007637
OG0005305	CQUJHB017239	AAEL007641
OG0005306	CQUJHB003775	AAEL007642
OG0005307	CQUJHB011290	AAEL007644
OG0005308	CQUJHB011534	AAEL007646
OG0005309	CQUJHB016181	AAEL007651
OG0005310	CQUJHB000580	AAEL007653
OG0005311	CQUJHB014470, CQUJHB000903	AAEL007656
OG0005312	CQUJHB007612	AAEL007657
OG0005313	CQUJHB011027	AAEL007658
OG0005314	CQUJHB004960	AAEL007660
OG0005315	CQUJHB000710	AAEL007661
OG0005316	CQUJHB005931	AAEL007670
OG0005317	CQUJHB005098	AAEL007672
OG0005318	CQUJHB006019	AAEL007674
OG0005319	CQUJHB002214	AAEL007684
OG0005320	CQUJHB005851	AAEL007687, AAEL028226
OG0005321	CQUJHB017745	AAEL007690
OG0005322	CQUJHB013174	AAEL007693
OG0005323	CQUJHB004584	AAEL007701
OG0005324	CQUJHB018363	AAEL007702
OG0005325	CQUJHB002372	AAEL007705
OG0005326	CQUJHB014256	AAEL007707
OG0005327	CQUJHB002373, CQUJHB018118	AAEL007713
OG0005328	CQUJHB017045	AAEL007715
OG0005329	CQUJHB011611	AAEL007716
OG0005330	CQUJHB012457	AAEL007717
OG0005331	CQUJHB012397	AAEL007718
OG0005332	CQUJHB017619	AAEL007720
OG0005333	CQUJHB001500	AAEL007725
OG0005334	CQUJHB011694	AAEL007729
OG0005335	CQUJHB003173	AAEL007730
OG0005336	CQUJHB010692	AAEL007738
OG0005337	CQUJHB009008	AAEL007739
OG0005338	CQUJHB005688	AAEL007750
OG0005339	CQUJHB008165	AAEL007763
OG0005340	CQUJHB008461	AAEL007765
OG0005341	CQUJHB006149	AAEL007767
OG0005342	CQUJHB014071	AAEL007768
OG0005343	CQUJHB000373	AAEL007771
OG0005344	CQUJHB003542	AAEL007772
OG0005345	CQUJHB001663	AAEL007773
OG0005346	CQUJHB011551	AAEL007777
OG0005347	CQUJHB017633	AAEL007787
OG0005348	CQUJHB013649	AAEL007788
OG0005349	CQUJHB003122	AAEL007790
OG0005350	CQUJHB007089	AAEL007796
OG0005351	CQUJHB009186	AAEL007800
OG0005352	CQUJHB012985	AAEL007809
OG0005353	CQUJHB011082	AAEL007810
OG0005354	CQUJHB002817	AAEL007820
OG0005355	CQUJHB004763	AAEL007821
OG0005356	CQUJHB002877	AAEL007825
OG0005357	CQUJHB005265	AAEL007827
OG0005358	CQUJHB009712	AAEL007839
OG0005359	CQUJHB015144	AAEL007842
OG0005360	CQUJHB002203	AAEL007845
OG0005361	CQUJHB014361	AAEL007848
OG0005362	CQUJHB006936	AAEL007853
OG0005363	CQUJHB012931	AAEL007854
OG0005364	CQUJHB004796	AAEL007856
OG0005365	CQUJHB002910	AAEL007857
OG0005366	CQUJHB006104	AAEL007858
OG0005367	CQUJHB015170	AAEL007862
OG0005368	CQUJHB000769	AAEL007871
OG0005369	CQUJHB008536	AAEL007874
OG0005370	CQUJHB002114	AAEL007877
OG0005371	CQUJHB017750	AAEL007883
OG0005372	CQUJHB013637	AAEL007885
OG0005373	CQUJHB003109	AAEL007891
OG0005374	CQUJHB013922	AAEL007892
OG0005375	CQUJHB003937	AAEL007897
OG0005376	CQUJHB000933	AAEL007904
OG0005377	CQUJHB003976	AAEL007907
OG0005378	CQUJHB004297	AAEL007915
OG0005379	CQUJHB000119	AAEL007920
OG0005380	CQUJHB016619	AAEL007931
OG0005381	CQUJHB008793	AAEL007936
OG0005382	CQUJHB016488	AAEL007943
OG0005383	CQUJHB008531	AAEL007944
OG0005384	CQUJHB008492	AAEL007945
OG0005385	CQUJHB016534	AAEL007955
OG0005386	CQUJHB008312	AAEL007982
OG0005387	CQUJHB015997	AAEL007988
OG0005388	CQUJHB014971	AAEL007989
OG0005389	CQUJHB003157	AAEL007994
OG0005390	CQUJHB010768	AAEL007997
OG0005391	CQUJHB004818	AAEL008001
OG0005392	CQUJHB002830	AAEL008020
OG0005393	CQUJHB008751	AAEL008022
OG0005394	CQUJHB017190	AAEL008025
OG0005395	CQUJHB012259	AAEL008036
OG0005396	CQUJHB012011	AAEL008038
OG0005397	CQUJHB004098	AAEL008042
OG0005398	CQUJHB002699	AAEL008044
OG0005399	CQUJHB000249	AAEL008048
OG0005400	CQUJHB009484	AAEL008058
OG0005401	CQUJHB011658	AAEL008061
OG0005402	CQUJHB005796	AAEL008062
OG0005403	CQUJHB008267	AAEL008068
OG0005404	CQUJHB016758	AAEL008069
OG0005405	CQUJHB018238	AAEL008071
OG0005406	CQUJHB005790	AAEL008073
OG0005407	CQUJHB008036	AAEL008088
OG0005408	CQUJHB001926	AAEL008099
OG0005409	CQUJHB000672	AAEL008102
OG0005410	CQUJHB008773	AAEL008103
OG0005411	CQUJHB008179	AAEL008105
OG0005412	CQUJHB001029	AAEL008107
OG0005413	CQUJHB008342	AAEL008108
OG0005414	CQUJHB011934	AAEL008111
OG0005415	CQUJHB002774	AAEL008115
OG0005416	CQUJHB002146	AAEL008116
OG0005417	CQUJHB000059	AAEL008124
OG0005418	CQUJHB004962	AAEL008126
OG0005419	CQUJHB001739	AAEL008128
OG0005420	CQUJHB016052	AAEL008131
OG0005421	CQUJHB016644	AAEL008133
OG0005422	CQUJHB009527	AAEL008134
OG0005423	CQUJHB011044	AAEL008135
OG0005424	CQUJHB013658	AAEL008136
OG0005425	CQUJHB003568	AAEL008141
OG0005426	CQUJHB009620	AAEL008144
OG0005427	CQUJHB004155, CQUJHB015215	AAEL022290, AAEL008153, AAEL008165, AAEL026808, AAEL008151
OG0005428	CQUJHB016489	AAEL008161
OG0005429	CQUJHB017707, CQUJHB016939	AAEL008166
OG0005430	CQUJHB002496	AAEL008167
