Orthogroup	AfunestusAfunGA1	AsinensisChina
OG0005107	AFUN2_001957	ASIC012023
OG0005108	AFUN2_001538	ASIC001787
OG0005109	AFUN2_011489	ASIC013239
OG0005110	AFUN2_001976	ASIC013238
OG0005111	AFUN2_007817	ASIC001788
OG0005112	AFUN2_002948	ASIC017828
OG0005113	AFUN2_013028	ASIC012631
OG0005114	AFUN2_007820	ASIC017827
OG0005115	AFUN2_014311	ASIC017829
OG0005116	AFUN2_003886	ASIC017830
OG0005117	AFUN2_013145	ASIC008046
OG0005118	AFUN2_002415	ASIC007567
OG0005119	AFUN2_006818	ASIC009654
OG0005120	AFUN2_012316	ASIC007552
OG0005121	AFUN2_006785	ASIC010552
OG0005122	AFUN2_010054	ASIC000878
OG0005123	AFUN2_014779	ASIC010553
OG0005124	AFUN2_007126	ASIC000876
OG0005125	AFUN2_010418	ASIC000872
OG0005126	AFUN2_009552	ASIC000873
OG0005127	AFUN2_004181	ASIC000877
OG0005128	AFUN2_006109	ASIC015442
OG0005130	AFUN2_004752	ASIC015445
OG0005131	AFUN2_005743	ASIC017798
OG0005132	AFUN2_004869	ASIC003696
OG0005133	AFUN2_008140	ASIC003694
OG0005134	AFUN2_008212	ASIC003708
OG0005135	AFUN2_013365	ASIC003692
OG0005136	AFUN2_009014	ASIC003711
OG0005137	AFUN2_004847	ASIC003709
OG0005138	AFUN2_010509	ASIC003706
OG0005139	AFUN2_001072	ASIC003712
OG0005140	AFUN2_008540	ASIC013412
OG0005142	AFUN2_013161	ASIC007465
OG0005143	AFUN2_004360	ASIC008355
OG0005144	AFUN2_012710	ASIC001844
OG0005146	AFUN2_001814	ASIC003672
OG0005147	AFUN2_001232	ASIC003671
OG0005148	AFUN2_004306	ASIC007089
OG0005149	AFUN2_007614	ASIC021810
OG0005150	AFUN2_002593	ASIC009027
OG0005151	AFUN2_009326	ASIC021459
OG0005152	AFUN2_012782	ASIC000603
OG0005153	AFUN2_003635	ASIC006419
OG0005154	AFUN2_000915	ASIC002678
OG0005155	AFUN2_012326	ASIC006418
OG0005156	AFUN2_001718	ASIC006445
OG0005157	AFUN2_013219	ASIC007440
OG0005158	AFUN2_007565	ASIC006443
OG0005159	AFUN2_012469	ASIC005306
OG0005160	AFUN2_004182	ASIC020123
OG0005161	AFUN2_011345	ASIC020128
OG0005163	AFUN2_006749	ASIC005320
OG0005164	AFUN2_005545	ASIC005295
OG0005165	AFUN2_007592	ASIC020157
OG0005166	AFUN2_006843	ASIC005319
OG0005167	AFUN2_006450	ASIC006776
OG0005168	AFUN2_006624	ASIC006781
OG0005169	AFUN2_004224	ASIC018017
OG0005170	AFUN2_011525	ASIC015514
OG0005171	AFUN2_011934	ASIC015513
OG0005172	AFUN2_014171	ASIC005054
OG0005174	AFUN2_010361	ASIC018010
OG0005176	AFUN2_013452	ASIC006003
OG0005177	AFUN2_009179	ASIC011608
OG0005178	AFUN2_007133	ASIC015083
OG0005179	AFUN2_009977	ASIC011611
OG0005180	AFUN2_009414	ASIC021207
OG0005181	AFUN2_005030	ASIC018546
OG0005182	AFUN2_011861	ASIC018561
OG0005183	AFUN2_010924	ASIC017671
OG0005184	AFUN2_008902	ASIC006458
OG0005185	AFUN2_007125	ASIC004664
OG0005186	AFUN2_011013	ASIC014220
OG0005187	AFUN2_013993	ASIC004663
OG0005188	AFUN2_006808	ASIC004662
OG0005189	AFUN2_012931	ASIC008361
OG0005190	AFUN2_009550	ASIC005782
OG0005191	AFUN2_008426	ASIC021000
OG0005192	AFUN2_001016	ASIC005786
OG0005193	AFUN2_005973	ASIC020999
OG0005194	AFUN2_007864	ASIC020994
OG0005196	AFUN2_002466	ASIC018407
OG0005197	AFUN2_006838	ASIC017715
OG0005198	AFUN2_010843	ASIC014586
OG0005199	AFUN2_013769	ASIC014589
OG0005200	AFUN2_005086	ASIC014567
OG0005201	AFUN2_007156	ASIC011713
OG0005203	AFUN2_003936	ASIC011714
OG0005204	AFUN2_007694	ASIC011120
OG0005205	AFUN2_009736	ASIC013846
OG0005206	AFUN2_005417	ASIC013840
OG0005207	AFUN2_004406	ASIC006116
OG0005208	AFUN2_004585	ASIC006113
OG0005209	AFUN2_012798	ASIC013841
OG0005210	AFUN2_003036	ASIC013850
OG0005211	AFUN2_004193	ASIC011917
OG0005212	AFUN2_010519	ASIC017846
OG0005213	AFUN2_010538	ASIC017843
OG0005214	AFUN2_014168	ASIC005045
OG0005215	AFUN2_008596	ASIC017844
OG0005216	AFUN2_013419	ASIC017849
OG0005217	AFUN2_006761	ASIC011919
OG0005218	AFUN2_008921	ASIC017847
OG0005219	AFUN2_007634	ASIC005044
OG0005220	AFUN2_011737	ASIC003949
OG0005221	AFUN2_010897	ASIC017198
OG0005222	AFUN2_005653	ASIC017193
OG0005223	AFUN2_013140	ASIC008008
OG0005224	AFUN2_007539	ASIC008009
OG0005225	AFUN2_010218	ASIC020680
OG0005226	AFUN2_013125	ASIC008006
OG0005227	AFUN2_008347	ASIC020687
OG0005228	AFUN2_003483	ASIC008005
OG0005229	AFUN2_009399	ASIC020086
OG0005230	AFUN2_014416	ASIC008003
OG0005231	AFUN2_011938	ASIC013295
OG0005232	AFUN2_006571	ASIC020250
OG0005233	AFUN2_013601	ASIC012503
OG0005234	AFUN2_007646	ASIC009846
OG0005235	AFUN2_002665	ASIC016477
OG0005236	AFUN2_005739	ASIC016482
OG0005237	AFUN2_008591	ASIC016485
OG0005238	AFUN2_007568	ASIC016484
OG0005239	AFUN2_005673	ASIC009941
OG0005240	AFUN2_010953	ASIC020745
OG0005241	AFUN2_010684	ASIC020744
OG0005242	AFUN2_007943	ASIC010820
OG0005243	AFUN2_003561	ASIC008408
OG0005244	AFUN2_010863	ASIC008405
OG0005245	AFUN2_012535	ASIC016035
OG0005246	AFUN2_009133	ASIC013460
OG0005247	AFUN2_012290	ASIC013343
OG0005248	AFUN2_013408	ASIC013459
OG0005249	AFUN2_006158	ASIC016533
OG0005250	AFUN2_010567	ASIC021046
OG0005251	AFUN2_001229	ASIC015434
OG0005252	AFUN2_004726	ASIC015408
OG0005253	AFUN2_002157	ASIC015411
OG0005254	AFUN2_011643	ASIC015405
OG0005255	AFUN2_010057	ASIC016380
OG0005256	AFUN2_001453	ASIC011719
OG0005257	AFUN2_008574	ASIC012344
OG0005258	AFUN2_003490	ASIC012350
OG0005259	AFUN2_000931	ASIC003169
OG0005260	AFUN2_013884	ASIC006587
OG0005261	AFUN2_012850	ASIC003168
OG0005262	AFUN2_003711	ASIC003170
OG0005263	AFUN2_003272	ASIC003165
OG0005264	AFUN2_004653	ASIC006590
OG0005265	AFUN2_009939	ASIC019788
OG0005266	AFUN2_012913	ASIC012925
OG0005267	AFUN2_010720	ASIC003070
OG0005268	AFUN2_003476	ASIC011970
OG0005269	AFUN2_002383	ASIC013972
OG0005270	AFUN2_013780	ASIC004087
OG0005271	AFUN2_011044	ASIC013314
OG0005272	AFUN2_003428	ASIC004084
OG0005273	AFUN2_012808	ASIC012656
OG0005274	AFUN2_000834	ASIC016502
OG0005275	AFUN2_003449	ASIC003210
OG0005276	AFUN2_003426	ASIC012377
OG0005277	AFUN2_007042	ASIC021811
OG0005278	AFUN2_011153	ASIC011008
OG0005279	AFUN2_005835	ASIC012375
OG0005280	AFUN2_000496	ASIC020045
OG0005281	AFUN2_001166	ASIC020035
OG0005282	AFUN2_007183	ASIC008357
OG0005283	AFUN2_005764	ASIC006050
OG0005284	AFUN2_008398	ASIC019803
OG0005285	AFUN2_006482	ASIC006051
OG0005286	AFUN2_014476	ASIC006112
OG0005287	AFUN2_000649	ASIC017231
OG0005288	AFUN2_014637	ASIC017230
OG0005289	AFUN2_012560	ASIC017228
OG0005290	AFUN2_014573	ASIC008658
OG0005291	AFUN2_006318	ASIC006611
OG0005292	AFUN2_010290	ASIC000263
OG0005293	AFUN2_011484	ASIC008665
OG0005294	AFUN2_003960	ASIC008663
OG0005295	AFUN2_009728	ASIC016256
OG0005296	AFUN2_006801	ASIC010832
OG0005297	AFUN2_005736	ASIC010830
OG0005298	AFUN2_002863	ASIC007968
OG0005300	AFUN2_011743	ASIC019084
OG0005301	AFUN2_011656	ASIC019060
OG0005302	AFUN2_010625	ASIC011374
OG0005304	AFUN2_007903	ASIC020273
OG0005305	AFUN2_007742	ASIC021015
OG0005306	AFUN2_005847	ASIC021354
OG0005307	AFUN2_013038	ASIC021009
OG0005308	AFUN2_006173	ASIC021014
OG0005309	AFUN2_012097	ASIC009671
OG0005310	AFUN2_014499	ASIC006355
OG0005311	AFUN2_001051	ASIC002463
OG0005312	AFUN2_005552	ASIC016638
OG0005313	AFUN2_002918	ASIC010253
OG0005314	AFUN2_004575	ASIC020420
OG0005315	AFUN2_013862	ASIC007664
OG0005316	AFUN2_003339	ASIC005924
OG0005317	AFUN2_003924	ASIC015403
OG0005318	AFUN2_009667	ASIC015401
OG0005319	AFUN2_007619	ASIC002805
OG0005321	AFUN2_004038	ASIC002809
OG0005322	AFUN2_004179	ASIC002788
OG0005323	AFUN2_008729	ASIC007228
OG0005324	AFUN2_004129	ASIC007236
OG0005325	AFUN2_009208	ASIC007230
OG0005326	AFUN2_009777	ASIC007231
OG0005328	AFUN2_011045	ASIC019312
OG0005329	AFUN2_008253	ASIC009326
OG0005330	AFUN2_003822	ASIC009328
OG0005331	AFUN2_003564	ASIC019314
OG0005332	AFUN2_013039	ASIC009327
OG0005333	AFUN2_010581	ASIC005403
OG0005334	AFUN2_014248	ASIC018703
OG0005335	AFUN2_013405	ASIC018702
OG0005336	AFUN2_007017	ASIC018790
OG0005337	AFUN2_002007	ASIC018705
OG0005338	AFUN2_004955	ASIC005252
OG0005339	AFUN2_009885	ASIC013496
OG0005340	AFUN2_002215	ASIC008504
OG0005341	AFUN2_009203	ASIC008505
OG0005342	AFUN2_012352	ASIC009201
OG0005343	AFUN2_011686	ASIC019220
OG0005344	AFUN2_008456	ASIC008506
OG0005345	AFUN2_007143	ASIC008511
OG0005346	AFUN2_010748	ASIC003161
OG0005347	AFUN2_002467	ASIC016622
OG0005348	AFUN2_014206	ASIC020573
OG0005349	AFUN2_006820	ASIC008451
OG0005350	AFUN2_003780	ASIC010170
OG0005351	AFUN2_009585	ASIC018480
OG0005353	AFUN2_005433	ASIC011228
OG0005354	AFUN2_013224	ASIC002701
OG0005355	AFUN2_011461	ASIC010715
OG0005356	AFUN2_011154	ASIC002807
OG0005357	AFUN2_007852	ASIC010716
OG0005358	AFUN2_004502	ASIC010905
OG0005359	AFUN2_003709	ASIC007161
OG0005360	AFUN2_006792	ASIC007462
OG0005361	AFUN2_008533	ASIC007360
OG0005362	AFUN2_003375	ASIC014374
OG0005363	AFUN2_008891	ASIC013082
OG0005364	AFUN2_008610	ASIC007139
OG0005365	AFUN2_011254	ASIC013078
OG0005366	AFUN2_000864	ASIC013080
OG0005367	AFUN2_014442	ASIC013076
OG0005368	AFUN2_013807	ASIC017770
OG0005369	AFUN2_007172	ASIC022362
OG0005370	AFUN2_010611	ASIC017795
OG0005371	AFUN2_008445	ASIC022357
OG0005372	AFUN2_014354	ASIC017785
OG0005373	AFUN2_002852	ASIC007157
OG0005374	AFUN2_014189	ASIC017092
OG0005375	AFUN2_004453	ASIC007469
OG0005376	AFUN2_005167	ASIC011425
OG0005377	AFUN2_004570	ASIC007140
OG0005378	AFUN2_008951	ASIC003936
OG0005379	AFUN2_011060	ASIC015572
OG0005380	AFUN2_002306	ASIC008470
OG0005381	AFUN2_010738	ASIC002478
OG0005382	AFUN2_002635	ASIC008469
OG0005383	AFUN2_013468	ASIC020785
OG0005384	AFUN2_009137	ASIC020781
OG0005386	AFUN2_005436	ASIC010001
OG0005388	AFUN2_011007	ASIC002911
OG0005389	AFUN2_009426	ASIC002860
OG0005391	AFUN2_006415	ASIC002897
OG0005392	AFUN2_012719	ASIC009468
OG0005393	AFUN2_011731	ASIC020372
OG0005394	AFUN2_008220	ASIC020358
OG0005395	AFUN2_005494	ASIC004676
OG0005396	AFUN2_006766	ASIC008249
OG0005397	AFUN2_013790	ASIC008245
OG0005398	AFUN2_013375	ASIC004613
OG0005400	AFUN2_004034	ASIC020084
OG0005401	AFUN2_002423	ASIC021521
OG0005402	AFUN2_012128	ASIC021392
OG0005403	AFUN2_007484	ASIC001840
OG0005404	AFUN2_011545	ASIC004740
OG0005405	AFUN2_001346	ASIC007114
OG0005406	AFUN2_003836	ASIC020083
OG0005407	AFUN2_012089	ASIC006288
OG0005408	AFUN2_002829	ASIC013282
OG0005409	AFUN2_011117	ASIC013270
OG0005410	AFUN2_000536	ASIC009103
OG0005411	AFUN2_006497	ASIC013273
OG0005412	AFUN2_000961	ASIC011463
OG0005413	AFUN2_006672	ASIC013283
OG0005414	AFUN2_012430	ASIC013284
OG0005415	AFUN2_004845	ASIC009102
OG0005416	AFUN2_002937	ASIC013285
OG0005418	AFUN2_012382	ASIC013379
OG0005419	AFUN2_004249	ASIC014835
OG0005420	AFUN2_004852	ASIC021655
OG0005421	AFUN2_013926	ASIC021644
OG0005422	AFUN2_012678	ASIC014839
OG0005423	AFUN2_009888	ASIC021633
OG0005424	AFUN2_014518	ASIC013325
OG0005425	AFUN2_005120	ASIC008277
OG0005426	AFUN2_002453	ASIC022208
OG0005428	AFUN2_007128	ASIC008147
OG0005429	AFUN2_002083	ASIC008150
OG0005430	AFUN2_004843	ASIC008325
OG0005431	AFUN2_001888	ASIC008316
OG0005432	AFUN2_009921	ASIC008151
OG0005434	AFUN2_010353	ASIC008149
OG0005435	AFUN2_007763	ASIC008332
OG0005436	AFUN2_014121	ASIC008318
OG0005437	AFUN2_000971	ASIC008154
OG0005438	AFUN2_001609	ASIC008645
OG0005439	AFUN2_010475	ASIC008377
OG0005440	AFUN2_008287	ASIC007833
OG0005441	AFUN2_005437	ASIC007834
OG0005442	AFUN2_011214	ASIC011113
OG0005443	AFUN2_005026	ASIC011109
OG0005444	AFUN2_010672	ASIC010565
OG0005445	AFUN2_010851	ASIC010558
OG0005446	AFUN2_006625	ASIC010570
OG0005447	AFUN2_002599	ASIC008194
OG0005448	AFUN2_012763	ASIC008191
OG0005449	AFUN2_001171	ASIC010568
OG0005450	AFUN2_008141	ASIC010566
OG0005451	AFUN2_000653	ASIC010569
OG0005452	AFUN2_011838	ASIC010564
OG0005453	AFUN2_004325	ASIC010555
OG0005454	AFUN2_013175	ASIC010557
OG0005455	AFUN2_007833	ASIC013467
OG0005456	AFUN2_004005	ASIC011267
OG0005458	AFUN2_001873	ASIC015377
OG0005459	AFUN2_007987	ASIC016185
OG0005460	AFUN2_005881	ASIC010741
OG0005461	AFUN2_002478	ASIC010742
OG0005462	AFUN2_007089	ASIC016187
OG0005463	AFUN2_003048	ASIC010743
OG0005464	AFUN2_004792	ASIC008882
OG0005465	AFUN2_014608	ASIC012952
OG0005466	AFUN2_011253	ASIC018673
OG0005467	AFUN2_006425	ASIC021643
OG0005468	AFUN2_006221	ASIC021645
OG0005469	AFUN2_006176	ASIC021657
OG0005470	AFUN2_014567	ASIC021650
OG0005471	AFUN2_007179	ASIC021646
OG0005472	AFUN2_007074	ASIC021639
OG0005473	AFUN2_003599	ASIC015368
OG0005474	AFUN2_013716	ASIC019329
OG0005475	AFUN2_003501	ASIC019336
OG0005476	AFUN2_008115	ASIC015376
OG0005477	AFUN2_005271	ASIC019322
OG0005478	AFUN2_010028	ASIC019321
OG0005479	AFUN2_001847	ASIC019323
OG0005480	AFUN2_006196	ASIC019331
OG0005481	AFUN2_005924	ASIC020468
OG0005482	AFUN2_001636	ASIC020459
OG0005483	AFUN2_002223	ASIC020466
OG0005484	AFUN2_003585	ASIC020462
OG0005485	AFUN2_007502	ASIC002486
OG0005486	AFUN2_014233	ASIC007649
OG0005487	AFUN2_000594	ASIC013442
OG0005488	AFUN2_012478	ASIC002668
OG0005489	AFUN2_011757	ASIC009577
OG0005490	AFUN2_005908	ASIC003736
OG0005491	AFUN2_013147	ASIC007711
OG0005492	AFUN2_000393	ASIC004843
OG0005493	AFUN2_012205, AFUN2_010276	ASIC004844
OG0005494	AFUN2_007054	ASIC003735
OG0005495	AFUN2_011921	ASIC015796
OG0005496	AFUN2_009543	ASIC015790
OG0005497	AFUN2_009120	ASIC015785
OG0005498	AFUN2_014722	ASIC015791
OG0005499	AFUN2_001605	ASIC015789
OG0005500	AFUN2_014553	ASIC015797
OG0005501	AFUN2_000880	ASIC015786
OG0005502	AFUN2_009941	ASIC015795
OG0005503	AFUN2_000449	ASIC006312
OG0005505	AFUN2_008825	ASIC009104
OG0005506	AFUN2_012545	ASIC004479
OG0005507	AFUN2_005726	ASIC003942
OG0005508	AFUN2_001551	ASIC009106
OG0005509	AFUN2_006512	ASIC009105
OG0005510	AFUN2_000626	ASIC018989
OG0005511	AFUN2_013077	ASIC021704
OG0005512	AFUN2_008030	ASIC014923
OG0005513	AFUN2_005911	ASIC018136
OG0005514	AFUN2_006117	ASIC018139
OG0005515	AFUN2_007238	ASIC000899
OG0005516	AFUN2_014385	ASIC018115
OG0005517	AFUN2_008045	ASIC017580
OG0005518	AFUN2_014002	ASIC013598
OG0005519	AFUN2_006746	ASIC013615
OG0005520	AFUN2_010888	ASIC017583
OG0005521	AFUN2_006923	ASIC017582
OG0005522	AFUN2_000512	ASIC013614
OG0005523	AFUN2_006841	ASIC013600
OG0005524	AFUN2_011146	ASIC006940
OG0005525	AFUN2_010256	ASIC013613
OG0005526	AFUN2_009991	ASIC020599
OG0005527	AFUN2_009167	ASIC020597
OG0005528	AFUN2_001322	ASIC007340
OG0005529	AFUN2_004033	ASIC007341
OG0005530	AFUN2_011433	ASIC007334
OG0005531	AFUN2_010870	ASIC018470
OG0005532	AFUN2_010251	ASIC011020
OG0005533	AFUN2_000698	ASIC016117
OG0005534	AFUN2_006421	ASIC011018
OG0005535	AFUN2_006977	ASIC002762
OG0005536	AFUN2_004481	ASIC002769
OG0005537	AFUN2_012590	ASIC002368
OG0005538	AFUN2_002375	ASIC002766
OG0005539	AFUN2_013015	ASIC002767
OG0005540	AFUN2_008062	ASIC006788
OG0005541	AFUN2_002006	ASIC016338
OG0005542	AFUN2_012766	ASIC016337
OG0005543	AFUN2_011290	ASIC002905
OG0005544	AFUN2_010877	ASIC016339
OG0005545	AFUN2_000474	ASIC006579
OG0005546	AFUN2_006155	ASIC017234
OG0005547	AFUN2_008461	ASIC009830
OG0005548	AFUN2_013429	ASIC000387
OG0005549	AFUN2_000494	ASIC009833
OG0005550	AFUN2_009288	ASIC009206
OG0005551	AFUN2_005577	ASIC017975
OG0005552	AFUN2_014051	ASIC001346
OG0005553	AFUN2_002301	ASIC019950
OG0005554	AFUN2_005076	ASIC019935
OG0005555	AFUN2_014390	ASIC015453
OG0005556	AFUN2_009983	ASIC019951
OG0005557	AFUN2_008150	ASIC019934
OG0005558	AFUN2_009822	ASIC019949
OG0005559	AFUN2_000527	ASIC019945
OG0005560	AFUN2_013279	ASIC004976
OG0005561	AFUN2_014123	ASIC015495
OG0005562	AFUN2_009134	ASIC013890
OG0005563	AFUN2_014337	ASIC013896
OG0005564	AFUN2_003993	ASIC013893
OG0005565	AFUN2_014061	ASIC013920
OG0005566	AFUN2_013196	ASIC013889
OG0005567	AFUN2_009418	ASIC013892
OG0005568	AFUN2_006575	ASIC016545
OG0005569	AFUN2_005248	ASIC016543
OG0005570	AFUN2_010525	ASIC016546
OG0005571	AFUN2_001592	ASIC016542
OG0005572	AFUN2_000686	ASIC021461
OG0005573	AFUN2_009662	ASIC004736
OG0005574	AFUN2_006369	ASIC008066
OG0005575	AFUN2_012540	ASIC002275
OG0005576	AFUN2_008947	ASIC008068
OG0005577	AFUN2_010854	ASIC008067
OG0005578	AFUN2_004532	ASIC004737
OG0005579	AFUN2_012276	ASIC008071
OG0005580	AFUN2_007695	ASIC002274
OG0005581	AFUN2_013225	ASIC020230
OG0005582	AFUN2_003435	ASIC021401
OG0005583	AFUN2_002335	ASIC021398
OG0005584	AFUN2_014551	ASIC007022
OG0005585	AFUN2_014087	ASIC007019
OG0005586	AFUN2_007957	ASIC017632
OG0005587	AFUN2_005142	ASIC017631
OG0005588	AFUN2_007727	ASIC017205
OG0005589	AFUN2_004684	ASIC017624
OG0005590	AFUN2_001704	ASIC005294
OG0005591	AFUN2_008379	ASIC017194
OG0005592	AFUN2_012342	ASIC017630
OG0005593	AFUN2_000505	ASIC017634
OG0005594	AFUN2_000786	ASIC015076
OG0005595	AFUN2_000800	ASIC015075
OG0005596	AFUN2_000417, AFUN2_009065	ASIC000283
OG0005598	AFUN2_002677	ASIC011270
OG0005599	AFUN2_002296	ASIC010964
OG0005600	AFUN2_007483	ASIC016375
OG0005601	AFUN2_012579	ASIC005183
OG0005602	AFUN2_009323	ASIC010202
OG0005603	AFUN2_004468	ASIC011508
OG0005604	AFUN2_007186	ASIC011511
OG0005605	AFUN2_010663	ASIC009452
OG0005607	AFUN2_009215	ASIC007644
OG0005608	AFUN2_012087	ASIC007661
OG0005609	AFUN2_007106	ASIC006316
OG0005610	AFUN2_010055	ASIC013767
OG0005611	AFUN2_005329	ASIC008811
OG0005612	AFUN2_013298	ASIC008809
OG0005613	AFUN2_004518	ASIC012267
OG0005614	AFUN2_009683	ASIC012250
OG0005615	AFUN2_001780	ASIC012251
OG0005616	AFUN2_007941	ASIC008036
OG0005617	AFUN2_002049	ASIC010547
OG0005618	AFUN2_004283	ASIC010548
OG0005619	AFUN2_009544	ASIC010549
OG0005620	AFUN2_005272	ASIC015037
OG0005621	AFUN2_010703	ASIC015039
OG0005622	AFUN2_009062	ASIC015040
OG0005623	AFUN2_013017	ASIC015041
OG0005624	AFUN2_011784	ASIC004342
OG0005625	AFUN2_010838	ASIC007101
OG0005626	AFUN2_001385	ASIC010775
OG0005627	AFUN2_011654	ASIC004338
OG0005628	AFUN2_008350	ASIC010780
OG0005629	AFUN2_000638	ASIC010776
OG0005630	AFUN2_009056	ASIC010446
OG0005631	AFUN2_014103	ASIC010448
OG0005632	AFUN2_009324	ASIC007794
OG0005633	AFUN2_002562	ASIC016357
OG0005634	AFUN2_006953	ASIC007789
OG0005635	AFUN2_010427	ASIC007787
OG0005636	AFUN2_010749	ASIC007790
OG0005637	AFUN2_010605	ASIC007788
OG0005638	AFUN2_002568	ASIC016354
OG0005639	AFUN2_007580	ASIC019703
OG0005641	AFUN2_005099	ASIC016965
OG0005642	AFUN2_004261	ASIC021433
OG0005643	AFUN2_012406	ASIC021434
OG0005644	AFUN2_014577	ASIC021430
OG0005645	AFUN2_008787	ASIC009417
OG0005646	AFUN2_008483	ASIC009418
OG0005647	AFUN2_012433	ASIC008851
OG0005648	AFUN2_008349, AFUN2_002826	ASIC006838
OG0005649	AFUN2_001733	ASIC015745
OG0005650	AFUN2_004342	ASIC006667
OG0005651	AFUN2_011813	ASIC014635
OG0005652	AFUN2_012489	ASIC000601
OG0005653	AFUN2_006081	ASIC009602
OG0005654	AFUN2_007117	ASIC009616
OG0005655	AFUN2_001503	ASIC013237
OG0005656	AFUN2_013942	ASIC013235
OG0005657	AFUN2_012811	ASIC003328
OG0005658	AFUN2_008583	ASIC011740
OG0005659	AFUN2_013940	ASIC011742
OG0005660	AFUN2_000359	ASIC011738
OG0005661	AFUN2_003024	ASIC010183
OG0005662	AFUN2_010758	ASIC015989
OG0005663	AFUN2_010637	ASIC015908
OG0005664	AFUN2_008976	ASIC015914
OG0005665	AFUN2_011944	ASIC019766
OG0005666	AFUN2_003163	ASIC019772
OG0005667	AFUN2_004952	ASIC019625
OG0005668	AFUN2_012411	ASIC017497
OG0005669	AFUN2_003806	ASIC009143
OG0005670	AFUN2_004892	ASIC009657
OG0005671	AFUN2_005725	ASIC014210
OG0005672	AFUN2_013251	ASIC014202
OG0005673	AFUN2_010367	ASIC014213
OG0005674	AFUN2_003783	ASIC014209
OG0005675	AFUN2_006787	ASIC014211
OG0005676	AFUN2_009325	ASIC019278
OG0005677	AFUN2_013212	ASIC018956
OG0005678	AFUN2_007273	ASIC019819
OG0005679	AFUN2_004629	ASIC019813
OG0005680	AFUN2_014623	ASIC019825
OG0005681	AFUN2_010282	ASIC019806
OG0005682	AFUN2_002591	ASIC019814
OG0005683	AFUN2_003146	ASIC021871
OG0005684	AFUN2_002110	ASIC001583
OG0005685	AFUN2_003941	ASIC001587
OG0005686	AFUN2_000827	ASIC020368
OG0005687	AFUN2_003482	ASIC006378
OG0005689	AFUN2_004433	ASIC006373
OG0005690	AFUN2_013653	ASIC006374
OG0005691	AFUN2_006655	ASIC017935
OG0005692	AFUN2_013778	ASIC014947
OG0005693	AFUN2_005270	ASIC008313
OG0005694	AFUN2_011987	ASIC019214
OG0005695	AFUN2_014486	ASIC008315
OG0005696	AFUN2_006036	ASIC008308
OG0005697	AFUN2_010622	ASIC008208
OG0005698	AFUN2_011082	ASIC008209
OG0005699	AFUN2_001747	ASIC008314
OG0005700	AFUN2_014583	ASIC012003
OG0005701	AFUN2_000615	ASIC012696
OG0005702	AFUN2_014429	ASIC017773
OG0005703	AFUN2_007583	ASIC017772
OG0005704	AFUN2_010657	ASIC018134
OG0005705	AFUN2_011886	ASIC002226
OG0005706	AFUN2_005289	ASIC017964
OG0005707	AFUN2_013928	ASIC018133
OG0005708	AFUN2_005998	ASIC018132
OG0005709	AFUN2_013934	ASIC018131
OG0005710	AFUN2_000471	ASIC017774
OG0005711	AFUN2_007916	ASIC001204
OG0005712	AFUN2_000436	ASIC001205
OG0005713	AFUN2_014166	ASIC002582
OG0005714	AFUN2_010595	ASIC008628
OG0005715	AFUN2_003839	ASIC014934
OG0005716	AFUN2_006799	ASIC008623
OG0005717	AFUN2_009692	ASIC014932
OG0005718	AFUN2_003766	ASIC008625
OG0005719	AFUN2_007581	ASIC008627
OG0005720	AFUN2_013506	ASIC008630
OG0005721	AFUN2_012473	ASIC016637
OG0005722	AFUN2_010001	ASIC012358
OG0005723	AFUN2_013872	ASIC010240
OG0005724	AFUN2_014004	ASIC020343
OG0005725	AFUN2_009341	ASIC020365, ASIC009882
OG0005726	AFUN2_007217	ASIC004819
OG0005727	AFUN2_002286	ASIC017918
OG0005728	AFUN2_009282	ASIC004822
OG0005729	AFUN2_001865	ASIC011603
OG0005730	AFUN2_000475	ASIC004820
OG0005731	AFUN2_007373	ASIC015327
OG0005732	AFUN2_002744	ASIC000590
OG0005733	AFUN2_007044	ASIC005368
OG0005734	AFUN2_000323	ASIC019359
OG0005735	AFUN2_001173	ASIC019361
OG0005736	AFUN2_011031	ASIC019362
OG0005737	AFUN2_003055	ASIC019358
OG0005738	AFUN2_000565	ASIC011841
OG0005739	AFUN2_006685	ASIC004012
OG0005740	AFUN2_011753	ASIC005382
OG0005741	AFUN2_004101	ASIC012816
OG0005742	AFUN2_007500	ASIC012814
OG0005743	AFUN2_006570	ASIC012802
OG0005744	AFUN2_011945	ASIC017926
OG0005745	AFUN2_002015	ASIC009142
OG0005746	AFUN2_012623	ASIC009145
OG0005747	AFUN2_011443	ASIC009144
OG0005748	AFUN2_012315	ASIC002806
OG0005749	AFUN2_008792	ASIC003009
OG0005750	AFUN2_013428	ASIC009139
OG0005751	AFUN2_005527	ASIC004586
OG0005753	AFUN2_005088	ASIC021899
OG0005754	AFUN2_013622	ASIC021906
OG0005755	AFUN2_002661	ASIC005227
OG0005756	AFUN2_001275	ASIC010260
OG0005757	AFUN2_004223	ASIC018291
OG0005758	AFUN2_012227	ASIC002417
OG0005759	AFUN2_002045	ASIC002419
OG0005760	AFUN2_011965	ASIC013245
OG0005761	AFUN2_014775	ASIC013244
OG0005762	AFUN2_006446	ASIC016081
OG0005763	AFUN2_006440	ASIC013246
OG0005764	AFUN2_008692	ASIC011297
OG0005765	AFUN2_000804	ASIC011286
OG0005766	AFUN2_005958	ASIC011285
