Orthogroup	AfunestusAfunGA1	AgambiaePEST
OG0004727	AFUN2_010912	AGAP005846
OG0004728	AFUN2_010642	AGAP005852
OG0004729	AFUN2_014292	AGAP005847
OG0004730	AFUN2_008261	AGAP005844
OG0004731	AFUN2_003695	AGAP005839
OG0004732	AFUN2_002307	AGAP007626
OG0004733	AFUN2_006312	AGAP007623
OG0004734	AFUN2_003570	AGAP007633
OG0004735	AFUN2_000661	AGAP003802
OG0004736	AFUN2_000790	AGAP003806
OG0004737	AFUN2_012155	AGAP003800
OG0004738	AFUN2_011908	AGAP003795
OG0004739	AFUN2_007415	AGAP003804
OG0004740	AFUN2_002352	AGAP003808
OG0004741	AFUN2_009176	AGAP003805
OG0004742	AFUN2_011343	AGAP003803
OG0004743	AFUN2_006755	AGAP003801
OG0004744	AFUN2_002106	AGAP003675, AGAP012665
OG0004745	AFUN2_013090	AGAP000312
OG0004746	AFUN2_006262	AGAP006101
OG0004747	AFUN2_006974	AGAP000116
OG0004748	AFUN2_010318	AGAP006097
OG0004749	AFUN2_004386	AGAP000637
OG0004750	AFUN2_005450	AGAP002023
OG0004751	AFUN2_012622	AGAP010090
OG0004752	AFUN2_013835	AGAP011707
OG0004753	AFUN2_008811	AGAP004782
OG0004754	AFUN2_001999	AGAP012194
OG0004755	AFUN2_007530	AGAP010587
OG0004756	AFUN2_008831	AGAP008853
OG0004757	AFUN2_014368	AGAP007547
OG0004758	AFUN2_004823	AGAP007548
OG0004760	AFUN2_002913	AGAP007553
OG0004761	AFUN2_013475	AGAP008848
OG0004762	AFUN2_008645	AGAP008887
OG0004763	AFUN2_002797	AGAP008854
OG0004764	AFUN2_009044	AGAP009560
OG0004765	AFUN2_012359	AGAP003360
OG0004766	AFUN2_008564	AGAP009687
OG0004767	AFUN2_009291	AGAP003356
OG0004768	AFUN2_006946	AGAP009563
OG0004769	AFUN2_006010	AGAP009578
OG0004770	AFUN2_006465	AGAP002091
OG0004771	AFUN2_002822	AGAP009574
OG0004772	AFUN2_004409	AGAP009571
OG0004773	AFUN2_011086	AGAP009579
OG0004774	AFUN2_014717	AGAP013180
OG0004775	AFUN2_003752	AGAP003893
OG0004776	AFUN2_013156	AGAP003304
OG0004777	AFUN2_013014	AGAP003723
OG0004778	AFUN2_011819	AGAP004089
OG0004779	AFUN2_010081	AGAP003644
OG0004780	AFUN2_011140	AGAP004366
OG0004781	AFUN2_002723	AGAP004087
OG0004782	AFUN2_013905	AGAP003715
OG0004783	AFUN2_005551	AGAP000551
OG0004784	AFUN2_006757	AGAP012328
OG0004785	AFUN2_007002	AGAP000349
OG0004786	AFUN2_009693	AGAP000347
OG0004787	AFUN2_003625	AGAP009622
OG0004788	AFUN2_013115	AGAP007832
OG0004789	AFUN2_012717	AGAP010163
OG0004790	AFUN2_007013	AGAP010202
OG0004791	AFUN2_003162	AGAP009625
OG0004792	AFUN2_004769	AGAP009624
OG0004793	AFUN2_006879	AGAP010164
OG0004794	AFUN2_008274	AGAP009621
OG0004795	AFUN2_006162	AGAP012179
OG0004796	AFUN2_007787	AGAP012181
OG0004797	AFUN2_003122	AGAP011313
OG0004798	AFUN2_009877	AGAP012180
OG0004799	AFUN2_005245	AGAP011274
OG0004800	AFUN2_013963	AGAP010836
OG0004801	AFUN2_008460	AGAP011312
OG0004802	AFUN2_008544	AGAP011317
OG0004803	AFUN2_000550	AGAP011318
OG0004804	AFUN2_000497	AGAP001111
OG0004805	AFUN2_001851	AGAP001109
OG0004806	AFUN2_004998	AGAP028148
OG0004807	AFUN2_002486	AGAP002172
OG0004808	AFUN2_008781	AGAP002170
OG0004809	AFUN2_005180	AGAP002173
OG0004810	AFUN2_012031	AGAP000994
OG0004811	AFUN2_014668	AGAP000792
OG0004812	AFUN2_008153	AGAP000359
OG0004813	AFUN2_014633	AGAP000356
OG0004814	AFUN2_013984	AGAP008132
OG0004815	AFUN2_013130	AGAP003817
OG0004816	AFUN2_005221	AGAP010623
OG0004817	AFUN2_004411	AGAP001928
OG0004818	AFUN2_007091	AGAP010622
OG0004819	AFUN2_010050	AGAP029557
OG0004820	AFUN2_004195	AGAP010624
OG0004821	AFUN2_005356	AGAP012258
OG0004822	AFUN2_010473	AGAP001241
OG0004823	AFUN2_007976	AGAP002218
OG0004824	AFUN2_013422	AGAP001242
OG0004825	AFUN2_011329	AGAP001256
OG0004826	AFUN2_009312	AGAP001205
OG0004827	AFUN2_009872	AGAP001203
OG0004828	AFUN2_003866	AGAP000081
OG0004829	AFUN2_005936	AGAP001408
OG0004830	AFUN2_009353	AGAP004018
OG0004831	AFUN2_007863	AGAP012463
OG0004832	AFUN2_011776	AGAP009261
OG0004833	AFUN2_000349	AGAP009258
OG0004834	AFUN2_003757	AGAP009259
OG0004835	AFUN2_013057	AGAP009255
OG0004836	AFUN2_002079	AGAP009257
OG0004837	AFUN2_012414	AGAP009254
OG0004838	AFUN2_013243	AGAP009265
OG0004839	AFUN2_009830	AGAP009260
OG0004840	AFUN2_006601	AGAP006904
OG0004841	AFUN2_012407	AGAP002571
OG0004842	AFUN2_011170	AGAP002566
OG0004843	AFUN2_008193	AGAP002570
OG0004844	AFUN2_008295	AGAP008136
OG0004845	AFUN2_007174	AGAP029547
OG0004846	AFUN2_007780	AGAP002569
OG0004847	AFUN2_007556	AGAP002567
OG0004848	AFUN2_008052	AGAP002568
OG0004849	AFUN2_001790	AGAP002837
OG0004850	AFUN2_014568	AGAP003019
OG0004851	AFUN2_011246	AGAP011163
OG0004852	AFUN2_011001	AGAP000865
OG0004853	AFUN2_014154	AGAP008604
OG0004854	AFUN2_000553	AGAP008598
OG0004855	AFUN2_012997	AGAP008606
OG0004856	AFUN2_006858	AGAP008602
OG0004857	AFUN2_007850	AGAP008611
OG0004858	AFUN2_003204	AGAP010143
OG0004859	AFUN2_013166	AGAP009773
OG0004860	AFUN2_005341	AGAP008612
OG0004861	AFUN2_006083	AGAP008601
OG0004862	AFUN2_011597	AGAP008585
OG0004863	AFUN2_003533	AGAP008593
OG0004864	AFUN2_009738	AGAP002564
OG0004865	AFUN2_006271	AGAP002557
OG0004866	AFUN2_003066	AGAP002560
OG0004867	AFUN2_013771	AGAP002563
OG0004868	AFUN2_012824	AGAP000182
OG0004869	AFUN2_005485	AGAP000184
OG0004870	AFUN2_002184	AGAP002291
OG0004871	AFUN2_008488	AGAP002948
OG0004872	AFUN2_009848	AGAP002952
OG0004873	AFUN2_002450	AGAP002881
OG0004874	AFUN2_011281	AGAP002290
OG0004875	AFUN2_014515	AGAP002883
OG0004876	AFUN2_007030	AGAP007097
OG0004877	AFUN2_012358	AGAP000377
OG0004878	AFUN2_012941	AGAP000319
OG0004879	AFUN2_003591	AGAP005423
OG0004880	AFUN2_008844	AGAP000991
OG0004881	AFUN2_001335	AGAP000378
OG0004882	AFUN2_011079	AGAP000429
OG0004883	AFUN2_000752	AGAP000188
OG0004884	AFUN2_000542	AGAP000073
OG0004885	AFUN2_007194	AGAP010895
OG0004886	AFUN2_006342	AGAP004693
OG0004887	AFUN2_014071	AGAP010894
OG0004888	AFUN2_002274	AGAP010842
OG0004889	AFUN2_012328	AGAP028617
OG0004890	AFUN2_004660	AGAP011448
OG0004891	AFUN2_008074	AGAP007538
OG0004892	AFUN2_010059	AGAP007532
OG0004893	AFUN2_003292	AGAP007533
OG0004894	AFUN2_014146	AGAP006622
OG0004895	AFUN2_010027	AGAP002788
OG0004896	AFUN2_004105	AGAP002781
OG0004897	AFUN2_011566	AGAP002782
OG0004898	AFUN2_001218	AGAP002784
OG0004899	AFUN2_000460	AGAP004244
OG0004900	AFUN2_012780	AGAP002780
OG0004901	AFUN2_007968	AGAP003536
OG0004902	AFUN2_003735	AGAP013010, AGAP013378
OG0004903	AFUN2_012201	AGAP001782
OG0004904	AFUN2_003429	AGAP012755, AGAP010225
OG0004905	AFUN2_011973	AGAP004196
OG0004906	AFUN2_010582	AGAP003221
OG0004907	AFUN2_008762	AGAP004197
OG0004908	AFUN2_002933	AGAP001779
OG0004909	AFUN2_010570	AGAP001778
OG0004910	AFUN2_009938	AGAP002889
OG0004911	AFUN2_009619	AGAP002892
OG0004912	AFUN2_014260	AGAP002890
OG0004913	AFUN2_013352	AGAP011513
OG0004914	AFUN2_012783	AGAP008099
OG0004915	AFUN2_001296	AGAP005723
OG0004916	AFUN2_011720	AGAP005721
OG0004917	AFUN2_006687	AGAP005724
OG0004918	AFUN2_001533	AGAP005715
OG0004919	AFUN2_001991	AGAP009525
OG0004920	AFUN2_002537	AGAP009523
OG0004921	AFUN2_007309	AGAP009532
OG0004922	AFUN2_009988	AGAP009524
OG0004923	AFUN2_006783	AGAP009522
OG0004924	AFUN2_010836	AGAP011689
OG0004925	AFUN2_008739	AGAP003366
OG0004926	AFUN2_008173	AGAP004797
OG0004927	AFUN2_007284	AGAP004794
OG0004928	AFUN2_014645	AGAP011470
OG0004929	AFUN2_014113	AGAP001997
OG0004930	AFUN2_002861	AGAP002004
OG0004931	AFUN2_003070	AGAP001996
OG0004932	AFUN2_006061	AGAP002000
OG0004933	AFUN2_003878	AGAP001986
OG0004934	AFUN2_003135	AGAP002003
OG0004935	AFUN2_005899	AGAP001999
OG0004936	AFUN2_012699	AGAP003885
OG0004937	AFUN2_012440	AGAP002831
OG0004938	AFUN2_014601	AGAP003883
OG0004939	AFUN2_008496	AGAP001428
OG0004940	AFUN2_007597	AGAP003886
OG0004941	AFUN2_011202	AGAP002832
OG0004942	AFUN2_006498	AGAP003090
OG0004943	AFUN2_005837	AGAP013412
OG0004944	AFUN2_001334	AGAP002284
OG0004945	AFUN2_011727	AGAP011363
OG0004946	AFUN2_011991	AGAP011364
OG0004947	AFUN2_013471	AGAP011368
OG0004948	AFUN2_006127	AGAP011361
OG0004949	AFUN2_011713	AGAP011580
OG0004950	AFUN2_002903	AGAP004229
OG0004951	AFUN2_004266	AGAP011581
OG0004952	AFUN2_014350	AGAP004113
OG0004953	AFUN2_000395	AGAP004117
OG0004954	AFUN2_007323	AGAP001108
OG0004955	AFUN2_008187	AGAP001702
OG0004956	AFUN2_004932	AGAP002129
OG0004957	AFUN2_009675	AGAP002131
OG0004958	AFUN2_009445	AGAP002546
OG0004959	AFUN2_007743	AGAP004198
OG0004960	AFUN2_003181	AGAP004199
OG0004961	AFUN2_006383	AGAP001950
OG0004962	AFUN2_006165	AGAP013499
OG0004963	AFUN2_014495	AGAP002128
OG0004964	AFUN2_004020	AGAP001705
OG0004965	AFUN2_001340	AGAP012836, AGAP004101
OG0004966	AFUN2_006659	AGAP001094
OG0004967	AFUN2_001988	AGAP011673
OG0004968	AFUN2_009942	AGAP001557
OG0004969	AFUN2_013711	AGAP001694
OG0004970	AFUN2_009033	AGAP004489
OG0004971	AFUN2_007730	AGAP003751
OG0004972	AFUN2_006457	AGAP004062
OG0004973	AFUN2_003244	AGAP006058
OG0004974	AFUN2_012144	AGAP007475
OG0004975	AFUN2_003945	AGAP003540
OG0004976	AFUN2_001110	AGAP002017
OG0004977	AFUN2_008154	AGAP008658
OG0004978	AFUN2_010588	AGAP001364
OG0004979	AFUN2_005159	AGAP001367
OG0004980	AFUN2_006185	AGAP005239
OG0004981	AFUN2_009075	AGAP005254
OG0004982	AFUN2_011614	AGAP005255
OG0004983	AFUN2_013032	AGAP005234
OG0004985	AFUN2_004794	AGAP005241
OG0004986	AFUN2_001276	AGAP005233
OG0004987	AFUN2_009966	AGAP008110
OG0004988	AFUN2_005081	AGAP008108
OG0004989	AFUN2_005555	AGAP008111
OG0004990	AFUN2_003971	AGAP008107
OG0004991	AFUN2_009195	AGAP005173
OG0004992	AFUN2_012802	AGAP005168
OG0004993	AFUN2_002558	AGAP002480
OG0004994	AFUN2_012866	AGAP005170
OG0004995	AFUN2_003477	AGAP029302
OG0004996	AFUN2_001742	AGAP011030
OG0004997	AFUN2_002297	AGAP011031
OG0004998	AFUN2_000610	AGAP012808, AGAP010988
OG0004999	AFUN2_003062	AGAP010983
OG0005000	AFUN2_001809	AGAP011969
OG0005001	AFUN2_011510	AGAP028030
OG0005002	AFUN2_010157	AGAP000958
OG0005003	AFUN2_007081	AGAP000241
OG0005004	AFUN2_008011	AGAP000960
OG0005005	AFUN2_011377	AGAP000240
OG0005006	AFUN2_004252	AGAP000478
OG0005007	AFUN2_000985	AGAP008300
OG0005008	AFUN2_014528	AGAP008298
OG0005009	AFUN2_008605	AGAP008299
OG0005010	AFUN2_012211	AGAP008942
OG0005011	AFUN2_002990	AGAP008940
OG0005012	AFUN2_008805	AGAP008941
OG0005013	AFUN2_012989	AGAP008935
OG0005014	AFUN2_010623	AGAP008287
OG0005015	AFUN2_013779	AGAP009274
OG0005016	AFUN2_005786	AGAP009276
OG0005017	AFUN2_014780	AGAP009278
OG0005018	AFUN2_012307	AGAP009943
OG0005019	AFUN2_002239	AGAP008946
OG0005020	AFUN2_007428	AGAP008228
OG0005021	AFUN2_003679	AGAP009271
OG0005022	AFUN2_007908	AGAP008227
OG0005023	AFUN2_000677	AGAP029988
OG0005024	AFUN2_011619	AGAP009275
OG0005025	AFUN2_002183	AGAP010501
OG0005026	AFUN2_006626	AGAP010500
OG0005027	AFUN2_003029	AGAP010494
OG0005028	AFUN2_001610	AGAP010493
OG0005029	AFUN2_009837	AGAP010223
OG0005030	AFUN2_013491	AGAP010221
OG0005031	AFUN2_004968	AGAP001174
OG0005032	AFUN2_012998	AGAP001160
OG0005033	AFUN2_006404	AGAP001175
OG0005034	AFUN2_008673	AGAP001159
OG0005035	AFUN2_013829	AGAP001167
OG0005036	AFUN2_007014	AGAP009485
OG0005037	AFUN2_012496	AGAP009491
OG0005038	AFUN2_007503	AGAP007927
OG0005039	AFUN2_001154	AGAP009498
OG0005040	AFUN2_008194	AGAP009486
OG0005041	AFUN2_006496	AGAP009489
OG0005042	AFUN2_003879	AGAP028740
OG0005043	AFUN2_008081	AGAP007928
OG0005044	AFUN2_001902	AGAP006033
OG0005045	AFUN2_007258	AGAP029102
OG0005046	AFUN2_006603	AGAP006035
OG0005047	AFUN2_012130	AGAP005433
OG0005048	AFUN2_001269	AGAP005429
OG0005049	AFUN2_009037	AGAP006092
OG0005050	AFUN2_010079	AGAP005430
OG0005051	AFUN2_007533	AGAP006042
OG0005052	AFUN2_012752	AGAP005432
OG0005053	AFUN2_009851	AGAP029130
OG0005054	AFUN2_011812	AGAP006030
OG0005055	AFUN2_009695	AGAP002969
OG0005056	AFUN2_002629	AGAP013267
OG0005057	AFUN2_001544	AGAP006186
OG0005058	AFUN2_011646	AGAP002968
OG0005059	AFUN2_014114	AGAP003666
OG0005060	AFUN2_002815	AGAP003671
OG0005061	AFUN2_002300	AGAP007686
OG0005062	AFUN2_011942	AGAP009889
OG0005063	AFUN2_012565	AGAP007948
OG0005064	AFUN2_008022	AGAP007885
OG0005065	AFUN2_010558	AGAP007882
OG0005066	AFUN2_001180	AGAP011329
OG0005067	AFUN2_006067	AGAP010850
OG0005068	AFUN2_004568	AGAP010851
OG0005069	AFUN2_005614	AGAP010020
OG0005070	AFUN2_001691	AGAP010073
OG0005071	AFUN2_010278	AGAP010017
OG0005072	AFUN2_004833	AGAP010072
OG0005073	AFUN2_007162	AGAP001227
OG0005074	AFUN2_011228	AGAP010019
OG0005075	AFUN2_002843	AGAP001220
OG0005076	AFUN2_013699	AGAP010018, AGAP012743
OG0005077	AFUN2_000378	AGAP009954
OG0005078	AFUN2_010747	AGAP008621
OG0005079	AFUN2_011811	AGAP008631
OG0005080	AFUN2_010168	AGAP008625
OG0005081	AFUN2_009529	AGAP008626
OG0005082	AFUN2_001354	AGAP008620
OG0005083	AFUN2_001761	AGAP009935
OG0005084	AFUN2_004260	AGAP009953
OG0005085	AFUN2_006547	AGAP011895
OG0005086	AFUN2_005251	AGAP011896
OG0005087	AFUN2_011378	AGAP011911
OG0005088	AFUN2_009111	AGAP002955
OG0005089	AFUN2_008184	AGAP001411
OG0005090	AFUN2_014701	AGAP007855
OG0005091	AFUN2_009114	AGAP002956
OG0005092	AFUN2_009917	AGAP003157
OG0005093	AFUN2_000699	AGAP006364
OG0005094	AFUN2_005490	AGAP005408
OG0005095	AFUN2_008830	AGAP006239
OG0005096	AFUN2_013620	AGAP006240
OG0005097	AFUN2_008267	AGAP005418
OG0005098	AFUN2_012813	AGAP005419
OG0005099	AFUN2_011758	AGAP005413
OG0005100	AFUN2_002483	AGAP005417
OG0005101	AFUN2_009594	AGAP002289
OG0005102	AFUN2_012840	AGAP005415
OG0005103	AFUN2_014704	AGAP005409
OG0005104	AFUN2_013967	AGAP010444
OG0005105	AFUN2_004778	AGAP011740
OG0005106	AFUN2_008450	AGAP011733
OG0005107	AFUN2_001957	AGAP010443
OG0005108	AFUN2_001538	AGAP003923
OG0005109	AFUN2_011489	AGAP003093
OG0005110	AFUN2_001976	AGAP003094
OG0005111	AFUN2_007817	AGAP029118
OG0005112	AFUN2_002948	AGAP012289
OG0005113	AFUN2_013028	AGAP003279
OG0005114	AFUN2_007820	AGAP012290
OG0005115	AFUN2_014311	AGAP012288
OG0005116	AFUN2_003886	AGAP012287
OG0005117	AFUN2_013145	AGAP002177
OG0005118	AFUN2_002415	AGAP000167
OG0005119	AFUN2_006818	AGAP000877
OG0005120	AFUN2_012316	AGAP000166
OG0005121	AFUN2_006785	AGAP001312
OG0005122	AFUN2_010054	AGAP002518
OG0005123	AFUN2_014779	AGAP002534
OG0005124	AFUN2_007126	AGAP002516
OG0005125	AFUN2_010418	AGAP002512
OG0005126	AFUN2_009552	AGAP002513
OG0005127	AFUN2_004181	AGAP002517
OG0005128	AFUN2_006109	AGAP011493
OG0005129	AFUN2_012740	AGAP012050, AGAP012049
OG0005130	AFUN2_004752	AGAP011491
OG0005131	AFUN2_005743	AGAP012304
OG0005132	AFUN2_004869	AGAP007653
OG0005133	AFUN2_008140	AGAP007654
OG0005134	AFUN2_008212	AGAP007646
OG0005135	AFUN2_013365	AGAP007656
OG0005136	AFUN2_009014	AGAP007643
OG0005137	AFUN2_004847	AGAP007645
OG0005138	AFUN2_010509	AGAP007647
OG0005139	AFUN2_001072	AGAP007642
OG0005140	AFUN2_008540	AGAP010238
OG0005141	AFUN2_009287	AGAP010237, AGAP010236
OG0005142	AFUN2_013161	AGAP007870
OG0005143	AFUN2_004360	AGAP001318
OG0005144	AFUN2_012710	AGAP002535
OG0005145	AFUN2_006315	AGAP001313
OG0005146	AFUN2_001814	AGAP011629
OG0005147	AFUN2_001232	AGAP011626
OG0005148	AFUN2_004306	AGAP000880
OG0005149	AFUN2_007614	AGAP013209
OG0005150	AFUN2_002593	AGAP003477
OG0005151	AFUN2_009326	AGAP003619
OG0005152	AFUN2_012782	AGAP000007
OG0005153	AFUN2_003635	AGAP008426
OG0005154	AFUN2_000915	AGAP009107
OG0005155	AFUN2_012326	AGAP008427
OG0005156	AFUN2_001718	AGAP009239
OG0005157	AFUN2_013219	AGAP007904
OG0005158	AFUN2_007565	AGAP029466
OG0005159	AFUN2_012469	AGAP008665
OG0005160	AFUN2_004182	AGAP004272
OG0005161	AFUN2_011345	AGAP004256
OG0005162	AFUN2_006278	AGAP008662
OG0005163	AFUN2_006749	AGAP008668
OG0005164	AFUN2_005545	AGAP008664
OG0005165	AFUN2_007592	AGAP004251
OG0005166	AFUN2_006843	AGAP008667
OG0005167	AFUN2_006450	AGAP000969
OG0005168	AFUN2_006624	AGAP000971
OG0005169	AFUN2_004224	AGAP012372
OG0005170	AFUN2_011525	AGAP011446
OG0005171	AFUN2_011934	AGAP011447
OG0005172	AFUN2_014171	AGAP011680
OG0005173	AFUN2_004262	AGAP010559
OG0005174	AFUN2_010361	AGAP012377
OG0005176	AFUN2_013452	AGAP012013
OG0005177	AFUN2_009179	AGAP005973
OG0005178	AFUN2_007133	AGAP005956
OG0005179	AFUN2_009977	AGAP005971
OG0005180	AFUN2_009414	AGAP005863
OG0005181	AFUN2_005030	AGAP007046
OG0005182	AFUN2_011861	AGAP007044
OG0005183	AFUN2_010924	AGAP007751
OG0005184	AFUN2_008902	AGAP009088
OG0005185	AFUN2_007125	AGAP002013
OG0005186	AFUN2_011013	AGAP007759
OG0005187	AFUN2_013993	AGAP002014
OG0005188	AFUN2_006808	AGAP002015
OG0005189	AFUN2_012931	AGAP001324
OG0005190	AFUN2_009550	AGAP004293
OG0005191	AFUN2_008426	AGAP002684
OG0005192	AFUN2_001016	AGAP004294
OG0005193	AFUN2_005973	AGAP002685
OG0005194	AFUN2_007864	AGAP002691
OG0005196	AFUN2_002466	AGAP004867
OG0005197	AFUN2_006838	AGAP008106
OG0005198	AFUN2_010843	AGAP009893
OG0005199	AFUN2_013769	AGAP009896
OG0005200	AFUN2_005086	AGAP009891
OG0005201	AFUN2_007156	AGAP005983
OG0005202	AFUN2_000979	AGAP004225
OG0005203	AFUN2_003936	AGAP005982
OG0005204	AFUN2_007694	AGAP003417
OG0005205	AFUN2_009736	AGAP009302
OG0005206	AFUN2_005417	AGAP009295
OG0005207	AFUN2_004406	AGAP009603
OG0005208	AFUN2_004585	AGAP009607
OG0005209	AFUN2_012798	AGAP009296
OG0005210	AFUN2_003036	AGAP009303
OG0005211	AFUN2_004193	AGAP011549
OG0005212	AFUN2_010519	AGAP012273
OG0005213	AFUN2_010538	AGAP012275
OG0005214	AFUN2_014168	AGAP028528
OG0005215	AFUN2_008596	AGAP012274
OG0005216	AFUN2_013419	AGAP012271
OG0005217	AFUN2_006761	AGAP011548
OG0005218	AFUN2_008921	AGAP012272
OG0005219	AFUN2_007634	AGAP011670
OG0005220	AFUN2_011737	AGAP000002
OG0005221	AFUN2_010897	AGAP029238
OG0005222	AFUN2_005653	AGAP009807
OG0005223	AFUN2_013140	AGAP003016
OG0005224	AFUN2_007539	AGAP003018
OG0005225	AFUN2_010218	AGAP001480
OG0005226	AFUN2_013125	AGAP003014
OG0005227	AFUN2_008347	AGAP001485
OG0005228	AFUN2_003483	AGAP003013
OG0005229	AFUN2_009399	AGAP001472
OG0005230	AFUN2_014416	AGAP003012
OG0005231	AFUN2_011938	AGAP001497
OG0005232	AFUN2_006571	AGAP004439
OG0005233	AFUN2_013601	AGAP001492
OG0005234	AFUN2_007646	AGAP001475
OG0005235	AFUN2_002665	AGAP012444
OG0005236	AFUN2_005739	AGAP005020
OG0005237	AFUN2_008591	AGAP005017
OG0005238	AFUN2_007568	AGAP005018
OG0005239	AFUN2_005673	AGAP008576
OG0005240	AFUN2_010953	AGAP008975
OG0005241	AFUN2_010684	AGAP008974
OG0005242	AFUN2_007943	AGAP009051
OG0005243	AFUN2_003561	AGAP002409
OG0005244	AFUN2_010863	AGAP002407
OG0005245	AFUN2_012535	AGAP004929
OG0005246	AFUN2_009133	AGAP010281
OG0005247	AFUN2_012290	AGAP003989
OG0005248	AFUN2_013408	AGAP010280
OG0005249	AFUN2_006158	AGAP005029
OG0005250	AFUN2_010567	AGAP002463
OG0005251	AFUN2_001229	AGAP012339
OG0005252	AFUN2_004726	AGAP012225
OG0005253	AFUN2_002157	AGAP029560
OG0005254	AFUN2_011643	AGAP012226
OG0005255	AFUN2_010057	AGAP005809
OG0005256	AFUN2_001453	AGAP005979
OG0005257	AFUN2_008574	AGAP005152
OG0005258	AFUN2_003490	AGAP005148
OG0005259	AFUN2_000931	AGAP007806
OG0005260	AFUN2_013884	AGAP008761
OG0005261	AFUN2_012850	AGAP007807
OG0005262	AFUN2_003711	AGAP007805
OG0005263	AFUN2_003272	AGAP028215
OG0005264	AFUN2_004653	AGAP008763
OG0005265	AFUN2_009939	AGAP007482
OG0005266	AFUN2_012913	AGAP006050
OG0005267	AFUN2_010720	AGAP004409
OG0005268	AFUN2_003476	AGAP002393
OG0005269	AFUN2_002383	AGAP002664
OG0005270	AFUN2_013780	AGAP002052
OG0005271	AFUN2_011044	AGAP001759
OG0005272	AFUN2_003428	AGAP002053
OG0005273	AFUN2_012808	AGAP004399
OG0005274	AFUN2_000834	AGAP005011
OG0005275	AFUN2_003449	AGAP003507
OG0005276	AFUN2_003426	AGAP005892
OG0005277	AFUN2_007042	AGAP002616
OG0005278	AFUN2_011153	AGAP007096
OG0005279	AFUN2_005835	AGAP005894
OG0005280	AFUN2_000496	AGAP003834
OG0005281	AFUN2_001166	AGAP003831
OG0005282	AFUN2_007183	AGAP001328
OG0005283	AFUN2_005764	AGAP008904
OG0005284	AFUN2_008398	AGAP007499
OG0005285	AFUN2_006482	AGAP008903
OG0005286	AFUN2_014476	AGAP008909
OG0005287	AFUN2_000649	AGAP009782
OG0005288	AFUN2_014637	AGAP009783
OG0005289	AFUN2_012560	AGAP009785
OG0005290	AFUN2_014573	AGAP009980
OG0005291	AFUN2_006318	AGAP008775
OG0005292	AFUN2_010290	AGAP009979
OG0005293	AFUN2_011484	AGAP028649
OG0005294	AFUN2_003960	AGAP009978
OG0005295	AFUN2_009728	AGAP013747
OG0005296	AFUN2_006801	AGAP009044
OG0005297	AFUN2_005736	AGAP009046
OG0005298	AFUN2_002863	AGAP002316
OG0005300	AFUN2_011743	AGAP006747
OG0005301	AFUN2_011656	AGAP006761
OG0005302	AFUN2_010625	AGAP003124
OG0005303	AFUN2_008446	AGAP003126, AGAP012812
OG0005304	AFUN2_007903	AGAP001783
OG0005305	AFUN2_007742	AGAP002677
OG0005306	AFUN2_005847	AGAP003062
OG0005307	AFUN2_013038	AGAP029115
OG0005308	AFUN2_006173	AGAP002678
OG0005309	AFUN2_012097	AGAP000708
OG0005310	AFUN2_014499	AGAP000239
OG0005311	AFUN2_001051	AGAP001149
OG0005312	AFUN2_005552	AGAP000427
OG0005313	AFUN2_002918	AGAP000869
OG0005314	AFUN2_004575	AGAP000891
OG0005315	AFUN2_013862	AGAP000841
OG0005316	AFUN2_003339	AGAP009028
OG0005317	AFUN2_003924	AGAP012229
OG0005318	AFUN2_009667	AGAP012231
OG0005319	AFUN2_007619	AGAP010031
OG0005320	AFUN2_006860	AGAP010029
OG0005321	AFUN2_004038	AGAP010035
OG0005322	AFUN2_004179	AGAP010043, AGAP012628
OG0005323	AFUN2_008729	AGAP009512
OG0005324	AFUN2_004129	AGAP009505
OG0005325	AFUN2_009208	AGAP009511
OG0005326	AFUN2_009777	AGAP009510
OG0005327	AFUN2_001711	AGAP010477
OG0005328	AFUN2_011045	AGAP012138
OG0005329	AFUN2_008253	AGAP010474
OG0005330	AFUN2_003822	AGAP010476
OG0005331	AFUN2_003564	AGAP012140
OG0005332	AFUN2_013039	AGAP010475
OG0005333	AFUN2_010581	AGAP010392
OG0005334	AFUN2_014248	AGAP006323
OG0005335	AFUN2_013405	AGAP006324
OG0005336	AFUN2_007017	AGAP005544
OG0005337	AFUN2_002007	AGAP006321
OG0005338	AFUN2_004955	AGAP000942
OG0005339	AFUN2_009885	AGAP010304
OG0005340	AFUN2_002215	AGAP005246
OG0005341	AFUN2_009203	AGAP005250
OG0005342	AFUN2_012352	AGAP005252
OG0005343	AFUN2_011686	AGAP005046
OG0005344	AFUN2_008456	AGAP005248
OG0005345	AFUN2_007143	AGAP005247
OG0005346	AFUN2_010748	AGAP003879
OG0005347	AFUN2_002467	AGAP003184
OG0005348	AFUN2_014206	AGAP004359
OG0005349	AFUN2_006820	AGAP002301
OG0005350	AFUN2_003780	AGAP002422
OG0005351	AFUN2_009585	AGAP007065
OG0005352	AFUN2_009297	AGAP002420
OG0005353	AFUN2_005433	AGAP003743
OG0005354	AFUN2_013224	AGAP002167
OG0005355	AFUN2_011461	AGAP008857
OG0005356	AFUN2_011154	AGAP010034
OG0005357	AFUN2_007852	AGAP008858
OG0005358	AFUN2_004502	AGAP012453
OG0005359	AFUN2_003709	AGAP007896
OG0005360	AFUN2_006792	AGAP007901
OG0005361	AFUN2_008533	AGAP007911
OG0005362	AFUN2_003375	AGAP008164
