Orthogroup	AfunestusAfunGA1	AminimusMINIMUS1
OG0005397	AFUN2_013790	AMIN000527
OG0005398	AFUN2_013375	AMIN016051
OG0005399	AFUN2_002864	AMIN000739
OG0005400	AFUN2_004034	AMIN002369
OG0005401	AFUN2_002423	AMIN000404
OG0005402	AFUN2_012128	AMIN003108
OG0005403	AFUN2_007484	AMIN002549
OG0005404	AFUN2_011545	AMIN003575
OG0005405	AFUN2_001346	AMIN005633
OG0005406	AFUN2_003836	AMIN000563
OG0005408	AFUN2_002829	AMIN016279
OG0005409	AFUN2_011117	AMIN016280
OG0005410	AFUN2_000536	AMIN015847
OG0005411	AFUN2_006497	AMIN002405
OG0005412	AFUN2_000961	AMIN002312
OG0005413	AFUN2_006672	AMIN002402
OG0005415	AFUN2_004845	AMIN015846
OG0005416	AFUN2_002937	AMIN002401
OG0005417	AFUN2_010479	AMIN000309, AMIN000310
OG0005418	AFUN2_012382	AMIN000317
OG0005419	AFUN2_004249	AMIN004556
OG0005420	AFUN2_004852	AMIN000312
OG0005421	AFUN2_013926	AMIN000313
OG0005422	AFUN2_012678	AMIN004558
OG0005423	AFUN2_009888	AMIN000315
OG0005424	AFUN2_014518	AMIN000319
OG0005425	AFUN2_005120	AMIN000430
OG0005426	AFUN2_002453	AMIN004481
OG0005428	AFUN2_007128	AMIN000465
OG0005430	AFUN2_004843	AMIN000454
OG0005431	AFUN2_001888	AMIN000450
OG0005432	AFUN2_009921	AMIN000468
OG0005433	AFUN2_004639	AMIN000463
OG0005434	AFUN2_010353	AMIN000467
OG0005435	AFUN2_007763	AMIN000458
OG0005436	AFUN2_014121	AMIN000452
OG0005437	AFUN2_000971	AMIN000472
OG0005438	AFUN2_001609	AMIN006744
OG0005439	AFUN2_010475	AMIN009048
OG0005440	AFUN2_008287	AMIN010590
OG0005441	AFUN2_005437	AMIN010591
OG0005442	AFUN2_011214	AMIN004831
OG0005443	AFUN2_005026	AMIN004828
OG0005444	AFUN2_010672	AMIN002537
OG0005445	AFUN2_010851	AMIN002540
OG0005446	AFUN2_006625	AMIN016161
OG0005447	AFUN2_002599	AMIN000490
OG0005448	AFUN2_012763	AMIN000487
OG0005449	AFUN2_001171	AMIN002535
OG0005450	AFUN2_008141	AMIN002536
OG0005451	AFUN2_000653	AMIN002534
OG0005452	AFUN2_011838	AMIN002538
OG0005453	AFUN2_004325	AMIN002542
OG0005454	AFUN2_013175	AMIN002541
OG0005455	AFUN2_007833	AMIN001106
OG0005456	AFUN2_004005	AMIN008102
OG0005458	AFUN2_001873	AMIN008328
OG0005459	AFUN2_007987	AMIN001175
OG0005460	AFUN2_005881	AMIN001631
OG0005461	AFUN2_002478	AMIN001635
OG0005462	AFUN2_007089	AMIN001177
OG0005463	AFUN2_003048	AMIN001636
OG0005464	AFUN2_004792	AMIN002609
OG0005465	AFUN2_014608	AMIN015765
OG0005466	AFUN2_011253	AMIN011278
OG0005467	AFUN2_006425	AMIN004648
OG0005468	AFUN2_006221	AMIN004647
OG0005469	AFUN2_006176	AMIN003888
OG0005470	AFUN2_014567	AMIN004639
OG0005471	AFUN2_007179	AMIN004641
OG0005472	AFUN2_007074	AMIN004652
OG0005473	AFUN2_003599	AMIN008325
OG0005474	AFUN2_013716	AMIN008319
OG0005475	AFUN2_003501	AMIN008323
OG0005476	AFUN2_008115	AMIN008327
OG0005477	AFUN2_005271	AMIN008316
OG0005478	AFUN2_010028	AMIN008315
OG0005479	AFUN2_001847	AMIN008318
OG0005480	AFUN2_006196	AMIN008320
OG0005481	AFUN2_005924	AMIN001993
OG0005482	AFUN2_001636	AMIN001984
OG0005483	AFUN2_002223	AMIN001992
OG0005484	AFUN2_003585	AMIN001988
OG0005485	AFUN2_007502	AMIN004588
OG0005486	AFUN2_014233	AMIN005558
OG0005488	AFUN2_012478	AMIN001334
OG0005489	AFUN2_011757	AMIN005798
OG0005490	AFUN2_005908	AMIN010236
OG0005491	AFUN2_013147	AMIN010233
OG0005492	AFUN2_000393	AMIN010232
OG0005493	AFUN2_012205, AFUN2_010276	AMIN016022
OG0005494	AFUN2_007054	AMIN010237
OG0005495	AFUN2_011921	AMIN009680
OG0005496	AFUN2_009543	AMIN009675
OG0005497	AFUN2_009120	AMIN009671
OG0005498	AFUN2_014722	AMIN009676
OG0005499	AFUN2_001605	AMIN009674
OG0005500	AFUN2_014553	AMIN009681
OG0005501	AFUN2_000880	AMIN009672
OG0005502	AFUN2_009941	AMIN009679
OG0005503	AFUN2_000449	AMIN005215
OG0005505	AFUN2_008825	AMIN002703
OG0005506	AFUN2_012545	AMIN005626
OG0005507	AFUN2_005726	AMIN005334
OG0005508	AFUN2_001551	AMIN002706
OG0005509	AFUN2_006512	AMIN002705
OG0005510	AFUN2_000626	AMIN007353
OG0005511	AFUN2_013077	AMIN003054
OG0005512	AFUN2_008030	AMIN011614
OG0005513	AFUN2_005911	AMIN008572
OG0005514	AFUN2_006117	AMIN008570
OG0005515	AFUN2_007238	AMIN008895
OG0005516	AFUN2_014385	AMIN009369
OG0005517	AFUN2_008045	AMIN016194
OG0005518	AFUN2_014002	AMIN005937
OG0005519	AFUN2_006746	AMIN005929
OG0005520	AFUN2_010888	AMIN005928
OG0005521	AFUN2_006923	AMIN005927
OG0005522	AFUN2_000512	AMIN005930
OG0005523	AFUN2_006841	AMIN005935
OG0005524	AFUN2_011146	AMIN006183
OG0005525	AFUN2_010256	AMIN005931
OG0005526	AFUN2_009991	AMIN004740
OG0005527	AFUN2_009167	AMIN004743
OG0005528	AFUN2_001322	AMIN001840
OG0005529	AFUN2_004033	AMIN001839
OG0005530	AFUN2_011433	AMIN001844
OG0005531	AFUN2_010870	AMIN011069
OG0005532	AFUN2_010251	AMIN011239
OG0005533	AFUN2_000698	AMIN007613
OG0005534	AFUN2_006421	AMIN011237
OG0005535	AFUN2_006977	AMIN003271
OG0005536	AFUN2_004481	AMIN003268
OG0005537	AFUN2_012590	AMIN003260
OG0005538	AFUN2_002375	AMIN003265
OG0005539	AFUN2_013015	AMIN003266
OG0005540	AFUN2_008062	AMIN002021
OG0005541	AFUN2_002006	AMIN011166
OG0005542	AFUN2_012766	AMIN011167
OG0005543	AFUN2_011290	AMIN011169
OG0005544	AFUN2_010877	AMIN011165
OG0005545	AFUN2_000474	AMIN001392
OG0005546	AFUN2_006155	AMIN009512
OG0005547	AFUN2_008461	AMIN002806
OG0005548	AFUN2_013429	AMIN002807
OG0005549	AFUN2_000494	AMIN002804
OG0005550	AFUN2_009288	AMIN002814
OG0005551	AFUN2_005577	AMIN008255
OG0005552	AFUN2_014051	AMIN003612
OG0005553	AFUN2_002301	AMIN008646
OG0005554	AFUN2_005076	AMIN008659
OG0005555	AFUN2_014390	AMIN009031
OG0005556	AFUN2_009983	AMIN008645
OG0005557	AFUN2_008150	AMIN008660
OG0005558	AFUN2_009822	AMIN008647
OG0005559	AFUN2_000527	AMIN008651
OG0005560	AFUN2_013279	AMIN008224
OG0005561	AFUN2_014123	AMIN009009
OG0005562	AFUN2_009134	AMIN006507
OG0005563	AFUN2_014337	AMIN006502
OG0005564	AFUN2_003993	AMIN006505
OG0005565	AFUN2_014061	AMIN006515
OG0005566	AFUN2_013196	AMIN006510
OG0005567	AFUN2_009418	AMIN006506
OG0005568	AFUN2_006575	AMIN011472
OG0005569	AFUN2_005248	AMIN011473
OG0005570	AFUN2_010525	AMIN011471
OG0005571	AFUN2_001592	AMIN011474
OG0005572	AFUN2_000686	AMIN002791
OG0005573	AFUN2_009662	AMIN004849
OG0005574	AFUN2_006369	AMIN004627
OG0005575	AFUN2_012540	AMIN002880
OG0005576	AFUN2_008947	AMIN004857
OG0005577	AFUN2_010854	AMIN004858
OG0005578	AFUN2_004532	AMIN004851
OG0005579	AFUN2_012276	AMIN004856
OG0005580	AFUN2_007695	AMIN002881
OG0005581	AFUN2_013225	AMIN004811
OG0005582	AFUN2_003435	AMIN003125
OG0005583	AFUN2_002335	AMIN014281
OG0005584	AFUN2_014551	AMIN003347
OG0005585	AFUN2_014087	AMIN000354
OG0005586	AFUN2_007957	AMIN006313
OG0005587	AFUN2_005142	AMIN006312
OG0005588	AFUN2_007727	AMIN001490
OG0005589	AFUN2_004684	AMIN006306
OG0005590	AFUN2_001704	AMIN009073
OG0005591	AFUN2_008379	AMIN009435
OG0005592	AFUN2_012342	AMIN006311
OG0005593	AFUN2_000505	AMIN006314
OG0005594	AFUN2_000786	AMIN010981
OG0005595	AFUN2_000800	AMIN010982
OG0005596	AFUN2_000417, AFUN2_009065	AMIN007900
OG0005597	AFUN2_006684	AMIN008118
OG0005598	AFUN2_002677	AMIN008113
OG0005599	AFUN2_002296	AMIN007056
OG0005600	AFUN2_007483	AMIN011156
OG0005601	AFUN2_012579	AMIN006493
OG0005602	AFUN2_009323	AMIN010224
OG0005603	AFUN2_004468	AMIN002204
OG0005604	AFUN2_007186	AMIN002203
OG0005605	AFUN2_010663	AMIN001222
OG0005606	AFUN2_012895	AMIN003385
OG0005608	AFUN2_012087	AMIN005768
OG0005609	AFUN2_007106	AMIN005581
OG0005610	AFUN2_010055	AMIN007634
OG0005611	AFUN2_005329	AMIN004010
OG0005612	AFUN2_013298	AMIN004008
OG0005613	AFUN2_004518	AMIN011570
OG0005614	AFUN2_009683	AMIN010710
OG0005615	AFUN2_001780	AMIN010712
OG0005616	AFUN2_007941	AMIN003741
OG0005617	AFUN2_002049	AMIN002179
OG0005618	AFUN2_004283	AMIN002178
OG0005619	AFUN2_009544	AMIN016228
OG0005620	AFUN2_005272	AMIN011124
OG0005621	AFUN2_010703	AMIN011123
OG0005622	AFUN2_009062	AMIN011122
OG0005623	AFUN2_013017	AMIN011121
OG0005624	AFUN2_011784	AMIN006089
OG0005625	AFUN2_010838	AMIN009622
OG0005626	AFUN2_001385	AMIN001665
OG0005627	AFUN2_011654	AMIN009840
OG0005628	AFUN2_008350	AMIN001663
OG0005629	AFUN2_000638	AMIN001666
OG0005630	AFUN2_009056	AMIN010759
OG0005631	AFUN2_014103	AMIN010758
OG0005632	AFUN2_009324	AMIN010570
OG0005633	AFUN2_002562	AMIN011161
OG0005634	AFUN2_006953	AMIN010567
OG0005635	AFUN2_010427	AMIN010565
OG0005636	AFUN2_010749	AMIN010569
OG0005637	AFUN2_010605	AMIN010566
OG0005638	AFUN2_002568	AMIN011163
OG0005639	AFUN2_007580	AMIN010479
OG0005640	AFUN2_003642	AMIN010568
OG0005641	AFUN2_005099	AMIN000818
OG0005642	AFUN2_004261	AMIN000234
OG0005643	AFUN2_012406	AMIN000235
OG0005644	AFUN2_014577	AMIN003179
OG0005645	AFUN2_008787	AMIN003183
OG0005646	AFUN2_008483	AMIN003184
OG0005649	AFUN2_001733	AMIN005988
OG0005650	AFUN2_004342	AMIN009717
OG0005651	AFUN2_011813	AMIN006816
OG0005653	AFUN2_006081	AMIN005772
OG0005654	AFUN2_007117	AMIN002048
OG0005655	AFUN2_001503	AMIN002971
OG0005656	AFUN2_013942	AMIN002970
OG0005657	AFUN2_012811	AMIN003904
OG0005658	AFUN2_008583	AMIN010901
OG0005659	AFUN2_013940	AMIN010900
OG0005660	AFUN2_000359	AMIN010903
OG0005661	AFUN2_003024	AMIN010208
OG0005662	AFUN2_010758	AMIN008945
OG0005663	AFUN2_010637	AMIN015975
OG0005664	AFUN2_008976	AMIN008912
OG0005665	AFUN2_011944	AMIN010447
OG0005666	AFUN2_003163	AMIN010443
OG0005667	AFUN2_004952	AMIN010040
OG0005668	AFUN2_012411	AMIN008845
OG0005669	AFUN2_003806	AMIN008166
OG0005670	AFUN2_004892	AMIN001229
OG0005671	AFUN2_005725	AMIN006348
OG0005672	AFUN2_013251	AMIN006354
OG0005673	AFUN2_010367	AMIN006345
OG0005674	AFUN2_003783	AMIN006349
OG0005675	AFUN2_006787	AMIN006346
OG0005676	AFUN2_009325	AMIN008444
OG0005677	AFUN2_013212	AMIN007350
OG0005678	AFUN2_007273	AMIN010414
OG0005679	AFUN2_004629	AMIN010418
OG0005680	AFUN2_014623	AMIN010413
OG0005681	AFUN2_010282	AMIN015776
OG0005682	AFUN2_002591	AMIN010417
OG0005683	AFUN2_003146	AMIN004923
OG0005684	AFUN2_002110	AMIN004114
OG0005685	AFUN2_003941	AMIN004111
OG0005686	AFUN2_000827	AMIN005410
OG0005687	AFUN2_003482	AMIN001750
OG0005688	AFUN2_012572	AMIN001758
OG0005689	AFUN2_004433	AMIN001755
OG0005690	AFUN2_013653	AMIN001753
OG0005691	AFUN2_006655	AMIN004443
OG0005692	AFUN2_013778	AMIN008144
OG0005693	AFUN2_005270	AMIN000447
OG0005694	AFUN2_011987	AMIN011408
OG0005695	AFUN2_014486	AMIN000449
OG0005696	AFUN2_006036	AMIN000445
OG0005697	AFUN2_010622	AMIN000495
OG0005698	AFUN2_011082	AMIN000497
OG0005699	AFUN2_001747	AMIN000448
OG0005700	AFUN2_014583	AMIN000884
OG0005701	AFUN2_000615	AMIN008374
OG0005702	AFUN2_014429	AMIN004302
OG0005703	AFUN2_007583	AMIN004301
OG0005704	AFUN2_010657	AMIN008574
OG0005705	AFUN2_011886	AMIN008730
OG0005706	AFUN2_005289	AMIN008961
OG0005707	AFUN2_013928	AMIN008575
OG0005708	AFUN2_005998	AMIN008576
OG0005709	AFUN2_013934	AMIN008577
OG0005710	AFUN2_000471	AMIN016127
OG0005711	AFUN2_007916	AMIN007024
OG0005712	AFUN2_000436	AMIN007023
OG0005713	AFUN2_014166	AMIN007942
OG0005714	AFUN2_010595	AMIN006737
OG0005715	AFUN2_003839	AMIN011644
OG0005716	AFUN2_006799	AMIN006735
OG0005717	AFUN2_009692	AMIN011606
OG0005718	AFUN2_003766	AMIN006739
OG0005719	AFUN2_007581	AMIN006738
OG0005720	AFUN2_013506	AMIN006740
OG0005721	AFUN2_012473	AMIN008008
OG0005722	AFUN2_010001	AMIN007307
OG0005723	AFUN2_013872	AMIN005287
OG0005724	AFUN2_014004	AMIN001976
OG0005725	AFUN2_009341	AMIN001975
OG0005726	AFUN2_007217	AMIN004249
OG0005727	AFUN2_002286	AMIN008193
OG0005728	AFUN2_009282	AMIN004252
OG0005729	AFUN2_001865	AMIN010954
OG0005730	AFUN2_000475	AMIN004250
OG0005731	AFUN2_007373	AMIN009224
OG0005732	AFUN2_002744	AMIN005320
OG0005733	AFUN2_007044	AMIN005319
OG0005734	AFUN2_000323	AMIN008294
OG0005735	AFUN2_001173	AMIN008297
OG0005736	AFUN2_011031	AMIN008298
OG0005737	AFUN2_003055	AMIN008293
OG0005738	AFUN2_000565	AMIN007474
OG0005739	AFUN2_006685	AMIN004736
OG0005740	AFUN2_011753	AMIN005464
OG0005741	AFUN2_004101	AMIN007163
OG0005742	AFUN2_007500	AMIN009448
OG0005743	AFUN2_006570	AMIN009443
OG0005744	AFUN2_011945	AMIN006953
OG0005745	AFUN2_002015	AMIN008158
OG0005746	AFUN2_012623	AMIN008155
OG0005747	AFUN2_011443	AMIN008157
OG0005748	AFUN2_012315	AMIN006697
OG0005749	AFUN2_008792	AMIN008074
OG0005750	AFUN2_013428	AMIN008160
OG0005751	AFUN2_005527	AMIN000747
OG0005752	AFUN2_011690	AMIN004908
OG0005753	AFUN2_005088	AMIN004907
OG0005754	AFUN2_013622	AMIN004901
OG0005755	AFUN2_002661	AMIN005272
OG0005756	AFUN2_001275	AMIN005695
OG0005757	AFUN2_004223	AMIN008230
OG0005758	AFUN2_012227	AMIN002426
OG0005759	AFUN2_002045	AMIN002424
OG0005760	AFUN2_011965	AMIN002418
OG0005761	AFUN2_014775	AMIN002419
OG0005762	AFUN2_006446	AMIN011438
OG0005763	AFUN2_006440	AMIN002417
OG0005764	AFUN2_008692	AMIN007455, AMIN007454
OG0005765	AFUN2_000804	AMIN007448
OG0005766	AFUN2_005958	AMIN007446
OG0005767	AFUN2_007199	AMIN007445
OG0005768	AFUN2_005295	AMIN002868
OG0005769	AFUN2_002607	AMIN002870
OG0005770	AFUN2_004912	AMIN002879
OG0005771	AFUN2_008905	AMIN002869
OG0005772	AFUN2_006020	AMIN002873
OG0005773	AFUN2_002315	AMIN002872
OG0005774	AFUN2_002849	AMIN002878
OG0005775	AFUN2_009159	AMIN000151
OG0005776	AFUN2_002341	AMIN000089
OG0005777	AFUN2_002597	AMIN001039
OG0005778	AFUN2_006073	AMIN011389
OG0005779	AFUN2_003623	AMIN011388
OG0005780	AFUN2_008936	AMIN011384
OG0005781	AFUN2_006125	AMIN015770
OG0005782	AFUN2_014733	AMIN006560
OG0005783	AFUN2_009070	AMIN006569
OG0005784	AFUN2_007459	AMIN002833
OG0005785	AFUN2_004078	AMIN005367
OG0005786	AFUN2_009008	AMIN005364
OG0005787	AFUN2_012789	AMIN005302
OG0005788	AFUN2_012730	AMIN005715
OG0005789	AFUN2_001899	AMIN005583
OG0005790	AFUN2_004115	AMIN004284
OG0005791	AFUN2_011163	AMIN004282
OG0005792	AFUN2_004121	AMIN011259
OG0005793	AFUN2_003273	AMIN001120
OG0005794	AFUN2_013276	AMIN001096
OG0005795	AFUN2_001743	AMIN010138
OG0005796	AFUN2_012338	AMIN010137
OG0005797	AFUN2_011850	AMIN002273
OG0005798	AFUN2_002884	AMIN002283
OG0005799	AFUN2_010457	AMIN002274
OG0005800	AFUN2_008422	AMIN011094
OG0005801	AFUN2_013500	AMIN011095
OG0005802	AFUN2_004274	AMIN011091
OG0005804	AFUN2_010417	AMIN006275
OG0005805	AFUN2_010634	AMIN005507
OG0005806	AFUN2_000735	AMIN001083
OG0005807	AFUN2_008858	AMIN005485
OG0005808	AFUN2_013210	AMIN000398
OG0005809	AFUN2_003211	AMIN000688
OG0005810	AFUN2_012951	AMIN000399
OG0005811	AFUN2_011989	AMIN000545
OG0005812	AFUN2_011289	AMIN000365
OG0005813	AFUN2_010229	AMIN000367
OG0005814	AFUN2_000464	AMIN000294
OG0005815	AFUN2_000821	AMIN000941
OG0005816	AFUN2_001399	AMIN000939
OG0005817	AFUN2_014153	AMIN000293
OG0005818	AFUN2_005133	AMIN002979
OG0005820	AFUN2_006423	AMIN000122
OG0005821	AFUN2_005412	AMIN015874
OG0005822	AFUN2_005447	AMIN005977
OG0005823	AFUN2_004577	AMIN005975
OG0005824	AFUN2_011897	AMIN000113
OG0005825	AFUN2_002670	AMIN007654
OG0005826	AFUN2_010710	AMIN007660
OG0005827	AFUN2_014117	AMIN007645
OG0005828	AFUN2_002036	AMIN007648
OG0005829	AFUN2_011267	AMIN004288
OG0005830	AFUN2_002533	AMIN000090
OG0005831	AFUN2_008036	AMIN008493
OG0005832	AFUN2_012762	AMIN004583
OG0005833	AFUN2_002534	AMIN004585
OG0005834	AFUN2_007849	AMIN004582
OG0005835	AFUN2_005006	AMIN011261
OG0005836	AFUN2_003504	AMIN011430
OG0005837	AFUN2_002813	AMIN010846
OG0005838	AFUN2_008476	AMIN010147
OG0005839	AFUN2_008018	AMIN011201
OG0005840	AFUN2_002090	AMIN009506
OG0005841	AFUN2_005135	AMIN009507
OG0005842	AFUN2_011062	AMIN009505
OG0005843	AFUN2_011212	AMIN003373
OG0005844	AFUN2_003025	AMIN003378
OG0005845	AFUN2_008826	AMIN003371
OG0005846	AFUN2_001984	AMIN003372
OG0005847	AFUN2_010189	AMIN000481
OG0005848	AFUN2_004872	AMIN000477
OG0005849	AFUN2_010350	AMIN000478
OG0005850	AFUN2_005949	AMIN003085
OG0005851	AFUN2_007682	AMIN003557
OG0005852	AFUN2_010129	AMIN000428
OG0005853	AFUN2_000754	AMIN006446
OG0005854	AFUN2_002688	AMIN006445
OG0005855	AFUN2_014575	AMIN011459
OG0005856	AFUN2_002273	AMIN011453
OG0005857	AFUN2_003593	AMIN011460
OG0005858	AFUN2_014272	AMIN011454
OG0005859	AFUN2_007632	AMIN011456
OG0005860	AFUN2_012519	AMIN011458
OG0005861	AFUN2_011389	AMIN011451
OG0005862	AFUN2_006075	AMIN010500
OG0005863	AFUN2_009190	AMIN010503
OG0005864	AFUN2_010542	AMIN010490
OG0005865	AFUN2_010693	AMIN010510
OG0005866	AFUN2_009532	AMIN009660
OG0005867	AFUN2_010993	AMIN009659
OG0005868	AFUN2_010131	AMIN009656
OG0005869	AFUN2_012582	AMIN001640
OG0005870	AFUN2_000365	AMIN001639
OG0005871	AFUN2_007266	AMIN001641
OG0005872	AFUN2_010015	AMIN006374
OG0005873	AFUN2_013447	AMIN006371
OG0005874	AFUN2_003603	AMIN006369
OG0005875	AFUN2_000319	AMIN002925
OG0005876	AFUN2_000932	AMIN002926
OG0005877	AFUN2_008880	AMIN002261
OG0005878	AFUN2_004438	AMIN002259
OG0005879	AFUN2_012017	AMIN002264
OG0005880	AFUN2_011395	AMIN016173
OG0005881	AFUN2_004510	AMIN002924
OG0005882	AFUN2_006657	AMIN008901
OG0005883	AFUN2_006266	AMIN008900
OG0005884	AFUN2_013356	AMIN008898
OG0005885	AFUN2_013743	AMIN005382
OG0005886	AFUN2_003782	AMIN005533
OG0005887	AFUN2_008525	AMIN002235
OG0005888	AFUN2_009337	AMIN000839
OG0005889	AFUN2_008365	AMIN000836
OG0005890	AFUN2_005658	AMIN002237
OG0005891	AFUN2_006917	AMIN000837
OG0005892	AFUN2_007178	AMIN009589
OG0005893	AFUN2_003251	AMIN008353
OG0005894	AFUN2_004790	AMIN008354
OG0005895	AFUN2_012643	AMIN008355
OG0005896	AFUN2_008972	AMIN008352
OG0005897	AFUN2_008955	AMIN008349
OG0005898	AFUN2_007408	AMIN008356
OG0005899	AFUN2_006915	AMIN009436
OG0005900	AFUN2_001549	AMIN002339
OG0005901	AFUN2_014027	AMIN001163
OG0005902	AFUN2_013259	AMIN001161
OG0005903	AFUN2_006693	AMIN001164
OG0005904	AFUN2_002663	AMIN008515
OG0005905	AFUN2_004622	AMIN008511
OG0005906	AFUN2_013281	AMIN015504
OG0005907	AFUN2_007116	AMIN008514
OG0005908	AFUN2_010382	AMIN008507
OG0005909	AFUN2_013410	AMIN008509
OG0005910	AFUN2_014238	AMIN008512
OG0005911	AFUN2_013519	AMIN008528
OG0005912	AFUN2_003846	AMIN008529
OG0005913	AFUN2_002385	AMIN001747
OG0005914	AFUN2_008889	AMIN009485
OG0005915	AFUN2_011195	AMIN009484
OG0005916	AFUN2_003646	AMIN009488
OG0005917	AFUN2_014298	AMIN001683
OG0005918	AFUN2_004820	AMIN009490
OG0005919	AFUN2_000947	AMIN009489
OG0005920	AFUN2_014744	AMIN009486
OG0005921	AFUN2_013837	AMIN009483
OG0005922	AFUN2_007299	AMIN004425
OG0005923	AFUN2_009476	AMIN004428
OG0005924	AFUN2_013964	AMIN004426
OG0005925	AFUN2_000726	AMIN011343
OG0005926	AFUN2_009719	AMIN016049
OG0005927	AFUN2_004102	AMIN011342
OG0005928	AFUN2_004737	AMIN007975
OG0005929	AFUN2_001684	AMIN007976
OG0005930	AFUN2_010659	AMIN004219
OG0005931	AFUN2_008382	AMIN004748
OG0005932	AFUN2_005721	AMIN000011
OG0005933	AFUN2_000561	AMIN000014
OG0005934	AFUN2_002509	AMIN004053
OG0005935	AFUN2_007209	AMIN004150
OG0005936	AFUN2_010246	AMIN003020
OG0005937	AFUN2_010018	AMIN004149
OG0005938	AFUN2_009812	AMIN007049
OG0005939	AFUN2_013599	AMIN007052
OG0005940	AFUN2_006763	AMIN008142
OG0005941	AFUN2_005826	AMIN008683
OG0005942	AFUN2_001213	AMIN007051
OG0005943	AFUN2_002346	AMIN007050
OG0005944	AFUN2_011575	AMIN008682
OG0005945	AFUN2_002427	AMIN004679
OG0005946	AFUN2_002338	AMIN004562
OG0005947	AFUN2_012159	AMIN003000
OG0005948	AFUN2_005467	AMIN004683
OG0005949	AFUN2_001541	AMIN002999
OG0005950	AFUN2_013734	AMIN003001
OG0005951	AFUN2_010539	AMIN002998
OG0005952	AFUN2_005236	AMIN000904
OG0005953	AFUN2_013713	AMIN000907
OG0005954	AFUN2_005319	AMIN001774
OG0005955	AFUN2_010415	AMIN001777
OG0005956	AFUN2_005532	AMIN001772
OG0005957	AFUN2_014175	AMIN007594
OG0005958	AFUN2_010931	AMIN007595
OG0005959	AFUN2_002803	AMIN007596
OG0005960	AFUN2_005218	AMIN007593
OG0005961	AFUN2_010855	AMIN008186
OG0005962	AFUN2_000572	AMIN002590
OG0005963	AFUN2_008268	AMIN011196
OG0005964	AFUN2_004402	AMIN010069
OG0005965	AFUN2_014074	AMIN010072
OG0005966	AFUN2_007427	AMIN009522
OG0005967	AFUN2_009838	AMIN009409
OG0005968	AFUN2_006409	AMIN009601
OG0005969	AFUN2_006410	AMIN005275
OG0005970	AFUN2_006105	AMIN005118
OG0005971	AFUN2_001190	AMIN005777
OG0005972	AFUN2_001135	AMIN016232
OG0005973	AFUN2_005762	AMIN010621
OG0005974	AFUN2_009371	AMIN004769
OG0005975	AFUN2_013547	AMIN011431
OG0005976	AFUN2_006250	AMIN007565
OG0005977	AFUN2_008072	AMIN004768
OG0005978	AFUN2_008967	AMIN000947
OG0005979	AFUN2_014525	AMIN004767
OG0005980	AFUN2_007680	AMIN004985
OG0005981	AFUN2_011123	AMIN004983
OG0005982	AFUN2_009092	AMIN004986
OG0005983	AFUN2_000741	AMIN004984
OG0005984	AFUN2_010431	AMIN000959
OG0005985	AFUN2_007715	AMIN000961
OG0005986	AFUN2_012078	AMIN000958
OG0005987	AFUN2_001394	AMIN009107
OG0005988	AFUN2_004809	AMIN001190
OG0005989	AFUN2_000857	AMIN003946
OG0005990	AFUN2_007456	AMIN007765
OG0005991	AFUN2_002601	AMIN010679
OG0005992	AFUN2_012793	AMIN010828
OG0005993	AFUN2_007770	AMIN015516
OG0005994	AFUN2_011210	AMIN010830
OG0005995	AFUN2_009349	AMIN016223
OG0005996	AFUN2_001228	AMIN010678
OG0005997	AFUN2_013878	AMIN006059
OG0005998	AFUN2_007636	AMIN006057
OG0005999	AFUN2_008598	AMIN009504
OG0006000	AFUN2_011509	AMIN006058
OG0006001	AFUN2_003754	AMIN009502
OG0006002	AFUN2_003299	AMIN007621
OG0006003	AFUN2_011374	AMIN002098
OG0006004	AFUN2_005466	AMIN005231
OG0006005	AFUN2_013186	AMIN002097
OG0006006	AFUN2_006700	AMIN001530
OG0006007	AFUN2_004565	AMIN001529
OG0006008	AFUN2_012351	AMIN009637
OG0006009	AFUN2_000655	AMIN009638
OG0006010	AFUN2_000549	AMIN009479
OG0006011	AFUN2_011522	AMIN009636
OG0006012	AFUN2_002444	AMIN007504
OG0006013	AFUN2_003240	AMIN007510
OG0006014	AFUN2_006550	AMIN015530
OG0006015	AFUN2_014548	AMIN002532
OG0006016	AFUN2_008177	AMIN007505
OG0006017	AFUN2_011291	AMIN008692
OG0006018	AFUN2_005367	AMIN009849
OG0006019	AFUN2_009853	AMIN009851
OG0006020	AFUN2_004060	AMIN009854
OG0006021	AFUN2_002470	AMIN009850
OG0006022	AFUN2_008079	AMIN009846
OG0006023	AFUN2_014626	AMIN000878
OG0006024	AFUN2_008040	AMIN004021
OG0006025	AFUN2_003742	AMIN004019
OG0006026	AFUN2_012076	AMIN004020
OG0006027	AFUN2_013846	AMIN000162
OG0006028	AFUN2_008713	AMIN000157
OG0006029	AFUN2_009949	AMIN000153
OG0006030	AFUN2_013066	AMIN000160
OG0006031	AFUN2_001707	AMIN000159
OG0006032	AFUN2_014498	AMIN000161
OG0006033	AFUN2_013517	AMIN000156
OG0006034	AFUN2_009479	AMIN000194
OG0006035	AFUN2_007489	AMIN000201
OG0006036	AFUN2_003922	AMIN000193
OG0006037	AFUN2_003032	AMIN003073
OG0006038	AFUN2_001310	AMIN015784
OG0006039	AFUN2_010629	AMIN000191
OG0006040	AFUN2_002392	AMIN000202
OG0006041	AFUN2_008152	AMIN000200
OG0006042	AFUN2_003963	AMIN015787
