Orthogroup	Species	LlongipalpisASM	Orthologs
OG0004550	AfunestusAfunGA1	LOC129797172	AFUN2_014302
OG0004550	AstephensiUCISS2018	LOC129797172	ASTEI20_037063
OG0004550	AminimusMINIMUS1	LOC129797172	AMIN002315
OG0004551	AminimusMINIMUS1	LOC129792560	AMIN002459
OG0004551	AfunestusAfunGA1	LOC129792560	AFUN2_012050
OG0004551	AdirusWRAIR2	LOC129792560	ADIR003018
OG0004551	AgambiaePEST	LOC129792560	AGAP002077
OG0004551	AstephensiUCISS2018	LOC129792560	ASTEI20_040984, ASTEI20_041055
OG0004551	CquinquefasciatusJHB2020	LOC129792560	CQUJHB001054
OG0004551	Aalbopictus_AalbF5	LOC129792560	LOC109421319
OG0004551	AaegyptiLVP_AGWG	LOC129792560	AAEL004376
OG0004552	AsinensisChina	LOC129786262	ASIC013269
OG0004552	AdirusWRAIR2	LOC129786262	ADIR003326
OG0004552	AminimusMINIMUS1	LOC129786262	AMIN004663
OG0004552	AgambiaePEST	LOC129786262	AGAP003119
OG0004552	AfunestusAfunGA1	LOC129786262	AFUN2_005501
OG0004552	AstephensiUCISS2018	LOC129786262	ASTEI20_044473
OG0004552	Aalbopictus_AalbF5	LOC129786262	LOC109411708
OG0004552	AaegyptiLVP_AGWG	LOC129786262	AAEL004378
OG0004552	CquinquefasciatusJHB2020	LOC129786262	CQUJHB012063
OG0004553	AstephensiUCISS2018	LOC129785999	ASTEI20_041228
OG0004553	AgambiaePEST	LOC129785999	AGAP004270
OG0004553	AfunestusAfunGA1	LOC129785999	AFUN2_007532
OG0004553	AminimusMINIMUS1	LOC129785999	AMIN004081
OG0004553	AdirusWRAIR2	LOC129785999	ADIR005483
OG0004553	AsinensisChina	LOC129785999	ASIC020120
OG0004553	CquinquefasciatusJHB2020	LOC129785999	CQUJHB011744
OG0004553	Aalbopictus_AalbF5	LOC129785999	LOC109621941
OG0004553	AaegyptiLVP_AGWG	LOC129785999	AAEL004383
OG0004554	AgambiaePEST	LOC129788910	AGAP004032
OG0004554	AstephensiUCISS2018	LOC129788910	ASTEI20_031946
OG0004554	AfunestusAfunGA1	LOC129788910	AFUN2_011219
OG0004554	AminimusMINIMUS1	LOC129788910	AMIN002598
OG0004554	AdirusWRAIR2	LOC129788910	ADIR006598
OG0004554	AsinensisChina	LOC129788910	ASIC008897
OG0004554	CquinquefasciatusJHB2020	LOC129788910	CQUJHB015604
OG0004554	Aalbopictus_AalbF5	LOC129788910	LOC109401057
OG0004554	AaegyptiLVP_AGWG	LOC129788910	AAEL004389
OG0004555	CquinquefasciatusJHB2020	LOC129788916	CQUJHB011778
OG0004555	Aalbopictus_AalbF5	LOC129788916	LOC109429338
OG0004555	AaegyptiLVP_AGWG	LOC129788916	AAEL004399
OG0004555	AsinensisChina	LOC129788916	ASIC008887
OG0004555	AdirusWRAIR2	LOC129788916	ADIR006603
OG0004555	AminimusMINIMUS1	LOC129788916	AMIN002604
OG0004555	AfunestusAfunGA1	LOC129788916	AFUN2_007032
OG0004555	AstephensiUCISS2018	LOC129788916	ASTEI20_042961
OG0004555	AgambiaePEST	LOC129788916	AGAP004035
OG0004556	CquinquefasciatusJHB2020	LOC129794651	CQUJHB001112
OG0004556	AaegyptiLVP_AGWG	LOC129794651	AAEL004402
OG0004556	Aalbopictus_AalbF5	LOC129794651	LOC109418687
OG0004556	AsinensisChina	LOC129794651	ASIC005970
OG0004556	AdirusWRAIR2	LOC129794651	ADIR000374
OG0004556	AgambiaePEST	LOC129794651	AGAP029249
OG0004556	AstephensiUCISS2018	LOC129794651	ASTEI20_033210
OG0004556	AminimusMINIMUS1	LOC129794651	AMIN001291
OG0004556	AfunestusAfunGA1	LOC129794651	AFUN2_011867
OG0004557	AsinensisChina	LOC129788800	ASIC016985
OG0004557	AfunestusAfunGA1	LOC129788800	AFUN2_002371
OG0004557	AminimusMINIMUS1	LOC129788800	AMIN005234
OG0004557	AstephensiUCISS2018	LOC129788800	ASTEI20_045628
OG0004557	AdirusWRAIR2	LOC129788800	ADIR001365
OG0004557	AgambiaePEST	LOC129788800	AGAP000491
OG0004557	CquinquefasciatusJHB2020	LOC129788800	CQUJHB017791
OG0004557	Aalbopictus_AalbF5	LOC129788800	LOC109433635
OG0004557	AaegyptiLVP_AGWG	LOC129788800	AAEL004404
OG0004558	AgambiaePEST	LOC129794662	AGAP029250
OG0004558	AfunestusAfunGA1	LOC129794662	AFUN2_013407
OG0004558	AminimusMINIMUS1	LOC129794662	AMIN001292
OG0004558	AstephensiUCISS2018	LOC129794662	ASTEI20_036456
OG0004558	AdirusWRAIR2	LOC129794662	ADIR000375
OG0004558	AsinensisChina	LOC129794662	ASIC005971
OG0004558	CquinquefasciatusJHB2020	LOC129794662	CQUJHB015967
OG0004558	AaegyptiLVP_AGWG	LOC129794662	AAEL004406
OG0004558	Aalbopictus_AalbF5	LOC129794662	LOC109418686
OG0004559	AsinensisChina	LOC129793685	ASIC016984
OG0004559	AstephensiUCISS2018	LOC129793685	ASTEI20_043867
OG0004559	AfunestusAfunGA1	LOC129793685	AFUN2_014430
OG0004559	AminimusMINIMUS1	LOC129793685	AMIN005235
OG0004559	AgambiaePEST	LOC129793685	AGAP029670
OG0004559	AdirusWRAIR2	LOC129793685	ADIR001364
OG0004559	AaegyptiLVP_AGWG	LOC129793685	AAEL004410
OG0004559	Aalbopictus_AalbF5	LOC129793685	LOC109433622
OG0004559	CquinquefasciatusJHB2020	LOC129793685	CQUJHB004359
OG0004560	AdirusWRAIR2	LOC129795598	ADIR001767
OG0004560	AfunestusAfunGA1	LOC129795598	AFUN2_001994
OG0004560	AminimusMINIMUS1	LOC129795598	AMIN008430
OG0004560	AgambiaePEST	LOC129795598	AGAP011149
OG0004560	AstephensiUCISS2018	LOC129795598	ASTEI20_039905
OG0004560	AsinensisChina	LOC129795598	ASIC004752
OG0004560	CquinquefasciatusJHB2020	LOC129795598	CQUJHB000621
OG0004560	Aalbopictus_AalbF5	LOC129795598	LOC109424554
OG0004560	AaegyptiLVP_AGWG	LOC129795598	AAEL004419
OG0004561	CquinquefasciatusJHB2020	LOC129797615	CQUJHB015958
OG0004561	Aalbopictus_AalbF5	LOC129797615	LOC109424523
OG0004561	AaegyptiLVP_AGWG	LOC129797615	AAEL004420
OG0004561	AsinensisChina	LOC129797615	ASIC019232
OG0004561	AdirusWRAIR2	LOC129797615	ADIR008627
OG0004561	AstephensiUCISS2018	LOC129797615	ASTEI20_033117
OG0004561	AfunestusAfunGA1	LOC129797615	AFUN2_013291
OG0004561	AgambiaePEST	LOC129797615	AGAP005036, AGAP012760
OG0004562	AsinensisChina	LOC129797323	ASIC015206
OG0004562	AdirusWRAIR2	LOC129797323	ADIR001759
OG0004562	AstephensiUCISS2018	LOC129797323	ASTEI20_038136
OG0004562	AminimusMINIMUS1	LOC129797323	AMIN008438
OG0004562	AfunestusAfunGA1	LOC129797323	AFUN2_002331
OG0004562	AgambiaePEST	LOC129797323	AGAP011140
OG0004562	CquinquefasciatusJHB2020	LOC129797323	CQUJHB001811
OG0004562	Aalbopictus_AalbF5	LOC129797323	LOC115253431
OG0004562	AaegyptiLVP_AGWG	LOC129797323	AAEL004425
OG0004563	CquinquefasciatusJHB2020	LOC129797644	CQUJHB000948
OG0004563	AaegyptiLVP_AGWG	LOC129797644	AAEL004426
OG0004563	Aalbopictus_AalbF5	LOC129797644	LOC109417151
OG0004563	AsinensisChina	LOC129797644	ASIC004760
OG0004563	AdirusWRAIR2	LOC129797644	ADIR001775
OG0004563	AgambiaePEST	LOC129797644	AGAP011160
OG0004563	AminimusMINIMUS1	LOC129797644	AMIN015966
OG0004563	AfunestusAfunGA1	LOC129797644	AFUN2_007153
OG0004563	AstephensiUCISS2018	LOC129797644	ASTEI20_037845
OG0004564	AaegyptiLVP_AGWG	LOC129796609	AAEL004431
OG0004564	Aalbopictus_AalbF5	LOC129796609	LOC109411979
OG0004564	CquinquefasciatusJHB2020	LOC129796609	CQUJHB008513
OG0004564	AsinensisChina	LOC129796609	ASIC004785
OG0004564	AdirusWRAIR2	LOC129796609	ADIR001770
OG0004564	AgambiaePEST	LOC129796609	AGAP029661
OG0004564	AstephensiUCISS2018	LOC129796609	ASTEI20_045745
OG0004564	AfunestusAfunGA1	LOC129796609	AFUN2_010942
OG0004564	AminimusMINIMUS1	LOC129796609	AMIN008428
OG0004565	AaegyptiLVP_AGWG	LOC129797578	AAEL004435
OG0004565	Aalbopictus_AalbF5	LOC129797578	LOC109417150
OG0004565	CquinquefasciatusJHB2020	LOC129797578	CQUJHB000124
OG0004565	AsinensisChina	LOC129797578	ASIC004758
OG0004565	AdirusWRAIR2	LOC129797578	ADIR001774
OG0004565	AgambiaePEST	LOC129797578	AGAP011158
OG0004565	AminimusMINIMUS1	LOC129797578	AMIN008424
OG0004565	AfunestusAfunGA1	LOC129797578	AFUN2_004446
OG0004565	AstephensiUCISS2018	LOC129797578	ASTEI20_043061
OG0004566	AdirusWRAIR2	LOC129797321	ADIR001760
OG0004566	AminimusMINIMUS1	LOC129797321	AMIN008437
OG0004566	AfunestusAfunGA1	LOC129797321	AFUN2_013637
OG0004566	AstephensiUCISS2018	LOC129797321	ASTEI20_041056
OG0004566	AgambiaePEST	LOC129797321	AGAP011141
OG0004566	AsinensisChina	LOC129797321	ASIC015208
OG0004566	CquinquefasciatusJHB2020	LOC129797321	CQUJHB018358
OG0004566	Aalbopictus_AalbF5	LOC129797321	LOC109424545
OG0004566	AaegyptiLVP_AGWG	LOC129797321	AAEL004440
OG0004567	AsinensisChina	LOC129797451	ASIC004756
OG0004567	AminimusMINIMUS1	LOC129797451	AMIN008426
OG0004567	AfunestusAfunGA1	LOC129797451	AFUN2_000893
OG0004567	AstephensiUCISS2018	LOC129797451	ASTEI20_033988
OG0004567	AgambiaePEST	LOC129797451	AGAP011156
OG0004567	AdirusWRAIR2	LOC129797451	ADIR001772
OG0004567	AaegyptiLVP_AGWG	LOC129797451	AAEL004441
OG0004567	Aalbopictus_AalbF5	LOC129797451	LOC109417153
OG0004567	CquinquefasciatusJHB2020	LOC129797451	CQUJHB014930
OG0004568	AdirusWRAIR2	LOC129790944	ADIR001765
OG0004568	AminimusMINIMUS1	LOC129790944	AMIN008433
OG0004568	AfunestusAfunGA1	LOC129790944	AFUN2_000631
OG0004568	AstephensiUCISS2018	LOC129790944	ASTEI20_032181
OG0004568	AgambiaePEST	LOC129790944	AGAP011144
OG0004568	AsinensisChina	LOC129790944	ASIC004166
OG0004568	CquinquefasciatusJHB2020	LOC129790944	CQUJHB006177
OG0004568	AaegyptiLVP_AGWG	LOC129790944	AAEL004442
OG0004568	Aalbopictus_AalbF5	LOC129790944	LOC109424550
OG0004569	Aalbopictus_AalbF5	LOC129797528	LOC109428767
OG0004569	AaegyptiLVP_AGWG	LOC129797528	AAEL004446
OG0004569	CquinquefasciatusJHB2020	LOC129797528	CQUJHB013416
OG0004569	AsinensisChina	LOC129797528	ASIC019213
OG0004569	AgambiaePEST	LOC129797528	AGAP004908
OG0004569	AdirusWRAIR2	LOC129797528	ADIR001682
OG0004569	AfunestusAfunGA1	LOC129797528	AFUN2_002421
OG0004569	AminimusMINIMUS1	LOC129797528	AMIN011406
OG0004569	AstephensiUCISS2018	LOC129797528	ASTEI20_045310
OG0004570	Aalbopictus_AalbF5	LOC129785853	LOC109430452
OG0004570	AaegyptiLVP_AGWG	LOC129785853	AAEL004449
OG0004570	CquinquefasciatusJHB2020	LOC129785853	CQUJHB005665
OG0004570	AgambiaePEST	LOC129785853	AGAP003042
OG0004570	AstephensiUCISS2018	LOC129785853	ASTEI20_036908
OG0004570	AminimusMINIMUS1	LOC129785853	AMIN003750
OG0004570	AfunestusAfunGA1	LOC129785853	AFUN2_003663
OG0004570	AdirusWRAIR2	LOC129785853	ADIR006444
OG0004570	AsinensisChina	LOC129785853	ASIC003225
OG0004572	AfunestusAfunGA1	LOC129796927	AFUN2_002393
OG0004572	AstephensiUCISS2018	LOC129796927	ASTEI20_041752
OG0004572	AgambiaePEST	LOC129796927	AGAP003039
OG0004572	AminimusMINIMUS1	LOC129796927	AMIN003747
OG0004572	AdirusWRAIR2	LOC129796927	ADIR006447
OG0004572	AsinensisChina	LOC129796927	ASIC010488
OG0004572	AaegyptiLVP_AGWG	LOC129796927	AAEL004451
OG0004572	Aalbopictus_AalbF5	LOC129796927	LOC115268973
OG0004572	CquinquefasciatusJHB2020	LOC129796927	CQUJHB014006
OG0004574	CquinquefasciatusJHB2020	LOC129788477	CQUJHB011692
OG0004574	Aalbopictus_AalbF5	LOC129788477	LOC109411734
OG0004574	AaegyptiLVP_AGWG	LOC129788477	AAEL004469
OG0004574	AsinensisChina	LOC129788477	ASIC007171
OG0004574	AfunestusAfunGA1	LOC129788477	AFUN2_008452
OG0004574	AminimusMINIMUS1	LOC129788477	AMIN001914
OG0004574	AstephensiUCISS2018	LOC129788477	ASTEI20_031579
OG0004574	AdirusWRAIR2	LOC129788477	ADIR005944
OG0004574	AgambiaePEST	LOC129788477	AGAP009538
OG0004575	AaegyptiLVP_AGWG	LOC129796936	AAEL004472
OG0004575	Aalbopictus_AalbF5	LOC129796936	LOC109409570
OG0004575	CquinquefasciatusJHB2020	LOC129796936	CQUJHB005119
OG0004575	AsinensisChina	LOC129796936	ASIC004849
OG0004575	AfunestusAfunGA1	LOC129796936	AFUN2_010373
OG0004575	AstephensiUCISS2018	LOC129796936	ASTEI20_035792
OG0004575	AminimusMINIMUS1	LOC129796936	AMIN003752
OG0004575	AgambiaePEST	LOC129796936	AGAP003047
OG0004575	AdirusWRAIR2	LOC129796936	ADIR010569
OG0004576	AstephensiUCISS2018	LOC129796925	ASTEI20_043130
OG0004576	AfunestusAfunGA1	LOC129796925	AFUN2_005451
OG0004576	AminimusMINIMUS1	LOC129796925	AMIN003748
OG0004576	AdirusWRAIR2	LOC129796925	ADIR006446
OG0004576	AsinensisChina	LOC129796925	ASIC003223
OG0004576	AgambiaePEST	LOC129796925	AGAP003040
OG0004576	Aalbopictus_AalbF5	LOC129796925	LOC109430456
OG0004576	AaegyptiLVP_AGWG	LOC129796925	AAEL004474
OG0004576	CquinquefasciatusJHB2020	LOC129796925	CQUJHB001294
OG0004578	AgambiaePEST	LOC129785880	AGAP003041
OG0004578	AfunestusAfunGA1	LOC129785880	AFUN2_010370
OG0004578	AminimusMINIMUS1	LOC129785880	AMIN003749
OG0004578	AstephensiUCISS2018	LOC129785880	ASTEI20_033817
OG0004578	AdirusWRAIR2	LOC129785880	ADIR006445
OG0004578	AsinensisChina	LOC129785880	ASIC003224
OG0004578	CquinquefasciatusJHB2020	LOC129785880	CQUJHB000453
OG0004578	AaegyptiLVP_AGWG	LOC129785880	AAEL004482
OG0004578	Aalbopictus_AalbF5	LOC129785880	LOC109409574
OG0004579	CquinquefasciatusJHB2020	LOC129790198	CQUJHB009621
OG0004579	AaegyptiLVP_AGWG	LOC129790198	AAEL004485
OG0004579	Aalbopictus_AalbF5	LOC129790198	LOC109426524
OG0004579	AsinensisChina	LOC129790198	ASIC007348
OG0004579	AdirusWRAIR2	LOC129790198	ADIR006071
OG0004579	AgambiaePEST	LOC129790198	AGAP009446
OG0004579	AstephensiUCISS2018	LOC129790198	ASTEI20_043883
OG0004579	AfunestusAfunGA1	LOC129790198	AFUN2_002517
OG0004579	AminimusMINIMUS1	LOC129790198	AMIN001832
OG0004580	CquinquefasciatusJHB2020	LOC129792729	CQUJHB007464
OG0004580	AaegyptiLVP_AGWG	LOC129792729	AAEL004490
OG0004580	Aalbopictus_AalbF5	LOC129792729	LOC109408552
OG0004580	AsinensisChina	LOC129792729	ASIC007355
OG0004580	AgambiaePEST	LOC129792729	AGAP009439
OG0004580	AdirusWRAIR2	LOC129792729	ADIR006078
OG0004580	AstephensiUCISS2018	LOC129792729	ASTEI20_033504
OG0004580	AfunestusAfunGA1	LOC129792729	AFUN2_006526
OG0004580	AminimusMINIMUS1	LOC129792729	AMIN001824
OG0004581	AaegyptiLVP_AGWG	LOC129793056	AAEL004493
OG0004581	Aalbopictus_AalbF5	LOC129793056	LOC109429590
OG0004581	CquinquefasciatusJHB2020	LOC129793056	CQUJHB006749
OG0004581	AsinensisChina	LOC129793056	ASIC007356
OG0004581	AdirusWRAIR2	LOC129793056	ADIR006079
OG0004581	AgambiaePEST	LOC129793056	AGAP009438
OG0004581	AstephensiUCISS2018	LOC129793056	ASTEI20_045962
OG0004581	AfunestusAfunGA1	LOC129793056	AFUN2_005873
OG0004581	AminimusMINIMUS1	LOC129793056	AMIN001823
OG0004582	CquinquefasciatusJHB2020	LOC129792763	CQUJHB013724
OG0004582	Aalbopictus_AalbF5	LOC129792763	LOC109429583
OG0004582	AaegyptiLVP_AGWG	LOC129792763	AAEL004496
OG0004582	AsinensisChina	LOC129792763	ASIC007352
OG0004582	AstephensiUCISS2018	LOC129792763	ASTEI20_033413
OG0004582	AgambiaePEST	LOC129792763	AGAP009443
OG0004582	AfunestusAfunGA1	LOC129792763	AFUN2_006112
OG0004582	AdirusWRAIR2	LOC129792763	ADIR006074
OG0004582	AminimusMINIMUS1	LOC129792763	AMIN001829
OG0004583	CquinquefasciatusJHB2020	LOC129791294	CQUJHB003111
OG0004583	AaegyptiLVP_AGWG	LOC129791294	AAEL004497
OG0004583	Aalbopictus_AalbF5	LOC129791294	LOC109429582
OG0004583	AsinensisChina	LOC129791294	ASIC007350
OG0004583	AdirusWRAIR2	LOC129791294	ADIR006072
OG0004583	AgambiaePEST	LOC129791294	AGAP009445
OG0004583	AfunestusAfunGA1	LOC129791294	AFUN2_006331
OG0004583	AminimusMINIMUS1	LOC129791294	AMIN001831
OG0004583	AstephensiUCISS2018	LOC129791294	ASTEI20_039271
OG0004584	AaegyptiLVP_AGWG	LOC129792857	AAEL004500
OG0004584	Aalbopictus_AalbF5	LOC129792857	LOC109429586
OG0004584	CquinquefasciatusJHB2020	LOC129792857	CQUJHB017554
OG0004584	AsinensisChina	LOC129792857	ASIC007354
OG0004584	AstephensiUCISS2018	LOC129792857	ASTEI20_042603
OG0004584	AminimusMINIMUS1	LOC129792857	AMIN001826
OG0004584	AfunestusAfunGA1	LOC129792857	AFUN2_002633
OG0004584	AgambiaePEST	LOC129792857	AGAP009441
OG0004584	AdirusWRAIR2	LOC129792857	ADIR006077
OG0004585	Aalbopictus_AalbF5	LOC129790289	LOC109429576
OG0004585	AaegyptiLVP_AGWG	LOC129790289	AAEL004502
OG0004585	CquinquefasciatusJHB2020	LOC129790289	CQUJHB000470
OG0004585	AsinensisChina	LOC129790289	ASIC007345
OG0004585	AgambiaePEST	LOC129790289	AGAP009451
OG0004585	AstephensiUCISS2018	LOC129790289	ASTEI20_038965
OG0004585	AminimusMINIMUS1	LOC129790289	AMIN001835
OG0004585	AfunestusAfunGA1	LOC129790289	AFUN2_009146
OG0004585	AdirusWRAIR2	LOC129790289	ADIR006068
OG0004586	CquinquefasciatusJHB2020	LOC129793183	CQUJHB011539
OG0004586	Aalbopictus_AalbF5	LOC129793183	LOC109397521
OG0004586	AaegyptiLVP_AGWG	LOC129793183	AAEL004513
OG0004586	AsinensisChina	LOC129793183	ASIC006883
OG0004586	AdirusWRAIR2	LOC129793183	ADIR004843
OG0004586	AminimusMINIMUS1	LOC129793183	AMIN001471
OG0004586	AfunestusAfunGA1	LOC129793183	AFUN2_005986
OG0004586	AstephensiUCISS2018	LOC129793183	ASTEI20_034259
OG0004586	AgambiaePEST	LOC129793183	AGAP009616
OG0004587	AgambiaePEST	LOC129788838	AGAP008641
OG0004587	AminimusMINIMUS1	LOC129788838	AMIN015993
OG0004587	AfunestusAfunGA1	LOC129788838	AFUN2_003950
OG0004587	AstephensiUCISS2018	LOC129788838	ASTEI20_032591
OG0004587	AdirusWRAIR2	LOC129788838	ADIR006821
OG0004587	AsinensisChina	LOC129788838	ASIC014125
OG0004587	CquinquefasciatusJHB2020	LOC129788838	CQUJHB011944
OG0004587	Aalbopictus_AalbF5	LOC129788838	LOC109622824
OG0004587	AaegyptiLVP_AGWG	LOC129788838	AAEL004515
OG0004588	CquinquefasciatusJHB2020	LOC129791440	CQUJHB002140
OG0004588	Aalbopictus_AalbF5	LOC129791440	LOC109622825
OG0004588	AaegyptiLVP_AGWG	LOC129791440	AAEL004517
OG0004588	AsinensisChina	LOC129791440	ASIC014126
OG0004588	AdirusWRAIR2	LOC129791440	ADIR006822
OG0004588	AgambiaePEST	LOC129791440	AGAP008642
OG0004588	AstephensiUCISS2018	LOC129791440	ASTEI20_039074
OG0004588	AminimusMINIMUS1	LOC129791440	AMIN009103
OG0004588	AfunestusAfunGA1	LOC129791440	AFUN2_007748
OG0004589	AminimusMINIMUS1	LOC129791167	AMIN015739
OG0004589	AfunestusAfunGA1	LOC129791167	AFUN2_008188
OG0004589	AstephensiUCISS2018	LOC129791167	ASTEI20_038343
OG0004589	AgambiaePEST	LOC129791167	AGAP008646
OG0004589	AdirusWRAIR2	LOC129791167	ADIR006826
OG0004589	AsinensisChina	LOC129791167	ASIC014137
OG0004589	AaegyptiLVP_AGWG	LOC129791167	AAEL004520
OG0004589	Aalbopictus_AalbF5	LOC129791167	LOC109397513
OG0004589	CquinquefasciatusJHB2020	LOC129791167	CQUJHB017258
OG0004591	AstephensiUCISS2018	LOC129786206	ASTEI20_031105
OG0004591	AminimusMINIMUS1	LOC129786206	AMIN001470
OG0004591	AfunestusAfunGA1	LOC129786206	AFUN2_004634
OG0004591	AgambiaePEST	LOC129786206	AGAP009615
OG0004591	AdirusWRAIR2	LOC129786206	ADIR004844
OG0004591	AsinensisChina	LOC129786206	ASIC006885
OG0004591	CquinquefasciatusJHB2020	LOC129786206	CQUJHB015123
OG0004591	AaegyptiLVP_AGWG	LOC129786206	AAEL004526
OG0004591	Aalbopictus_AalbF5	LOC129786206	LOC109621499
OG0004592	AaegyptiLVP_AGWG	LOC129786207	AAEL004527
OG0004592	Aalbopictus_AalbF5	LOC129786207	LOC109397548
OG0004592	CquinquefasciatusJHB2020	LOC129786207	CQUJHB010517
OG0004592	AminimusMINIMUS1	LOC129786207	AMIN001468
OG0004592	AfunestusAfunGA1	LOC129786207	AFUN2_011239
OG0004592	AstephensiUCISS2018	LOC129786207	ASTEI20_036124
OG0004592	AgambiaePEST	LOC129786207	AGAP009613
OG0004592	AdirusWRAIR2	LOC129786207	ADIR004845
OG0004592	AsinensisChina	LOC129786207	ASIC006887
OG0004593	CquinquefasciatusJHB2020	LOC129788325	CQUJHB003560
OG0004593	Aalbopictus_AalbF5	LOC129788325	LOC109397539
OG0004593	AaegyptiLVP_AGWG	LOC129788325	AAEL004533
OG0004593	AsinensisChina	LOC129788325	ASIC014130
OG0004593	AdirusWRAIR2	LOC129788325	ADIR006823
OG0004593	AfunestusAfunGA1	LOC129788325	AFUN2_002809
OG0004593	AminimusMINIMUS1	LOC129788325	AMIN015740
OG0004593	AstephensiUCISS2018	LOC129788325	ASTEI20_045824
OG0004593	AgambiaePEST	LOC129788325	AGAP008644
OG0004594	AgambiaePEST	LOC129790548	AGAP009181
OG0004594	AdirusWRAIR2	LOC129790548	ADIR006277
OG0004594	AfunestusAfunGA1	LOC129790548	AFUN2_003681
OG0004594	AminimusMINIMUS1	LOC129790548	AMIN009725
OG0004594	AstephensiUCISS2018	LOC129790548	ASTEI20_042515
OG0004594	AsinensisChina	LOC129790548	ASIC006678
OG0004594	CquinquefasciatusJHB2020	LOC129790548	CQUJHB009091
OG0004594	AaegyptiLVP_AGWG	LOC129790548	AAEL004534
OG0004594	Aalbopictus_AalbF5	LOC129790548	LOC109622815
OG0004595	AminimusMINIMUS1	LOC129795422	AMIN000572
OG0004595	AstephensiUCISS2018	LOC129795422	ASTEI20_039492
OG0004595	AfunestusAfunGA1	LOC129795422	AFUN2_001203
OG0004595	AgambiaePEST	LOC129795422	AGAP001395
OG0004595	AdirusWRAIR2	LOC129795422	ADIR002850
OG0004595	AsinensisChina	LOC129795422	ASIC020824
OG0004595	CquinquefasciatusJHB2020	LOC129795422	CQUJHB017834
OG0004595	AaegyptiLVP_AGWG	LOC129795422	AAEL004543
OG0004595	Aalbopictus_AalbF5	LOC129795422	LOC109431004
OG0004596	CquinquefasciatusJHB2020	LOC129789550	CQUJHB016370
OG0004596	AaegyptiLVP_AGWG	LOC129789550	AAEL004546
OG0004596	Aalbopictus_AalbF5	LOC129789550	LOC109430936
OG0004596	AsinensisChina	LOC129789550	ASIC020819
OG0004596	AdirusWRAIR2	LOC129789550	ADIR002853
OG0004596	AgambiaePEST	LOC129789550	AGAP001399
OG0004596	AstephensiUCISS2018	LOC129789550	ASTEI20_032523
OG0004596	AminimusMINIMUS1	LOC129789550	AMIN015623
OG0004596	AfunestusAfunGA1	LOC129789550	AFUN2_009733
OG0004597	AstephensiUCISS2018	LOC129788024	ASTEI20_046020
OG0004597	AfunestusAfunGA1	LOC129788024	AFUN2_007585
OG0004597	AminimusMINIMUS1	LOC129788024	AMIN000577
OG0004597	AgambiaePEST	LOC129788024	AGAP001401
OG0004597	AdirusWRAIR2	LOC129788024	ADIR002855
OG0004597	AsinensisChina	LOC129788024	ASIC020817
OG0004597	AaegyptiLVP_AGWG	LOC129788024	AAEL004554
OG0004597	Aalbopictus_AalbF5	LOC129788024	LOC109412100
OG0004597	CquinquefasciatusJHB2020	LOC129788024	CQUJHB008493
OG0004598	AaegyptiLVP_AGWG	LOC129787712	AAEL004559
OG0004598	Aalbopictus_AalbF5	LOC129787712	LOC109431022
OG0004598	CquinquefasciatusJHB2020	LOC129787712	CQUJHB009320
OG0004598	AsinensisChina	LOC129787712	ASIC020826
OG0004598	AminimusMINIMUS1	LOC129787712	AMIN000571
OG0004598	AdirusWRAIR2	LOC129787712	ADIR002849
OG0004598	AfunestusAfunGA1	LOC129787712	AFUN2_004834
OG0004598	AgambiaePEST	LOC129787712	AGAP001394
OG0004598	AstephensiUCISS2018	LOC129787712	ASTEI20_032826
OG0004599	CquinquefasciatusJHB2020	LOC129787393	CQUJHB004848
OG0004599	AaegyptiLVP_AGWG	LOC129787393	AAEL004562
OG0004599	Aalbopictus_AalbF5	LOC129787393	LOC109406930
OG0004599	AsinensisChina	LOC129787393	ASIC013210
OG0004599	AdirusWRAIR2	LOC129787393	ADIR002858
OG0004599	AgambiaePEST	LOC129787393	AGAP001404
OG0004599	AstephensiUCISS2018	LOC129787393	ASTEI20_046129
OG0004599	AminimusMINIMUS1	LOC129787393	AMIN000580
OG0004599	AfunestusAfunGA1	LOC129787393	AFUN2_010962
OG0004600	AminimusMINIMUS1	LOC129789551	AMIN000583
OG0004600	AfunestusAfunGA1	LOC129789551	AFUN2_007950
OG0004600	AstephensiUCISS2018	LOC129789551	ASTEI20_044201
OG0004600	AgambiaePEST	LOC129789551	AGAP001407
OG0004600	AsinensisChina	LOC129789551	ASIC013321
OG0004600	AdirusWRAIR2	LOC129789551	ADIR002860
OG0004600	Aalbopictus_AalbF5	LOC129789551	LOC109430882
OG0004600	AaegyptiLVP_AGWG	LOC129789551	AAEL004563
OG0004600	CquinquefasciatusJHB2020	LOC129789551	CQUJHB010695
OG0004601	AaegyptiLVP_AGWG	LOC129791921	AAEL004567
OG0004601	Aalbopictus_AalbF5	LOC129791921	LOC109406923
OG0004601	CquinquefasciatusJHB2020	LOC129791921	CQUJHB008276
OG0004601	AsinensisChina	LOC129791921	ASIC004083
OG0004601	AstephensiUCISS2018	LOC129791921	ASTEI20_040868
OG0004601	AgambiaePEST	LOC129791921	AGAP002054
OG0004601	AdirusWRAIR2	LOC129791921	ADIR002410
OG0004601	AfunestusAfunGA1	LOC129791921	AFUN2_013362
OG0004601	AminimusMINIMUS1	LOC129791921	AMIN003363
OG0004602	AminimusMINIMUS1	LOC129789541	AMIN000574
