Orthogroup	AdirusWRAIR2	AaegyptiLVP_AGWG
OG0004583	ADIR006072	AAEL004497
OG0004584	ADIR006077	AAEL004500
OG0004585	ADIR006068	AAEL004502
OG0004586	ADIR004843	AAEL004513
OG0004587	ADIR006821	AAEL004515
OG0004588	ADIR006822	AAEL004517
OG0004589	ADIR006826	AAEL004520
OG0004590	ADIR006825	AAEL004522
OG0004591	ADIR004844	AAEL004526
OG0004592	ADIR004845	AAEL004527
OG0004593	ADIR006823	AAEL004533
OG0004594	ADIR006277	AAEL004534
OG0004595	ADIR002850	AAEL004543
OG0004596	ADIR002853	AAEL004546
OG0004597	ADIR002855	AAEL004554
OG0004598	ADIR002849	AAEL004559
OG0004599	ADIR002858	AAEL004562
OG0004600	ADIR002860	AAEL004563
OG0004601	ADIR002410	AAEL004567
OG0004602	ADIR002852	AAEL004576
OG0004603	ADIR002857	AAEL004577
OG0004604	ADIR002847	AAEL004581
OG0004605	ADIR007607	AAEL004583
OG0004606	ADIR007623	AAEL004588
OG0004607	ADIR007616	AAEL004590
OG0004608	ADIR002618	AAEL004603
OG0004609	ADIR010641	AAEL004613
OG0004610	ADIR002971	AAEL004623
OG0004611	ADIR008296	AAEL004634
OG0004612	ADIR003707	AAEL004657
OG0004613	ADIR011593	AAEL004663
OG0004614	ADIR000319	AAEL004668
OG0004615	ADIR005748	AAEL004669
OG0004616	ADIR011594	AAEL004673
OG0004617	ADIR005751	AAEL004675
OG0004618	ADIR007467	AAEL004682
OG0004619	ADIR001574	AAEL004691
OG0004620	ADIR002844	AAEL004696
OG0004621	ADIR003110	AAEL004701
OG0004622	ADIR002846	AAEL004707
OG0004623	ADIR000655	AAEL004710
OG0004624	ADIR004681	AAEL004716
OG0004625	ADIR004680	AAEL004718, AAEL027718
OG0004626	ADIR004687	AAEL004719
OG0004627	ADIR010863	AAEL004725
OG0004628	ADIR000654	AAEL004726
OG0004629	ADIR004684	AAEL004727
OG0004630	ADIR010858	AAEL004731
OG0004631	ADIR004688	AAEL004732
OG0004632	ADIR010930	AAEL004733
OG0004633	ADIR010859	AAEL004734
OG0004634	ADIR011104	AAEL004738
OG0004635	ADIR011096	AAEL004740
OG0004636	ADIR011103	AAEL004744
OG0004637	ADIR005177	AAEL004756
OG0004638	ADIR004765	AAEL004757
OG0004639	ADIR009279	AAEL004761
OG0004640	ADIR004899	AAEL004773
OG0004641	ADIR011106	AAEL004777
OG0004642	ADIR008853	AAEL004790
OG0004643	ADIR001904	AAEL004805
OG0004644	ADIR000363	AAEL004813
OG0004645	ADIR005767	AAEL004824
OG0004646	ADIR006862	AAEL004829
OG0004647	ADIR003697	AAEL004832
OG0004648	ADIR014587	AAEL004833
OG0004649	ADIR006864	AAEL004835
OG0004650	ADIR003698	AAEL004839
OG0004651	ADIR003600	AAEL004840
OG0004652	ADIR003598	AAEL004841
OG0004653	ADIR008563	AAEL004852
OG0004654	ADIR008562	AAEL004853
OG0004655	ADIR006860	AAEL004860
OG0004656	ADIR007381	AAEL004862
OG0004657	ADIR010363	AAEL004884, AAEL004868
OG0004658	ADIR003033	AAEL026879, AAEL004869
OG0004659	ADIR004426	AAEL004873
OG0004660	ADIR004429	AAEL004874
OG0004661	ADIR003279	AAEL004881
OG0004662	ADIR004274	AAEL004897
OG0004663	ADIR004279	AAEL004898
OG0004664	ADIR004278	AAEL004900
OG0004665	ADIR006925	AAEL004910
OG0004666	ADIR006924	AAEL004911
OG0004667	ADIR004283	AAEL004913
OG0004668	ADIR006923	AAEL004916
OG0004669	ADIR009324	AAEL004918
OG0004670	ADIR004020	AAEL004936
OG0004671	ADIR009330	AAEL004938
OG0004672	ADIR005686	AAEL004942
OG0004674	ADIR009405	AAEL004975
OG0004675	ADIR010849	AAEL004977
OG0004676	ADIR010904	AAEL004978
OG0004677	ADIR010847	AAEL004980
OG0004678	ADIR006335	AAEL004981
OG0004679	ADIR009404	AAEL004982
OG0004680	ADIR009427	AAEL004984
OG0004681	ADIR010848	AAEL004985
OG0004682	ADIR006332	AAEL004987
OG0004683	ADIR010851	AAEL004988
OG0004684	ADIR010903	AAEL004989
OG0004685	ADIR010843	AAEL004991
OG0004686	ADIR005003	AAEL004995
OG0004687	ADIR009358	AAEL004997
OG0004688	ADIR006148	AAEL005014
OG0004689	ADIR005983	AAEL005016
OG0004690	ADIR011160	AAEL005021
OG0004691	ADIR011328	AAEL005022
OG0004692	ADIR000589	AAEL005023
OG0004693	ADIR011159	AAEL005025
OG0004694	ADIR005928	AAEL005035
OG0004695	ADIR000590	AAEL005037
OG0004696	ADIR005985	AAEL005038
OG0004697	ADIR009769	AAEL005039
OG0004698	ADIR006146	AAEL005044
OG0004699	ADIR006150, ADIR011454	AAEL005046
OG0004700	ADIR002989	AAEL005047
OG0004701	ADIR009086	AAEL005054
OG0004702	ADIR009092	AAEL005068
OG0004703	ADIR002984	AAEL005069
OG0004704	ADIR009093	AAEL005070
OG0004705	ADIR004504	AAEL005071
OG0004706	ADIR009099	AAEL005072
OG0004707	ADIR004505	AAEL005075
OG0004708	ADIR009098	AAEL005076
OG0004709	ADIR006422	AAEL005092
OG0004710	ADIR006421	AAEL005097
OG0004711	ADIR003756	AAEL005103
OG0004712	ADIR003652	AAEL005109
OG0004713	ADIR009762	AAEL005130
OG0004714	ADIR005769	AAEL005142
OG0004715	ADIR002130	AAEL005147
OG0004716	ADIR009765	AAEL005148
OG0004717	ADIR009760	AAEL005149
OG0004718	ADIR009764	AAEL005150
OG0004719	ADIR003757	AAEL005155
OG0004720	ADIR006705	AAEL005162
OG0004721	ADIR006702	AAEL005169
OG0004722	ADIR004945	AAEL005170
OG0004723	ADIR007130	AAEL005175
OG0004724	ADIR007134	AAEL005177
OG0004725	ADIR007765	AAEL005180
OG0004726	ADIR007135	AAEL005187
OG0004727	ADIR007773	AAEL005188
OG0004728	ADIR007768	AAEL005190
OG0004729	ADIR007772	AAEL005201
OG0004730	ADIR007775	AAEL005203
OG0004731	ADIR007780	AAEL005204
OG0004732	ADIR007142	AAEL005208
OG0004733	ADIR007145	AAEL005211
OG0004734	ADIR007132	AAEL005213
OG0004735	ADIR015673	AAEL005215
OG0004736	ADIR006542	AAEL005216
OG0004737	ADIR015895	AAEL005217
OG0004738	ADIR008376	AAEL005224
OG0004739	ADIR006544	AAEL005227
OG0004740	ADIR006537	AAEL005228
OG0004741	ADIR006543	AAEL005230
OG0004742	ADIR015894	AAEL005234
OG0004743	ADIR015896	AAEL005235
OG0004744	ADIR005352	AAEL005252
OG0004745	ADIR005198	AAEL005261
OG0004746	ADIR008752	AAEL005262
OG0004747	ADIR001010	AAEL005271
OG0004748	ADIR008747	AAEL005276
OG0004749	ADIR001279	AAEL005278
OG0004750	ADIR005332	AAEL005281
OG0004751	ADIR009290	AAEL005284
OG0004752	ADIR000202	AAEL005297
OG0004753	ADIR009177	AAEL005303
OG0004754	ADIR001872	AAEL005305
OG0004755	ADIR000400	AAEL005311
OG0004756	ADIR009433	AAEL005313
OG0004757	ADIR006986	AAEL005315
OG0004758	ADIR006987	AAEL005322
OG0004759	ADIR006992	AAEL005326
OG0004760	ADIR006994	AAEL005329
OG0004761	ADIR009428	AAEL005330
OG0004762	ADIR006795	AAEL005339
OG0004763	ADIR009434	AAEL005341
OG0004764	ADIR008531	AAEL005347
OG0004765	ADIR010718	AAEL005354
OG0004766	ADIR004996	AAEL005355
OG0004767	ADIR010715	AAEL005358
OG0004768	ADIR008527	AAEL005367
OG0004769	ADIR011492	AAEL005383
OG0004770	ADIR006462	AAEL005384
OG0004771	ADIR011497	AAEL005387
OG0004772	ADIR011500	AAEL005390
OG0004773	ADIR011490	AAEL005392
OG0004774	ADIR005385	AAEL027245, AAEL005399
OG0004775	ADIR003388	AAEL005400
OG0004776	ADIR008403	AAEL005401
OG0004777	ADIR005389	AAEL005403
OG0004778	ADIR002914	AAEL005405
OG0004779	ADIR008896	AAEL005413
OG0004780	ADIR005426	AAEL005422
OG0004781	ADIR002912	AAEL005423
OG0004782	ADIR005383	AAEL005425
OG0004783	ADIR001324	AAEL005429
OG0004784	ADIR000486	AAEL005431
OG0004785	ADIR001222	AAEL005440
OG0004786	ADIR001224	AAEL005444
OG0004787	ADIR004836	AAEL005446
OG0004788	ADIR000760	AAEL005449
OG0004789	ADIR004013	AAEL005451
OG0004790	ADIR004016	AAEL005453
OG0004791	ADIR004833	AAEL005454
OG0004792	ADIR004834	AAEL005455
OG0004793	ADIR004012	AAEL005458
OG0004794	ADIR004837	AAEL005460
OG0004795	ADIR000011	AAEL005463
OG0004796	ADIR000009	AAEL005464
OG0004797	ADIR002159	AAEL005465
OG0004798	ADIR000010	AAEL005466
OG0004799	ADIR011546	AAEL005468
OG0004800	ADIR009476	AAEL005470
OG0004801	ADIR002160	AAEL005473
OG0004802	ADIR002155	AAEL005474
OG0004803	ADIR002154	AAEL005479
OG0004804	ADIR010107	AAEL005481
OG0004805	ADIR016107	AAEL005492
OG0004806	ADIR009671	AAEL005504
OG0004807	ADIR008997	AAEL005507
OG0004808	ADIR009000	AAEL005508
OG0004809	ADIR009027	AAEL005510
OG0004810	ADIR005209	AAEL005521
OG0004811	ADIR001296	AAEL005524
OG0004812	ADIR001211	AAEL005530
OG0004813	ADIR001214	AAEL005531
OG0004814	ADIR011291	AAEL005535
OG0004815	ADIR006529	AAEL005544
OG0004816	ADIR009565	AAEL005558
OG0004817	ADIR003072	AAEL005567
OG0004818	ADIR009564	AAEL005573
OG0004819	ADIR009572	AAEL005575
OG0004820	ADIR009566	AAEL005579
OG0004821	ADIR000430	AAEL005583
OG0004822	ADIR009986	AAEL005604, AAEL005596
OG0004823	ADIR008957	AAEL012074, AAEL005598
OG0004824	ADIR009988, ADIR009984	AAEL005599
OG0004825	ADIR009979	AAEL005605
OG0004826	ADIR010022	AAEL005618
OG0004827	ADIR010023	AAEL005622
OG0004828	ADIR001097	AAEL005626
OG0004829	ADIR002861	AAEL005629
OG0004830	ADIR003208	AAEL005634
OG0004831	ADIR009264	AAEL005639
OG0004832	ADIR011185	AAEL005643
OG0004833	ADIR000575	AAEL005646
OG0004834	ADIR011183	AAEL005653
OG0004835	ADIR000578	AAEL005655
OG0004836	ADIR000576	AAEL005657
OG0004837	ADIR000579	AAEL005659
OG0004838	ADIR011188	AAEL005662
OG0004839	ADIR011184	AAEL005663
OG0004840	ADIR004265	AAEL005666
OG0004841	ADIR010294	AAEL005678
OG0004842	ADIR010299	AAEL005681
OG0004843	ADIR010295	AAEL005688
OG0004844	ADIR011296	AAEL005690
OG0004845	ADIR011284	AAEL005692
OG0004846	ADIR010296	AAEL005699
OG0004847	ADIR010298	AAEL005706
OG0004848	ADIR010297	AAEL005709
OG0004849	ADIR003473	AAEL005713
OG0004850	ADIR003106	AAEL005719
OG0004851	ADIR001778	AAEL005720
OG0004852	ADIR001082	AAEL005726
OG0004853	ADIR010919	AAEL005728
OG0004854	ADIR010915	AAEL005730
OG0004855	ADIR010920	AAEL005731
OG0004856	ADIR010918	AAEL005732
OG0004857	ADIR010921	AAEL005734
OG0004858	ADIR009691	AAEL005736
OG0004859	ADIR005111	AAEL005739
OG0004860	ADIR010923	AAEL005742
OG0004861	ADIR010917	AAEL005744
OG0004862	ADIR010908	AAEL005754
OG0004863	ADIR010913	AAEL005762
OG0004864	ADIR010300	AAEL005766
OG0004865	ADIR010305	AAEL005769
OG0004866	ADIR010302	AAEL005776
OG0004867	ADIR010301	AAEL005785
OG0004868	ADIR004585	AAEL005787
OG0004869	ADIR001106	AAEL005790
OG0004870	ADIR006653	AAEL005793
OG0004871	ADIR006592	AAEL005796
OG0004872	ADIR006594	AAEL005799
OG0004873	ADIR003444	AAEL005803
OG0004874	ADIR006652	AAEL005813
OG0004875	ADIR003443	AAEL005822
OG0004876	ADIR016081	AAEL005825
OG0004877	ADIR003959	AAEL005826
OG0004878	ADIR005206	AAEL005827
OG0004879	ADIR008814	AAEL005830
OG0004880	ADIR005207	AAEL005831
OG0004881	ADIR003958	AAEL005832
OG0004882	ADIR000847	AAEL005837
OG0004883	ADIR001517	AAEL005839
OG0004884	ADIR000979	AAEL005840
OG0004885	ADIR005264	AAEL005845
OG0004886	ADIR011708	AAEL005850
OG0004887	ADIR005232	AAEL005856
OG0004888	ADIR002059	AAEL005857
OG0004889	ADIR005266	AAEL005861
OG0004890	ADIR000226	AAEL005870
OG0004891	ADIR006979	AAEL005874
OG0004892	ADIR007186	AAEL005879
OG0004893	ADIR006975	AAEL005888
OG0004894	ADIR007357	AAEL005891, AAEL022858
OG0004895	ADIR003527	AAEL005897
OG0004896	ADIR003536	AAEL005902
OG0004897	ADIR003534	AAEL005904
OG0004898	ADIR003532	AAEL005906
OG0004899	ADIR005508	AAEL005908
OG0004900	ADIR003537	AAEL005909
OG0004901	ADIR010656	AAEL005911
OG0004902	ADIR003535	AAEL005913
OG0004903	ADIR002502	AAEL005915
OG0004904	ADIR004039	AAEL005926
OG0004905	ADIR008475	AAEL005928
OG0004906	ADIR002825	AAEL005929
OG0004907	ADIR008476	AAEL005931
OG0004908	ADIR008377	AAEL005936
OG0004909	ADIR008378	AAEL005939, AAEL020519
OG0004910	ADIR003433	AAEL005946
OG0004911	ADIR003429	AAEL005947
OG0004912	ADIR003432	AAEL005951
OG0004913	ADIR000300	AAEL005959
OG0004914	ADIR011261	AAEL005968
OG0004915	ADIR007398	AAEL005976
OG0004916	ADIR007395	AAEL005977
OG0004917	ADIR007399	AAEL005980
OG0004918	ADIR007389	AAEL005985
OG0004919	ADIR005999	AAEL026797, AAEL006001
OG0004920	ADIR006002	AAEL006002
OG0004921	ADIR005990	AAEL006009
OG0004922	ADIR006001	AAEL006010
OG0004923	ADIR005997	AAEL006012
OG0004924	ADIR001843	AAEL006016
OG0004925	ADIR010727	AAEL006022
OG0004926	ADIR009194	AAEL006025
OG0004927	ADIR009192	AAEL006027
OG0004928	ADIR000247	AAEL006036
OG0004929	ADIR005303	AAEL006048
OG0004930	ADIR005309	AAEL006050
OG0004931	ADIR005302	AAEL006051
OG0004932	ADIR005306	AAEL006055
OG0004933	ADIR016145	AAEL006056
OG0004934	ADIR005308	AAEL006059
OG0004935	ADIR005305	AAEL006062
OG0004936	ADIR003396	AAEL006064
OG0004937	ADIR003480	AAEL006065
OG0004938	ADIR003398	AAEL006066
OG0004939	ADIR002887	AAEL006067
OG0004940	ADIR003395	AAEL006069
OG0004941	ADIR003479	AAEL006071
OG0004942	ADIR003300	AAEL006073
OG0004943	ADIR006587	AAEL006080
OG0004944	ADIR006648	AAEL006087
OG0004945	ADIR002109	AAEL006091
OG0004946	ADIR002108	AAEL006098
OG0004947	ADIR002106	AAEL006103
OG0004948	ADIR002111	AAEL006107
OG0004949	ADIR000160	AAEL006115
OG0004950	ADIR005526	AAEL006116
OG0004951	ADIR000159	AAEL006117
OG0004952	ADIR002944	AAEL006118
OG0004953	ADIR002947	AAEL006120
OG0004954	ADIR010113	AAEL006124
OG0004955	ADIR010391	AAEL006125
OG0004956	ADIR003152	AAEL006129
OG0004957	ADIR003150	AAEL006133
OG0004958	ADIR010318	AAEL006134
OG0004959	ADIR008482	AAEL006137
OG0004960	ADIR008483	AAEL006139
OG0004961	ADIR002481	AAEL006140
OG0004962	ADIR003147	AAEL006142
OG0004963	ADIR003153	AAEL006150
OG0004964	ADIR010388	AAEL006154
OG0004965	ADIR002928	AAEL006166
OG0004966	ADIR005600	AAEL006167
OG0004967	ADIR001824	AAEL006175
OG0004968	ADIR003029	AAEL006180
OG0004969	ADIR010399	AAEL006185
OG0004971	ADIR002549	AAEL006201
OG0004972	ADIR006622	AAEL006208
OG0004973	ADIR008146	AAEL006219
OG0004974	ADIR007231	AAEL006224
OG0004975	ADIR010662	AAEL006231
OG0004976	ADIR005323	AAEL006234
OG0004977	ADIR006841	AAEL006235
OG0004978	ADIR002461	AAEL006251
OG0004979	ADIR002462	AAEL006254
OG0004980	ADIR009816	AAEL006262
OG0004981	ADIR004355	AAEL006265
OG0004982	ADIR004356	AAEL006267
OG0004983	ADIR009812	AAEL006271
OG0004985	ADIR009818	AAEL006277
OG0004986	ADIR009811	AAEL006282
OG0004987	ADIR011269	AAEL006286
OG0004988	ADIR011267	AAEL006298
OG0004989	ADIR011270	AAEL006299
OG0004990	ADIR011266	AAEL006300
OG0004991	ADIR015740	AAEL006308
OG0004992	ADIR001545	AAEL006310
OG0004993	ADIR002737	AAEL006313
OG0004994	ADIR001547	AAEL006322
OG0004995	ADIR002072	AAEL006329
OG0004996	ADIR002024	AAEL006330
OG0004997	ADIR002025	AAEL006339
OG0004998	ADIR002013	AAEL006341
OG0004999	ADIR002007	AAEL006346
OG0005000	ADIR002001	AAEL006350
OG0005001	ADIR001998	AAEL006352
OG0005002	ADIR016056	AAEL006362
OG0005003	ADIR001071	AAEL006364
OG0005004	ADIR016055	AAEL006370
OG0005005	ADIR001070	AAEL006373
OG0005006	ADIR004126	AAEL006374
OG0005007	ADIR011209	AAEL006400
OG0005008	ADIR000611	AAEL006401
OG0005009	ADIR011208	AAEL006407
OG0005010	ADIR011425	AAEL006409
OG0005011	ADIR011427	AAEL006412
OG0005012	ADIR011426	AAEL006413
OG0005013	ADIR011431	AAEL006419
OG0005014	ADIR000607	AAEL006420
OG0005015	ADIR011197	AAEL006432
OG0005016	ADIR011199	AAEL006433
OG0005017	ADIR011201	AAEL006436
OG0005018	ADIR004787	AAEL006437
OG0005020	ADIR006374	AAEL006439
OG0005021	ADIR011195	AAEL006441
OG0005022	ADIR006373	AAEL006446
OG0005023	ADIR011417	AAEL006447
OG0005024	ADIR015619	AAEL006451
OG0005025	ADIR005644	AAEL006453
OG0005026	ADIR005646	AAEL006459
OG0005027	ADIR005648	AAEL006460
OG0005028	ADIR005649	AAEL006462
OG0005029	ADIR004036	AAEL006476
OG0005030	ADIR004034	AAEL006478
OG0005031	ADIR010054	AAEL006480
OG0005032	ADIR010064	AAEL006482
OG0005033	ADIR010053	AAEL006490
OG0005034	ADIR010065	AAEL006491
OG0005035	ADIR010060	AAEL006502
OG0005036	ADIR006041	AAEL006508
OG0005037	ADIR006038	AAEL006509
OG0005038	ADIR016099	AAEL006511
OG0005039	ADIR006028	AAEL006514
OG0005040	ADIR006033	AAEL006516
OG0005041	ADIR006036	AAEL006518, AAEL025432
OG0005042	ADIR006039	AAEL006520
OG0005043	ADIR005900	AAEL006522
OG0005044	ADIR008121	AAEL006536
OG0005045	ADIR008133	AAEL006539
OG0005047	ADIR008803	AAEL006543
OG0005048	ADIR008808	AAEL006547
OG0005049	ADIR008838	AAEL006549
OG0005050	ADIR008807	AAEL006551
OG0005051	ADIR016148	AAEL006552
OG0005052	ADIR008805	AAEL006557
OG0005053	ADIR008132	AAEL006560
OG0005054	ADIR008118	AAEL006564
OG0005055	ADIR005826	AAEL006577
OG0005056	ADIR005831	AAEL006581
OG0005057	ADIR007981	AAEL006582
OG0005058	ADIR005827	AAEL006587
OG0005059	ADIR005342	AAEL006589
OG0005060	ADIR005347	AAEL006597
OG0005061	ADIR007062	AAEL006601
OG0005062	ADIR011326	AAEL006609
OG0005063	ADIR005980	AAEL006610
OG0005064	ADIR005942	AAEL006611
OG0005065	ADIR007088, ADIR006688	AAEL006625
OG0005066	ADIR002142	AAEL006634
OG0005067	ADIR002066	AAEL006635
OG0005068	ADIR002067	AAEL006636
OG0005069	ADIR009379	AAEL006646
OG0005070	ADIR009305	AAEL006648
OG0005071	ADIR009381	AAEL006649
OG0005072	ADIR009306	AAEL006652
OG0005073	ADIR010004	AAEL006653
OG0005074	ADIR009380	AAEL006654
OG0005075	ADIR010009	AAEL006655
OG0005077	ADIR004797	AAEL006663
OG0005078	ADIR000703	AAEL006666
OG0005079	ADIR000694	AAEL006667
OG0005080	ADIR000700	AAEL006669
OG0005081	ADIR000699	AAEL006676
OG0005082	ADIR000704	AAEL006677
OG0005083	ADIR004780	AAEL006682
OG0005084	ADIR004796	AAEL006685
OG0005085	ADIR001967	AAEL006693
OG0005086	ADIR001968	AAEL006698
OG0005087	ADIR001958	AAEL006705
OG0005088	ADIR005840	AAEL006707
OG0005089	ADIR002865	AAEL006711
OG0005090	ADIR008538	AAEL006712
OG0005091	ADIR005839	AAEL006713
OG0005092	ADIR006713	AAEL006715
OG0005093	ADIR007728	AAEL006717
OG0005094	ADIR004164	AAEL006723
OG0005095	ADIR004169	AAEL006724
OG0005096	ADIR004168	AAEL006725
OG0005097	ADIR008819	AAEL006727
OG0005098	ADIR008818	AAEL006733
OG0005099	ADIR004155	AAEL006735
OG0005100	ADIR008820	AAEL006736
OG0005101	ADIR006651	AAEL006740
OG0005102	ADIR007967	AAEL006747
OG0005103	ADIR004163	AAEL006755
OG0005104	ADIR005737	AAEL006760
OG0005105	ADIR009645	AAEL006762
OG0005106	ADIR009637	AAEL006771
OG0005107	ADIR005736	AAEL006779
OG0005108	ADIR003365	AAEL006782
OG0005109	ADIR003303	AAEL006788
OG0005110	ADIR003304	AAEL006789
OG0005111	ADIR003364	AAEL006791
OG0005112	ADIR000453	AAEL006794
OG0005113	ADIR002779	AAEL006799
OG0005114	ADIR000454	AAEL006800
OG0005115	ADIR000452	AAEL006801
OG0005116	ADIR000451	AAEL006808
OG0005117	ADIR008994	AAEL006819
OG0005118	ADIR000813	AAEL006820
OG0005119	ADIR000928	AAEL006824
OG0005120	ADIR014073	AAEL006826
OG0005121	ADIR015961	AAEL006833
OG0005122	ADIR010345	AAEL006834
OG0005123	ADIR010330	AAEL006836
OG0005124	ADIR010347	AAEL006843
OG0005125	ADIR010350	AAEL006845
OG0005126	ADIR010349	AAEL006847
OG0005127	ADIR010346	AAEL006848
OG0005128	ADIR000274	AAEL006855
OG0005129	ADIR002229	AAEL006867
OG0005130	ADIR000272	AAEL006870
OG0005131	ADIR000466	AAEL006872
OG0005132	ADIR007115	AAEL006879
OG0005133	ADIR007116	AAEL006880
OG0005134	ADIR007121	AAEL006881
OG0005135	ADIR007118	AAEL006884
OG0005136	ADIR007124	AAEL006885
OG0005137	ADIR007122	AAEL006888
OG0005138	ADIR007120	AAEL006890
OG0005139	ADIR007125	AAEL006895
OG0005140	ADIR004050	AAEL006905
OG0005141	ADIR004049	AAEL006908
OG0005142	ADIR005960	AAEL006910
OG0005143	ADIR009930	AAEL006912
OG0005144	ADIR010326	AAEL006915
OG0005145	ADIR009933	AAEL006922
OG0005146	ADIR000120	AAEL006928
OG0005147	ADIR000122	AAEL006934
OG0005148	ADIR001125	AAEL006936, AAEL006949
OG0005149	ADIR002980	AAEL006938
OG0005150	ADIR008329	AAEL006946
OG0005151	ADIR006467	AAEL006956
OG0005152	ADIR011703	AAEL006958
OG0005153	ADIR006154	AAEL006963
OG0005154	ADIR006193, ADIR006192, ADIR006194	AAEL006969
OG0005155	ADIR006153	AAEL006972
OG0005156	ADIR006183	AAEL006973
OG0005157	ADIR005923	AAEL006975
OG0005158	ADIR006168	AAEL006976
OG0005159	ADIR006846	AAEL006991
OG0005160	ADIR008370	AAEL024395, AAEL007004
OG0005161	ADIR005498	AAEL007011
OG0005162	ADIR006844	AAEL007015
OG0005164	ADIR006845	AAEL007018
OG0005165	ADIR005501	AAEL007019
OG0005166	ADIR006848	AAEL007023
OG0005167	ADIR000922	AAEL007029
OG0005168	ADIR000925	AAEL007038
OG0005169	ADIR000531	AAEL007041
OG0005170	ADIR000228	AAEL007042
OG0005171	ADIR000227	AAEL007043
OG0005172	ADIR001830	AAEL007050
OG0005173	ADIR000385	AAEL007056
OG0005174	ADIR000554	AAEL007062
OG0005175	ADIR009683	AAEL007065
OG0005176	ADIR009684	AAEL007069
OG0005177	ADIR007482	AAEL007084
OG0005178	ADIR007498	AAEL007088
OG0005179	ADIR007484	AAEL007092
OG0005180	ADIR003818	AAEL007100
OG0005181	ADIR007866	AAEL007104
OG0005182	ADIR007863	AAEL007105
OG0005183	ADIR010956	AAEL007114
OG0005184	ADIR006174	AAEL007120
OG0005185	ADIR005319	AAEL007127
OG0005186	ADIR010949	AAEL007129
OG0005187	ADIR005320	AAEL007130
OG0005188	ADIR005321	AAEL007132
OG0005189	ADIR009926	AAEL007137
OG0005190	ADIR005561	AAEL007149
OG0005191	ADIR010165	AAEL007158
OG0005192	ADIR005562	AAEL007160
OG0005193	ADIR010164	AAEL007162
OG0005194	ADIR010160	AAEL007164
OG0005195	ADIR009243	AAEL007173
OG0005196	ADIR009244	AAEL007184
OG0005197	ADIR016000	AAEL007185
OG0005198	ADIR004740	AAEL007189
OG0005199	ADIR004742	AAEL007191
OG0005200	ADIR004738	AAEL007196
OG0005201	ADIR007471	AAEL007200
OG0005202	ADIR005533	AAEL007203
OG0005203	ADIR007472	AAEL007206
OG0005204	ADIR008281	AAEL007211
OG0005205	ADIR000624	AAEL007221
OG0005206	ADIR000621	AAEL007227
OG0005207	ADIR011468	AAEL007235
OG0005208	ADIR011465	AAEL007237
OG0005209	ADIR000622	AAEL007239
OG0005210	ADIR000625	AAEL007240
OG0005211	ADIR000188	AAEL007247
OG0005212	ADIR000440	AAEL007252
OG0005213	ADIR000442	AAEL007253
OG0005214	ADIR001822	AAEL007256
OG0005215	ADIR000441	AAEL007258
OG0005216	ADIR000438	AAEL007259
OG0005217	ADIR000189	AAEL007260
OG0005218	ADIR000439	AAEL007261
OG0005219	ADIR001821	AAEL007267
OG0005220	ADIR011700	AAEL007268
OG0005221	ADIR005150	AAEL007271
OG0005222	ADIR005151	AAEL007279
OG0005223	ADIR003109	AAEL007286
OG0005224	ADIR003108	AAEL007288
OG0005226	ADIR003111	AAEL007292
OG0005227	ADIR004495	AAEL007302
OG0005228	ADIR003112	AAEL007303
OG0005229	ADIR004476	AAEL007304
OG0005230	ADIR003113	AAEL007305
OG0005231	ADIR009857	AAEL007306
OG0005232	ADIR008361	AAEL007307
OG0005233	ADIR004502	AAEL007309
OG0005234	ADIR004473	AAEL007310
OG0005235	ADIR008611	AAEL007313
OG0005236	ADIR001586	AAEL007316
OG0005237	ADIR001589	AAEL007317
OG0005238	ADIR001588	AAEL007321
OG0005239	ADIR010902	AAEL007328
OG0005240	ADIR011393	AAEL007329
OG0005241	ADIR011395	AAEL007332
OG0005242	ADIR004721	AAEL007342
OG0005243	ADIR004540	AAEL007354
OG0005245	ADIR001669	AAEL007366
OG0005246	ADIR004095	AAEL007372
OG0005247	ADIR003233	AAEL007373
OG0005248	ADIR004094	AAEL007374
OG0005249	ADIR008619	AAEL007382
OG0005250	ADIR008447	AAEL007387
OG0005251	ADIR000499	AAEL007392
