Orthogroup	AdirusWRAIR2	AminimusMINIMUS1
OG0005470	ADIR010581	AMIN004639
OG0005471	ADIR010579	AMIN004641
OG0005472	ADIR010570	AMIN004652
OG0005473	ADIR000030	AMIN008325
OG0005474	ADIR000036	AMIN008319
OG0005475	ADIR000032	AMIN008323
OG0005476	ADIR000028	AMIN008327
OG0005477	ADIR000039	AMIN008316
OG0005478	ADIR000041	AMIN008315
OG0005479	ADIR000038	AMIN008318
OG0005480	ADIR000035	AMIN008320
OG0005481	ADIR001311	AMIN001993
OG0005482	ADIR001467	AMIN001984
OG0005483	ADIR011751	AMIN001992
OG0005484	ADIR001315	AMIN001988
OG0005485	ADIR006671	AMIN004588
OG0005486	ADIR001498	AMIN005558
OG0005488	ADIR004678	AMIN001334
OG0005490	ADIR007015	AMIN010236
OG0005491	ADIR007018	AMIN010233
OG0005492	ADIR007019	AMIN010232
OG0005493	ADIR015903	AMIN016022
OG0005494	ADIR007014	AMIN010237
OG0005495	ADIR006227	AMIN009680
OG0005496	ADIR006223	AMIN009675
OG0005497	ADIR006219	AMIN009671
OG0005498	ADIR006224	AMIN009676
OG0005499	ADIR006222	AMIN009674
OG0005500	ADIR006228	AMIN009681
OG0005501	ADIR006220	AMIN009672
OG0005502	ADIR006226	AMIN009679
OG0005503	ADIR000840	AMIN005215
OG0005505	ADIR006394	AMIN002703
OG0005506	ADIR003921	AMIN005626
OG0005507	ADIR011688	AMIN005334
OG0005508	ADIR006397	AMIN002706
OG0005509	ADIR006396	AMIN002705
OG0005510	ADIR001565	AMIN007353
OG0005511	ADIR010719	AMIN003054
OG0005512	ADIR011518	AMIN011614
OG0005513	ADIR001980	AMIN008572
OG0005514	ADIR001982	AMIN008570
OG0005515	ADIR000328	AMIN008895
OG0005516	ADIR000489	AMIN009369
OG0005517	ADIR015995	AMIN016194
OG0005518	ADIR011124	AMIN005937
OG0005519	ADIR011132	AMIN005929
OG0005520	ADIR011133	AMIN005928
OG0005521	ADIR011134	AMIN005927
OG0005522	ADIR011131	AMIN005930
OG0005523	ADIR015987	AMIN005935
OG0005524	ADIR011250	AMIN006183
OG0005525	ADIR011130	AMIN005931
OG0005526	ADIR005406	AMIN004740
OG0005527	ADIR005409	AMIN004743
OG0005528	ADIR006064	AMIN001840
OG0005529	ADIR006065	AMIN001839
OG0005530	ADIR006060	AMIN001844
OG0005531	ADIR007892	AMIN011069
OG0005532	ADIR008062	AMIN011239
OG0005533	ADIR008659	AMIN007613
OG0005534	ADIR016080	AMIN011237
OG0005535	ADIR010541	AMIN003271
OG0005536	ADIR010543	AMIN003268
OG0005537	ADIR010551	AMIN003260
OG0005538	ADIR010546	AMIN003265
OG0005539	ADIR010545	AMIN003266
OG0005540	ADIR001089	AMIN002021
OG0005541	ADIR007792	AMIN011166
OG0005542	ADIR007791	AMIN011167
OG0005543	ADIR007789	AMIN011169
OG0005544	ADIR007793	AMIN011165
OG0005545	ADIR004917	AMIN001392
OG0005546	ADIR005116	AMIN009512
OG0005547	ADIR003205	AMIN002806
OG0005548	ADIR003206	AMIN002807
OG0005549	ADIR003202	AMIN002804
OG0005550	ADIR003214	AMIN002814
OG0005551	ADIR002260	AMIN008255
OG0005552	ADIR010153	AMIN003612
OG0005553	ADIR001894	AMIN008646
OG0005554	ADIR009505	AMIN008659
OG0005555	ADIR000268	AMIN009031
OG0005556	ADIR001895	AMIN008645
OG0005557	ADIR009504	AMIN008660
OG0005558	ADIR001893	AMIN008647
OG0005559	ADIR001890	AMIN008651
OG0005560	ADIR009652	AMIN008224
OG0005561	ADIR000213	AMIN009009
OG0005562	ADIR009445	AMIN006507
OG0005563	ADIR009449	AMIN006502
OG0005564	ADIR009447	AMIN006505
OG0005566	ADIR009444	AMIN006510
OG0005567	ADIR009446	AMIN006506
OG0005568	ADIR001619	AMIN011472
OG0005569	ADIR001618	AMIN011473
OG0005570	ADIR001620	AMIN011471
OG0005571	ADIR001617	AMIN011474
OG0005572	ADIR006466	AMIN002791
OG0005573	ADIR010602	AMIN004849
OG0005574	ADIR010593	AMIN004627
OG0005575	ADIR006526	AMIN002880
OG0005576	ADIR010595	AMIN004857
OG0005577	ADIR010594	AMIN004858
OG0005578	ADIR010601	AMIN004851
OG0005579	ADIR010596	AMIN004856
OG0005580	ADIR006527	AMIN002881
OG0005581	ADIR005481	AMIN004811
OG0005582	ADIR005802	AMIN003125
OG0005583	ADIR014781	AMIN014281
OG0005584	ADIR002425	AMIN003347
OG0005585	ADIR008388	AMIN000354
OG0005586	ADIR010976	AMIN006313
OG0005588	ADIR004823	AMIN001490
OG0005589	ADIR010983	AMIN006306
OG0005590	ADIR006857	AMIN009073
OG0005591	ADIR005040	AMIN009435
OG0005592	ADIR010977	AMIN006311
OG0005593	ADIR010975	AMIN006314
OG0005594	ADIR007506	AMIN010981
OG0005595	ADIR007507	AMIN010982
OG0005596	ADIR007648	AMIN007900
OG0005597	ADIR009174	AMIN008118
OG0005598	ADIR009170	AMIN008113
OG0005599	ADIR011544	AMIN007056
OG0005600	ADIR007801	AMIN011156
OG0005601	ADIR009780	AMIN006493
OG0005602	ADIR015688	AMIN010224
OG0005603	ADIR009963	AMIN002204
OG0005604	ADIR009960	AMIN002203
OG0005605	ADIR011645	AMIN001222
OG0005606	ADIR002389	AMIN003385
OG0005608	ADIR014488	AMIN005768
OG0005609	ADIR001413	AMIN005581
OG0005610	ADIR004310	AMIN007634
OG0005611	ADIR008909	AMIN004010
OG0005612	ADIR008907	AMIN004008
OG0005613	ADIR008842	AMIN011570
OG0005614	ADIR003900	AMIN010710
OG0005615	ADIR003901	AMIN010712
OG0005616	ADIR006454	AMIN003741
OG0005617	ADIR010166	AMIN002179
OG0005618	ADIR010167	AMIN002178
OG0005619	ADIR009938	AMIN016228
OG0005620	ADIR007835	AMIN011124
OG0005621	ADIR007836	AMIN011123
OG0005622	ADIR007837	AMIN011122
OG0005623	ADIR007839	AMIN011121
OG0005624	ADIR016043	AMIN006089
OG0005625	ADIR007032, ADIR001179	AMIN009622
OG0005626	ADIR006806	AMIN001665
OG0005627	ADIR011470	AMIN009840
OG0005628	ADIR006804	AMIN001663
OG0005629	ADIR006807	AMIN001666
OG0005630	ADIR001699	AMIN010759
OG0005631	ADIR001700	AMIN010758
OG0005632	ADIR008213	AMIN010570
OG0005633	ADIR007796	AMIN011161
OG0005634	ADIR008210	AMIN010567
OG0005635	ADIR008208	AMIN010565
OG0005636	ADIR008212	AMIN010569
OG0005637	ADIR008209	AMIN010566
OG0005638	ADIR007795	AMIN011163
OG0005639	ADIR007278	AMIN010479
OG0005640	ADIR008211	AMIN010568
OG0005641	ADIR001198	AMIN000818
OG0005642	ADIR003409	AMIN000234
OG0005643	ADIR003408	AMIN000235
OG0005644	ADIR003411	AMIN003179
OG0005645	ADIR003415	AMIN003183
OG0005646	ADIR003416	AMIN003184
OG0005649	ADIR014954	AMIN005988
OG0005650	ADIR006266	AMIN009717
OG0005651	ADIR004766	AMIN006816
OG0005653	ADIR001537	AMIN005772
OG0005654	ADIR003964	AMIN002048
OG0005655	ADIR002891	AMIN002971
OG0005656	ADIR002890	AMIN002970
OG0005657	ADIR003515	AMIN003904
OG0005658	ADIR007173	AMIN010901
OG0005659	ADIR007174	AMIN010900
OG0005660	ADIR007171	AMIN010903
OG0005661	ADIR007111	AMIN010208
OG0005662	ADIR000557	AMIN008945
OG0005663	ADIR001726	AMIN015975
OG0005664	ADIR008161	AMIN008912
OG0005665	ADIR007239	AMIN010447
OG0005666	ADIR007233	AMIN010443
OG0005667	ADIR003584	AMIN010040
OG0005668	ADIR000148	AMIN008845
OG0005669	ADIR009216	AMIN008166
OG0005670	ADIR011654	AMIN001229
OG0005671	ADIR010943	AMIN006348
OG0005672	ADIR010937	AMIN006354
OG0005673	ADIR010946	AMIN006345
OG0005674	ADIR010942	AMIN006349
OG0005675	ADIR010945	AMIN006346
OG0005676	ADIR001753	AMIN008444
OG0005677	ADIR015745	AMIN007350
OG0005678	ADIR007203	AMIN010414
OG0005679	ADIR007207	AMIN010418
OG0005680	ADIR007202	AMIN010413
OG0005681	ADIR007212	AMIN015776
OG0005682	ADIR007206	AMIN010417
OG0005683	ADIR004421	AMIN004923
OG0005684	ADIR005517	AMIN004114
OG0005685	ADIR005514	AMIN004111
OG0005686	ADIR001511	AMIN005410
OG0005687	ADIR006138	AMIN001750
OG0005688	ADIR006133	AMIN001758
OG0005689	ADIR006134	AMIN001755
OG0005690	ADIR006136	AMIN001753
OG0005691	ADIR009679	AMIN004443
OG0005692	ADIR009201	AMIN008144
OG0005693	ADIR002677	AMIN000447
OG0005694	ADIR001681	AMIN011408
OG0005695	ADIR003035	AMIN000449
OG0005696	ADIR002680	AMIN000445
OG0005697	ADIR003080	AMIN000495
OG0005698	ADIR003082	AMIN000497
OG0005699	ADIR002678	AMIN000448
OG0005700	ADIR010636	AMIN000884
OG0005701	ADIR000084	AMIN008374
OG0005702	ADIR002184	AMIN004302
OG0005703	ADIR002185	AMIN004301
OG0005704	ADIR001978	AMIN008574
OG0005705	ADIR009629	AMIN008730
OG0005706	ADIR009599	AMIN008961
OG0005707	ADIR001977	AMIN008575
OG0005708	ADIR001974	AMIN008576
OG0005709	ADIR001973	AMIN008577
OG0005710	ADIR002182	AMIN016127
OG0005711	ADIR011579	AMIN007024
OG0005712	ADIR011580	AMIN007023
OG0005713	ADIR007688	AMIN007942
OG0005714	ADIR009407	AMIN006737
OG0005715	ADIR009249	AMIN011644
OG0005716	ADIR009406	AMIN006735
OG0005717	ADIR004360	AMIN011606
OG0005718	ADIR009409	AMIN006739
OG0005719	ADIR009408	AMIN006738
OG0005720	ADIR009410	AMIN006740
OG0005721	ADIR008077	AMIN008008
OG0005722	ADIR003844	AMIN007307
OG0005723	ADIR000960	AMIN005287
OG0005724	ADIR001459	AMIN001976
OG0005725	ADIR001458	AMIN001975
OG0005726	ADIR002122	AMIN004249
OG0005727	ADIR000406	AMIN008193
OG0005728	ADIR002118	AMIN004252
OG0005729	ADIR007477	AMIN010954
OG0005730	ADIR002120	AMIN004250
OG0005731	ADIR005619	AMIN009224
OG0005732	ADIR001316	AMIN005320
OG0005733	ADIR005780	AMIN005319
OG0005734	ADIR000060	AMIN008294
OG0005735	ADIR000058	AMIN008297
OG0005736	ADIR000057	AMIN008298
OG0005737	ADIR000061	AMIN008293
OG0005738	ADIR009127	AMIN007474
OG0005739	ADIR005402	AMIN004736
OG0005740	ADIR001247	AMIN005464
OG0005741	ADIR008554	AMIN007163
OG0005742	ADIR005054	AMIN009448
OG0005743	ADIR005048	AMIN009443
OG0005744	ADIR009516	AMIN006953
OG0005745	ADIR009211	AMIN008158
OG0005746	ADIR009209	AMIN008155
OG0005747	ADIR009210	AMIN008157
OG0005748	ADIR009364	AMIN006697
OG0005749	ADIR006956	AMIN008074
OG0005750	ADIR009212	AMIN008160
OG0005751	ADIR002642	AMIN000747
OG0005752	ADIR004437	AMIN004908
OG0005753	ADIR004439	AMIN004907
OG0005754	ADIR004444	AMIN004901
OG0005755	ADIR001034	AMIN005272
OG0005756	ADIR001160	AMIN005695
OG0005757	ADIR002231	AMIN008230
OG0005758	ADIR009886	AMIN002426
OG0005759	ADIR009884	AMIN002424
OG0005760	ADIR009879	AMIN002418
OG0005761	ADIR009880	AMIN002419
OG0005762	ADIR001655	AMIN011438
OG0005763	ADIR009878	AMIN002417
OG0005764	ADIR009133	AMIN007455, AMIN007454
OG0005765	ADIR009140	AMIN007448
OG0005766	ADIR009141	AMIN007446
OG0005767	ADIR009145	AMIN007445
OG0005768	ADIR006514	AMIN002868
OG0005769	ADIR006516	AMIN002870
OG0005770	ADIR006525	AMIN002879
OG0005771	ADIR006515	AMIN002869
OG0005772	ADIR006519	AMIN002873
OG0005773	ADIR006518	AMIN002872
OG0005774	ADIR006524	AMIN002878
OG0005775	ADIR008919	AMIN000151
OG0005776	ADIR005878	AMIN000089
OG0005777	ADIR004712	AMIN001039
OG0005778	ADIR008796	AMIN011389
OG0005779	ADIR008797	AMIN011388
OG0005780	ADIR008801	AMIN011384
OG0005781	ADIR011165	AMIN015770
OG0005783	ADIR005596	AMIN006569
OG0005784	ADIR003234	AMIN002833
OG0005785	ADIR004119	AMIN005367
OG0005786	ADIR004122	AMIN005364
OG0005787	ADIR001322	AMIN005302
OG0005788	ADIR001175	AMIN005715
OG0005789	ADIR001411	AMIN005583
OG0005790	ADIR002204	AMIN004284
OG0005791	ADIR002208	AMIN004282
OG0005792	ADIR008042	AMIN011259
OG0005793	ADIR004084	AMIN001120
OG0005794	ADIR004109	AMIN001096
OG0005795	ADIR003691	AMIN010138
OG0005796	ADIR003690	AMIN010137
OG0005797	ADIR010028	AMIN002273
OG0005798	ADIR010038	AMIN002283
OG0005799	ADIR010031	AMIN002274
OG0005800	ADIR007870	AMIN011094
OG0005801	ADIR007868	AMIN011095
OG0005802	ADIR007873	AMIN011091
OG0005804	ADIR011009	AMIN006275
OG0005805	ADIR001217	AMIN005507
OG0005806	ADIR001534	AMIN001083
OG0005807	ADIR001355	AMIN005485
OG0005808	ADIR002818	AMIN000398
OG0005809	ADIR006437	AMIN000688
OG0005810	ADIR002819	AMIN000399
OG0005811	ADIR002458	AMIN000545
OG0005812	ADIR002782	AMIN000365
OG0005813	ADIR002784	AMIN000367
OG0005814	ADIR003352	AMIN000294
OG0005815	ADIR008306	AMIN000941
OG0005816	ADIR008308	AMIN000939
OG0005817	ADIR003353	AMIN000293
OG0005818	ADIR002896	AMIN002979
OG0005820	ADIR009069	AMIN000122
OG0005821	ADIR015981	AMIN015874
OG0005822	ADIR011082	AMIN005977
OG0005823	ADIR011084	AMIN005975
OG0005824	ADIR009078	AMIN000113
OG0005825	ADIR004290	AMIN007654
OG0005826	ADIR004285	AMIN007660
OG0005827	ADIR004299	AMIN007645
OG0005828	ADIR004297	AMIN007648
OG0005829	ADIR002200	AMIN004288
OG0005830	ADIR005879	AMIN000090
OG0005831	ADIR010749	AMIN008493
OG0005832	ADIR006665	AMIN004583
OG0005833	ADIR006668	AMIN004585
OG0005834	ADIR006664	AMIN004582
OG0005835	ADIR008040	AMIN011261
OG0005836	ADIR001662	AMIN011430
OG0005837	ADIR008700	AMIN010846
OG0005838	ADIR003699	AMIN010147
OG0005839	ADIR007759	AMIN011201
OG0005840	ADIR005109	AMIN009506
OG0005841	ADIR005110	AMIN009507
OG0005842	ADIR005108	AMIN009505
OG0005843	ADIR002400	AMIN003373
OG0005844	ADIR002396	AMIN003378
OG0005845	ADIR002402	AMIN003371
OG0005846	ADIR002401	AMIN003372
OG0005847	ADIR003066	AMIN000481
OG0005848	ADIR003063	AMIN000477
OG0005849	ADIR003064	AMIN000478
OG0005851	ADIR009903	AMIN003557
OG0005852	ADIR002701	AMIN000428
OG0005853	ADIR009456	AMIN006446
OG0005854	ADIR009455	AMIN006445
OG0005855	ADIR001637	AMIN011459
OG0005856	ADIR001642	AMIN011453
OG0005857	ADIR001636	AMIN011460
OG0005858	ADIR001641	AMIN011454
OG0005859	ADIR001639	AMIN011456
OG0005860	ADIR001638	AMIN011458
OG0005861	ADIR001644	AMIN011451
OG0005862	ADIR007301	AMIN010500
OG0005863	ADIR007304	AMIN010503
OG0005864	ADIR016050	AMIN010490
OG0005865	ADIR007311	AMIN010510
OG0005866	ADIR006209	AMIN009660
OG0005867	ADIR006207	AMIN009659
OG0005868	ADIR006204	AMIN009656
OG0005869	ADIR006781	AMIN001640
OG0005870	ADIR006780	AMIN001639
OG0005871	ADIR006782	AMIN001641
OG0005872	ADIR000717	AMIN006374
OG0005873	ADIR000714	AMIN006371
OG0005874	ADIR000712	AMIN006369
OG0005875	ADIR002533	AMIN002925
OG0005876	ADIR002534	AMIN002926
OG0005877	ADIR010016	AMIN002261
OG0005878	ADIR010014	AMIN002259
OG0005879	ADIR010019	AMIN002264
OG0005880	ADIR015813	AMIN016173
OG0005881	ADIR002532	AMIN002924
OG0005882	ADIR000321	AMIN008901
OG0005883	ADIR000322	AMIN008900
OG0005884	ADIR000324	AMIN008898
OG0005885	ADIR002368	AMIN005382
OG0005886	ADIR011658	AMIN005533
OG0005887	ADIR009991	AMIN002235
OG0005888	ADIR008936	AMIN000839
OG0005889	ADIR008939	AMIN000836
OG0005890	ADIR009993	AMIN002237
OG0005891	ADIR008938	AMIN000837
OG0005892	ADIR011345	AMIN009589
OG0005893	ADIR000063	AMIN008353
OG0005894	ADIR000064	AMIN008354
OG0005895	ADIR000065	AMIN008355
OG0005896	ADIR000062	AMIN008352
OG0005897	ADIR002049	AMIN008349
OG0005898	ADIR000066	AMIN008356
OG0005899	ADIR005041	AMIN009436
OG0005900	ADIR010096	AMIN002339
OG0005901	ADIR004042	AMIN001163
OG0005902	ADIR004043	AMIN001161
OG0005903	ADIR004041	AMIN001164
OG0005904	ADIR002319	AMIN008515
OG0005905	ADIR010768	AMIN008511
OG0005906	ADIR015516	AMIN015504
OG0005907	ADIR002320	AMIN008514
OG0005908	ADIR010764	AMIN008507
OG0005909	ADIR010766	AMIN008509
OG0005910	ADIR010769	AMIN008512
OG0005911	ADIR002299	AMIN008528
OG0005912	ADIR002298	AMIN008529
OG0005913	ADIR006142	AMIN001747
OG0005914	ADIR005090	AMIN009485
OG0005915	ADIR005089	AMIN009484
OG0005916	ADIR005093	AMIN009488
OG0005917	ADIR000677	AMIN001683
OG0005918	ADIR016008	AMIN009490
OG0005919	ADIR005094	AMIN009489
OG0005920	ADIR005091	AMIN009486
OG0005921	ADIR005088	AMIN009483
OG0005922	ADIR004382	AMIN004425
OG0005923	ADIR004385	AMIN004428
OG0005924	ADIR004383	AMIN004426
OG0005925	ADIR004174	AMIN011343
OG0005926	ADIR015843	AMIN016049
OG0005927	ADIR004175	AMIN011342
OG0005928	ADIR007424	AMIN007975
OG0005929	ADIR007425	AMIN007976
OG0005930	ADIR015592	AMIN004219
OG0005931	ADIR005414	AMIN004748
OG0005932	ADIR009045	AMIN000011
OG0005933	ADIR009048	AMIN000014
OG0005934	ADIR006568	AMIN004053
OG0005935	ADIR008489	AMIN004150
OG0005936	ADIR010690	AMIN003020
OG0005937	ADIR010687	AMIN004149
OG0005938	ADIR011552	AMIN007049
OG0005939	ADIR011548	AMIN007052
OG0005940	ADIR009199	AMIN008142
OG0005941	ADIR009484	AMIN008683
OG0005942	ADIR011549	AMIN007051
OG0005943	ADIR011550	AMIN007050
OG0005944	ADIR009485	AMIN008682
OG0005945	ADIR002613	AMIN004679
OG0005946	ADIR006646	AMIN004562
OG0005947	ADIR005278	AMIN003000
OG0005948	ADIR002609	AMIN004683
OG0005949	ADIR002616	AMIN002999
OG0005950	ADIR005279, ADIR002617	AMIN003001
OG0005951	ADIR002615	AMIN002998
OG0005952	ADIR008339	AMIN000904
OG0005953	ADIR008336	AMIN000907
OG0005954	ADIR006120	AMIN001774
OG0005955	ADIR006118	AMIN001777
OG0005956	ADIR006122	AMIN001772
OG0005957	ADIR008676	AMIN007594
OG0005958	ADIR008675	AMIN007595
OG0005959	ADIR008674	AMIN007596
OG0005960	ADIR008677	AMIN007593
OG0005961	ADIR000399	AMIN008186
OG0005963	ADIR007764	AMIN011196
OG0005964	ADIR003613	AMIN010069
OG0005965	ADIR003616	AMIN010072
OG0005966	ADIR005127	AMIN009522
OG0005967	ADIR011400	AMIN009409
OG0005968	ADIR011331	AMIN009601
OG0005969	ADIR001068	AMIN005275
OG0005970	ADIR000916	AMIN005118
OG0005972	ADIR000919	AMIN016232
OG0005973	ADIR004143	AMIN010621
OG0005974	ADIR005439	AMIN004769
OG0005975	ADIR001661	AMIN011431
OG0005976	ADIR006871	AMIN007565
OG0005977	ADIR005438	AMIN004768
OG0005978	ADIR008300	AMIN000947
OG0005979	ADIR005437	AMIN004767
OG0005980	ADIR005720	AMIN004985
OG0005981	ADIR005718	AMIN004983
OG0005982	ADIR005721	AMIN004986
OG0005983	ADIR005719	AMIN004984
OG0005984	ADIR002955	AMIN000959
OG0005985	ADIR002957	AMIN000961
OG0005986	ADIR002954	AMIN000958
OG0005987	ADIR006815	AMIN009107
OG0005988	ADIR003970	AMIN001190
OG0005989	ADIR010236	AMIN003946
OG0005990	ADIR007349	AMIN007765
OG0005991	ADIR003803	AMIN010679
OG0005992	ADIR008682	AMIN010828
OG0005993	ADIR015552	AMIN015516
OG0005994	ADIR008683	AMIN010830
OG0005995	ADIR016216	AMIN016223
OG0005996	ADIR003804	AMIN010678
OG0005997	ADIR006369	AMIN006059
OG0005998	ADIR006371	AMIN006057
OG0005999	ADIR005107	AMIN009504
OG0006000	ADIR006370	AMIN006058
OG0006001	ADIR005104	AMIN009502
OG0006002	ADIR004320	AMIN007621
OG0006003	ADIR001257	AMIN002098
OG0006004	ADIR001367	AMIN005231
OG0006005	ADIR001258	AMIN002097
OG0006006	ADIR005006	AMIN001530
OG0006007	ADIR005008	AMIN001529
OG0006008	ADIR006185	AMIN009637
OG0006009	ADIR006186	AMIN009638
OG0006010	ADIR005084	AMIN009479
OG0006011	ADIR006184	AMIN009636
OG0006012	ADIR009830	AMIN007504
OG0006013	ADIR009826	AMIN007510
OG0006014	ADIR005261	AMIN015530
OG0006015	ADIR010342	AMIN002532
OG0006016	ADIR009829	AMIN007505
OG0006017	ADIR000199	AMIN008692
OG0006018	ADIR011480	AMIN009849
OG0006019	ADIR011482	AMIN009851
OG0006020	ADIR011486	AMIN009854
OG0006021	ADIR011481	AMIN009850
OG0006022	ADIR011476	AMIN009846
OG0006023	ADIR010644	AMIN000878
OG0006024	ADIR005337	AMIN004021
OG0006025	ADIR005335	AMIN004019
OG0006026	ADIR005336	AMIN004020
OG0006027	ADIR008933	AMIN000162
OG0006028	ADIR008926	AMIN000157
OG0006029	ADIR008922	AMIN000153
OG0006030	ADIR008930	AMIN000160
OG0006031	ADIR008929	AMIN000159
OG0006032	ADIR008931	AMIN000161
OG0006033	ADIR008925	AMIN000156
OG0006034	ADIR002628	AMIN000194
OG0006035	ADIR002621	AMIN000201
OG0006036	ADIR002629	AMIN000193
OG0006037	ADIR008982	AMIN003073
OG0006038	ADIR002631	AMIN015784
OG0006039	ADIR002632	AMIN000191
OG0006040	ADIR002620	AMIN000202
OG0006041	ADIR002622	AMIN000200
OG0006042	ADIR002626	AMIN015787
OG0006043	ADIR007499, ADIR001045	AMIN010976
OG0006044	ADIR007654	AMIN007907
OG0006045	ADIR007660	AMIN007910
OG0006046	ADIR007657	AMIN007909
OG0006047	ADIR007500	AMIN010977
OG0006048	ADIR009840	AMIN005786
OG0006051	ADIR001231	AMIN005494
OG0006052	ADIR008569	AMIN010716
OG0006053	ADIR003105	AMIN003727
OG0006054	ADIR007946	AMIN010653
OG0006055	ADIR001670	AMIN011419
OG0006056	ADIR001665	AMIN011425
OG0006057	ADIR008263	AMIN015880
OG0006058	ADIR002601	AMIN000229
OG0006059	ADIR010513	AMIN003302
OG0006060	ADIR006939	AMIN008091
OG0006061	ADIR000154	AMIN008852
OG0006062	ADIR001335	AMIN002064
OG0006063	ADIR001144	AMIN005675
OG0006064	ADIR001193	AMIN002056
OG0006065	ADIR006382	AMIN002693
OG0006066	ADIR002568	AMIN002960
OG0006068	ADIR006383	AMIN002694
OG0006069	ADIR006384	AMIN002695
OG0006070	ADIR006379	AMIN002690
OG0006071	ADIR006380	AMIN002691
OG0006072	ADIR001521	AMIN001940
OG0006073	ADIR008714	AMIN015603
OG0006074	ADIR008712	AMIN010863
OG0006075	ADIR007360	AMIN007776
OG0006076	ADIR008713	AMIN010862
OG0006077	ADIR007358	AMIN007774
OG0006078	ADIR009233	AMIN011658
OG0006079	ADIR010163	AMIN003614
OG0006080	ADIR003194	AMIN002794
OG0006081	ADIR003193	AMIN002793
OG0006082	ADIR001710, ADIR001711	AMIN008485
OG0006083	ADIR001709	AMIN008486
OG0006084	ADIR001610	AMIN011481
OG0006085	ADIR001124	AMIN005133
OG0006086	ADIR006637	AMIN002642
OG0006087	ADIR010240	AMIN003950
OG0006088	ADIR002110	AMIN004259
OG0006089	ADIR004592	AMIN005144
OG0006090	ADIR007008	AMIN010242
OG0006091	ADIR007011	AMIN010240
OG0006092	ADIR007007	AMIN010243
OG0006093	ADIR009831	AMIN007503
OG0006094	ADIR009832	AMIN007502
OG0006095	ADIR003980	AMIN001200
OG0006096	ADIR003979	AMIN001199
OG0006097	ADIR003983	AMIN001203
OG0006098	ADIR000775	AMIN007222
OG0006099	ADIR009314	AMIN006657
OG0006100	ADIR009315	AMIN006658
OG0006101	ADIR009312	AMIN006655
OG0006102	ADIR000774	AMIN007223
OG0006103	ADIR003235	AMIN002834
OG0006104	ADIR009258	AMIN011637
OG0006105	ADIR009301	AMIN006647
OG0006106	ADIR010604	AMIN004848
OG0006107	ADIR009917	AMIN003573
OG0006108	ADIR010605	AMIN004847
OG0006109	ADIR006464	AMIN000647
OG0006110	ADIR005488	AMIN004086
OG0006111	ADIR010071	AMIN002316
OG0006112	ADIR010072	AMIN002318
OG0006113	ADIR010080	AMIN016263
OG0006114	ADIR005486	AMIN004084
OG0006115	ADIR010074	AMIN016261
OG0006116	ADIR010073	AMIN002319
OG0006117	ADIR007747	AMIN011212
OG0006118	ADIR003377	AMIN000266
OG0006119	ADIR003092	AMIN003740
OG0006121	ADIR009221	AMIN008171
OG0006122	ADIR016194	AMIN011291
OG0006123	ADIR007416	AMIN015749
OG0006124	ADIR009874	AMIN002411
OG0006125	ADIR002581	AMIN000210
OG0006126	ADIR000953	AMIN005860
OG0006127	ADIR001424	AMIN002042
OG0006128	ADIR000952	AMIN005859
OG0006129	ADIR004121	AMIN005365
OG0006130	ADIR003723	AMIN007403
OG0006131	ADIR003725	AMIN007402
OG0006132	ADIR006944	AMIN008088
OG0006133	ADIR003727	AMIN007400
OG0006134	ADIR005732	AMIN004996
OG0006135	ADIR005734	AMIN004998
OG0006136	ADIR007583	AMIN007836
OG0006137	ADIR007584	AMIN007837
OG0006138	ADIR006741	AMIN004884
OG0006139	ADIR004456	AMIN004890
OG0006140	ADIR009790	AMIN010741
OG0006141	ADIR008708	AMIN015520
OG0006142	ADIR004102	AMIN001103
OG0006143	ADIR009804	AMIN010726
OG0006144	ADIR009802	AMIN010728
OG0006145	ADIR009801	AMIN010729
OG0006146	ADIR001415	AMIN005298
OG0006147	ADIR008457	AMIN004179
OG0006148	ADIR008460	AMIN004177
OG0006149	ADIR008463	AMIN004175
OG0006150	ADIR002511	AMIN016102
OG0006152	ADIR004666	AMIN001319
OG0006153	ADIR000402	AMIN008189
