Orthogroup	AdirusWRAIR2	AsinensisChina
OG0005353	ADIR002557	ASIC011228
OG0005354	ADIR009002	ASIC002701
OG0005355	ADIR009728	ASIC010715
OG0005356	ADIR009363	ASIC002807
OG0005357	ADIR009727	ASIC010716
OG0005358	ADIR009064	ASIC010905
OG0005359	ADIR005929	ASIC007161
OG0005360	ADIR005925	ASIC007462
OG0005361	ADIR005917	ASIC007360
OG0005362	ADIR011320	ASIC014374
OG0005363	ADIR000597	ASIC013082
OG0005364	ADIR005927	ASIC007139
OG0005365	ADIR000592	ASIC013078
OG0005366	ADIR000594	ASIC013080
OG0005367	ADIR000591	ASIC013076
OG0005368	ADIR002186	ASIC017770
OG0005369	ADIR000005	ASIC022362
OG0005370	ADIR000468	ASIC017795
OG0005371	ADIR000007	ASIC022357
OG0005372	ADIR000471	ASIC017785
OG0005373	ADIR005950	ASIC007157
OG0005374	ADIR004123	ASIC017092
OG0005375	ADIR005965	ASIC007469
OG0005376	ADIR010006	ASIC011425
OG0005377	ADIR005968	ASIC007140
OG0005378	ADIR011686	ASIC003936
OG0005379	ADIR001868	ASIC015572
OG0005380	ADIR005258	ASIC008470
OG0005381	ADIR001909	ASIC002478
OG0005382	ADIR005259	ASIC008469
OG0005383	ADIR015889	ASIC020785
OG0005384	ADIR006289	ASIC020781
OG0005385	ADIR015883, ADIR016101	ASIC006694
OG0005386	ADIR011202	ASIC010001
OG0005388	ADIR007315	ASIC002911
OG0005389	ADIR007294	ASIC002860
OG0005391	ADIR007317	ASIC002897
OG0005392	ADIR004604	ASIC009468
OG0005393	ADIR001513	ASIC020372
OG0005394	ADIR001114	ASIC020358
OG0005395	ADIR005316	ASIC004676
OG0005396	ADIR010561	ASIC008249
OG0005397	ADIR010563	ASIC008245
OG0005398	ADIR002651	ASIC004613
OG0005400	ADIR004478	ASIC020084
OG0005401	ADIR002824	ASIC021521
OG0005402	ADIR009013	ASIC021392
OG0005403	ADIR010325	ASIC001840
OG0005404	ADIR009919	ASIC004740
OG0005405	ADIR003928	ASIC007114
OG0005406	ADIR002475	ASIC020083
OG0005407	ADIR011643	ASIC006288
OG0005408	ADIR009866	ASIC013282
OG0005409	ADIR009870	ASIC013270
OG0005410	ADIR006393	ASIC009103
OG0005411	ADIR009869	ASIC013273
OG0005412	ADIR010067	ASIC011463
OG0005413	ADIR009865	ASIC013283
OG0005414	ADIR009864	ASIC013284
OG0005415	ADIR006392	ASIC009102
OG0005416	ADIR009863	ASIC013285
OG0005418	ADIR003248	ASIC013379
OG0005419	ADIR004579	ASIC014835
OG0005420	ADIR003253	ASIC021655
OG0005421	ADIR003252	ASIC021644
OG0005422	ADIR004577	ASIC014839
OG0005423	ADIR003250	ASIC021633
OG0005424	ADIR003246	ASIC013325
OG0005425	ADIR002697	ASIC008277
OG0005426	ADIR002076	ASIC022208
OG0005428	ADIR003051	ASIC008147
OG0005429	ADIR015502	ASIC008150
OG0005430	ADIR003040	ASIC008325
OG0005431	ADIR003036	ASIC008316
OG0005432	ADIR003054	ASIC008151
OG0005434	ADIR003053	ASIC008149
OG0005435	ADIR003042	ASIC008332
OG0005436	ADIR003038	ASIC008318
OG0005437	ADIR003058	ASIC008154
OG0005438	ADIR009414	ASIC008645
OG0005439	ADIR000288	ASIC008377
OG0005440	ADIR008231	ASIC007833
OG0005441	ADIR008232	ASIC007834
OG0005442	ADIR010623	ASIC011113
OG0005443	ADIR008351	ASIC011109
OG0005444	ADIR015979	ASIC010565
OG0005445	ADIR010333	ASIC010558
OG0005446	ADIR010339	ASIC010570
OG0005447	ADIR003075	ASIC008194
OG0005448	ADIR003073	ASIC008191
OG0005449	ADIR010337	ASIC010568
OG0005450	ADIR010336	ASIC010566
OG0005451	ADIR010338	ASIC010569
OG0005452	ADIR015980	ASIC010564
OG0005453	ADIR014899	ASIC010555
OG0005454	ADIR010332	ASIC010557
OG0005455	ADIR004100	ASIC013467
OG0005456	ADIR009160	ASIC011267
OG0005458	ADIR000027	ASIC015377
OG0005459	ADIR004029	ASIC016185
OG0005460	ADIR006774	ASIC010741
OG0005461	ADIR006777	ASIC010742
OG0005462	ADIR004027	ASIC016187
OG0005463	ADIR006778	ASIC010743
OG0005464	ADIR006607	ASIC008882
OG0005465	ADIR015697	ASIC012952
OG0005466	ADIR008023	ASIC018673
OG0005467	ADIR010574	ASIC021643
OG0005468	ADIR010575	ASIC021645
OG0005469	ADIR008259	ASIC021657
OG0005470	ADIR010581	ASIC021650
OG0005471	ADIR010579	ASIC021646
OG0005472	ADIR010570	ASIC021639
OG0005473	ADIR000030	ASIC015368
OG0005474	ADIR000036	ASIC019329
OG0005475	ADIR000032	ASIC019336
OG0005476	ADIR000028	ASIC015376
OG0005477	ADIR000039	ASIC019322
OG0005478	ADIR000041	ASIC019321
OG0005479	ADIR000038	ASIC019323
OG0005480	ADIR000035	ASIC019331
OG0005481	ADIR001311	ASIC020468
OG0005482	ADIR001467	ASIC020459
OG0005483	ADIR011751	ASIC020466
OG0005484	ADIR001315	ASIC020462
OG0005485	ADIR006671	ASIC002486
OG0005486	ADIR001498	ASIC007649
OG0005487	ADIR004038	ASIC013442
OG0005488	ADIR004678	ASIC002668
OG0005490	ADIR007015	ASIC003736
OG0005491	ADIR007018	ASIC007711
OG0005492	ADIR007019	ASIC004843
OG0005493	ADIR015903	ASIC004844
OG0005494	ADIR007014	ASIC003735
OG0005495	ADIR006227	ASIC015796
OG0005496	ADIR006223	ASIC015790
OG0005497	ADIR006219	ASIC015785
OG0005498	ADIR006224	ASIC015791
OG0005499	ADIR006222	ASIC015789
OG0005500	ADIR006228	ASIC015797
OG0005501	ADIR006220	ASIC015786
OG0005502	ADIR006226	ASIC015795
OG0005503	ADIR000840	ASIC006312
OG0005505	ADIR006394	ASIC009104
OG0005506	ADIR003921	ASIC004479
OG0005507	ADIR011688	ASIC003942
OG0005508	ADIR006397	ASIC009106
OG0005509	ADIR006396	ASIC009105
OG0005510	ADIR001565	ASIC018989
OG0005511	ADIR010719	ASIC021704
OG0005512	ADIR011518	ASIC014923
OG0005513	ADIR001980	ASIC018136
OG0005514	ADIR001982	ASIC018139
OG0005515	ADIR000328	ASIC000899
OG0005516	ADIR000489	ASIC018115
OG0005517	ADIR015995	ASIC017580
OG0005518	ADIR011124	ASIC013598
OG0005519	ADIR011132	ASIC013615
OG0005520	ADIR011133	ASIC017583
OG0005521	ADIR011134	ASIC017582
OG0005522	ADIR011131	ASIC013614
OG0005523	ADIR015987	ASIC013600
OG0005524	ADIR011250	ASIC006940
OG0005525	ADIR011130	ASIC013613
OG0005526	ADIR005406	ASIC020599
OG0005527	ADIR005409	ASIC020597
OG0005528	ADIR006064	ASIC007340
OG0005529	ADIR006065	ASIC007341
OG0005530	ADIR006060	ASIC007334
OG0005531	ADIR007892	ASIC018470
OG0005532	ADIR008062	ASIC011020
OG0005533	ADIR008659	ASIC016117
OG0005534	ADIR016080	ASIC011018
OG0005535	ADIR010541	ASIC002762
OG0005536	ADIR010543	ASIC002769
OG0005537	ADIR010551	ASIC002368
OG0005538	ADIR010546	ASIC002766
OG0005539	ADIR010545	ASIC002767
OG0005540	ADIR001089	ASIC006788
OG0005541	ADIR007792	ASIC016338
OG0005542	ADIR007791	ASIC016337
OG0005543	ADIR007789	ASIC002905
OG0005544	ADIR007793	ASIC016339
OG0005545	ADIR004917	ASIC006579
OG0005546	ADIR005116	ASIC017234
OG0005547	ADIR003205	ASIC009830
OG0005548	ADIR003206	ASIC000387
OG0005549	ADIR003202	ASIC009833
OG0005550	ADIR003214	ASIC009206
OG0005551	ADIR002260	ASIC017975
OG0005552	ADIR010153	ASIC001346
OG0005553	ADIR001894	ASIC019950
OG0005554	ADIR009505	ASIC019935
OG0005555	ADIR000268	ASIC015453
OG0005556	ADIR001895	ASIC019951
OG0005557	ADIR009504	ASIC019934
OG0005558	ADIR001893	ASIC019949
OG0005559	ADIR001890	ASIC019945
OG0005560	ADIR009652	ASIC004976
OG0005561	ADIR000213	ASIC015495
OG0005562	ADIR009445	ASIC013890
OG0005563	ADIR009449	ASIC013896
OG0005564	ADIR009447	ASIC013893
OG0005566	ADIR009444	ASIC013889
OG0005567	ADIR009446	ASIC013892
OG0005568	ADIR001619	ASIC016545
OG0005569	ADIR001618	ASIC016543
OG0005570	ADIR001620	ASIC016546
OG0005571	ADIR001617	ASIC016542
OG0005572	ADIR006466	ASIC021461
OG0005573	ADIR010602	ASIC004736
OG0005574	ADIR010593	ASIC008066
OG0005575	ADIR006526	ASIC002275
OG0005576	ADIR010595	ASIC008068
OG0005577	ADIR010594	ASIC008067
OG0005578	ADIR010601	ASIC004737
OG0005579	ADIR010596	ASIC008071
OG0005580	ADIR006527	ASIC002274
OG0005581	ADIR005481	ASIC020230
OG0005582	ADIR005802	ASIC021401
OG0005583	ADIR014781	ASIC021398
OG0005584	ADIR002425	ASIC007022
OG0005585	ADIR008388	ASIC007019
OG0005586	ADIR010976	ASIC017632
OG0005588	ADIR004823	ASIC017205
OG0005589	ADIR010983	ASIC017624
OG0005590	ADIR006857	ASIC005294
OG0005591	ADIR005040	ASIC017194
OG0005592	ADIR010977	ASIC017630
OG0005593	ADIR010975	ASIC017634
OG0005594	ADIR007506	ASIC015076
OG0005595	ADIR007507	ASIC015075
OG0005596	ADIR007648	ASIC000283
OG0005598	ADIR009170	ASIC011270
OG0005599	ADIR011544	ASIC010964
OG0005600	ADIR007801	ASIC016375
OG0005601	ADIR009780	ASIC005183
OG0005602	ADIR015688	ASIC010202
OG0005603	ADIR009963	ASIC011508
OG0005604	ADIR009960	ASIC011511
OG0005605	ADIR011645	ASIC009452
OG0005607	ADIR001132	ASIC007644
OG0005608	ADIR014488	ASIC007661
OG0005609	ADIR001413	ASIC006316
OG0005610	ADIR004310	ASIC013767
OG0005611	ADIR008909	ASIC008811
OG0005612	ADIR008907	ASIC008809
OG0005613	ADIR008842	ASIC012267
OG0005614	ADIR003900	ASIC012250
OG0005615	ADIR003901	ASIC012251
OG0005616	ADIR006454	ASIC008036
OG0005617	ADIR010166	ASIC010547
OG0005618	ADIR010167	ASIC010548
OG0005619	ADIR009938	ASIC010549
OG0005620	ADIR007835	ASIC015037
OG0005621	ADIR007836	ASIC015039
OG0005622	ADIR007837	ASIC015040
OG0005623	ADIR007839	ASIC015041
OG0005624	ADIR016043	ASIC004342
OG0005625	ADIR007032, ADIR001179	ASIC007101
OG0005626	ADIR006806	ASIC010775
OG0005627	ADIR011470	ASIC004338
OG0005628	ADIR006804	ASIC010780
OG0005629	ADIR006807	ASIC010776
OG0005630	ADIR001699	ASIC010446
OG0005631	ADIR001700	ASIC010448
OG0005632	ADIR008213	ASIC007794
OG0005633	ADIR007796	ASIC016357
OG0005634	ADIR008210	ASIC007789
OG0005635	ADIR008208	ASIC007787
OG0005636	ADIR008212	ASIC007790
OG0005637	ADIR008209	ASIC007788
OG0005638	ADIR007795	ASIC016354
OG0005639	ADIR007278	ASIC019703
OG0005641	ADIR001198	ASIC016965
OG0005642	ADIR003409	ASIC021433
OG0005643	ADIR003408	ASIC021434
OG0005644	ADIR003411	ASIC021430
OG0005645	ADIR003415	ASIC009417
OG0005646	ADIR003416	ASIC009418
OG0005647	ADIR006610	ASIC008851
OG0005648	ADIR016073	ASIC006838
OG0005649	ADIR014954	ASIC015745
OG0005650	ADIR006266	ASIC006667
OG0005651	ADIR004766	ASIC014635
OG0005652	ADIR000894	ASIC000601
OG0005653	ADIR001537	ASIC009602
OG0005654	ADIR003964	ASIC009616
OG0005655	ADIR002891	ASIC013237
OG0005656	ADIR002890	ASIC013235
OG0005657	ADIR003515	ASIC003328
OG0005658	ADIR007173	ASIC011740
OG0005659	ADIR007174	ASIC011742
OG0005660	ADIR007171	ASIC011738
OG0005661	ADIR007111	ASIC010183
OG0005662	ADIR000557	ASIC015989
OG0005663	ADIR001726	ASIC015908
OG0005664	ADIR008161	ASIC015914
OG0005665	ADIR007239	ASIC019766
OG0005666	ADIR007233	ASIC019772
OG0005667	ADIR003584	ASIC019625
OG0005668	ADIR000148	ASIC017497
OG0005669	ADIR009216	ASIC009143
OG0005670	ADIR011654	ASIC009657
OG0005671	ADIR010943	ASIC014210
OG0005672	ADIR010937	ASIC014202
OG0005673	ADIR010946	ASIC014213
OG0005674	ADIR010942	ASIC014209
OG0005675	ADIR010945	ASIC014211
OG0005676	ADIR001753	ASIC019278
OG0005677	ADIR015745	ASIC018956
OG0005678	ADIR007203	ASIC019819
OG0005679	ADIR007207	ASIC019813
OG0005680	ADIR007202	ASIC019825
OG0005681	ADIR007212	ASIC019806
OG0005682	ADIR007206	ASIC019814
OG0005683	ADIR004421	ASIC021871
OG0005684	ADIR005517	ASIC001583
OG0005685	ADIR005514	ASIC001587
OG0005686	ADIR001511	ASIC020368
OG0005687	ADIR006138	ASIC006378
OG0005689	ADIR006134	ASIC006373
OG0005690	ADIR006136	ASIC006374
OG0005691	ADIR009679	ASIC017935
OG0005692	ADIR009201	ASIC014947
OG0005693	ADIR002677	ASIC008313
OG0005694	ADIR001681	ASIC019214
OG0005695	ADIR003035	ASIC008315
OG0005696	ADIR002680	ASIC008308
OG0005697	ADIR003080	ASIC008208
OG0005698	ADIR003082	ASIC008209
OG0005699	ADIR002678	ASIC008314
OG0005700	ADIR010636	ASIC012003
OG0005701	ADIR000084	ASIC012696
OG0005702	ADIR002184	ASIC017773
OG0005703	ADIR002185	ASIC017772
OG0005704	ADIR001978	ASIC018134
OG0005705	ADIR009629	ASIC002226
OG0005706	ADIR009599	ASIC017964
OG0005707	ADIR001977	ASIC018133
OG0005708	ADIR001974	ASIC018132
OG0005709	ADIR001973	ASIC018131
OG0005710	ADIR002182	ASIC017774
OG0005711	ADIR011579	ASIC001204
OG0005712	ADIR011580	ASIC001205
OG0005713	ADIR007688	ASIC002582
OG0005714	ADIR009407	ASIC008628
OG0005715	ADIR009249	ASIC014934
OG0005716	ADIR009406	ASIC008623
OG0005717	ADIR004360	ASIC014932
OG0005718	ADIR009409	ASIC008625
OG0005719	ADIR009408	ASIC008627
OG0005720	ADIR009410	ASIC008630
OG0005721	ADIR008077	ASIC016637
OG0005722	ADIR003844	ASIC012358
OG0005723	ADIR000960	ASIC010240
OG0005724	ADIR001459	ASIC020343
OG0005725	ADIR001458	ASIC020365, ASIC009882
OG0005726	ADIR002122	ASIC004819
OG0005727	ADIR000406	ASIC017918
OG0005728	ADIR002118	ASIC004822
OG0005729	ADIR007477	ASIC011603
OG0005730	ADIR002120	ASIC004820
OG0005731	ADIR005619	ASIC015327
OG0005732	ADIR001316	ASIC000590
OG0005733	ADIR005780	ASIC005368
OG0005734	ADIR000060	ASIC019359
OG0005735	ADIR000058	ASIC019361
OG0005736	ADIR000057	ASIC019362
OG0005737	ADIR000061	ASIC019358
OG0005738	ADIR009127	ASIC011841
OG0005739	ADIR005402	ASIC004012
OG0005740	ADIR001247	ASIC005382
OG0005741	ADIR008554	ASIC012816
OG0005742	ADIR005054	ASIC012814
OG0005743	ADIR005048	ASIC012802
OG0005744	ADIR009516	ASIC017926
OG0005745	ADIR009211	ASIC009142
OG0005746	ADIR009209	ASIC009145
OG0005747	ADIR009210	ASIC009144
OG0005748	ADIR009364	ASIC002806
OG0005749	ADIR006956	ASIC003009
OG0005750	ADIR009212	ASIC009139
OG0005751	ADIR002642	ASIC004586
OG0005753	ADIR004439	ASIC021899
OG0005754	ADIR004444	ASIC021906
OG0005755	ADIR001034	ASIC005227
OG0005756	ADIR001160	ASIC010260
OG0005757	ADIR002231	ASIC018291
OG0005758	ADIR009886	ASIC002417
OG0005759	ADIR009884	ASIC002419
OG0005760	ADIR009879	ASIC013245
OG0005761	ADIR009880	ASIC013244
OG0005762	ADIR001655	ASIC016081
OG0005763	ADIR009878	ASIC013246
OG0005764	ADIR009133	ASIC011297
OG0005765	ADIR009140	ASIC011286
OG0005766	ADIR009141	ASIC011285
OG0005767	ADIR009145	ASIC011282
OG0005768	ADIR006514	ASIC002289
OG0005769	ADIR006516	ASIC002287
OG0005770	ADIR006525	ASIC002276
OG0005771	ADIR006515	ASIC002288
OG0005772	ADIR006519	ASIC002283
OG0005773	ADIR006518	ASIC002285
OG0005774	ADIR006524	ASIC002277
OG0005776	ADIR005878	ASIC014327
OG0005777	ADIR004712	ASIC010837
OG0005778	ADIR008796	ASIC003091
OG0005779	ADIR008797	ASIC003093
OG0005780	ADIR008801	ASIC003099
OG0005781	ADIR011165	ASIC013068
OG0005783	ADIR005596	ASIC015892
OG0005784	ADIR003234	ASIC013342
OG0005785	ADIR004119	ASIC017095
OG0005786	ADIR004122	ASIC017100
OG0005787	ADIR001322	ASIC010223
OG0005788	ADIR001175	ASIC017091
OG0005789	ADIR001411	ASIC006349
OG0005790	ADIR002204	ASIC018328
OG0005791	ADIR002208	ASIC018323
OG0005792	ADIR008042	ASIC011051
OG0005793	ADIR004084	ASIC013449
OG0005794	ADIR004109	ASIC013474
OG0005795	ADIR003691	ASIC021613
OG0005796	ADIR003690	ASIC021612
OG0005797	ADIR010028	ASIC011394
OG0005798	ADIR010038	ASIC011401
OG0005799	ADIR010031	ASIC011395
OG0005800	ADIR007870	ASIC018532
OG0005801	ADIR007868	ASIC018537
OG0005802	ADIR007873	ASIC018525
OG0005803	ADIR015503	ASIC018531
OG0005804	ADIR011009	ASIC017072, ASIC013195
OG0005805	ADIR001217	ASIC011794
OG0005806	ADIR001534	ASIC017074
OG0005807	ADIR001355	ASIC004457
OG0005808	ADIR002818	ASIC021529
OG0005809	ADIR006437	ASIC010069
OG0005810	ADIR002819	ASIC021530
OG0005811	ADIR002458	ASIC012668
OG0005812	ADIR002782	ASIC012634
OG0005813	ADIR002784	ASIC012620
OG0005814	ADIR003352	ASIC014739
OG0005815	ADIR008306	ASIC005503
OG0005816	ADIR008308	ASIC005505
OG0005817	ADIR003353	ASIC014738
OG0005818	ADIR002896	ASIC005531
OG0005819	ADIR014283	ASIC014740, ASIC014742
OG0005820	ADIR009069	ASIC010881
OG0005821	ADIR015981	ASIC011130
OG0005822	ADIR011082	ASIC003439
OG0005823	ADIR011084	ASIC003442
OG0005824	ADIR009078	ASIC010893
OG0005825	ADIR004290	ASIC013706
OG0005826	ADIR004285	ASIC013676
OG0005827	ADIR004299	ASIC013725
OG0005828	ADIR004297	ASIC013718
OG0005829	ADIR002200	ASIC018332
OG0005830	ADIR005879	ASIC014328
OG0005831	ADIR010749	ASIC014460
OG0005832	ADIR006665	ASIC008448
OG0005834	ADIR006664	ASIC008450
OG0005835	ADIR008040	ASIC018935
OG0005836	ADIR001662	ASIC016053
OG0005837	ADIR008700	ASIC011071
OG0005838	ADIR003699	ASIC021625
OG0005839	ADIR007759	ASIC016868
OG0005840	ADIR005109	ASIC022004
OG0005841	ADIR005110	ASIC022143
OG0005842	ADIR005108	ASIC022048
OG0005843	ADIR002400	ASIC004070
OG0005844	ADIR002396	ASIC004062
OG0005845	ADIR002402	ASIC004072
OG0005846	ADIR002401	ASIC004071
OG0005847	ADIR003066	ASIC008170
OG0005848	ADIR003063	ASIC008161
OG0005849	ADIR003064	ASIC008162
OG0005851	ADIR009903	ASIC008770
OG0005852	ADIR002701	ASIC008270
OG0005853	ADIR009456	ASIC005401
OG0005854	ADIR009455	ASIC005402
OG0005855	ADIR001637	ASIC016422
OG0005856	ADIR001642	ASIC016436
OG0005857	ADIR001636	ASIC016421
OG0005858	ADIR001641	ASIC016435
OG0005859	ADIR001639	ASIC016433
OG0005860	ADIR001638	ASIC016423
OG0005861	ADIR001644	ASIC016438
OG0005862	ADIR007301	ASIC019680
OG0005863	ADIR007304	ASIC019684
OG0005864	ADIR016050	ASIC019692
OG0005865	ADIR007311	ASIC019689
OG0005866	ADIR006209	ASIC004149
OG0005867	ADIR006207	ASIC004148
OG0005868	ADIR006204	ASIC004144
OG0005869	ADIR006781	ASIC010749
OG0005870	ADIR006780	ASIC010748
OG0005871	ADIR006782	ASIC010750
OG0005872	ADIR000717	ASIC004876
OG0005873	ADIR000714	ASIC004881
OG0005874	ADIR000712	ASIC004883
OG0005875	ADIR002533	ASIC004316
OG0005876	ADIR002534	ASIC004317
OG0005877	ADIR010016	ASIC011491
OG0005878	ADIR010014	ASIC011535
OG0005879	ADIR010019	ASIC011593
OG0005880	ADIR015813	ASIC004309
OG0005881	ADIR002532	ASIC004314
OG0005882	ADIR000321	ASIC008114
OG0005884	ADIR000324	ASIC008138
OG0005885	ADIR002368	ASIC022327
OG0005886	ADIR011658	ASIC004445
OG0005887	ADIR009991	ASIC011526
OG0005888	ADIR008936	ASIC012370
OG0005889	ADIR008939	ASIC002845
OG0005890	ADIR009993	ASIC011523
OG0005891	ADIR008938	ASIC003292
OG0005892	ADIR011345	ASIC012041
OG0005893	ADIR000063	ASIC003646
OG0005894	ADIR000064	ASIC003647
OG0005895	ADIR000065	ASIC003648
OG0005896	ADIR000062	ASIC003645
OG0005897	ADIR002049	ASIC003643
OG0005898	ADIR000066	ASIC003650
OG0005899	ADIR005041	ASIC017322
OG0005900	ADIR010096	ASIC011565
OG0005901	ADIR004042	ASIC013475
OG0005902	ADIR004043	ASIC013486
OG0005903	ADIR004041	ASIC013453
OG0005904	ADIR002319	ASIC019462
OG0005905	ADIR010768	ASIC019458
OG0005906	ADIR015516	ASIC019463
OG0005907	ADIR002320	ASIC019461
OG0005908	ADIR010764	ASIC019452
OG0005909	ADIR010766	ASIC019455
OG0005910	ADIR010769	ASIC019459
OG0005911	ADIR002299	ASIC019485
OG0005912	ADIR002298	ASIC019489
OG0005913	ADIR006142	ASIC006384
OG0005914	ADIR005090	ASIC022104
OG0005915	ADIR005089	ASIC022105
OG0005916	ADIR005093	ASIC022096
OG0005917	ADIR000677	ASIC006079
OG0005918	ADIR016008	ASIC022093
OG0005919	ADIR005094	ASIC022095
OG0005920	ADIR005091	ASIC022103
OG0005921	ADIR005088	ASIC022108
OG0005922	ADIR004382	ASIC013015
OG0005923	ADIR004385	ASIC013019
OG0005924	ADIR004383	ASIC013016
OG0005925	ADIR004174	ASIC018913
OG0005926	ADIR015843	ASIC018908
OG0005927	ADIR004175	ASIC018912
OG0005928	ADIR007424	ASIC011035
OG0005929	ADIR007425	ASIC011046
OG0005930	ADIR015592	ASIC006158
OG0005931	ADIR005414	ASIC020588
OG0005932	ADIR009045	ASIC014329
OG0005933	ADIR009048	ASIC014245
OG0005934	ADIR006568	ASIC014236
OG0005935	ADIR008489	ASIC007069
OG0005936	ADIR010690	ASIC007063
OG0005937	ADIR010687	ASIC007068
OG0005938	ADIR011552	ASIC022303
OG0005939	ADIR011548	ASIC022299
OG0005940	ADIR009199	ASIC014951
OG0005941	ADIR009484	ASIC022296
OG0005942	ADIR011549	ASIC022300
OG0005943	ADIR011550	ASIC022302
OG0005944	ADIR009485	ASIC022295
OG0005945	ADIR002613	ASIC011945
OG0005946	ADIR006646	ASIC014844
OG0005947	ADIR005278	ASIC003602
OG0005948	ADIR002609	ASIC012014
OG0005949	ADIR002616	ASIC003603
OG0005950	ADIR005279, ADIR002617	ASIC003601
OG0005951	ADIR002615	ASIC003604
OG0005952	ADIR008339	ASIC006037
OG0005953	ADIR008336	ASIC001562
OG0005954	ADIR006120	ASIC006733
OG0005955	ADIR006118	ASIC006729
OG0005956	ADIR006122	ASIC006735
OG0005957	ADIR008676	ASIC018630
OG0005958	ADIR008675	ASIC018629
OG0005959	ADIR008674	ASIC018628
OG0005960	ADIR008677	ASIC018631
OG0005961	ADIR000399	ASIC017925
OG0005963	ADIR007764	ASIC016862
OG0005964	ADIR003613	ASIC019672
OG0005965	ADIR003616	ASIC019674
OG0005966	ADIR005127	ASIC017224
OG0005967	ADIR011400	ASIC020738
OG0005968	ADIR011331	ASIC015778
OG0005969	ADIR001068	ASIC005225
OG0005970	ADIR000916	ASIC006830
OG0005972	ADIR000919	ASIC006772
OG0005973	ADIR004143	ASIC016715
OG0005974	ADIR005439	ASIC021745
OG0005975	ADIR001661	ASIC016054
OG0005976	ADIR006871	ASIC015054
OG0005977	ADIR005438	ASIC021744
OG0005978	ADIR008300	ASIC021578
OG0005979	ADIR005437	ASIC021742
OG0005980	ADIR005720	ASIC008956
OG0005981	ADIR005718	ASIC008962
OG0005982	ADIR005721	ASIC008945
OG0005983	ADIR005719	ASIC008961
OG0005984	ADIR002955	ASIC006174
OG0005985	ADIR002957	ASIC006176
OG0005986	ADIR002954	ASIC006134
OG0005987	ADIR006815	ASIC014120
OG0005988	ADIR003970	ASIC013514
OG0005989	ADIR010236	ASIC013809
OG0005990	ADIR007349	ASIC019890
OG0005991	ADIR003803	ASIC019894
OG0005992	ADIR008682	ASIC012466
OG0005993	ADIR015552	ASIC012454
OG0005994	ADIR008683	ASIC012468
OG0005995	ADIR016216	ASIC007797
OG0005996	ADIR003804	ASIC019895
OG0005997	ADIR006369	ASIC013095
OG0005998	ADIR006371	ASIC013099
OG0005999	ADIR005107	ASIC022062
OG0006000	ADIR006370	ASIC013096
OG0006001	ADIR005104	ASIC022076
OG0006002	ADIR004320	ASIC019589
OG0006003	ADIR001257	ASIC000570
OG0006004	ADIR001367	ASIC016988
OG0006005	ADIR001258	ASIC000569
OG0006006	ADIR005006	ASIC004514
OG0006007	ADIR005008	ASIC004515
OG0006008	ADIR006185	ASIC006969
OG0006009	ADIR006186	ASIC002670
OG0006010	ADIR005084	ASIC022113
OG0006011	ADIR006184	ASIC006466
OG0006012	ADIR009830	ASIC011850
OG0006013	ADIR009826	ASIC011799
OG0006014	ADIR005261	ASIC008468
OG0006015	ADIR010342	ASIC010574
OG0006016	ADIR009829	ASIC011851
OG0006017	ADIR000199	ASIC012873
OG0006018	ADIR011480	ASIC002249
OG0006019	ADIR011482	ASIC002235
OG0006020	ADIR011486	ASIC002241
OG0006021	ADIR011481	ASIC002250
OG0006022	ADIR011476	ASIC002233
OG0006023	ADIR010644	ASIC011991
OG0006024	ADIR005337	ASIC003594
OG0006025	ADIR005335	ASIC003597
OG0006026	ADIR005336	ASIC003596
OG0006027	ADIR008933	ASIC012367
OG0006028	ADIR008926	ASIC001379
OG0006029	ADIR008922	ASIC005641
OG0006030	ADIR008930	ASIC001382
OG0006031	ADIR008929	ASIC001381
OG0006033	ADIR008925	ASIC012360
OG0006034	ADIR002628	ASIC004636
OG0006035	ADIR002621	ASIC004641
OG0006037	ADIR008982	ASIC007885
OG0006038	ADIR002631	ASIC004633
OG0006039	ADIR002632	ASIC004632
OG0006040	ADIR002620	ASIC004642
