Orthogroup	AdirusWRAIR2	AfunestusAfunGA1
OG0004602	ADIR002852	AFUN2_014217
OG0004603	ADIR002857	AFUN2_009763
OG0004604	ADIR002847	AFUN2_005321
OG0004605	ADIR007607	AFUN2_005586
OG0004606	ADIR007623	AFUN2_012019
OG0004607	ADIR007616	AFUN2_004994
OG0004608	ADIR002618	AFUN2_004412
OG0004609	ADIR010641	AFUN2_004336
OG0004610	ADIR002971	AFUN2_006927
OG0004611	ADIR008296	AFUN2_011820
OG0004612	ADIR003707	AFUN2_005472
OG0004613	ADIR011593	AFUN2_010222
OG0004614	ADIR000319	AFUN2_007167
OG0004615	ADIR005748	AFUN2_003547
OG0004616	ADIR011594	AFUN2_002177
OG0004617	ADIR005751	AFUN2_003448
OG0004618	ADIR007467	AFUN2_004079
OG0004619	ADIR001574	AFUN2_012867
OG0004620	ADIR002844	AFUN2_000803
OG0004621	ADIR003110	AFUN2_012261
OG0004622	ADIR002846	AFUN2_010265
OG0004623	ADIR000655	AFUN2_006515
OG0004624	ADIR004681	AFUN2_013142
OG0004625	ADIR004680	AFUN2_013955
OG0004626	ADIR004687	AFUN2_007630
OG0004627	ADIR010863	AFUN2_013712
OG0004628	ADIR000654	AFUN2_002944
OG0004629	ADIR004684	AFUN2_007490
OG0004630	ADIR010858	AFUN2_006139
OG0004631	ADIR004688	AFUN2_008166
OG0004632	ADIR010930	AFUN2_003038
OG0004633	ADIR010859	AFUN2_013689
OG0004634	ADIR011104	AFUN2_009461
OG0004635	ADIR011096	AFUN2_014182
OG0004636	ADIR011103	AFUN2_001728
OG0004637	ADIR005177	AFUN2_009732
OG0004638	ADIR004765	AFUN2_005414
OG0004639	ADIR009279	AFUN2_006780
OG0004640	ADIR004899	AFUN2_011432
OG0004641	ADIR011106	AFUN2_010585
OG0004642	ADIR008853	AFUN2_007058
OG0004643	ADIR001904	AFUN2_009161
OG0004644	ADIR000363	AFUN2_012701
OG0004645	ADIR005767	AFUN2_003655
OG0004646	ADIR006862	AFUN2_003207
OG0004647	ADIR003697	AFUN2_007647
OG0004648	ADIR014587	AFUN2_000544
OG0004649	ADIR006864	AFUN2_013912
OG0004650	ADIR003698	AFUN2_005797
OG0004651	ADIR003600	AFUN2_011907
OG0004652	ADIR003598	AFUN2_013751
OG0004653	ADIR008563	AFUN2_002260
OG0004654	ADIR008562	AFUN2_004642
OG0004655	ADIR006860	AFUN2_009603
OG0004656	ADIR007381	AFUN2_011800
OG0004657	ADIR010363	AFUN2_007037
OG0004658	ADIR003033	AFUN2_011611
OG0004659	ADIR004426	AFUN2_009495
OG0004660	ADIR004429	AFUN2_004137
OG0004661	ADIR003279	AFUN2_005940
OG0004662	ADIR004274	AFUN2_004057
OG0004663	ADIR004279	AFUN2_000380
OG0004664	ADIR004278	AFUN2_007314
OG0004665	ADIR006925	AFUN2_007994
OG0004666	ADIR006924	AFUN2_000651
OG0004667	ADIR004283	AFUN2_011429
OG0004668	ADIR006923	AFUN2_011931
OG0004669	ADIR009324	AFUN2_013346
OG0004670	ADIR004020	AFUN2_010723
OG0004671	ADIR009330	AFUN2_011590
OG0004672	ADIR005686	AFUN2_001348
OG0004674	ADIR009405	AFUN2_000401
OG0004675	ADIR010849	AFUN2_001468
OG0004676	ADIR010904	AFUN2_008002
OG0004677	ADIR010847	AFUN2_013339
OG0004678	ADIR006335	AFUN2_014218
OG0004679	ADIR009404	AFUN2_006298
OG0004680	ADIR009427	AFUN2_010682
OG0004681	ADIR010848	AFUN2_004920
OG0004682	ADIR006332	AFUN2_008631
OG0004683	ADIR010851	AFUN2_013937
OG0004684	ADIR010903	AFUN2_013671
OG0004685	ADIR010843	AFUN2_011505
OG0004686	ADIR005003	AFUN2_006333
OG0004687	ADIR009358	AFUN2_004143
OG0004688	ADIR006148	AFUN2_012428
OG0004689	ADIR005983	AFUN2_003648
OG0004690	ADIR011160	AFUN2_008802
OG0004691	ADIR011328	AFUN2_009587
OG0004692	ADIR000589	AFUN2_002220
OG0004693	ADIR011159	AFUN2_002367
OG0004694	ADIR005928	AFUN2_011076
OG0004695	ADIR000590	AFUN2_013183
OG0004696	ADIR005985	AFUN2_014419
OG0004697	ADIR009769	AFUN2_001794
OG0004698	ADIR006146	AFUN2_001226
OG0004699	ADIR006150, ADIR011454	AFUN2_004897
OG0004700	ADIR002989	AFUN2_008383
OG0004701	ADIR009086	AFUN2_002156
OG0004702	ADIR009092	AFUN2_011033
OG0004703	ADIR002984	AFUN2_011666
OG0004704	ADIR009093	AFUN2_004590
OG0004705	ADIR004504	AFUN2_013412
OG0004706	ADIR009099	AFUN2_011810
OG0004707	ADIR004505	AFUN2_006089
OG0004708	ADIR009098	AFUN2_007141
OG0004709	ADIR006422	AFUN2_006290
OG0004710	ADIR006421	AFUN2_005524
OG0004711	ADIR003756	AFUN2_004416
OG0004712	ADIR003652	AFUN2_008360
OG0004713	ADIR009762	AFUN2_002397
OG0004714	ADIR005769	AFUN2_006384
OG0004715	ADIR002130	AFUN2_014607
OG0004716	ADIR009765	AFUN2_004589
OG0004717	ADIR009760	AFUN2_010873
OG0004718	ADIR009764	AFUN2_003720
OG0004719	ADIR003757	AFUN2_006503
OG0004720	ADIR006705	AFUN2_000877
OG0004721	ADIR006702	AFUN2_008497
OG0004722	ADIR004945	AFUN2_012953
OG0004723	ADIR007130	AFUN2_001073
OG0004724	ADIR007134	AFUN2_012509
OG0004725	ADIR007765	AFUN2_002654
OG0004726	ADIR007135	AFUN2_001476
OG0004727	ADIR007773	AFUN2_010912
OG0004728	ADIR007768	AFUN2_010642
OG0004729	ADIR007772	AFUN2_014292
OG0004730	ADIR007775	AFUN2_008261
OG0004731	ADIR007780	AFUN2_003695
OG0004732	ADIR007142	AFUN2_002307
OG0004733	ADIR007145	AFUN2_006312
OG0004734	ADIR007132	AFUN2_003570
OG0004735	ADIR015673	AFUN2_000661
OG0004736	ADIR006542	AFUN2_000790
OG0004737	ADIR015895	AFUN2_012155
OG0004738	ADIR008376	AFUN2_011908
OG0004739	ADIR006544	AFUN2_007415
OG0004740	ADIR006537	AFUN2_002352
OG0004741	ADIR006543	AFUN2_009176
OG0004742	ADIR015894	AFUN2_011343
OG0004743	ADIR015896	AFUN2_006755
OG0004744	ADIR005352	AFUN2_002106
OG0004745	ADIR005198	AFUN2_013090
OG0004746	ADIR008752	AFUN2_006262
OG0004747	ADIR001010	AFUN2_006974
OG0004748	ADIR008747	AFUN2_010318
OG0004749	ADIR001279	AFUN2_004386
OG0004750	ADIR005332	AFUN2_005450
OG0004751	ADIR009290	AFUN2_012622
OG0004752	ADIR000202	AFUN2_013835
OG0004753	ADIR009177	AFUN2_008811
OG0004754	ADIR001872	AFUN2_001999
OG0004755	ADIR000400	AFUN2_007530
OG0004756	ADIR009433	AFUN2_008831
OG0004757	ADIR006986	AFUN2_014368
OG0004758	ADIR006987	AFUN2_004823
OG0004760	ADIR006994	AFUN2_002913
OG0004761	ADIR009428	AFUN2_013475
OG0004762	ADIR006795	AFUN2_008645
OG0004763	ADIR009434	AFUN2_002797
OG0004764	ADIR008531	AFUN2_009044
OG0004765	ADIR010718	AFUN2_012359
OG0004766	ADIR004996	AFUN2_008564
OG0004767	ADIR010715	AFUN2_009291
OG0004768	ADIR008527	AFUN2_006946
OG0004769	ADIR011492	AFUN2_006010
OG0004770	ADIR006462	AFUN2_006465
OG0004771	ADIR011497	AFUN2_002822
OG0004772	ADIR011500	AFUN2_004409
OG0004773	ADIR011490	AFUN2_011086
OG0004774	ADIR005385	AFUN2_014717
OG0004775	ADIR003388	AFUN2_003752
OG0004776	ADIR008403	AFUN2_013156
OG0004777	ADIR005389	AFUN2_013014
OG0004778	ADIR002914	AFUN2_011819
OG0004779	ADIR008896	AFUN2_010081
OG0004780	ADIR005426	AFUN2_011140
OG0004781	ADIR002912	AFUN2_002723
OG0004782	ADIR005383	AFUN2_013905
OG0004783	ADIR001324	AFUN2_005551
OG0004784	ADIR000486	AFUN2_006757
OG0004785	ADIR001222	AFUN2_007002
OG0004786	ADIR001224	AFUN2_009693
OG0004787	ADIR004836	AFUN2_003625
OG0004788	ADIR000760	AFUN2_013115
OG0004789	ADIR004013	AFUN2_012717
OG0004790	ADIR004016	AFUN2_007013
OG0004791	ADIR004833	AFUN2_003162
OG0004792	ADIR004834	AFUN2_004769
OG0004793	ADIR004012	AFUN2_006879
OG0004794	ADIR004837	AFUN2_008274
OG0004795	ADIR000011	AFUN2_006162
OG0004796	ADIR000009	AFUN2_007787
OG0004797	ADIR002159	AFUN2_003122
OG0004798	ADIR000010	AFUN2_009877
OG0004799	ADIR011546	AFUN2_005245
OG0004800	ADIR009476	AFUN2_013963
OG0004801	ADIR002160	AFUN2_008460
OG0004802	ADIR002155	AFUN2_008544
OG0004803	ADIR002154	AFUN2_000550
OG0004804	ADIR010107	AFUN2_000497
OG0004805	ADIR016107	AFUN2_001851
OG0004806	ADIR009671	AFUN2_004998
OG0004807	ADIR008997	AFUN2_002486
OG0004808	ADIR009000	AFUN2_008781
OG0004809	ADIR009027	AFUN2_005180
OG0004810	ADIR005209	AFUN2_012031
OG0004811	ADIR001296	AFUN2_014668
OG0004812	ADIR001211	AFUN2_008153
OG0004813	ADIR001214	AFUN2_014633
OG0004814	ADIR011291	AFUN2_013984
OG0004815	ADIR006529	AFUN2_013130
OG0004816	ADIR009565	AFUN2_005221
OG0004817	ADIR003072	AFUN2_004411
OG0004818	ADIR009564	AFUN2_007091
OG0004819	ADIR009572	AFUN2_010050
OG0004820	ADIR009566	AFUN2_004195
OG0004821	ADIR000430	AFUN2_005356
OG0004822	ADIR009986	AFUN2_010473
OG0004823	ADIR008957	AFUN2_007976
OG0004824	ADIR009988, ADIR009984	AFUN2_013422
OG0004825	ADIR009979	AFUN2_011329
OG0004826	ADIR010022	AFUN2_009312
OG0004827	ADIR010023	AFUN2_009872
OG0004828	ADIR001097	AFUN2_003866
OG0004829	ADIR002861	AFUN2_005936
OG0004830	ADIR003208	AFUN2_009353
OG0004831	ADIR009264	AFUN2_007863
OG0004832	ADIR011185	AFUN2_011776
OG0004833	ADIR000575	AFUN2_000349
OG0004834	ADIR011183	AFUN2_003757
OG0004835	ADIR000578	AFUN2_013057
OG0004836	ADIR000576	AFUN2_002079
OG0004837	ADIR000579	AFUN2_012414
OG0004838	ADIR011188	AFUN2_013243
OG0004839	ADIR011184	AFUN2_009830
OG0004840	ADIR004265	AFUN2_006601
OG0004841	ADIR010294	AFUN2_012407
OG0004842	ADIR010299	AFUN2_011170
OG0004843	ADIR010295	AFUN2_008193
OG0004844	ADIR011296	AFUN2_008295
OG0004845	ADIR011284	AFUN2_007174
OG0004846	ADIR010296	AFUN2_007780
OG0004847	ADIR010298	AFUN2_007556
OG0004848	ADIR010297	AFUN2_008052
OG0004849	ADIR003473	AFUN2_001790
OG0004850	ADIR003106	AFUN2_014568
OG0004851	ADIR001778	AFUN2_011246
OG0004852	ADIR001082	AFUN2_011001
OG0004853	ADIR010919	AFUN2_014154
OG0004854	ADIR010915	AFUN2_000553
OG0004855	ADIR010920	AFUN2_012997
OG0004856	ADIR010918	AFUN2_006858
OG0004857	ADIR010921	AFUN2_007850
OG0004858	ADIR009691	AFUN2_003204
OG0004859	ADIR005111	AFUN2_013166
OG0004860	ADIR010923	AFUN2_005341
OG0004861	ADIR010917	AFUN2_006083
OG0004862	ADIR010908	AFUN2_011597
OG0004863	ADIR010913	AFUN2_003533
OG0004864	ADIR010300	AFUN2_009738
OG0004865	ADIR010305	AFUN2_006271
OG0004866	ADIR010302	AFUN2_003066
OG0004867	ADIR010301	AFUN2_013771
OG0004868	ADIR004585	AFUN2_012824
OG0004869	ADIR001106	AFUN2_005485
OG0004870	ADIR006653	AFUN2_002184
OG0004871	ADIR006592	AFUN2_008488
OG0004872	ADIR006594	AFUN2_009848
OG0004873	ADIR003444	AFUN2_002450
OG0004874	ADIR006652	AFUN2_011281
OG0004875	ADIR003443	AFUN2_014515
OG0004876	ADIR016081	AFUN2_007030
OG0004877	ADIR003959	AFUN2_012358
OG0004878	ADIR005206	AFUN2_012941
OG0004879	ADIR008814	AFUN2_003591
OG0004880	ADIR005207	AFUN2_008844
OG0004881	ADIR003958	AFUN2_001335
OG0004882	ADIR000847	AFUN2_011079
OG0004883	ADIR001517	AFUN2_000752
OG0004884	ADIR000979	AFUN2_000542
OG0004885	ADIR005264	AFUN2_007194
OG0004886	ADIR011708	AFUN2_006342
OG0004887	ADIR005232	AFUN2_014071
OG0004888	ADIR002059	AFUN2_002274
OG0004889	ADIR005266	AFUN2_012328
OG0004890	ADIR000226	AFUN2_004660
OG0004891	ADIR006979	AFUN2_008074
OG0004892	ADIR007186	AFUN2_010059
OG0004893	ADIR006975	AFUN2_003292
OG0004894	ADIR007357	AFUN2_014146
OG0004895	ADIR003527	AFUN2_010027
OG0004896	ADIR003536	AFUN2_004105
OG0004897	ADIR003534	AFUN2_011566
OG0004898	ADIR003532	AFUN2_001218
OG0004899	ADIR005508	AFUN2_000460
OG0004900	ADIR003537	AFUN2_012780
OG0004901	ADIR010656	AFUN2_007968
OG0004902	ADIR003535	AFUN2_003735
OG0004903	ADIR002502	AFUN2_012201
OG0004904	ADIR004039	AFUN2_003429
OG0004905	ADIR008475	AFUN2_011973
OG0004906	ADIR002825	AFUN2_010582
OG0004907	ADIR008476	AFUN2_008762
OG0004908	ADIR008377	AFUN2_002933
OG0004909	ADIR008378	AFUN2_010570
OG0004910	ADIR003433	AFUN2_009938
OG0004911	ADIR003429	AFUN2_009619
OG0004912	ADIR003432	AFUN2_014260
OG0004913	ADIR000300	AFUN2_013352
OG0004914	ADIR011261	AFUN2_012783
OG0004915	ADIR007398	AFUN2_001296
OG0004916	ADIR007395	AFUN2_011720
OG0004917	ADIR007399	AFUN2_006687
OG0004918	ADIR007389	AFUN2_001533
OG0004919	ADIR005999	AFUN2_001991
OG0004920	ADIR006002	AFUN2_002537
OG0004921	ADIR005990	AFUN2_007309
OG0004922	ADIR006001	AFUN2_009988
OG0004923	ADIR005997	AFUN2_006783
OG0004924	ADIR001843	AFUN2_010836
OG0004925	ADIR010727	AFUN2_008739
OG0004926	ADIR009194	AFUN2_008173
OG0004927	ADIR009192	AFUN2_007284
OG0004928	ADIR000247	AFUN2_014645
OG0004929	ADIR005303	AFUN2_014113
OG0004930	ADIR005309	AFUN2_002861
OG0004931	ADIR005302	AFUN2_003070
OG0004932	ADIR005306	AFUN2_006061
OG0004933	ADIR016145	AFUN2_003878
OG0004934	ADIR005308	AFUN2_003135
OG0004935	ADIR005305	AFUN2_005899
OG0004936	ADIR003396	AFUN2_012699
OG0004937	ADIR003480	AFUN2_012440
OG0004938	ADIR003398	AFUN2_014601
OG0004939	ADIR002887	AFUN2_008496
OG0004940	ADIR003395	AFUN2_007597
OG0004941	ADIR003479	AFUN2_011202
OG0004942	ADIR003300	AFUN2_006498
OG0004943	ADIR006587	AFUN2_005837
OG0004944	ADIR006648	AFUN2_001334
OG0004945	ADIR002109	AFUN2_011727
OG0004946	ADIR002108	AFUN2_011991
OG0004947	ADIR002106	AFUN2_013471
OG0004948	ADIR002111	AFUN2_006127
OG0004949	ADIR000160	AFUN2_011713
OG0004950	ADIR005526	AFUN2_002903
OG0004951	ADIR000159	AFUN2_004266
OG0004952	ADIR002944	AFUN2_014350
OG0004953	ADIR002947	AFUN2_000395
OG0004954	ADIR010113	AFUN2_007323
OG0004955	ADIR010391	AFUN2_008187
OG0004956	ADIR003152	AFUN2_004932
OG0004957	ADIR003150	AFUN2_009675
OG0004958	ADIR010318	AFUN2_009445
OG0004959	ADIR008482	AFUN2_007743
OG0004960	ADIR008483	AFUN2_003181
OG0004961	ADIR002481	AFUN2_006383
OG0004962	ADIR003147	AFUN2_006165
OG0004963	ADIR003153	AFUN2_014495
OG0004964	ADIR010388	AFUN2_004020
OG0004965	ADIR002928	AFUN2_001340
OG0004966	ADIR005600	AFUN2_006659
OG0004967	ADIR001824	AFUN2_001988
OG0004968	ADIR003029	AFUN2_009942
OG0004969	ADIR010399	AFUN2_013711
OG0004971	ADIR002549	AFUN2_007730
OG0004972	ADIR006622	AFUN2_006457
OG0004973	ADIR008146	AFUN2_003244
OG0004974	ADIR007231	AFUN2_012144
OG0004975	ADIR010662	AFUN2_003945
OG0004976	ADIR005323	AFUN2_001110
OG0004977	ADIR006841	AFUN2_008154
OG0004978	ADIR002461	AFUN2_010588
OG0004979	ADIR002462	AFUN2_005159
OG0004980	ADIR009816	AFUN2_006185
OG0004981	ADIR004355	AFUN2_009075
OG0004982	ADIR004356	AFUN2_011614
OG0004983	ADIR009812	AFUN2_013032
OG0004985	ADIR009818	AFUN2_004794
OG0004986	ADIR009811	AFUN2_001276
OG0004987	ADIR011269	AFUN2_009966
OG0004988	ADIR011267	AFUN2_005081
OG0004989	ADIR011270	AFUN2_005555
OG0004990	ADIR011266	AFUN2_003971
OG0004991	ADIR015740	AFUN2_009195
OG0004992	ADIR001545	AFUN2_012802
OG0004993	ADIR002737	AFUN2_002558
OG0004994	ADIR001547	AFUN2_012866
OG0004995	ADIR002072	AFUN2_003477
OG0004996	ADIR002024	AFUN2_001742
OG0004997	ADIR002025	AFUN2_002297
OG0004998	ADIR002013	AFUN2_000610
OG0004999	ADIR002007	AFUN2_003062
OG0005000	ADIR002001	AFUN2_001809
OG0005001	ADIR001998	AFUN2_011510
OG0005002	ADIR016056	AFUN2_010157
OG0005003	ADIR001071	AFUN2_007081
OG0005004	ADIR016055	AFUN2_008011
OG0005005	ADIR001070	AFUN2_011377
OG0005006	ADIR004126	AFUN2_004252
OG0005007	ADIR011209	AFUN2_000985
OG0005008	ADIR000611	AFUN2_014528
OG0005009	ADIR011208	AFUN2_008605
OG0005010	ADIR011425	AFUN2_012211
OG0005011	ADIR011427	AFUN2_002990
OG0005012	ADIR011426	AFUN2_008805
OG0005013	ADIR011431	AFUN2_012989
OG0005014	ADIR000607	AFUN2_010623
OG0005015	ADIR011197	AFUN2_013779
OG0005016	ADIR011199	AFUN2_005786
OG0005017	ADIR011201	AFUN2_014780
OG0005018	ADIR004787	AFUN2_012307
OG0005020	ADIR006374	AFUN2_007428
OG0005021	ADIR011195	AFUN2_003679
OG0005022	ADIR006373	AFUN2_007908
OG0005023	ADIR011417	AFUN2_000677
OG0005024	ADIR015619	AFUN2_011619
OG0005025	ADIR005644	AFUN2_002183
OG0005026	ADIR005646	AFUN2_006626
OG0005027	ADIR005648	AFUN2_003029
OG0005028	ADIR005649	AFUN2_001610
OG0005029	ADIR004036	AFUN2_009837
OG0005030	ADIR004034	AFUN2_013491
OG0005031	ADIR010054	AFUN2_004968
OG0005032	ADIR010064	AFUN2_012998
OG0005033	ADIR010053	AFUN2_006404
OG0005034	ADIR010065	AFUN2_008673
OG0005035	ADIR010060	AFUN2_013829
OG0005036	ADIR006041	AFUN2_007014
OG0005037	ADIR006038	AFUN2_012496
OG0005038	ADIR016099	AFUN2_007503
OG0005039	ADIR006028	AFUN2_001154
OG0005040	ADIR006033	AFUN2_008194
OG0005041	ADIR006036	AFUN2_006496
OG0005042	ADIR006039	AFUN2_003879
OG0005043	ADIR005900	AFUN2_008081
OG0005044	ADIR008121	AFUN2_001902
OG0005045	ADIR008133	AFUN2_007258
OG0005047	ADIR008803	AFUN2_012130
OG0005048	ADIR008808	AFUN2_001269
OG0005049	ADIR008838	AFUN2_009037
OG0005050	ADIR008807	AFUN2_010079
OG0005051	ADIR016148	AFUN2_007533
OG0005052	ADIR008805	AFUN2_012752
OG0005053	ADIR008132	AFUN2_009851
OG0005054	ADIR008118	AFUN2_011812
OG0005055	ADIR005826	AFUN2_009695
OG0005056	ADIR005831	AFUN2_002629
OG0005057	ADIR007981	AFUN2_001544
OG0005058	ADIR005827	AFUN2_011646
OG0005059	ADIR005342	AFUN2_014114
OG0005060	ADIR005347	AFUN2_002815
OG0005061	ADIR007062	AFUN2_002300
OG0005062	ADIR011326	AFUN2_011942
OG0005063	ADIR005980	AFUN2_012565
OG0005064	ADIR005942	AFUN2_008022
OG0005065	ADIR007088, ADIR006688	AFUN2_010558
OG0005066	ADIR002142	AFUN2_001180
OG0005067	ADIR002066	AFUN2_006067
OG0005068	ADIR002067	AFUN2_004568
OG0005069	ADIR009379	AFUN2_005614
OG0005070	ADIR009305	AFUN2_001691
OG0005071	ADIR009381	AFUN2_010278
OG0005072	ADIR009306	AFUN2_004833
OG0005073	ADIR010004	AFUN2_007162
OG0005074	ADIR009380	AFUN2_011228
OG0005075	ADIR010009	AFUN2_002843
OG0005077	ADIR004797	AFUN2_000378
OG0005078	ADIR000703	AFUN2_010747
OG0005079	ADIR000694	AFUN2_011811
OG0005080	ADIR000700	AFUN2_010168
OG0005081	ADIR000699	AFUN2_009529
OG0005082	ADIR000704	AFUN2_001354
OG0005083	ADIR004780	AFUN2_001761
OG0005084	ADIR004796	AFUN2_004260
OG0005085	ADIR001967	AFUN2_006547
OG0005086	ADIR001968	AFUN2_005251
OG0005087	ADIR001958	AFUN2_011378
OG0005088	ADIR005840	AFUN2_009111
OG0005089	ADIR002865	AFUN2_008184
OG0005090	ADIR008538	AFUN2_014701
OG0005091	ADIR005839	AFUN2_009114
OG0005092	ADIR006713	AFUN2_009917
OG0005093	ADIR007728	AFUN2_000699
OG0005094	ADIR004164	AFUN2_005490
OG0005095	ADIR004169	AFUN2_008830
OG0005096	ADIR004168	AFUN2_013620
OG0005097	ADIR008819	AFUN2_008267
OG0005098	ADIR008818	AFUN2_012813
OG0005099	ADIR004155	AFUN2_011758
OG0005100	ADIR008820	AFUN2_002483
OG0005101	ADIR006651	AFUN2_009594
OG0005102	ADIR007967	AFUN2_012840
OG0005103	ADIR004163	AFUN2_014704
OG0005104	ADIR005737	AFUN2_013967
OG0005105	ADIR009645	AFUN2_004778
OG0005106	ADIR009637	AFUN2_008450
OG0005107	ADIR005736	AFUN2_001957
OG0005108	ADIR003365	AFUN2_001538
OG0005109	ADIR003303	AFUN2_011489
OG0005110	ADIR003304	AFUN2_001976
OG0005111	ADIR003364	AFUN2_007817
OG0005112	ADIR000453	AFUN2_002948
OG0005113	ADIR002779	AFUN2_013028
OG0005114	ADIR000454	AFUN2_007820
OG0005115	ADIR000452	AFUN2_014311
OG0005116	ADIR000451	AFUN2_003886
OG0005117	ADIR008994	AFUN2_013145
OG0005118	ADIR000813	AFUN2_002415
OG0005119	ADIR000928	AFUN2_006818
OG0005120	ADIR014073	AFUN2_012316
OG0005121	ADIR015961	AFUN2_006785
OG0005122	ADIR010345	AFUN2_010054
OG0005123	ADIR010330	AFUN2_014779
OG0005124	ADIR010347	AFUN2_007126
OG0005125	ADIR010350	AFUN2_010418
OG0005126	ADIR010349	AFUN2_009552
OG0005127	ADIR010346	AFUN2_004181
OG0005128	ADIR000274	AFUN2_006109
OG0005129	ADIR002229	AFUN2_012740
OG0005130	ADIR000272	AFUN2_004752
OG0005131	ADIR000466	AFUN2_005743
OG0005132	ADIR007115	AFUN2_004869
OG0005133	ADIR007116	AFUN2_008140
OG0005134	ADIR007121	AFUN2_008212
OG0005135	ADIR007118	AFUN2_013365
OG0005136	ADIR007124	AFUN2_009014
OG0005137	ADIR007122	AFUN2_004847
OG0005138	ADIR007120	AFUN2_010509
OG0005139	ADIR007125	AFUN2_001072
OG0005140	ADIR004050	AFUN2_008540
OG0005141	ADIR004049	AFUN2_009287
OG0005142	ADIR005960	AFUN2_013161
OG0005143	ADIR009930	AFUN2_004360
OG0005144	ADIR010326	AFUN2_012710
OG0005145	ADIR009933	AFUN2_006315
OG0005146	ADIR000120	AFUN2_001814
OG0005147	ADIR000122	AFUN2_001232
OG0005148	ADIR001125	AFUN2_004306
OG0005149	ADIR002980	AFUN2_007614
OG0005150	ADIR008329	AFUN2_002593
OG0005151	ADIR006467	AFUN2_009326
OG0005152	ADIR011703	AFUN2_012782
OG0005153	ADIR006154	AFUN2_003635
OG0005154	ADIR006193, ADIR006192, ADIR006194	AFUN2_000915
OG0005155	ADIR006153	AFUN2_012326
OG0005156	ADIR006183	AFUN2_001718
OG0005157	ADIR005923	AFUN2_013219
OG0005158	ADIR006168	AFUN2_007565
OG0005159	ADIR006846	AFUN2_012469
OG0005160	ADIR008370	AFUN2_004182
OG0005161	ADIR005498	AFUN2_011345
OG0005162	ADIR006844	AFUN2_006278
OG0005164	ADIR006845	AFUN2_005545
OG0005165	ADIR005501	AFUN2_007592
OG0005166	ADIR006848	AFUN2_006843
OG0005167	ADIR000922	AFUN2_006450
OG0005168	ADIR000925	AFUN2_006624
OG0005169	ADIR000531	AFUN2_004224
OG0005170	ADIR000228	AFUN2_011525
OG0005171	ADIR000227	AFUN2_011934
OG0005172	ADIR001830	AFUN2_014171
OG0005173	ADIR000385	AFUN2_004262
OG0005174	ADIR000554	AFUN2_010361
OG0005176	ADIR009684	AFUN2_013452
OG0005177	ADIR007482	AFUN2_009179
OG0005178	ADIR007498	AFUN2_007133
OG0005179	ADIR007484	AFUN2_009977
OG0005180	ADIR003818	AFUN2_009414
OG0005181	ADIR007866	AFUN2_005030
OG0005182	ADIR007863	AFUN2_011861
OG0005183	ADIR010956	AFUN2_010924
OG0005184	ADIR006174	AFUN2_008902
OG0005185	ADIR005319	AFUN2_007125
OG0005186	ADIR010949	AFUN2_011013
OG0005187	ADIR005320	AFUN2_013993
OG0005188	ADIR005321	AFUN2_006808
OG0005189	ADIR009926	AFUN2_012931
OG0005190	ADIR005561	AFUN2_009550
OG0005191	ADIR010165	AFUN2_008426
OG0005192	ADIR005562	AFUN2_001016
OG0005193	ADIR010164	AFUN2_005973
OG0005194	ADIR010160	AFUN2_007864
OG0005196	ADIR009244	AFUN2_002466
OG0005197	ADIR016000	AFUN2_006838
OG0005198	ADIR004740	AFUN2_010843
OG0005199	ADIR004742	AFUN2_013769
OG0005200	ADIR004738	AFUN2_005086
OG0005201	ADIR007471	AFUN2_007156
OG0005202	ADIR005533	AFUN2_000979
OG0005203	ADIR007472	AFUN2_003936
OG0005204	ADIR008281	AFUN2_007694
OG0005205	ADIR000624	AFUN2_009736
OG0005206	ADIR000621	AFUN2_005417
OG0005207	ADIR011468	AFUN2_004406
OG0005208	ADIR011465	AFUN2_004585
OG0005209	ADIR000622	AFUN2_012798
OG0005210	ADIR000625	AFUN2_003036
OG0005211	ADIR000188	AFUN2_004193
OG0005212	ADIR000440	AFUN2_010519
OG0005213	ADIR000442	AFUN2_010538
OG0005214	ADIR001822	AFUN2_014168
OG0005215	ADIR000441	AFUN2_008596
OG0005216	ADIR000438	AFUN2_013419
OG0005217	ADIR000189	AFUN2_006761
OG0005218	ADIR000439	AFUN2_008921
OG0005219	ADIR001821	AFUN2_007634
OG0005220	ADIR011700	AFUN2_011737
OG0005221	ADIR005150	AFUN2_010897
OG0005222	ADIR005151	AFUN2_005653
OG0005223	ADIR003109	AFUN2_013140
OG0005224	ADIR003108	AFUN2_007539
OG0005226	ADIR003111	AFUN2_013125
OG0005227	ADIR004495	AFUN2_008347
OG0005228	ADIR003112	AFUN2_003483
OG0005229	ADIR004476	AFUN2_009399
OG0005230	ADIR003113	AFUN2_014416
OG0005231	ADIR009857	AFUN2_011938
OG0005232	ADIR008361	AFUN2_006571
OG0005233	ADIR004502	AFUN2_013601
OG0005234	ADIR004473	AFUN2_007646
OG0005235	ADIR008611	AFUN2_002665
OG0005236	ADIR001586	AFUN2_005739
OG0005237	ADIR001589	AFUN2_008591
OG0005238	ADIR001588	AFUN2_007568
OG0005239	ADIR010902	AFUN2_005673
OG0005240	ADIR011393	AFUN2_010953
OG0005241	ADIR011395	AFUN2_010684
OG0005242	ADIR004721	AFUN2_007943
OG0005243	ADIR004540	AFUN2_003561
OG0005245	ADIR001669	AFUN2_012535
OG0005246	ADIR004095	AFUN2_009133
