Orthogroup	AdirusWRAIR2	AstephensiUCISS2018
OG0004403	ADIR007322	ASTEI20_032449
OG0004404	ADIR010450	ASTEI20_043127, ASTEI20_035593
OG0004405	ADIR005449	ASTEI20_032322
OG0004406	ADIR005369	ASTEI20_044410
OG0004407	ADIR005860	ASTEI20_045614
OG0004408	ADIR005373	ASTEI20_044292
OG0004409	ADIR008784	ASTEI20_038537
OG0004410	ADIR009440	ASTEI20_042996
OG0004411	ADIR010779	ASTEI20_038731, ASTEI20_036136
OG0004412	ADIR002920	ASTEI20_040390
OG0004413	ADIR010741	ASTEI20_036795
OG0004414	ADIR002917	ASTEI20_034870
OG0004415	ADIR002918	ASTEI20_037553
OG0004416	ADIR001150	ASTEI20_034683
OG0004417	ADIR001392	ASTEI20_039279
OG0004418	ADIR010810	ASTEI20_037993
OG0004419	ADIR010126	ASTEI20_042445
OG0004420	ADIR010806	ASTEI20_031712
OG0004421	ADIR010811	ASTEI20_045780
OG0004422	ADIR010807	ASTEI20_038116
OG0004423	ADIR010805	ASTEI20_037493
OG0004424	ADIR010802	ASTEI20_039713
OG0004425	ADIR010803	ASTEI20_036629
OG0004426	ADIR011406	ASTEI20_032228
OG0004427	ADIR010813	ASTEI20_039830
OG0004428	ADIR006523	ASTEI20_035113
OG0004429	ADIR010534	ASTEI20_036670
OG0004430	ADIR010182	ASTEI20_037198
OG0004431	ADIR008363	ASTEI20_045544
OG0004432	ADIR010183	ASTEI20_040485
OG0004433	ADIR008362	ASTEI20_040516
OG0004435	ADIR004635	ASTEI20_033761
OG0004436	ADIR010535	ASTEI20_041112
OG0004437	ADIR010184	ASTEI20_045731
OG0004438	ADIR008514	ASTEI20_036702
OG0004439	ADIR006520	ASTEI20_043875
OG0004440	ADIR004556	ASTEI20_039682
OG0004441	ADIR004557	ASTEI20_041319
OG0004442	ADIR008890	ASTEI20_034719
OG0004443	ADIR004554	ASTEI20_031429
OG0004444	ADIR015859	ASTEI20_042925
OG0004445	ADIR004553	ASTEI20_041271
OG0004446	ADIR004559	ASTEI20_036733
OG0004447	ADIR008887	ASTEI20_044471
OG0004448	ADIR015860	ASTEI20_031761
OG0004449	ADIR009424	ASTEI20_040036
OG0004450	ADIR009425	ASTEI20_031596
OG0004451	ADIR011113	ASTEI20_034345
OG0004452	ADIR003541	ASTEI20_043803
OG0004453	ADIR009500	ASTEI20_037315
OG0004454	ADIR002249	ASTEI20_033568
OG0004455	ADIR016108	ASTEI20_036902
OG0004456	ADIR009496	ASTEI20_040672
OG0004457	ADIR002247	ASTEI20_037956
OG0004458	ADIR009650	ASTEI20_034297
OG0004459	ADIR002240	ASTEI20_032307
OG0004460	ADIR002239	ASTEI20_031759
OG0004461	ADIR016106	ASTEI20_031645
OG0004462	ADIR009498	ASTEI20_035902
OG0004463	ADIR002269	ASTEI20_033082
OG0004464	ADIR002337	ASTEI20_039916
OG0004465	ADIR000102	ASTEI20_045564
OG0004466	ADIR002331	ASTEI20_041168
OG0004467	ADIR002270	ASTEI20_033045
OG0004468	ADIR002332	ASTEI20_035926
OG0004469	ADIR002528	ASTEI20_034578
OG0004470	ADIR005810	ASTEI20_032756
OG0004471	ADIR002526	ASTEI20_045965
OG0004472	ADIR002828	ASTEI20_037788
OG0004473	ADIR005822	ASTEI20_045350
OG0004474	ADIR002829	ASTEI20_037709
OG0004475	ADIR015700	ASTEI20_031994
OG0004476	ADIR004464	ASTEI20_038392
OG0004477	ADIR001184	ASTEI20_031421
OG0004478	ADIR000910	ASTEI20_033873
OG0004479	ADIR007802	ASTEI20_043925
OG0004480	ADIR001177	ASTEI20_043002
OG0004481	ADIR000508	ASTEI20_034812
OG0004482	ADIR002290	ASTEI20_033002
OG0004483	ADIR002285	ASTEI20_034105
OG0004484	ADIR000502	ASTEI20_039126
OG0004485	ADIR000503	ASTEI20_045301
OG0004486	ADIR002294	ASTEI20_037492
OG0004487	ADIR000504	ASTEI20_040716
OG0004488	ADIR005984	ASTEI20_041748
OG0004489	ADIR002489	ASTEI20_036433
OG0004490	ADIR006572	ASTEI20_045236
OG0004491	ADIR002836	ASTEI20_034108
OG0004492	ADIR002483	ASTEI20_032557
OG0004493	ADIR006441	ASTEI20_031892
OG0004494	ADIR002485	ASTEI20_033712
OG0004495	ADIR008916	ASTEI20_038916
OG0004496	ADIR003986	ASTEI20_031849
OG0004497	ADIR007366	ASTEI20_038909
OG0004498	ADIR004594	ASTEI20_034242
OG0004499	ADIR001000	ASTEI20_039807
OG0004500	ADIR006951	ASTEI20_042153
OG0004501	ADIR001073	ASTEI20_032131
OG0004502	ADIR001507	ASTEI20_041509
OG0004503	ADIR001664	ASTEI20_041298
OG0004504	ADIR010281	ASTEI20_044261
OG0004505	ADIR010282	ASTEI20_041943
OG0004506	ADIR010288	ASTEI20_032247
OG0004507	ADIR010290	ASTEI20_037113
OG0004508	ADIR010278	ASTEI20_031048
OG0004509	ADIR010280	ASTEI20_038275, ASTEI20_032702
OG0004510	ADIR010279	ASTEI20_037032
OG0004511	ADIR001119	ASTEI20_044957
OG0004512	ADIR001412	ASTEI20_042715
OG0004513	ADIR007769	ASTEI20_037576
OG0004514	ADIR014992	ASTEI20_040340
OG0004515	ADIR006717	ASTEI20_030870
OG0004516	ADIR001120	ASTEI20_035226
OG0004517	ADIR001243	ASTEI20_037514
OG0004518	ADIR009839	ASTEI20_034915
OG0004519	ADIR007387	ASTEI20_033172
OG0004520	ADIR008241	ASTEI20_035061
OG0004521	ADIR002961	ASTEI20_035058
OG0004522	ADIR010996	ASTEI20_039999
OG0004523	ADIR002962	ASTEI20_040519
OG0004524	ADIR010997	ASTEI20_045056
OG0004525	ADIR010995	ASTEI20_038864
OG0004526	ADIR003107	ASTEI20_033616
OG0004527	ADIR008717	ASTEI20_034502
OG0004528	ADIR011001	ASTEI20_043812, ASTEI20_039778
OG0004529	ADIR010993	ASTEI20_036520
OG0004530	ADIR011003	ASTEI20_034842, ASTEI20_034320
OG0004531	ADIR011371	ASTEI20_044755
OG0004532	ADIR015505	ASTEI20_042528
OG0004533	ADIR011360	ASTEI20_042879
OG0004535	ADIR015506	ASTEI20_043621
OG0004536	ADIR015977	ASTEI20_040686
OG0004537	ADIR005710	ASTEI20_036654
OG0004538	ADIR005708	ASTEI20_040933
OG0004539	ADIR005697	ASTEI20_034750
OG0004540	ADIR005711	ASTEI20_040491
OG0004541	ADIR000448	ASTEI20_031870
OG0004542	ADIR005698	ASTEI20_041305
OG0004543	ADIR003017	ASTEI20_032196, ASTEI20_037954
OG0004544	ADIR003222	ASTEI20_032607
OG0004545	ADIR010077	ASTEI20_041198
OG0004546	ADIR003315	ASTEI20_033824
OG0004547	ADIR010075	ASTEI20_043627
OG0004548	ADIR010076	ASTEI20_037070
OG0004549	ADIR003232	ASTEI20_037341
OG0004550	ADIR010070	ASTEI20_037063
OG0004551	ADIR003018	ASTEI20_040984, ASTEI20_041055
OG0004552	ADIR003326	ASTEI20_044473
OG0004553	ADIR005483	ASTEI20_041228
OG0004554	ADIR006598	ASTEI20_031946
OG0004555	ADIR006603	ASTEI20_042961
OG0004556	ADIR000374	ASTEI20_033210
OG0004557	ADIR001365	ASTEI20_045628
OG0004558	ADIR000375	ASTEI20_036456
OG0004559	ADIR001364	ASTEI20_043867
OG0004560	ADIR001767	ASTEI20_039905
OG0004561	ADIR008627	ASTEI20_033117
OG0004562	ADIR001759	ASTEI20_038136
OG0004563	ADIR001775	ASTEI20_037845
OG0004564	ADIR001770	ASTEI20_045745
OG0004565	ADIR001774	ASTEI20_043061
OG0004566	ADIR001760	ASTEI20_041056
OG0004567	ADIR001772	ASTEI20_033988
OG0004568	ADIR001765	ASTEI20_032181
OG0004569	ADIR001682	ASTEI20_045310
OG0004570	ADIR006444	ASTEI20_036908
OG0004571	ADIR003170	ASTEI20_038362
OG0004572	ADIR006447	ASTEI20_041752
OG0004573	ADIR003172	ASTEI20_041722
OG0004574	ADIR005944	ASTEI20_031579
OG0004575	ADIR010569	ASTEI20_035792
OG0004576	ADIR006446	ASTEI20_043130
OG0004577	ADIR003173	ASTEI20_042826
OG0004578	ADIR006445	ASTEI20_033817
OG0004579	ADIR006071	ASTEI20_043883
OG0004580	ADIR006078	ASTEI20_033504
OG0004581	ADIR006079	ASTEI20_045962
OG0004582	ADIR006074	ASTEI20_033413
OG0004583	ADIR006072	ASTEI20_039271
OG0004584	ADIR006077	ASTEI20_042603
OG0004585	ADIR006068	ASTEI20_038965
OG0004586	ADIR004843	ASTEI20_034259
OG0004587	ADIR006821	ASTEI20_032591
OG0004588	ADIR006822	ASTEI20_039074
OG0004589	ADIR006826	ASTEI20_038343
OG0004590	ADIR006825	ASTEI20_032045
OG0004591	ADIR004844	ASTEI20_031105
OG0004592	ADIR004845	ASTEI20_036124
OG0004593	ADIR006823	ASTEI20_045824
OG0004594	ADIR006277	ASTEI20_042515
OG0004595	ADIR002850	ASTEI20_039492
OG0004596	ADIR002853	ASTEI20_032523
OG0004597	ADIR002855	ASTEI20_046020
OG0004598	ADIR002849	ASTEI20_032826
OG0004599	ADIR002858	ASTEI20_046129
OG0004600	ADIR002860	ASTEI20_044201
OG0004601	ADIR002410	ASTEI20_040868
OG0004602	ADIR002852	ASTEI20_044554
OG0004603	ADIR002857	ASTEI20_040538
OG0004604	ADIR002847	ASTEI20_032030
OG0004605	ADIR007607	ASTEI20_034635
OG0004606	ADIR007623	ASTEI20_037184
OG0004607	ADIR007616	ASTEI20_036178
OG0004608	ADIR002618	ASTEI20_034586
OG0004609	ADIR010641	ASTEI20_034457
OG0004610	ADIR002971	ASTEI20_037426
OG0004611	ADIR008296	ASTEI20_038360
OG0004612	ADIR003707	ASTEI20_042370
OG0004613	ADIR011593	ASTEI20_035480
OG0004614	ADIR000319	ASTEI20_045885
OG0004615	ADIR005748	ASTEI20_037009
OG0004616	ADIR011594	ASTEI20_034776
OG0004617	ADIR005751	ASTEI20_043056
OG0004618	ADIR007467	ASTEI20_031672
OG0004619	ADIR001574	ASTEI20_038593
OG0004620	ADIR002844	ASTEI20_042266
OG0004621	ADIR003110	ASTEI20_043355
OG0004622	ADIR002846	ASTEI20_041923
OG0004623	ADIR000655	ASTEI20_038129
OG0004624	ADIR004681	ASTEI20_039978
OG0004625	ADIR004680	ASTEI20_038950
OG0004626	ADIR004687	ASTEI20_041340
OG0004627	ADIR010863	ASTEI20_042576
OG0004628	ADIR000654	ASTEI20_033993
OG0004629	ADIR004684	ASTEI20_032885
OG0004630	ADIR010858	ASTEI20_037263
OG0004631	ADIR004688	ASTEI20_031205
OG0004632	ADIR010930	ASTEI20_033214
OG0004633	ADIR010859	ASTEI20_038099
OG0004634	ADIR011104	ASTEI20_039770
OG0004635	ADIR011096	ASTEI20_043612
OG0004636	ADIR011103	ASTEI20_044795
OG0004637	ADIR005177	ASTEI20_035131
OG0004638	ADIR004765	ASTEI20_039882
OG0004639	ADIR009279	ASTEI20_045550
OG0004640	ADIR004899	ASTEI20_044160
OG0004641	ADIR011106	ASTEI20_042527
OG0004642	ADIR008853	ASTEI20_031589
OG0004643	ADIR001904	ASTEI20_045903
OG0004644	ADIR000363	ASTEI20_044698, ASTEI20_040936
OG0004645	ADIR005767	ASTEI20_034396
OG0004646	ADIR006862	ASTEI20_034799
OG0004647	ADIR003697	ASTEI20_031525
OG0004648	ADIR014587	ASTEI20_032386
OG0004649	ADIR006864	ASTEI20_035995
OG0004650	ADIR003698	ASTEI20_032072
OG0004651	ADIR003600	ASTEI20_045736
OG0004652	ADIR003598	ASTEI20_033578
OG0004653	ADIR008563	ASTEI20_041151
OG0004654	ADIR008562	ASTEI20_033211
OG0004655	ADIR006860	ASTEI20_041661
OG0004656	ADIR007381	ASTEI20_037730
OG0004657	ADIR010363	ASTEI20_037304
OG0004658	ADIR003033	ASTEI20_031604
OG0004659	ADIR004426	ASTEI20_041526
OG0004660	ADIR004429	ASTEI20_045453
OG0004661	ADIR003279	ASTEI20_038788
OG0004662	ADIR004274	ASTEI20_032408
OG0004663	ADIR004279	ASTEI20_031621
OG0004664	ADIR004278	ASTEI20_043733
OG0004665	ADIR006925	ASTEI20_036965
OG0004666	ADIR006924	ASTEI20_039393
OG0004667	ADIR004283	ASTEI20_040778
OG0004668	ADIR006923	ASTEI20_043983
OG0004669	ADIR009324	ASTEI20_041632
OG0004670	ADIR004020	ASTEI20_034299
OG0004671	ADIR009330	ASTEI20_041094
OG0004672	ADIR005686	ASTEI20_035254
OG0004674	ADIR009405	ASTEI20_032808
OG0004675	ADIR010849	ASTEI20_036383
OG0004676	ADIR010904	ASTEI20_044128
OG0004677	ADIR010847	ASTEI20_035464
OG0004678	ADIR006335	ASTEI20_035242
OG0004679	ADIR009404	ASTEI20_034828
OG0004680	ADIR009427	ASTEI20_038066
OG0004681	ADIR010848	ASTEI20_040666
OG0004682	ADIR006332	ASTEI20_032318
OG0004683	ADIR010851	ASTEI20_042892
OG0004684	ADIR010903	ASTEI20_040803
OG0004685	ADIR010843	ASTEI20_037319
OG0004686	ADIR005003	ASTEI20_038644
OG0004687	ADIR009358	ASTEI20_036687
OG0004688	ADIR006148	ASTEI20_043932
OG0004689	ADIR005983	ASTEI20_041519
OG0004690	ADIR011160	ASTEI20_033636
OG0004691	ADIR011328	ASTEI20_042936
OG0004692	ADIR000589	ASTEI20_030943
OG0004693	ADIR011159	ASTEI20_036791
OG0004694	ADIR005928	ASTEI20_032632
OG0004695	ADIR000590	ASTEI20_036881
OG0004696	ADIR005985	ASTEI20_043901
OG0004697	ADIR009769	ASTEI20_041789
OG0004698	ADIR006146	ASTEI20_034936
OG0004699	ADIR006150, ADIR011454	ASTEI20_034901
OG0004700	ADIR002989	ASTEI20_033019
OG0004701	ADIR009086	ASTEI20_035364
OG0004702	ADIR009092	ASTEI20_041690
OG0004703	ADIR002984	ASTEI20_036440
OG0004704	ADIR009093	ASTEI20_036905
OG0004705	ADIR004504	ASTEI20_040872
OG0004706	ADIR009099	ASTEI20_038454
OG0004707	ADIR004505	ASTEI20_039695
OG0004708	ADIR009098	ASTEI20_032122
OG0004709	ADIR006422	ASTEI20_038205
OG0004710	ADIR006421	ASTEI20_039218
OG0004711	ADIR003756	ASTEI20_037615
OG0004712	ADIR003652	ASTEI20_043723
OG0004713	ADIR009762	ASTEI20_041720
OG0004714	ADIR005769	ASTEI20_036559
OG0004715	ADIR002130	ASTEI20_039969
OG0004716	ADIR009765	ASTEI20_037876
OG0004717	ADIR009760	ASTEI20_043159
OG0004718	ADIR009764	ASTEI20_039266
OG0004719	ADIR003757	ASTEI20_032376
OG0004720	ADIR006705	ASTEI20_045273
OG0004721	ADIR006702	ASTEI20_031549
OG0004722	ADIR004945	ASTEI20_031810
OG0004723	ADIR007130	ASTEI20_034311
OG0004724	ADIR007134	ASTEI20_036557
OG0004725	ADIR007765	ASTEI20_040973
OG0004726	ADIR007135	ASTEI20_044936
OG0004727	ADIR007773	ASTEI20_033435
OG0004728	ADIR007768	ASTEI20_031102
OG0004729	ADIR007772	ASTEI20_031737
OG0004730	ADIR007775	ASTEI20_033556
OG0004731	ADIR007780	ASTEI20_044790
OG0004732	ADIR007142	ASTEI20_040982
OG0004733	ADIR007145	ASTEI20_031312
OG0004734	ADIR007132	ASTEI20_032492
OG0004735	ADIR015673	ASTEI20_031133
OG0004736	ADIR006542	ASTEI20_044514
OG0004737	ADIR015895	ASTEI20_041475
OG0004738	ADIR008376	ASTEI20_045865
OG0004739	ADIR006544	ASTEI20_043726
OG0004740	ADIR006537	ASTEI20_036081
OG0004741	ADIR006543	ASTEI20_040720
OG0004742	ADIR015894	ASTEI20_035569
OG0004743	ADIR015896	ASTEI20_044559
OG0004744	ADIR005352	ASTEI20_041423
OG0004745	ADIR005198	ASTEI20_044131
OG0004746	ADIR008752	ASTEI20_040019
OG0004747	ADIR001010	ASTEI20_035483
OG0004748	ADIR008747	ASTEI20_038004
OG0004749	ADIR001279	ASTEI20_034665
OG0004750	ADIR005332	ASTEI20_034658
OG0004751	ADIR009290	ASTEI20_042759
OG0004752	ADIR000202	ASTEI20_034547
OG0004753	ADIR009177	ASTEI20_045796
OG0004754	ADIR001872	ASTEI20_038710
OG0004755	ADIR000400	ASTEI20_042684
OG0004756	ADIR009433	ASTEI20_042969
OG0004757	ADIR006986	ASTEI20_039880
OG0004758	ADIR006987	ASTEI20_040980
OG0004759	ADIR006992	ASTEI20_033009
OG0004760	ADIR006994	ASTEI20_044185
OG0004761	ADIR009428	ASTEI20_040780
OG0004762	ADIR006795	ASTEI20_038162
OG0004763	ADIR009434	ASTEI20_034650
OG0004764	ADIR008531	ASTEI20_044551
OG0004765	ADIR010718	ASTEI20_032105
OG0004766	ADIR004996	ASTEI20_030969
OG0004767	ADIR010715	ASTEI20_044569
OG0004768	ADIR008527	ASTEI20_045184
OG0004769	ADIR011492	ASTEI20_040578
OG0004770	ADIR006462	ASTEI20_041206
OG0004771	ADIR011497	ASTEI20_041686
OG0004772	ADIR011500	ASTEI20_044589
OG0004773	ADIR011490	ASTEI20_034781
OG0004774	ADIR005385	ASTEI20_035587
OG0004775	ADIR003388	ASTEI20_041213
OG0004776	ADIR008403	ASTEI20_036100, ASTEI20_045502
OG0004777	ADIR005389	ASTEI20_039098
OG0004778	ADIR002914	ASTEI20_043478
OG0004779	ADIR008896	ASTEI20_041321
OG0004780	ADIR005426	ASTEI20_042773
OG0004781	ADIR002912	ASTEI20_044192
OG0004782	ADIR005383	ASTEI20_034789
OG0004783	ADIR001324	ASTEI20_042352
OG0004784	ADIR000486	ASTEI20_031996
OG0004785	ADIR001222	ASTEI20_039538
OG0004786	ADIR001224	ASTEI20_033160
OG0004787	ADIR004836	ASTEI20_042392
OG0004788	ADIR000760	ASTEI20_045788
OG0004789	ADIR004013	ASTEI20_031482
OG0004790	ADIR004016	ASTEI20_038487
OG0004791	ADIR004833	ASTEI20_033936
OG0004792	ADIR004834	ASTEI20_031800
OG0004793	ADIR004012	ASTEI20_038511
OG0004794	ADIR004837	ASTEI20_045594
OG0004795	ADIR000011	ASTEI20_039816
OG0004796	ADIR000009	ASTEI20_030911
OG0004797	ADIR002159	ASTEI20_041061
OG0004798	ADIR000010	ASTEI20_039686
OG0004799	ADIR011546	ASTEI20_044259
OG0004800	ADIR009476	ASTEI20_038228
OG0004801	ADIR002160	ASTEI20_038719
OG0004802	ADIR002155	ASTEI20_044975
OG0004803	ADIR002154	ASTEI20_038047
OG0004804	ADIR010107	ASTEI20_038499
OG0004805	ADIR016107	ASTEI20_034521
OG0004806	ADIR009671	ASTEI20_042911
OG0004807	ADIR008997	ASTEI20_046060
OG0004808	ADIR009000	ASTEI20_031075
OG0004809	ADIR009027	ASTEI20_045646
OG0004810	ADIR005209	ASTEI20_040109
OG0004811	ADIR001296	ASTEI20_037777
OG0004812	ADIR001211	ASTEI20_040362
OG0004813	ADIR001214	ASTEI20_033299
OG0004814	ADIR011291	ASTEI20_035156
OG0004815	ADIR006529	ASTEI20_031957
OG0004816	ADIR009565	ASTEI20_042251
OG0004817	ADIR003072	ASTEI20_037519
OG0004818	ADIR009564	ASTEI20_038705
OG0004819	ADIR009572	ASTEI20_040185
OG0004820	ADIR009566	ASTEI20_037045
OG0004821	ADIR000430	ASTEI20_040987
OG0004822	ADIR009986	ASTEI20_041668
OG0004823	ADIR008957	ASTEI20_043499
OG0004824	ADIR009988, ADIR009984	ASTEI20_035832
OG0004825	ADIR009979	ASTEI20_039351
OG0004826	ADIR010022	ASTEI20_039573
OG0004827	ADIR010023	ASTEI20_044286
OG0004828	ADIR001097	ASTEI20_039288
OG0004829	ADIR002861	ASTEI20_042855
OG0004830	ADIR003208	ASTEI20_038011
OG0004831	ADIR009264	ASTEI20_043736
OG0004832	ADIR011185	ASTEI20_041532
OG0004833	ADIR000575	ASTEI20_041393
OG0004834	ADIR011183	ASTEI20_044220
OG0004835	ADIR000578	ASTEI20_039296
OG0004836	ADIR000576	ASTEI20_041992
OG0004837	ADIR000579	ASTEI20_045227
OG0004838	ADIR011188	ASTEI20_033799
OG0004839	ADIR011184	ASTEI20_042631
OG0004840	ADIR004265	ASTEI20_037789
OG0004841	ADIR010294	ASTEI20_044751
OG0004842	ADIR010299	ASTEI20_043746
OG0004843	ADIR010295	ASTEI20_043688
OG0004844	ADIR011296	ASTEI20_041856
OG0004845	ADIR011284	ASTEI20_031103
OG0004846	ADIR010296	ASTEI20_044745
OG0004847	ADIR010298	ASTEI20_043205
OG0004848	ADIR010297	ASTEI20_040957
OG0004849	ADIR003473	ASTEI20_044367
OG0004850	ADIR003106	ASTEI20_041846
OG0004851	ADIR001778	ASTEI20_034523
OG0004852	ADIR001082	ASTEI20_045359
OG0004853	ADIR010919	ASTEI20_045304
OG0004854	ADIR010915	ASTEI20_032818
OG0004855	ADIR010920	ASTEI20_042921
OG0004856	ADIR010918	ASTEI20_035489
OG0004857	ADIR010921	ASTEI20_038609
OG0004858	ADIR009691	ASTEI20_043575
OG0004859	ADIR005111	ASTEI20_040721
OG0004860	ADIR010923	ASTEI20_045467
OG0004861	ADIR010917	ASTEI20_036027
OG0004862	ADIR010908	ASTEI20_032704
OG0004863	ADIR010913	ASTEI20_034513
OG0004864	ADIR010300	ASTEI20_038050
OG0004865	ADIR010305	ASTEI20_042439
OG0004866	ADIR010302	ASTEI20_033014
OG0004867	ADIR010301	ASTEI20_045559
OG0004868	ADIR004585	ASTEI20_033482
OG0004869	ADIR001106	ASTEI20_040895
OG0004870	ADIR006653	ASTEI20_038448
OG0004871	ADIR006592	ASTEI20_042080
OG0004872	ADIR006594	ASTEI20_032990
OG0004873	ADIR003444	ASTEI20_041354
OG0004874	ADIR006652	ASTEI20_043845
OG0004875	ADIR003443	ASTEI20_037383
OG0004876	ADIR016081	ASTEI20_044063
OG0004877	ADIR003959	ASTEI20_035785
OG0004878	ADIR005206	ASTEI20_037549
OG0004879	ADIR008814	ASTEI20_040709
OG0004880	ADIR005207	ASTEI20_032496
OG0004881	ADIR003958	ASTEI20_031277
OG0004882	ADIR000847	ASTEI20_031139
OG0004883	ADIR001517	ASTEI20_034493
OG0004884	ADIR000979	ASTEI20_032327
OG0004885	ADIR005264	ASTEI20_043846
OG0004886	ADIR011708	ASTEI20_038841
OG0004887	ADIR005232	ASTEI20_041290
OG0004888	ADIR002059	ASTEI20_037630
OG0004889	ADIR005266	ASTEI20_032994
OG0004890	ADIR000226	ASTEI20_045609
OG0004891	ADIR006979	ASTEI20_031061
OG0004892	ADIR007186	ASTEI20_033047
OG0004893	ADIR006975	ASTEI20_038608
OG0004894	ADIR007357	ASTEI20_031349
OG0004895	ADIR003527	ASTEI20_037733
OG0004896	ADIR003536	ASTEI20_032946
OG0004897	ADIR003534	ASTEI20_038847
OG0004898	ADIR003532	ASTEI20_044041
OG0004899	ADIR005508	ASTEI20_037608
OG0004900	ADIR003537	ASTEI20_045523
OG0004901	ADIR010656	ASTEI20_035023
OG0004902	ADIR003535	ASTEI20_038737
OG0004903	ADIR002502	ASTEI20_043477
OG0004904	ADIR004039	ASTEI20_039357
OG0004905	ADIR008475	ASTEI20_043108
OG0004906	ADIR002825	ASTEI20_043922
OG0004907	ADIR008476	ASTEI20_042144
OG0004908	ADIR008377	ASTEI20_042309
OG0004909	ADIR008378	ASTEI20_035592
OG0004910	ADIR003433	ASTEI20_031767
OG0004911	ADIR003429	ASTEI20_034350
OG0004912	ADIR003432	ASTEI20_036125
OG0004913	ADIR000300	ASTEI20_042997
OG0004914	ADIR011261	ASTEI20_042395
OG0004915	ADIR007398	ASTEI20_035929
OG0004916	ADIR007395	ASTEI20_039698
OG0004917	ADIR007399	ASTEI20_037851
OG0004918	ADIR007389	ASTEI20_043921
OG0004919	ADIR005999	ASTEI20_042365
OG0004920	ADIR006002	ASTEI20_040126
OG0004921	ADIR005990	ASTEI20_033941
OG0004922	ADIR006001	ASTEI20_044125
OG0004923	ADIR005997	ASTEI20_032026
OG0004924	ADIR001843	ASTEI20_039005
OG0004925	ADIR010727	ASTEI20_033000
OG0004926	ADIR009194	ASTEI20_045459
OG0004927	ADIR009192	ASTEI20_040827
OG0004928	ADIR000247	ASTEI20_037550
OG0004929	ADIR005303	ASTEI20_042054
OG0004930	ADIR005309	ASTEI20_031839
OG0004931	ADIR005302	ASTEI20_043197
OG0004932	ADIR005306	ASTEI20_042804
OG0004933	ADIR016145	ASTEI20_033428
OG0004934	ADIR005308	ASTEI20_040380
OG0004935	ADIR005305	ASTEI20_042265
OG0004936	ADIR003396	ASTEI20_046027
OG0004937	ADIR003480	ASTEI20_034181
OG0004938	ADIR003398	ASTEI20_038730
OG0004939	ADIR002887	ASTEI20_031832
OG0004940	ADIR003395	ASTEI20_041922
OG0004941	ADIR003479	ASTEI20_037922
OG0004942	ADIR003300	ASTEI20_038254
OG0004943	ADIR006587	ASTEI20_039427
OG0004944	ADIR006648	ASTEI20_038371
OG0004945	ADIR002109	ASTEI20_036106
OG0004946	ADIR002108	ASTEI20_042048
OG0004947	ADIR002106	ASTEI20_031673
OG0004948	ADIR002111	ASTEI20_040248
OG0004949	ADIR000160	ASTEI20_033586
OG0004950	ADIR005526	ASTEI20_039192
OG0004951	ADIR000159	ASTEI20_043387
OG0004952	ADIR002944	ASTEI20_045871
OG0004953	ADIR002947	ASTEI20_039322
OG0004954	ADIR010113	ASTEI20_035786
OG0004955	ADIR010391	ASTEI20_032151, ASTEI20_044114
OG0004956	ADIR003152	ASTEI20_042212
OG0004957	ADIR003150	ASTEI20_045686
OG0004958	ADIR010318	ASTEI20_032999
OG0004959	ADIR008482	ASTEI20_036974
OG0004960	ADIR008483	ASTEI20_032368
OG0004961	ADIR002481	ASTEI20_043363
OG0004962	ADIR003147	ASTEI20_034426
OG0004963	ADIR003153	ASTEI20_045196
OG0004964	ADIR010388	ASTEI20_045630
OG0004965	ADIR002928	ASTEI20_031038
OG0004966	ADIR005600	ASTEI20_033178
OG0004967	ADIR001824	ASTEI20_042247
OG0004968	ADIR003029	ASTEI20_033076
OG0004969	ADIR010399	ASTEI20_032102
OG0004971	ADIR002549	ASTEI20_036069
OG0004972	ADIR006622	ASTEI20_037639
OG0004973	ADIR008146	ASTEI20_031749
OG0004974	ADIR007231	ASTEI20_044503
OG0004975	ADIR010662	ASTEI20_037539
OG0004976	ADIR005323	ASTEI20_035485
OG0004977	ADIR006841	ASTEI20_036626
OG0004978	ADIR002461	ASTEI20_037144
OG0004979	ADIR002462	ASTEI20_045338
OG0004980	ADIR009816	ASTEI20_031379
OG0004981	ADIR004355	ASTEI20_044242
OG0004982	ADIR004356	ASTEI20_039380
OG0004983	ADIR009812	ASTEI20_034117
OG0004985	ADIR009818	ASTEI20_032811
OG0004986	ADIR009811	ASTEI20_038860
OG0004987	ADIR011269	ASTEI20_034235
OG0004988	ADIR011267	ASTEI20_039113
OG0004989	ADIR011270	ASTEI20_043462
OG0004990	ADIR011266	ASTEI20_041654
OG0004991	ADIR015740	ASTEI20_036566
OG0004992	ADIR001545	ASTEI20_034722
OG0004993	ADIR002737	ASTEI20_033948, ASTEI20_033333
OG0004994	ADIR001547	ASTEI20_032024
OG0004995	ADIR002072	ASTEI20_044875
OG0004996	ADIR002024	ASTEI20_030910
OG0004997	ADIR002025	ASTEI20_032586
OG0004998	ADIR002013	ASTEI20_042463
OG0004999	ADIR002007	ASTEI20_031254
OG0005000	ADIR002001	ASTEI20_034138
OG0005001	ADIR001998	ASTEI20_036315
OG0005002	ADIR016056	ASTEI20_045390
OG0005003	ADIR001071	ASTEI20_034087
OG0005004	ADIR016055	ASTEI20_040790
OG0005005	ADIR001070	ASTEI20_035223
OG0005006	ADIR004126	ASTEI20_042958
OG0005007	ADIR011209	ASTEI20_038951
OG0005008	ADIR000611	ASTEI20_044635
OG0005009	ADIR011208	ASTEI20_033078
