Orthogroup	AdirusWRAIR2	AgambiaePEST
OG0005914	ADIR005090	AGAP009743
OG0005915	ADIR005089	AGAP009742
OG0005916	ADIR005093	AGAP009746
OG0005917	ADIR000677	AGAP008912
OG0005918	ADIR016008	AGAP028645
OG0005919	ADIR005094	AGAP009747
OG0005920	ADIR005091	AGAP009744
OG0005921	ADIR005088	AGAP009740
OG0005922	ADIR004382	AGAP012002
OG0005923	ADIR004385	AGAP012005
OG0005924	ADIR004383	AGAP012003
OG0005925	ADIR004174	AGAP006232
OG0005926	ADIR015843	AGAP006229
OG0005927	ADIR004175	AGAP006231
OG0005928	ADIR007424	AGAP006393
OG0005929	ADIR007425	AGAP006392
OG0005930	ADIR015592	AGAP004140
OG0005931	ADIR005414	AGAP004351
OG0005932	ADIR009045	AGAP004593
OG0005933	ADIR009048	AGAP004595
OG0005934	ADIR006568	AGAP012793, AGAP003858
OG0005935	ADIR008489	AGAP004204
OG0005936	ADIR010690	AGAP004280
OG0005937	ADIR010687	AGAP004205
OG0005938	ADIR011552	AGAP010757
OG0005939	ADIR011548	AGAP029638
OG0005940	ADIR009199	AGAP004803
OG0005941	ADIR009484	AGAP010679
OG0005942	ADIR011549	AGAP010755
OG0005943	ADIR011550	AGAP010756
OG0005944	ADIR009485	AGAP010680
OG0005945	ADIR002613	AGAP002374
OG0005946	ADIR006646	AGAP002282
OG0005947	ADIR005278	AGAP004298
OG0005948	ADIR002609	AGAP002370
OG0005949	ADIR002616	AGAP004299
OG0005950	ADIR005279, ADIR002617	AGAP004297
OG0005951	ADIR002615	AGAP004300
OG0005952	ADIR008339	AGAP003488
OG0005953	ADIR008336	AGAP003485
OG0005954	ADIR006120	AGAP009347
OG0005955	ADIR006118	AGAP009348
OG0005956	ADIR006122	AGAP029635
OG0005957	ADIR008676	AGAP005081
OG0005958	ADIR008675	AGAP005080
OG0005959	ADIR008674	AGAP005079
OG0005960	ADIR008677	AGAP005082
OG0005961	ADIR000399	AGAP010586
OG0005963	ADIR007764	AGAP005856
OG0005964	ADIR003613	AGAP006772
OG0005965	ADIR003616	AGAP006769
OG0005966	ADIR005127	AGAP009788
OG0005967	ADIR011400	AGAP008967
OG0005968	ADIR011331	AGAP009881
OG0005969	ADIR001068	AGAP000529
OG0005970	ADIR000916	AGAP000963
OG0005972	ADIR000919	AGAP000966
OG0005973	ADIR004143	AGAP007213
OG0005974	ADIR005439	AGAP004377
OG0005975	ADIR001661	AGAP004938
OG0005976	ADIR006871	AGAP005630
OG0005977	ADIR005438	AGAP004376
OG0005978	ADIR008300	AGAP003440
OG0005979	ADIR005437	AGAP004375
OG0005980	ADIR005720	AGAP010428
OG0005981	ADIR005718	AGAP010426
OG0005982	ADIR005721	AGAP010429
OG0005983	ADIR005719	AGAP010427
OG0005984	ADIR002955	AGAP004125
OG0005985	ADIR002957	AGAP004127
OG0005986	ADIR002954	AGAP004124
OG0005987	ADIR006815	AGAP008637
OG0005988	ADIR003970	AGAP010200
OG0005989	ADIR010236	AGAP002622
OG0005990	ADIR007349	AGAP006631
OG0005991	ADIR003803	AGAP006135
OG0005992	ADIR008682	AGAP005504
OG0005993	ADIR015552	AGAP005494
OG0005994	ADIR008683	AGAP005505
OG0005995	ADIR016216	AGAP007284
OG0005996	ADIR003804	AGAP006136
OG0005997	ADIR006369	AGAP008223
OG0005998	ADIR006371	AGAP008225
OG0005999	ADIR005107	AGAP009769
OG0006000	ADIR006370	AGAP008224
OG0006001	ADIR005104	AGAP009765
OG0006002	ADIR004320	AGAP006824
OG0006003	ADIR001257	AGAP000038
OG0006004	ADIR001367	AGAP000489
OG0006005	ADIR001258	AGAP000037
OG0006006	ADIR005006	AGAP009675
OG0006007	ADIR005008	AGAP009674
OG0006008	ADIR006185	AGAP009095
OG0006009	ADIR006186	AGAP009096
OG0006010	ADIR005084	AGAP009736
OG0006011	ADIR006184	AGAP009094
OG0006012	ADIR009830	AGAP028432
OG0006013	ADIR009826	AGAP004686
OG0006014	ADIR005261	AGAP010933
OG0006015	ADIR010342	AGAP002522
OG0006016	ADIR009829	AGAP012517
OG0006017	ADIR000199	AGAP010671
OG0006018	ADIR011480	AGAP009591
OG0006019	ADIR011482	AGAP009589
OG0006020	ADIR011486	AGAP009584
OG0006021	ADIR011481	AGAP009590
OG0006022	ADIR011476	AGAP009595
OG0006023	ADIR010644	AGAP003521
OG0006024	ADIR005337	AGAP003663
OG0006025	ADIR005335	AGAP003661
OG0006026	ADIR005336	AGAP003662
OG0006027	ADIR008933	AGAP002242
OG0006028	ADIR008926	AGAP002247
OG0006029	ADIR008922	AGAP002251
OG0006030	ADIR008930	AGAP002243
OG0006031	ADIR008929	AGAP002245
OG0006032	ADIR008931	AGAP002244
OG0006033	ADIR008925	AGAP002248
OG0006034	ADIR002628	AGAP003591
OG0006035	ADIR002621	AGAP003598
OG0006036	ADIR002629	AGAP003590
OG0006037	ADIR008982	AGAP002192
OG0006038	ADIR002631	AGAP003588
OG0006039	ADIR002632	AGAP003587
OG0006040	ADIR002620	AGAP003599
OG0006041	ADIR002622	AGAP003597
OG0006042	ADIR002626	AGAP003593
OG0006043	ADIR007499, ADIR001045	AGAP005955
OG0006044	ADIR007654	AGAP006461
OG0006045	ADIR007660	AGAP006456
OG0006046	ADIR007657	AGAP006459
OG0006047	ADIR007500	AGAP005954
OG0006048	ADIR009840	AGAP001053
OG0006051	ADIR001231	AGAP000343
OG0006052	ADIR008569	AGAP005909
OG0006053	ADIR003105	AGAP003020
OG0006054	ADIR007946	AGAP007166
OG0006055	ADIR001670	AGAP004928
OG0006056	ADIR001665	AGAP029895
OG0006057	ADIR008263	AGAP002822
OG0006058	ADIR002601	AGAP002361
OG0006059	ADIR010513	AGAP001994
OG0006060	ADIR006939	AGAP005402
OG0006061	ADIR000154	AGAP011587
OG0006062	ADIR001335	AGAP000855
OG0006063	ADIR001144	AGAP000372
OG0006064	ADIR001193	AGAP000861
OG0006065	ADIR006382	AGAP002427
OG0006066	ADIR002568	AGAP003734
OG0006068	ADIR006383	AGAP002429
OG0006069	ADIR006384	AGAP002430
OG0006070	ADIR006379	AGAP002425
OG0006071	ADIR006380	AGAP002426
OG0006072	ADIR001521	AGAP000887
OG0006073	ADIR008714	AGAP005540
OG0006074	ADIR008712	AGAP005542
OG0006075	ADIR007360	AGAP006619
OG0006076	ADIR008713	AGAP005541
OG0006077	ADIR007358	AGAP006621
OG0006078	ADIR009233	AGAP004877
OG0006079	ADIR010163	AGAP002693
OG0006080	ADIR003194	AGAP003623
OG0006081	ADIR003193	AGAP003622
OG0006082	ADIR001710, ADIR001711	AGAP011106
OG0006083	ADIR001709	AGAP011105
OG0006084	ADIR001610	AGAP005000
OG0006085	ADIR001124	AGAP000768
OG0006086	ADIR006637	AGAP004076
OG0006087	ADIR010240	AGAP002617
OG0006088	ADIR002110	AGAP011362
OG0006089	ADIR004592	AGAP000755
OG0006090	ADIR007008	AGAP007567
OG0006091	ADIR007011	AGAP007570
OG0006092	ADIR007007	AGAP007566
OG0006093	ADIR009831	AGAP004689
OG0006094	ADIR009832	AGAP004690
OG0006095	ADIR003980	AGAP010193
OG0006096	ADIR003979	AGAP010194
OG0006097	ADIR003983	AGAP010190
OG0006098	ADIR000775	AGAP010141, AGAP012747
OG0006099	ADIR009314	AGAP010062
OG0006100	ADIR009315	AGAP012712, AGAP010061
OG0006101	ADIR009312	AGAP010064
OG0006102	ADIR000774	AGAP010142
OG0006103	ADIR003235	AGAP003987
OG0006104	ADIR009258	AGAP004854
OG0006105	ADIR009301	AGAP010076
OG0006106	ADIR010604	AGAP004468
OG0006107	ADIR009917	AGAP002740
OG0006108	ADIR010605	AGAP004467
OG0006109	ADIR006464	AGAP002093
OG0006110	ADIR005488	AGAP004265
OG0006111	ADIR010071	AGAP001153
OG0006112	ADIR010072	AGAP001151
OG0006113	ADIR010080	AGAP001143
OG0006114	ADIR005486	AGAP004267
OG0006115	ADIR010074	AGAP001148
OG0006116	ADIR010073	AGAP001150
OG0006117	ADIR007747	AGAP029526
OG0006118	ADIR003377	AGAP003904
OG0006119	ADIR003092	AGAP003034
OG0006120	ADIR016195	AGAP006159
OG0006121	ADIR009221	AGAP004891
OG0006122	ADIR016194	AGAP006158
OG0006123	ADIR007416	AGAP006403
OG0006124	ADIR009874	AGAP001520
OG0006125	ADIR002581	AGAP002338
OG0006126	ADIR000953	AGAP000681
OG0006127	ADIR001424	AGAP000676
OG0006128	ADIR000952	AGAP000682
OG0006129	ADIR004121	AGAP001038
OG0006130	ADIR003723	AGAP005364
OG0006131	ADIR003725	AGAP005362
OG0006132	ADIR006944	AGAP006243
OG0006133	ADIR003727	AGAP005360
OG0006134	ADIR005732	AGAP010438
OG0006135	ADIR005734	AGAP010441
OG0006136	ADIR007583	AGAP006534
OG0006137	ADIR007584	AGAP006532
OG0006138	ADIR006741	AGAP004509
OG0006139	ADIR004456	AGAP004516
OG0006140	ADIR009790	AGAP005209
OG0006141	ADIR008708	AGAP005530
OG0006142	ADIR004102	AGAP010293
OG0006143	ADIR009804	AGAP005225
OG0006144	ADIR009802	AGAP005221
OG0006145	ADIR009801	AGAP005220
OG0006146	ADIR001415	AGAP000545
OG0006147	ADIR008457	AGAP004174
OG0006148	ADIR008460	AGAP013223, AGAP004177
OG0006149	ADIR008463	AGAP004179
OG0006150	ADIR002511	AGAP003791
OG0006152	ADIR004666	AGAP008687
OG0006153	ADIR000402	AGAP010589
OG0006154	ADIR009015	AGAP002155
OG0006155	ADIR009014	AGAP002156
OG0006156	ADIR003628	AGAP006757
OG0006157	ADIR003630	AGAP006755
OG0006158	ADIR003880	AGAP029475
OG0006159	ADIR003881	AGAP006121
OG0006160	ADIR003629	AGAP006756
OG0006161	ADIR006312	AGAP009076
OG0006162	ADIR001449	AGAP000978
OG0006163	ADIR006423	AGAP001803
OG0006164	ADIR004620	AGAP029631
OG0006165	ADIR000726	AGAP007796
OG0006166	ADIR000731	AGAP007801
OG0006167	ADIR000728	AGAP007798
OG0006168	ADIR004173	AGAP006233
OG0006169	ADIR004631	AGAP000117
OG0006170	ADIR001015	AGAP000601
OG0006171	ADIR001883	AGAP000771
OG0006172	ADIR001122	AGAP000770
OG0006173	ADIR004081	AGAP010268
OG0006174	ADIR009388	AGAP010011
OG0006175	ADIR004080	AGAP010267
OG0006176	ADIR000493	AGAP012332
OG0006177	ADIR000494	AGAP012333
OG0006178	ADIR010675	AGAP003555
OG0006179	ADIR000496	AGAP012335
OG0006180	ADIR009792	AGAP005211
OG0006181	ADIR009101	AGAP005306
OG0006182	ADIR009791	AGAP005210
OG0006183	ADIR007466	AGAP005991
OG0006184	ADIR007463	AGAP005993
OG0006185	ADIR003705	AGAP005382
OG0006186	ADIR007465	AGAP005992
OG0006187	ADIR006443	AGAP001455
OG0006188	ADIR010565	AGAP001336
OG0006189	ADIR015984	AGAP001458
OG0006190	ADIR006442	AGAP001454
OG0006191	ADIR008216	AGAP007289
OG0006192	ADIR011282	AGAP008124
OG0006193	ADIR007720	AGAP006281
OG0006194	ADIR007719	AGAP006280
OG0006195	ADIR007742	AGAP007079
OG0006196	ADIR000251	AGAP011474
OG0006197	ADIR009154	AGAP004751
OG0006198	ADIR000253	AGAP011476
OG0006199	ADIR014797	AGAP004756
OG0006200	ADIR005572	AGAP002263
OG0006201	ADIR005576	AGAP002266
OG0006202	ADIR005580	AGAP002269
OG0006203	ADIR004581	AGAP002275
OG0006204	ADIR000116	AGAP011631
OG0006205	ADIR006048	AGAP009479
OG0006206	ADIR007070	AGAP007679
OG0006207	ADIR007066	AGAP029465
OG0006208	ADIR002903	AGAP004315
OG0006209	ADIR008906	AGAP012922
OG0006210	ADIR015712	AGAP011457
OG0006211	ADIR000218	AGAP011455
OG0006212	ADIR000217	AGAP011456
OG0006213	ADIR015708	AGAP011459
OG0006214	ADIR000220	AGAP011453
OG0006215	ADIR000214	AGAP028413
OG0006216	ADIR000460	AGAP029544
OG0006217	ADIR009971	AGAP001267
OG0006218	ADIR009976	AGAP001272
OG0006219	ADIR009970	AGAP001265
OG0006220	ADIR009965	AGAP001276
OG0006221	ADIR009967	AGAP001274
OG0006222	ADIR009977	AGAP001273
OG0006223	ADIR009974	AGAP001270
OG0006224	ADIR009966	AGAP001275
OG0006225	ADIR009975	AGAP001271
OG0006226	ADIR009973	AGAP001269
OG0006227	ADIR009972	AGAP001268
OG0006228	ADIR010082	AGAP013376
OG0006229	ADIR001648	AGAP004952
OG0006230	ADIR008315	AGAP003463
OG0006231	ADIR005746	AGAP010454
OG0006232	ADIR001563	AGAP005191
OG0006233	ADIR003895	AGAP005923
OG0006234	ADIR003894	AGAP005922
OG0006235	ADIR003620	AGAP006765
OG0006236	ADIR003618	AGAP006767
OG0006237	ADIR003617	AGAP006768
OG0006238	ADIR003622	AGAP006763
OG0006239	ADIR003619	AGAP006766
OG0006240	ADIR008883	AGAP006960
OG0006241	ADIR001482	AGAP000558
OG0006242	ADIR005715	AGAP029501
OG0006243	ADIR009148	AGAP004745
OG0006244	ADIR005693	AGAP010403
OG0006245	ADIR003908	AGAP004683
OG0006246	ADIR005695	AGAP010405
OG0006247	ADIR005694	AGAP010404
OG0006248	ADIR009460	AGAP010310
OG0006249	ADIR009131	AGAP004711
OG0006250	ADIR003907	AGAP004682
OG0006251	ADIR009147	AGAP004744
OG0006252	ADIR001246	AGAP000985
OG0006253	ADIR014437	AGAP000947
OG0006254	ADIR011327	AGAP009887
OG0006255	ADIR001391	AGAP000460
OG0006256	ADIR006959	AGAP006257
OG0006257	ADIR002447	AGAP001443
OG0006258	ADIR002730	AGAP003192
OG0006259	ADIR002733	AGAP003189
OG0006260	ADIR002732	AGAP003190
OG0006261	ADIR010353	AGAP002507
OG0006262	ADIR002729	AGAP003193
OG0006263	ADIR002731	AGAP003191
OG0006264	ADIR003094	AGAP003032
OG0006265	ADIR002228	AGAP012048
OG0006266	ADIR000278	AGAP011497
OG0006267	ADIR010710	AGAP003353
OG0006268	ADIR010708	AGAP003352
OG0006269	ADIR010088	AGAP001135
OG0006270	ADIR010091	AGAP001132
OG0006271	ADIR010087	AGAP001136
OG0006272	ADIR010089	AGAP001134
OG0006273	ADIR010090	AGAP001133
OG0006274	ADIR002459	AGAP001363
OG0006275	ADIR009266	AGAP012485
OG0006276	ADIR004111	AGAP010308
OG0006277	ADIR002339	AGAP029637
OG0006278	ADIR003926	AGAP000285
OG0006279	ADIR002042	AGAP012121
OG0006280	ADIR007628	AGAP006493
OG0006281	ADIR002043	AGAP012122
OG0006282	ADIR008774	AGAP005468
OG0006283	ADIR004236	AGAP006936
OG0006284	ADIR004240	AGAP006933
OG0006285	ADIR004235	AGAP006937
OG0006286	ADIR004239	AGAP006934
OG0006287	ADIR006212	AGAP009119
OG0006288	ADIR006213	AGAP009120
OG0006289	ADIR006097	AGAP009405
OG0006290	ADIR009628	AGAP029606
OG0006291	ADIR009626	AGAP011723
OG0006292	ADIR001940	AGAP011931
OG0006293	ADIR001942	AGAP011927
OG0006294	ADIR001939	AGAP011932
OG0006295	ADIR001946	AGAP011922
OG0006296	ADIR015680	AGAP002898
OG0006297	ADIR008383	AGAP013090
OG0006298	ADIR008872	AGAP005163
OG0006299	ADIR003733	AGAP005353
OG0006300	ADIR005835	AGAP002960
OG0006301	ADIR005834	AGAP002961
OG0006302	ADIR005833	AGAP002962
OG0006303	ADIR009936	AGAP001309
OG0006304	ADIR009935	AGAP001310
OG0006305	ADIR005864	AGAP004626
OG0006306	ADIR005865	AGAP004627
OG0006307	ADIR005850	AGAP004020
OG0006308	ADIR003820	AGAP005866
OG0006309	ADIR005866	AGAP004628
OG0006310	ADIR001871	AGAP012193
OG0006311	ADIR009230	AGAP004880
OG0006312	ADIR011240	AGAP008078
OG0006313	ADIR004536	AGAP002412
OG0006314	ADIR004535	AGAP002413
OG0006315	ADIR010648	AGAP003525
OG0006316	ADIR010649	AGAP003526
OG0006317	ADIR009996	AGAP001232
OG0006318	ADIR004547	AGAP002401
OG0006319	ADIR005872	AGAP004635
OG0006320	ADIR007223	AGAP029809
OG0006321	ADIR015913	AGAP007687
OG0006322	ADIR006654	AGAP002292
OG0006323	ADIR003460	AGAP002858
OG0006324	ADIR008956	AGAP002219
OG0006325	ADIR008961	AGAP002214
OG0006326	ADIR007339	AGAP029578
OG0006327	ADIR007337	AGAP006644
OG0006328	ADIR007338	AGAP006643
OG0006329	ADIR008744	AGAP005569
OG0006330	ADIR011573	AGAP010786
OG0006331	ADIR004638	AGAP000128
OG0006332	ADIR000892	AGAP006090
OG0006333	ADIR004642	AGAP000136
OG0006334	ADIR004645	AGAP000138
OG0006335	ADIR004643	AGAP000137
OG0006336	ADIR004640	AGAP000129
OG0006337	ADIR006128	AGAP009334
OG0006338	ADIR006129	AGAP009333
OG0006339	ADIR006181	AGAP009080
OG0006340	ADIR006179	AGAP009082
OG0006341	ADIR009299	AGAP010077
OG0006342	ADIR008624	AGAP005033
OG0006343	ADIR004103	AGAP010294
OG0006344	ADIR007021	AGAP007729
OG0006345	ADIR007090	AGAP007730
OG0006346	ADIR007091	AGAP002895
OG0006347	ADIR003778	AGAP005132
OG0006348	ADIR003773	AGAP005127
OG0006349	ADIR003775	AGAP005129
OG0006350	ADIR003771	AGAP005134
OG0006351	ADIR003578	AGAP006810
OG0006352	ADIR003580	AGAP006808
OG0006353	ADIR003577	AGAP006811
OG0006354	ADIR008079	AGAP006354
OG0006355	ADIR008078	AGAP006355
OG0006356	ADIR002394	AGAP002073
OG0006357	ADIR002391	AGAP001565
OG0006358	ADIR002390	AGAP001566
OG0006359	ADIR001131	AGAP000885
OG0006360	ADIR002769	AGAP013212
OG0006361	ADIR006320	AGAP013740
OG0006362	ADIR006477	AGAP003612
OG0006363	ADIR005800	AGAP002142
OG0006364	ADIR003062	AGAP001913
OG0006365	ADIR003061	AGAP001912
OG0006366	ADIR005280	AGAP000939
OG0006367	ADIR003851	AGAP005320
OG0006368	ADIR011156	AGAP008405
OG0006369	ADIR007363	AGAP006615
OG0006370	ADIR007361	AGAP006617
OG0006371	ADIR007362	AGAP006616
OG0006372	ADIR007365	AGAP006613
OG0006373	ADIR006947	AGAP006246
OG0006374	ADIR004814	AGAP009644
OG0006375	ADIR001039	AGAP000091
OG0006376	ADIR003872	AGAP005102
OG0006377	ADIR008724	AGAP005545
OG0006378	ADIR003794	AGAP005110
OG0006379	ADIR003796	AGAP005108
OG0006380	ADIR003871	AGAP005100
OG0006381	ADIR003795	AGAP005109
OG0006382	ADIR007748	AGAP005781
OG0006383	ADIR010772	AGAP011822
OG0006384	ADIR005224	AGAP010957
OG0006385	ADIR004511	AGAP029726
OG0006386	ADIR004073	AGAP010260
OG0006387	ADIR000436	AGAP012268
OG0006388	ADIR006955	AGAP006255
OG0006389	ADIR006875	AGAP005634
OG0006390	ADIR007662	AGAP006454
OG0006391	ADIR006817	AGAP008639
OG0006392	ADIR010454	AGAP001646
OG0006393	ADIR009057	AGAP004605
OG0006394	ADIR003034	AGAP013091, AGAP013236
OG0006395	ADIR009060	AGAP004608
OG0006396	ADIR008885	AGAP004609
OG0006397	ADIR010456	AGAP001644
OG0006398	ADIR009618	AGAP011718
OG0006399	ADIR009615	AGAP029654
OG0006400	ADIR007984	AGAP006183
OG0006401	ADIR003370	AGAP003917
OG0006402	ADIR015784	AGAP001440
OG0006403	ADIR003549	AGAP002764
OG0006404	ADIR010188	AGAP002661
OG0006405	ADIR002908	AGAP004309
OG0006406	ADIR010197	AGAP002651
OG0006407	ADIR000951	AGAP000684
OG0006408	ADIR005200	AGAP000314
OG0006409	ADIR009296	AGAP029053
OG0006410	ADIR009261	AGAP010292
OG0006411	ADIR008636	AGAP005042
OG0006412	ADIR004405	AGAP004573
OG0006413	ADIR010627	AGAP003503
OG0006414	ADIR009631	AGAP029643
OG0006415	ADIR007518	AGAP005936
OG0006416	ADIR003711	AGAP005378
OG0006417	ADIR007517	AGAP005937
OG0006418	ADIR007519	AGAP005934
OG0006419	ADIR004867	AGAP029505
OG0006420	ADIR004805	AGAP009649
OG0006421	ADIR004033	AGAP010220
OG0006422	ADIR004032	AGAP010219
OG0006423	ADIR004030	AGAP010218
OG0006424	ADIR009391	AGAP010008
OG0006425	ADIR011115	AGAP008354
OG0006426	ADIR009052	AGAP004598
OG0006427	ADIR000670	AGAP028087
OG0006428	ADIR000669	AGAP008918
OG0006429	ADIR015583	AGAP006915
OG0006430	ADIR003286	AGAP003075
OG0006431	ADIR016163	AGAP006059
OG0006432	ADIR008150	AGAP006060
OG0006433	ADIR007077	AGAP007672
OG0006434	ADIR007079	AGAP007670
OG0006435	ADIR007076	AGAP007674
OG0006436	ADIR007080	AGAP007669
OG0006437	ADIR015959	AGAP001548
OG0006438	ADIR015958	AGAP012990
OG0006439	ADIR015956	AGAP001546
OG0006440	ADIR009898	AGAP001549
OG0006441	ADIR009899	AGAP001550
OG0006442	ADIR001043	AGAP013259
OG0006443	ADIR001345	AGAP000844
OG0006444	ADIR014883	AGAP029944
OG0006446	ADIR003130	AGAP012596, AGAP013119
OG0006447	ADIR001134	AGAP013047
OG0006448	ADIR003057	AGAP001908
OG0006449	ADIR003056	AGAP001907
OG0006450	ADIR015761	AGAP011109
OG0006451	ADIR000401	AGAP010588
OG0006452	ADIR001717	AGAP011110
OG0006453	ADIR008973	AGAP002198
OG0006454	ADIR000899	AGAP000658
OG0006455	ADIR010530	AGAP001976
OG0006456	ADIR010531	AGAP001975
OG0006457	ADIR002884	AGAP001426
OG0006458	ADIR003893	AGAP005920
OG0006459	ADIR008699	AGAP005520
OG0006460	ADIR004784	AGAP009940
OG0006461	ADIR004785	AGAP009942
OG0006462	ADIR000762	AGAP007834
OG0006463	ADIR001318	AGAP000576
OG0006464	ADIR006724	AGAP004492
OG0006465	ADIR004447	AGAP004527
OG0006467	ADIR009849	AGAP012717
OG0006468	ADIR000083	AGAP011210
OG0006469	ADIR009372	AGAP010025
OG0006470	ADIR002054	AGAP011252
OG0006471	ADIR007403	AGAP005728
OG0006472	ADIR001789	AGAP011174
OG0006473	ADIR001790	AGAP028620
OG0006474	ADIR001785	AGAP011169
OG0006475	ADIR005131	AGAP009792
OG0006476	ADIR007177	AGAP005584
OG0006477	ADIR008052	AGAP007111
OG0006478	ADIR007570	AGAP006548
OG0006479	ADIR007571	AGAP006546
OG0006480	ADIR000524	AGAP012363
OG0006481	ADIR000523	AGAP012362
OG0006482	ADIR009200	AGAP004804
OG0006483	ADIR000024	AGAP012167
OG0006484	ADIR000023	AGAP012168
OG0006485	ADIR010865	AGAP008541
OG0006486	ADIR010928	AGAP008615
OG0006487	ADIR011083	AGAP008326
OG0006488	ADIR000556	AGAP012379
OG0006489	ADIR011281	AGAP008123
OG0006490	ADIR011280	AGAP008122
OG0006491	ADIR006759	AGAP007969
OG0006492	ADIR004004	AGAP010172
OG0006493	ADIR004003	AGAP010173
OG0006494	ADIR004002	AGAP010174
OG0006495	ADIR004005	AGAP010171
OG0006496	ADIR009382	AGAP010016
OG0006497	ADIR004001	AGAP010175
OG0006498	ADIR007234	AGAP007473
OG0006499	ADIR008886	AGAP004610
OG0006500	ADIR000997	AGAP000104
OG0006501	ADIR005540	AGAP004218
OG0006502	ADIR004064	AGAP010251
OG0006503	ADIR000805	AGAP000330
OG0006504	ADIR005516	AGAP004236
OG0006505	ADIR001499	AGAP000831
OG0006506	ADIR010790	AGAP011299
OG0006507	ADIR001333	AGAP000857
OG0006508	ADIR007592	AGAP006522
OG0006509	ADIR007595	AGAP006520
OG0006510	ADIR004393	AGAP012010
OG0006511	ADIR004390	AGAP028012
OG0006512	ADIR004388	AGAP012008
OG0006513	ADIR008868	AGAP005160
OG0006515	ADIR008870	AGAP005161
OG0006516	ADIR007372	AGAP006607
OG0006517	ADIR004976	AGAP009013
OG0006518	ADIR004978	AGAP009011
OG0006519	ADIR002097	AGAP011378
OG0006520	ADIR007573	AGAP006543
OG0006521	ADIR007574	AGAP006541
OG0006522	ADIR005039	AGAP008990
OG0006523	ADIR004955	AGAP009033
OG0006524	ADIR011374	AGAP008827
OG0006525	ADIR011375	AGAP028123
OG0006526	ADIR011376	AGAP008828
OG0006527	ADIR008955	AGAP002223
OG0006528	ADIR002717	AGAP001817
OG0006529	ADIR008058	AGAP007106
OG0006530	ADIR000022	AGAP028632
OG0006531	ADIR005961	AGAP007869
OG0006532	ADIR007972	AGAP006204
OG0006533	ADIR007973	AGAP006203
OG0006534	ADIR009232	AGAP004878
OG0006535	ADIR009828	AGAP012516
OG0006536	ADIR001633	AGAP004970
OG0006537	ADIR010791	AGAP011298
OG0006538	ADIR005129	AGAP009790
OG0006539	ADIR000086	AGAP011205
OG0006540	ADIR001897	AGAP029254, AGAP010718
OG0006541	ADIR014564	AGAP002286
OG0006542	ADIR006161	AGAP008417
OG0006543	ADIR006156	AGAP028093
OG0006544	ADIR006160	AGAP008418
OG0006545	ADIR006159	AGAP008419
OG0006546	ADIR014533	AGAP008415
OG0006547	ADIR006157	AGAP008422
OG0006548	ADIR006163	AGAP028199
OG0006549	ADIR006166	AGAP008413
OG0006550	ADIR006165	AGAP008414
OG0006551	ADIR006164	AGAP008416
OG0006553	ADIR008706	AGAP001314
OG0006554	ADIR015904	AGAP007718
OG0006555	ADIR011094	AGAP008335
OG0006556	ADIR004763	AGAP009920
OG0006557	ADIR004764	AGAP009921
OG0006558	ADIR003452	AGAP002875
OG0006559	ADIR003813	AGAP007007
OG0006560	ADIR005195	AGAP000311
OG0006561	ADIR005749	AGAP010457
OG0006562	ADIR003174	AGAP002109
OG0006563	ADIR010724	AGAP003363
OG0006564	ADIR010725	AGAP003364
OG0006566	ADIR010522	AGAP001984
OG0006567	ADIR008270	AGAP003402
OG0006568	ADIR008271	AGAP003404
OG0006569	ADIR004860	AGAP008512
OG0006570	ADIR005210	AGAP000995
OG0006571	ADIR008829	AGAP006085
OG0006572	ADIR008828	AGAP006084
OG0006573	ADIR008830	AGAP006086
OG0006574	ADIR000348	AGAP028498
OG0006575	ADIR009152	AGAP004749
OG0006576	ADIR015875	AGAP004242
OG0006577	ADIR005477	AGAP004425
OG0006578	ADIR005473	AGAP004420
OG0006579	ADIR005512	AGAP004240
OG0006580	ADIR015662	AGAP001057
OG0006581	ADIR001504	AGAP000823
OG0006582	ADIR001686	AGAP004904
OG0006583	ADIR001687	AGAP004903
OG0006584	ADIR005538	AGAP013482
OG0006585	ADIR008588	AGAP006109
OG0006586	ADIR002597	AGAP002355
OG0006587	ADIR002596	AGAP002354
