Orthogroup	AstephensiUCISS2018	CquinquefasciatusJHB2020
OG0005152	ASTEI20_035085	CQUJHB014039
OG0005153	ASTEI20_042181	CQUJHB010979
OG0005154	ASTEI20_036146	CQUJHB016123
OG0005155	ASTEI20_039108	CQUJHB007793
OG0005156	ASTEI20_044714	CQUJHB002945
OG0005157	ASTEI20_030891	CQUJHB014725
OG0005158	ASTEI20_044137	CQUJHB005761
OG0005159	ASTEI20_043305	CQUJHB000485
OG0005160	ASTEI20_043937	CQUJHB011817
OG0005161	ASTEI20_033464	CQUJHB004743
OG0005162	ASTEI20_039600	CQUJHB010607
OG0005163	ASTEI20_043953	CQUJHB007342
OG0005164	ASTEI20_032668	CQUJHB014580
OG0005165	ASTEI20_039501	CQUJHB018061
OG0005166	ASTEI20_040190	CQUJHB015954
OG0005167	ASTEI20_040875	CQUJHB013255
OG0005168	ASTEI20_035133	CQUJHB013349
OG0005169	ASTEI20_040374	CQUJHB011335
OG0005170	ASTEI20_042682	CQUJHB005460
OG0005171	ASTEI20_037657	CQUJHB005050
OG0005172	ASTEI20_039543	CQUJHB012792
OG0005173	ASTEI20_045669, ASTEI20_042655	CQUJHB004626
OG0005174	ASTEI20_042511	CQUJHB014661
OG0005175	ASTEI20_039405	CQUJHB012740
OG0005176	ASTEI20_042044	CQUJHB017217
OG0005177	ASTEI20_038920	CQUJHB016776
OG0005178	ASTEI20_041704	CQUJHB004685
OG0005179	ASTEI20_041142	CQUJHB007324
OG0005180	ASTEI20_037820	CQUJHB018474
OG0005181	ASTEI20_042331	CQUJHB009330
OG0005182	ASTEI20_042931, ASTEI20_033013	CQUJHB005305
OG0005183	ASTEI20_045840	CQUJHB011886
OG0005184	ASTEI20_038019	CQUJHB005699
OG0005185	ASTEI20_035906	CQUJHB016168
OG0005186	ASTEI20_030974, ASTEI20_034850	CQUJHB001910
OG0005187	ASTEI20_038981	CQUJHB011826
OG0005188	ASTEI20_037713	CQUJHB015696
OG0005189	ASTEI20_036488	CQUJHB003855
OG0005190	ASTEI20_031372	CQUJHB000605
OG0005191	ASTEI20_034222	CQUJHB004955
OG0005192	ASTEI20_039109	CQUJHB016914
OG0005193	ASTEI20_038686	CQUJHB008183
OG0005194	ASTEI20_034705	CQUJHB000768
OG0005195	ASTEI20_043531, ASTEI20_037616	CQUJHB006218
OG0005196	ASTEI20_044343	CQUJHB005241
OG0005197	ASTEI20_032152	CQUJHB012173
OG0005198	ASTEI20_037813	CQUJHB013815
OG0005199	ASTEI20_031264	CQUJHB003973
OG0005200	ASTEI20_044997	CQUJHB007448
OG0005201	ASTEI20_035706	CQUJHB005383
OG0005202	ASTEI20_044779, ASTEI20_045724	CQUJHB017287
OG0005203	ASTEI20_039693	CQUJHB011219
OG0005205	ASTEI20_038090	CQUJHB010690
OG0005206	ASTEI20_036404	CQUJHB011588
OG0005207	ASTEI20_041812	CQUJHB015598
OG0005208	ASTEI20_038456	CQUJHB013214
OG0005209	ASTEI20_045879	CQUJHB003418
OG0005210	ASTEI20_038291	CQUJHB006253
OG0005211	ASTEI20_037594	CQUJHB003712
OG0005212	ASTEI20_042193	CQUJHB015015
OG0005213	ASTEI20_035383	CQUJHB012031
OG0005214	ASTEI20_034085	CQUJHB001919
OG0005215	ASTEI20_037069	CQUJHB011856
OG0005216	ASTEI20_032615	CQUJHB014299
OG0005217	ASTEI20_031034	CQUJHB010266
OG0005218	ASTEI20_041967	CQUJHB013741
OG0005219	ASTEI20_042891	CQUJHB000026
OG0005220	ASTEI20_034774	CQUJHB004225
OG0005221	ASTEI20_032049	CQUJHB004909
OG0005222	ASTEI20_037180	CQUJHB017808
OG0005223	ASTEI20_032446	CQUJHB002952
OG0005224	ASTEI20_034690	CQUJHB018255
OG0005225	ASTEI20_037999	CQUJHB001076, CQUJHB017890
OG0005226	ASTEI20_031655	CQUJHB017767
OG0005227	ASTEI20_039450	CQUJHB001452
OG0005228	ASTEI20_044802	CQUJHB007801
OG0005229	ASTEI20_033001	CQUJHB017933
OG0005230	ASTEI20_037658	CQUJHB004292
OG0005231	ASTEI20_036767	CQUJHB003985
OG0005232	ASTEI20_036347	CQUJHB009400
OG0005234	ASTEI20_033693	CQUJHB008786
OG0005235	ASTEI20_034455	CQUJHB011201
OG0005236	ASTEI20_031542	CQUJHB013874
OG0005237	ASTEI20_038725	CQUJHB017137
OG0005238	ASTEI20_039235	CQUJHB011094
OG0005239	ASTEI20_037710	CQUJHB009878
OG0005240	ASTEI20_040432	CQUJHB010312
OG0005241	ASTEI20_035630	CQUJHB009036
OG0005242	ASTEI20_043667	CQUJHB017874
OG0005243	ASTEI20_033756	CQUJHB017196
OG0005244	ASTEI20_031187	CQUJHB009672
OG0005245	ASTEI20_040284	CQUJHB010249
OG0005246	ASTEI20_031639	CQUJHB010215
OG0005247	ASTEI20_031983	CQUJHB006447
OG0005248	ASTEI20_041756	CQUJHB004180
OG0005249	ASTEI20_038273	CQUJHB012052
OG0005250	ASTEI20_031172	CQUJHB005180
OG0005251	ASTEI20_046075	CQUJHB003549
OG0005252	ASTEI20_042087	CQUJHB006382
OG0005253	ASTEI20_037562	CQUJHB004082
OG0005254	ASTEI20_036677	CQUJHB017556
OG0005255	ASTEI20_041171	CQUJHB018378
OG0005256	ASTEI20_042974	CQUJHB005606
OG0005257	ASTEI20_045498	CQUJHB002852
OG0005258	ASTEI20_031095	CQUJHB008484
OG0005259	ASTEI20_040503	CQUJHB004766
OG0005260	ASTEI20_035047	CQUJHB003433
OG0005261	ASTEI20_045761	CQUJHB011328
OG0005262	ASTEI20_043569	CQUJHB015755
OG0005263	ASTEI20_033498	CQUJHB002480
OG0005264	ASTEI20_043589	CQUJHB004086
OG0005265	ASTEI20_032144	CQUJHB018388
OG0005266	ASTEI20_036002, ASTEI20_042154	CQUJHB009459
OG0005267	ASTEI20_045339	CQUJHB016159
OG0005268	ASTEI20_033348	CQUJHB008813
OG0005269	ASTEI20_038671	CQUJHB003044
OG0005270	ASTEI20_032877	CQUJHB014182
OG0005271	ASTEI20_035737	CQUJHB015095
OG0005272	ASTEI20_034518	CQUJHB004781
OG0005273	ASTEI20_039750	CQUJHB002938
OG0005274	ASTEI20_037754	CQUJHB004313
OG0005275	ASTEI20_041033	CQUJHB001952
OG0005276	ASTEI20_043288	CQUJHB012511
OG0005277	ASTEI20_040689	CQUJHB009003
OG0005278	ASTEI20_041512	CQUJHB010129
OG0005279	ASTEI20_033216	CQUJHB016884
OG0005280	ASTEI20_031142	CQUJHB010093
OG0005281	ASTEI20_038364	CQUJHB002173
OG0005282	ASTEI20_031863	CQUJHB011691
OG0005283	ASTEI20_034889	CQUJHB013672
OG0005284	ASTEI20_034450	CQUJHB012324
OG0005285	ASTEI20_045618	CQUJHB004150
OG0005286	ASTEI20_041858	CQUJHB000351
OG0005287	ASTEI20_042534	CQUJHB014095
OG0005288	ASTEI20_044606	CQUJHB017266
OG0005289	ASTEI20_033724	CQUJHB015461
OG0005290	ASTEI20_038902	CQUJHB010338
OG0005291	ASTEI20_038219	CQUJHB008943
OG0005292	ASTEI20_032638	CQUJHB009286
OG0005293	ASTEI20_042100	CQUJHB004815
OG0005294	ASTEI20_044003	CQUJHB013219
OG0005295	ASTEI20_031278	CQUJHB000549
OG0005296	ASTEI20_040867	CQUJHB011900
OG0005297	ASTEI20_036067	CQUJHB013709
OG0005298	ASTEI20_034064	CQUJHB006932
OG0005299	ASTEI20_038283	CQUJHB001972
OG0005300	ASTEI20_039998	CQUJHB015287
OG0005301	ASTEI20_034710	CQUJHB013168
OG0005302	ASTEI20_034309	CQUJHB002759
OG0005303	ASTEI20_033056	CQUJHB012954
OG0005304	ASTEI20_041480	CQUJHB012452
OG0005305	ASTEI20_042250	CQUJHB017239
OG0005306	ASTEI20_040698	CQUJHB003775
OG0005307	ASTEI20_045441	CQUJHB011290
OG0005308	ASTEI20_039197	CQUJHB011534
OG0005309	ASTEI20_042859	CQUJHB016181
OG0005310	ASTEI20_032870	CQUJHB000580
OG0005311	ASTEI20_040813	CQUJHB014470, CQUJHB000903
OG0005312	ASTEI20_033543, ASTEI20_036698	CQUJHB007612
OG0005313	ASTEI20_030994	CQUJHB011027
OG0005314	ASTEI20_036466	CQUJHB004960
OG0005315	ASTEI20_036645	CQUJHB000710
OG0005316	ASTEI20_036835	CQUJHB005931
OG0005317	ASTEI20_045438	CQUJHB005098
OG0005318	ASTEI20_033889	CQUJHB006019
OG0005319	ASTEI20_030804	CQUJHB002214
OG0005320	ASTEI20_035111	CQUJHB005851
OG0005321	ASTEI20_039461	CQUJHB017745
OG0005322	ASTEI20_036185	CQUJHB013174
OG0005323	ASTEI20_043177	CQUJHB004584
OG0005324	ASTEI20_039227	CQUJHB018363
OG0005325	ASTEI20_042326	CQUJHB002372
OG0005326	ASTEI20_043390	CQUJHB014256
OG0005327	ASTEI20_042531	CQUJHB002373, CQUJHB018118
OG0005328	ASTEI20_038597	CQUJHB017045
OG0005329	ASTEI20_039335	CQUJHB011611
OG0005330	ASTEI20_033359	CQUJHB012457
OG0005331	ASTEI20_034227	CQUJHB012397
OG0005332	ASTEI20_040262	CQUJHB017619
OG0005333	ASTEI20_039846	CQUJHB001500
OG0005334	ASTEI20_032988	CQUJHB011694
OG0005335	ASTEI20_041542	CQUJHB003173
OG0005336	ASTEI20_031949	CQUJHB010692
OG0005337	ASTEI20_038704	CQUJHB009008
OG0005338	ASTEI20_037378	CQUJHB005688
OG0005339	ASTEI20_043184	CQUJHB008165
OG0005340	ASTEI20_041572	CQUJHB008461
OG0005341	ASTEI20_034669	CQUJHB006149
OG0005342	ASTEI20_036371	CQUJHB014071
OG0005343	ASTEI20_045002	CQUJHB000373
OG0005344	ASTEI20_042599	CQUJHB003542
OG0005345	ASTEI20_038631	CQUJHB001663
OG0005346	ASTEI20_031680	CQUJHB011551
OG0005347	ASTEI20_038437	CQUJHB017633
OG0005348	ASTEI20_045849	CQUJHB013649
OG0005349	ASTEI20_033881	CQUJHB003122
OG0005350	ASTEI20_037505	CQUJHB007089
OG0005351	ASTEI20_040258	CQUJHB009186
OG0005352	ASTEI20_035808	CQUJHB012985
OG0005353	ASTEI20_037246	CQUJHB011082
OG0005354	ASTEI20_036619	CQUJHB002817
OG0005355	ASTEI20_045863	CQUJHB004763
OG0005356	ASTEI20_041541	CQUJHB002877
OG0005357	ASTEI20_033198	CQUJHB005265
OG0005358	ASTEI20_046146	CQUJHB009712
OG0005359	ASTEI20_042764	CQUJHB015144
OG0005360	ASTEI20_034535	CQUJHB002203
OG0005361	ASTEI20_036033	CQUJHB014361
OG0005362	ASTEI20_041420	CQUJHB006936
OG0005363	ASTEI20_033253	CQUJHB012931
OG0005364	ASTEI20_045534	CQUJHB004796
OG0005365	ASTEI20_042274	CQUJHB002910
OG0005366	ASTEI20_033202	CQUJHB006104
OG0005367	ASTEI20_044212	CQUJHB015170
OG0005368	ASTEI20_034995	CQUJHB000769
OG0005369	ASTEI20_035477	CQUJHB008536
OG0005370	ASTEI20_045027	CQUJHB002114
OG0005371	ASTEI20_036746	CQUJHB017750
OG0005372	ASTEI20_041955	CQUJHB013637
OG0005373	ASTEI20_038158	CQUJHB003109
OG0005374	ASTEI20_032001	CQUJHB013922
OG0005375	ASTEI20_031293	CQUJHB003937
OG0005376	ASTEI20_045251	CQUJHB000933
OG0005377	ASTEI20_039261	CQUJHB003976
OG0005378	ASTEI20_035669	CQUJHB004297
OG0005379	ASTEI20_042920	CQUJHB000119
OG0005380	ASTEI20_035881	CQUJHB016619
OG0005381	ASTEI20_037233	CQUJHB008793
OG0005382	ASTEI20_042194	CQUJHB016488
OG0005383	ASTEI20_042005	CQUJHB008531
OG0005384	ASTEI20_033481	CQUJHB008492
OG0005385	ASTEI20_044946	CQUJHB016534
OG0005386	ASTEI20_039201	CQUJHB008312
OG0005387	ASTEI20_031449, ASTEI20_031859	CQUJHB015997
OG0005388	ASTEI20_038318, ASTEI20_033340	CQUJHB014971
OG0005389	ASTEI20_035359, ASTEI20_036036	CQUJHB003157
OG0005390	ASTEI20_045549, ASTEI20_045520	CQUJHB010768
OG0005391	ASTEI20_041908, ASTEI20_041839	CQUJHB004818
OG0005392	ASTEI20_045225	CQUJHB002830
OG0005393	ASTEI20_045772	CQUJHB008751
OG0005394	ASTEI20_033537	CQUJHB017190
OG0005395	ASTEI20_045299	CQUJHB012259
OG0005396	ASTEI20_035893	CQUJHB012011
OG0005397	ASTEI20_035585	CQUJHB004098
OG0005398	ASTEI20_031498	CQUJHB002699
OG0005399	ASTEI20_043331	CQUJHB000249
OG0005400	ASTEI20_037035	CQUJHB009484
OG0005401	ASTEI20_045511	CQUJHB011658
OG0005402	ASTEI20_032377	CQUJHB005796
OG0005403	ASTEI20_044224	CQUJHB008267
OG0005404	ASTEI20_034118	CQUJHB016758
OG0005405	ASTEI20_035381	CQUJHB018238
OG0005406	ASTEI20_035367	CQUJHB005790
OG0005407	ASTEI20_041787	CQUJHB008036
OG0005408	ASTEI20_040210	CQUJHB001926
OG0005409	ASTEI20_035714	CQUJHB000672
OG0005410	ASTEI20_034275	CQUJHB008773
OG0005411	ASTEI20_036134	CQUJHB008179
OG0005412	ASTEI20_031524	CQUJHB001029
OG0005413	ASTEI20_035683	CQUJHB008342
OG0005414	ASTEI20_041428	CQUJHB011934
OG0005415	ASTEI20_037237	CQUJHB002774
OG0005416	ASTEI20_035774	CQUJHB002146
OG0005417	ASTEI20_039530	CQUJHB000059
OG0005418	ASTEI20_031575	CQUJHB004962
OG0005419	ASTEI20_035308	CQUJHB001739
OG0005420	ASTEI20_038417	CQUJHB016052
OG0005421	ASTEI20_042787	CQUJHB016644
OG0005422	ASTEI20_038016	CQUJHB009527
OG0005423	ASTEI20_032456	CQUJHB011044
OG0005424	ASTEI20_036855	CQUJHB013658
OG0005425	ASTEI20_039765	CQUJHB003568
OG0005426	ASTEI20_041696	CQUJHB009620
OG0005428	ASTEI20_044817	CQUJHB016489
OG0005429	ASTEI20_038475	CQUJHB017707, CQUJHB016939
OG0005430	ASTEI20_036752	CQUJHB002496
OG0005431	ASTEI20_040821	CQUJHB012440
OG0005432	ASTEI20_044566	CQUJHB009823
OG0005433	ASTEI20_042694	CQUJHB013588
OG0005434	ASTEI20_038488	CQUJHB002553
OG0005435	ASTEI20_036696	CQUJHB015978
OG0005436	ASTEI20_037940	CQUJHB010952
OG0005437	ASTEI20_031472	CQUJHB001848
OG0005438	ASTEI20_042737	CQUJHB012697
OG0005439	ASTEI20_037681	CQUJHB008975
OG0005440	ASTEI20_044371	CQUJHB001950
OG0005441	ASTEI20_031601	CQUJHB001665
OG0005442	ASTEI20_038590	CQUJHB000260
OG0005443	ASTEI20_043718	CQUJHB008575
OG0005444	ASTEI20_038970	CQUJHB012727
OG0005445	ASTEI20_040943	CQUJHB012853
OG0005446	ASTEI20_035764	CQUJHB011200
OG0005447	ASTEI20_035022	CQUJHB000435
OG0005448	ASTEI20_046053	CQUJHB015279
OG0005449	ASTEI20_042162	CQUJHB010183
OG0005450	ASTEI20_040890	CQUJHB015706
OG0005451	ASTEI20_037800	CQUJHB016859
OG0005452	ASTEI20_036365	CQUJHB006772
OG0005453	ASTEI20_033777	CQUJHB015186
OG0005454	ASTEI20_037637	CQUJHB004538
OG0005455	ASTEI20_040247	CQUJHB016848
OG0005456	ASTEI20_038303	CQUJHB016988
OG0005457	ASTEI20_033034	CQUJHB013873, CQUJHB010372, CQUJHB014544, CQUJHB008237, CQUJHB011109
OG0005458	ASTEI20_044918	CQUJHB001387
OG0005459	ASTEI20_040224	CQUJHB014735
OG0005460	ASTEI20_032711	CQUJHB010520
OG0005461	ASTEI20_040819	CQUJHB013698
OG0005462	ASTEI20_043457	CQUJHB017344
OG0005463	ASTEI20_038164	CQUJHB008178
OG0005464	ASTEI20_031204	CQUJHB015608
OG0005465	ASTEI20_036292	CQUJHB004999
OG0005466	ASTEI20_035729	CQUJHB013774
OG0005467	ASTEI20_036290	CQUJHB012339
OG0005468	ASTEI20_030790	CQUJHB001678
OG0005469	ASTEI20_037479	CQUJHB018041
OG0005470	ASTEI20_041245	CQUJHB009242
OG0005471	ASTEI20_036229	CQUJHB001521
OG0005472	ASTEI20_045921	CQUJHB002386
OG0005473	ASTEI20_042663	CQUJHB010177
OG0005474	ASTEI20_039112	CQUJHB007822
OG0005475	ASTEI20_042841	CQUJHB011327
OG0005476	ASTEI20_043555	CQUJHB017136
OG0005477	ASTEI20_043670	CQUJHB011627
OG0005478	ASTEI20_030828	CQUJHB004783
OG0005479	ASTEI20_045356	CQUJHB008037
OG0005480	ASTEI20_033673	CQUJHB016499
OG0005481	ASTEI20_044853	CQUJHB017562
OG0005482	ASTEI20_034904	CQUJHB002334
OG0005483	ASTEI20_040067	CQUJHB013958
OG0005484	ASTEI20_035564	CQUJHB010220
OG0005485	ASTEI20_031654	CQUJHB007529
OG0005486	ASTEI20_033995	CQUJHB016453
OG0005487	ASTEI20_044533	CQUJHB004349
OG0005488	ASTEI20_036295	CQUJHB010910
OG0005489	ASTEI20_043975, ASTEI20_035532	CQUJHB016090
OG0005490	ASTEI20_041865	CQUJHB007275
OG0005491	ASTEI20_032762	CQUJHB016112
OG0005492	ASTEI20_033959	CQUJHB009381
OG0005494	ASTEI20_036025	CQUJHB008050
OG0005495	ASTEI20_044917	CQUJHB007180
OG0005496	ASTEI20_033091	CQUJHB008410
OG0005497	ASTEI20_046152	CQUJHB009355
OG0005498	ASTEI20_034304	CQUJHB008797
OG0005499	ASTEI20_032531	CQUJHB011906
OG0005500	ASTEI20_037772	CQUJHB017632
OG0005501	ASTEI20_039280	CQUJHB006292
OG0005502	ASTEI20_045060	CQUJHB009263
OG0005503	ASTEI20_032464	CQUJHB016072
OG0005505	ASTEI20_031627	CQUJHB005406
OG0005506	ASTEI20_046039	CQUJHB010062
OG0005507	ASTEI20_037416	CQUJHB009044
OG0005508	ASTEI20_034300	CQUJHB014992
OG0005509	ASTEI20_036772	CQUJHB009921
OG0005510	ASTEI20_039614	CQUJHB007283
OG0005511	ASTEI20_043250	CQUJHB004691
OG0005512	ASTEI20_035576	CQUJHB000374
OG0005513	ASTEI20_039829	CQUJHB005072
OG0005514	ASTEI20_044299	CQUJHB005312
OG0005515	ASTEI20_036829	CQUJHB008988
OG0005516	ASTEI20_041751	CQUJHB009031
OG0005517	ASTEI20_038474	CQUJHB015447
OG0005518	ASTEI20_043444	CQUJHB010883
OG0005519	ASTEI20_031514	CQUJHB010476
OG0005520	ASTEI20_045767	CQUJHB000826
OG0005521	ASTEI20_046107	CQUJHB008898
OG0005522	ASTEI20_033328	CQUJHB014038
OG0005523	ASTEI20_036928	CQUJHB014701
OG0005524	ASTEI20_037556	CQUJHB016452
OG0005525	ASTEI20_034984	CQUJHB000959
OG0005526	ASTEI20_040202	CQUJHB013896
OG0005527	ASTEI20_044584	CQUJHB011818
OG0005528	ASTEI20_041663	CQUJHB004118
OG0005529	ASTEI20_032348	CQUJHB014254
OG0005530	ASTEI20_046150	CQUJHB004652
OG0005531	ASTEI20_037358	CQUJHB000843
OG0005532	ASTEI20_036519	CQUJHB017531
OG0005533	ASTEI20_035771	CQUJHB004780
OG0005534	ASTEI20_042848	CQUJHB010112
OG0005535	ASTEI20_037327	CQUJHB005687
OG0005536	ASTEI20_042692	CQUJHB012473
OG0005537	ASTEI20_035499	CQUJHB000945
OG0005538	ASTEI20_036758	CQUJHB008275
OG0005539	ASTEI20_038326	CQUJHB011374
OG0005540	ASTEI20_031001	CQUJHB011107
OG0005541	ASTEI20_037633	CQUJHB013399
OG0005542	ASTEI20_036099	CQUJHB007617
OG0005543	ASTEI20_033453	CQUJHB004561
OG0005544	ASTEI20_036153	CQUJHB003564
OG0005545	ASTEI20_040352	CQUJHB015823
OG0005546	ASTEI20_041510	CQUJHB003360
OG0005547	ASTEI20_034542	CQUJHB009931
OG0005548	ASTEI20_033982	CQUJHB007480
OG0005549	ASTEI20_039959	CQUJHB005125
OG0005550	ASTEI20_041230	CQUJHB003388
OG0005551	ASTEI20_033585	CQUJHB004768
OG0005552	ASTEI20_037884	CQUJHB007521
OG0005553	ASTEI20_034528	CQUJHB011452
OG0005554	ASTEI20_034017	CQUJHB000354
OG0005555	ASTEI20_044445	CQUJHB007252
OG0005556	ASTEI20_032610	CQUJHB009362
OG0005557	ASTEI20_032164	CQUJHB004393
OG0005558	ASTEI20_033751	CQUJHB006891
OG0005559	ASTEI20_034816	CQUJHB009820
OG0005560	ASTEI20_044833	CQUJHB006763
OG0005561	ASTEI20_040227	CQUJHB010647
OG0005562	ASTEI20_042006	CQUJHB005411
OG0005563	ASTEI20_042427	CQUJHB013350
OG0005564	ASTEI20_031081	CQUJHB010405
OG0005565	ASTEI20_044783	CQUJHB012509
OG0005566	ASTEI20_039852	CQUJHB007139
OG0005567	ASTEI20_037715	CQUJHB014600
OG0005568	ASTEI20_034504	CQUJHB001181
OG0005569	ASTEI20_038584	CQUJHB010315
OG0005570	ASTEI20_042982	CQUJHB007944
OG0005571	ASTEI20_043635	CQUJHB015829
OG0005572	ASTEI20_031967	CQUJHB005245
OG0005573	ASTEI20_040861	CQUJHB000520
OG0005574	ASTEI20_037861	CQUJHB014972
OG0005575	ASTEI20_036485	CQUJHB018427
OG0005576	ASTEI20_033962	CQUJHB012750
OG0005577	ASTEI20_035494	CQUJHB011667
OG0005578	ASTEI20_033720	CQUJHB017120
OG0005579	ASTEI20_032797	CQUJHB001050
OG0005580	ASTEI20_040604	CQUJHB000257
OG0005581	ASTEI20_041737	CQUJHB013965
OG0005582	ASTEI20_042970	CQUJHB004133
OG0005583	ASTEI20_042622	CQUJHB007058
OG0005584	ASTEI20_035623	CQUJHB017459
OG0005585	ASTEI20_036082	CQUJHB007698
OG0005586	ASTEI20_034679	CQUJHB012598
OG0005587	ASTEI20_032187	CQUJHB003011
OG0005588	ASTEI20_042728	CQUJHB006003
OG0005589	ASTEI20_043745	CQUJHB005907
OG0005590	ASTEI20_035502	CQUJHB014771
OG0005591	ASTEI20_041906	CQUJHB007375
OG0005592	ASTEI20_031040	CQUJHB006678
OG0005593	ASTEI20_043861	CQUJHB013497
OG0005594	ASTEI20_034458	CQUJHB001002
OG0005595	ASTEI20_042228	CQUJHB007840
OG0005597	ASTEI20_045204	CQUJHB008523
OG0005598	ASTEI20_040233	CQUJHB016358
OG0005599	ASTEI20_033206	CQUJHB014172
OG0005600	ASTEI20_031559	CQUJHB016095
OG0005601	ASTEI20_037224	CQUJHB017799
OG0005602	ASTEI20_038224	CQUJHB003786
OG0005603	ASTEI20_042399	CQUJHB000956
OG0005604	ASTEI20_043087	CQUJHB009054
OG0005605	ASTEI20_038370	CQUJHB017656
OG0005606	ASTEI20_035537	CQUJHB012423
OG0005607	ASTEI20_036020	CQUJHB013636
OG0005608	ASTEI20_036126	CQUJHB001947
OG0005609	ASTEI20_045330	CQUJHB012012
OG0005610	ASTEI20_037178	CQUJHB002847
OG0005611	ASTEI20_038513	CQUJHB016264
OG0005612	ASTEI20_042870	CQUJHB013338
OG0005613	ASTEI20_037081	CQUJHB009801
OG0005614	ASTEI20_044989	CQUJHB003958
OG0005616	ASTEI20_032562	CQUJHB003436
OG0005617	ASTEI20_033911	CQUJHB011078
OG0005618	ASTEI20_035780	CQUJHB008004
OG0005619	ASTEI20_037429	CQUJHB006023
OG0005620	ASTEI20_042671	CQUJHB006330
OG0005621	ASTEI20_045072	CQUJHB006790
OG0005622	ASTEI20_041215	CQUJHB008782
OG0005623	ASTEI20_034146	CQUJHB014257
OG0005624	ASTEI20_036979	CQUJHB006648
OG0005625	ASTEI20_040670	CQUJHB010734
OG0005626	ASTEI20_044474	CQUJHB009832
OG0005627	ASTEI20_043442	CQUJHB015570
OG0005628	ASTEI20_040948	CQUJHB012659
OG0005629	ASTEI20_037419	CQUJHB009323
OG0005630	ASTEI20_045110	CQUJHB008096
OG0005631	ASTEI20_043598	CQUJHB004558
OG0005632	ASTEI20_040993	CQUJHB012531
OG0005633	ASTEI20_038152	CQUJHB002723
OG0005634	ASTEI20_035756	CQUJHB004330
OG0005635	ASTEI20_038094	CQUJHB008668
OG0005636	ASTEI20_036301	CQUJHB008667
OG0005637	ASTEI20_043069	CQUJHB012322
OG0005638	ASTEI20_035836	CQUJHB010187
OG0005639	ASTEI20_043247	CQUJHB009104
OG0005640	ASTEI20_033594	CQUJHB008490
OG0005641	ASTEI20_038846	CQUJHB012664
OG0005642	ASTEI20_039336	CQUJHB016976
OG0005643	ASTEI20_039038	CQUJHB006875
OG0005644	ASTEI20_041803	CQUJHB005174
OG0005645	ASTEI20_037124	CQUJHB010635
OG0005646	ASTEI20_034492	CQUJHB016203
OG0005647	ASTEI20_040786	CQUJHB015656
OG0005648	ASTEI20_043153, ASTEI20_046024	CQUJHB008607
OG0005649	ASTEI20_044271	CQUJHB001271
OG0005650	ASTEI20_032385	CQUJHB005765
OG0005651	ASTEI20_035651	CQUJHB006076
OG0005652	ASTEI20_038076	CQUJHB003922
OG0005653	ASTEI20_039481	CQUJHB003807
OG0005654	ASTEI20_031824	CQUJHB001733
OG0005655	ASTEI20_037440	CQUJHB015776
OG0005656	ASTEI20_044395	CQUJHB013624
OG0005657	ASTEI20_040630	CQUJHB016808
OG0005658	ASTEI20_045611	CQUJHB000766
OG0005659	ASTEI20_044846	CQUJHB013466
OG0005660	ASTEI20_045825	CQUJHB006788
OG0005661	ASTEI20_033964	CQUJHB005440
OG0005662	ASTEI20_040111	CQUJHB015669
OG0005663	ASTEI20_037433	CQUJHB010056
OG0005664	ASTEI20_033838	CQUJHB000887
OG0005665	ASTEI20_033291	CQUJHB003762
OG0005666	ASTEI20_038351	CQUJHB016502
OG0005667	ASTEI20_040612	CQUJHB013898
OG0005668	ASTEI20_045692	CQUJHB007070
OG0005669	ASTEI20_033950	CQUJHB002410
OG0005670	ASTEI20_039774	CQUJHB007146
OG0005671	ASTEI20_045398	CQUJHB004473
OG0005672	ASTEI20_032525	CQUJHB012050
OG0005673	ASTEI20_038613	CQUJHB006952
OG0005674	ASTEI20_045952	CQUJHB013018
OG0005675	ASTEI20_038949	CQUJHB000368
OG0005676	ASTEI20_039076	CQUJHB002712
OG0005677	ASTEI20_032856	CQUJHB001210, CQUJHB012062
OG0005678	ASTEI20_032222	CQUJHB009142
OG0005679	ASTEI20_045097	CQUJHB017941
OG0005680	ASTEI20_044146	CQUJHB015800
OG0005681	ASTEI20_032691	CQUJHB007048
OG0005682	ASTEI20_032031	CQUJHB009333
OG0005683	ASTEI20_044850	CQUJHB000658
OG0005684	ASTEI20_034849	CQUJHB001274
OG0005685	ASTEI20_034257	CQUJHB017882
OG0005686	ASTEI20_042492	CQUJHB010932
OG0005687	ASTEI20_041630	CQUJHB005089
OG0005688	ASTEI20_037038	CQUJHB000874
OG0005689	ASTEI20_043784	CQUJHB017432
OG0005690	ASTEI20_041389	CQUJHB014647
OG0005691	ASTEI20_043578	CQUJHB016493
OG0005692	ASTEI20_031313	CQUJHB004264
OG0005693	ASTEI20_035375	CQUJHB010760
OG0005694	ASTEI20_031087	CQUJHB003081
OG0005695	ASTEI20_032366	CQUJHB012459
OG0005696	ASTEI20_041211	CQUJHB003275
OG0005697	ASTEI20_036268	CQUJHB002861
OG0005698	ASTEI20_032656	CQUJHB008294
OG0005699	ASTEI20_037150	CQUJHB018165
OG0005700	ASTEI20_041985	CQUJHB014714
OG0005701	ASTEI20_035397	CQUJHB013514
OG0005702	ASTEI20_036326	CQUJHB000482
OG0005703	ASTEI20_041759	CQUJHB013840
OG0005704	ASTEI20_040006	CQUJHB017574
OG0005705	ASTEI20_034413	CQUJHB000387
OG0005706	ASTEI20_041051	CQUJHB002819
OG0005707	ASTEI20_033011	CQUJHB007815
