Orthogroup	AstephensiUCISS2018	AminimusMINIMUS1
OG0005684	ASTEI20_034849	AMIN004114
OG0005685	ASTEI20_034257	AMIN004111
OG0005686	ASTEI20_042492	AMIN005410
OG0005687	ASTEI20_041630	AMIN001750
OG0005688	ASTEI20_037038	AMIN001758
OG0005689	ASTEI20_043784	AMIN001755
OG0005690	ASTEI20_041389	AMIN001753
OG0005691	ASTEI20_043578	AMIN004443
OG0005692	ASTEI20_031313	AMIN008144
OG0005693	ASTEI20_035375	AMIN000447
OG0005694	ASTEI20_031087	AMIN011408
OG0005695	ASTEI20_032366	AMIN000449
OG0005696	ASTEI20_041211	AMIN000445
OG0005697	ASTEI20_036268	AMIN000495
OG0005698	ASTEI20_032656	AMIN000497
OG0005699	ASTEI20_037150	AMIN000448
OG0005700	ASTEI20_041985	AMIN000884
OG0005701	ASTEI20_035397	AMIN008374
OG0005702	ASTEI20_036326	AMIN004302
OG0005703	ASTEI20_041759	AMIN004301
OG0005704	ASTEI20_040006	AMIN008574
OG0005705	ASTEI20_034413	AMIN008730
OG0005706	ASTEI20_041051	AMIN008961
OG0005707	ASTEI20_033011	AMIN008575
OG0005708	ASTEI20_032565	AMIN008576
OG0005709	ASTEI20_045562	AMIN008577
OG0005710	ASTEI20_041901	AMIN016127
OG0005711	ASTEI20_035558	AMIN007024
OG0005712	ASTEI20_031454	AMIN007023
OG0005713	ASTEI20_036882	AMIN007942
OG0005714	ASTEI20_040676	AMIN006737
OG0005715	ASTEI20_035540	AMIN011644
OG0005716	ASTEI20_044839	AMIN006735
OG0005717	ASTEI20_038270	AMIN011606
OG0005718	ASTEI20_033035	AMIN006739
OG0005719	ASTEI20_044275	AMIN006738
OG0005720	ASTEI20_034659	AMIN006740
OG0005721	ASTEI20_041841	AMIN008008
OG0005722	ASTEI20_036171	AMIN007307
OG0005723	ASTEI20_039389	AMIN005287
OG0005724	ASTEI20_042923	AMIN001976
OG0005725	ASTEI20_044804	AMIN001975
OG0005726	ASTEI20_035934	AMIN004249
OG0005727	ASTEI20_033711	AMIN008193
OG0005728	ASTEI20_041825	AMIN004252
OG0005729	ASTEI20_041283	AMIN010954
OG0005730	ASTEI20_033182	AMIN004250
OG0005731	ASTEI20_042999	AMIN009224
OG0005732	ASTEI20_045389	AMIN005320
OG0005733	ASTEI20_043737	AMIN005319
OG0005734	ASTEI20_033231	AMIN008294
OG0005735	ASTEI20_037635	AMIN008297
OG0005736	ASTEI20_034560	AMIN008298
OG0005737	ASTEI20_033745	AMIN008293
OG0005738	ASTEI20_036571	AMIN007474
OG0005739	ASTEI20_041651	AMIN004736
OG0005740	ASTEI20_036030	AMIN005464
OG0005741	ASTEI20_033290	AMIN007163
OG0005742	ASTEI20_037865	AMIN009448
OG0005743	ASTEI20_038505	AMIN009443
OG0005744	ASTEI20_039142	AMIN006953
OG0005745	ASTEI20_037703	AMIN008158
OG0005746	ASTEI20_032690	AMIN008155
OG0005747	ASTEI20_034907	AMIN008157
OG0005748	ASTEI20_037818	AMIN006697
OG0005749	ASTEI20_039099	AMIN008074
OG0005750	ASTEI20_044642	AMIN008160
OG0005751	ASTEI20_044970	AMIN000747
OG0005752	ASTEI20_034480	AMIN004908
OG0005753	ASTEI20_034818	AMIN004907
OG0005754	ASTEI20_043880	AMIN004901
OG0005755	ASTEI20_032890	AMIN005272
OG0005756	ASTEI20_039728	AMIN005695
OG0005757	ASTEI20_038817	AMIN008230
OG0005758	ASTEI20_037675	AMIN002426
OG0005759	ASTEI20_043211	AMIN002424
OG0005760	ASTEI20_044296	AMIN002418
OG0005761	ASTEI20_032583	AMIN002419
OG0005762	ASTEI20_042605	AMIN011438
OG0005763	ASTEI20_043261	AMIN002417
OG0005764	ASTEI20_043242	AMIN007455, AMIN007454
OG0005765	ASTEI20_039744	AMIN007448
OG0005766	ASTEI20_034885	AMIN007446
OG0005767	ASTEI20_038907	AMIN007445
OG0005768	ASTEI20_041939	AMIN002868
OG0005769	ASTEI20_036189	AMIN002870
OG0005770	ASTEI20_044627	AMIN002879
OG0005771	ASTEI20_037955	AMIN002869
OG0005772	ASTEI20_044381	AMIN002873
OG0005773	ASTEI20_038022	AMIN002872
OG0005774	ASTEI20_031450	AMIN002878
OG0005775	ASTEI20_033176	AMIN000151
OG0005776	ASTEI20_036411	AMIN000089
OG0005777	ASTEI20_043702	AMIN001039
OG0005778	ASTEI20_042909	AMIN011389
OG0005779	ASTEI20_043280	AMIN011388
OG0005780	ASTEI20_045536	AMIN011384
OG0005781	ASTEI20_044834	AMIN015770
OG0005782	ASTEI20_038281	AMIN006560
OG0005783	ASTEI20_038912	AMIN006569
OG0005784	ASTEI20_040843	AMIN002833
OG0005785	ASTEI20_040145	AMIN005367
OG0005786	ASTEI20_044489	AMIN005364
OG0005787	ASTEI20_044724	AMIN005302
OG0005788	ASTEI20_034001	AMIN005715
OG0005789	ASTEI20_039716	AMIN005583
OG0005790	ASTEI20_045289	AMIN004284
OG0005791	ASTEI20_031936	AMIN004282
OG0005792	ASTEI20_033249	AMIN011259
OG0005793	ASTEI20_043271	AMIN001120
OG0005794	ASTEI20_037552	AMIN001096
OG0005795	ASTEI20_032770	AMIN010138
OG0005796	ASTEI20_038359	AMIN010137
OG0005797	ASTEI20_031076	AMIN002273
OG0005798	ASTEI20_031247	AMIN002283
OG0005799	ASTEI20_044683	AMIN002274
OG0005800	ASTEI20_039881	AMIN011094
OG0005801	ASTEI20_045776	AMIN011095
OG0005802	ASTEI20_041487	AMIN011091
OG0005804	ASTEI20_042615	AMIN006275
OG0005805	ASTEI20_031317	AMIN005507
OG0005806	ASTEI20_038882	AMIN001083
OG0005807	ASTEI20_045792	AMIN005485
OG0005808	ASTEI20_031608	AMIN000398
OG0005809	ASTEI20_036476	AMIN000688
OG0005810	ASTEI20_036647	AMIN000399
OG0005811	ASTEI20_037154	AMIN000545
OG0005812	ASTEI20_038693	AMIN000365
OG0005813	ASTEI20_042602	AMIN000367
OG0005814	ASTEI20_035615	AMIN000294
OG0005815	ASTEI20_041007	AMIN000941
OG0005816	ASTEI20_038652	AMIN000939
OG0005817	ASTEI20_033215	AMIN000293
OG0005818	ASTEI20_040797	AMIN002979
OG0005820	ASTEI20_040610	AMIN000122
OG0005821	ASTEI20_039460	AMIN015874
OG0005822	ASTEI20_044882	AMIN005977
OG0005823	ASTEI20_040285	AMIN005975
OG0005824	ASTEI20_043628	AMIN000113
OG0005825	ASTEI20_045540	AMIN007654
OG0005826	ASTEI20_038358	AMIN007660
OG0005827	ASTEI20_045747	AMIN007645
OG0005828	ASTEI20_043068	AMIN007648
OG0005829	ASTEI20_030809	AMIN004288
OG0005830	ASTEI20_031402	AMIN000090
OG0005831	ASTEI20_033229	AMIN008493
OG0005832	ASTEI20_040105	AMIN004583
OG0005833	ASTEI20_038936	AMIN004585
OG0005834	ASTEI20_038993	AMIN004582
OG0005835	ASTEI20_043386	AMIN011261
OG0005836	ASTEI20_031175	AMIN011430
OG0005837	ASTEI20_035253	AMIN010846
OG0005838	ASTEI20_041863	AMIN010147
OG0005839	ASTEI20_042732	AMIN011201
OG0005840	ASTEI20_033981	AMIN009506
OG0005841	ASTEI20_030987	AMIN009507
OG0005842	ASTEI20_043831	AMIN009505
OG0005843	ASTEI20_033951	AMIN003373
OG0005844	ASTEI20_031992	AMIN003378
OG0005845	ASTEI20_034869	AMIN003371
OG0005846	ASTEI20_039341	AMIN003372
OG0005847	ASTEI20_032428	AMIN000481
OG0005848	ASTEI20_045541	AMIN000477
OG0005849	ASTEI20_039588	AMIN000478
OG0005850	ASTEI20_032757, ASTEI20_040566	AMIN003085
OG0005851	ASTEI20_042726	AMIN003557
OG0005852	ASTEI20_030964	AMIN000428
OG0005853	ASTEI20_041611	AMIN006446
OG0005854	ASTEI20_037833	AMIN006445
OG0005855	ASTEI20_037031	AMIN011459
OG0005856	ASTEI20_034881	AMIN011453
OG0005857	ASTEI20_034061	AMIN011460
OG0005858	ASTEI20_039310	AMIN011454
OG0005859	ASTEI20_042679	AMIN011456
OG0005860	ASTEI20_032709	AMIN011458
OG0005861	ASTEI20_032850	AMIN011451
OG0005862	ASTEI20_034336	AMIN010500
OG0005863	ASTEI20_035095	AMIN010503
OG0005864	ASTEI20_040129, ASTEI20_035386	AMIN010490
OG0005865	ASTEI20_032781	AMIN010510
OG0005866	ASTEI20_033326	AMIN009660
OG0005867	ASTEI20_036216	AMIN009659
OG0005868	ASTEI20_032282	AMIN009656
OG0005869	ASTEI20_043632	AMIN001640
OG0005870	ASTEI20_036589	AMIN001639
OG0005871	ASTEI20_038542	AMIN001641
OG0005872	ASTEI20_041053	AMIN006374
OG0005873	ASTEI20_032717	AMIN006371
OG0005874	ASTEI20_039103	AMIN006369
OG0005875	ASTEI20_043126	AMIN002925
OG0005876	ASTEI20_042185	AMIN002926
OG0005877	ASTEI20_042825	AMIN002261
OG0005878	ASTEI20_046157	AMIN002259
OG0005879	ASTEI20_031336	AMIN002264
OG0005880	ASTEI20_037102	AMIN016173
OG0005881	ASTEI20_033048	AMIN002924
OG0005882	ASTEI20_035660	AMIN008901
OG0005883	ASTEI20_039243	AMIN008900
OG0005884	ASTEI20_044034	AMIN008898
OG0005885	ASTEI20_044071	AMIN005382
OG0005886	ASTEI20_045290	AMIN005533
OG0005887	ASTEI20_035999	AMIN002235
OG0005888	ASTEI20_039859	AMIN000839
OG0005889	ASTEI20_041886	AMIN000836
OG0005890	ASTEI20_038235	AMIN002237
OG0005891	ASTEI20_033118	AMIN000837
OG0005892	ASTEI20_041884	AMIN009589
OG0005893	ASTEI20_032146	AMIN008353
OG0005894	ASTEI20_034019	AMIN008354
OG0005895	ASTEI20_034718	AMIN008355
OG0005896	ASTEI20_041946	AMIN008352
OG0005897	ASTEI20_040590	AMIN008349
OG0005898	ASTEI20_044363	AMIN008356
OG0005899	ASTEI20_044228	AMIN009436
OG0005900	ASTEI20_043882	AMIN002339
OG0005901	ASTEI20_041994	AMIN001163
OG0005902	ASTEI20_044782	AMIN001161
OG0005903	ASTEI20_037501	AMIN001164
OG0005904	ASTEI20_032154	AMIN008515
OG0005905	ASTEI20_031291	AMIN008511
OG0005906	ASTEI20_044931	AMIN015504
OG0005907	ASTEI20_045248	AMIN008514
OG0005908	ASTEI20_038161	AMIN008507
OG0005909	ASTEI20_038376	AMIN008509
OG0005910	ASTEI20_041096	AMIN008512
OG0005911	ASTEI20_043345	AMIN008528
OG0005912	ASTEI20_043208	AMIN008529
OG0005913	ASTEI20_031629	AMIN001747
OG0005914	ASTEI20_045528	AMIN009485
OG0005915	ASTEI20_040921	AMIN009484
OG0005916	ASTEI20_030855	AMIN009488
OG0005917	ASTEI20_046148, ASTEI20_041232	AMIN001683
OG0005918	ASTEI20_033039	AMIN009490
OG0005919	ASTEI20_040212	AMIN009489
OG0005920	ASTEI20_045082	AMIN009486
OG0005921	ASTEI20_040192	AMIN009483
OG0005922	ASTEI20_045862	AMIN004425
OG0005923	ASTEI20_034285	AMIN004428
OG0005924	ASTEI20_038787	AMIN004426
OG0005925	ASTEI20_033703	AMIN011343
OG0005926	ASTEI20_041345	AMIN016049
OG0005927	ASTEI20_042696	AMIN011342
OG0005928	ASTEI20_044841	AMIN007975
OG0005929	ASTEI20_032909	AMIN007976
OG0005930	ASTEI20_041087	AMIN004219
OG0005931	ASTEI20_031389	AMIN004748
OG0005932	ASTEI20_041049	AMIN000011
OG0005933	ASTEI20_032769	AMIN000014
OG0005934	ASTEI20_030929	AMIN004053
OG0005935	ASTEI20_043995	AMIN004150
OG0005936	ASTEI20_037823	AMIN003020
OG0005937	ASTEI20_035248	AMIN004149
OG0005938	ASTEI20_033597	AMIN007049
OG0005939	ASTEI20_044418	AMIN007052
OG0005940	ASTEI20_032681	AMIN008142
OG0005941	ASTEI20_032957	AMIN008683
OG0005942	ASTEI20_041931	AMIN007051
OG0005943	ASTEI20_039062	AMIN007050
OG0005944	ASTEI20_044088	AMIN008682
OG0005945	ASTEI20_040580	AMIN004679
OG0005946	ASTEI20_037847	AMIN004562
OG0005947	ASTEI20_035691	AMIN003000
OG0005948	ASTEI20_034724	AMIN004683
OG0005949	ASTEI20_041495	AMIN002999
OG0005950	ASTEI20_042321	AMIN003001
OG0005951	ASTEI20_043420	AMIN002998
OG0005952	ASTEI20_033621	AMIN000904
OG0005953	ASTEI20_032179	AMIN000907
OG0005954	ASTEI20_042568	AMIN001774
OG0005955	ASTEI20_036960	AMIN001777
OG0005956	ASTEI20_035542	AMIN001772
OG0005957	ASTEI20_034223	AMIN007594
OG0005958	ASTEI20_046010	AMIN007595
OG0005959	ASTEI20_032708	AMIN007596
OG0005960	ASTEI20_040543	AMIN007593
OG0005961	ASTEI20_042559	AMIN008186
OG0005962	ASTEI20_043146	AMIN002590
OG0005963	ASTEI20_040308	AMIN011196
OG0005964	ASTEI20_034985	AMIN010069
OG0005965	ASTEI20_035682	AMIN010072
OG0005966	ASTEI20_031385	AMIN009522
OG0005967	ASTEI20_037052	AMIN009409
OG0005968	ASTEI20_032055	AMIN009601
OG0005969	ASTEI20_032184	AMIN005275
OG0005970	ASTEI20_041907	AMIN005118
OG0005971	ASTEI20_036031	AMIN005777
OG0005972	ASTEI20_041484	AMIN016232
OG0005973	ASTEI20_044805	AMIN010621
OG0005974	ASTEI20_031510	AMIN004769
OG0005975	ASTEI20_031068	AMIN011431
OG0005976	ASTEI20_039768	AMIN007565
OG0005977	ASTEI20_038960	AMIN004768
OG0005978	ASTEI20_038348	AMIN000947
OG0005979	ASTEI20_041626	AMIN004767
OG0005980	ASTEI20_033177	AMIN004985
OG0005981	ASTEI20_043356	AMIN004983
OG0005982	ASTEI20_043527	AMIN004986
OG0005983	ASTEI20_044921	AMIN004984
OG0005984	ASTEI20_043844	AMIN000959
OG0005985	ASTEI20_045986	AMIN000961
OG0005986	ASTEI20_043220	AMIN000958
OG0005987	ASTEI20_043112	AMIN009107
OG0005988	ASTEI20_030901	AMIN001190
OG0005989	ASTEI20_041405	AMIN003946
OG0005990	ASTEI20_038372	AMIN007765
OG0005991	ASTEI20_039446	AMIN010679
OG0005992	ASTEI20_043951	AMIN010828
OG0005993	ASTEI20_044354	AMIN015516
OG0005994	ASTEI20_045160	AMIN010830
OG0005995	ASTEI20_042442	AMIN016223
OG0005996	ASTEI20_044373	AMIN010678
OG0005997	ASTEI20_045037	AMIN006059
OG0005998	ASTEI20_034993	AMIN006057
OG0005999	ASTEI20_033907	AMIN009504
OG0006000	ASTEI20_031098	AMIN006058
OG0006001	ASTEI20_035977	AMIN009502
OG0006002	ASTEI20_038979	AMIN007621
OG0006003	ASTEI20_041610	AMIN002098
OG0006004	ASTEI20_038044	AMIN005231
OG0006005	ASTEI20_036522	AMIN002097
OG0006006	ASTEI20_041698	AMIN001530
OG0006007	ASTEI20_037511	AMIN001529
OG0006008	ASTEI20_041133	AMIN009637
OG0006009	ASTEI20_045705	AMIN009638
OG0006010	ASTEI20_040260	AMIN009479
OG0006011	ASTEI20_036427	AMIN009636
OG0006012	ASTEI20_035011	AMIN007504
OG0006013	ASTEI20_031574	AMIN007510
OG0006014	ASTEI20_030817	AMIN015530
OG0006015	ASTEI20_031011	AMIN002532
OG0006016	ASTEI20_041376	AMIN007505
OG0006017	ASTEI20_032839	AMIN008692
OG0006018	ASTEI20_031938	AMIN009849
OG0006019	ASTEI20_039128	AMIN009851
OG0006020	ASTEI20_044044	AMIN009854
OG0006021	ASTEI20_039902	AMIN009850
OG0006022	ASTEI20_041041	AMIN009846
OG0006023	ASTEI20_032214	AMIN000878
OG0006024	ASTEI20_037592	AMIN004021
OG0006025	ASTEI20_045014	AMIN004019
OG0006026	ASTEI20_042230	AMIN004020
OG0006027	ASTEI20_041473	AMIN000162
OG0006028	ASTEI20_034037	AMIN000157
OG0006029	ASTEI20_038998	AMIN000153
OG0006030	ASTEI20_042472	AMIN000160
OG0006031	ASTEI20_030920	AMIN000159
OG0006032	ASTEI20_037787	AMIN000161
OG0006033	ASTEI20_036804	AMIN000156
OG0006034	ASTEI20_038479	AMIN000194
OG0006035	ASTEI20_044973	AMIN000201
OG0006036	ASTEI20_043980	AMIN000193
OG0006037	ASTEI20_040914	AMIN003073
OG0006038	ASTEI20_031825	AMIN015784
OG0006039	ASTEI20_032743	AMIN000191
OG0006040	ASTEI20_034165	AMIN000202
OG0006041	ASTEI20_031369	AMIN000200
OG0006042	ASTEI20_035741	AMIN015787
OG0006043	ASTEI20_042077	AMIN010976
OG0006044	ASTEI20_044099	AMIN007907
OG0006045	ASTEI20_038986	AMIN007910
OG0006046	ASTEI20_032013	AMIN007909
OG0006047	ASTEI20_039576	AMIN010977
OG0006048	ASTEI20_044047	AMIN005786
OG0006049	ASTEI20_036450	AMIN005787
OG0006050	ASTEI20_033909	AMIN005788
OG0006051	ASTEI20_030900	AMIN005494
OG0006052	ASTEI20_041962	AMIN010716
OG0006053	ASTEI20_039247	AMIN003727
OG0006054	ASTEI20_032513	AMIN010653
OG0006055	ASTEI20_039073	AMIN011419
OG0006056	ASTEI20_034317	AMIN011425
OG0006057	ASTEI20_041662	AMIN015880
OG0006058	ASTEI20_045616	AMIN000229
OG0006059	ASTEI20_038507	AMIN003302
OG0006060	ASTEI20_040062	AMIN008091
OG0006061	ASTEI20_032723	AMIN008852
OG0006062	ASTEI20_041143	AMIN002064
OG0006063	ASTEI20_041667	AMIN005675
OG0006064	ASTEI20_038494	AMIN002056
OG0006065	ASTEI20_042296	AMIN002693
OG0006066	ASTEI20_030934	AMIN002960
OG0006067	ASTEI20_038113	AMIN002963
OG0006068	ASTEI20_043366	AMIN002694
OG0006069	ASTEI20_039301	AMIN002695
OG0006070	ASTEI20_033125	AMIN002690
OG0006071	ASTEI20_040723	AMIN002691
OG0006072	ASTEI20_034575	AMIN001940
OG0006073	ASTEI20_036273	AMIN015603
OG0006074	ASTEI20_034495	AMIN010863
OG0006075	ASTEI20_045411	AMIN007776
OG0006076	ASTEI20_039177	AMIN010862
OG0006077	ASTEI20_041372	AMIN007774
OG0006078	ASTEI20_042526	AMIN011658
OG0006079	ASTEI20_038302	AMIN003614
OG0006080	ASTEI20_033149	AMIN002794
OG0006081	ASTEI20_034136	AMIN002793
OG0006082	ASTEI20_035466	AMIN008485
OG0006083	ASTEI20_042290	AMIN008486
OG0006084	ASTEI20_034948, ASTEI20_041042	AMIN011481
OG0006085	ASTEI20_043850	AMIN005133
OG0006086	ASTEI20_036780	AMIN002642
OG0006087	ASTEI20_032221	AMIN003950
OG0006088	ASTEI20_033261	AMIN004259
OG0006089	ASTEI20_039993	AMIN005144
OG0006090	ASTEI20_036652	AMIN010242
OG0006091	ASTEI20_042342	AMIN010240
OG0006092	ASTEI20_039918	AMIN010243
OG0006093	ASTEI20_035806	AMIN007503
OG0006094	ASTEI20_041300	AMIN007502
OG0006095	ASTEI20_044644	AMIN001200
OG0006096	ASTEI20_042120	AMIN001199
OG0006097	ASTEI20_042390	AMIN001203
OG0006098	ASTEI20_037532	AMIN007222
OG0006099	ASTEI20_042263	AMIN006657
OG0006100	ASTEI20_044325	AMIN006658
OG0006101	ASTEI20_032475	AMIN006655
OG0006102	ASTEI20_043902	AMIN007223
OG0006103	ASTEI20_032331	AMIN002834
OG0006104	ASTEI20_032689	AMIN011637
OG0006105	ASTEI20_031499, ASTEI20_042225	AMIN006647
OG0006106	ASTEI20_040742	AMIN004848
OG0006107	ASTEI20_037535	AMIN003573
OG0006108	ASTEI20_040139	AMIN004847
OG0006109	ASTEI20_039638	AMIN000647
OG0006110	ASTEI20_042522	AMIN004086
OG0006111	ASTEI20_042685	AMIN002316
OG0006112	ASTEI20_039568	AMIN002318
OG0006113	ASTEI20_032823	AMIN016263
OG0006114	ASTEI20_038252	AMIN004084
OG0006115	ASTEI20_032920	AMIN016261
OG0006116	ASTEI20_035552	AMIN002319
OG0006117	ASTEI20_031969	AMIN011212
OG0006118	ASTEI20_033297	AMIN000266
OG0006119	ASTEI20_039623	AMIN003740
OG0006121	ASTEI20_035643	AMIN008171
OG0006122	ASTEI20_045634	AMIN011291
OG0006123	ASTEI20_045658, ASTEI20_030826	AMIN015749
OG0006124	ASTEI20_036054	AMIN002411
OG0006125	ASTEI20_038884	AMIN000210
OG0006126	ASTEI20_031295	AMIN005860
OG0006127	ASTEI20_034890	AMIN002042
OG0006128	ASTEI20_045475	AMIN005859
OG0006129	ASTEI20_035687	AMIN005365
OG0006130	ASTEI20_038263	AMIN007403
OG0006131	ASTEI20_039714	AMIN007402
OG0006132	ASTEI20_040147	AMIN008088
OG0006133	ASTEI20_043306	AMIN007400
OG0006134	ASTEI20_043456	AMIN004996
OG0006135	ASTEI20_033697	AMIN004998
OG0006136	ASTEI20_032267	AMIN007836
OG0006137	ASTEI20_043358	AMIN007837
OG0006138	ASTEI20_031908	AMIN004884
OG0006139	ASTEI20_035257	AMIN004890
OG0006140	ASTEI20_031972	AMIN010741
OG0006141	ASTEI20_038296	AMIN015520
OG0006142	ASTEI20_040951	AMIN001103
OG0006143	ASTEI20_032719	AMIN010726
OG0006144	ASTEI20_038806	AMIN010728
OG0006145	ASTEI20_032124	AMIN010729
OG0006146	ASTEI20_039361	AMIN005298
OG0006147	ASTEI20_032412	AMIN004179
OG0006148	ASTEI20_037561	AMIN004177
OG0006149	ASTEI20_040719	AMIN004175
OG0006150	ASTEI20_038818	AMIN016102
OG0006151	ASTEI20_033184, ASTEI20_038696	AMIN016123
OG0006152	ASTEI20_041068	AMIN001319
OG0006153	ASTEI20_043924	AMIN008189
OG0006154	ASTEI20_035121	AMIN003110
OG0006155	ASTEI20_043876	AMIN003109
OG0006156	ASTEI20_043532	AMIN010083
OG0006157	ASTEI20_036980	AMIN010085
OG0006158	ASTEI20_030867	AMIN010689
OG0006159	ASTEI20_044880	AMIN010690
OG0006160	ASTEI20_040005	AMIN010084
OG0006161	ASTEI20_033630	AMIN009621
OG0006162	ASTEI20_041359	AMIN005457
OG0006163	ASTEI20_036605	AMIN000675
OG0006164	ASTEI20_042933	AMIN005161
OG0006165	ASTEI20_041657	AMIN015748
OG0006166	ASTEI20_040798	AMIN006391
OG0006167	ASTEI20_045569	AMIN006388
OG0006168	ASTEI20_030839	AMIN011344
OG0006169	ASTEI20_041620	AMIN005081
OG0006170	ASTEI20_041823	AMIN005203
OG0006171	ASTEI20_040312	AMIN005130
OG0006172	ASTEI20_045877	AMIN005131
OG0006173	ASTEI20_037618	AMIN001123
OG0006174	ASTEI20_042819	AMIN006718
OG0006175	ASTEI20_035590	AMIN001124
OG0006176	ASTEI20_032777	AMIN009365
OG0006177	ASTEI20_044922	AMIN009364
OG0006178	ASTEI20_045937	AMIN000842
OG0006179	ASTEI20_037961	AMIN009362
OG0006180	ASTEI20_040125	AMIN010739
OG0006181	ASTEI20_044302	AMIN010742
OG0006182	ASTEI20_038181	AMIN010740
OG0006183	ASTEI20_042135	AMIN010941
OG0006184	ASTEI20_032530	AMIN010938
OG0006185	ASTEI20_037530	AMIN007417
OG0006186	ASTEI20_044692	AMIN010940
OG0006187	ASTEI20_031580	AMIN000522
OG0006188	ASTEI20_043766	AMIN000525
OG0006189	ASTEI20_036840	AMIN015788
OG0006190	ASTEI20_039291	AMIN000521
OG0006191	ASTEI20_036118	AMIN016305
OG0006192	ASTEI20_034793	AMIN006153
OG0006193	ASTEI20_038260	AMIN008039
OG0006194	ASTEI20_044766	AMIN008040
OG0006195	ASTEI20_040487	AMIN011217
OG0006196	ASTEI20_036801	AMIN009015
OG0006197	ASTEI20_038659	AMIN008092
OG0006198	ASTEI20_044130	AMIN009018
OG0006199	ASTEI20_031414	AMIN008096
OG0006200	ASTEI20_031752	AMIN000141
OG0006201	ASTEI20_037944	AMIN000137
OG0006202	ASTEI20_042333	AMIN000135
OG0006203	ASTEI20_033517	AMIN004554
OG0006204	ASTEI20_031397	AMIN008812
OG0006205	ASTEI20_042066	AMIN001854
OG0006206	ASTEI20_038992	AMIN010318
OG0006207	ASTEI20_034771	AMIN010322
OG0006208	ASTEI20_044791	AMIN002986
OG0006209	ASTEI20_041587	AMIN002579
OG0006210	ASTEI20_042967	AMIN009004
OG0006211	ASTEI20_041711	AMIN009001
OG0006212	ASTEI20_045142	AMIN009003
OG0006213	ASTEI20_041444	AMIN009006
OG0006214	ASTEI20_041243	AMIN008999
OG0006215	ASTEI20_039072	AMIN009008
OG0006216	ASTEI20_046011	AMIN006877
OG0006217	ASTEI20_038607	AMIN002215
OG0006218	ASTEI20_043122	AMIN002210
OG0006219	ASTEI20_040346	AMIN002216
OG0006220	ASTEI20_038384	AMIN002206
OG0006221	ASTEI20_044536	AMIN002208
OG0006222	ASTEI20_042419	AMIN002209
OG0006223	ASTEI20_044914	AMIN002212
OG0006224	ASTEI20_037659	AMIN002207
OG0006225	ASTEI20_033288	AMIN002211
OG0006226	ASTEI20_036232	AMIN002213
OG0006227	ASTEI20_045159	AMIN002214
OG0006228	ASTEI20_040178	AMIN002325
OG0006229	ASTEI20_042450	AMIN011447
OG0006230	ASTEI20_032091	AMIN000932
OG0006231	ASTEI20_042775	AMIN005009
OG0006232	ASTEI20_044083	AMIN007351
OG0006233	ASTEI20_036211	AMIN010704
OG0006234	ASTEI20_042086	AMIN010705
OG0006235	ASTEI20_043794	AMIN010076
OG0006236	ASTEI20_032755	AMIN010074
OG0006237	ASTEI20_032928	AMIN010073
OG0006238	ASTEI20_043180	AMIN010078
OG0006239	ASTEI20_033615	AMIN010075
OG0006240	ASTEI20_034489	AMIN001578
OG0006241	ASTEI20_033334	AMIN005311
OG0006242	ASTEI20_036443	AMIN004980
OG0006243	ASTEI20_032637	AMIN007438
OG0006244	ASTEI20_033375	AMIN004955
OG0006245	ASTEI20_040842	AMIN006469
OG0006246	ASTEI20_039746	AMIN004957
OG0006247	ASTEI20_043695	AMIN004956
OG0006248	ASTEI20_036736	AMIN006455
OG0006249	ASTEI20_033325	AMIN007479
OG0006250	ASTEI20_038410	AMIN006470
OG0006251	ASTEI20_035319	AMIN007439
OG0006252	ASTEI20_035608	AMIN005463
OG0006253	ASTEI20_032524	AMIN000073
OG0006254	ASTEI20_045345	AMIN009607
OG0006255	ASTEI20_038483	AMIN005603
OG0006256	ASTEI20_041664	AMIN008071
OG0006257	ASTEI20_042384	AMIN003256
OG0006258	ASTEI20_039305	AMIN002481
OG0006259	ASTEI20_042063	AMIN002484
OG0006260	ASTEI20_040183	AMIN002483
OG0006261	ASTEI20_035074	AMIN002518
OG0006262	ASTEI20_034153	AMIN002480
OG0006263	ASTEI20_033189	AMIN002482
OG0006264	ASTEI20_045695	AMIN003737
OG0006265	ASTEI20_031223	AMIN015965
OG0006266	ASTEI20_032793	AMIN009039
OG0006267	ASTEI20_041418	AMIN003043
OG0006268	ASTEI20_045461	AMIN003040
OG0006269	ASTEI20_038592	AMIN002331
OG0006270	ASTEI20_040495	AMIN002334
OG0006271	ASTEI20_040851	AMIN002330
OG0006272	ASTEI20_034614	AMIN002332
OG0006273	ASTEI20_043479	AMIN002333
OG0006274	ASTEI20_042244	AMIN000546
OG0006275	ASTEI20_035505	AMIN000062
OG0006276	ASTEI20_031923	AMIN000068
OG0006277	ASTEI20_038825	AMIN004348
OG0006278	ASTEI20_032563	AMIN005631
OG0006279	ASTEI20_039236	AMIN008287
OG0006280	ASTEI20_037250	AMIN007879
OG0006281	ASTEI20_045574	AMIN008288
OG0006282	ASTEI20_034484	AMIN010801
OG0006283	ASTEI20_036338	AMIN007708
OG0006284	ASTEI20_040269	AMIN007705
OG0006285	ASTEI20_044168	AMIN007709
OG0006286	ASTEI20_041819	AMIN007706
OG0006287	ASTEI20_038071	AMIN009663
OG0006288	ASTEI20_032405	AMIN009664
OG0006289	ASTEI20_034639	AMIN001803
OG0006290	ASTEI20_031991	AMIN008731
