Orthogroup	AstephensiUCISS2018	AsinensisChina
OG0005631	ASTEI20_043598	ASIC010448
OG0005632	ASTEI20_040993	ASIC007794
OG0005633	ASTEI20_038152	ASIC016357
OG0005634	ASTEI20_035756	ASIC007789
OG0005635	ASTEI20_038094	ASIC007787
OG0005636	ASTEI20_036301	ASIC007790
OG0005637	ASTEI20_043069	ASIC007788
OG0005638	ASTEI20_035836	ASIC016354
OG0005639	ASTEI20_043247	ASIC019703
OG0005641	ASTEI20_038846	ASIC016965
OG0005642	ASTEI20_039336	ASIC021433
OG0005643	ASTEI20_039038	ASIC021434
OG0005644	ASTEI20_041803	ASIC021430
OG0005645	ASTEI20_037124	ASIC009417
OG0005646	ASTEI20_034492	ASIC009418
OG0005647	ASTEI20_040786	ASIC008851
OG0005648	ASTEI20_043153, ASTEI20_046024	ASIC006838
OG0005649	ASTEI20_044271	ASIC015745
OG0005650	ASTEI20_032385	ASIC006667
OG0005651	ASTEI20_035651	ASIC014635
OG0005652	ASTEI20_038076	ASIC000601
OG0005653	ASTEI20_039481	ASIC009602
OG0005654	ASTEI20_031824	ASIC009616
OG0005655	ASTEI20_037440	ASIC013237
OG0005656	ASTEI20_044395	ASIC013235
OG0005657	ASTEI20_040630	ASIC003328
OG0005658	ASTEI20_045611	ASIC011740
OG0005659	ASTEI20_044846	ASIC011742
OG0005660	ASTEI20_045825	ASIC011738
OG0005661	ASTEI20_033964	ASIC010183
OG0005662	ASTEI20_040111	ASIC015989
OG0005663	ASTEI20_037433	ASIC015908
OG0005664	ASTEI20_033838	ASIC015914
OG0005665	ASTEI20_033291	ASIC019766
OG0005666	ASTEI20_038351	ASIC019772
OG0005667	ASTEI20_040612	ASIC019625
OG0005668	ASTEI20_045692	ASIC017497
OG0005669	ASTEI20_033950	ASIC009143
OG0005670	ASTEI20_039774	ASIC009657
OG0005671	ASTEI20_045398	ASIC014210
OG0005672	ASTEI20_032525	ASIC014202
OG0005673	ASTEI20_038613	ASIC014213
OG0005674	ASTEI20_045952	ASIC014209
OG0005675	ASTEI20_038949	ASIC014211
OG0005676	ASTEI20_039076	ASIC019278
OG0005677	ASTEI20_032856	ASIC018956
OG0005678	ASTEI20_032222	ASIC019819
OG0005679	ASTEI20_045097	ASIC019813
OG0005680	ASTEI20_044146	ASIC019825
OG0005681	ASTEI20_032691	ASIC019806
OG0005682	ASTEI20_032031	ASIC019814
OG0005683	ASTEI20_044850	ASIC021871
OG0005684	ASTEI20_034849	ASIC001583
OG0005685	ASTEI20_034257	ASIC001587
OG0005686	ASTEI20_042492	ASIC020368
OG0005687	ASTEI20_041630	ASIC006378
OG0005689	ASTEI20_043784	ASIC006373
OG0005690	ASTEI20_041389	ASIC006374
OG0005691	ASTEI20_043578	ASIC017935
OG0005692	ASTEI20_031313	ASIC014947
OG0005693	ASTEI20_035375	ASIC008313
OG0005694	ASTEI20_031087	ASIC019214
OG0005695	ASTEI20_032366	ASIC008315
OG0005696	ASTEI20_041211	ASIC008308
OG0005697	ASTEI20_036268	ASIC008208
OG0005698	ASTEI20_032656	ASIC008209
OG0005699	ASTEI20_037150	ASIC008314
OG0005700	ASTEI20_041985	ASIC012003
OG0005701	ASTEI20_035397	ASIC012696
OG0005702	ASTEI20_036326	ASIC017773
OG0005703	ASTEI20_041759	ASIC017772
OG0005704	ASTEI20_040006	ASIC018134
OG0005705	ASTEI20_034413	ASIC002226
OG0005706	ASTEI20_041051	ASIC017964
OG0005707	ASTEI20_033011	ASIC018133
OG0005708	ASTEI20_032565	ASIC018132
OG0005709	ASTEI20_045562	ASIC018131
OG0005710	ASTEI20_041901	ASIC017774
OG0005711	ASTEI20_035558	ASIC001204
OG0005712	ASTEI20_031454	ASIC001205
OG0005713	ASTEI20_036882	ASIC002582
OG0005714	ASTEI20_040676	ASIC008628
OG0005715	ASTEI20_035540	ASIC014934
OG0005716	ASTEI20_044839	ASIC008623
OG0005717	ASTEI20_038270	ASIC014932
OG0005718	ASTEI20_033035	ASIC008625
OG0005719	ASTEI20_044275	ASIC008627
OG0005720	ASTEI20_034659	ASIC008630
OG0005721	ASTEI20_041841	ASIC016637
OG0005722	ASTEI20_036171	ASIC012358
OG0005723	ASTEI20_039389	ASIC010240
OG0005724	ASTEI20_042923	ASIC020343
OG0005725	ASTEI20_044804	ASIC020365, ASIC009882
OG0005726	ASTEI20_035934	ASIC004819
OG0005727	ASTEI20_033711	ASIC017918
OG0005728	ASTEI20_041825	ASIC004822
OG0005729	ASTEI20_041283	ASIC011603
OG0005730	ASTEI20_033182	ASIC004820
OG0005731	ASTEI20_042999	ASIC015327
OG0005732	ASTEI20_045389	ASIC000590
OG0005733	ASTEI20_043737	ASIC005368
OG0005734	ASTEI20_033231	ASIC019359
OG0005735	ASTEI20_037635	ASIC019361
OG0005736	ASTEI20_034560	ASIC019362
OG0005737	ASTEI20_033745	ASIC019358
OG0005738	ASTEI20_036571	ASIC011841
OG0005739	ASTEI20_041651	ASIC004012
OG0005740	ASTEI20_036030	ASIC005382
OG0005741	ASTEI20_033290	ASIC012816
OG0005742	ASTEI20_037865	ASIC012814
OG0005743	ASTEI20_038505	ASIC012802
OG0005744	ASTEI20_039142	ASIC017926
OG0005745	ASTEI20_037703	ASIC009142
OG0005746	ASTEI20_032690	ASIC009145
OG0005747	ASTEI20_034907	ASIC009144
OG0005748	ASTEI20_037818	ASIC002806
OG0005749	ASTEI20_039099	ASIC003009
OG0005750	ASTEI20_044642	ASIC009139
OG0005751	ASTEI20_044970	ASIC004586
OG0005753	ASTEI20_034818	ASIC021899
OG0005754	ASTEI20_043880	ASIC021906
OG0005755	ASTEI20_032890	ASIC005227
OG0005756	ASTEI20_039728	ASIC010260
OG0005757	ASTEI20_038817	ASIC018291
OG0005758	ASTEI20_037675	ASIC002417
OG0005759	ASTEI20_043211	ASIC002419
OG0005760	ASTEI20_044296	ASIC013245
OG0005761	ASTEI20_032583	ASIC013244
OG0005762	ASTEI20_042605	ASIC016081
OG0005763	ASTEI20_043261	ASIC013246
OG0005764	ASTEI20_043242	ASIC011297
OG0005765	ASTEI20_039744	ASIC011286
OG0005766	ASTEI20_034885	ASIC011285
OG0005767	ASTEI20_038907	ASIC011282
OG0005768	ASTEI20_041939	ASIC002289
OG0005769	ASTEI20_036189	ASIC002287
OG0005770	ASTEI20_044627	ASIC002276
OG0005771	ASTEI20_037955	ASIC002288
OG0005772	ASTEI20_044381	ASIC002283
OG0005773	ASTEI20_038022	ASIC002285
OG0005774	ASTEI20_031450	ASIC002277
OG0005776	ASTEI20_036411	ASIC014327
OG0005777	ASTEI20_043702	ASIC010837
OG0005778	ASTEI20_042909	ASIC003091
OG0005779	ASTEI20_043280	ASIC003093
OG0005780	ASTEI20_045536	ASIC003099
OG0005781	ASTEI20_044834	ASIC013068
OG0005783	ASTEI20_038912	ASIC015892
OG0005784	ASTEI20_040843	ASIC013342
OG0005785	ASTEI20_040145	ASIC017095
OG0005786	ASTEI20_044489	ASIC017100
OG0005787	ASTEI20_044724	ASIC010223
OG0005788	ASTEI20_034001	ASIC017091
OG0005789	ASTEI20_039716	ASIC006349
OG0005790	ASTEI20_045289	ASIC018328
OG0005791	ASTEI20_031936	ASIC018323
OG0005792	ASTEI20_033249	ASIC011051
OG0005793	ASTEI20_043271	ASIC013449
OG0005794	ASTEI20_037552	ASIC013474
OG0005795	ASTEI20_032770	ASIC021613
OG0005796	ASTEI20_038359	ASIC021612
OG0005797	ASTEI20_031076	ASIC011394
OG0005798	ASTEI20_031247	ASIC011401
OG0005799	ASTEI20_044683	ASIC011395
OG0005800	ASTEI20_039881	ASIC018532
OG0005801	ASTEI20_045776	ASIC018537
OG0005802	ASTEI20_041487	ASIC018525
OG0005803	ASTEI20_044290	ASIC018531
OG0005804	ASTEI20_042615	ASIC017072, ASIC013195
OG0005805	ASTEI20_031317	ASIC011794
OG0005806	ASTEI20_038882	ASIC017074
OG0005807	ASTEI20_045792	ASIC004457
OG0005808	ASTEI20_031608	ASIC021529
OG0005809	ASTEI20_036476	ASIC010069
OG0005810	ASTEI20_036647	ASIC021530
OG0005811	ASTEI20_037154	ASIC012668
OG0005812	ASTEI20_038693	ASIC012634
OG0005813	ASTEI20_042602	ASIC012620
OG0005814	ASTEI20_035615	ASIC014739
OG0005815	ASTEI20_041007	ASIC005503
OG0005816	ASTEI20_038652	ASIC005505
OG0005817	ASTEI20_033215	ASIC014738
OG0005818	ASTEI20_040797	ASIC005531
OG0005819	ASTEI20_031428	ASIC014740, ASIC014742
OG0005820	ASTEI20_040610	ASIC010881
OG0005821	ASTEI20_039460	ASIC011130
OG0005822	ASTEI20_044882	ASIC003439
OG0005823	ASTEI20_040285	ASIC003442
OG0005824	ASTEI20_043628	ASIC010893
OG0005825	ASTEI20_045540	ASIC013706
OG0005826	ASTEI20_038358	ASIC013676
OG0005827	ASTEI20_045747	ASIC013725
OG0005828	ASTEI20_043068	ASIC013718
OG0005829	ASTEI20_030809	ASIC018332
OG0005830	ASTEI20_031402	ASIC014328
OG0005831	ASTEI20_033229	ASIC014460
OG0005832	ASTEI20_040105	ASIC008448
OG0005834	ASTEI20_038993	ASIC008450
OG0005835	ASTEI20_043386	ASIC018935
OG0005836	ASTEI20_031175	ASIC016053
OG0005837	ASTEI20_035253	ASIC011071
OG0005838	ASTEI20_041863	ASIC021625
OG0005839	ASTEI20_042732	ASIC016868
OG0005840	ASTEI20_033981	ASIC022004
OG0005841	ASTEI20_030987	ASIC022143
OG0005842	ASTEI20_043831	ASIC022048
OG0005843	ASTEI20_033951	ASIC004070
OG0005844	ASTEI20_031992	ASIC004062
OG0005845	ASTEI20_034869	ASIC004072
OG0005846	ASTEI20_039341	ASIC004071
OG0005847	ASTEI20_032428	ASIC008170
OG0005848	ASTEI20_045541	ASIC008161
OG0005849	ASTEI20_039588	ASIC008162
OG0005850	ASTEI20_032757, ASTEI20_040566	ASIC010373
OG0005851	ASTEI20_042726	ASIC008770
OG0005852	ASTEI20_030964	ASIC008270
OG0005853	ASTEI20_041611	ASIC005401
OG0005854	ASTEI20_037833	ASIC005402
OG0005855	ASTEI20_037031	ASIC016422
OG0005856	ASTEI20_034881	ASIC016436
OG0005857	ASTEI20_034061	ASIC016421
OG0005858	ASTEI20_039310	ASIC016435
OG0005859	ASTEI20_042679	ASIC016433
OG0005860	ASTEI20_032709	ASIC016423
OG0005861	ASTEI20_032850	ASIC016438
OG0005862	ASTEI20_034336	ASIC019680
OG0005863	ASTEI20_035095	ASIC019684
OG0005864	ASTEI20_040129, ASTEI20_035386	ASIC019692
OG0005865	ASTEI20_032781	ASIC019689
OG0005866	ASTEI20_033326	ASIC004149
OG0005867	ASTEI20_036216	ASIC004148
OG0005868	ASTEI20_032282	ASIC004144
OG0005869	ASTEI20_043632	ASIC010749
OG0005870	ASTEI20_036589	ASIC010748
OG0005871	ASTEI20_038542	ASIC010750
OG0005872	ASTEI20_041053	ASIC004876
OG0005873	ASTEI20_032717	ASIC004881
OG0005874	ASTEI20_039103	ASIC004883
OG0005875	ASTEI20_043126	ASIC004316
OG0005876	ASTEI20_042185	ASIC004317
OG0005877	ASTEI20_042825	ASIC011491
OG0005878	ASTEI20_046157	ASIC011535
OG0005879	ASTEI20_031336	ASIC011593
OG0005880	ASTEI20_037102	ASIC004309
OG0005881	ASTEI20_033048	ASIC004314
OG0005882	ASTEI20_035660	ASIC008114
OG0005884	ASTEI20_044034	ASIC008138
OG0005885	ASTEI20_044071	ASIC022327
OG0005886	ASTEI20_045290	ASIC004445
OG0005887	ASTEI20_035999	ASIC011526
OG0005888	ASTEI20_039859	ASIC012370
OG0005889	ASTEI20_041886	ASIC002845
OG0005890	ASTEI20_038235	ASIC011523
OG0005891	ASTEI20_033118	ASIC003292
OG0005892	ASTEI20_041884	ASIC012041
OG0005893	ASTEI20_032146	ASIC003646
OG0005894	ASTEI20_034019	ASIC003647
OG0005895	ASTEI20_034718	ASIC003648
OG0005896	ASTEI20_041946	ASIC003645
OG0005897	ASTEI20_040590	ASIC003643
OG0005898	ASTEI20_044363	ASIC003650
OG0005899	ASTEI20_044228	ASIC017322
OG0005900	ASTEI20_043882	ASIC011565
OG0005901	ASTEI20_041994	ASIC013475
OG0005902	ASTEI20_044782	ASIC013486
OG0005903	ASTEI20_037501	ASIC013453
OG0005904	ASTEI20_032154	ASIC019462
OG0005905	ASTEI20_031291	ASIC019458
OG0005906	ASTEI20_044931	ASIC019463
OG0005907	ASTEI20_045248	ASIC019461
OG0005908	ASTEI20_038161	ASIC019452
OG0005909	ASTEI20_038376	ASIC019455
OG0005910	ASTEI20_041096	ASIC019459
OG0005911	ASTEI20_043345	ASIC019485
OG0005912	ASTEI20_043208	ASIC019489
OG0005913	ASTEI20_031629	ASIC006384
OG0005914	ASTEI20_045528	ASIC022104
OG0005915	ASTEI20_040921	ASIC022105
OG0005916	ASTEI20_030855	ASIC022096
OG0005917	ASTEI20_046148, ASTEI20_041232	ASIC006079
OG0005918	ASTEI20_033039	ASIC022093
OG0005919	ASTEI20_040212	ASIC022095
OG0005920	ASTEI20_045082	ASIC022103
OG0005921	ASTEI20_040192	ASIC022108
OG0005922	ASTEI20_045862	ASIC013015
OG0005923	ASTEI20_034285	ASIC013019
OG0005924	ASTEI20_038787	ASIC013016
OG0005925	ASTEI20_033703	ASIC018913
OG0005926	ASTEI20_041345	ASIC018908
OG0005927	ASTEI20_042696	ASIC018912
OG0005928	ASTEI20_044841	ASIC011035
OG0005929	ASTEI20_032909	ASIC011046
OG0005930	ASTEI20_041087	ASIC006158
OG0005931	ASTEI20_031389	ASIC020588
OG0005932	ASTEI20_041049	ASIC014329
OG0005933	ASTEI20_032769	ASIC014245
OG0005934	ASTEI20_030929	ASIC014236
OG0005935	ASTEI20_043995	ASIC007069
OG0005936	ASTEI20_037823	ASIC007063
OG0005937	ASTEI20_035248	ASIC007068
OG0005938	ASTEI20_033597	ASIC022303
OG0005939	ASTEI20_044418	ASIC022299
OG0005940	ASTEI20_032681	ASIC014952, ASIC014951
OG0005941	ASTEI20_032957	ASIC022296
OG0005942	ASTEI20_041931	ASIC022300
OG0005943	ASTEI20_039062	ASIC022302
OG0005944	ASTEI20_044088	ASIC022295
OG0005945	ASTEI20_040580	ASIC011945
OG0005946	ASTEI20_037847	ASIC014844
OG0005947	ASTEI20_035691	ASIC003602
OG0005948	ASTEI20_034724	ASIC012014
OG0005949	ASTEI20_041495	ASIC003603
OG0005950	ASTEI20_042321	ASIC003601
OG0005951	ASTEI20_043420	ASIC003604
OG0005952	ASTEI20_033621	ASIC006037
OG0005953	ASTEI20_032179	ASIC001562
OG0005954	ASTEI20_042568	ASIC006733
OG0005955	ASTEI20_036960	ASIC006729
OG0005956	ASTEI20_035542	ASIC006735
OG0005957	ASTEI20_034223	ASIC018630
OG0005958	ASTEI20_046010	ASIC018629
OG0005959	ASTEI20_032708	ASIC018628
OG0005960	ASTEI20_040543	ASIC018631
OG0005961	ASTEI20_042559	ASIC017925
OG0005962	ASTEI20_043146	ASIC008906
OG0005963	ASTEI20_040308	ASIC016862
OG0005964	ASTEI20_034985	ASIC019672
OG0005965	ASTEI20_035682	ASIC019674
OG0005966	ASTEI20_031385	ASIC017224
OG0005967	ASTEI20_037052	ASIC020738
OG0005968	ASTEI20_032055	ASIC015778
OG0005969	ASTEI20_032184	ASIC005225
OG0005970	ASTEI20_041907	ASIC006830
OG0005971	ASTEI20_036031	ASIC004351
OG0005972	ASTEI20_041484	ASIC006772
OG0005973	ASTEI20_044805	ASIC016715
OG0005974	ASTEI20_031510	ASIC021745
OG0005975	ASTEI20_031068	ASIC016054
OG0005976	ASTEI20_039768	ASIC015054
OG0005977	ASTEI20_038960	ASIC021744
OG0005978	ASTEI20_038348	ASIC021578
OG0005979	ASTEI20_041626	ASIC021742
OG0005980	ASTEI20_033177	ASIC008956
OG0005981	ASTEI20_043356	ASIC008962
OG0005982	ASTEI20_043527	ASIC008945
OG0005983	ASTEI20_044921	ASIC008961
OG0005984	ASTEI20_043844	ASIC006174
OG0005985	ASTEI20_045986	ASIC006176
OG0005986	ASTEI20_043220	ASIC006134
OG0005987	ASTEI20_043112	ASIC014120
OG0005988	ASTEI20_030901	ASIC013514
OG0005989	ASTEI20_041405	ASIC013809
OG0005990	ASTEI20_038372	ASIC019890
OG0005991	ASTEI20_039446	ASIC019894
OG0005992	ASTEI20_043951	ASIC012466
OG0005993	ASTEI20_044354	ASIC012454
OG0005994	ASTEI20_045160	ASIC012468
OG0005995	ASTEI20_042442	ASIC007797
OG0005996	ASTEI20_044373	ASIC019895
OG0005997	ASTEI20_045037	ASIC013095
OG0005998	ASTEI20_034993	ASIC013099
OG0005999	ASTEI20_033907	ASIC022062
OG0006000	ASTEI20_031098	ASIC013096
OG0006001	ASTEI20_035977	ASIC022076
OG0006002	ASTEI20_038979	ASIC019589
OG0006003	ASTEI20_041610	ASIC000570
OG0006004	ASTEI20_038044	ASIC016988
OG0006005	ASTEI20_036522	ASIC000569
OG0006006	ASTEI20_041698	ASIC004514
OG0006007	ASTEI20_037511	ASIC004515
OG0006008	ASTEI20_041133	ASIC006969
OG0006009	ASTEI20_045705	ASIC002670
OG0006010	ASTEI20_040260	ASIC022113
OG0006011	ASTEI20_036427	ASIC006466
OG0006012	ASTEI20_035011	ASIC011850
OG0006013	ASTEI20_031574	ASIC011799
OG0006014	ASTEI20_030817	ASIC008468
OG0006015	ASTEI20_031011	ASIC010574
OG0006016	ASTEI20_041376	ASIC011851
OG0006017	ASTEI20_032839	ASIC012873
OG0006018	ASTEI20_031938	ASIC002249
OG0006019	ASTEI20_039128	ASIC002235
OG0006020	ASTEI20_044044	ASIC002241
OG0006021	ASTEI20_039902	ASIC002250
OG0006022	ASTEI20_041041	ASIC002233
OG0006023	ASTEI20_032214	ASIC011991
OG0006024	ASTEI20_037592	ASIC003594
OG0006025	ASTEI20_045014	ASIC003597
OG0006026	ASTEI20_042230	ASIC003596
OG0006027	ASTEI20_041473	ASIC012367
OG0006028	ASTEI20_034037	ASIC001379
OG0006029	ASTEI20_038998	ASIC005641
OG0006030	ASTEI20_042472	ASIC001382
OG0006031	ASTEI20_030920	ASIC001381
OG0006033	ASTEI20_036804	ASIC012360
OG0006034	ASTEI20_038479	ASIC004636
OG0006035	ASTEI20_044973	ASIC004641
OG0006037	ASTEI20_040914	ASIC007885
OG0006038	ASTEI20_031825	ASIC004633
OG0006039	ASTEI20_032743	ASIC004632
OG0006040	ASTEI20_034165	ASIC004642
OG0006041	ASTEI20_031369	ASIC004640
OG0006042	ASTEI20_035741	ASIC004637
OG0006043	ASTEI20_042077	ASIC015082
OG0006044	ASTEI20_044099	ASIC001052
OG0006045	ASTEI20_038986	ASIC001037
OG0006046	ASTEI20_032013	ASIC001035
OG0006047	ASTEI20_039576	ASIC015081
OG0006048	ASTEI20_044047	ASIC009695
OG0006049	ASTEI20_036450	ASIC009700
OG0006050	ASTEI20_033909	ASIC009702
OG0006051	ASTEI20_030900	ASIC004453
OG0006052	ASTEI20_041962	ASIC012259
OG0006053	ASTEI20_039247	ASIC008012
OG0006054	ASTEI20_032513	ASIC007858
OG0006055	ASTEI20_039073	ASIC016034
OG0006056	ASTEI20_034317	ASIC016045
OG0006057	ASTEI20_041662	ASIC014102
OG0006058	ASTEI20_045616	ASIC005514
OG0006059	ASTEI20_038507	ASIC004555
OG0006060	ASTEI20_040062	ASIC015033
OG0006061	ASTEI20_032723	ASIC017533
OG0006062	ASTEI20_041143	ASIC016937
OG0006063	ASTEI20_041667	ASIC009587
OG0006064	ASTEI20_038494	ASIC016948
OG0006066	ASTEI20_030934	ASIC011324
OG0006067	ASTEI20_038113	ASIC011320
OG0006069	ASTEI20_039301	ASIC005952
OG0006070	ASTEI20_033125	ASIC009783
OG0006071	ASTEI20_040723	ASIC009784
OG0006072	ASTEI20_034575	ASIC020364
OG0006073	ASTEI20_036273	ASIC018786
OG0006074	ASTEI20_034495	ASIC018788
OG0006075	ASTEI20_045411	ASIC017351
OG0006076	ASTEI20_039177	ASIC018787
OG0006077	ASTEI20_041372	ASIC017353
OG0006078	ASTEI20_042526	ASIC018584
OG0006079	ASTEI20_038302	ASIC020993
OG0006080	ASTEI20_033149	ASIC009823
OG0006081	ASTEI20_034136	ASIC009826
OG0006082	ASTEI20_035466	ASIC014516
OG0006083	ASTEI20_042290	ASIC014527
OG0006084	ASTEI20_034948, ASTEI20_041042	ASIC016523
OG0006085	ASTEI20_043850	ASIC009706
OG0006086	ASTEI20_036780	ASIC003498
OG0006087	ASTEI20_032221	ASIC013801
OG0006088	ASTEI20_033261	ASIC013012
OG0006089	ASTEI20_039993	ASIC007613
OG0006090	ASTEI20_036652	ASIC003784
OG0006091	ASTEI20_042342	ASIC003817
OG0006092	ASTEI20_039918	ASIC003773
OG0006093	ASTEI20_035806	ASIC011842
OG0006094	ASTEI20_041300	ASIC011831
OG0006095	ASTEI20_044644	ASIC013545
OG0006096	ASTEI20_042120	ASIC013544
OG0006097	ASTEI20_042390	ASIC016356
OG0006098	ASTEI20_037532	ASIC017418
OG0006099	ASTEI20_042263	ASIC012848
OG0006101	ASTEI20_032475	ASIC012852
OG0006102	ASTEI20_043902	ASIC017429
OG0006103	ASTEI20_032331	ASIC013341
OG0006104	ASTEI20_032689	ASIC009175
OG0006106	ASTEI20_040742	ASIC004745
OG0006107	ASTEI20_037535	ASIC004742
OG0006108	ASTEI20_040139	ASIC004744
OG0006109	ASTEI20_039638	ASIC021467
OG0006110	ASTEI20_042522	ASIC020114
OG0006111	ASTEI20_042685	ASIC011468
OG0006112	ASTEI20_039568	ASIC011471
OG0006113	ASTEI20_032823	ASIC011479
OG0006114	ASTEI20_038252	ASIC020116
OG0006115	ASTEI20_032920	ASIC011474
OG0006116	ASTEI20_035552	ASIC011473
OG0006117	ASTEI20_031969	ASIC016890
OG0006118	ASTEI20_033297	ASIC002140
OG0006119	ASTEI20_039623	ASIC008035
OG0006120	ASTEI20_035898	ASIC016680
OG0006121	ASTEI20_035643	ASIC010404
OG0006122	ASTEI20_045634	ASIC016669, ASIC016679
OG0006123	ASTEI20_045658, ASTEI20_030826	ASIC003617
OG0006124	ASTEI20_036054	ASIC013254
OG0006125	ASTEI20_038884	ASIC003319
OG0006126	ASTEI20_031295	ASIC009473
OG0006127	ASTEI20_034890	ASIC000607
OG0006128	ASTEI20_045475	ASIC009474
OG0006129	ASTEI20_035687	ASIC017099
OG0006130	ASTEI20_038263	ASIC016768
OG0006131	ASTEI20_039714	ASIC016770
OG0006132	ASTEI20_040147	ASIC003015
OG0006133	ASTEI20_043306	ASIC016772
OG0006134	ASTEI20_043456	ASIC011215
OG0006135	ASTEI20_033697	ASIC011219
OG0006136	ASTEI20_032267	ASIC019519
OG0006137	ASTEI20_043358	ASIC019517
OG0006139	ASTEI20_035257	ASIC001351
OG0006140	ASTEI20_031972	ASIC018655
OG0006141	ASTEI20_038296	ASIC011055
OG0006142	ASTEI20_040951	ASIC013488
OG0006143	ASTEI20_032719	ASIC016097
OG0006144	ASTEI20_038806	ASIC016101
OG0006145	ASTEI20_032124	ASIC016102
OG0006146	ASTEI20_039361	ASIC010267
OG0006147	ASTEI20_032412	ASIC002955
OG0006148	ASTEI20_037561	ASIC002057
OG0006149	ASTEI20_040719	ASIC002055
OG0006150	ASTEI20_038818	ASIC002956
OG0006151	ASTEI20_033184, ASTEI20_038696	ASIC002951
OG0006152	ASTEI20_041068	ASIC002636
OG0006153	ASTEI20_043924	ASIC017922
OG0006154	ASTEI20_035121	ASIC021390
OG0006155	ASTEI20_043876	ASIC021391
OG0006156	ASTEI20_043532	ASIC019063
OG0006157	ASTEI20_036980	ASIC019068
OG0006158	ASTEI20_030867	ASIC009883
OG0006159	ASTEI20_044880	ASIC009881
OG0006160	ASTEI20_040005	ASIC019065
OG0006161	ASTEI20_033630	ASIC010690
OG0006163	ASTEI20_036605	ASIC000806
OG0006164	ASTEI20_042933	ASIC009537
OG0006165	ASTEI20_041657	ASIC004860
OG0006166	ASTEI20_040798	ASIC004869
OG0006167	ASTEI20_045569	ASIC004895
OG0006168	ASTEI20_030839	ASIC018914
OG0006169	ASTEI20_041620	ASIC007691
OG0006170	ASTEI20_041823	ASIC009664
OG0006171	ASTEI20_040312	ASIC010342
OG0006172	ASTEI20_045877	ASIC009704
OG0006173	ASTEI20_037618	ASIC013446
OG0006174	ASTEI20_042819	ASIC008547
OG0006175	ASTEI20_035590	ASIC013445
OG0006176	ASTEI20_032777	ASIC018048
OG0006177	ASTEI20_044922	ASIC018026
OG0006178	ASTEI20_045937	ASIC001085
OG0006179	ASTEI20_037961	ASIC017993
OG0006180	ASTEI20_040125	ASIC018653
OG0006181	ASTEI20_044302	ASIC018656
OG0006182	ASTEI20_038181	ASIC018654
OG0006183	ASTEI20_042135	ASIC011697
OG0006184	ASTEI20_032530	ASIC011694
OG0006185	ASTEI20_037530	ASIC016742
OG0006186	ASTEI20_044692	ASIC011696
OG0006187	ASTEI20_031580	ASIC008237
OG0006188	ASTEI20_043766	ASIC008241
OG0006189	ASTEI20_036840	ASIC008238
OG0006190	ASTEI20_039291	ASIC008236
OG0006191	ASTEI20_036118	ASIC007801
OG0006192	ASTEI20_034793	ASIC014441
OG0006193	ASTEI20_038260	ASIC018713
OG0006194	ASTEI20_044766	ASIC018714
OG0006195	ASTEI20_040487	ASIC016570
OG0006196	ASTEI20_036801	ASIC015484
OG0006198	ASTEI20_044130	ASIC015479
OG0006199	ASTEI20_031414	ASIC011272
OG0006200	ASTEI20_031752	ASIC014837
OG0006201	ASTEI20_037944	ASIC014873
OG0006202	ASTEI20_042333	ASIC014875
OG0006203	ASTEI20_033517	ASIC014833
OG0006204	ASTEI20_031397	ASIC020510
OG0006205	ASTEI20_042066	ASIC007299
OG0006206	ASTEI20_038992	ASIC003759
OG0006207	ASTEI20_034771	ASIC003752
OG0006208	ASTEI20_044791	ASIC014066
OG0006209	ASTEI20_041587	ASIC008808
OG0006210	ASTEI20_042967	ASIC015501
OG0006211	ASTEI20_041711	ASIC015505
OG0006212	ASTEI20_045142	ASIC015502
OG0006213	ASTEI20_041444	ASIC015499
OG0006214	ASTEI20_041243	ASIC015507
OG0006215	ASTEI20_039072	ASIC015497
OG0006216	ASTEI20_046011	ASIC017808
OG0006217	ASTEI20_038607	ASIC011494
OG0006218	ASTEI20_043122	ASIC011499
OG0006219	ASTEI20_040346	ASIC011493
OG0006220	ASTEI20_038384	ASIC011506
OG0006221	ASTEI20_044536	ASIC011504
OG0006222	ASTEI20_042419	ASIC011502
OG0006223	ASTEI20_044914	ASIC011497
OG0006224	ASTEI20_037659	ASIC011505
OG0006225	ASTEI20_033288	ASIC011498
OG0006226	ASTEI20_036232	ASIC011496
OG0006227	ASTEI20_045159	ASIC011495
OG0006228	ASTEI20_040178	ASIC011482
OG0006229	ASTEI20_042450	ASIC016443
OG0006230	ASTEI20_032091	ASIC005501
OG0006231	ASTEI20_042775	ASIC009343
OG0006232	ASTEI20_044083	ASIC018967
OG0006233	ASTEI20_036211	ASIC012242
OG0006234	ASTEI20_042086	ASIC012241
OG0006235	ASTEI20_043794	ASIC019051
OG0006236	ASTEI20_032755	ASIC019049
OG0006237	ASTEI20_032928	ASIC019048
OG0006238	ASTEI20_043180	ASIC019053
OG0006239	ASTEI20_033615	ASIC019050
OG0006240	ASTEI20_034489	ASIC016807
OG0006241	ASTEI20_033334	ASIC002963
OG0006242	ASTEI20_036443	ASIC008936
OG0006243	ASTEI20_032637	ASIC011278
OG0006244	ASTEI20_033375	ASIC008937
OG0006245	ASTEI20_040842	ASIC005408
OG0006246	ASTEI20_039746	ASIC008939
OG0006247	ASTEI20_043695	ASIC008938
OG0006248	ASTEI20_036736	ASIC005426
