Orthogroup	AstephensiUCISS2018	AfunestusAfunGA1
OG0004559	ASTEI20_043867	AFUN2_014430
OG0004560	ASTEI20_039905	AFUN2_001994
OG0004561	ASTEI20_033117	AFUN2_013291
OG0004562	ASTEI20_038136	AFUN2_002331
OG0004563	ASTEI20_037845	AFUN2_007153
OG0004564	ASTEI20_045745	AFUN2_010942
OG0004565	ASTEI20_043061	AFUN2_004446
OG0004566	ASTEI20_041056	AFUN2_013637
OG0004567	ASTEI20_033988	AFUN2_000893
OG0004568	ASTEI20_032181	AFUN2_000631
OG0004569	ASTEI20_045310	AFUN2_002421
OG0004570	ASTEI20_036908	AFUN2_003663
OG0004571	ASTEI20_038362	AFUN2_004645
OG0004572	ASTEI20_041752	AFUN2_002393
OG0004573	ASTEI20_041722	AFUN2_014473
OG0004574	ASTEI20_031579	AFUN2_008452
OG0004575	ASTEI20_035792	AFUN2_010373
OG0004576	ASTEI20_043130	AFUN2_005451
OG0004577	ASTEI20_042826	AFUN2_004884
OG0004578	ASTEI20_033817	AFUN2_010370
OG0004579	ASTEI20_043883	AFUN2_002517
OG0004580	ASTEI20_033504	AFUN2_006526
OG0004581	ASTEI20_045962	AFUN2_005873
OG0004582	ASTEI20_033413	AFUN2_006112
OG0004583	ASTEI20_039271	AFUN2_006331
OG0004584	ASTEI20_042603	AFUN2_002633
OG0004585	ASTEI20_038965	AFUN2_009146
OG0004586	ASTEI20_034259	AFUN2_005986
OG0004587	ASTEI20_032591	AFUN2_003950
OG0004588	ASTEI20_039074	AFUN2_007748
OG0004589	ASTEI20_038343	AFUN2_008188
OG0004590	ASTEI20_032045	AFUN2_011608, AFUN2_000976
OG0004591	ASTEI20_031105	AFUN2_004634
OG0004592	ASTEI20_036124	AFUN2_011239
OG0004593	ASTEI20_045824	AFUN2_002809
OG0004594	ASTEI20_042515	AFUN2_003681
OG0004595	ASTEI20_039492	AFUN2_001203
OG0004596	ASTEI20_032523	AFUN2_009733
OG0004597	ASTEI20_046020	AFUN2_007585
OG0004598	ASTEI20_032826	AFUN2_004834
OG0004599	ASTEI20_046129	AFUN2_010962
OG0004600	ASTEI20_044201	AFUN2_007950
OG0004601	ASTEI20_040868	AFUN2_013362
OG0004602	ASTEI20_044554	AFUN2_014217
OG0004603	ASTEI20_040538	AFUN2_009763
OG0004604	ASTEI20_032030	AFUN2_005321
OG0004605	ASTEI20_034635	AFUN2_005586
OG0004606	ASTEI20_037184	AFUN2_012019
OG0004607	ASTEI20_036178	AFUN2_004994
OG0004608	ASTEI20_034586	AFUN2_004412
OG0004609	ASTEI20_034457	AFUN2_004336
OG0004610	ASTEI20_037426	AFUN2_006927
OG0004611	ASTEI20_038360	AFUN2_011820
OG0004612	ASTEI20_042370	AFUN2_005472
OG0004613	ASTEI20_035480	AFUN2_010222
OG0004614	ASTEI20_045885	AFUN2_007167
OG0004615	ASTEI20_037009	AFUN2_003547
OG0004616	ASTEI20_034776	AFUN2_002177
OG0004617	ASTEI20_043056	AFUN2_003448
OG0004618	ASTEI20_031672	AFUN2_004079
OG0004619	ASTEI20_038593	AFUN2_012867
OG0004620	ASTEI20_042266	AFUN2_000803
OG0004621	ASTEI20_043355	AFUN2_012261
OG0004622	ASTEI20_041923	AFUN2_010265
OG0004623	ASTEI20_038129	AFUN2_006515
OG0004624	ASTEI20_039978	AFUN2_013142
OG0004625	ASTEI20_038950	AFUN2_013955
OG0004626	ASTEI20_041340	AFUN2_007630
OG0004627	ASTEI20_042576	AFUN2_013712
OG0004628	ASTEI20_033993	AFUN2_002944
OG0004629	ASTEI20_032885	AFUN2_007490
OG0004630	ASTEI20_037263	AFUN2_006139
OG0004631	ASTEI20_031205	AFUN2_008166
OG0004632	ASTEI20_033214	AFUN2_003038
OG0004633	ASTEI20_038099	AFUN2_013689
OG0004634	ASTEI20_039770	AFUN2_009461
OG0004635	ASTEI20_043612	AFUN2_014182
OG0004636	ASTEI20_044795	AFUN2_001728
OG0004637	ASTEI20_035131	AFUN2_009732
OG0004638	ASTEI20_039882	AFUN2_005414
OG0004639	ASTEI20_045550	AFUN2_006780
OG0004640	ASTEI20_044160	AFUN2_011432
OG0004641	ASTEI20_042527	AFUN2_010585
OG0004642	ASTEI20_031589	AFUN2_007058
OG0004643	ASTEI20_045903	AFUN2_009161
OG0004644	ASTEI20_044698, ASTEI20_040936	AFUN2_012701
OG0004645	ASTEI20_034396	AFUN2_003655
OG0004646	ASTEI20_034799	AFUN2_003207
OG0004647	ASTEI20_031525	AFUN2_007647
OG0004648	ASTEI20_032386	AFUN2_000544
OG0004649	ASTEI20_035995	AFUN2_013912
OG0004650	ASTEI20_032072	AFUN2_005797
OG0004651	ASTEI20_045736	AFUN2_011907
OG0004652	ASTEI20_033578	AFUN2_013751
OG0004653	ASTEI20_041151	AFUN2_002260
OG0004654	ASTEI20_033211	AFUN2_004642
OG0004655	ASTEI20_041661	AFUN2_009603
OG0004656	ASTEI20_037730	AFUN2_011800
OG0004657	ASTEI20_037304	AFUN2_007037
OG0004658	ASTEI20_031604	AFUN2_011611
OG0004659	ASTEI20_041526	AFUN2_009495
OG0004660	ASTEI20_045453	AFUN2_004137
OG0004661	ASTEI20_038788	AFUN2_005940
OG0004662	ASTEI20_032408	AFUN2_004057
OG0004663	ASTEI20_031621	AFUN2_000380
OG0004664	ASTEI20_043733	AFUN2_007314
OG0004665	ASTEI20_036965	AFUN2_007994
OG0004666	ASTEI20_039393	AFUN2_000651
OG0004667	ASTEI20_040778	AFUN2_011429
OG0004668	ASTEI20_043983	AFUN2_011931
OG0004669	ASTEI20_041632	AFUN2_013346
OG0004670	ASTEI20_034299	AFUN2_010723
OG0004671	ASTEI20_041094	AFUN2_011590
OG0004672	ASTEI20_035254	AFUN2_001348
OG0004673	ASTEI20_032265, ASTEI20_039825, ASTEI20_039391	AFUN2_014136
OG0004674	ASTEI20_032808	AFUN2_000401
OG0004675	ASTEI20_036383	AFUN2_001468
OG0004676	ASTEI20_044128	AFUN2_008002
OG0004677	ASTEI20_035464	AFUN2_013339
OG0004678	ASTEI20_035242	AFUN2_014218
OG0004679	ASTEI20_034828	AFUN2_006298
OG0004680	ASTEI20_038066	AFUN2_010682
OG0004681	ASTEI20_040666	AFUN2_004920
OG0004682	ASTEI20_032318	AFUN2_008631
OG0004683	ASTEI20_042892	AFUN2_013937
OG0004684	ASTEI20_040803	AFUN2_013671
OG0004685	ASTEI20_037319	AFUN2_011505
OG0004686	ASTEI20_038644	AFUN2_006333
OG0004687	ASTEI20_036687	AFUN2_004143
OG0004688	ASTEI20_043932	AFUN2_012428
OG0004689	ASTEI20_041519	AFUN2_003648
OG0004690	ASTEI20_033636	AFUN2_008802
OG0004691	ASTEI20_042936	AFUN2_009587
OG0004692	ASTEI20_030943	AFUN2_002220
OG0004693	ASTEI20_036791	AFUN2_002367
OG0004694	ASTEI20_032632	AFUN2_011076
OG0004695	ASTEI20_036881	AFUN2_013183
OG0004696	ASTEI20_043901	AFUN2_014419
OG0004697	ASTEI20_041789	AFUN2_001794
OG0004698	ASTEI20_034936	AFUN2_001226
OG0004699	ASTEI20_034901	AFUN2_004897
OG0004700	ASTEI20_033019	AFUN2_008383
OG0004701	ASTEI20_035364	AFUN2_002156
OG0004702	ASTEI20_041690	AFUN2_011033
OG0004703	ASTEI20_036440	AFUN2_011666
OG0004704	ASTEI20_036905	AFUN2_004590
OG0004705	ASTEI20_040872	AFUN2_013412
OG0004706	ASTEI20_038454	AFUN2_011810
OG0004707	ASTEI20_039695	AFUN2_006089
OG0004708	ASTEI20_032122	AFUN2_007141
OG0004709	ASTEI20_038205	AFUN2_006290
OG0004710	ASTEI20_039218	AFUN2_005524
OG0004711	ASTEI20_037615	AFUN2_004416
OG0004712	ASTEI20_043723	AFUN2_008360
OG0004713	ASTEI20_041720	AFUN2_002397
OG0004714	ASTEI20_036559	AFUN2_006384
OG0004715	ASTEI20_039969	AFUN2_014607
OG0004716	ASTEI20_037876	AFUN2_004589
OG0004717	ASTEI20_043159	AFUN2_010873
OG0004718	ASTEI20_039266	AFUN2_003720
OG0004719	ASTEI20_032376	AFUN2_006503
OG0004720	ASTEI20_045273	AFUN2_000877
OG0004721	ASTEI20_031549	AFUN2_008497
OG0004722	ASTEI20_031810	AFUN2_012953
OG0004723	ASTEI20_034311	AFUN2_001073
OG0004724	ASTEI20_036557	AFUN2_012509
OG0004725	ASTEI20_040973	AFUN2_002654
OG0004726	ASTEI20_044936	AFUN2_001476
OG0004727	ASTEI20_033435	AFUN2_010912
OG0004728	ASTEI20_031102	AFUN2_010642
OG0004729	ASTEI20_031737	AFUN2_014292
OG0004730	ASTEI20_033556	AFUN2_008261
OG0004731	ASTEI20_044790	AFUN2_003695
OG0004732	ASTEI20_040982	AFUN2_002307
OG0004733	ASTEI20_031312	AFUN2_006312
OG0004734	ASTEI20_032492	AFUN2_003570
OG0004735	ASTEI20_031133	AFUN2_000661
OG0004736	ASTEI20_044514	AFUN2_000790
OG0004737	ASTEI20_041475	AFUN2_012155
OG0004738	ASTEI20_045865	AFUN2_011908
OG0004739	ASTEI20_043726	AFUN2_007415
OG0004740	ASTEI20_036081	AFUN2_002352
OG0004741	ASTEI20_040720	AFUN2_009176
OG0004742	ASTEI20_035569	AFUN2_011343
OG0004743	ASTEI20_044559	AFUN2_006755
OG0004744	ASTEI20_041423	AFUN2_002106
OG0004745	ASTEI20_044131	AFUN2_013090
OG0004746	ASTEI20_040019	AFUN2_006262
OG0004747	ASTEI20_035483	AFUN2_006974
OG0004748	ASTEI20_038004	AFUN2_010318
OG0004749	ASTEI20_034665	AFUN2_004386
OG0004750	ASTEI20_034658	AFUN2_005450
OG0004751	ASTEI20_042759	AFUN2_012622
OG0004752	ASTEI20_034547	AFUN2_013835
OG0004753	ASTEI20_045796	AFUN2_008811
OG0004754	ASTEI20_038710	AFUN2_001999
OG0004755	ASTEI20_042684	AFUN2_007530
OG0004756	ASTEI20_042969	AFUN2_008831
OG0004757	ASTEI20_039880	AFUN2_014368
OG0004758	ASTEI20_040980	AFUN2_004823
OG0004760	ASTEI20_044185	AFUN2_002913
OG0004761	ASTEI20_040780	AFUN2_013475
OG0004762	ASTEI20_038162	AFUN2_008645
OG0004763	ASTEI20_034650	AFUN2_002797
OG0004764	ASTEI20_044551	AFUN2_009044
OG0004765	ASTEI20_032105	AFUN2_012359
OG0004766	ASTEI20_030969	AFUN2_008564
OG0004767	ASTEI20_044569	AFUN2_009291
OG0004768	ASTEI20_045184	AFUN2_006946
OG0004769	ASTEI20_040578	AFUN2_006010
OG0004770	ASTEI20_041206	AFUN2_006465
OG0004771	ASTEI20_041686	AFUN2_002822
OG0004772	ASTEI20_044589	AFUN2_004409
OG0004773	ASTEI20_034781	AFUN2_011086
OG0004774	ASTEI20_035587	AFUN2_014717
OG0004775	ASTEI20_041213	AFUN2_003752
OG0004776	ASTEI20_036100, ASTEI20_045502	AFUN2_013156
OG0004777	ASTEI20_039098	AFUN2_013014
OG0004778	ASTEI20_043478	AFUN2_011819
OG0004779	ASTEI20_041321	AFUN2_010081
OG0004780	ASTEI20_042773	AFUN2_011140
OG0004781	ASTEI20_044192	AFUN2_002723
OG0004782	ASTEI20_034789	AFUN2_013905
OG0004783	ASTEI20_042352	AFUN2_005551
OG0004784	ASTEI20_031996	AFUN2_006757
OG0004785	ASTEI20_039538	AFUN2_007002
OG0004786	ASTEI20_033160	AFUN2_009693
OG0004787	ASTEI20_042392	AFUN2_003625
OG0004788	ASTEI20_045788	AFUN2_013115
OG0004789	ASTEI20_031482	AFUN2_012717
OG0004790	ASTEI20_038487	AFUN2_007013
OG0004791	ASTEI20_033936	AFUN2_003162
OG0004792	ASTEI20_031800	AFUN2_004769
OG0004793	ASTEI20_038511	AFUN2_006879
OG0004794	ASTEI20_045594	AFUN2_008274
OG0004795	ASTEI20_039816	AFUN2_006162
OG0004796	ASTEI20_030911	AFUN2_007787
OG0004797	ASTEI20_041061	AFUN2_003122
OG0004798	ASTEI20_039686	AFUN2_009877
OG0004799	ASTEI20_044259	AFUN2_005245
OG0004800	ASTEI20_038228	AFUN2_013963
OG0004801	ASTEI20_038719	AFUN2_008460
OG0004802	ASTEI20_044975	AFUN2_008544
OG0004803	ASTEI20_038047	AFUN2_000550
OG0004804	ASTEI20_038499	AFUN2_000497
OG0004805	ASTEI20_034521	AFUN2_001851
OG0004806	ASTEI20_042911	AFUN2_004998
OG0004807	ASTEI20_046060	AFUN2_002486
OG0004808	ASTEI20_031075	AFUN2_008781
OG0004809	ASTEI20_045646	AFUN2_005180
OG0004810	ASTEI20_040109	AFUN2_012031
OG0004811	ASTEI20_037777	AFUN2_014668
OG0004812	ASTEI20_040362	AFUN2_008153
OG0004813	ASTEI20_033299	AFUN2_014633
OG0004814	ASTEI20_035156	AFUN2_013984
OG0004815	ASTEI20_031957	AFUN2_013130
OG0004816	ASTEI20_042251	AFUN2_005221
OG0004817	ASTEI20_037519	AFUN2_004411
OG0004818	ASTEI20_038705	AFUN2_007091
OG0004819	ASTEI20_040185	AFUN2_010050
OG0004820	ASTEI20_037045	AFUN2_004195
OG0004821	ASTEI20_040987	AFUN2_005356
OG0004822	ASTEI20_041668	AFUN2_010473
OG0004823	ASTEI20_043499	AFUN2_007976
OG0004824	ASTEI20_035832	AFUN2_013422
OG0004825	ASTEI20_039351	AFUN2_011329
OG0004826	ASTEI20_039573	AFUN2_009312
OG0004827	ASTEI20_044286	AFUN2_009872
OG0004828	ASTEI20_039288	AFUN2_003866
OG0004829	ASTEI20_042855	AFUN2_005936
OG0004830	ASTEI20_038011	AFUN2_009353
OG0004831	ASTEI20_043736	AFUN2_007863
OG0004832	ASTEI20_041532	AFUN2_011776
OG0004833	ASTEI20_041393	AFUN2_000349
OG0004834	ASTEI20_044220	AFUN2_003757
OG0004835	ASTEI20_039296	AFUN2_013057
OG0004836	ASTEI20_041992	AFUN2_002079
OG0004837	ASTEI20_045227	AFUN2_012414
OG0004838	ASTEI20_033799	AFUN2_013243
OG0004839	ASTEI20_042631	AFUN2_009830
OG0004840	ASTEI20_037789	AFUN2_006601
OG0004841	ASTEI20_044751	AFUN2_012407
OG0004842	ASTEI20_043746	AFUN2_011170
OG0004843	ASTEI20_043688	AFUN2_008193
OG0004844	ASTEI20_041856	AFUN2_008295
OG0004845	ASTEI20_031103	AFUN2_007174
OG0004846	ASTEI20_044745	AFUN2_007780
OG0004847	ASTEI20_043205	AFUN2_007556
OG0004848	ASTEI20_040957	AFUN2_008052
OG0004849	ASTEI20_044367	AFUN2_001790
OG0004850	ASTEI20_041846	AFUN2_014568
OG0004851	ASTEI20_034523	AFUN2_011246
OG0004852	ASTEI20_045359	AFUN2_011001
OG0004853	ASTEI20_045304	AFUN2_014154
OG0004854	ASTEI20_032818	AFUN2_000553
OG0004855	ASTEI20_042921	AFUN2_012997
OG0004856	ASTEI20_035489	AFUN2_006858
OG0004857	ASTEI20_038609	AFUN2_007850
OG0004858	ASTEI20_043575	AFUN2_003204
OG0004859	ASTEI20_040721	AFUN2_013166
OG0004860	ASTEI20_045467	AFUN2_005341
OG0004861	ASTEI20_036027	AFUN2_006083
OG0004862	ASTEI20_032704	AFUN2_011597
OG0004863	ASTEI20_034513	AFUN2_003533
OG0004864	ASTEI20_038050	AFUN2_009738
OG0004865	ASTEI20_042439	AFUN2_006271
OG0004866	ASTEI20_033014	AFUN2_003066
OG0004867	ASTEI20_045559	AFUN2_013771
OG0004868	ASTEI20_033482	AFUN2_012824
OG0004869	ASTEI20_040895	AFUN2_005485
OG0004870	ASTEI20_038448	AFUN2_002184
OG0004871	ASTEI20_042080	AFUN2_008488
OG0004872	ASTEI20_032990	AFUN2_009848
OG0004873	ASTEI20_041354	AFUN2_002450
OG0004874	ASTEI20_043845	AFUN2_011281
OG0004875	ASTEI20_037383	AFUN2_014515
OG0004876	ASTEI20_044063	AFUN2_007030
OG0004877	ASTEI20_035785	AFUN2_012358
OG0004878	ASTEI20_037549	AFUN2_012941
OG0004879	ASTEI20_040709	AFUN2_003591
OG0004880	ASTEI20_032496	AFUN2_008844
OG0004881	ASTEI20_031277	AFUN2_001335
OG0004882	ASTEI20_031139	AFUN2_011079
OG0004883	ASTEI20_034493	AFUN2_000752
OG0004884	ASTEI20_032327	AFUN2_000542
OG0004885	ASTEI20_043846	AFUN2_007194
OG0004886	ASTEI20_038841	AFUN2_006342
OG0004887	ASTEI20_041290	AFUN2_014071
OG0004888	ASTEI20_037630	AFUN2_002274
OG0004889	ASTEI20_032994	AFUN2_012328
OG0004890	ASTEI20_045609	AFUN2_004660
OG0004891	ASTEI20_031061	AFUN2_008074
OG0004892	ASTEI20_033047	AFUN2_010059
OG0004893	ASTEI20_038608	AFUN2_003292
OG0004894	ASTEI20_031349	AFUN2_014146
OG0004895	ASTEI20_037733	AFUN2_010027
OG0004896	ASTEI20_032946	AFUN2_004105
OG0004897	ASTEI20_038847	AFUN2_011566
OG0004898	ASTEI20_044041	AFUN2_001218
OG0004899	ASTEI20_037608	AFUN2_000460
OG0004900	ASTEI20_045523	AFUN2_012780
OG0004901	ASTEI20_035023	AFUN2_007968
OG0004902	ASTEI20_038737	AFUN2_003735
OG0004903	ASTEI20_043477	AFUN2_012201
OG0004904	ASTEI20_039357	AFUN2_003429
OG0004905	ASTEI20_043108	AFUN2_011973
OG0004906	ASTEI20_043922	AFUN2_010582
OG0004907	ASTEI20_042144	AFUN2_008762
OG0004908	ASTEI20_042309	AFUN2_002933
OG0004909	ASTEI20_035592	AFUN2_010570
OG0004910	ASTEI20_031767	AFUN2_009938
OG0004911	ASTEI20_034350	AFUN2_009619
OG0004912	ASTEI20_036125	AFUN2_014260
OG0004913	ASTEI20_042997	AFUN2_013352
OG0004914	ASTEI20_042395	AFUN2_012783
OG0004915	ASTEI20_035929	AFUN2_001296
OG0004916	ASTEI20_039698	AFUN2_011720
OG0004917	ASTEI20_037851	AFUN2_006687
OG0004918	ASTEI20_043921	AFUN2_001533
OG0004919	ASTEI20_042365	AFUN2_001991
OG0004920	ASTEI20_040126	AFUN2_002537
OG0004921	ASTEI20_033941	AFUN2_007309
OG0004922	ASTEI20_044125	AFUN2_009988
OG0004923	ASTEI20_032026	AFUN2_006783
OG0004924	ASTEI20_039005	AFUN2_010836
OG0004925	ASTEI20_033000	AFUN2_008739
OG0004926	ASTEI20_045459	AFUN2_008173
OG0004927	ASTEI20_040827	AFUN2_007284
OG0004928	ASTEI20_037550	AFUN2_014645
OG0004929	ASTEI20_042054	AFUN2_014113
OG0004930	ASTEI20_031839	AFUN2_002861
OG0004931	ASTEI20_043197	AFUN2_003070
OG0004932	ASTEI20_042804	AFUN2_006061
OG0004933	ASTEI20_033428	AFUN2_003878
OG0004934	ASTEI20_040380	AFUN2_003135
OG0004935	ASTEI20_042265	AFUN2_005899
OG0004936	ASTEI20_046027	AFUN2_012699
OG0004937	ASTEI20_034181	AFUN2_012440
OG0004938	ASTEI20_038730	AFUN2_014601
OG0004939	ASTEI20_031832	AFUN2_008496
OG0004940	ASTEI20_041922	AFUN2_007597
OG0004941	ASTEI20_037922	AFUN2_011202
OG0004942	ASTEI20_038254	AFUN2_006498
OG0004943	ASTEI20_039427	AFUN2_005837
OG0004944	ASTEI20_038371	AFUN2_001334
OG0004945	ASTEI20_036106	AFUN2_011727
OG0004946	ASTEI20_042048	AFUN2_011991
OG0004947	ASTEI20_031673	AFUN2_013471
OG0004948	ASTEI20_040248	AFUN2_006127
OG0004949	ASTEI20_033586	AFUN2_011713
OG0004950	ASTEI20_039192	AFUN2_002903
OG0004951	ASTEI20_043387	AFUN2_004266
OG0004952	ASTEI20_045871	AFUN2_014350
OG0004953	ASTEI20_039322	AFUN2_000395
OG0004954	ASTEI20_035786	AFUN2_007323
OG0004955	ASTEI20_032151, ASTEI20_044114	AFUN2_008187
OG0004956	ASTEI20_042212	AFUN2_004932
OG0004957	ASTEI20_045686	AFUN2_009675
OG0004958	ASTEI20_032999	AFUN2_009445
OG0004959	ASTEI20_036974	AFUN2_007743
OG0004960	ASTEI20_032368	AFUN2_003181
OG0004961	ASTEI20_043363	AFUN2_006383
OG0004962	ASTEI20_034426	AFUN2_006165
OG0004963	ASTEI20_045196	AFUN2_014495
OG0004964	ASTEI20_045630	AFUN2_004020
OG0004965	ASTEI20_031038	AFUN2_001340
OG0004966	ASTEI20_033178	AFUN2_006659
OG0004967	ASTEI20_042247	AFUN2_001988
OG0004968	ASTEI20_033076	AFUN2_009942
OG0004969	ASTEI20_032102	AFUN2_013711
OG0004970	ASTEI20_042665	AFUN2_009033
OG0004971	ASTEI20_036069	AFUN2_007730
OG0004972	ASTEI20_037639	AFUN2_006457
OG0004973	ASTEI20_031749	AFUN2_003244
OG0004974	ASTEI20_044503	AFUN2_012144
OG0004975	ASTEI20_037539	AFUN2_003945
OG0004976	ASTEI20_035485	AFUN2_001110
OG0004977	ASTEI20_036626	AFUN2_008154
OG0004978	ASTEI20_037144	AFUN2_010588
OG0004979	ASTEI20_045338	AFUN2_005159
OG0004980	ASTEI20_031379	AFUN2_006185
OG0004981	ASTEI20_044242	AFUN2_009075
OG0004982	ASTEI20_039380	AFUN2_011614
OG0004983	ASTEI20_034117	AFUN2_013032
OG0004985	ASTEI20_032811	AFUN2_004794
OG0004986	ASTEI20_038860	AFUN2_001276
OG0004987	ASTEI20_034235	AFUN2_009966
OG0004988	ASTEI20_039113	AFUN2_005081
OG0004989	ASTEI20_043462	AFUN2_005555
OG0004990	ASTEI20_041654	AFUN2_003971
OG0004991	ASTEI20_036566	AFUN2_009195
OG0004992	ASTEI20_034722	AFUN2_012802
OG0004993	ASTEI20_033948, ASTEI20_033333	AFUN2_002558
OG0004994	ASTEI20_032024	AFUN2_012866
OG0004995	ASTEI20_044875	AFUN2_003477
OG0004996	ASTEI20_030910	AFUN2_001742
OG0004997	ASTEI20_032586	AFUN2_002297
OG0004998	ASTEI20_042463	AFUN2_000610
OG0004999	ASTEI20_031254	AFUN2_003062
OG0005000	ASTEI20_034138	AFUN2_001809
OG0005001	ASTEI20_036315	AFUN2_011510
OG0005002	ASTEI20_045390	AFUN2_010157
OG0005003	ASTEI20_034087	AFUN2_007081
OG0005004	ASTEI20_040790	AFUN2_008011
OG0005005	ASTEI20_035223	AFUN2_011377
OG0005006	ASTEI20_042958	AFUN2_004252
OG0005007	ASTEI20_038951	AFUN2_000985
OG0005008	ASTEI20_044635	AFUN2_014528
OG0005009	ASTEI20_033078	AFUN2_008605
OG0005010	ASTEI20_041209	AFUN2_012211
OG0005011	ASTEI20_042438	AFUN2_002990
OG0005012	ASTEI20_034621	AFUN2_008805
OG0005013	ASTEI20_038436	AFUN2_012989
OG0005014	ASTEI20_040613	AFUN2_010623
OG0005015	ASTEI20_032484	AFUN2_013779
OG0005016	ASTEI20_044866	AFUN2_005786
OG0005017	ASTEI20_038819	AFUN2_014780
OG0005018	ASTEI20_039760	AFUN2_012307
OG0005019	ASTEI20_044592, ASTEI20_037990	AFUN2_002239
OG0005020	ASTEI20_033218	AFUN2_007428
OG0005021	ASTEI20_035644	AFUN2_003679
OG0005022	ASTEI20_042835	AFUN2_007908
OG0005023	ASTEI20_034698	AFUN2_000677
OG0005024	ASTEI20_039707	AFUN2_011619
OG0005025	ASTEI20_034992	AFUN2_002183
OG0005026	ASTEI20_030944	AFUN2_006626
OG0005027	ASTEI20_031520	AFUN2_003029
OG0005028	ASTEI20_045768	AFUN2_001610
OG0005029	ASTEI20_033505	AFUN2_009837
OG0005030	ASTEI20_031476	AFUN2_013491
OG0005031	ASTEI20_035272	AFUN2_004968
OG0005032	ASTEI20_032337	AFUN2_012998
OG0005033	ASTEI20_033892	AFUN2_006404
OG0005034	ASTEI20_035565	AFUN2_008673
OG0005035	ASTEI20_036697	AFUN2_013829
OG0005036	ASTEI20_036220	AFUN2_007014
OG0005037	ASTEI20_032363	AFUN2_012496
OG0005038	ASTEI20_039316	AFUN2_007503
OG0005039	ASTEI20_035739	AFUN2_001154
OG0005040	ASTEI20_031738	AFUN2_008194
OG0005041	ASTEI20_034078	AFUN2_006496
OG0005042	ASTEI20_044871	AFUN2_003879
OG0005043	ASTEI20_030812	AFUN2_008081
OG0005044	ASTEI20_040363	AFUN2_001902
OG0005045	ASTEI20_045798	AFUN2_007258
OG0005046	ASTEI20_033143	AFUN2_006603
OG0005047	ASTEI20_045975	AFUN2_012130
OG0005048	ASTEI20_036972	AFUN2_001269
OG0005049	ASTEI20_041691	AFUN2_009037
OG0005050	ASTEI20_030822	AFUN2_010079
OG0005051	ASTEI20_042267	AFUN2_007533
OG0005052	ASTEI20_043735	AFUN2_012752
OG0005053	ASTEI20_033539	AFUN2_009851
OG0005054	ASTEI20_044728	AFUN2_011812
OG0005055	ASTEI20_036120	AFUN2_009695
OG0005056	ASTEI20_032387	AFUN2_002629
OG0005057	ASTEI20_043651	AFUN2_001544
OG0005058	ASTEI20_037957	AFUN2_011646
OG0005059	ASTEI20_044576	AFUN2_014114
OG0005060	ASTEI20_031740	AFUN2_002815
OG0005061	ASTEI20_034780	AFUN2_002300
OG0005062	ASTEI20_045987	AFUN2_011942
OG0005063	ASTEI20_038515	AFUN2_012565
OG0005064	ASTEI20_033778	AFUN2_008022
OG0005066	ASTEI20_045432	AFUN2_001180
OG0005067	ASTEI20_045460	AFUN2_006067
OG0005068	ASTEI20_043410	AFUN2_004568
OG0005069	ASTEI20_043730	AFUN2_005614
OG0005070	ASTEI20_035654, ASTEI20_032910	AFUN2_001691
OG0005071	ASTEI20_044427	AFUN2_010278
OG0005072	ASTEI20_031013, ASTEI20_037518	AFUN2_004833
OG0005073	ASTEI20_040808	AFUN2_007162
OG0005074	ASTEI20_040348	AFUN2_011228
OG0005075	ASTEI20_044722	AFUN2_002843
OG0005076	ASTEI20_039964	AFUN2_013699
OG0005077	ASTEI20_033593	AFUN2_000378
OG0005078	ASTEI20_035102	AFUN2_010747
OG0005079	ASTEI20_031599	AFUN2_011811
OG0005080	ASTEI20_032950	AFUN2_010168
OG0005081	ASTEI20_043089	AFUN2_009529
OG0005082	ASTEI20_038160	AFUN2_001354
OG0005083	ASTEI20_031225	AFUN2_001761
OG0005084	ASTEI20_031488	AFUN2_004260
OG0005085	ASTEI20_034886	AFUN2_006547
OG0005086	ASTEI20_037182	AFUN2_005251
OG0005087	ASTEI20_039387, ASTEI20_045889	AFUN2_011378
OG0005088	ASTEI20_043295	AFUN2_009111
OG0005089	ASTEI20_031125	AFUN2_008184
OG0005090	ASTEI20_045847	AFUN2_014701
OG0005091	ASTEI20_036286	AFUN2_009114
OG0005092	ASTEI20_045887	AFUN2_009917
OG0005093	ASTEI20_035348	AFUN2_000699
OG0005094	ASTEI20_032008	AFUN2_005490
OG0005095	ASTEI20_033355	AFUN2_008830
OG0005096	ASTEI20_044758	AFUN2_013620
OG0005097	ASTEI20_034715	AFUN2_008267
OG0005098	ASTEI20_045406	AFUN2_012813
OG0005099	ASTEI20_036083	AFUN2_011758
OG0005100	ASTEI20_043561	AFUN2_002483
OG0005101	ASTEI20_043259	AFUN2_009594
OG0005102	ASTEI20_043166	AFUN2_012840
OG0005103	ASTEI20_036000	AFUN2_014704
OG0005104	ASTEI20_040264	AFUN2_013967
OG0005105	ASTEI20_042778	AFUN2_004778
OG0005106	ASTEI20_039440	AFUN2_008450
OG0005107	ASTEI20_043544	AFUN2_001957
OG0005108	ASTEI20_042801	AFUN2_001538
OG0005109	ASTEI20_037104	AFUN2_011489
OG0005110	ASTEI20_031535	AFUN2_001976
OG0005111	ASTEI20_041795	AFUN2_007817
OG0005112	ASTEI20_033738	AFUN2_002948
OG0005113	ASTEI20_041903	AFUN2_013028
OG0005114	ASTEI20_041105	AFUN2_007820
OG0005115	ASTEI20_030829	AFUN2_014311
