Orthogroup	AstephensiUCISS2018	AgambiaePEST
OG0005479	ASTEI20_045356	AGAP012146
OG0005480	ASTEI20_033673	AGAP012152
OG0005482	ASTEI20_034904	AGAP000810
OG0005483	ASTEI20_040067	AGAP000805
OG0005484	ASTEI20_035564	AGAP000808
OG0005485	ASTEI20_031654	AGAP002308
OG0005486	ASTEI20_033995	AGAP000832
OG0005487	ASTEI20_044533	AGAP010224, AGAP012756
OG0005488	ASTEI20_036295	AGAP008697
OG0005489	ASTEI20_043975, ASTEI20_035532	AGAP001069
OG0005490	ASTEI20_041865	AGAP007575
OG0005491	ASTEI20_032762	AGAP007578
OG0005492	ASTEI20_033959	AGAP007579
OG0005494	ASTEI20_036025	AGAP007574
OG0005495	ASTEI20_044917	AGAP009134
OG0005496	ASTEI20_033091	AGAP009130
OG0005497	ASTEI20_046152	AGAP009126
OG0005498	ASTEI20_034304	AGAP009131
OG0005499	ASTEI20_032531	AGAP009129
OG0005500	ASTEI20_037772	AGAP009135
OG0005501	ASTEI20_039280	AGAP009127
OG0005502	ASTEI20_045060	AGAP009133
OG0005503	ASTEI20_032464	AGAP000615
OG0005505	ASTEI20_031627	AGAP002438
OG0005506	ASTEI20_046039	AGAP000814
OG0005507	ASTEI20_037416	AGAP000561
OG0005508	ASTEI20_034300	AGAP002440
OG0005509	ASTEI20_036772	AGAP002439
OG0005510	ASTEI20_039614	AGAP005193
OG0005511	ASTEI20_043250	AGAP003361
OG0005512	ASTEI20_035576	AGAP004830
OG0005513	ASTEI20_039829	AGAP011885
OG0005514	ASTEI20_044299	AGAP011883
OG0005515	ASTEI20_036829	AGAP011545
OG0005516	ASTEI20_041751	AGAP012330
OG0005517	ASTEI20_038474	AGAP008379
OG0005518	ASTEI20_043444	AGAP008362
OG0005519	ASTEI20_031514	AGAP008375
OG0005520	ASTEI20_045767	AGAP008376
OG0005521	ASTEI20_046107	AGAP008377
OG0005522	ASTEI20_033328	AGAP008374
OG0005523	ASTEI20_036928	AGAP008364
OG0005524	ASTEI20_037556	AGAP008089
OG0005525	ASTEI20_034984	AGAP028115
OG0005526	ASTEI20_040202	AGAP004340
OG0005527	ASTEI20_044584	AGAP004344
OG0005528	ASTEI20_041663	AGAP009458
OG0005529	ASTEI20_032348	AGAP009457
OG0005530	ASTEI20_046150	AGAP009463
OG0005531	ASTEI20_037358	AGAP005773
OG0005532	ASTEI20_036519	AGAP007102
OG0005533	ASTEI20_035771	AGAP005063
OG0005534	ASTEI20_042848	AGAP007100
OG0005535	ASTEI20_037327	AGAP001959
OG0005536	ASTEI20_042692	AGAP001450
OG0005537	ASTEI20_035499	AGAP001445
OG0005538	ASTEI20_036758	AGAP001447
OG0005539	ASTEI20_038326	AGAP001448
OG0005540	ASTEI20_031001	AGAP000784
OG0005541	ASTEI20_037633	AGAP005824
OG0005542	ASTEI20_036099	AGAP005825
OG0005543	ASTEI20_033453	AGAP005828
OG0005544	ASTEI20_036153	AGAP005823
OG0005545	ASTEI20_040352	AGAP008753
OG0005546	ASTEI20_041510	AGAP009777
OG0005547	ASTEI20_034542	AGAP003636
OG0005548	ASTEI20_033982	AGAP003638
OG0005549	ASTEI20_039959	AGAP003632
OG0005550	ASTEI20_041230	AGAP004012
OG0005551	ASTEI20_033585	AGAP012084
OG0005552	ASTEI20_037884	AGAP002702
OG0005553	ASTEI20_034528	AGAP010716
OG0005554	ASTEI20_034017	AGAP010703
OG0005555	ASTEI20_044445	AGAP011488
OG0005556	ASTEI20_032610	AGAP010717
OG0005557	ASTEI20_032164	AGAP010702
OG0005558	ASTEI20_033751	AGAP010715
OG0005559	ASTEI20_034816	AGAP010711
OG0005560	ASTEI20_044833	AGAP012044
OG0005561	ASTEI20_040227	AGAP011462
OG0005562	ASTEI20_042006	AGAP012487
OG0005563	ASTEI20_042427	AGAP012460
OG0005564	ASTEI20_031081	AGAP012707
OG0005565	ASTEI20_044783	AGAP010319
OG0005566	ASTEI20_039852	AGAP012466
OG0005567	ASTEI20_037715	AGAP012462
OG0005568	ASTEI20_034504	AGAP004990
OG0005569	ASTEI20_038584	AGAP004991
OG0005570	ASTEI20_042982	AGAP004989
OG0005571	ASTEI20_043635	AGAP004992
OG0005572	ASTEI20_031967	AGAP003620
OG0005573	ASTEI20_040861	AGAP004470
OG0005574	ASTEI20_037861	AGAP003153
OG0005575	ASTEI20_036485	AGAP003820
OG0005576	ASTEI20_033962	AGAP004480
OG0005577	ASTEI20_035494	AGAP004481
OG0005578	ASTEI20_033720	AGAP004471
OG0005579	ASTEI20_032797	AGAP004477
OG0005580	ASTEI20_040604	AGAP003819
OG0005581	ASTEI20_041737	AGAP004430
OG0005582	ASTEI20_042970	AGAP002139
OG0005583	ASTEI20_042622	AGAP002161
OG0005584	ASTEI20_035623	AGAP002040
OG0005585	ASTEI20_036082	AGAP003287
OG0005586	ASTEI20_034679	AGAP007955
OG0005587	ASTEI20_032187	AGAP007956
OG0005588	ASTEI20_042728	AGAP009637
OG0005589	ASTEI20_043745	AGAP007963
OG0005590	ASTEI20_035502	AGAP008678
OG0005591	ASTEI20_041906	AGAP008991
OG0005592	ASTEI20_031040	AGAP007957
OG0005593	ASTEI20_043861	AGAP007954
OG0005594	ASTEI20_034458	AGAP005949
OG0005595	ASTEI20_042228	AGAP005948
OG0005596	ASTEI20_038939	AGAP006469
OG0005597	ASTEI20_045204	AGAP004778
OG0005598	ASTEI20_040233	AGAP004777
OG0005599	ASTEI20_033206	AGAP011271
OG0005600	ASTEI20_031559	AGAP005814
OG0005601	ASTEI20_037224	AGAP000938
OG0005602	ASTEI20_038224	AGAP007585
OG0005603	ASTEI20_042399	AGAP001278
OG0005604	ASTEI20_043087	AGAP029806
OG0005605	ASTEI20_038370	AGAP000924
OG0005606	ASTEI20_035537	AGAP001568
OG0005607	ASTEI20_036020	AGAP000326
OG0005608	ASTEI20_036126	AGAP001093
OG0005609	ASTEI20_045330	AGAP000433
OG0005610	ASTEI20_037178	AGAP006838
OG0005611	ASTEI20_038513	AGAP003655
OG0005612	ASTEI20_042870	AGAP003652
OG0005613	ASTEI20_037081	AGAP005903
OG0005614	ASTEI20_044989	AGAP005915
OG0005615	ASTEI20_043778	AGAP005914
OG0005616	ASTEI20_032562	AGAP003035
OG0005617	ASTEI20_033911	AGAP001306
OG0005618	ASTEI20_035780	AGAP001307
OG0005619	ASTEI20_037429	AGAP001308
OG0005620	ASTEI20_042671	AGAP007018
OG0005621	ASTEI20_045072	AGAP007019
OG0005622	ASTEI20_041215	AGAP007020
OG0005623	ASTEI20_034146	AGAP007021
OG0005624	ASTEI20_036979	AGAP008191
OG0005625	ASTEI20_040670	AGAP009078
OG0005626	ASTEI20_044474	AGAP008895
OG0005627	ASTEI20_043442	AGAP009601
OG0005628	ASTEI20_040948	AGAP028170
OG0005629	ASTEI20_037419	AGAP008896
OG0005630	ASTEI20_045110	AGAP005291
OG0005631	ASTEI20_043598	AGAP005292
OG0005632	ASTEI20_040993	AGAP007294
OG0005633	ASTEI20_038152	AGAP005818
OG0005634	ASTEI20_035756	AGAP007297
OG0005635	ASTEI20_038094	AGAP007299
OG0005636	ASTEI20_036301	AGAP007295
OG0005637	ASTEI20_043069	AGAP007298
OG0005638	ASTEI20_035836	AGAP005820
OG0005639	ASTEI20_043247	AGAP007396
OG0005640	ASTEI20_033594	AGAP012847, AGAP007296
OG0005641	ASTEI20_038846	AGAP002220
OG0005642	ASTEI20_039336	AGAP003873
OG0005643	ASTEI20_039038	AGAP003874
OG0005644	ASTEI20_041803	AGAP002939
OG0005645	ASTEI20_037124	AGAP002935
OG0005646	ASTEI20_034492	AGAP001762
OG0005647	ASTEI20_040786	AGAP004048
OG0005648	ASTEI20_043153, ASTEI20_046024	AGAP008208
OG0005649	ASTEI20_044271	AGAP008313
OG0005650	ASTEI20_032385	AGAP009172
OG0005651	ASTEI20_035651	AGAP012635, AGAP009924
OG0005652	ASTEI20_038076	AGAP004208
OG0005653	ASTEI20_039481	AGAP001675
OG0005654	ASTEI20_031824	AGAP000870
OG0005655	ASTEI20_037440	AGAP003725
OG0005656	ASTEI20_044395	AGAP003726
OG0005657	ASTEI20_040630	AGAP002800
OG0005658	ASTEI20_045611	AGAP005589
OG0005659	ASTEI20_044846	AGAP005588
OG0005660	ASTEI20_045825	AGAP005595
OG0005661	ASTEI20_033964	AGAP007604
OG0005662	ASTEI20_040111	AGAP012381
OG0005663	ASTEI20_037433	AGAP012417
OG0005664	ASTEI20_033838	AGAP012416
OG0005665	ASTEI20_033291	AGAP007459
OG0005666	ASTEI20_038351	AGAP007472
OG0005667	ASTEI20_040612	AGAP006803
OG0005668	ASTEI20_045692	AGAP011603
OG0005669	ASTEI20_033950	AGAP004825
OG0005670	ASTEI20_039774	AGAP000930
OG0005671	ASTEI20_045398	AGAP007765
OG0005672	ASTEI20_032525	AGAP007772
OG0005673	ASTEI20_038613	AGAP007761
OG0005674	ASTEI20_045952	AGAP007766
OG0005675	ASTEI20_038949	AGAP007763
OG0005676	ASTEI20_039076	AGAP011136
OG0005677	ASTEI20_032856	AGAP005190
OG0005678	ASTEI20_032222	AGAP007511
OG0005679	ASTEI20_045097	AGAP007505
OG0005680	ASTEI20_044146	AGAP007512
OG0005681	ASTEI20_032691	AGAP007500
OG0005682	ASTEI20_032031	AGAP007506
OG0005683	ASTEI20_044850	AGAP004557
OG0005684	ASTEI20_034849	AGAP004235
OG0005685	ASTEI20_034257	AGAP004238
OG0005686	ASTEI20_042492	AGAP000191
OG0005687	ASTEI20_041630	AGAP009319
OG0005688	ASTEI20_037038	AGAP009329
OG0005689	ASTEI20_043784	AGAP009325
OG0005690	ASTEI20_041389	AGAP009323
OG0005691	ASTEI20_043578	AGAP012018
OG0005692	ASTEI20_031313	AGAP004805
OG0005693	ASTEI20_035375	AGAP001878
OG0005694	ASTEI20_031087	AGAP004909
OG0005695	ASTEI20_032366	AGAP001880
OG0005696	ASTEI20_041211	AGAP001874
OG0005697	ASTEI20_036268	AGAP001936
OG0005698	ASTEI20_032656	AGAP001938
OG0005699	ASTEI20_037150	AGAP001879
OG0005700	ASTEI20_041985	AGAP003513
OG0005701	ASTEI20_035397	AGAP029633
OG0005702	ASTEI20_036326	AGAP011801
OG0005703	ASTEI20_041759	AGAP011800
OG0005704	ASTEI20_040006	AGAP011888
OG0005705	ASTEI20_034413	AGAP011727
OG0005706	ASTEI20_041051	AGAP011413
OG0005707	ASTEI20_033011	AGAP011889
OG0005708	ASTEI20_032565	AGAP029902
OG0005709	ASTEI20_045562	AGAP011892
OG0005710	ASTEI20_041901	AGAP011803
OG0005711	ASTEI20_035558	AGAP010792
OG0005712	ASTEI20_031454	AGAP010793
OG0005713	ASTEI20_036882	AGAP006428
OG0005714	ASTEI20_040676	AGAP009991
OG0005715	ASTEI20_035540	AGAP004864
OG0005716	ASTEI20_044839	AGAP009993
OG0005717	ASTEI20_038270	AGAP005259
OG0005718	ASTEI20_033035	AGAP009989
OG0005719	ASTEI20_044275	AGAP009990
OG0005720	ASTEI20_034659	AGAP009988
OG0005721	ASTEI20_041841	AGAP006356
OG0005722	ASTEI20_036171	AGAP005144
OG0005723	ASTEI20_039389	AGAP000536
OG0005724	ASTEI20_042923	AGAP000297
OG0005725	ASTEI20_044804	AGAP000298
OG0005726	ASTEI20_035934	AGAP011351
OG0005727	ASTEI20_033711	AGAP010592
OG0005728	ASTEI20_041825	AGAP011354
OG0005729	ASTEI20_041283	AGAP005977
OG0005730	ASTEI20_033182	AGAP011352
OG0005731	ASTEI20_042999	AGAP010738
OG0005732	ASTEI20_045389	AGAP000578
OG0005733	ASTEI20_043737	AGAP000579
OG0005734	ASTEI20_033231	AGAP029597
OG0005735	ASTEI20_037635	AGAP012129
OG0005736	ASTEI20_034560	AGAP012130
OG0005737	ASTEI20_033745	AGAP012125
OG0005738	ASTEI20_036571	AGAP004715
OG0005739	ASTEI20_041651	AGAP004337
OG0005740	ASTEI20_036030	AGAP000986
OG0005741	ASTEI20_033290	AGAP007845
OG0005742	ASTEI20_037865	AGAP009003
OG0005743	ASTEI20_038505	AGAP009001
OG0005744	ASTEI20_039142	AGAP028635
OG0005745	ASTEI20_037703	AGAP004819
OG0005746	ASTEI20_032690	AGAP004817
OG0005747	ASTEI20_034907	AGAP004818
OG0005748	ASTEI20_037818	AGAP010033
OG0005749	ASTEI20_039099	AGAP006256
OG0005750	ASTEI20_044642	AGAP004820
OG0005751	ASTEI20_044970	AGAP002925
OG0005752	ASTEI20_034480	AGAP004537
OG0005753	ASTEI20_034818	AGAP004535
OG0005754	ASTEI20_043880	AGAP004530
OG0005755	ASTEI20_032890	AGAP000526
OG0005756	ASTEI20_039728	AGAP000402
OG0005757	ASTEI20_038817	AGAP028542
OG0005758	ASTEI20_037675	AGAP001535
OG0005759	ASTEI20_043211	AGAP001533
OG0005760	ASTEI20_044296	AGAP001528
OG0005761	ASTEI20_032583	AGAP013478
OG0005762	ASTEI20_042605	AGAP004946
OG0005763	ASTEI20_043261	AGAP001527
OG0005764	ASTEI20_043242	AGAP004731
OG0005765	ASTEI20_039744	AGAP004737
OG0005766	ASTEI20_034885	AGAP004738
OG0005767	ASTEI20_038907	AGAP004742
OG0005768	ASTEI20_041939	AGAP003335
OG0005769	ASTEI20_036189	AGAP003337
OG0005770	ASTEI20_044627	AGAP003821
OG0005771	ASTEI20_037955	AGAP003336
OG0005772	ASTEI20_044381	AGAP003341
OG0005773	ASTEI20_038022	AGAP003339
OG0005774	ASTEI20_031450	AGAP003823
OG0005775	ASTEI20_033176	AGAP002253
OG0005776	ASTEI20_036411	AGAP004640
OG0005777	ASTEI20_043702	AGAP009042
OG0005778	ASTEI20_042909	AGAP029598
OG0005779	ASTEI20_043280	AGAP029473
OG0005780	ASTEI20_045536	AGAP005435
OG0005781	ASTEI20_044834	AGAP029502
OG0005782	ASTEI20_038281	AGAP029717
OG0005783	ASTEI20_038912	AGAP010376
OG0005784	ASTEI20_040843	AGAP003988
OG0005785	ASTEI20_040145	AGAP001039
OG0005786	ASTEI20_044489	AGAP001037
OG0005787	ASTEI20_044724	AGAP000549
OG0005788	ASTEI20_034001	AGAP000422
OG0005789	ASTEI20_039716	AGAP000436
OG0005790	ASTEI20_045289	AGAP011772
OG0005791	ASTEI20_031936	AGAP011770
OG0005792	ASTEI20_033249	AGAP007119
OG0005793	ASTEI20_043271	AGAP010272
OG0005794	ASTEI20_037552	AGAP012518
OG0005795	ASTEI20_032770	AGAP006687
OG0005796	ASTEI20_038359	AGAP006688
OG0005797	ASTEI20_031076	AGAP001200
OG0005798	ASTEI20_031247	AGAP001194
OG0005799	ASTEI20_044683	AGAP013386
OG0005800	ASTEI20_039881	AGAP007050
OG0005801	ASTEI20_045776	AGAP007049
OG0005802	ASTEI20_041487	AGAP007053
OG0005803	ASTEI20_044290	AGAP007051
OG0005804	ASTEI20_042615	AGAP007989
OG0005805	ASTEI20_031317	AGAP000354
OG0005806	ASTEI20_038882	AGAP000899
OG0005807	ASTEI20_045792	AGAP000332
OG0005808	ASTEI20_031608	AGAP003229
OG0005809	ASTEI20_036476	AGAP001793
OG0005810	ASTEI20_036647	AGAP003228
OG0005811	ASTEI20_037154	AGAP001362
OG0005812	ASTEI20_038693	AGAP003276
OG0005813	ASTEI20_042602	AGAP003273
OG0005814	ASTEI20_035615	AGAP003935
OG0005815	ASTEI20_041007	AGAP003453
OG0005816	ASTEI20_038652	AGAP003454
OG0005817	ASTEI20_033215	AGAP003934
OG0005818	ASTEI20_040797	AGAP004322
OG0005819	ASTEI20_031428	AGAP003936
OG0005820	ASTEI20_040610	AGAP028490
OG0005821	ASTEI20_039460	AGAP001733
OG0005822	ASTEI20_044882	AGAP008325
OG0005823	ASTEI20_040285	AGAP008327
OG0005824	ASTEI20_043628	AGAP004659
OG0005825	ASTEI20_045540	AGAP006880
OG0005826	ASTEI20_038358	AGAP006888
OG0005827	ASTEI20_045747	AGAP006872
OG0005828	ASTEI20_043068	AGAP006873
OG0005829	ASTEI20_030809	AGAP011778
OG0005830	ASTEI20_031402	AGAP004641
OG0005831	ASTEI20_033229	AGAP011099
OG0005832	ASTEI20_040105	AGAP002302
OG0005833	ASTEI20_038936	AGAP002305
OG0005834	ASTEI20_038993	AGAP002300
OG0005835	ASTEI20_043386	AGAP007121
OG0005836	ASTEI20_031175	AGAP004937
OG0005837	ASTEI20_035253	AGAP005521
OG0005838	ASTEI20_041863	AGAP005701
OG0005839	ASTEI20_042732	AGAP005861
OG0005840	ASTEI20_033981	AGAP009771
OG0005841	ASTEI20_030987	AGAP009772
OG0005842	ASTEI20_043831	AGAP009770
OG0005843	ASTEI20_033951	AGAP002066
OG0005844	ASTEI20_031992	AGAP002071
OG0005845	ASTEI20_034869	AGAP002064
OG0005846	ASTEI20_039341	AGAP002065
OG0005847	ASTEI20_032428	AGAP001917
OG0005848	ASTEI20_045541	AGAP001914
OG0005849	ASTEI20_039588	AGAP001915
OG0005850	ASTEI20_032757, ASTEI20_040566	AGAP002183
OG0005851	ASTEI20_042726	AGAP002759
OG0005852	ASTEI20_030964	AGAP001828
OG0005853	ASTEI20_041611	AGAP029563
OG0005854	ASTEI20_037833	AGAP010314
OG0005855	ASTEI20_037031	AGAP028425
OG0005856	ASTEI20_034881	AGAP004958
OG0005857	ASTEI20_034061	AGAP004968
OG0005858	ASTEI20_039310	AGAP004959
OG0005859	ASTEI20_042679	AGAP004961
OG0005860	ASTEI20_032709	AGAP004965
OG0005861	ASTEI20_032850	AGAP004956
OG0005862	ASTEI20_034336	AGAP007373
OG0005863	ASTEI20_035095	AGAP007369
OG0005864	ASTEI20_040129, ASTEI20_035386	AGAP007383
OG0005865	ASTEI20_032781	AGAP007363
OG0005866	ASTEI20_033326	AGAP009117
OG0005867	ASTEI20_036216	AGAP009116
OG0005868	ASTEI20_032282	AGAP009114
OG0005869	ASTEI20_043632	AGAP008875
OG0005870	ASTEI20_036589	AGAP008874
OG0005871	ASTEI20_038542	AGAP008876
OG0005872	ASTEI20_041053	AGAP007789
OG0005873	ASTEI20_032717	AGAP007786
OG0005874	ASTEI20_039103	AGAP007784
OG0005875	ASTEI20_043126	AGAP003769
OG0005876	ASTEI20_042185	AGAP003768
OG0005877	ASTEI20_042825	AGAP001211
OG0005878	ASTEI20_046157	AGAP001212
OG0005879	ASTEI20_031336	AGAP001207
OG0005880	ASTEI20_037102	AGAP003775
OG0005881	ASTEI20_033048	AGAP003770
OG0005882	ASTEI20_035660	AGAP011538
OG0005883	ASTEI20_039243	AGAP011539
OG0005884	ASTEI20_044034	AGAP011541
OG0005885	ASTEI20_044071	AGAP001023
OG0005886	ASTEI20_045290	AGAP000220
OG0005887	ASTEI20_035999	AGAP001237
OG0005888	ASTEI20_039859	AGAP002239
OG0005889	ASTEI20_041886	AGAP002235
OG0005890	ASTEI20_038235	AGAP001235
OG0005891	ASTEI20_033118	AGAP002236
OG0005892	ASTEI20_041884	AGAP009865
OG0005893	ASTEI20_032146	AGAP011245
OG0005894	ASTEI20_034019	AGAP011244
OG0005895	ASTEI20_034718	AGAP011243
OG0005896	ASTEI20_041946	AGAP011246
OG0005897	ASTEI20_040590	AGAP011248
OG0005898	ASTEI20_044363	AGAP011242
OG0005899	ASTEI20_044228	AGAP008993
OG0005900	ASTEI20_043882	AGAP001124
OG0005901	ASTEI20_041994	AGAP010229
OG0005902	ASTEI20_044782	AGAP010230
OG0005903	ASTEI20_037501	AGAP010228
OG0005904	ASTEI20_032154	AGAP011077
OG0005905	ASTEI20_031291	AGAP011081
OG0005906	ASTEI20_044931	AGAP011070
OG0005907	ASTEI20_045248	AGAP011078
OG0005908	ASTEI20_038161	AGAP011086
OG0005909	ASTEI20_038376	AGAP011084
OG0005910	ASTEI20_041096	AGAP011080
OG0005911	ASTEI20_043345	AGAP011062
OG0005912	ASTEI20_043208	AGAP011061
OG0005913	ASTEI20_031629	AGAP009314
OG0005914	ASTEI20_045528	AGAP009743
OG0005915	ASTEI20_040921	AGAP009742
OG0005916	ASTEI20_030855	AGAP009746
OG0005917	ASTEI20_046148, ASTEI20_041232	AGAP008912
OG0005918	ASTEI20_033039	AGAP028645
OG0005919	ASTEI20_040212	AGAP009747
OG0005920	ASTEI20_045082	AGAP009744
OG0005921	ASTEI20_040192	AGAP009740
OG0005922	ASTEI20_045862	AGAP012002
OG0005923	ASTEI20_034285	AGAP012005
OG0005924	ASTEI20_038787	AGAP012003
OG0005925	ASTEI20_033703	AGAP006232
OG0005926	ASTEI20_041345	AGAP006229
OG0005927	ASTEI20_042696	AGAP006231
OG0005928	ASTEI20_044841	AGAP006393
OG0005929	ASTEI20_032909	AGAP006392
OG0005930	ASTEI20_041087	AGAP004140
OG0005931	ASTEI20_031389	AGAP004351
OG0005932	ASTEI20_041049	AGAP004593
OG0005933	ASTEI20_032769	AGAP004595
OG0005934	ASTEI20_030929	AGAP012793, AGAP003858
OG0005935	ASTEI20_043995	AGAP004204
OG0005936	ASTEI20_037823	AGAP004280
OG0005937	ASTEI20_035248	AGAP004205
OG0005938	ASTEI20_033597	AGAP010757
OG0005939	ASTEI20_044418	AGAP029638
OG0005940	ASTEI20_032681	AGAP004803
OG0005941	ASTEI20_032957	AGAP010679
OG0005942	ASTEI20_041931	AGAP010755
OG0005943	ASTEI20_039062	AGAP010756
OG0005944	ASTEI20_044088	AGAP010680
OG0005945	ASTEI20_040580	AGAP002374
OG0005946	ASTEI20_037847	AGAP002282
OG0005947	ASTEI20_035691	AGAP004298
OG0005948	ASTEI20_034724	AGAP002370
OG0005949	ASTEI20_041495	AGAP004299
OG0005950	ASTEI20_042321	AGAP004297
OG0005951	ASTEI20_043420	AGAP004300
OG0005952	ASTEI20_033621	AGAP003488
OG0005953	ASTEI20_032179	AGAP003485
OG0005954	ASTEI20_042568	AGAP009347
OG0005955	ASTEI20_036960	AGAP009348
OG0005956	ASTEI20_035542	AGAP029635
OG0005957	ASTEI20_034223	AGAP005081
OG0005958	ASTEI20_046010	AGAP005080
OG0005959	ASTEI20_032708	AGAP005079
OG0005960	ASTEI20_040543	AGAP005082
OG0005961	ASTEI20_042559	AGAP010586
OG0005962	ASTEI20_043146	AGAP004023
OG0005963	ASTEI20_040308	AGAP005856
OG0005964	ASTEI20_034985	AGAP006772
OG0005965	ASTEI20_035682	AGAP006769
OG0005966	ASTEI20_031385	AGAP009788
OG0005967	ASTEI20_037052	AGAP008967
OG0005968	ASTEI20_032055	AGAP009881
OG0005969	ASTEI20_032184	AGAP000529
OG0005970	ASTEI20_041907	AGAP000963
OG0005971	ASTEI20_036031	AGAP001050
OG0005972	ASTEI20_041484	AGAP000966
OG0005973	ASTEI20_044805	AGAP007213
OG0005974	ASTEI20_031510	AGAP004377
OG0005975	ASTEI20_031068	AGAP004938
OG0005976	ASTEI20_039768	AGAP005630
OG0005977	ASTEI20_038960	AGAP004376
OG0005978	ASTEI20_038348	AGAP003440
OG0005979	ASTEI20_041626	AGAP004375
OG0005980	ASTEI20_033177	AGAP010428
OG0005981	ASTEI20_043356	AGAP010426
OG0005982	ASTEI20_043527	AGAP010429
OG0005983	ASTEI20_044921	AGAP010427
OG0005984	ASTEI20_043844	AGAP004125
OG0005985	ASTEI20_045986	AGAP004127
OG0005986	ASTEI20_043220	AGAP004124
OG0005987	ASTEI20_043112	AGAP008637
OG0005988	ASTEI20_030901	AGAP010200
OG0005989	ASTEI20_041405	AGAP002622
OG0005990	ASTEI20_038372	AGAP006631
OG0005991	ASTEI20_039446	AGAP006135
OG0005992	ASTEI20_043951	AGAP005504
OG0005993	ASTEI20_044354	AGAP005494
OG0005994	ASTEI20_045160	AGAP005505
OG0005995	ASTEI20_042442	AGAP007284
OG0005996	ASTEI20_044373	AGAP006136
OG0005997	ASTEI20_045037	AGAP008223
OG0005998	ASTEI20_034993	AGAP008225
OG0005999	ASTEI20_033907	AGAP009769
OG0006000	ASTEI20_031098	AGAP008224
OG0006001	ASTEI20_035977	AGAP009765
OG0006002	ASTEI20_038979	AGAP006824
OG0006003	ASTEI20_041610	AGAP000038
OG0006004	ASTEI20_038044	AGAP000489
OG0006005	ASTEI20_036522	AGAP000037
OG0006006	ASTEI20_041698	AGAP009675
OG0006007	ASTEI20_037511	AGAP009674
OG0006008	ASTEI20_041133	AGAP009095
OG0006009	ASTEI20_045705	AGAP009096
OG0006010	ASTEI20_040260	AGAP009736
OG0006011	ASTEI20_036427	AGAP009094
OG0006012	ASTEI20_035011	AGAP028432
OG0006013	ASTEI20_031574	AGAP004686
OG0006014	ASTEI20_030817	AGAP010933
OG0006015	ASTEI20_031011	AGAP002522
OG0006016	ASTEI20_041376	AGAP012517
OG0006017	ASTEI20_032839	AGAP010671
OG0006018	ASTEI20_031938	AGAP009591
OG0006019	ASTEI20_039128	AGAP009589
OG0006020	ASTEI20_044044	AGAP009584
OG0006021	ASTEI20_039902	AGAP009590
OG0006022	ASTEI20_041041	AGAP009595
OG0006023	ASTEI20_032214	AGAP003521
OG0006024	ASTEI20_037592	AGAP003663
OG0006025	ASTEI20_045014	AGAP003661
OG0006026	ASTEI20_042230	AGAP003662
OG0006027	ASTEI20_041473	AGAP002242
OG0006028	ASTEI20_034037	AGAP002247
OG0006029	ASTEI20_038998	AGAP002251
OG0006030	ASTEI20_042472	AGAP002243
OG0006031	ASTEI20_030920	AGAP002245
OG0006032	ASTEI20_037787	AGAP002244
OG0006033	ASTEI20_036804	AGAP002248
OG0006034	ASTEI20_038479	AGAP003591
OG0006035	ASTEI20_044973	AGAP003598
OG0006036	ASTEI20_043980	AGAP003590
OG0006037	ASTEI20_040914	AGAP002192
OG0006038	ASTEI20_031825	AGAP003588
OG0006039	ASTEI20_032743	AGAP003587
OG0006040	ASTEI20_034165	AGAP003599
OG0006041	ASTEI20_031369	AGAP003597
OG0006042	ASTEI20_035741	AGAP003593
OG0006043	ASTEI20_042077	AGAP005955
OG0006044	ASTEI20_044099	AGAP006461
OG0006045	ASTEI20_038986	AGAP006456
OG0006046	ASTEI20_032013	AGAP006459
OG0006047	ASTEI20_039576	AGAP005954
OG0006048	ASTEI20_044047	AGAP001053
OG0006049	ASTEI20_031568, ASTEI20_036450	AGAP001052
OG0006050	ASTEI20_033909	AGAP028083, AGAP010485
OG0006051	ASTEI20_030900	AGAP000343
OG0006052	ASTEI20_041962	AGAP005909
OG0006053	ASTEI20_039247	AGAP003020
OG0006054	ASTEI20_032513	AGAP007166
OG0006055	ASTEI20_039073	AGAP004928
OG0006056	ASTEI20_034317	AGAP029895
OG0006057	ASTEI20_041662	AGAP002822
OG0006058	ASTEI20_045616	AGAP002361
OG0006059	ASTEI20_038507	AGAP001994
OG0006060	ASTEI20_040062	AGAP005402
OG0006061	ASTEI20_032723	AGAP011587
OG0006062	ASTEI20_041143	AGAP000855
OG0006063	ASTEI20_041667	AGAP000372
OG0006064	ASTEI20_038494	AGAP000861
OG0006065	ASTEI20_042296	AGAP002427
OG0006066	ASTEI20_030934	AGAP003734
OG0006067	ASTEI20_038113	AGAP003731
OG0006068	ASTEI20_043366	AGAP002429
OG0006069	ASTEI20_039301	AGAP002430
OG0006070	ASTEI20_033125	AGAP002425
OG0006071	ASTEI20_040723	AGAP002426
OG0006072	ASTEI20_034575	AGAP000887
OG0006073	ASTEI20_036273	AGAP005540
OG0006074	ASTEI20_034495	AGAP005542
OG0006075	ASTEI20_045411	AGAP006619
OG0006076	ASTEI20_039177	AGAP005541
OG0006077	ASTEI20_041372	AGAP006621
OG0006078	ASTEI20_042526	AGAP004877
OG0006079	ASTEI20_038302	AGAP002693
OG0006080	ASTEI20_033149	AGAP003623
OG0006081	ASTEI20_034136	AGAP003622
OG0006082	ASTEI20_035466	AGAP011106
OG0006083	ASTEI20_042290	AGAP011105
