Orthogroup	AstephensiUCISS2018	AdirusWRAIR2
OG0004712	ASTEI20_043723	ADIR003652
OG0004713	ASTEI20_041720	ADIR009762
OG0004714	ASTEI20_036559	ADIR005769
OG0004715	ASTEI20_039969	ADIR002130
OG0004716	ASTEI20_037876	ADIR009765
OG0004717	ASTEI20_043159	ADIR009760
OG0004718	ASTEI20_039266	ADIR009764
OG0004719	ASTEI20_032376	ADIR003757
OG0004720	ASTEI20_045273	ADIR006705
OG0004721	ASTEI20_031549	ADIR006702
OG0004722	ASTEI20_031810	ADIR004945
OG0004723	ASTEI20_034311	ADIR007130
OG0004724	ASTEI20_036557	ADIR007134
OG0004725	ASTEI20_040973	ADIR007765
OG0004726	ASTEI20_044936	ADIR007135
OG0004727	ASTEI20_033435	ADIR007773
OG0004728	ASTEI20_031102	ADIR007768
OG0004729	ASTEI20_031737	ADIR007772
OG0004730	ASTEI20_033556	ADIR007775
OG0004731	ASTEI20_044790	ADIR007780
OG0004732	ASTEI20_040982	ADIR007142
OG0004733	ASTEI20_031312	ADIR007145
OG0004734	ASTEI20_032492	ADIR007132
OG0004735	ASTEI20_031133	ADIR015673
OG0004736	ASTEI20_044514	ADIR006542
OG0004737	ASTEI20_041475	ADIR015895
OG0004738	ASTEI20_045865	ADIR008376
OG0004739	ASTEI20_043726	ADIR006544
OG0004740	ASTEI20_036081	ADIR006537
OG0004741	ASTEI20_040720	ADIR006543
OG0004742	ASTEI20_035569	ADIR015894
OG0004743	ASTEI20_044559	ADIR015896
OG0004744	ASTEI20_041423	ADIR005352
OG0004745	ASTEI20_044131	ADIR005198
OG0004746	ASTEI20_040019	ADIR008752
OG0004747	ASTEI20_035483	ADIR001010
OG0004748	ASTEI20_038004	ADIR008747
OG0004749	ASTEI20_034665	ADIR001279
OG0004750	ASTEI20_034658	ADIR005332
OG0004751	ASTEI20_042759	ADIR009290
OG0004752	ASTEI20_034547	ADIR000202
OG0004753	ASTEI20_045796	ADIR009177
OG0004754	ASTEI20_038710	ADIR001872
OG0004755	ASTEI20_042684	ADIR000400
OG0004756	ASTEI20_042969	ADIR009433
OG0004757	ASTEI20_039880	ADIR006986
OG0004758	ASTEI20_040980	ADIR006987
OG0004759	ASTEI20_033009	ADIR006992
OG0004760	ASTEI20_044185	ADIR006994
OG0004761	ASTEI20_040780	ADIR009428
OG0004762	ASTEI20_038162	ADIR006795
OG0004763	ASTEI20_034650	ADIR009434
OG0004764	ASTEI20_044551	ADIR008531
OG0004765	ASTEI20_032105	ADIR010718
OG0004766	ASTEI20_030969	ADIR004996
OG0004767	ASTEI20_044569	ADIR010715
OG0004768	ASTEI20_045184	ADIR008527
OG0004769	ASTEI20_040578	ADIR011492
OG0004770	ASTEI20_041206	ADIR006462
OG0004771	ASTEI20_041686	ADIR011497
OG0004772	ASTEI20_044589	ADIR011500
OG0004773	ASTEI20_034781	ADIR011490
OG0004774	ASTEI20_035587	ADIR005385
OG0004775	ASTEI20_041213	ADIR003388
OG0004776	ASTEI20_036100, ASTEI20_045502	ADIR008403
OG0004777	ASTEI20_039098	ADIR005389
OG0004778	ASTEI20_043478	ADIR002914
OG0004779	ASTEI20_041321	ADIR008896
OG0004780	ASTEI20_042773	ADIR005426
OG0004781	ASTEI20_044192	ADIR002912
OG0004782	ASTEI20_034789	ADIR005383
OG0004783	ASTEI20_042352	ADIR001324
OG0004784	ASTEI20_031996	ADIR000486
OG0004785	ASTEI20_039538	ADIR001222
OG0004786	ASTEI20_033160	ADIR001224
OG0004787	ASTEI20_042392	ADIR004836
OG0004788	ASTEI20_045788	ADIR000760
OG0004789	ASTEI20_031482	ADIR004013
OG0004790	ASTEI20_038487	ADIR004016
OG0004791	ASTEI20_033936	ADIR004833
OG0004792	ASTEI20_031800	ADIR004834
OG0004793	ASTEI20_038511	ADIR004012
OG0004794	ASTEI20_045594	ADIR004837
OG0004795	ASTEI20_039816	ADIR000011
OG0004796	ASTEI20_030911	ADIR000009
OG0004797	ASTEI20_041061	ADIR002159
OG0004798	ASTEI20_039686	ADIR000010
OG0004799	ASTEI20_044259	ADIR011546
OG0004800	ASTEI20_038228	ADIR009476
OG0004801	ASTEI20_038719	ADIR002160
OG0004802	ASTEI20_044975	ADIR002155
OG0004803	ASTEI20_038047	ADIR002154
OG0004804	ASTEI20_038499	ADIR010107
OG0004805	ASTEI20_034521	ADIR016107
OG0004806	ASTEI20_042911	ADIR009671
OG0004807	ASTEI20_046060	ADIR008997
OG0004808	ASTEI20_031075	ADIR009000
OG0004809	ASTEI20_045646	ADIR009027
OG0004810	ASTEI20_040109	ADIR005209
OG0004811	ASTEI20_037777	ADIR001296
OG0004812	ASTEI20_040362	ADIR001211
OG0004813	ASTEI20_033299	ADIR001214
OG0004814	ASTEI20_035156	ADIR011291
OG0004815	ASTEI20_031957	ADIR006529
OG0004816	ASTEI20_042251	ADIR009565
OG0004817	ASTEI20_037519	ADIR003072
OG0004818	ASTEI20_038705	ADIR009564
OG0004819	ASTEI20_040185	ADIR009572
OG0004820	ASTEI20_037045	ADIR009566
OG0004821	ASTEI20_040987	ADIR000430
OG0004822	ASTEI20_041668	ADIR009986
OG0004823	ASTEI20_043499	ADIR008957
OG0004824	ASTEI20_035832	ADIR009988, ADIR009984
OG0004825	ASTEI20_039351	ADIR009979
OG0004826	ASTEI20_039573	ADIR010022
OG0004827	ASTEI20_044286	ADIR010023
OG0004828	ASTEI20_039288	ADIR001097
OG0004829	ASTEI20_042855	ADIR002861
OG0004830	ASTEI20_038011	ADIR003208
OG0004831	ASTEI20_043736	ADIR009264
OG0004832	ASTEI20_041532	ADIR011185
OG0004833	ASTEI20_041393	ADIR000575
OG0004834	ASTEI20_044220	ADIR011183
OG0004835	ASTEI20_039296	ADIR000578
OG0004836	ASTEI20_041992	ADIR000576
OG0004837	ASTEI20_045227	ADIR000579
OG0004838	ASTEI20_033799	ADIR011188
OG0004839	ASTEI20_042631	ADIR011184
OG0004840	ASTEI20_037789	ADIR004265
OG0004841	ASTEI20_044751	ADIR010294
OG0004842	ASTEI20_043746	ADIR010299
OG0004843	ASTEI20_043688	ADIR010295
OG0004844	ASTEI20_041856	ADIR011296
OG0004845	ASTEI20_031103	ADIR011284
OG0004846	ASTEI20_044745	ADIR010296
OG0004847	ASTEI20_043205	ADIR010298
OG0004848	ASTEI20_040957	ADIR010297
OG0004849	ASTEI20_044367	ADIR003473
OG0004850	ASTEI20_041846	ADIR003106
OG0004851	ASTEI20_034523	ADIR001778
OG0004852	ASTEI20_045359	ADIR001082
OG0004853	ASTEI20_045304	ADIR010919
OG0004854	ASTEI20_032818	ADIR010915
OG0004855	ASTEI20_042921	ADIR010920
OG0004856	ASTEI20_035489	ADIR010918
OG0004857	ASTEI20_038609	ADIR010921
OG0004858	ASTEI20_043575	ADIR009691
OG0004859	ASTEI20_040721	ADIR005111
OG0004860	ASTEI20_045467	ADIR010923
OG0004861	ASTEI20_036027	ADIR010917
OG0004862	ASTEI20_032704	ADIR010908
OG0004863	ASTEI20_034513	ADIR010913
OG0004864	ASTEI20_038050	ADIR010300
OG0004865	ASTEI20_042439	ADIR010305
OG0004866	ASTEI20_033014	ADIR010302
OG0004867	ASTEI20_045559	ADIR010301
OG0004868	ASTEI20_033482	ADIR004585
OG0004869	ASTEI20_040895	ADIR001106
OG0004870	ASTEI20_038448	ADIR006653
OG0004871	ASTEI20_042080	ADIR006592
OG0004872	ASTEI20_032990	ADIR006594
OG0004873	ASTEI20_041354	ADIR003444
OG0004874	ASTEI20_043845	ADIR006652
OG0004875	ASTEI20_037383	ADIR003443
OG0004876	ASTEI20_044063	ADIR016081
OG0004877	ASTEI20_035785	ADIR003959
OG0004878	ASTEI20_037549	ADIR005206
OG0004879	ASTEI20_040709	ADIR008814
OG0004880	ASTEI20_032496	ADIR005207
OG0004881	ASTEI20_031277	ADIR003958
OG0004882	ASTEI20_031139	ADIR000847
OG0004883	ASTEI20_034493	ADIR001517
OG0004884	ASTEI20_032327	ADIR000979
OG0004885	ASTEI20_043846	ADIR005264
OG0004886	ASTEI20_038841	ADIR011708
OG0004887	ASTEI20_041290	ADIR005232
OG0004888	ASTEI20_037630	ADIR002059
OG0004889	ASTEI20_032994	ADIR005266
OG0004890	ASTEI20_045609	ADIR000226
OG0004891	ASTEI20_031061	ADIR006979
OG0004892	ASTEI20_033047	ADIR007186
OG0004893	ASTEI20_038608	ADIR006975
OG0004894	ASTEI20_031349	ADIR007357
OG0004895	ASTEI20_037733	ADIR003527
OG0004896	ASTEI20_032946	ADIR003536
OG0004897	ASTEI20_038847	ADIR003534
OG0004898	ASTEI20_044041	ADIR003532
OG0004899	ASTEI20_037608	ADIR005508
OG0004900	ASTEI20_045523	ADIR003537
OG0004901	ASTEI20_035023	ADIR010656
OG0004902	ASTEI20_038737	ADIR003535
OG0004903	ASTEI20_043477	ADIR002502
OG0004904	ASTEI20_039357	ADIR004039
OG0004905	ASTEI20_043108	ADIR008475
OG0004906	ASTEI20_043922	ADIR002825
OG0004907	ASTEI20_042144	ADIR008476
OG0004908	ASTEI20_042309	ADIR008377
OG0004909	ASTEI20_035592	ADIR008378
OG0004910	ASTEI20_031767	ADIR003433
OG0004911	ASTEI20_034350	ADIR003429
OG0004912	ASTEI20_036125	ADIR003432
OG0004913	ASTEI20_042997	ADIR000300
OG0004914	ASTEI20_042395	ADIR011261
OG0004915	ASTEI20_035929	ADIR007398
OG0004916	ASTEI20_039698	ADIR007395
OG0004917	ASTEI20_037851	ADIR007399
OG0004918	ASTEI20_043921	ADIR007389
OG0004919	ASTEI20_042365	ADIR005999
OG0004920	ASTEI20_040126	ADIR006002
OG0004921	ASTEI20_033941	ADIR005990
OG0004922	ASTEI20_044125	ADIR006001
OG0004923	ASTEI20_032026	ADIR005997
OG0004924	ASTEI20_039005	ADIR001843
OG0004925	ASTEI20_033000	ADIR010727
OG0004926	ASTEI20_045459	ADIR009194
OG0004927	ASTEI20_040827	ADIR009192
OG0004928	ASTEI20_037550	ADIR000247
OG0004929	ASTEI20_042054	ADIR005303
OG0004930	ASTEI20_031839	ADIR005309
OG0004931	ASTEI20_043197	ADIR005302
OG0004932	ASTEI20_042804	ADIR005306
OG0004933	ASTEI20_033428	ADIR016145
OG0004934	ASTEI20_040380	ADIR005308
OG0004935	ASTEI20_042265	ADIR005305
OG0004936	ASTEI20_046027	ADIR003396
OG0004937	ASTEI20_034181	ADIR003480
OG0004938	ASTEI20_038730	ADIR003398
OG0004939	ASTEI20_031832	ADIR002887
OG0004940	ASTEI20_041922	ADIR003395
OG0004941	ASTEI20_037922	ADIR003479
OG0004942	ASTEI20_038254	ADIR003300
OG0004943	ASTEI20_039427	ADIR006587
OG0004944	ASTEI20_038371	ADIR006648
OG0004945	ASTEI20_036106	ADIR002109
OG0004946	ASTEI20_042048	ADIR002108
OG0004947	ASTEI20_031673	ADIR002106
OG0004948	ASTEI20_040248	ADIR002111
OG0004949	ASTEI20_033586	ADIR000160
OG0004950	ASTEI20_039192	ADIR005526
OG0004951	ASTEI20_043387	ADIR000159
OG0004952	ASTEI20_045871	ADIR002944
OG0004953	ASTEI20_039322	ADIR002947
OG0004954	ASTEI20_035786	ADIR010113
OG0004955	ASTEI20_032151, ASTEI20_044114	ADIR010391
OG0004956	ASTEI20_042212	ADIR003152
OG0004957	ASTEI20_045686	ADIR003150
OG0004958	ASTEI20_032999	ADIR010318
OG0004959	ASTEI20_036974	ADIR008482
OG0004960	ASTEI20_032368	ADIR008483
OG0004961	ASTEI20_043363	ADIR002481
OG0004962	ASTEI20_034426	ADIR003147
OG0004963	ASTEI20_045196	ADIR003153
OG0004964	ASTEI20_045630	ADIR010388
OG0004965	ASTEI20_031038	ADIR002928
OG0004966	ASTEI20_033178	ADIR005600
OG0004967	ASTEI20_042247	ADIR001824
OG0004968	ASTEI20_033076	ADIR003029
OG0004969	ASTEI20_032102	ADIR010399
OG0004971	ASTEI20_036069	ADIR002549
OG0004972	ASTEI20_037639	ADIR006622
OG0004973	ASTEI20_031749	ADIR008146
OG0004974	ASTEI20_044503	ADIR007231
OG0004975	ASTEI20_037539	ADIR010662
OG0004976	ASTEI20_035485	ADIR005323
OG0004977	ASTEI20_036626	ADIR006841
OG0004978	ASTEI20_037144	ADIR002461
OG0004979	ASTEI20_045338	ADIR002462
OG0004980	ASTEI20_031379	ADIR009816
OG0004981	ASTEI20_044242	ADIR004355
OG0004982	ASTEI20_039380	ADIR004356
OG0004983	ASTEI20_034117	ADIR009812
OG0004985	ASTEI20_032811	ADIR009818
OG0004986	ASTEI20_038860	ADIR009811
OG0004987	ASTEI20_034235	ADIR011269
OG0004988	ASTEI20_039113	ADIR011267
OG0004989	ASTEI20_043462	ADIR011270
OG0004990	ASTEI20_041654	ADIR011266
OG0004991	ASTEI20_036566	ADIR015740
OG0004992	ASTEI20_034722	ADIR001545
OG0004993	ASTEI20_033948, ASTEI20_033333	ADIR002737
OG0004994	ASTEI20_032024	ADIR001547
OG0004995	ASTEI20_044875	ADIR002072
OG0004996	ASTEI20_030910	ADIR002024
OG0004997	ASTEI20_032586	ADIR002025
OG0004998	ASTEI20_042463	ADIR002013
OG0004999	ASTEI20_031254	ADIR002007
OG0005000	ASTEI20_034138	ADIR002001
OG0005001	ASTEI20_036315	ADIR001998
OG0005002	ASTEI20_045390	ADIR016056
OG0005003	ASTEI20_034087	ADIR001071
OG0005004	ASTEI20_040790	ADIR016055
OG0005005	ASTEI20_035223	ADIR001070
OG0005006	ASTEI20_042958	ADIR004126
OG0005007	ASTEI20_038951	ADIR011209
OG0005008	ASTEI20_044635	ADIR000611
OG0005009	ASTEI20_033078	ADIR011208
OG0005010	ASTEI20_041209	ADIR011425
OG0005011	ASTEI20_042438	ADIR011427
OG0005012	ASTEI20_034621	ADIR011426
OG0005013	ASTEI20_038436	ADIR011431
OG0005014	ASTEI20_040613	ADIR000607
OG0005015	ASTEI20_032484	ADIR011197
OG0005016	ASTEI20_044866	ADIR011199
OG0005017	ASTEI20_038819	ADIR011201
OG0005018	ASTEI20_039760	ADIR004787
OG0005020	ASTEI20_033218	ADIR006374
OG0005021	ASTEI20_035644	ADIR011195
OG0005022	ASTEI20_042835	ADIR006373
OG0005023	ASTEI20_034698	ADIR011417
OG0005024	ASTEI20_039707	ADIR015619
OG0005025	ASTEI20_034992	ADIR005644
OG0005026	ASTEI20_030944	ADIR005646
OG0005027	ASTEI20_031520	ADIR005648
OG0005028	ASTEI20_045768	ADIR005649
OG0005029	ASTEI20_033505	ADIR004036
OG0005030	ASTEI20_031476	ADIR004034
OG0005031	ASTEI20_035272	ADIR010054
OG0005032	ASTEI20_032337	ADIR010064
OG0005033	ASTEI20_033892	ADIR010053
OG0005034	ASTEI20_035565	ADIR010065
OG0005035	ASTEI20_036697	ADIR010060
OG0005036	ASTEI20_036220	ADIR006041
OG0005037	ASTEI20_032363	ADIR006038
OG0005038	ASTEI20_039316	ADIR016099
OG0005039	ASTEI20_035739	ADIR006028
OG0005040	ASTEI20_031738	ADIR006033
OG0005041	ASTEI20_034078	ADIR006036
OG0005042	ASTEI20_044871	ADIR006039
OG0005043	ASTEI20_030812	ADIR005900
OG0005044	ASTEI20_040363	ADIR008121
OG0005045	ASTEI20_045798	ADIR008133
OG0005047	ASTEI20_045975	ADIR008803
OG0005048	ASTEI20_036972	ADIR008808
OG0005049	ASTEI20_041691	ADIR008838
OG0005050	ASTEI20_030822	ADIR008807
OG0005051	ASTEI20_042267	ADIR016148
OG0005052	ASTEI20_043735	ADIR008805
OG0005053	ASTEI20_033539	ADIR008132
OG0005054	ASTEI20_044728	ADIR008118
OG0005055	ASTEI20_036120	ADIR005826
OG0005056	ASTEI20_032387	ADIR005831
OG0005057	ASTEI20_043651	ADIR007981
OG0005058	ASTEI20_037957	ADIR005827
OG0005059	ASTEI20_044576	ADIR005342
OG0005060	ASTEI20_031740	ADIR005347
OG0005061	ASTEI20_034780	ADIR007062
OG0005062	ASTEI20_045987	ADIR011326
OG0005063	ASTEI20_038515	ADIR005980
OG0005064	ASTEI20_033778	ADIR005942
OG0005066	ASTEI20_045432	ADIR002142
OG0005067	ASTEI20_045460	ADIR002066
OG0005068	ASTEI20_043410	ADIR002067
OG0005069	ASTEI20_043730	ADIR009379
OG0005070	ASTEI20_035654, ASTEI20_032910	ADIR009305
OG0005071	ASTEI20_044427	ADIR009381
OG0005072	ASTEI20_031013, ASTEI20_037518	ADIR009306
OG0005073	ASTEI20_040808	ADIR010004
OG0005074	ASTEI20_040348	ADIR009380
OG0005075	ASTEI20_044722	ADIR010009
OG0005077	ASTEI20_033593	ADIR004797
OG0005078	ASTEI20_035102	ADIR000703
OG0005079	ASTEI20_031599	ADIR000694
OG0005080	ASTEI20_032950	ADIR000700
OG0005081	ASTEI20_043089	ADIR000699
OG0005082	ASTEI20_038160	ADIR000704
OG0005083	ASTEI20_031225	ADIR004780
OG0005084	ASTEI20_031488	ADIR004796
OG0005085	ASTEI20_034886	ADIR001967
OG0005086	ASTEI20_037182	ADIR001968
OG0005087	ASTEI20_039387, ASTEI20_045889	ADIR001958
OG0005088	ASTEI20_043295	ADIR005840
OG0005089	ASTEI20_031125	ADIR002865
OG0005090	ASTEI20_045847	ADIR008538
OG0005091	ASTEI20_036286	ADIR005839
OG0005092	ASTEI20_045887	ADIR006713
OG0005093	ASTEI20_035348	ADIR007728
OG0005094	ASTEI20_032008	ADIR004164
OG0005095	ASTEI20_033355	ADIR004169
OG0005096	ASTEI20_044758	ADIR004168
OG0005097	ASTEI20_034715	ADIR008819
OG0005098	ASTEI20_045406	ADIR008818
OG0005099	ASTEI20_036083	ADIR004155
OG0005100	ASTEI20_043561	ADIR008820
OG0005101	ASTEI20_043259	ADIR006651
OG0005102	ASTEI20_043166	ADIR007967
OG0005103	ASTEI20_036000	ADIR004163
OG0005104	ASTEI20_040264	ADIR005737
OG0005105	ASTEI20_042778	ADIR009645
OG0005106	ASTEI20_039440	ADIR009637
OG0005107	ASTEI20_043544	ADIR005736
OG0005108	ASTEI20_042801	ADIR003365
OG0005109	ASTEI20_037104	ADIR003303
OG0005110	ASTEI20_031535	ADIR003304
OG0005111	ASTEI20_041795	ADIR003364
OG0005112	ASTEI20_033738	ADIR000453
OG0005113	ASTEI20_041903	ADIR002779
OG0005114	ASTEI20_041105	ADIR000454
OG0005115	ASTEI20_030829	ADIR000452
OG0005116	ASTEI20_040422	ADIR000451
OG0005117	ASTEI20_041172	ADIR008994
OG0005118	ASTEI20_039206	ADIR000813
OG0005119	ASTEI20_045473	ADIR000928
OG0005120	ASTEI20_035619	ADIR014073
OG0005121	ASTEI20_032934	ADIR015961
OG0005122	ASTEI20_041015	ADIR010345
OG0005123	ASTEI20_040974	ADIR010330
OG0005124	ASTEI20_040119	ADIR010347
OG0005125	ASTEI20_030865	ADIR010350
OG0005126	ASTEI20_042551	ADIR010349
OG0005127	ASTEI20_035356	ADIR010346
OG0005128	ASTEI20_032172	ADIR000274
OG0005129	ASTEI20_044319	ADIR002229
OG0005130	ASTEI20_036893	ADIR000272
OG0005131	ASTEI20_032674	ADIR000466
OG0005132	ASTEI20_045343	ADIR007115
OG0005133	ASTEI20_041030	ADIR007116
OG0005134	ASTEI20_036075	ADIR007121
OG0005135	ASTEI20_030800	ADIR007118
OG0005136	ASTEI20_042470	ADIR007124
OG0005137	ASTEI20_034434	ADIR007122
OG0005138	ASTEI20_041544	ADIR007120
OG0005139	ASTEI20_045545	ADIR007125
OG0005140	ASTEI20_035993	ADIR004050
OG0005141	ASTEI20_031221	ADIR004049
OG0005142	ASTEI20_040795	ADIR005960
OG0005143	ASTEI20_039226	ADIR009930
OG0005144	ASTEI20_042178	ADIR010326
OG0005145	ASTEI20_031683	ADIR009933
OG0005146	ASTEI20_042341	ADIR000120
OG0005147	ASTEI20_032066	ADIR000122
OG0005148	ASTEI20_040814	ADIR001125
OG0005149	ASTEI20_037764	ADIR002980
OG0005150	ASTEI20_045260	ADIR008329
OG0005151	ASTEI20_044107	ADIR006467
OG0005152	ASTEI20_035085	ADIR011703
OG0005153	ASTEI20_042181	ADIR006154
OG0005154	ASTEI20_036146	ADIR006193, ADIR006192, ADIR006194
OG0005155	ASTEI20_039108	ADIR006153
OG0005156	ASTEI20_044714	ADIR006183
OG0005157	ASTEI20_030891	ADIR005923
OG0005158	ASTEI20_044137	ADIR006168
OG0005159	ASTEI20_043305	ADIR006846
OG0005160	ASTEI20_043937	ADIR008370
OG0005161	ASTEI20_033464	ADIR005498
OG0005162	ASTEI20_039600	ADIR006844
OG0005164	ASTEI20_032668	ADIR006845
OG0005165	ASTEI20_039501	ADIR005501
OG0005166	ASTEI20_040190	ADIR006848
OG0005167	ASTEI20_040875	ADIR000922
OG0005168	ASTEI20_035133	ADIR000925
OG0005169	ASTEI20_040374	ADIR000531
OG0005170	ASTEI20_042682	ADIR000228
OG0005171	ASTEI20_037657	ADIR000227
OG0005172	ASTEI20_039543	ADIR001830
OG0005173	ASTEI20_045669, ASTEI20_042655	ADIR000385
OG0005174	ASTEI20_042511	ADIR000554
OG0005175	ASTEI20_039405	ADIR009683
OG0005176	ASTEI20_042044	ADIR009684
OG0005177	ASTEI20_038920	ADIR007482
OG0005178	ASTEI20_041704	ADIR007498
OG0005179	ASTEI20_041142	ADIR007484
OG0005180	ASTEI20_037820	ADIR003818
OG0005181	ASTEI20_042331	ADIR007866
OG0005182	ASTEI20_042931, ASTEI20_033013	ADIR007863
OG0005183	ASTEI20_045840	ADIR010956
OG0005184	ASTEI20_038019	ADIR006174
OG0005185	ASTEI20_035906	ADIR005319
OG0005186	ASTEI20_030974, ASTEI20_034850	ADIR010949
OG0005187	ASTEI20_038981	ADIR005320
OG0005188	ASTEI20_037713	ADIR005321
OG0005189	ASTEI20_036488	ADIR009926
OG0005190	ASTEI20_031372	ADIR005561
OG0005191	ASTEI20_034222	ADIR010165
OG0005192	ASTEI20_039109	ADIR005562
OG0005193	ASTEI20_038686	ADIR010164
OG0005194	ASTEI20_034705	ADIR010160
OG0005195	ASTEI20_043531, ASTEI20_037616	ADIR009243
OG0005196	ASTEI20_044343	ADIR009244
OG0005197	ASTEI20_032152	ADIR016000
OG0005198	ASTEI20_037813	ADIR004740
OG0005199	ASTEI20_031264	ADIR004742
OG0005200	ASTEI20_044997	ADIR004738
OG0005201	ASTEI20_035706	ADIR007471
OG0005202	ASTEI20_044779, ASTEI20_045724	ADIR005533
OG0005203	ASTEI20_039693	ADIR007472
OG0005204	ASTEI20_041037	ADIR008281
OG0005205	ASTEI20_038090	ADIR000624
OG0005206	ASTEI20_036404	ADIR000621
OG0005207	ASTEI20_041812	ADIR011468
OG0005208	ASTEI20_038456	ADIR011465
OG0005209	ASTEI20_045879	ADIR000622
OG0005210	ASTEI20_038291	ADIR000625
OG0005211	ASTEI20_037594	ADIR000188
OG0005212	ASTEI20_042193	ADIR000440
OG0005213	ASTEI20_035383	ADIR000442
OG0005214	ASTEI20_034085	ADIR001822
OG0005215	ASTEI20_037069	ADIR000441
OG0005216	ASTEI20_032615	ADIR000438
OG0005217	ASTEI20_031034	ADIR000189
OG0005218	ASTEI20_041967	ADIR000439
OG0005219	ASTEI20_042891	ADIR001821
OG0005220	ASTEI20_034774	ADIR011700
OG0005221	ASTEI20_032049	ADIR005150
OG0005222	ASTEI20_037180	ADIR005151
OG0005223	ASTEI20_032446	ADIR003109
OG0005224	ASTEI20_034690	ADIR003108
OG0005226	ASTEI20_031655	ADIR003111
OG0005227	ASTEI20_039450	ADIR004495
OG0005228	ASTEI20_044802	ADIR003112
OG0005229	ASTEI20_033001	ADIR004476
OG0005230	ASTEI20_037658	ADIR003113
OG0005231	ASTEI20_036767	ADIR009857
OG0005232	ASTEI20_036347	ADIR008361
OG0005233	ASTEI20_032593	ADIR004502
OG0005234	ASTEI20_033693	ADIR004473
OG0005235	ASTEI20_034455	ADIR008611
OG0005236	ASTEI20_031542	ADIR001586
OG0005237	ASTEI20_038725	ADIR001589
OG0005238	ASTEI20_039235	ADIR001588
OG0005239	ASTEI20_037710	ADIR010902
OG0005240	ASTEI20_040432	ADIR011393
OG0005241	ASTEI20_035630	ADIR011395
OG0005242	ASTEI20_043667	ADIR004721
OG0005243	ASTEI20_033756	ADIR004540
OG0005245	ASTEI20_040284	ADIR001669
OG0005246	ASTEI20_031639	ADIR004095
OG0005247	ASTEI20_031983	ADIR003233
OG0005248	ASTEI20_041756	ADIR004094
OG0005249	ASTEI20_038273	ADIR008619
OG0005250	ASTEI20_031172	ADIR008447
OG0005251	ASTEI20_046075	ADIR000499
OG0005252	ASTEI20_042087	ADIR009526
OG0005253	ASTEI20_037562	ADIR009524
OG0005254	ASTEI20_036677	ADIR009527
OG0005255	ASTEI20_041171	ADIR007805
OG0005256	ASTEI20_042974	ADIR007476
OG0005257	ASTEI20_045498	ADIR003837
OG0005258	ASTEI20_031095	ADIR003840
OG0005259	ASTEI20_040503	ADIR000735
OG0005260	ASTEI20_035047	ADIR004909
OG0005261	ASTEI20_045761	ADIR000734
OG0005262	ASTEI20_043569	ADIR000736
OG0005263	ASTEI20_033498	ADIR000733
OG0005264	ASTEI20_043589	ADIR004907
OG0005265	ASTEI20_032144	ADIR007227
OG0005266	ASTEI20_036002, ASTEI20_042154	ADIR008139
OG0005267	ASTEI20_045339	ADIR005464
OG0005268	ASTEI20_033348	ADIR004562
OG0005269	ASTEI20_038671	ADIR010185
OG0005270	ASTEI20_032877	ADIR002412
OG0005271	ASTEI20_035737	ADIR008512
OG0005272	ASTEI20_034518	ADIR002411
OG0005273	ASTEI20_039750	ADIR015669
OG0005274	ASTEI20_037754	ADIR015672
OG0005275	ASTEI20_041033	ADIR010630
OG0005276	ASTEI20_043288	ADIR008858
OG0005277	ASTEI20_040689	ADIR010241
OG0005278	ASTEI20_041512	ADIR008067
OG0005279	ASTEI20_033216	ADIR008856
OG0005280	ASTEI20_031142	ADIR010695
OG0005281	ASTEI20_038364	ADIR010697
OG0005282	ASTEI20_031863	ADIR004489
OG0005283	ASTEI20_034889	ADIR000685
OG0005284	ASTEI20_034450	ADIR007215
OG0005285	ASTEI20_045618	ADIR000686
OG0005286	ASTEI20_041858	ADIR000680
OG0005287	ASTEI20_042534	ADIR005121
OG0005288	ASTEI20_044606	ADIR005122
OG0005289	ASTEI20_033724	ADIR005124
OG0005290	ASTEI20_038902	ADIR009417
OG0005291	ASTEI20_038219	ADIR004894
OG0005292	ASTEI20_032638	ADIR009418
OG0005293	ASTEI20_042100	ADIR009420
OG0005294	ASTEI20_044003	ADIR009419
OG0005295	ASTEI20_031278	ADIR011029
OG0005296	ASTEI20_040867	ADIR004714
OG0005297	ASTEI20_036067	ADIR004716
OG0005298	ASTEI20_034064	ADIR006679
OG0005299	ASTEI20_038283	ADIR015730
OG0005300	ASTEI20_039998	ADIR016105
OG0005301	ASTEI20_034710	ADIR016178
OG0005302	ASTEI20_034309	ADIR003331
OG0005303	ASTEI20_033056	ADIR003333
OG0005304	ASTEI20_041480	ADIR002501
OG0005305	ASTEI20_042250	ADIR010173
OG0005306	ASTEI20_040698	ADIR003274
OG0005307	ASTEI20_045441	ADIR010171
OG0005308	ASTEI20_039197	ADIR010172
OG0005309	ASTEI20_042859	ADIR000855
OG0005310	ASTEI20_032870	ADIR001069
OG0005313	ASTEI20_030994	ADIR003963
OG0005314	ASTEI20_036466	ADIR001023
OG0005315	ASTEI20_036645	ADIR001011
OG0005316	ASTEI20_036835	ADIR004961
OG0005317	ASTEI20_045438	ADIR009530
OG0005318	ASTEI20_033889	ADIR009532
OG0005319	ASTEI20_030804	ADIR009365
OG0005320	ASTEI20_035111	ADIR009367
OG0005321	ASTEI20_039461	ADIR009362
OG0005322	ASTEI20_036185	ADIR009337
OG0005323	ASTEI20_043177	ADIR006016
