Orthogroup	Aalbopictus_AalbF5	AaegyptiLVP_AGWG
OG0005682	LOC109409503	AAEL009303
OG0005683	LOC109410083	AAEL009308
OG0005684	LOC109410081	AAEL009313
OG0005685	LOC109430224	AAEL009320
OG0005686	LOC109427542	AAEL009325
OG0005687	LOC109431007	AAEL009334
OG0005688	LOC109423928	AAEL012125, AAEL009339
OG0005689	LOC109404774	AAEL009342
OG0005690	LOC109404804	AAEL009345
OG0005691	LOC109401167	AAEL009367
OG0005692	LOC109401161	AAEL009371
OG0005693	LOC109621647	AAEL009373
OG0005694	LOC109432359	AAEL009374
OG0005695	LOC109426352	AAEL009376
OG0005696	LOC115258105	AAEL009377
OG0005697	LOC109621640	AAEL009380
OG0005698	LOC109426359	AAEL009382
OG0005699	LOC109426355	AAEL009383
OG0005700	LOC109430398	AAEL009385
OG0005701	LOC109405279	AAEL009387
OG0005702	LOC109410615	AAEL009388
OG0005703	LOC109410618	AAEL009389
OG0005704	LOC109410612	AAEL009392
OG0005705	LOC109409843	AAEL009398
OG0005706	LOC109409847	AAEL009400
OG0005707	LOC109410722	AAEL009401
OG0005708	LOC109410728	AAEL009402
OG0005709	LOC109410608	AAEL009407
OG0005710	LOC109410719	AAEL009413
OG0005711	LOC109397131	AAEL009414
OG0005712	LOC109409845	AAEL009415
OG0005713	LOC115267945	AAEL009416
OG0005714	LOC109433230	AAEL009421
OG0005715	LOC109416338	AAEL009422
OG0005716	LOC109433258	AAEL009424
OG0005717	LOC109416326	AAEL009427
OG0005718	LOC109424528	AAEL009429
OG0005719	LOC109433229	AAEL009430
OG0005720	LOC109433266	AAEL009431
OG0005721	LOC109408009	AAEL009445
OG0005722	LOC109401934	AAEL009465
OG0005723	LOC115269531	AAEL009474
OG0005724	LOC109433005	AAEL009483
OG0005725	LOC115269569	AAEL009493
OG0005726	LOC109399088	AAEL009495
OG0005727	LOC109399102	AAEL009496
OG0005728	LOC109399132	AAEL009501
OG0005729	LOC109425707	AAEL009509
OG0005730	LOC109399090	AAEL009510
OG0005731	LOC109399607	AAEL009512
OG0005732	LOC134284448	AAEL009530
OG0005733	LOC134284447	AAEL009531
OG0005734	LOC109431240	AAEL009533
OG0005735	LOC109407702	AAEL009534
OG0005736	LOC109431254	AAEL009541
OG0005737	LOC109407704	AAEL009542
OG0005738	LOC134291464	AAEL009547
OG0005739	LOC109623050	AAEL009584
OG0005740	LOC109431578	AAEL009585
OG0005741	LOC109420002	AAEL009589
OG0005742	LOC109417771	AAEL009592
OG0005743	LOC109417567	AAEL009593
OG0005744	LOC109414898	AAEL009595
OG0005745	LOC134288263	AAEL009604
OG0005746	LOC134288267	AAEL009607
OG0005747	LOC134287205	AAEL009608
OG0005748	LOC109431660	AAEL009611
OG0005749	LOC109431693	AAEL009616
OG0005750	LOC134288262	AAEL009623
OG0005751	LOC109415965	AAEL009629
OG0005752	LOC134291412, LOC109411859	AAEL009635
OG0005753	LOC109411857	AAEL009636
OG0005754	LOC109411853	AAEL009640
OG0005755	LOC109414697	AAEL009646
OG0005756	LOC109412985	AAEL009647
OG0005757	LOC109422362	AAEL009662
OG0005758	LOC109428051	AAEL009666
OG0005759	LOC109418270	AAEL009668
OG0005760	LOC109428045	AAEL009675
OG0005761	LOC109418263	AAEL009676
OG0005762	LOC109423817	AAEL009677
OG0005763	LOC109418262	AAEL009678
OG0005764	LOC109419481	AAEL009679
OG0005765	LOC109397774	AAEL009681
OG0005766	LOC115269408	AAEL009686
OG0005767	LOC109428793	AAEL009691
OG0005768	LOC109402751	AAEL009698
OG0005769	LOC109402833	AAEL009700
OG0005770	LOC109402804	AAEL009702
OG0005771	LOC109422624	AAEL009703
OG0005772	LOC115253825	AAEL009704
OG0005773	LOC109422617	AAEL009705
OG0005774	LOC109422614	AAEL009706
OG0005775	LOC109422608	AAEL025644, AAEL009712
OG0005776	LOC115267045	AAEL009719
OG0005777	LOC109410204	AAEL009723
OG0005779	LOC109409984	AAEL009733
OG0005780	LOC109420216	AAEL009735
OG0005781	LOC109402508	AAEL009745
OG0005782	LOC109411575	AAEL009750
OG0005782	LOC109411574	AAEL024495
OG0005783	LOC109411566	AAEL009754
OG0005784	LOC109414894	AAEL009759
OG0005785	LOC109397829	AAEL009762
OG0005786	LOC109397816	AAEL009764
OG0005787	LOC109405352	AAEL009766
OG0005788	LOC109422084	AAEL009777
OG0005789	LOC115254276	AAEL009782
OG0005790	LOC109408772	AAEL009789
OG0005791	LOC109432670	AAEL009806
OG0005792	LOC109406742	AAEL009810
OG0005793	LOC109411951	AAEL009813
OG0005794	LOC109406743	AAEL009818
OG0005795	LOC109401026	AAEL009828
OG0005796	LOC109420867	AAEL009829
OG0005797	LOC109427995	AAEL009838
OG0005798	LOC109418213	AAEL009847
OG0005799	LOC109418227	AAEL009851
OG0005800	LOC109431657	AAEL009859
OG0005801	LOC109431702	AAEL009861
OG0005802	LOC109430975	AAEL009862
OG0005803	LOC109430941	AAEL009864
OG0005804	LOC109432684	AAEL009871
OG0005805	LOC109409462	AAEL009874
OG0005806	LOC109409452	AAEL009876
OG0005807	LOC109409459	AAEL009878
OG0005808	LOC109405024	AAEL009879
OG0005809	LOC109405055	AAEL009880
OG0005810	LOC109621259	AAEL009882
OG0005811	LOC109622053	AAEL009887
OG0005812	LOC109405021	AAEL009891
OG0005813	LOC109430362	AAEL009892
OG0005814	LOC109425384	AAEL009898
OG0005815	LOC109399938	AAEL009899
OG0005816	LOC109399942	AAEL009908
OG0005817	LOC109425382	AAEL009909
OG0005818	LOC109399952	AAEL009912
OG0005819	LOC109399958	AAEL009914
OG0005820	LOC109405227	AAEL009924
OG0005821	LOC109412869	AAEL009926
OG0005822	LOC109429368	AAEL009944
OG0005823	LOC109420973	AAEL009946
OG0005824	LOC109406962	AAEL009949
OG0005825	LOC109426769	AAEL009957
OG0005826	LOC109417816	AAEL009958
OG0005827	LOC109417615	AAEL009960
OG0005828	LOC109417807	AAEL009974
OG0005829	LOC109432710	AAEL025676, AAEL009980
OG0005830	LOC109432122	AAEL009981
OG0005831	LOC109431038	AAEL009991
OG0005832	LOC115253922	AAEL009999
OG0005833	LOC115253921, LOC109621546	AAEL010003
OG0005834	LOC109621583	AAEL010007
OG0005835	LOC109407986	AAEL010017
OG0005836	LOC109407929	AAEL010018
OG0005837	LOC109413849	AAEL010021
OG0005838	LOC109407928	AAEL010027
OG0005839	LOC109407927	AAEL010032
OG0005840	LOC109421603	AAEL010040
OG0005841	LOC115265574	AAEL010042
OG0005842	LOC115265584	AAEL010043
OG0005843	LOC109419516	AAEL010046
OG0005844	LOC109423119	AAEL010047
OG0005845	LOC109622748	AAEL010052
OG0005846	LOC109419524	AAEL010053
OG0005847	LOC109421732	AAEL010054
OG0005848	LOC109425463	AAEL010057
OG0005849	LOC115254441	AAEL010058
OG0005850	LOC109425461	AAEL010060
OG0005851	LOC109421726	AAEL010063
OG0005852	LOC134291830	AAEL010068
OG0005853	LOC109397745	AAEL010073
OG0005854	LOC109405087	AAEL010077
OG0005855	LOC115270211	AAEL010078
OG0005856	LOC115270239	AAEL010081
OG0005857	LOC115270206	AAEL010082
OG0005858	LOC109430681	AAEL010083
OG0005859	LOC115270244	AAEL010084
OG0005860	LOC109430676	AAEL010085
OG0005861	LOC109430667	AAEL010086
OG0005862	LOC109429038	AAEL010102
OG0005863	LOC109429069	AAEL010105
OG0005864	LOC109429048	AAEL010109
OG0005865	LOC109429045	AAEL010112
OG0005866	LOC109430138	AAEL010116
OG0005867	LOC109430141	AAEL010119
OG0005868	LOC109430148	AAEL010123
OG0005869	LOC115256811	AAEL010135
OG0005870	LOC115256848	AAEL010136
OG0005871	LOC115255619	AAEL010141
OG0005872	LOC109401416	AAEL010142
OG0005873	LOC109401397	AAEL010143
OG0005874	LOC109432898	AAEL010146
OG0005875	LOC109422712	AAEL010159
OG0005876	LOC109412318	AAEL010168
OG0005877	LOC134284402	AAEL010170
OG0005878	LOC109431862	AAEL010171
OG0005879	LOC109422720	AAEL010177
OG0005880	LOC115266147	AAEL010180
OG0005881	LOC115266146	AAEL010181
OG0005882	LOC109431972	AAEL010193
OG0005883	LOC115264574	AAEL010197
OG0005884	LOC109431296	AAEL010200
OG0005885	LOC109406624, LOC109402605	AAEL010205
OG0005886	LOC109430086	AAEL010206
OG0005887	LOC134292069	AAEL010217
OG0005888	LOC109402793	AAEL010220
OG0005889	LOC134292063	AAEL010221
OG0005890	LOC134292064	AAEL010223
OG0005891	LOC115257057	AAEL010224
OG0005892	LOC109423962	AAEL010230
OG0005893	LOC109418569	AAEL010245
OG0005894	LOC109418575	AAEL010248
OG0005895	LOC109418576	AAEL010249
OG0005896	LOC109418567	AAEL010253
OG0005897	LOC109413133	AAEL010254
OG0005898	LOC109413135	AAEL010256
OG0005899	LOC109419404	AAEL010262
OG0005900	LOC115265558	AAEL010276
OG0005901	LOC109416534	AAEL010284
OG0005902	LOC109405615	AAEL010294
OG0005903	LOC109405612	AAEL010296
OG0005904	LOC109425778	AAEL010299
OG0005905	LOC109425774	AAEL010306
OG0005906	LOC109407518	AAEL010308
OG0005907	LOC109407516	AAEL010315
OG0005908	LOC109407514	AAEL010316
OG0005909	LOC109407511	AAEL010317
OG0005910	LOC109407513	AAEL010321
OG0005911	LOC109425785	AAEL010322
OG0005912	LOC109425784	AAEL010326
OG0005913	LOC115265631	AAEL010334
OG0005914	LOC115265623	AAEL010336
OG0005915	LOC109423949	AAEL010340
OG0005916	LOC109416259	AAEL010341
OG0005917	LOC115265624	AAEL010342
OG0005918	LOC109423958	AAEL010343
OG0005919	LOC109423957	AAEL010345
OG0005920	LOC109416262	AAEL010347
OG0005921	LOC115265638	AAEL010349
OG0005922	LOC109622295	AAEL010353
OG0005923	LOC109431574	AAEL010359
OG0005924	LOC109622243	AAEL010362
OG0005925	LOC109403058	AAEL010368
OG0005926	LOC109408666	AAEL010371
OG0005927	LOC109403044	AAEL010373
OG0005928	LOC109403080	AAEL010377
OG0005929	LOC109403077	AAEL010388
OG0005930	LOC109416364	AAEL010401
OG0005931	LOC109416367	AAEL010402
OG0005932	LOC115253499	AAEL010403
OG0005933	LOC109416363	AAEL010408
OG0005934	LOC109430033	AAEL010427
OG0005935	LOC109413689	AAEL010430
OG0005936	LOC109413694	AAEL010433
OG0005937	LOC109413692	AAEL010437
OG0005938	LOC109424657	AAEL010444
OG0005939	LOC109412060	AAEL010445
OG0005940	LOC109412065	AAEL010447
OG0005941	LOC115253433	AAEL010450
OG0005942	LOC109412057	AAEL010453
OG0005943	LOC109412056	AAEL010455
OG0005944	LOC109424645	AAEL010459
OG0005945	LOC109430713	AAEL010467
OG0005946	LOC109429711	AAEL010469
OG0005947	LOC109429778	AAEL010470
OG0005948	LOC109430731	AAEL010471
OG0005949	LOC109430754	AAEL010472
OG0005950	LOC109429762	AAEL010473
OG0005951	LOC109430732	AAEL010474
OG0005952	LOC115261758	AAEL010476
OG0005953	LOC115264136	AAEL010486
OG0005954	LOC115262055	AAEL010491
OG0005955	LOC109406525	AAEL010496
OG0005956	LOC109429657	AAEL010502
OG0005957	LOC109426690	AAEL010504
OG0005958	LOC109417788	AAEL010505
OG0005959	LOC109417786	AAEL010506
OG0005960	LOC109417792	AAEL010508
OG0005961	LOC109424721	AAEL010514
OG0005962	LOC109397058, LOC109400791	AAEL010516
OG0005963	LOC109423322	AAEL010520
OG0005964	LOC109423318	AAEL010523
OG0005965	LOC109423313	AAEL010529
OG0005966	LOC109622835	AAEL010538
OG0005967	LOC109418311	AAEL010541
OG0005968	LOC109420597	AAEL010551
OG0005969	LOC109398788	AAEL010559
OG0005970	LOC109424560	AAEL010564
OG0005971	LOC134284925, LOC109427492	AAEL010569
OG0005972	LOC109427490	AAEL010570
OG0005973	LOC115270044	AAEL010572
OG0005974	LOC109413323, LOC134284438	AAEL010577
OG0005975	LOC109405142	AAEL010581
OG0005976	LOC109405136	AAEL010585
OG0005977	LOC109404191, LOC134287821	AAEL010590
OG0005978	LOC109404192	AAEL010592
OG0005979	LOC134285788, LOC109413326	AAEL010596
OG0005980	LOC109401260	AAEL010602
OG0005981	LOC109401285	AAEL010607
OG0005982	LOC115253577	AAEL010608
OG0005983	LOC115262731	AAEL010610
OG0005984	LOC109403615	AAEL010623
OG0005985	LOC109403597	AAEL010625
OG0005986	LOC109414776	AAEL010627
OG0005987	LOC109621987	AAEL010641
OG0005988	LOC115264946	AAEL010642
OG0005989	LOC109427304	AAEL010650
OG0005990	LOC109422270	AAEL010655
OG0005991	LOC109423354	AAEL010657
OG0005992	LOC109401270	AAEL010661
OG0005993	LOC109422343	AAEL010663
OG0005994	LOC109422350	AAEL010665
OG0005995	LOC109412811	AAEL010678
OG0005996	LOC109401375	AAEL010679
OG0005997	LOC109409175	AAEL010682
OG0005998	LOC109409179	AAEL010684
OG0005999	LOC109409219	AAEL010685
OG0006000	LOC109409178	AAEL010688
OG0006001	LOC109409181	AAEL010689
OG0006002	LOC115270355	AAEL010694
OG0006003	LOC109428423	AAEL010710
OG0006004	LOC109433627	AAEL010711
OG0006005	LOC109428422	AAEL010712
OG0006006	LOC109419577	AAEL010728
OG0006007	LOC109419579	AAEL010730
OG0006008	LOC109404797	AAEL010731
OG0006009	LOC109404816	AAEL010733
OG0006010	LOC109423877	AAEL010738
OG0006011	LOC109404803	AAEL010743
OG0006012	LOC109623307	AAEL010749
OG0006013	LOC109401243	AAEL010755
OG0006014	LOC109621229	AAEL010756
OG0006015	LOC115262714	AAEL010759
OG0006016	LOC109401195	AAEL010760
OG0006017	LOC115268683	AAEL010762
OG0006018	LOC115258594	AAEL010764
OG0006019	LOC109409296	AAEL010766
OG0006020	LOC109409294	AAEL010777
OG0006022	LOC109419521	AAEL010783
OG0006023	LOC109423478	AAEL010784
OG0006024	LOC115263730	AAEL010787
OG0006025	LOC115263728	AAEL010793
OG0006026	LOC115263729	AAEL010794
OG0006027	LOC109402831	AAEL010796
OG0006028	LOC109402850	AAEL010797
OG0006029	LOC115253981	AAEL010798
OG0006030	LOC109402812	AAEL010800
OG0006031	LOC109422594	AAEL010801
OG0006032	LOC109402813, LOC109422597	AAEL010802
OG0006033	LOC109402835	AAEL010803
OG0006034	LOC109410445	AAEL010808
OG0006035	LOC109410451	AAEL010809
OG0006036	LOC109410447	AAEL010810
OG0006037	LOC109410418	AAEL010814
OG0006038	LOC109410442	AAEL010819
OG0006039	LOC109410441	AAEL010822
OG0006040	LOC109401473	AAEL010823
OG0006041	LOC109401480	AAEL010826
OG0006042	LOC109410459	AAEL010829
OG0006043	LOC109425655	AAEL010831
OG0006044	LOC109425664	AAEL010835
OG0006045	LOC109425667	AAEL010840
OG0006046	LOC109425666	AAEL010843
OG0006047	LOC109403240	AAEL010844
OG0006048	LOC115253670	AAEL010850
OG0006049	LOC115253655	AAEL010854
OG0006050	LOC115256503	AAEL010856
OG0006051	LOC115269132	AAEL010860
OG0006052	LOC109427530	AAEL010861
OG0006053	LOC109431821	AAEL010868
OG0006054	LOC109417063	AAEL010877
OG0006055	LOC109398071	AAEL010879
OG0006056	LOC109431649	AAEL010883
OG0006057	LOC109400479	AAEL010892
OG0006058	LOC109622456	AAEL010898
OG0006059	LOC109403668, LOC134283937	AAEL010903
OG0006060	LOC109407955	AAEL010906
OG0006061	LOC109417384	AAEL010911
OG0006062	LOC109431411	AAEL010931
OG0006063	LOC109431456	AAEL010933
OG0006064	LOC109427663	AAEL010939
OG0006065	LOC109413060	AAEL028163, AAEL010942
OG0006066	LOC109403283	AAEL010943
OG0006067	LOC109415062, LOC109403287	AAEL010945
OG0006068	LOC109413055	AAEL010946, AAEL023509
OG0006069	LOC109403297	AAEL010950
OG0006070	LOC109403281	AAEL010951
OG0006071	LOC109413059	AAEL010953
OG0006072	LOC134285001	AAEL010960
OG0006073	LOC109407431	AAEL010966
OG0006074	LOC109407432	AAEL010968
OG0006075	LOC109407427	AAEL010970
OG0006076	LOC109407430	AAEL010971
OG0006077	LOC109416405	AAEL010974
OG0006078	LOC109416453	AAEL010975
OG0006079	LOC115261492	AAEL010977
OG0006080	LOC115253916	AAEL010991
OG0006081	LOC109411099	AAEL010993
OG0006082	LOC109433371	AAEL010998
OG0006083	LOC109433004	AAEL011006
OG0006085	LOC115253965	AAEL011012
OG0006086	LOC109421993	AAEL011014
OG0006087	LOC115256372	AAEL011017
OG0006088	LOC115256369	AAEL011021
OG0006089	LOC115253972, LOC109421997	AAEL011022
OG0006090	LOC109419687	AAEL011051
OG0006091	LOC109622110	AAEL011052
OG0006092	LOC134288595	AAEL011057
OG0006093	LOC109623305	AAEL011063
OG0006094	LOC109401204	AAEL011068
OG0006095	LOC134287896	AAEL011070
OG0006096	LOC109622004	AAEL011071
OG0006097	LOC134287002	AAEL011080
OG0006098	LOC115261865	AAEL011082
OG0006099	LOC109414426	AAEL011083
OG0006100	LOC109404733	AAEL011084
OG0006101	LOC109414429	AAEL011087
OG0006102	LOC109414420	AAEL011088
OG0006103	LOC109407055	AAEL011090
OG0006104	LOC109421554	AAEL011092
OG0006105	LOC115254166	AAEL011093
OG0006106	LOC134288028	AAEL011096
OG0006107	LOC109411530	AAEL011099
OG0006108	LOC109411537	AAEL011103
OG0006109	LOC109411550	AAEL011109
OG0006110	LOC109419218	AAEL011111
OG0006111	LOC109419216	AAEL011113
OG0006112	LOC109419212	AAEL011116
OG0006113	LOC109419210	AAEL011117
OG0006114	LOC109419219	AAEL011121
OG0006115	LOC109419215	AAEL011133
OG0006116	LOC109419213	AAEL011134
OG0006117	LOC109416999	AAEL011140
OG0006118	LOC109404974	AAEL011158
OG0006119	LOC115261190	AAEL011163
OG0006120	LOC109414244	AAEL011171
OG0006121	LOC109416936	AAEL011172
OG0006122	LOC115265104	AAEL011173
OG0006124	LOC109401486	AAEL011191
OG0006125	LOC109413993	AAEL011192
OG0006126	LOC115255634	AAEL011199
OG0006127	LOC109397820	AAEL011201
OG0006128	LOC109397825	AAEL011202
OG0006129	LOC115255620	AAEL011203
OG0006130	LOC109428657	AAEL011209
OG0006131	LOC109422470	AAEL011212
OG0006132	LOC109428654	AAEL011216
OG0006133	LOC109428663	AAEL011217
OG0006134	LOC109415835	AAEL011231
OG0006135	LOC115259344, LOC115253781	AAEL011232
OG0006136	LOC109404267	AAEL011240
OG0006137	LOC109404271	AAEL011242
OG0006138	LOC109412720, LOC109411863	AAEL011251
OG0006139	LOC109411869, LOC109412717	AAEL011254
OG0006140	LOC109414995	AAEL011273
OG0006141	LOC109414997	AAEL022769, AAEL011275
OG0006142	LOC109414992	AAEL011276
OG0006143	LOC109417245	AAEL011279
OG0006144	LOC109415102	AAEL011282
OG0006145	LOC109415011	AAEL011283
OG0006146	LOC109431169	AAEL011289
OG0006147	LOC134284214, LOC109424056	AAEL011301
OG0006148	LOC109423999	AAEL011303
OG0006149	LOC109426213	AAEL011306
OG0006150	LOC109426221	AAEL011307
OG0006151	LOC109426215	AAEL011309
OG0006152	LOC109420922	AAEL011317
OG0006153	LOC109428955	AAEL011320
OG0006154	LOC109403694	AAEL011323
OG0006155	LOC134288051	AAEL011325
OG0006156	LOC109426759	AAEL011338
OG0006157	LOC109417799	AAEL011340
OG0006158	LOC109417796	AAEL011343
OG0006159	LOC109417797	AAEL011347
OG0006160	LOC115266887	AAEL011350
OG0006161	LOC109431162	AAEL011355
OG0006162	LOC109431172	AAEL021866, AAEL011358
OG0006163	LOC109412269	AAEL011361
OG0006164	LOC109432921	AAEL011365
OG0006165	LOC109401433	AAEL011369
OG0006166	LOC109404650	AAEL011371
OG0006167	LOC109404654	AAEL011376
OG0006168	LOC109397933	AAEL011385
OG0006169	LOC109431070	AAEL011386
OG0006170	LOC115256850	AAEL011387
OG0006171	LOC109405397	AAEL011388
OG0006172	LOC109431066	AAEL011389
OG0006173	LOC109411929	AAEL011391
OG0006174	LOC115255323	AAEL011394
OG0006175	LOC109406270	AAEL011395
OG0006176	LOC109416888	AAEL011412
OG0006177	LOC109428880	AAEL011413
OG0006178	LOC109428883	AAEL011421
OG0006179	LOC109416887	AAEL011425
OG0006180	LOC109414974	AAEL011435
OG0006181	LOC109415144	AAEL011441
OG0006182	LOC109414976	AAEL011442
OG0006183	LOC109399154	AAEL011447
OG0006184	LOC109413973	AAEL011459
OG0006185	LOC109413976	AAEL011462
OG0006186	LOC109399201	AAEL011463
OG0006187	LOC115253755	AAEL011469
OG0006188	LOC109424014	AAEL011470
OG0006189	LOC109424019	AAEL011473
OG0006190	LOC109416429	AAEL011476
OG0006191	LOC109409798	AAEL025136, AAEL011494
OG0006192	LOC109421011	AAEL011496
OG0006193	LOC109426902	AAEL011502
OG0006194	LOC109414723	AAEL011505
OG0006195	LOC109426708	AAEL011513
OG0006196	LOC109412049	AAEL011541
OG0006197	LOC109412035	AAEL011548
OG0006198	LOC109412053	AAEL011551
OG0006199	LOC109412041	AAEL011561
OG0006200	LOC109414777	AAEL011564
OG0006201	LOC109414724	AAEL011567
OG0006202	LOC109414704	AAEL011570
OG0006203	LOC109414666	AAEL011571
OG0006204	LOC115260604	AAEL011583
OG0006205	LOC109400894	AAEL011586
OG0006206	LOC109423304	AAEL011588
OG0006207	LOC109423306	AAEL011592
OG0006208	LOC109404477	AAEL011594
OG0006209	LOC109404500	AAEL011603
OG0006210	LOC109413070	AAEL011627
OG0006211	LOC109418501	AAEL011630
OG0006212	LOC109418498	AAEL011635
OG0006213	LOC109413077	AAEL011638
OG0006214	LOC115267434	AAEL011641
OG0006215	LOC109413078	AAEL011642
OG0006216	LOC109426400	AAEL011648
OG0006217	LOC109428024	AAEL011650
OG0006218	LOC109418259	AAEL011652
OG0006219	LOC109418242	AAEL011654
OG0006220	LOC109428033	AAEL011655
OG0006221	LOC109418249	AAEL011656
OG0006222	LOC109428031	AAEL011657
OG0006223	LOC109428039	AAEL011659
OG0006224	LOC109418247	AAEL011661
OG0006225	LOC109418256	AAEL011663
OG0006226	LOC109418245	AAEL011664
OG0006227	LOC109428025	AAEL011665
OG0006228	LOC109428035	AAEL011666
OG0006229	LOC115270233	AAEL011667
OG0006230	LOC109404017	AAEL011684
OG0006231	LOC109413590	AAEL011687
OG0006232	LOC109432063	AAEL011693
OG0006233	LOC109407979	AAEL011700
OG0006234	LOC109407978	AAEL011701
OG0006235	LOC109403684	AAEL011702
OG0006236	LOC109407974	AAEL011703
OG0006237	LOC109403672	AAEL011709
OG0006238	LOC109407969	AAEL011710
OG0006239	LOC109407972	AAEL011711
OG0006240	LOC109411780	AAEL014844, AAEL011714
OG0006241	LOC109428360	AAEL011728
OG0006242	LOC109413568	AAEL011732
OG0006243	LOC109401254	AAEL011733
OG0006244	LOC109413575	AAEL011736
OG0006245	LOC115253717	AAEL011737
OG0006246	LOC109413570	AAEL011739
OG0006247	LOC109401280	AAEL011741
OG0006248	LOC109407899	AAEL011742
OG0006249	LOC109413553	AAEL011744
OG0006250	LOC115262749	AAEL011745
OG0006251	LOC109413576	AAEL011746
OG0006252	LOC109431598	AAEL011750
OG0006253	LOC109431675	AAEL011752
OG0006254	LOC134285258	AAEL011753
OG0006255	LOC109412181	AAEL011757
OG0006256	LOC115253492	AAEL011766
OG0006257	LOC115255459	AAEL011770
OG0006258	LOC109414184	AAEL011776
OG0006259	LOC109414187	AAEL011779
OG0006260	LOC109414186	AAEL011780
OG0006261	LOC109414183	AAEL011781
OG0006262	LOC109414180	AAEL011782
OG0006263	LOC109414185	AAEL011784
