Orthogroup	Aalbopictus_AalbF5	AfunestusAfunGA1
OG0004411	LOC109402691	AFUN2_003613
OG0004412	LOC109429975	AFUN2_004086
OG0004413	LOC115253509, LOC109397910	AFUN2_009910
OG0004414	LOC109429947	AFUN2_012279
OG0004415	LOC115253993	AFUN2_005991
OG0004416	LOC109402685, LOC109397911	AFUN2_000810
OG0004417	LOC109402662	AFUN2_001457
OG0004418	LOC109399103	AFUN2_012694
OG0004419	LOC109399134	AFUN2_008548
OG0004420	LOC109399094	AFUN2_012525
OG0004421	LOC109399104	AFUN2_000588
OG0004422	LOC134289624, LOC109409911	AFUN2_005923
OG0004423	LOC109399072	AFUN2_010756
OG0004424	LOC109409901	AFUN2_010302
OG0004425	LOC109409903	AFUN2_004112
OG0004426	LOC109398630	AFUN2_004933
OG0004427	LOC115267819	AFUN2_011092
OG0004428	LOC134291551	AFUN2_001002
OG0004429	LOC134284133	AFUN2_006414
OG0004430	LOC109404863	AFUN2_003009
OG0004431	LOC109404865	AFUN2_006788
OG0004432	LOC134284054	AFUN2_004464
OG0004433	LOC109404871	AFUN2_004363
OG0004434	LOC134291553, LOC134291554	AFUN2_004245
OG0004435	LOC109422056	AFUN2_001894
OG0004436	LOC134291555	AFUN2_006088
OG0004437	LOC134284169	AFUN2_002426
OG0004438	LOC134291552	AFUN2_004307
OG0004439	LOC134284094	AFUN2_012985
OG0004440	LOC109417123	AFUN2_003767
OG0004441	LOC109417126	AFUN2_013659
OG0004442	LOC109403740	AFUN2_009246
OG0004443	LOC109424331	AFUN2_011593
OG0004444	LOC109424328	AFUN2_014469
OG0004445	LOC109424332	AFUN2_003697
OG0004446	LOC109417122	AFUN2_001857
OG0004447	LOC109417118	AFUN2_014015
OG0004448	LOC109424333	AFUN2_001702
OG0004449	LOC109412678	AFUN2_007479
OG0004450	LOC109414223	AFUN2_006614
OG0004451	LOC109417725	AFUN2_010858
OG0004452	LOC109418330	AFUN2_003788
OG0004453	LOC109422328	AFUN2_012311
OG0004454	LOC109422335	AFUN2_009289
OG0004455	LOC109422355	AFUN2_005394
OG0004456	LOC109422319	AFUN2_002556
OG0004457	LOC115254671	AFUN2_007458
OG0004458	LOC109422333	AFUN2_012123
OG0004459	LOC109424446	AFUN2_008765
OG0004460	LOC109422351	AFUN2_009242
OG0004461	LOC109422349	AFUN2_014670
OG0004462	LOC109422322	AFUN2_001300
OG0004463	LOC115257779	AFUN2_001374
OG0004464	LOC115257399	AFUN2_013968
OG0004465	LOC115253571	AFUN2_008124
OG0004466	LOC109402267	AFUN2_013566
OG0004467	LOC109402264	AFUN2_007889
OG0004468	LOC115257450	AFUN2_001766
OG0004469	LOC109403330	AFUN2_010658
OG0004470	LOC115260393	AFUN2_014079
OG0004471	LOC115261325	AFUN2_011837
OG0004472	LOC109406532	AFUN2_006079
OG0004473	LOC109403316	AFUN2_007949
OG0004474	LOC109406543	AFUN2_012851
OG0004475	LOC109403276	AFUN2_004851
OG0004476	LOC109431361	AFUN2_012724
OG0004477	LOC109427760	AFUN2_005916
OG0004478	LOC109431339	AFUN2_012548
OG0004479	LOC134285223	AFUN2_011542
OG0004480	LOC109431342	AFUN2_000465
OG0004481	LOC109407611	AFUN2_002865
OG0004482	LOC109407632	AFUN2_002039
OG0004483	LOC109407637, LOC109407636	AFUN2_012493
OG0004484	LOC109407618	AFUN2_011075
OG0004485	LOC109425937	AFUN2_006056
OG0004486	LOC109407622	AFUN2_000321
OG0004487	LOC109425936	AFUN2_007700
OG0004488	LOC109425944	AFUN2_006851
OG0004489	LOC115260119	AFUN2_012497
OG0004490	LOC109402771	AFUN2_008806
OG0004491	LOC115257037, LOC109402800	AFUN2_013483
OG0004492	LOC109422647	AFUN2_014293
OG0004493	LOC109402851	AFUN2_011862
OG0004494	LOC109402830	AFUN2_006875
OG0004495	LOC109422632	AFUN2_010490
OG0004496	LOC109407834	AFUN2_011058
OG0004497	LOC109621247	AFUN2_014091
OG0004498	LOC109412260	AFUN2_013749
OG0004499	LOC109431185	AFUN2_007308
OG0004500	LOC109622617	AFUN2_005637
OG0004501	LOC109431170	AFUN2_004524
OG0004502	LOC109431166	AFUN2_007084
OG0004503	LOC109622615	AFUN2_000986
OG0004504	LOC109622122	AFUN2_006958
OG0004505	LOC109411028	AFUN2_008308
OG0004506	LOC115268772	AFUN2_007277
OG0004507	LOC109433312	AFUN2_003910
OG0004508	LOC109622087	AFUN2_010444
OG0004509	LOC109622092	AFUN2_005384, AFUN2_004771
OG0004510	LOC109433307	AFUN2_004913
OG0004511	LOC109402216	AFUN2_009260
OG0004512	LOC109402222	AFUN2_004630
OG0004513	LOC109402252	AFUN2_002658
OG0004514	LOC109402227	AFUN2_013973
OG0004515	LOC109413004	AFUN2_004812
OG0004516	LOC109402210	AFUN2_003744
OG0004517	LOC109402237	AFUN2_013879
OG0004518	LOC109402249	AFUN2_004888
OG0004519	LOC109410769	AFUN2_003587
OG0004520	LOC115270114	AFUN2_003018
OG0004521	LOC109417098	AFUN2_002580
OG0004522	LOC109429416	AFUN2_007270
OG0004523	LOC109411179	AFUN2_011981
OG0004524	LOC109429414	AFUN2_000422
OG0004525	LOC109425141	AFUN2_004522
OG0004526	LOC109425135	AFUN2_000563
OG0004527	LOC134287334, LOC109417965	AFUN2_003015
OG0004528	LOC109429411	AFUN2_013832
OG0004529	LOC109425142	AFUN2_009345
OG0004530	LOC109429410	AFUN2_008691
OG0004531	LOC109427662	AFUN2_005515
OG0004532	LOC109427547	AFUN2_008759
OG0004533	LOC109427525	AFUN2_014487
OG0004534	LOC115254143, LOC109410423	AFUN2_003665
OG0004535	LOC115254943	AFUN2_012645
OG0004536	LOC109410424	AFUN2_013047
OG0004537	LOC109402134	AFUN2_004489
OG0004538	LOC109426455	AFUN2_007959
OG0004539	LOC109426439	AFUN2_005992
OG0004540	LOC109402150	AFUN2_008818
OG0004541	LOC109404018	AFUN2_011651
OG0004542	LOC109402159	AFUN2_001539
OG0004543	LOC109421352	AFUN2_014698
OG0004544	LOC109425583	AFUN2_010404
OG0004545	LOC109425573	AFUN2_010052
OG0004546	LOC115266726	AFUN2_005733
OG0004547	LOC109425554	AFUN2_005833
OG0004548	LOC109425572	AFUN2_001320
OG0004549	LOC109411492	AFUN2_003527
OG0004550	LOC109411514	AFUN2_014302
OG0004551	LOC109421319	AFUN2_012050
OG0004552	LOC109411708	AFUN2_005501
OG0004553	LOC109621941	AFUN2_007532
OG0004554	LOC109401057	AFUN2_011219
OG0004555	LOC109429338	AFUN2_007032
OG0004556	LOC109418687	AFUN2_011867
OG0004557	LOC109433635	AFUN2_002371
OG0004558	LOC109418686	AFUN2_013407
OG0004559	LOC109433622	AFUN2_014430
OG0004560	LOC109424554	AFUN2_001994
OG0004561	LOC109424523	AFUN2_013291
OG0004562	LOC115253431	AFUN2_002331
OG0004563	LOC109417151	AFUN2_007153
OG0004564	LOC109411979	AFUN2_010942
OG0004565	LOC109417150	AFUN2_004446
OG0004566	LOC109424545	AFUN2_013637
OG0004567	LOC109417153	AFUN2_000893
OG0004568	LOC109424550	AFUN2_000631
OG0004569	LOC109428767	AFUN2_002421
OG0004570	LOC109430452	AFUN2_003663
OG0004571	LOC109409564	AFUN2_004645
OG0004572	LOC115268973	AFUN2_002393
OG0004573	LOC109430482	AFUN2_014473
OG0004574	LOC109411734	AFUN2_008452
OG0004575	LOC109409570	AFUN2_010373
OG0004576	LOC109430456	AFUN2_005451
OG0004577	LOC109409567	AFUN2_004884
OG0004578	LOC109409574	AFUN2_010370
OG0004579	LOC109426524	AFUN2_002517
OG0004580	LOC109408552	AFUN2_006526
OG0004581	LOC109429590	AFUN2_005873
OG0004582	LOC109429583	AFUN2_006112
OG0004583	LOC109429582	AFUN2_006331
OG0004584	LOC109429586	AFUN2_002633
OG0004585	LOC109429576	AFUN2_009146
OG0004586	LOC109397521	AFUN2_005986
OG0004587	LOC109622824	AFUN2_003950
OG0004588	LOC109622825	AFUN2_007748
OG0004589	LOC109397513	AFUN2_008188
OG0004590	LOC109622804	AFUN2_011608, AFUN2_000976
OG0004591	LOC109621499	AFUN2_004634
OG0004592	LOC109397548	AFUN2_011239
OG0004593	LOC109397539	AFUN2_002809
OG0004594	LOC109622815	AFUN2_003681
OG0004595	LOC109431004	AFUN2_001203
OG0004596	LOC109430936	AFUN2_009733
OG0004597	LOC109412100	AFUN2_007585
OG0004598	LOC109431022	AFUN2_004834
OG0004599	LOC109406930	AFUN2_010962
OG0004600	LOC109430882	AFUN2_007950
OG0004601	LOC109406923	AFUN2_013362
OG0004602	LOC109430995	AFUN2_014217
OG0004603	LOC109406927	AFUN2_009763
OG0004604	LOC109412128	AFUN2_005321
OG0004605	LOC109399283	AFUN2_005586
OG0004606	LOC109399262	AFUN2_012019
OG0004607	LOC109429082	AFUN2_004994
OG0004608	LOC109404038	AFUN2_004412
OG0004609	LOC109432062	AFUN2_004336
OG0004610	LOC109404007	AFUN2_006927
OG0004611	LOC109404013	AFUN2_011820
OG0004612	LOC109402594	AFUN2_005472
OG0004613	LOC109401663	AFUN2_010222
OG0004614	LOC109420358	AFUN2_007167
OG0004615	LOC109420362	AFUN2_003547
OG0004616	LOC115257403	AFUN2_002177
OG0004617	LOC109420360	AFUN2_003448
OG0004618	LOC109417267	AFUN2_004079
OG0004619	LOC109432379	AFUN2_012867
OG0004620	LOC109412130	AFUN2_000803
OG0004621	LOC109423053	AFUN2_012261
OG0004622	LOC109431799, LOC134286075	AFUN2_010265
OG0004623	LOC115253700	AFUN2_006515
OG0004624	LOC109419757	AFUN2_013142
OG0004625	LOC115253784	AFUN2_013955
OG0004626	LOC109419739	AFUN2_007630
OG0004627	LOC109398250	AFUN2_013712
OG0004628	LOC115255033	AFUN2_002944
OG0004629	LOC109419740	AFUN2_007490
OG0004630	LOC109419769	AFUN2_006139
OG0004631	LOC109419738	AFUN2_008166
OG0004632	LOC109398260	AFUN2_003038
OG0004633	LOC109420048	AFUN2_013689
OG0004634	LOC134287871	AFUN2_009461
OG0004635	LOC109400343	AFUN2_014182
OG0004636	LOC134287872	AFUN2_001728
OG0004637	LOC115254141	AFUN2_009732
OG0004638	LOC109425183	AFUN2_005414
OG0004639	LOC134287873	AFUN2_006780
OG0004640	LOC109400337	AFUN2_011432
OG0004641	LOC109400335	AFUN2_010585
OG0004642	LOC109415881	AFUN2_007058
OG0004643	LOC115261816	AFUN2_009161
OG0004644	LOC109418671	AFUN2_012701
OG0004645	LOC109424755, LOC109417217	AFUN2_003655
OG0004646	LOC109413483	AFUN2_003207
OG0004647	LOC115253479	AFUN2_007647
OG0004648	LOC109413482	AFUN2_000544
OG0004649	LOC109410785	AFUN2_013912
OG0004650	LOC115270152	AFUN2_005797
OG0004651	LOC109413521	AFUN2_011907
OG0004652	LOC109413518	AFUN2_013751
OG0004653	LOC109410795	AFUN2_002260
OG0004654	LOC109410794	AFUN2_004642
OG0004655	LOC109410793	AFUN2_009603
OG0004656	LOC109410775	AFUN2_011800
OG0004657	LOC109415920, LOC109415919	AFUN2_007037
OG0004658	LOC109411500	AFUN2_011611
OG0004659	LOC109405420	AFUN2_009495
OG0004660	LOC109405414	AFUN2_004137
OG0004661	LOC109621728	AFUN2_005940
OG0004662	LOC109420237	AFUN2_004057
OG0004663	LOC109397319	AFUN2_000380
OG0004664	LOC109420246	AFUN2_007314
OG0004665	LOC109420257	AFUN2_007994
OG0004666	LOC115265331	AFUN2_000651
OG0004667	LOC109397339	AFUN2_011429
OG0004668	LOC109397352	AFUN2_011931
OG0004669	LOC109412354	AFUN2_013346
OG0004670	LOC134287962	AFUN2_010723
OG0004671	LOC109412350, LOC109416190	AFUN2_011590
OG0004672	LOC109428932	AFUN2_001348
OG0004673	LOC109408794	AFUN2_014136
OG0004674	LOC109415057	AFUN2_000401
OG0004675	LOC109622588	AFUN2_001468
OG0004676	LOC109415047	AFUN2_008002
OG0004677	LOC115264939	AFUN2_013339
OG0004678	LOC109621964	AFUN2_014218
OG0004679	LOC109621958	AFUN2_006298
OG0004680	LOC109621947	AFUN2_010682
OG0004681	LOC109621952	AFUN2_004920
OG0004682	LOC109621962	AFUN2_008631
OG0004683	LOC109415040	AFUN2_013937
OG0004684	LOC109621949	AFUN2_013671
OG0004685	LOC109404209	AFUN2_011505
OG0004686	LOC109621974	AFUN2_006333
OG0004687	LOC109415045	AFUN2_004143
OG0004688	LOC109407024	AFUN2_012428
OG0004689	LOC109429703	AFUN2_003648
OG0004690	LOC109402527	AFUN2_008802
OG0004691	LOC109429702	AFUN2_009587
OG0004692	LOC109416792	AFUN2_002220
OG0004693	LOC109402578	AFUN2_002367
OG0004694	LOC109416782	AFUN2_011076
OG0004695	LOC109402598	AFUN2_013183
OG0004696	LOC109429704	AFUN2_014419
OG0004697	LOC109416802	AFUN2_001794
OG0004698	LOC115262072	AFUN2_001226
OG0004700	LOC109414624	AFUN2_008383
OG0004701	LOC109414612	AFUN2_002156
OG0004702	LOC109414597	AFUN2_011033
OG0004703	LOC109424830	AFUN2_011666
OG0004704	LOC109414601	AFUN2_004590
OG0004705	LOC109414593	AFUN2_013412
OG0004706	LOC109414606	AFUN2_011810
OG0004707	LOC109424850	AFUN2_006089
OG0004708	LOC109414605	AFUN2_007141
OG0004709	LOC115270899	AFUN2_006290
OG0004710	LOC109413884	AFUN2_005524
OG0004711	LOC109426258	AFUN2_004416
OG0004712	LOC109398043	AFUN2_008360
OG0004713	LOC109411191	AFUN2_002397
OG0004714	LOC109400777	AFUN2_006384
OG0004715	LOC109399594	AFUN2_014607
OG0004716	LOC109400801	AFUN2_004589
OG0004717	LOC109411189	AFUN2_010873
OG0004718	LOC109399622	AFUN2_003720
OG0004719	LOC109398115	AFUN2_006503
OG0004720	LOC109423177	AFUN2_000877
OG0004721	LOC115266637	AFUN2_008497
OG0004722	LOC109406928	AFUN2_012953
OG0004723	LOC109409668	AFUN2_001073
OG0004724	LOC109401727	AFUN2_012509
OG0004725	LOC115265371	AFUN2_002654
OG0004726	LOC115265366	AFUN2_001476
OG0004727	LOC115265751	AFUN2_010912
OG0004728	LOC109409672	AFUN2_010642
OG0004729	LOC109406056	AFUN2_014292
OG0004730	LOC115265374	AFUN2_008261
OG0004731	LOC109406058	AFUN2_003695
OG0004732	LOC109409656	AFUN2_002307
OG0004733	LOC109409650	AFUN2_006312
OG0004734	LOC109417297	AFUN2_003570
OG0004735	LOC115266602	AFUN2_000661
OG0004736	LOC109423702	AFUN2_000790
OG0004737	LOC115254193	AFUN2_012155
OG0004738	LOC109415778	AFUN2_011908
OG0004739	LOC109424043	AFUN2_007415
OG0004740	LOC109415335	AFUN2_002352
OG0004741	LOC115266610	AFUN2_009176
OG0004742	LOC115266597	AFUN2_011343
OG0004743	LOC109423801	AFUN2_006755
OG0004744	LOC109432201	AFUN2_002106
OG0004745	LOC109397815	AFUN2_013090
OG0004746	LOC109420223	AFUN2_006262
OG0004747	LOC109405359	AFUN2_006974
OG0004748	LOC109420220	AFUN2_010318
OG0004749	LOC115255641	AFUN2_004386
OG0004750	LOC109405365	AFUN2_005450
OG0004751	LOC109425214	AFUN2_012622
OG0004752	LOC109424717	AFUN2_013835
OG0004753	LOC109412773	AFUN2_008811
OG0004754	LOC109397407	AFUN2_001999
OG0004755	LOC109424722	AFUN2_007530
OG0004756	LOC109411290	AFUN2_008831
OG0004757	LOC109410021	AFUN2_014368
OG0004758	LOC109410022	AFUN2_004823
OG0004760	LOC109419676	AFUN2_002913
OG0004761	LOC109433032	AFUN2_013475
OG0004762	LOC109411282	AFUN2_008645
OG0004763	LOC109433087	AFUN2_002797
OG0004764	LOC109420651	AFUN2_009044
OG0004765	LOC109426199	AFUN2_012359
OG0004766	LOC109429462	AFUN2_008564
OG0004767	LOC115263759	AFUN2_009291
OG0004768	LOC109420653	AFUN2_006946
OG0004769	LOC109401083	AFUN2_006010
OG0004770	LOC109415959	AFUN2_006465
OG0004771	LOC109400973	AFUN2_002822
OG0004772	LOC109400989	AFUN2_004409
OG0004773	LOC109400990	AFUN2_011086
OG0004774	LOC109400876	AFUN2_014717
OG0004775	LOC134283972, LOC109429301	AFUN2_003752
OG0004776	LOC109398222	AFUN2_013156
OG0004777	LOC109400818	AFUN2_013014
OG0004778	LOC109398221	AFUN2_011819
OG0004779	LOC115259414	AFUN2_010081
OG0004780	LOC115263769	AFUN2_011140
OG0004781	LOC115259822	AFUN2_002723
OG0004782	LOC109429313	AFUN2_013905
OG0004783	LOC109427436	AFUN2_005551
OG0004784	LOC109427449, LOC134285225	AFUN2_006757
OG0004785	LOC109427441	AFUN2_007002
OG0004786	LOC115254483	AFUN2_009693
OG0004787	LOC109413726	AFUN2_003625
OG0004788	LOC109409628	AFUN2_013115
OG0004789	LOC109429377	AFUN2_012717
OG0004790	LOC109429367	AFUN2_007013
OG0004791	LOC109409615	AFUN2_003162
OG0004792	LOC109413695	AFUN2_004769
OG0004793	LOC109429376	AFUN2_006879
OG0004794	LOC109409620	AFUN2_008274
OG0004795	LOC109433516	AFUN2_006162
OG0004796	LOC109410650	AFUN2_007787
OG0004797	LOC109433480	AFUN2_003122
OG0004798	LOC109410708	AFUN2_009877
OG0004799	LOC109410665	AFUN2_005245
OG0004800	LOC109410667	AFUN2_013963
OG0004801	LOC109433478	AFUN2_008460
OG0004802	LOC109410654	AFUN2_008544
OG0004803	LOC109410652	AFUN2_000550
OG0004804	LOC109427069	AFUN2_000497
OG0004805	LOC109411331	AFUN2_001851
OG0004806	LOC109427619	AFUN2_004998
OG0004807	LOC109417984	AFUN2_002486
OG0004808	LOC109416331	AFUN2_008781
OG0004809	LOC109427621	AFUN2_005180
OG0004810	LOC109431131	AFUN2_012031
OG0004811	LOC109431116	AFUN2_014668
OG0004812	LOC109431083	AFUN2_008153
OG0004813	LOC115261055	AFUN2_014633
OG0004814	LOC134287753, LOC109421021	AFUN2_013984
OG0004815	LOC109423625	AFUN2_013130
OG0004816	LOC109407580	AFUN2_005221
OG0004817	LOC115262185	AFUN2_004411
OG0004818	LOC109407579	AFUN2_007091
OG0004819	LOC109425850	AFUN2_010050
OG0004820	LOC109425843	AFUN2_004195
OG0004821	LOC109425913	AFUN2_005356
OG0004822	LOC109401792	AFUN2_010473
OG0004823	LOC109406138	AFUN2_007976
OG0004824	LOC109406152	AFUN2_013422
OG0004825	LOC109401765	AFUN2_011329
OG0004826	LOC109428008	AFUN2_009312
OG0004827	LOC109418190	AFUN2_009872
OG0004828	LOC109397881	AFUN2_003866
OG0004829	LOC109397884	AFUN2_005936
OG0004830	LOC109416129	AFUN2_009353
OG0004831	LOC109416128	AFUN2_007863
OG0004832	LOC109402099	AFUN2_011776
OG0004833	LOC115254981	AFUN2_000349
OG0004834	LOC109402103	AFUN2_003757
OG0004835	LOC115254988	AFUN2_013057
OG0004836	LOC115254982	AFUN2_002079
OG0004837	LOC109402115	AFUN2_012414
OG0004838	LOC115254978	AFUN2_013243
OG0004839	LOC109402101	AFUN2_009830
OG0004840	LOC109425677	AFUN2_006601
OG0004841	LOC109399352	AFUN2_012407
OG0004842	LOC109433397	AFUN2_011170
OG0004843	LOC115268809	AFUN2_008193
OG0004844	LOC109428908	AFUN2_008295
OG0004845	LOC109421015	AFUN2_007174
OG0004846	LOC109433363	AFUN2_007780
OG0004847	LOC109399347	AFUN2_007556
OG0004848	LOC109433368	AFUN2_008052
OG0004849	LOC109406306	AFUN2_001790
OG0004850	LOC109422773	AFUN2_014568
OG0004851	LOC109417145	AFUN2_011246
OG0004852	LOC109422772	AFUN2_011001
OG0004853	LOC109402499	AFUN2_014154
OG0004854	LOC109621384	AFUN2_000553
OG0004855	LOC109621391	AFUN2_012997
OG0004856	LOC109621734	AFUN2_006858
OG0004857	LOC115268609	AFUN2_007850
OG0004858	LOC109425124	AFUN2_003204
OG0004859	LOC109621383	AFUN2_013166
OG0004860	LOC109402479	AFUN2_005341
OG0004861	LOC109402491	AFUN2_006083
OG0004862	LOC109621380	AFUN2_011597
OG0004863	LOC109402509	AFUN2_003533
OG0004864	LOC109433355	AFUN2_009738
OG0004865	LOC109433366	AFUN2_006271
OG0004866	LOC109433389	AFUN2_003066
OG0004867	LOC109433396	AFUN2_013771
OG0004868	LOC109400934	AFUN2_012824
OG0004869	LOC109400911	AFUN2_005485
OG0004870	LOC109430448	AFUN2_002184
OG0004871	LOC109430360	AFUN2_008488
OG0004872	LOC109432134	AFUN2_009848
OG0004873	LOC109410067	AFUN2_002450
OG0004874	LOC109432139	AFUN2_011281
OG0004875	LOC109410069	AFUN2_014515
OG0004876	LOC109408933	AFUN2_007030
OG0004877	LOC109408932	AFUN2_012358
OG0004878	LOC109423006	AFUN2_012941
OG0004879	LOC109415625	AFUN2_003591
OG0004880	LOC109415627	AFUN2_008844
OG0004881	LOC109408930	AFUN2_001335
OG0004882	LOC109415626	AFUN2_011079
OG0004883	LOC109433624	AFUN2_000752
OG0004884	LOC109432381	AFUN2_000542
OG0004885	LOC109399010	AFUN2_007194
OG0004886	LOC109398962	AFUN2_006342
OG0004887	LOC109399059	AFUN2_014071
OG0004888	LOC115254125	AFUN2_002274
OG0004889	LOC109398993	AFUN2_012328
OG0004890	LOC109398914	AFUN2_004660
OG0004891	LOC109410035	AFUN2_008074
OG0004892	LOC109419650	AFUN2_010059
OG0004893	LOC115264841	AFUN2_003292
OG0004894	LOC109405273	AFUN2_014146
OG0004895	LOC109429172	AFUN2_010027
OG0004896	LOC109398796	AFUN2_004105
OG0004897	LOC109398798	AFUN2_011566
OG0004898	LOC109429174	AFUN2_001218
OG0004899	LOC109429189	AFUN2_000460
OG0004900	LOC109398804	AFUN2_012780
OG0004901	LOC109429182	AFUN2_007968
OG0004902	LOC115261372	AFUN2_003735
OG0004903	LOC109424102	AFUN2_012201
OG0004904	LOC109416295	AFUN2_003429
OG0004905	LOC109424067	AFUN2_011973
OG0004906	LOC109416297	AFUN2_010582
OG0004907	LOC109416303	AFUN2_008762
OG0004908	LOC109416292	AFUN2_002933
OG0004909	LOC109416293	AFUN2_010570
OG0004910	LOC109413902	AFUN2_009938
OG0004911	LOC109421114	AFUN2_009619
OG0004912	LOC109413900	AFUN2_014260
OG0004913	LOC109412620	AFUN2_013352
OG0004914	LOC109419967	AFUN2_012783
OG0004915	LOC109404761	AFUN2_001296
OG0004916	LOC109621275	AFUN2_011720
OG0004917	LOC109404762	AFUN2_006687
OG0004918	LOC109404752	AFUN2_001533
OG0004919	LOC109411723	AFUN2_001991
OG0004920	LOC109411721	AFUN2_002537
OG0004921	LOC109421405	AFUN2_007309
OG0004922	LOC109420649	AFUN2_009988
OG0004923	LOC109411726	AFUN2_006783
OG0004924	LOC109408611	AFUN2_010836
OG0004925	LOC115263397	AFUN2_008739
OG0004926	LOC109421952	AFUN2_008173
OG0004927	LOC109408613	AFUN2_007284
OG0004928	LOC109421935	AFUN2_014645
OG0004929	LOC109427111	AFUN2_014113
OG0004930	LOC109427121	AFUN2_002861
OG0004931	LOC109400172	AFUN2_003070
OG0004932	LOC109427117	AFUN2_006061
OG0004933	LOC109427099	AFUN2_003878
OG0004934	LOC109400204	AFUN2_003135
OG0004935	LOC109400192	AFUN2_005899
OG0004936	LOC109430300	AFUN2_012699
OG0004937	LOC109431949	AFUN2_012440
OG0004938	LOC109430284	AFUN2_014601
OG0004939	LOC109430298	AFUN2_008496
OG0004940	LOC115254112	AFUN2_007597
OG0004941	LOC109431943	AFUN2_011202
OG0004942	LOC109430264	AFUN2_006498
OG0004943	LOC109430279	AFUN2_005837
OG0004944	LOC109430265	AFUN2_001334
OG0004945	LOC109397409	AFUN2_011727
OG0004946	LOC109397423	AFUN2_011991
OG0004947	LOC109401575, LOC134291598	AFUN2_013471
OG0004948	LOC109401606	AFUN2_006127
OG0004949	LOC109621796	AFUN2_011713
OG0004950	LOC109403594	AFUN2_002903
OG0004951	LOC109403475	AFUN2_004266
OG0004952	LOC109414772	AFUN2_014350
OG0004953	LOC109414765	AFUN2_000395
OG0004954	LOC109415679	AFUN2_007323
OG0004955	LOC109415678	AFUN2_008187
OG0004956	LOC109413668	AFUN2_004932
OG0004957	LOC109413669	AFUN2_009675
OG0004958	LOC109413670	AFUN2_009445
OG0004959	LOC109413679	AFUN2_007743
OG0004960	LOC109413683	AFUN2_003181
OG0004961	LOC109413663	AFUN2_006383
OG0004962	LOC109413664	AFUN2_006165
OG0004963	LOC109425010	AFUN2_014495
OG0004964	LOC109425025	AFUN2_004020
OG0004965	LOC109413800	AFUN2_001340
OG0004966	LOC109421874	AFUN2_006659
OG0004967	LOC109424049	AFUN2_001988
OG0004968	LOC109416416	AFUN2_009942
OG0004969	LOC115253785	AFUN2_013711
OG0004970	LOC109425251	AFUN2_009033
OG0004971	LOC109401731, LOC109422690	AFUN2_007730
OG0004972	LOC109412287	AFUN2_006457
OG0004973	LOC109412780	AFUN2_003244
OG0004974	LOC109418125	AFUN2_012144
OG0004975	LOC109418320	AFUN2_003945
OG0004976	LOC109428094	AFUN2_001110
OG0004977	LOC115269611	AFUN2_008154
OG0004978	LOC109427053	AFUN2_010588
OG0004979	LOC109416235	AFUN2_005159
OG0004980	LOC109418468	AFUN2_006185
OG0004981	LOC109408900	AFUN2_009075
OG0004982	LOC109408902	AFUN2_011614
OG0004983	LOC109408915	AFUN2_013032
OG0004985	LOC109418471	AFUN2_004794
OG0004986	LOC109408918	AFUN2_001276
OG0004987	LOC109424512	AFUN2_009966
