Orthogroup	AminimusMINIMUS1	AstephensiUCISS2018
OG0005706	AMIN008961	ASTEI20_041051
OG0005707	AMIN008575	ASTEI20_033011
OG0005708	AMIN008576	ASTEI20_032565
OG0005709	AMIN008577	ASTEI20_045562
OG0005710	AMIN016127	ASTEI20_041901
OG0005711	AMIN007024	ASTEI20_035558
OG0005712	AMIN007023	ASTEI20_031454
OG0005713	AMIN007942	ASTEI20_036882
OG0005714	AMIN006737	ASTEI20_040676
OG0005715	AMIN011644	ASTEI20_035540
OG0005716	AMIN006735	ASTEI20_044839
OG0005717	AMIN011606	ASTEI20_038270
OG0005718	AMIN006739	ASTEI20_033035
OG0005719	AMIN006738	ASTEI20_044275
OG0005720	AMIN006740	ASTEI20_034659
OG0005721	AMIN008008	ASTEI20_041841
OG0005722	AMIN007307	ASTEI20_036171
OG0005723	AMIN005287	ASTEI20_039389
OG0005724	AMIN001976	ASTEI20_042923
OG0005725	AMIN001975	ASTEI20_044804
OG0005726	AMIN004249	ASTEI20_035934
OG0005727	AMIN008193	ASTEI20_033711
OG0005728	AMIN004252	ASTEI20_041825
OG0005729	AMIN010954	ASTEI20_041283
OG0005730	AMIN004250	ASTEI20_033182
OG0005731	AMIN009224	ASTEI20_042999
OG0005732	AMIN005320	ASTEI20_045389
OG0005733	AMIN005319	ASTEI20_043737
OG0005734	AMIN008294	ASTEI20_033231
OG0005735	AMIN008297	ASTEI20_037635
OG0005736	AMIN008298	ASTEI20_034560
OG0005737	AMIN008293	ASTEI20_033745
OG0005738	AMIN007474	ASTEI20_036571
OG0005739	AMIN004736	ASTEI20_041651
OG0005740	AMIN005464	ASTEI20_036030
OG0005741	AMIN007163	ASTEI20_033290
OG0005742	AMIN009448	ASTEI20_037865
OG0005743	AMIN009443	ASTEI20_038505
OG0005744	AMIN006953	ASTEI20_039142
OG0005745	AMIN008158	ASTEI20_037703
OG0005746	AMIN008155	ASTEI20_032690
OG0005747	AMIN008157	ASTEI20_034907
OG0005748	AMIN006697	ASTEI20_037818
OG0005749	AMIN008074	ASTEI20_039099
OG0005750	AMIN008160	ASTEI20_044642
OG0005751	AMIN000747	ASTEI20_044970
OG0005752	AMIN004908	ASTEI20_034480
OG0005753	AMIN004907	ASTEI20_034818
OG0005754	AMIN004901	ASTEI20_043880
OG0005755	AMIN005272	ASTEI20_032890
OG0005756	AMIN005695	ASTEI20_039728
OG0005757	AMIN008230	ASTEI20_038817
OG0005758	AMIN002426	ASTEI20_037675
OG0005759	AMIN002424	ASTEI20_043211
OG0005760	AMIN002418	ASTEI20_044296
OG0005761	AMIN002419	ASTEI20_032583
OG0005762	AMIN011438	ASTEI20_042605
OG0005763	AMIN002417	ASTEI20_043261
OG0005764	AMIN007455, AMIN007454	ASTEI20_043242
OG0005765	AMIN007448	ASTEI20_039744
OG0005766	AMIN007446	ASTEI20_034885
OG0005767	AMIN007445	ASTEI20_038907
OG0005768	AMIN002868	ASTEI20_041939
OG0005769	AMIN002870	ASTEI20_036189
OG0005770	AMIN002879	ASTEI20_044627
OG0005771	AMIN002869	ASTEI20_037955
OG0005772	AMIN002873	ASTEI20_044381
OG0005773	AMIN002872	ASTEI20_038022
OG0005774	AMIN002878	ASTEI20_031450
OG0005775	AMIN000151	ASTEI20_033176
OG0005776	AMIN000089	ASTEI20_036411
OG0005777	AMIN001039	ASTEI20_043702
OG0005778	AMIN011389	ASTEI20_042909
OG0005779	AMIN011388	ASTEI20_043280
OG0005780	AMIN011384	ASTEI20_045536
OG0005781	AMIN015770	ASTEI20_044834
OG0005782	AMIN006560	ASTEI20_038281
OG0005783	AMIN006569	ASTEI20_038912
OG0005784	AMIN002833	ASTEI20_040843
OG0005785	AMIN005367	ASTEI20_040145
OG0005786	AMIN005364	ASTEI20_044489
OG0005787	AMIN005302	ASTEI20_044724
OG0005788	AMIN005715	ASTEI20_034001
OG0005789	AMIN005583	ASTEI20_039716
OG0005790	AMIN004284	ASTEI20_045289
OG0005791	AMIN004282	ASTEI20_031936
OG0005792	AMIN011259	ASTEI20_033249
OG0005793	AMIN001120	ASTEI20_043271
OG0005794	AMIN001096	ASTEI20_037552
OG0005795	AMIN010138	ASTEI20_032770
OG0005796	AMIN010137	ASTEI20_038359
OG0005797	AMIN002273	ASTEI20_031076
OG0005798	AMIN002283	ASTEI20_031247
OG0005799	AMIN002274	ASTEI20_044683
OG0005800	AMIN011094	ASTEI20_039881
OG0005801	AMIN011095	ASTEI20_045776
OG0005802	AMIN011091	ASTEI20_041487
OG0005804	AMIN006275	ASTEI20_042615
OG0005805	AMIN005507	ASTEI20_031317
OG0005806	AMIN001083	ASTEI20_038882
OG0005807	AMIN005485	ASTEI20_045792
OG0005808	AMIN000398	ASTEI20_031608
OG0005809	AMIN000688	ASTEI20_036476
OG0005810	AMIN000399	ASTEI20_036647
OG0005811	AMIN000545	ASTEI20_037154
OG0005812	AMIN000365	ASTEI20_038693
OG0005813	AMIN000367	ASTEI20_042602
OG0005814	AMIN000294	ASTEI20_035615
OG0005815	AMIN000941	ASTEI20_041007
OG0005816	AMIN000939	ASTEI20_038652
OG0005817	AMIN000293	ASTEI20_033215
OG0005818	AMIN002979	ASTEI20_040797
OG0005820	AMIN000122	ASTEI20_040610
OG0005821	AMIN015874	ASTEI20_039460
OG0005822	AMIN005977	ASTEI20_044882
OG0005823	AMIN005975	ASTEI20_040285
OG0005824	AMIN000113	ASTEI20_043628
OG0005825	AMIN007654	ASTEI20_045540
OG0005826	AMIN007660	ASTEI20_038358
OG0005827	AMIN007645	ASTEI20_045747
OG0005828	AMIN007648	ASTEI20_043068
OG0005829	AMIN004288	ASTEI20_030809
OG0005830	AMIN000090	ASTEI20_031402
OG0005831	AMIN008493	ASTEI20_033229
OG0005832	AMIN004583	ASTEI20_040105
OG0005833	AMIN004585	ASTEI20_038936
OG0005834	AMIN004582	ASTEI20_038993
OG0005835	AMIN011261	ASTEI20_043386
OG0005836	AMIN011430	ASTEI20_031175
OG0005837	AMIN010846	ASTEI20_035253
OG0005838	AMIN010147	ASTEI20_041863
OG0005839	AMIN011201	ASTEI20_042732
OG0005840	AMIN009506	ASTEI20_033981
OG0005841	AMIN009507	ASTEI20_030987
OG0005842	AMIN009505	ASTEI20_043831
OG0005843	AMIN003373	ASTEI20_033951
OG0005844	AMIN003378	ASTEI20_031992
OG0005845	AMIN003371	ASTEI20_034869
OG0005846	AMIN003372	ASTEI20_039341
OG0005847	AMIN000481	ASTEI20_032428
OG0005848	AMIN000477	ASTEI20_045541
OG0005849	AMIN000478	ASTEI20_039588
OG0005850	AMIN003085	ASTEI20_032757, ASTEI20_040566
OG0005851	AMIN003557	ASTEI20_042726
OG0005852	AMIN000428	ASTEI20_030964
OG0005853	AMIN006446	ASTEI20_041611
OG0005854	AMIN006445	ASTEI20_037833
OG0005855	AMIN011459	ASTEI20_037031
OG0005856	AMIN011453	ASTEI20_034881
OG0005857	AMIN011460	ASTEI20_034061
OG0005858	AMIN011454	ASTEI20_039310
OG0005859	AMIN011456	ASTEI20_042679
OG0005860	AMIN011458	ASTEI20_032709
OG0005861	AMIN011451	ASTEI20_032850
OG0005862	AMIN010500	ASTEI20_034336
OG0005863	AMIN010503	ASTEI20_035095
OG0005864	AMIN010490	ASTEI20_040129, ASTEI20_035386
OG0005865	AMIN010510	ASTEI20_032781
OG0005866	AMIN009660	ASTEI20_033326
OG0005867	AMIN009659	ASTEI20_036216
OG0005868	AMIN009656	ASTEI20_032282
OG0005869	AMIN001640	ASTEI20_043632
OG0005870	AMIN001639	ASTEI20_036589
OG0005871	AMIN001641	ASTEI20_038542
OG0005872	AMIN006374	ASTEI20_041053
OG0005873	AMIN006371	ASTEI20_032717
OG0005874	AMIN006369	ASTEI20_039103
OG0005875	AMIN002925	ASTEI20_043126
OG0005876	AMIN002926	ASTEI20_042185
OG0005877	AMIN002261	ASTEI20_042825
OG0005878	AMIN002259	ASTEI20_046157
OG0005879	AMIN002264	ASTEI20_031336
OG0005880	AMIN016173	ASTEI20_037102
OG0005881	AMIN002924	ASTEI20_033048
OG0005882	AMIN008901	ASTEI20_035660
OG0005883	AMIN008900	ASTEI20_039243
OG0005884	AMIN008898	ASTEI20_044034
OG0005885	AMIN005382	ASTEI20_044071
OG0005886	AMIN005533	ASTEI20_045290
OG0005887	AMIN002235	ASTEI20_035999
OG0005888	AMIN000839	ASTEI20_039859
OG0005889	AMIN000836	ASTEI20_041886
OG0005890	AMIN002237	ASTEI20_038235
OG0005891	AMIN000837	ASTEI20_033118
OG0005892	AMIN009589	ASTEI20_041884
OG0005893	AMIN008353	ASTEI20_032146
OG0005894	AMIN008354	ASTEI20_034019
OG0005895	AMIN008355	ASTEI20_034718
OG0005896	AMIN008352	ASTEI20_041946
OG0005897	AMIN008349	ASTEI20_040590
OG0005898	AMIN008356	ASTEI20_044363
OG0005899	AMIN009436	ASTEI20_044228
OG0005900	AMIN002339	ASTEI20_043882
OG0005901	AMIN001163	ASTEI20_041994
OG0005902	AMIN001161	ASTEI20_044782
OG0005903	AMIN001164	ASTEI20_037501
OG0005904	AMIN008515	ASTEI20_032154
OG0005905	AMIN008511	ASTEI20_031291
OG0005906	AMIN015504	ASTEI20_044931
OG0005907	AMIN008514	ASTEI20_045248
OG0005908	AMIN008507	ASTEI20_038161
OG0005909	AMIN008509	ASTEI20_038376
OG0005910	AMIN008512	ASTEI20_041096
OG0005911	AMIN008528	ASTEI20_043345
OG0005912	AMIN008529	ASTEI20_043208
OG0005913	AMIN001747	ASTEI20_031629
OG0005914	AMIN009485	ASTEI20_045528
OG0005915	AMIN009484	ASTEI20_040921
OG0005916	AMIN009488	ASTEI20_030855
OG0005917	AMIN001683	ASTEI20_046148, ASTEI20_041232
OG0005918	AMIN009490	ASTEI20_033039
OG0005919	AMIN009489	ASTEI20_040212
OG0005920	AMIN009486	ASTEI20_045082
OG0005921	AMIN009483	ASTEI20_040192
OG0005922	AMIN004425	ASTEI20_045862
OG0005923	AMIN004428	ASTEI20_034285
OG0005924	AMIN004426	ASTEI20_038787
OG0005925	AMIN011343	ASTEI20_033703
OG0005926	AMIN016049	ASTEI20_041345
OG0005927	AMIN011342	ASTEI20_042696
OG0005928	AMIN007975	ASTEI20_044841
OG0005929	AMIN007976	ASTEI20_032909
OG0005930	AMIN004219	ASTEI20_041087
OG0005931	AMIN004748	ASTEI20_031389
OG0005932	AMIN000011	ASTEI20_041049
OG0005933	AMIN000014	ASTEI20_032769
OG0005934	AMIN004053	ASTEI20_030929
OG0005935	AMIN004150	ASTEI20_043995
OG0005936	AMIN003020	ASTEI20_037823
OG0005937	AMIN004149	ASTEI20_035248
OG0005938	AMIN007049	ASTEI20_033597
OG0005939	AMIN007052	ASTEI20_044418
OG0005940	AMIN008142	ASTEI20_032681
OG0005941	AMIN008683	ASTEI20_032957
OG0005942	AMIN007051	ASTEI20_041931
OG0005943	AMIN007050	ASTEI20_039062
OG0005944	AMIN008682	ASTEI20_044088
OG0005945	AMIN004679	ASTEI20_040580
OG0005946	AMIN004562	ASTEI20_037847
OG0005947	AMIN003000	ASTEI20_035691
OG0005948	AMIN004683	ASTEI20_034724
OG0005949	AMIN002999	ASTEI20_041495
OG0005950	AMIN003001	ASTEI20_042321
OG0005951	AMIN002998	ASTEI20_043420
OG0005952	AMIN000904	ASTEI20_033621
OG0005953	AMIN000907	ASTEI20_032179
OG0005954	AMIN001774	ASTEI20_042568
OG0005955	AMIN001777	ASTEI20_036960
OG0005956	AMIN001772	ASTEI20_035542
OG0005957	AMIN007594	ASTEI20_034223
OG0005958	AMIN007595	ASTEI20_046010
OG0005959	AMIN007596	ASTEI20_032708
OG0005960	AMIN007593	ASTEI20_040543
OG0005961	AMIN008186	ASTEI20_042559
OG0005962	AMIN002590	ASTEI20_043146
OG0005963	AMIN011196	ASTEI20_040308
OG0005964	AMIN010069	ASTEI20_034985
OG0005965	AMIN010072	ASTEI20_035682
OG0005966	AMIN009522	ASTEI20_031385
OG0005967	AMIN009409	ASTEI20_037052
OG0005968	AMIN009601	ASTEI20_032055
OG0005969	AMIN005275	ASTEI20_032184
OG0005970	AMIN005118	ASTEI20_041907
OG0005971	AMIN005777	ASTEI20_036031
OG0005972	AMIN016232	ASTEI20_041484
OG0005973	AMIN010621	ASTEI20_044805
OG0005974	AMIN004769	ASTEI20_031510
OG0005975	AMIN011431	ASTEI20_031068
OG0005976	AMIN007565	ASTEI20_039768
OG0005977	AMIN004768	ASTEI20_038960
OG0005978	AMIN000947	ASTEI20_038348
OG0005979	AMIN004767	ASTEI20_041626
OG0005980	AMIN004985	ASTEI20_033177
OG0005981	AMIN004983	ASTEI20_043356
OG0005982	AMIN004986	ASTEI20_043527
OG0005983	AMIN004984	ASTEI20_044921
OG0005984	AMIN000959	ASTEI20_043844
OG0005985	AMIN000961	ASTEI20_045986
OG0005986	AMIN000958	ASTEI20_043220
OG0005987	AMIN009107	ASTEI20_043112
OG0005988	AMIN001190	ASTEI20_030901
OG0005989	AMIN003946	ASTEI20_041405
OG0005990	AMIN007765	ASTEI20_038372
OG0005991	AMIN010679	ASTEI20_039446
OG0005992	AMIN010828	ASTEI20_043951
OG0005993	AMIN015516	ASTEI20_044354
OG0005994	AMIN010830	ASTEI20_045160
OG0005995	AMIN016223	ASTEI20_042442
OG0005996	AMIN010678	ASTEI20_044373
OG0005997	AMIN006059	ASTEI20_045037
OG0005998	AMIN006057	ASTEI20_034993
OG0005999	AMIN009504	ASTEI20_033907
OG0006000	AMIN006058	ASTEI20_031098
OG0006001	AMIN009502	ASTEI20_035977
OG0006002	AMIN007621	ASTEI20_038979
OG0006003	AMIN002098	ASTEI20_041610
OG0006004	AMIN005231	ASTEI20_038044
OG0006005	AMIN002097	ASTEI20_036522
OG0006006	AMIN001530	ASTEI20_041698
OG0006007	AMIN001529	ASTEI20_037511
OG0006008	AMIN009637	ASTEI20_041133
OG0006009	AMIN009638	ASTEI20_045705
OG0006010	AMIN009479	ASTEI20_040260
OG0006011	AMIN009636	ASTEI20_036427
OG0006012	AMIN007504	ASTEI20_035011
OG0006013	AMIN007510	ASTEI20_031574
OG0006014	AMIN015530	ASTEI20_030817
OG0006015	AMIN002532	ASTEI20_031011
OG0006016	AMIN007505	ASTEI20_041376
OG0006017	AMIN008692	ASTEI20_032839
OG0006018	AMIN009849	ASTEI20_031938
OG0006019	AMIN009851	ASTEI20_039128
OG0006020	AMIN009854	ASTEI20_044044
OG0006021	AMIN009850	ASTEI20_039902
OG0006022	AMIN009846	ASTEI20_041041
OG0006023	AMIN000878	ASTEI20_032214
OG0006024	AMIN004021	ASTEI20_037592
OG0006025	AMIN004019	ASTEI20_045014
OG0006026	AMIN004020	ASTEI20_042230
OG0006027	AMIN000162	ASTEI20_041473
OG0006028	AMIN000157	ASTEI20_034037
OG0006029	AMIN000153	ASTEI20_038998
OG0006030	AMIN000160	ASTEI20_042472
OG0006031	AMIN000159	ASTEI20_030920
OG0006032	AMIN000161	ASTEI20_037787
OG0006033	AMIN000156	ASTEI20_036804
OG0006034	AMIN000194	ASTEI20_038479
OG0006035	AMIN000201	ASTEI20_044973
OG0006036	AMIN000193	ASTEI20_043980
OG0006037	AMIN003073	ASTEI20_040914
OG0006038	AMIN015784	ASTEI20_031825
OG0006039	AMIN000191	ASTEI20_032743
OG0006040	AMIN000202	ASTEI20_034165
OG0006041	AMIN000200	ASTEI20_031369
OG0006042	AMIN015787	ASTEI20_035741
OG0006043	AMIN010976	ASTEI20_042077
OG0006044	AMIN007907	ASTEI20_044099
OG0006045	AMIN007910	ASTEI20_038986
OG0006046	AMIN007909	ASTEI20_032013
OG0006047	AMIN010977	ASTEI20_039576
OG0006048	AMIN005786	ASTEI20_044047
OG0006049	AMIN005787	ASTEI20_036450
OG0006050	AMIN005788	ASTEI20_033909
OG0006051	AMIN005494	ASTEI20_030900
OG0006052	AMIN010716	ASTEI20_041962
OG0006053	AMIN003727	ASTEI20_039247
OG0006054	AMIN010653	ASTEI20_032513
OG0006055	AMIN011419	ASTEI20_039073
OG0006056	AMIN011425	ASTEI20_034317
OG0006057	AMIN015880	ASTEI20_041662
OG0006058	AMIN000229	ASTEI20_045616
OG0006059	AMIN003302	ASTEI20_038507
OG0006060	AMIN008091	ASTEI20_040062
OG0006061	AMIN008852	ASTEI20_032723
OG0006062	AMIN002064	ASTEI20_041143
OG0006063	AMIN005675	ASTEI20_041667
OG0006064	AMIN002056	ASTEI20_038494
OG0006065	AMIN002693	ASTEI20_042296
OG0006066	AMIN002960	ASTEI20_030934
OG0006067	AMIN002963	ASTEI20_038113
OG0006068	AMIN002694	ASTEI20_043366
OG0006069	AMIN002695	ASTEI20_039301
OG0006070	AMIN002690	ASTEI20_033125
OG0006071	AMIN002691	ASTEI20_040723
OG0006072	AMIN001940	ASTEI20_034575
OG0006073	AMIN015603	ASTEI20_036273
OG0006074	AMIN010863	ASTEI20_034495
OG0006075	AMIN007776	ASTEI20_045411
OG0006076	AMIN010862	ASTEI20_039177
OG0006077	AMIN007774	ASTEI20_041372
OG0006078	AMIN011658	ASTEI20_042526
OG0006079	AMIN003614	ASTEI20_038302
OG0006080	AMIN002794	ASTEI20_033149
OG0006081	AMIN002793	ASTEI20_034136
OG0006082	AMIN008485	ASTEI20_035466
OG0006083	AMIN008486	ASTEI20_042290
OG0006084	AMIN011481	ASTEI20_034948, ASTEI20_041042
OG0006085	AMIN005133	ASTEI20_043850
OG0006086	AMIN002642	ASTEI20_036780
OG0006087	AMIN003950	ASTEI20_032221
OG0006088	AMIN004259	ASTEI20_033261
OG0006089	AMIN005144	ASTEI20_039993
OG0006090	AMIN010242	ASTEI20_036652
OG0006091	AMIN010240	ASTEI20_042342
OG0006092	AMIN010243	ASTEI20_039918
OG0006093	AMIN007503	ASTEI20_035806
OG0006094	AMIN007502	ASTEI20_041300
OG0006095	AMIN001200	ASTEI20_044644
OG0006096	AMIN001199	ASTEI20_042120
OG0006097	AMIN001203	ASTEI20_042390
OG0006098	AMIN007222	ASTEI20_037532
OG0006099	AMIN006657	ASTEI20_042263
OG0006100	AMIN006658	ASTEI20_044325
OG0006101	AMIN006655	ASTEI20_032475
OG0006102	AMIN007223	ASTEI20_043902
OG0006103	AMIN002834	ASTEI20_032331
OG0006104	AMIN011637	ASTEI20_032689
OG0006105	AMIN006647	ASTEI20_031499, ASTEI20_042225
OG0006106	AMIN004848	ASTEI20_040742
OG0006107	AMIN003573	ASTEI20_037535
OG0006108	AMIN004847	ASTEI20_040139
OG0006109	AMIN000647	ASTEI20_039638
OG0006110	AMIN004086	ASTEI20_042522
OG0006111	AMIN002316	ASTEI20_042685
OG0006112	AMIN002318	ASTEI20_039568
OG0006113	AMIN016263	ASTEI20_032823
OG0006114	AMIN004084	ASTEI20_038252
OG0006115	AMIN016261	ASTEI20_032920
OG0006116	AMIN002319	ASTEI20_035552
OG0006117	AMIN011212	ASTEI20_031969
OG0006118	AMIN000266	ASTEI20_033297
OG0006119	AMIN003740	ASTEI20_039623
OG0006121	AMIN008171	ASTEI20_035643
OG0006122	AMIN011291	ASTEI20_045634
OG0006123	AMIN015749	ASTEI20_045658, ASTEI20_030826
OG0006124	AMIN002411	ASTEI20_036054
OG0006125	AMIN000210	ASTEI20_038884
OG0006126	AMIN005860	ASTEI20_031295
OG0006127	AMIN002042	ASTEI20_034890
OG0006128	AMIN005859	ASTEI20_045475
OG0006129	AMIN005365	ASTEI20_035687
OG0006130	AMIN007403	ASTEI20_038263
OG0006131	AMIN007402	ASTEI20_039714
OG0006132	AMIN008088	ASTEI20_040147
OG0006133	AMIN007400	ASTEI20_043306
OG0006134	AMIN004996	ASTEI20_043456
OG0006135	AMIN004998	ASTEI20_033697
OG0006136	AMIN007836	ASTEI20_032267
OG0006137	AMIN007837	ASTEI20_043358
OG0006138	AMIN004884	ASTEI20_031908
OG0006139	AMIN004890	ASTEI20_035257
OG0006140	AMIN010741	ASTEI20_031972
OG0006141	AMIN015520	ASTEI20_038296
OG0006142	AMIN001103	ASTEI20_040951
OG0006143	AMIN010726	ASTEI20_032719
OG0006144	AMIN010728	ASTEI20_038806
OG0006145	AMIN010729	ASTEI20_032124
OG0006146	AMIN005298	ASTEI20_039361
OG0006147	AMIN004179	ASTEI20_032412
OG0006148	AMIN004177	ASTEI20_037561
OG0006149	AMIN004175	ASTEI20_040719
OG0006150	AMIN016102	ASTEI20_038818
OG0006151	AMIN016123	ASTEI20_033184, ASTEI20_038696
OG0006152	AMIN001319	ASTEI20_041068
OG0006153	AMIN008189	ASTEI20_043924
OG0006154	AMIN003110	ASTEI20_035121
OG0006155	AMIN003109	ASTEI20_043876
OG0006156	AMIN010083	ASTEI20_043532
OG0006157	AMIN010085	ASTEI20_036980
OG0006158	AMIN010689	ASTEI20_030867
OG0006159	AMIN010690	ASTEI20_044880
OG0006160	AMIN010084	ASTEI20_040005
OG0006161	AMIN009621	ASTEI20_033630
OG0006162	AMIN005457	ASTEI20_041359
OG0006163	AMIN000675	ASTEI20_036605
OG0006164	AMIN005161	ASTEI20_042933
OG0006165	AMIN015748	ASTEI20_041657
OG0006166	AMIN006391	ASTEI20_040798
OG0006167	AMIN006388	ASTEI20_045569
OG0006168	AMIN011344	ASTEI20_030839
OG0006169	AMIN005081	ASTEI20_041620
OG0006170	AMIN005203	ASTEI20_041823
OG0006171	AMIN005130	ASTEI20_040312
OG0006172	AMIN005131	ASTEI20_045877
OG0006173	AMIN001123	ASTEI20_037618
OG0006174	AMIN006718	ASTEI20_042819
OG0006175	AMIN001124	ASTEI20_035590
OG0006176	AMIN009365	ASTEI20_032777
OG0006177	AMIN009364	ASTEI20_044922
OG0006178	AMIN000842	ASTEI20_045937
OG0006179	AMIN009362	ASTEI20_037961
OG0006180	AMIN010739	ASTEI20_040125
OG0006181	AMIN010742	ASTEI20_044302
OG0006182	AMIN010740	ASTEI20_038181
OG0006183	AMIN010941	ASTEI20_042135
OG0006184	AMIN010938	ASTEI20_032530
OG0006185	AMIN007417	ASTEI20_037530
OG0006186	AMIN010940	ASTEI20_044692
OG0006187	AMIN000522	ASTEI20_031580
OG0006188	AMIN000525	ASTEI20_043766
OG0006189	AMIN015788	ASTEI20_036840
OG0006190	AMIN000521	ASTEI20_039291
OG0006191	AMIN016305	ASTEI20_036118
OG0006192	AMIN006153	ASTEI20_034793
OG0006193	AMIN008039	ASTEI20_038260
OG0006194	AMIN008040	ASTEI20_044766
OG0006195	AMIN011217	ASTEI20_040487
OG0006196	AMIN009015	ASTEI20_036801
OG0006197	AMIN008092	ASTEI20_038659
OG0006198	AMIN009018	ASTEI20_044130
OG0006199	AMIN008096	ASTEI20_031414
OG0006200	AMIN000141	ASTEI20_031752
OG0006201	AMIN000137	ASTEI20_037944
OG0006202	AMIN000135	ASTEI20_042333
OG0006203	AMIN004554	ASTEI20_033517
OG0006204	AMIN008812	ASTEI20_031397
OG0006205	AMIN001854	ASTEI20_042066
OG0006206	AMIN010318	ASTEI20_038992
OG0006207	AMIN010322	ASTEI20_034771
OG0006208	AMIN002986	ASTEI20_044791
OG0006209	AMIN002579	ASTEI20_041587
OG0006210	AMIN009004	ASTEI20_042967
OG0006211	AMIN009001	ASTEI20_041711
OG0006212	AMIN009003	ASTEI20_045142
OG0006213	AMIN009006	ASTEI20_041444
OG0006214	AMIN008999	ASTEI20_041243
OG0006215	AMIN009008	ASTEI20_039072
OG0006216	AMIN006877	ASTEI20_046011
OG0006217	AMIN002215	ASTEI20_038607
OG0006218	AMIN002210	ASTEI20_043122
OG0006219	AMIN002216	ASTEI20_040346
OG0006220	AMIN002206	ASTEI20_038384
OG0006221	AMIN002208	ASTEI20_044536
OG0006222	AMIN002209	ASTEI20_042419
OG0006223	AMIN002212	ASTEI20_044914
OG0006224	AMIN002207	ASTEI20_037659
OG0006225	AMIN002211	ASTEI20_033288
OG0006226	AMIN002213	ASTEI20_036232
OG0006227	AMIN002214	ASTEI20_045159
OG0006228	AMIN002325	ASTEI20_040178
OG0006229	AMIN011447	ASTEI20_042450
OG0006230	AMIN000932	ASTEI20_032091
OG0006231	AMIN005009	ASTEI20_042775
OG0006232	AMIN007351	ASTEI20_044083
OG0006233	AMIN010704	ASTEI20_036211
OG0006234	AMIN010705	ASTEI20_042086
OG0006235	AMIN010076	ASTEI20_043794
OG0006236	AMIN010074	ASTEI20_032755
OG0006237	AMIN010073	ASTEI20_032928
OG0006238	AMIN010078	ASTEI20_043180
OG0006239	AMIN010075	ASTEI20_033615
OG0006240	AMIN001578	ASTEI20_034489
OG0006241	AMIN005311	ASTEI20_033334
OG0006242	AMIN004980	ASTEI20_036443
OG0006243	AMIN007438	ASTEI20_032637
OG0006244	AMIN004955	ASTEI20_033375
OG0006245	AMIN006469	ASTEI20_040842
OG0006246	AMIN004957	ASTEI20_039746
OG0006247	AMIN004956	ASTEI20_043695
OG0006248	AMIN006455	ASTEI20_036736
OG0006249	AMIN007479	ASTEI20_033325
OG0006250	AMIN006470	ASTEI20_038410
OG0006251	AMIN007439	ASTEI20_035319
OG0006252	AMIN005463	ASTEI20_035608
OG0006253	AMIN000073	ASTEI20_032524
OG0006254	AMIN009607	ASTEI20_045345
OG0006255	AMIN005603	ASTEI20_038483
OG0006256	AMIN008071	ASTEI20_041664
OG0006257	AMIN003256	ASTEI20_042384
OG0006258	AMIN002481	ASTEI20_039305
OG0006259	AMIN002484	ASTEI20_042063
OG0006260	AMIN002483	ASTEI20_040183
OG0006261	AMIN002518	ASTEI20_035074
OG0006262	AMIN002480	ASTEI20_034153
OG0006263	AMIN002482	ASTEI20_033189
OG0006264	AMIN003737	ASTEI20_045695
OG0006265	AMIN015965	ASTEI20_031223
OG0006266	AMIN009039	ASTEI20_032793
OG0006267	AMIN003043	ASTEI20_041418
OG0006268	AMIN003040	ASTEI20_045461
OG0006269	AMIN002331	ASTEI20_038592
OG0006270	AMIN002334	ASTEI20_040495
OG0006271	AMIN002330	ASTEI20_040851
OG0006272	AMIN002332	ASTEI20_034614
OG0006273	AMIN002333	ASTEI20_043479
OG0006274	AMIN000546	ASTEI20_042244
OG0006275	AMIN000062	ASTEI20_035505
OG0006276	AMIN000068	ASTEI20_031923
OG0006277	AMIN004348	ASTEI20_038825
OG0006278	AMIN005631	ASTEI20_032563
OG0006279	AMIN008287	ASTEI20_039236
OG0006280	AMIN007879	ASTEI20_037250
OG0006281	AMIN008288	ASTEI20_045574
OG0006282	AMIN010801	ASTEI20_034484
OG0006283	AMIN007708	ASTEI20_036338
OG0006284	AMIN007705	ASTEI20_040269
OG0006285	AMIN007709	ASTEI20_044168
OG0006286	AMIN007706	ASTEI20_041819
OG0006287	AMIN009663	ASTEI20_038071
OG0006288	AMIN009664	ASTEI20_032405
OG0006289	AMIN001803	ASTEI20_034639
OG0006290	AMIN008731	ASTEI20_031991
OG0006291	AMIN008733	ASTEI20_040962
OG0006292	AMIN008607	ASTEI20_041649
OG0006293	AMIN008605	ASTEI20_043216
OG0006294	AMIN008608	ASTEI20_036437
OG0006295	AMIN008601	ASTEI20_033960
OG0006296	AMIN015754	ASTEI20_035835
OG0006297	AMIN015551	ASTEI20_045599
OG0006298	AMIN007326	ASTEI20_040143
OG0006299	AMIN007397	ASTEI20_037026
OG0006300	AMIN003157	ASTEI20_045316
OG0006301	AMIN003156	ASTEI20_037685
OG0006302	AMIN003155	ASTEI20_038416
OG0006303	AMIN002175	ASTEI20_040235
OG0006304	AMIN002174	ASTEI20_044256
OG0006305	AMIN000049	ASTEI20_033806
OG0006306	AMIN000050	ASTEI20_034550
OG0006307	AMIN002589	ASTEI20_043661
OG0006308	AMIN009999	ASTEI20_031044
OG0006309	AMIN000051	ASTEI20_036010
OG0006310	AMIN006967	ASTEI20_046006
OG0006311	AMIN008183	ASTEI20_036040
OG0006312	AMIN006195	ASTEI20_039725
