Orthogroup	AminimusMINIMUS1	AgambiaePEST
OG0006178	AMIN000842	AGAP003555
OG0006179	AMIN009362	AGAP012335
OG0006180	AMIN010739	AGAP005211
OG0006181	AMIN010742	AGAP005306
OG0006182	AMIN010740	AGAP005210
OG0006183	AMIN010941	AGAP005991
OG0006184	AMIN010938	AGAP005993
OG0006185	AMIN007417	AGAP005382
OG0006186	AMIN010940	AGAP005992
OG0006187	AMIN000522	AGAP001455
OG0006188	AMIN000525	AGAP001336
OG0006189	AMIN015788	AGAP001458
OG0006190	AMIN000521	AGAP001454
OG0006191	AMIN016305	AGAP007289
OG0006192	AMIN006153	AGAP008124
OG0006193	AMIN008039	AGAP006281
OG0006194	AMIN008040	AGAP006280
OG0006195	AMIN011217	AGAP007079
OG0006196	AMIN009015	AGAP011474
OG0006197	AMIN008092	AGAP004751
OG0006198	AMIN009018	AGAP011476
OG0006199	AMIN008096	AGAP004756
OG0006200	AMIN000141	AGAP002263
OG0006201	AMIN000137	AGAP002266
OG0006202	AMIN000135	AGAP002269
OG0006203	AMIN004554	AGAP002275
OG0006204	AMIN008812	AGAP011631
OG0006205	AMIN001854	AGAP009479
OG0006206	AMIN010318	AGAP007679
OG0006207	AMIN010322	AGAP029465
OG0006208	AMIN002986	AGAP004315
OG0006209	AMIN002579	AGAP012922
OG0006210	AMIN009004	AGAP011457
OG0006211	AMIN009001	AGAP011455
OG0006212	AMIN009003	AGAP011456
OG0006213	AMIN009006	AGAP011459
OG0006214	AMIN008999	AGAP011453
OG0006215	AMIN009008	AGAP028413
OG0006216	AMIN006877	AGAP029544
OG0006217	AMIN002215	AGAP001267
OG0006218	AMIN002210	AGAP001272
OG0006219	AMIN002216	AGAP001265
OG0006220	AMIN002206	AGAP001276
OG0006221	AMIN002208	AGAP001274
OG0006222	AMIN002209	AGAP001273
OG0006223	AMIN002212	AGAP001270
OG0006224	AMIN002207	AGAP001275
OG0006225	AMIN002211	AGAP001271
OG0006226	AMIN002213	AGAP001269
OG0006227	AMIN002214	AGAP001268
OG0006228	AMIN002325	AGAP013376
OG0006229	AMIN011447	AGAP004952
OG0006230	AMIN000932	AGAP003463
OG0006231	AMIN005009	AGAP010454
OG0006232	AMIN007351	AGAP005191
OG0006233	AMIN010704	AGAP005923
OG0006234	AMIN010705	AGAP005922
OG0006235	AMIN010076	AGAP006765
OG0006236	AMIN010074	AGAP006767
OG0006237	AMIN010073	AGAP006768
OG0006238	AMIN010078	AGAP006763
OG0006239	AMIN010075	AGAP006766
OG0006240	AMIN001578	AGAP006960
OG0006241	AMIN005311	AGAP000558
OG0006242	AMIN004980	AGAP029501
OG0006243	AMIN007438	AGAP004745
OG0006244	AMIN004955	AGAP010403
OG0006245	AMIN006469	AGAP004683
OG0006246	AMIN004957	AGAP010405
OG0006247	AMIN004956	AGAP010404
OG0006248	AMIN006455	AGAP010310
OG0006249	AMIN007479	AGAP004711
OG0006250	AMIN006470	AGAP004682
OG0006251	AMIN007439	AGAP004744
OG0006252	AMIN005463	AGAP000985
OG0006253	AMIN000073	AGAP000947
OG0006254	AMIN009607	AGAP009887
OG0006255	AMIN005603	AGAP000460
OG0006256	AMIN008071	AGAP006257
OG0006257	AMIN003256	AGAP001443
OG0006258	AMIN002481	AGAP003192
OG0006259	AMIN002484	AGAP003189
OG0006260	AMIN002483	AGAP003190
OG0006261	AMIN002518	AGAP002507
OG0006262	AMIN002480	AGAP003193
OG0006263	AMIN002482	AGAP003191
OG0006264	AMIN003737	AGAP003032
OG0006265	AMIN015965	AGAP012048
OG0006266	AMIN009039	AGAP011497
OG0006267	AMIN003043	AGAP003353
OG0006268	AMIN003040	AGAP003352
OG0006269	AMIN002331	AGAP001135
OG0006270	AMIN002334	AGAP001132
OG0006271	AMIN002330	AGAP001136
OG0006272	AMIN002332	AGAP001134
OG0006273	AMIN002333	AGAP001133
OG0006274	AMIN000546	AGAP001363
OG0006275	AMIN000062	AGAP012485
OG0006276	AMIN000068	AGAP010308
OG0006277	AMIN004348	AGAP029637
OG0006278	AMIN005631	AGAP000285
OG0006279	AMIN008287	AGAP012121
OG0006280	AMIN007879	AGAP006493
OG0006281	AMIN008288	AGAP012122
OG0006282	AMIN010801	AGAP005468
OG0006283	AMIN007708	AGAP006936
OG0006284	AMIN007705	AGAP006933
OG0006285	AMIN007709	AGAP006937
OG0006286	AMIN007706	AGAP006934
OG0006287	AMIN009663	AGAP009119
OG0006288	AMIN009664	AGAP009120
OG0006289	AMIN001803	AGAP009405
OG0006290	AMIN008731	AGAP029606
OG0006291	AMIN008733	AGAP011723
OG0006292	AMIN008607	AGAP011931
OG0006293	AMIN008605	AGAP011927
OG0006294	AMIN008608	AGAP011932
OG0006295	AMIN008601	AGAP011922
OG0006296	AMIN015754	AGAP002898
OG0006297	AMIN015551	AGAP013090
OG0006298	AMIN007326	AGAP005163
OG0006299	AMIN007397	AGAP005353
OG0006300	AMIN003157	AGAP002960
OG0006301	AMIN003156	AGAP002961
OG0006302	AMIN003155	AGAP002962
OG0006303	AMIN002175	AGAP001309
OG0006304	AMIN002174	AGAP001310
OG0006305	AMIN000049	AGAP004626
OG0006306	AMIN000050	AGAP004627
OG0006307	AMIN002589	AGAP004020
OG0006308	AMIN009999	AGAP005866
OG0006309	AMIN000051	AGAP004628
OG0006310	AMIN006967	AGAP012193
OG0006311	AMIN008183	AGAP004880
OG0006312	AMIN006195	AGAP008078
OG0006313	AMIN002677	AGAP002412
OG0006314	AMIN002678	AGAP002413
OG0006315	AMIN000873	AGAP003525
OG0006316	AMIN000872	AGAP003526
OG0006317	AMIN002240	AGAP001232
OG0006318	AMIN002666	AGAP002401
OG0006319	AMIN000083	AGAP004635
OG0006320	AMIN010432	AGAP029809
OG0006321	AMIN010328	AGAP007687
OG0006322	AMIN004571	AGAP002292
OG0006323	AMIN003224	AGAP002858
OG0006324	AMIN000817	AGAP002219
OG0006325	AMIN000812	AGAP002214
OG0006326	AMIN007755	AGAP029578
OG0006327	AMIN007753	AGAP006644
OG0006328	AMIN007754	AGAP006643
OG0006329	AMIN010885	AGAP005569
OG0006330	AMIN007031	AGAP010786
OG0006331	AMIN005094	AGAP000128
OG0006332	AMIN009933	AGAP006090
OG0006333	AMIN005099	AGAP000136
OG0006334	AMIN015488	AGAP000138
OG0006335	AMIN005100	AGAP000137
OG0006336	AMIN005096	AGAP000129
OG0006337	AMIN001764	AGAP009334
OG0006338	AMIN001763	AGAP009333
OG0006339	AMIN009624	AGAP009080
OG0006340	AMIN009626	AGAP009082
OG0006341	AMIN006646	AGAP010077
OG0006342	AMIN011521	AGAP005033
OG0006343	AMIN001101	AGAP010294
OG0006344	AMIN010204	AGAP007729
OG0006345	AMIN010203	AGAP007730
OG0006346	AMIN002408	AGAP002895
OG0006347	AMIN007295	AGAP005132
OG0006348	AMIN007290	AGAP005127
OG0006349	AMIN007292	AGAP005129
OG0006350	AMIN007297	AGAP005134
OG0006351	AMIN010034	AGAP006810
OG0006352	AMIN010036	AGAP006808
OG0006353	AMIN010033	AGAP006811
OG0006354	AMIN008010	AGAP006354
OG0006355	AMIN008009	AGAP006355
OG0006356	AMIN003380	AGAP002073
OG0006357	AMIN003383	AGAP001565
OG0006358	AMIN003384	AGAP001566
OG0006359	AMIN001942	AGAP000885
OG0006360	AMIN000718	AGAP013212
OG0006361	AMIN006108	AGAP013740
OG0006362	AMIN002781	AGAP003612
OG0006363	AMIN003123	AGAP002142
OG0006364	AMIN000476	AGAP001913
OG0006365	AMIN000475	AGAP001912
OG0006366	AMIN006491	AGAP000939
OG0006367	AMIN007584	AGAP005320
OG0006368	AMIN005905	AGAP008405
OG0006369	AMIN007779	AGAP006615
OG0006370	AMIN007777	AGAP006617
OG0006371	AMIN007778	AGAP006616
OG0006372	AMIN007781	AGAP006613
OG0006373	AMIN008085	AGAP006246
OG0006374	AMIN001502	AGAP009644
OG0006375	AMIN005056	AGAP000091
OG0006376	AMIN010201	AGAP005102
OG0006377	AMIN010865	AGAP005545
OG0006378	AMIN007275	AGAP005110
OG0006379	AMIN007273	AGAP005108
OG0006380	AMIN010199	AGAP005100
OG0006381	AMIN007274	AGAP005109
OG0006382	AMIN011211	AGAP005781
OG0006383	AMIN004328	AGAP011822
OG0006384	AMIN009251	AGAP010957
OG0006385	AMIN009249	AGAP029726
OG0006386	AMIN001132	AGAP010260
OG0006387	AMIN006904	AGAP012268
OG0006388	AMIN008075	AGAP006255
OG0006389	AMIN007571	AGAP005634
OG0006390	AMIN007911	AGAP006454
OG0006391	AMIN009105	AGAP008639
OG0006392	AMIN003455	AGAP001646
OG0006393	AMIN000022	AGAP004605
OG0006394	AMIN002445	AGAP013091, AGAP013236
OG0006395	AMIN000025	AGAP004608
OG0006396	AMIN000026	AGAP004609
OG0006397	AMIN003453	AGAP001644
OG0006398	AMIN008742, AMIN008740	AGAP011718
OG0006399	AMIN008745	AGAP029654
OG0006400	AMIN011315	AGAP006183
OG0006401	AMIN000273	AGAP003917
OG0006402	AMIN003254	AGAP001440
OG0006403	AMIN000773	AGAP002764
OG0006404	AMIN003642	AGAP002661
OG0006405	AMIN002992	AGAP004309
OG0006406	AMIN003651	AGAP002651
OG0006407	AMIN005858	AGAP000684
OG0006408	AMIN001955	AGAP000314
OG0006409	AMIN006643	AGAP029053
OG0006410	AMIN001102	AGAP010292
OG0006411	AMIN011532	AGAP005042
OG0006412	AMIN004937	AGAP004573
OG0006413	AMIN000892	AGAP003503
OG0006414	AMIN008728	AGAP029643
OG0006415	AMIN010993	AGAP005936
OG0006416	AMIN007412	AGAP005378
OG0006417	AMIN010992	AGAP005937
OG0006418	AMIN010994	AGAP005934
OG0006419	AMIN001446	AGAP029505
OG0006420	AMIN001508	AGAP009649
OG0006421	AMIN001171	AGAP010220
OG0006422	AMIN001172	AGAP010219
OG0006423	AMIN001174	AGAP010218
OG0006424	AMIN006721	AGAP010008
OG0006425	AMIN005946	AGAP008354
OG0006426	AMIN000017	AGAP004598
OG0006427	AMIN005904	AGAP028087
OG0006428	AMIN005903	AGAP008918
OG0006429	AMIN007690	AGAP006915
OG0006430	AMIN003781	AGAP003075
OG0006431	AMIN009897	AGAP006059
OG0006432	AMIN009899	AGAP006060
OG0006433	AMIN010311	AGAP007672
OG0006434	AMIN010309	AGAP007670
OG0006435	AMIN010312	AGAP007674
OG0006436	AMIN010308	AGAP007669
OG0006437	AMIN015845	AGAP001548
OG0006438	AMIN015844	AGAP012990
OG0006439	AMIN002436	AGAP001546
OG0006440	AMIN002438	AGAP001549
OG0006441	AMIN002439	AGAP001550
OG0006442	AMIN005278	AGAP013259
OG0006443	AMIN002073	AGAP000844
OG0006444	AMIN002360	AGAP029944
OG0006446	AMIN003700	AGAP012596, AGAP013119
OG0006447	AMIN005475	AGAP013047
OG0006448	AMIN000471	AGAP001908
OG0006449	AMIN000470	AGAP001907
OG0006450	AMIN008481	AGAP011109
OG0006451	AMIN008188	AGAP010588
OG0006452	AMIN008479	AGAP011110
OG0006453	AMIN003065	AGAP002198
OG0006454	AMIN005755	AGAP000658
OG0006455	AMIN003284	AGAP001976
OG0006456	AMIN003282	AGAP001975
OG0006457	AMIN003240	AGAP001426
OG0006458	AMIN010706	AGAP005920
OG0006459	AMIN010845	AGAP005520
OG0006460	AMIN006796	AGAP009940
OG0006461	AMIN006795	AGAP009942
OG0006462	AMIN007211	AGAP007834
OG0006463	AMIN005322	AGAP000576
OG0006464	AMIN004867	AGAP004492
OG0006465	AMIN004898	AGAP004527
OG0006466	AMIN008372	AGAP011211
OG0006467	AMIN007513	AGAP012717
OG0006468	AMIN008373	AGAP011210
OG0006469	AMIN006705	AGAP010025
OG0006470	AMIN008344	AGAP011252
OG0006471	AMIN011036	AGAP005728
OG0006472	AMIN008410	AGAP011174
OG0006473	AMIN008409	AGAP028620
OG0006474	AMIN008414	AGAP011169
OG0006475	AMIN009526	AGAP009792
OG0006476	AMIN010896	AGAP005584
OG0006477	AMIN011251	AGAP007111
OG0006478	AMIN007823	AGAP006548
OG0006480	AMIN009336	AGAP012363
OG0006481	AMIN009337	AGAP012362
OG0006482	AMIN008143	AGAP004804
OG0006483	AMIN008331	AGAP012167
OG0006484	AMIN008332	AGAP012168
OG0006485	AMIN001014	AGAP008541
OG0006486	AMIN009130	AGAP008615
OG0006487	AMIN005976	AGAP008326
OG0006488	AMIN008946	AGAP012379
OG0006489	AMIN006154	AGAP008123
OG0006490	AMIN006155	AGAP008122
OG0006491	AMIN006300	AGAP007969
OG0006492	AMIN007250	AGAP010172
OG0006493	AMIN007251	AGAP010173
OG0006494	AMIN007252	AGAP010174
OG0006495	AMIN007248	AGAP010171
OG0006496	AMIN006713	AGAP010016
OG0006497	AMIN007253	AGAP010175
OG0006498	AMIN010444	AGAP007473
OG0006499	AMIN000027	AGAP004610
OG0006500	AMIN005068	AGAP000104
OG0006501	AMIN004136	AGAP004218
OG0006502	AMIN001141	AGAP010251
OG0006503	AMIN005482	AGAP000330
OG0006504	AMIN004113	AGAP004236
OG0006505	AMIN005557	AGAP000831
OG0006506	AMIN009190	AGAP011299
OG0006507	AMIN002062	AGAP000857
OG0006508	AMIN007847	AGAP006522
OG0006509	AMIN007850	AGAP006520
OG0006510	AMIN004436	AGAP012010
OG0006511	AMIN004433	AGAP028012
OG0006512	AMIN004432	AGAP012008
OG0006513	AMIN007321	AGAP005160
OG0006515	AMIN007323	AGAP005161
OG0006516	AMIN007788	AGAP006607
OG0006517	AMIN001563	AGAP009013
OG0006518	AMIN001561	AGAP009011
OG0006519	AMIN004496	AGAP011378
OG0006520	AMIN007826	AGAP006543
OG0006521	AMIN007827	AGAP006541
OG0006522	AMIN009434	AGAP008990
OG0006523	AMIN001028	AGAP009033
OG0006524	AMIN001588	AGAP008827
OG0006525	AMIN001587	AGAP028123
OG0006526	AMIN001586	AGAP008828
OG0006527	AMIN000821	AGAP002223
OG0006528	AMIN000412	AGAP001817
OG0006529	AMIN011245	AGAP007106
OG0006530	AMIN008333	AGAP028632
OG0006531	AMIN007135	AGAP007869
OG0006532	AMIN011326	AGAP006204
OG0006534	AMIN011659	AGAP004878
OG0006535	AMIN007508	AGAP012516
OG0006536	AMIN011463	AGAP004970
OG0006537	AMIN009191	AGAP011298
OG0006538	AMIN009524	AGAP009790
OG0006539	AMIN008376	AGAP011205
OG0006541	AMIN004566	AGAP002286
OG0006542	AMIN009775	AGAP008417
OG0006543	AMIN009780	AGAP028093
OG0006544	AMIN009776	AGAP008418
OG0006545	AMIN009777	AGAP008419
OG0006546	AMIN009771	AGAP008415
OG0006547	AMIN009779	AGAP008422
OG0006548	AMIN009773	AGAP028199
OG0006549	AMIN009769	AGAP008413
OG0006550	AMIN009770	AGAP008414
OG0006551	AMIN009772	AGAP008416
OG0006553	AMIN005064	AGAP001314
OG0006554	AMIN010352	AGAP007718
OG0006555	AMIN005968	AGAP008335
OG0006556	AMIN006820	AGAP009920
OG0006557	AMIN006819	AGAP009921
OG0006558	AMIN003216	AGAP002875
OG0006559	AMIN009992	AGAP007007
OG0006560	AMIN001960	AGAP000311
OG0006561	AMIN005012	AGAP010457
OG0006562	AMIN000628	AGAP002109
OG0006563	AMIN000807	AGAP003363
OG0006564	AMIN000806	AGAP003364
OG0006566	AMIN003293	AGAP001984
OG0006567	AMIN003873	AGAP003402
OG0006568	AMIN014325	AGAP003404
OG0006569	AMIN001452	AGAP008512
OG0006570	AMIN007442	AGAP000995
OG0006571	AMIN009926	AGAP006085
OG0006572	AMIN009925	AGAP006084
OG0006573	AMIN009927	AGAP006086
OG0006574	AMIN001259	AGAP028498
OG0006575	AMIN007435	AGAP004749
OG0006576	AMIN015883	AGAP004242
OG0006577	AMIN004808	AGAP004425
OG0006578	AMIN004804	AGAP004420
OG0006579	AMIN015885	AGAP004240
OG0006580	AMIN006462	AGAP001057
OG0006581	AMIN005552	AGAP000823
OG0006582	AMIN011401	AGAP004904
OG0006583	AMIN011400	AGAP004903
OG0006584	AMIN004134	AGAP013482
OG0006585	AMIN009955	AGAP006109
OG0006586	AMIN000225	AGAP002355
OG0006587	AMIN000224	AGAP002354
OG0006588	AMIN000226	AGAP002356
OG0006589	AMIN015601	AGAP005539
OG0006590	AMIN015500	AGAP005536
OG0006591	AMIN010345	AGAP007712
OG0006592	AMIN010301	AGAP007660
OG0006593	AMIN010346	AGAP007713
OG0006595	AMIN011468	AGAP004986
OG0006596	AMIN016138	AGAP004985
OG0006597	AMIN014873	AGAP004984
OG0006598	AMIN003695	AGAP002994
OG0006599	AMIN002839	AGAP003315
OG0006600	AMIN002840	AGAP003316
OG0006601	AMIN005644	AGAP000396
OG0006602	AMIN006259	AGAP008007
OG0006603	AMIN016291	AGAP008001
OG0006604	AMIN006262	AGAP008003
OG0006605	AMIN011505	AGAP005021
OG0006606	AMIN006260	AGAP008006
OG0006607	AMIN007217	AGAP010135
OG0006608	AMIN001395	AGAP008756
OG0006609	AMIN006836	AGAP009899
OG0006611	AMIN010808	AGAP005472
OG0006612	AMIN008026	AGAP006330
OG0006613	AMIN008628	AGAP011959
OG0006614	AMIN010895	AGAP005583
OG0006615	AMIN010098	AGAP006738
OG0006616	AMIN003730	AGAP003024
OG0006617	AMIN003734	AGAP003029
OG0006618	AMIN003733	AGAP003028
OG0006620	AMIN005973	AGAP008329
OG0006621	AMIN005972	AGAP008330
OG0006622	AMIN001463	AGAP009608
OG0006623	AMIN007106	AGAP007894
OG0006624	AMIN001464	AGAP009609
OG0006625	AMIN001460	AGAP008502
OG0006626	AMIN001968	AGAP000305
OG0006628	AMIN005050	AGAP000085
OG0006629	AMIN010848	AGAP005524
OG0006630	AMIN009745	AGAP009209
OG0006631	AMIN009289	AGAP010898
OG0006632	AMIN004879	AGAP004506
OG0006633	AMIN008339	AGAP012176
OG0006634	AMIN003632	AGAP002674
OG0006635	AMIN003630	AGAP013200
OG0006636	AMIN002596	AGAP004030
OG0006637	AMIN003850	AGAP004120
OG0006638	AMIN003944	AGAP002623
OG0006639	AMIN003942	AGAP013226
OG0006640	AMIN007835	AGAP006535
OG0006641	AMIN015803	AGAP009058
OG0006642	AMIN007801	AGAP006592
OG0006643	AMIN010675	AGAP006141
OG0006644	AMIN010676	AGAP006140
OG0006645	AMIN004279	AGAP011767
OG0006646	AMIN015507	AGAP005486
OG0006647	AMIN002430	AGAP001538
OG0006649	AMIN005339	AGAP009690
OG0006650	AMIN005337	AGAP009657
OG0006651	AMIN002060	AGAP012991
OG0006652	AMIN004227	AGAP011328
OG0006653	AMIN002092	AGAP000028
OG0006654	AMIN002753	AGAP003182
OG0006655	AMIN002789	AGAP003618
OG0006656	AMIN009405	AGAP008960
OG0006657	AMIN005323	AGAP000574
OG0006658	AMIN005335	AGAP000560
OG0006659	AMIN001095	AGAP000909
OG0006660	AMIN003481	AGAP029810
OG0006661	AMIN005267	AGAP000519
OG0006662	AMIN007941	AGAP006430
OG0006663	AMIN006642	AGAP010086
OG0006664	AMIN006641	AGAP010087
OG0006665	AMIN005454	AGAP000142
OG0006666	AMIN010626	AGAP028464
OG0006668	AMIN005269	AGAP000521
OG0006669	AMIN011515	AGAP012440
OG0006670	AMIN010894	AGAP005582
OG0006671	AMIN010887	AGAP005575
OG0006672	AMIN010893	AGAP005581
OG0006673	AMIN008609	AGAP011933
OG0006674	AMIN004520	AGAP011533
OG0006675	AMIN008952	AGAP029535
OG0006676	AMIN009744	AGAP029511
OG0006677	AMIN010387	AGAP007544
OG0006678	AMIN009540	AGAP009808
OG0006679	AMIN001498	AGAP009642
OG0006680	AMIN003935	AGAP002630
OG0006681	AMIN003555	AGAP002761
OG0006682	AMIN010298	AGAP007657
OG0006683	AMIN010299	AGAP007658
OG0006684	AMIN010300	AGAP007659
OG0006685	AMIN008483	AGAP028511
OG0006686	AMIN008695	AGAP010656
OG0006687	AMIN009985	AGAP007000
OG0006688	AMIN006715	AGAP010012
OG0006689	AMIN004891	AGAP004517
OG0006690	AMIN008443	AGAP011137
OG0006691	AMIN003603	AGAP002712
OG0006692	AMIN007956	AGAP006409
OG0006693	AMIN011039	AGAP005731
OG0006694	AMIN000117	AGAP004661
OG0006695	AMIN008265	AGAP000479
OG0006696	AMIN004499	AGAP011752
OG0006697	AMIN004873	AGAP004499
OG0006698	AMIN002409	AGAP001518
OG0006699	AMIN002238	AGAP001234
OG0006700	AMIN009481	AGAP009738
OG0006701	AMIN009628	AGAP009084
OG0006702	AMIN009625	AGAP009081
OG0006703	AMIN009629	AGAP009085
OG0006704	AMIN009482	AGAP009739
OG0006705	AMIN009765	AGAP009237
OG0006706	AMIN002431	AGAP001539
OG0006707	AMIN010421	AGAP007502
OG0006708	AMIN015602	AGAP005537
OG0006709	AMIN005751	AGAP001046
OG0006710	AMIN000916	AGAP003478
OG0006711	AMIN003916	AGAP002648
OG0006712	AMIN008765	AGAP011695
OG0006713	AMIN016204	AGAP011694
OG0006714	AMIN004482	AGAP010871
OG0006716	AMIN004486	AGAP029131
OG0006717	AMIN007791	AGAP006604
OG0006718	AMIN007793	AGAP006602
OG0006719	AMIN006198	AGAP008074
OG0006720	AMIN001433	AGAP008797
OG0006721	AMIN002074	AGAP000843
OG0006722	AMIN002075	AGAP000842
OG0006723	AMIN004480	AGAP010867
OG0006724	AMIN004479	AGAP010866
OG0006725	AMIN001316, AMIN009071	AGAP008682
OG0006726	AMIN008705	AGAP010643
OG0006727	AMIN016220	AGAP001487
OG0006728	AMIN007337	AGAP005171
OG0006729	AMIN005970	AGAP008332
OG0006730	AMIN009778	AGAP008420
OG0006731	AMIN009268	AGAP010877
OG0006732	AMIN009269	AGAP010878
OG0006733	AMIN010677	AGAP006138
OG0006734	AMIN004072	AGAP003842
OG0006735	AMIN005837	AGAP000700
OG0006736	AMIN005839	AGAP000698
OG0006737	AMIN006119	AGAP008156
OG0006738	AMIN006114	AGAP008161
OG0006739	AMIN006117	AGAP008158
OG0006740	AMIN008196	AGAP010594
OG0006741	AMIN010873	AGAP005556
OG0006742	AMIN002780	AGAP003611
OG0006743	AMIN011642	AGAP004861
OG0006744	AMIN009906	AGAP028607
OG0006745	AMIN009907	AGAP006068
OG0006746	AMIN009904	AGAP006064
OG0006747	AMIN010857	AGAP005535
OG0006748	AMIN005815	AGAP000246
OG0006749	AMIN011413	AGAP004915
OG0006750	AMIN006722	AGAP010007
OG0006751	AMIN006093	AGAP008185
OG0006752	AMIN005088	AGAP000123
OG0006753	AMIN003288	AGAP001980
OG0006754	AMIN003289	AGAP001981
OG0006755	AMIN000665	AGAP003214
OG0006756	AMIN000663	AGAP003212
OG0006757	AMIN005307	AGAP000554
OG0006758	AMIN007800	AGAP006593
OG0006759	AMIN000344	AGAP003301
OG0006760	AMIN003772	AGAP003068
OG0006761	AMIN009599	AGAP009879
OG0006762	AMIN002848	AGAP003321
OG0006763	AMIN003367	AGAP002060
OG0006764	AMIN000963	AGAP004129
OG0006765	AMIN001325	AGAP008693
OG0006766	AMIN009131	AGAP008614
OG0006767	AMIN007113	AGAP007890
OG0006768	AMIN008083	AGAP006248
OG0006769	AMIN008162	AGAP004823
OG0006770	AMIN002583	AGAP003649
OG0006771	AMIN010786	AGAP005450
OG0006772	AMIN003091	AGAP002176
OG0006773	AMIN004893	AGAP004519
OG0006774	AMIN004892	AGAP004518
OG0006775	AMIN004895	AGAP004521
OG0006776	AMIN004894	AGAP004520
OG0006777	AMIN006797	AGAP009939
OG0006778	AMIN001008	AGAP008550
OG0006779	AMIN010390	AGAP007542
OG0006780	AMIN010392	AGAP007539
OG0006781	AMIN015928	AGAP010065
OG0006782	AMIN001104	AGAP010290
OG0006783	AMIN003731	AGAP003025
OG0006784	AMIN006307	AGAP007962
OG0006785	AMIN009627	AGAP009083
OG0006786	AMIN004217	AGAP004141
OG0006787	AMIN007357	AGAP005198
OG0006788	AMIN007356	AGAP005197
OG0006789	AMIN016296	AGAP029521
OG0006790	AMIN016295	AGAP005201
OG0006792	AMIN003827	AGAP004102
OG0006793	AMIN007112	AGAP007891
OG0006794	AMIN010685	AGAP006130
OG0006795	AMIN004862	AGAP004486
OG0006796	AMIN005141	AGAP000758
OG0006797	AMIN009112	AGAP008633
OG0006798	AMIN009113	AGAP008632
OG0006799	AMIN008274	AGAP012108
OG0006800	AMIN005936	AGAP008363
OG0006801	AMIN005611	AGAP000469
OG0006802	AMIN011214	AGAP007069
OG0006803	AMIN008004	AGAP006360
OG0006804	AMIN006334	AGAP007749
OG0006805	AMIN015774	AGAP007031
OG0006806	AMIN001461	AGAP008501
OG0006809	AMIN007549	AGAP005616
OG0006810	AMIN007548	AGAP005615
OG0006811	AMIN016224	AGAP001476
OG0006812	AMIN001500	AGAP009643
OG0006813	AMIN007695	AGAP006924
OG0006814	AMIN007692	AGAP006918
OG0006815	AMIN007517	AGAP012459
OG0006816	AMIN001486	AGAP009633
OG0006817	AMIN001485	AGAP009632
OG0006818	AMIN007293	AGAP005130
OG0006819	AMIN009013	AGAP011471
OG0006821	AMIN001013	AGAP008542
OG0006822	AMIN011499	AGAP005014
OG0006823	AMIN011500	AGAP005015
OG0006824	AMIN010057	AGAP006784
OG0006825	AMIN007116	AGAP007887
OG0006826	AMIN010871	AGAP005553
OG0006827	AMIN010869	AGAP005551
OG0006828	AMIN010965	AGAP005964
OG0006829	AMIN001140	AGAP010252
OG0006830	AMIN011223	AGAP007085
OG0006831	AMIN007769	AGAP006626
OG0006832	AMIN005219	AGAP000482
OG0006833	AMIN011296	AGAP006164
OG0006834	AMIN011293	AGAP006161
OG0006835	AMIN011294	AGAP006162
OG0006836	AMIN010139	AGAP006686
OG0006837	AMIN011520	AGAP005032
OG0006838	AMIN000109, AMIN000108	AGAP004648
OG0006839	AMIN007282	AGAP005119
OG0006840	AMIN001230	AGAP000945
OG0006841	AMIN010618	AGAP007217
OG0006842	AMIN000491	AGAP001933
OG0006843	AMIN014123	AGAP000931
OG0006844	AMIN000987	AGAP008572
OG0006845	AMIN011554	AGAP006819
OG0006846	AMIN001201	AGAP010187
OG0006847	AMIN010107	AGAP006729
OG0006848	AMIN003239	AGAP001425
OG0006849	AMIN003472	AGAP001661
OG0006850	AMIN010684	AGAP006131
OG0006851	AMIN010683	AGAP006132
OG0006852	AMIN009528	AGAP029125
OG0006854	AMIN005585	AGAP000438
OG0006855	AMIN006803	AGAP009932
OG0006856	AMIN005077	AGAP000112
OG0006857	AMIN011437	AGAP004943
OG0006858	AMIN004162	AGAP004190
OG0006859	AMIN005672	AGAP000376
OG0006860	AMIN007877	AGAP006496
