Orthogroup	AminimusMINIMUS1	AfunestusAfunGA1
OG0006116	AMIN002319	AFUN2_010769
OG0006117	AMIN011212	AFUN2_008321
OG0006118	AMIN000266	AFUN2_010295
OG0006119	AMIN003740	AFUN2_013954
OG0006121	AMIN008171	AFUN2_014133
OG0006122	AMIN011291	AFUN2_007962
OG0006123	AMIN015749	AFUN2_009568
OG0006124	AMIN002411	AFUN2_006470
OG0006125	AMIN000210	AFUN2_012731
OG0006126	AMIN005860	AFUN2_003156
OG0006127	AMIN002042	AFUN2_010143
OG0006128	AMIN005859	AFUN2_009020
OG0006129	AMIN005365	AFUN2_001094
OG0006130	AMIN007403	AFUN2_003645
OG0006131	AMIN007402	AFUN2_001100
OG0006132	AMIN008088	AFUN2_008263
OG0006133	AMIN007400	AFUN2_007551
OG0006134	AMIN004996	AFUN2_003290
OG0006135	AMIN004998	AFUN2_003684
OG0006136	AMIN007836	AFUN2_010192
OG0006137	AMIN007837	AFUN2_004301
OG0006138	AMIN004884	AFUN2_012940
OG0006139	AMIN004890	AFUN2_011853
OG0006140	AMIN010741	AFUN2_006926
OG0006141	AMIN015520	AFUN2_004616
OG0006142	AMIN001103	AFUN2_012899
OG0006143	AMIN010726	AFUN2_000787
OG0006144	AMIN010728	AFUN2_002898
OG0006145	AMIN010729	AFUN2_011715
OG0006146	AMIN005298	AFUN2_004835
OG0006147	AMIN004179	AFUN2_005427
OG0006148	AMIN004177	AFUN2_004066
OG0006149	AMIN004175	AFUN2_007397
OG0006150	AMIN016102	AFUN2_007463
OG0006151	AMIN016123	AFUN2_000622
OG0006152	AMIN001319	AFUN2_009128
OG0006153	AMIN008189	AFUN2_004798
OG0006154	AMIN003110	AFUN2_003753
OG0006155	AMIN003109	AFUN2_000598
OG0006156	AMIN010083	AFUN2_007745
OG0006157	AMIN010085	AFUN2_014276
OG0006158	AMIN010689	AFUN2_000647
OG0006159	AMIN010690	AFUN2_004703
OG0006160	AMIN010084	AFUN2_005188
OG0006161	AMIN009621	AFUN2_001396
OG0006162	AMIN005457	AFUN2_000665
OG0006163	AMIN000675	AFUN2_013488
OG0006164	AMIN005161	AFUN2_007992
OG0006165	AMIN015748	AFUN2_014056
OG0006166	AMIN006391	AFUN2_006365
OG0006167	AMIN006388	AFUN2_003609
OG0006168	AMIN011344	AFUN2_006944
OG0006169	AMIN005081	AFUN2_000499
OG0006170	AMIN005203	AFUN2_008849
OG0006171	AMIN005130	AFUN2_012848
OG0006172	AMIN005131	AFUN2_011915
OG0006173	AMIN001123	AFUN2_009335
OG0006174	AMIN006718	AFUN2_006142
OG0006175	AMIN001124	AFUN2_000659
OG0006176	AMIN009365	AFUN2_001071
OG0006177	AMIN009364	AFUN2_013361
OG0006178	AMIN000842	AFUN2_003023
OG0006179	AMIN009362	AFUN2_008567
OG0006180	AMIN010739	AFUN2_014421
OG0006181	AMIN010742	AFUN2_010163
OG0006182	AMIN010740	AFUN2_007771
OG0006183	AMIN010941	AFUN2_001288
OG0006184	AMIN010938	AFUN2_005766
OG0006185	AMIN007417	AFUN2_003074
OG0006186	AMIN010940	AFUN2_003276
OG0006187	AMIN000522	AFUN2_002853
OG0006188	AMIN000525	AFUN2_011736
OG0006189	AMIN015788	AFUN2_010860
OG0006190	AMIN000521	AFUN2_008529
OG0006191	AMIN016305	AFUN2_007272
OG0006192	AMIN006153	AFUN2_005772
OG0006193	AMIN008039	AFUN2_013378
OG0006194	AMIN008040	AFUN2_000531
OG0006195	AMIN011217	AFUN2_013737
OG0006196	AMIN009015	AFUN2_003560
OG0006197	AMIN008092	AFUN2_006006
OG0006198	AMIN009018	AFUN2_014659
OG0006199	AMIN008096	AFUN2_008824
OG0006200	AMIN000141	AFUN2_000478
OG0006201	AMIN000137	AFUN2_001405
OG0006202	AMIN000135	AFUN2_014313
OG0006203	AMIN004554	AFUN2_011760
OG0006204	AMIN008812	AFUN2_001445
OG0006205	AMIN001854	AFUN2_006772
OG0006206	AMIN010318	AFUN2_002135
OG0006207	AMIN010322	AFUN2_004928
OG0006208	AMIN002986	AFUN2_005598
OG0006209	AMIN002579	AFUN2_013162
OG0006210	AMIN009004	AFUN2_009687
OG0006211	AMIN009001	AFUN2_003730
OG0006212	AMIN009003	AFUN2_006505
OG0006213	AMIN009006	AFUN2_011910
OG0006214	AMIN008999	AFUN2_010705
OG0006215	AMIN009008	AFUN2_014444
OG0006216	AMIN006877	AFUN2_006883
OG0006217	AMIN002215	AFUN2_011663
OG0006218	AMIN002210	AFUN2_002770
OG0006219	AMIN002216	AFUN2_012086
OG0006220	AMIN002206	AFUN2_001364
OG0006221	AMIN002208	AFUN2_000402
OG0006222	AMIN002209	AFUN2_005010
OG0006223	AMIN002212	AFUN2_000407
OG0006224	AMIN002207	AFUN2_007402
OG0006225	AMIN002211	AFUN2_003149
OG0006226	AMIN002213	AFUN2_014631
OG0006227	AMIN002214	AFUN2_010009
OG0006228	AMIN002325	AFUN2_002869
OG0006229	AMIN011447	AFUN2_009876
OG0006230	AMIN000932	AFUN2_004355
OG0006231	AMIN005009	AFUN2_008055
OG0006232	AMIN007351	AFUN2_012172
OG0006233	AMIN010704	AFUN2_002542
OG0006234	AMIN010705	AFUN2_001058
OG0006235	AMIN010076	AFUN2_011983
OG0006236	AMIN010074	AFUN2_008832
OG0006237	AMIN010073	AFUN2_014084
OG0006238	AMIN010078	AFUN2_010106
OG0006239	AMIN010075	AFUN2_001932
OG0006240	AMIN001578	AFUN2_003967
OG0006241	AMIN005311	AFUN2_001142
OG0006242	AMIN004980	AFUN2_011847
OG0006243	AMIN007438	AFUN2_003696
OG0006244	AMIN004955	AFUN2_011477
OG0006245	AMIN006469	AFUN2_010413
OG0006246	AMIN004957	AFUN2_012007
OG0006247	AMIN004956	AFUN2_009356
OG0006248	AMIN006455	AFUN2_003961
OG0006249	AMIN007479	AFUN2_012510
OG0006250	AMIN006470	AFUN2_010591
OG0006251	AMIN007439	AFUN2_013067
OG0006252	AMIN005463	AFUN2_014270
OG0006253	AMIN000073	AFUN2_003654
OG0006254	AMIN009607	AFUN2_009769
OG0006255	AMIN005603	AFUN2_001917
OG0006256	AMIN008071	AFUN2_009293
OG0006257	AMIN003256	AFUN2_011567, AFUN2_000511
OG0006258	AMIN002481	AFUN2_007834
OG0006259	AMIN002484	AFUN2_003531
OG0006260	AMIN002483	AFUN2_011455
OG0006261	AMIN002518	AFUN2_012814
OG0006262	AMIN002480	AFUN2_003147
OG0006263	AMIN002482	AFUN2_005308
OG0006264	AMIN003737	AFUN2_013364
OG0006265	AMIN015965	AFUN2_001775
OG0006266	AMIN009039	AFUN2_007285
OG0006267	AMIN003043	AFUN2_011284
OG0006268	AMIN003040	AFUN2_006252
OG0006269	AMIN002331	AFUN2_013909
OG0006270	AMIN002334	AFUN2_008312
OG0006271	AMIN002330	AFUN2_007114
OG0006272	AMIN002332	AFUN2_005470
OG0006273	AMIN002333	AFUN2_002552
OG0006274	AMIN000546	AFUN2_014752
OG0006275	AMIN000062	AFUN2_013586
OG0006276	AMIN000068	AFUN2_002637
OG0006277	AMIN004348	AFUN2_010603
OG0006278	AMIN005631	AFUN2_001001
OG0006279	AMIN008287	AFUN2_005747
OG0006280	AMIN007879	AFUN2_012577
OG0006281	AMIN008288	AFUN2_005526
OG0006282	AMIN010801	AFUN2_007759
OG0006283	AMIN007708	AFUN2_011699
OG0006284	AMIN007705	AFUN2_008609
OG0006285	AMIN007709	AFUN2_005987
OG0006286	AMIN007706	AFUN2_009327
OG0006287	AMIN009663	AFUN2_003196
OG0006288	AMIN009664	AFUN2_011766
OG0006289	AMIN001803	AFUN2_011992
OG0006290	AMIN008731	AFUN2_014648
OG0006291	AMIN008733	AFUN2_005562
OG0006292	AMIN008607	AFUN2_012259
OG0006293	AMIN008605	AFUN2_006878
OG0006294	AMIN008608	AFUN2_002207
OG0006295	AMIN008601	AFUN2_011160
OG0006296	AMIN015754	AFUN2_009860
OG0006297	AMIN015551	AFUN2_010292
OG0006298	AMIN007326	AFUN2_006363
OG0006299	AMIN007397	AFUN2_005250
OG0006300	AMIN003157	AFUN2_014159
OG0006301	AMIN003156	AFUN2_012126
OG0006302	AMIN003155	AFUN2_012741
OG0006303	AMIN002175	AFUN2_008019
OG0006304	AMIN002174	AFUN2_003171
OG0006305	AMIN000049	AFUN2_010885
OG0006306	AMIN000050	AFUN2_013774
OG0006307	AMIN002589	AFUN2_007529
OG0006308	AMIN009999	AFUN2_007185
OG0006309	AMIN000051	AFUN2_006401
OG0006310	AMIN006967	AFUN2_011580
OG0006311	AMIN008183	AFUN2_013823
OG0006312	AMIN006195	AFUN2_005283
OG0006313	AMIN002677	AFUN2_000391
OG0006314	AMIN002678	AFUN2_001222
OG0006315	AMIN000873	AFUN2_008879
OG0006316	AMIN000872	AFUN2_013350
OG0006317	AMIN002240	AFUN2_013817
OG0006318	AMIN002666	AFUN2_013283
OG0006319	AMIN000083	AFUN2_006934
OG0006320	AMIN010432	AFUN2_005690
OG0006321	AMIN010328	AFUN2_002399
OG0006322	AMIN004571	AFUN2_014531
OG0006323	AMIN003224	AFUN2_002011
OG0006324	AMIN000817	AFUN2_007867
OG0006325	AMIN000812	AFUN2_013923
OG0006326	AMIN007755	AFUN2_003329
OG0006327	AMIN007753	AFUN2_009064
OG0006328	AMIN007754	AFUN2_013055
OG0006329	AMIN010885	AFUN2_011889
OG0006330	AMIN007031	AFUN2_014346
OG0006331	AMIN005094	AFUN2_001477
OG0006332	AMIN009933	AFUN2_004253
OG0006333	AMIN005099	AFUN2_013976
OG0006334	AMIN015488	AFUN2_003601
OG0006335	AMIN005100	AFUN2_002310
OG0006336	AMIN005096	AFUN2_012627
OG0006337	AMIN001764	AFUN2_007724
OG0006338	AMIN001763	AFUN2_010722
OG0006339	AMIN009624	AFUN2_011108
OG0006340	AMIN009626	AFUN2_003266
OG0006341	AMIN006646	AFUN2_000809
OG0006342	AMIN011521	AFUN2_001102
OG0006343	AMIN001101	AFUN2_006855
OG0006344	AMIN010204	AFUN2_002001
OG0006345	AMIN010203	AFUN2_011636
OG0006346	AMIN002408	AFUN2_012142
OG0006347	AMIN007295	AFUN2_006842
OG0006348	AMIN007290	AFUN2_009652
OG0006349	AMIN007292	AFUN2_002046
OG0006350	AMIN007297	AFUN2_006175
OG0006351	AMIN010034	AFUN2_011120
OG0006352	AMIN010036	AFUN2_001963
OG0006353	AMIN010033	AFUN2_006836
OG0006354	AMIN008010	AFUN2_010791
OG0006355	AMIN008009	AFUN2_005611
OG0006356	AMIN003380	AFUN2_002942
OG0006357	AMIN003383	AFUN2_010497
OG0006358	AMIN003384	AFUN2_006962
OG0006359	AMIN001942	AFUN2_009478
OG0006360	AMIN000718	AFUN2_008053
OG0006361	AMIN006108	AFUN2_014492
OG0006362	AMIN002781	AFUN2_009615
OG0006363	AMIN003123	AFUN2_012518
OG0006364	AMIN000476	AFUN2_014065
OG0006365	AMIN000475	AFUN2_003637
OG0006366	AMIN006491	AFUN2_011551
OG0006367	AMIN007584	AFUN2_003781
OG0006368	AMIN005905	AFUN2_014799
OG0006369	AMIN007779	AFUN2_001498
OG0006370	AMIN007777	AFUN2_011534
OG0006371	AMIN007778	AFUN2_011503
OG0006372	AMIN007781	AFUN2_000889
OG0006373	AMIN008085	AFUN2_005279
OG0006374	AMIN001502	AFUN2_009022
OG0006375	AMIN005056	AFUN2_009143
OG0006376	AMIN010201	AFUN2_002848
OG0006377	AMIN010865	AFUN2_013245
OG0006378	AMIN007275	AFUN2_000611
OG0006379	AMIN007273	AFUN2_010035
OG0006380	AMIN010199	AFUN2_006306
OG0006381	AMIN007274	AFUN2_010354
OG0006382	AMIN011211	AFUN2_002089
OG0006383	AMIN004328	AFUN2_007036
OG0006384	AMIN009251	AFUN2_006968
OG0006385	AMIN009249	AFUN2_002287
OG0006386	AMIN001132	AFUN2_005869
OG0006387	AMIN006904	AFUN2_001722
OG0006388	AMIN008075	AFUN2_005362
OG0006389	AMIN007571	AFUN2_013900
OG0006390	AMIN007911	AFUN2_007088
OG0006391	AMIN009105	AFUN2_005852
OG0006392	AMIN003455	AFUN2_004361
OG0006393	AMIN000022	AFUN2_002695
OG0006395	AMIN000025	AFUN2_008923
OG0006396	AMIN000026	AFUN2_007184
OG0006397	AMIN003453	AFUN2_005560
OG0006398	AMIN008742, AMIN008740	AFUN2_004647
OG0006399	AMIN008745	AFUN2_013427
OG0006400	AMIN011315	AFUN2_014725
OG0006401	AMIN000273	AFUN2_010366
OG0006402	AMIN003254	AFUN2_009834
OG0006403	AMIN000773	AFUN2_012804
OG0006404	AMIN003642	AFUN2_002138
OG0006406	AMIN003651	AFUN2_001112
OG0006407	AMIN005858	AFUN2_007913
OG0006408	AMIN001955	AFUN2_011277
OG0006409	AMIN006643	AFUN2_002309
OG0006410	AMIN001102	AFUN2_014371
OG0006411	AMIN011532	AFUN2_006560
OG0006412	AMIN004937	AFUN2_002747
OG0006413	AMIN000892	AFUN2_010928
OG0006414	AMIN008728	AFUN2_008284
OG0006415	AMIN010993	AFUN2_001975
OG0006416	AMIN007412	AFUN2_011282
OG0006417	AMIN010992	AFUN2_002458
OG0006418	AMIN010994	AFUN2_011096
OG0006419	AMIN001446	AFUN2_010077
OG0006420	AMIN001508	AFUN2_011125
OG0006421	AMIN001171	AFUN2_005264
OG0006422	AMIN001172	AFUN2_011359
OG0006423	AMIN001174	AFUN2_011738
OG0006424	AMIN006721	AFUN2_007658
OG0006425	AMIN005946	AFUN2_005979
OG0006426	AMIN000017	AFUN2_009360
OG0006427	AMIN005904	AFUN2_008589
OG0006428	AMIN005903	AFUN2_010959
OG0006429	AMIN007690	AFUN2_013549
OG0006430	AMIN003781	AFUN2_003837
OG0006431	AMIN009897	AFUN2_014798
OG0006432	AMIN009899	AFUN2_012008
OG0006433	AMIN010311	AFUN2_006210
OG0006434	AMIN010309	AFUN2_003397
OG0006435	AMIN010312	AFUN2_003072
OG0006436	AMIN010308	AFUN2_011476
OG0006437	AMIN015845	AFUN2_002520
OG0006438	AMIN015844	AFUN2_012349
OG0006439	AMIN002436	AFUN2_008125
OG0006440	AMIN002438	AFUN2_001523
OG0006441	AMIN002439	AFUN2_011570
OG0006442	AMIN005278	AFUN2_010144
OG0006443	AMIN002073	AFUN2_012495
OG0006444	AMIN002360	AFUN2_004724
OG0006446	AMIN003700	AFUN2_012224
OG0006447	AMIN005475	AFUN2_003771
OG0006448	AMIN000471	AFUN2_007085
OG0006449	AMIN000470	AFUN2_003378
OG0006450	AMIN008481	AFUN2_003351
OG0006451	AMIN008188	AFUN2_004879
OG0006452	AMIN008479	AFUN2_003054
OG0006453	AMIN003065	AFUN2_004911
OG0006454	AMIN005755	AFUN2_001060
OG0006455	AMIN003284	AFUN2_008075
OG0006456	AMIN003282	AFUN2_011119
OG0006457	AMIN003240	AFUN2_010648
OG0006458	AMIN010706	AFUN2_001969
OG0006459	AMIN010845	AFUN2_011665
OG0006460	AMIN006796	AFUN2_005231
OG0006461	AMIN006795	AFUN2_008658
OG0006462	AMIN007211	AFUN2_003526
OG0006463	AMIN005322	AFUN2_007191
OG0006464	AMIN004867	AFUN2_002891
OG0006465	AMIN004898	AFUN2_001776
OG0006466	AMIN008372	AFUN2_000435
OG0006467	AMIN007513	AFUN2_002043
OG0006468	AMIN008373	AFUN2_004351
OG0006469	AMIN006705	AFUN2_008617
OG0006470	AMIN008344	AFUN2_006353
OG0006471	AMIN011036	AFUN2_003318
OG0006472	AMIN008410	AFUN2_008346
OG0006473	AMIN008409	AFUN2_009591
OG0006474	AMIN008414	AFUN2_009551
OG0006475	AMIN009526	AFUN2_005383
OG0006476	AMIN010896	AFUN2_006082
OG0006477	AMIN011251	AFUN2_004947
OG0006478	AMIN007823	AFUN2_006275
OG0006480	AMIN009336	AFUN2_000412
OG0006481	AMIN009337	AFUN2_005610
OG0006482	AMIN008143	AFUN2_000749
OG0006483	AMIN008331	AFUN2_011034
OG0006484	AMIN008332	AFUN2_004418
OG0006485	AMIN001014	AFUN2_003235
OG0006486	AMIN009130	AFUN2_002713
OG0006487	AMIN005976	AFUN2_001331
OG0006488	AMIN008946	AFUN2_000965
OG0006489	AMIN006154	AFUN2_008425
OG0006490	AMIN006155	AFUN2_001777
OG0006491	AMIN006300	AFUN2_009363
OG0006492	AMIN007250	AFUN2_001640
OG0006493	AMIN007251	AFUN2_003283
OG0006494	AMIN007252	AFUN2_008895
OG0006495	AMIN007248	AFUN2_014332
OG0006496	AMIN006713	AFUN2_003445
OG0006497	AMIN007253	AFUN2_005763
OG0006498	AMIN010444	AFUN2_003418
OG0006499	AMIN000027	AFUN2_013927
OG0006500	AMIN005068	AFUN2_011392
OG0006501	AMIN004136	AFUN2_013767
OG0006502	AMIN001141	AFUN2_010104
OG0006503	AMIN005482	AFUN2_012141
OG0006504	AMIN004113	AFUN2_010044
OG0006505	AMIN005557	AFUN2_003297
OG0006506	AMIN009190	AFUN2_008893
OG0006507	AMIN002062	AFUN2_004356
OG0006508	AMIN007847	AFUN2_003786
OG0006509	AMIN007850	AFUN2_006140
OG0006510	AMIN004436	AFUN2_003653
OG0006511	AMIN004433	AFUN2_014638
OG0006512	AMIN004432	AFUN2_003628
OG0006513	AMIN007321	AFUN2_005909
OG0006515	AMIN007323	AFUN2_004373
OG0006516	AMIN007788	AFUN2_010785
OG0006517	AMIN001563	AFUN2_014589
OG0006518	AMIN001561	AFUN2_012156
OG0006519	AMIN004496	AFUN2_002359
OG0006520	AMIN007826	AFUN2_008413
OG0006521	AMIN007827	AFUN2_007523
OG0006522	AMIN009434	AFUN2_011786
OG0006523	AMIN001028	AFUN2_007505
OG0006524	AMIN001588	AFUN2_011313
OG0006525	AMIN001587	AFUN2_008161
OG0006526	AMIN001586	AFUN2_008592
OG0006527	AMIN000821	AFUN2_001280
OG0006528	AMIN000412	AFUN2_010800
OG0006529	AMIN011245	AFUN2_014094
OG0006530	AMIN008333	AFUN2_008296
OG0006531	AMIN007135	AFUN2_011409
OG0006532	AMIN011326	AFUN2_003176
OG0006534	AMIN011659	AFUN2_007090
OG0006535	AMIN007508	AFUN2_010783
OG0006536	AMIN011463	AFUN2_011964
OG0006537	AMIN009191	AFUN2_008389
OG0006538	AMIN009524	AFUN2_003061
OG0006539	AMIN008376	AFUN2_005089
OG0006541	AMIN004566	AFUN2_007974
OG0006542	AMIN009775	AFUN2_009610
OG0006543	AMIN009780	AFUN2_001193
OG0006544	AMIN009776	AFUN2_010899
OG0006545	AMIN009777	AFUN2_000414
OG0006546	AMIN009771	AFUN2_011892
OG0006547	AMIN009779	AFUN2_014108
OG0006548	AMIN009773	AFUN2_010065
OG0006549	AMIN009769	AFUN2_000324
OG0006550	AMIN009770	AFUN2_013539
OG0006551	AMIN009772	AFUN2_014762
OG0006553	AMIN005064	AFUN2_010455
OG0006554	AMIN010352	AFUN2_013945
OG0006555	AMIN005968	AFUN2_011192
OG0006556	AMIN006820	AFUN2_004330
OG0006557	AMIN006819	AFUN2_001527
OG0006558	AMIN003216	AFUN2_007522
OG0006559	AMIN009992	AFUN2_000581
OG0006560	AMIN001960	AFUN2_011940
OG0006561	AMIN005012	AFUN2_012761
OG0006562	AMIN000628	AFUN2_013995
OG0006563	AMIN000807	AFUN2_009672
OG0006564	AMIN000806	AFUN2_008541
OG0006565	AMIN000809	AFUN2_001844
OG0006566	AMIN003293	AFUN2_014315
OG0006567	AMIN003873	AFUN2_009890
OG0006568	AMIN014325	AFUN2_001641
OG0006569	AMIN001452	AFUN2_001240
OG0006570	AMIN007442	AFUN2_004654
OG0006571	AMIN009926	AFUN2_011370
OG0006572	AMIN009925	AFUN2_008455
OG0006573	AMIN009927	AFUN2_004628
OG0006574	AMIN001259	AFUN2_009348
OG0006575	AMIN007435	AFUN2_009681
OG0006576	AMIN015883	AFUN2_010385
OG0006577	AMIN004808	AFUN2_005328
OG0006578	AMIN004804	AFUN2_008732
OG0006579	AMIN015885	AFUN2_006955
OG0006580	AMIN006462	AFUN2_012767
OG0006581	AMIN005552	AFUN2_003848
OG0006582	AMIN011401	AFUN2_011078
OG0006583	AMIN011400	AFUN2_009909
OG0006584	AMIN004134	AFUN2_000765
OG0006585	AMIN009955	AFUN2_007761
OG0006586	AMIN000225	AFUN2_000682
OG0006587	AMIN000224	AFUN2_012948
OG0006588	AMIN000226	AFUN2_014102
OG0006589	AMIN015601	AFUN2_012068
OG0006590	AMIN015500	AFUN2_006886
OG0006591	AMIN010345	AFUN2_001125
OG0006592	AMIN010301	AFUN2_002386
OG0006593	AMIN010346	AFUN2_006856
OG0006595	AMIN011468	AFUN2_008500
OG0006596	AMIN016138	AFUN2_013688
OG0006597	AMIN014873	AFUN2_014667
OG0006598	AMIN003695	AFUN2_010952
OG0006599	AMIN002839	AFUN2_014158
OG0006600	AMIN002840	AFUN2_007650
OG0006601	AMIN005644	AFUN2_010764
OG0006602	AMIN006259	AFUN2_010868
OG0006603	AMIN016291	AFUN2_010956
OG0006604	AMIN006262	AFUN2_010781
OG0006605	AMIN011505	AFUN2_004864
OG0006606	AMIN006260	AFUN2_001885
OG0006607	AMIN007217	AFUN2_006732
OG0006608	AMIN001395	AFUN2_004683
OG0006609	AMIN006836	AFUN2_014804
OG0006610	AMIN002444	AFUN2_008164
OG0006611	AMIN010808	AFUN2_008615
OG0006612	AMIN008026	AFUN2_009918
OG0006613	AMIN008628	AFUN2_013185
OG0006614	AMIN010895	AFUN2_013063
OG0006615	AMIN010098	AFUN2_010111
OG0006616	AMIN003730	AFUN2_009074
OG0006617	AMIN003734	AFUN2_007454
OG0006618	AMIN003733	AFUN2_012823
OG0006620	AMIN005973	AFUN2_006822
OG0006621	AMIN005972	AFUN2_012822
OG0006622	AMIN001463	AFUN2_000428
OG0006623	AMIN007106	AFUN2_003184
OG0006624	AMIN001464	AFUN2_005879
OG0006625	AMIN001460	AFUN2_008061
OG0006626	AMIN001968	AFUN2_002257
OG0006628	AMIN005050	AFUN2_011865
OG0006629	AMIN010848	AFUN2_010515
OG0006630	AMIN009745	AFUN2_000994
OG0006631	AMIN009289	AFUN2_012520
OG0006632	AMIN004879	AFUN2_008734
OG0006633	AMIN008339	AFUN2_006033
OG0006634	AMIN003632	AFUN2_012040
OG0006635	AMIN003630	AFUN2_004891
OG0006636	AMIN002596	AFUN2_003573
OG0006637	AMIN003850	AFUN2_012667
OG0006638	AMIN003944	AFUN2_009833
OG0006639	AMIN003942	AFUN2_009254
OG0006640	AMIN007835	AFUN2_005681
OG0006641	AMIN015803	AFUN2_009098
OG0006642	AMIN007801	AFUN2_010669
OG0006643	AMIN010675	AFUN2_009894
OG0006644	AMIN010676	AFUN2_003110
OG0006645	AMIN004279	AFUN2_004140
OG0006646	AMIN015507	AFUN2_004241
OG0006647	AMIN002430	AFUN2_012103
OG0006649	AMIN005339	AFUN2_003997
OG0006650	AMIN005337	AFUN2_012612
OG0006651	AMIN002060	AFUN2_010313
OG0006652	AMIN004227	AFUN2_000537
OG0006653	AMIN002092	AFUN2_003745
OG0006654	AMIN002753	AFUN2_006862
OG0006655	AMIN002789	AFUN2_004556
OG0006656	AMIN009405	AFUN2_002329
OG0006657	AMIN005323	AFUN2_005848
OG0006658	AMIN005335	AFUN2_011543
OG0006659	AMIN001095	AFUN2_014190
OG0006660	AMIN003481	AFUN2_001997
OG0006661	AMIN005267	AFUN2_000796
OG0006662	AMIN007941	AFUN2_005011
OG0006663	AMIN006642	AFUN2_008603
OG0006664	AMIN006641	AFUN2_001059
OG0006665	AMIN005454	AFUN2_003592
OG0006666	AMIN010626	AFUN2_001525
OG0006668	AMIN005269	AFUN2_000539
OG0006669	AMIN011515	AFUN2_006023
OG0006670	AMIN010894	AFUN2_009405
OG0006671	AMIN010887	AFUN2_006310
OG0006672	AMIN010893	AFUN2_004233
OG0006673	AMIN008609	AFUN2_005137
OG0006674	AMIN004520	AFUN2_002784
OG0006675	AMIN008952	AFUN2_009541
OG0006676	AMIN009744	AFUN2_008988
OG0006677	AMIN010387	AFUN2_002911
OG0006678	AMIN009540	AFUN2_014539
OG0006679	AMIN001498	AFUN2_008258
OG0006680	AMIN003935	AFUN2_009934
OG0006681	AMIN003555	AFUN2_004434
OG0006682	AMIN010298	AFUN2_000908
OG0006683	AMIN010299	AFUN2_012651
OG0006684	AMIN010300	AFUN2_009088
OG0006685	AMIN008483	AFUN2_003621
OG0006686	AMIN008695	AFUN2_012868
OG0006687	AMIN009985	AFUN2_009170
OG0006688	AMIN006715	AFUN2_011576
OG0006689	AMIN004891	AFUN2_014423
OG0006690	AMIN008443	AFUN2_011271
OG0006691	AMIN003603	AFUN2_004961
OG0006692	AMIN007956	AFUN2_001246
OG0006693	AMIN011039	AFUN2_012652
OG0006694	AMIN000117	AFUN2_014533
OG0006695	AMIN008265	AFUN2_001131
OG0006696	AMIN004499	AFUN2_004802
OG0006697	AMIN004873	AFUN2_008050
OG0006698	AMIN002409	AFUN2_001982
OG0006699	AMIN002238	AFUN2_002868
OG0006700	AMIN009481	AFUN2_014330
OG0006701	AMIN009628	AFUN2_004437
OG0006702	AMIN009625	AFUN2_011677
OG0006703	AMIN009629	AFUN2_012092
OG0006704	AMIN009482	AFUN2_012310
OG0006705	AMIN009765	AFUN2_006420
OG0006706	AMIN002431	AFUN2_003544
OG0006707	AMIN010421	AFUN2_006635
OG0006708	AMIN015602	AFUN2_005093
OG0006709	AMIN005751	AFUN2_009961
OG0006710	AMIN000916	AFUN2_001305
OG0006711	AMIN003916	AFUN2_002339
OG0006712	AMIN008765	AFUN2_006171
OG0006713	AMIN016204	AFUN2_001066
OG0006714	AMIN004482	AFUN2_010745
OG0006716	AMIN004486	AFUN2_007310
OG0006717	AMIN007791	AFUN2_001402
OG0006718	AMIN007793	AFUN2_009964
OG0006719	AMIN006198	AFUN2_011692
OG0006720	AMIN001433	AFUN2_001382
OG0006721	AMIN002074	AFUN2_011144
OG0006722	AMIN002075	AFUN2_002298
OG0006723	AMIN004480	AFUN2_012045
OG0006724	AMIN004479	AFUN2_009633
OG0006725	AMIN001316, AMIN009071	AFUN2_002175
OG0006726	AMIN008705	AFUN2_008485
OG0006727	AMIN016220	AFUN2_012869
OG0006728	AMIN007337	AFUN2_002418
OG0006729	AMIN005970	AFUN2_000861
OG0006730	AMIN009778	AFUN2_008021
OG0006731	AMIN009268	AFUN2_010395
OG0006732	AMIN009269	AFUN2_011535
OG0006733	AMIN010677	AFUN2_013489
OG0006734	AMIN004072	AFUN2_014033
OG0006735	AMIN005837	AFUN2_010358
OG0006736	AMIN005839	AFUN2_009678
OG0006737	AMIN006119	AFUN2_009592
OG0006738	AMIN006114	AFUN2_007016
OG0006739	AMIN006117	AFUN2_006123
OG0006740	AMIN008196	AFUN2_012203
OG0006741	AMIN010873	AFUN2_011304
OG0006742	AMIN002780	AFUN2_014069
OG0006743	AMIN011642	AFUN2_007851
OG0006744	AMIN009906	AFUN2_002925
OG0006745	AMIN009907	AFUN2_004210
OG0006746	AMIN009904	AFUN2_005296
OG0006747	AMIN010857	AFUN2_011521
OG0006748	AMIN005815	AFUN2_005031
OG0006749	AMIN011413	AFUN2_010711
OG0006750	AMIN006722	AFUN2_003206
OG0006751	AMIN006093	AFUN2_001762
OG0006752	AMIN005088	AFUN2_004142
OG0006753	AMIN003288	AFUN2_002055
OG0006754	AMIN003289	AFUN2_001782
OG0006755	AMIN000665	AFUN2_014090
OG0006756	AMIN000663	AFUN2_008736
OG0006757	AMIN005307	AFUN2_008875
OG0006758	AMIN007800	AFUN2_010865
OG0006759	AMIN000344	AFUN2_010976
OG0006760	AMIN003772	AFUN2_004993
OG0006761	AMIN009599	AFUN2_001490
OG0006762	AMIN002848	AFUN2_004711
OG0006763	AMIN003367	AFUN2_003094
