Orthogroup	AminimusMINIMUS1	AdirusWRAIR2
OG0006149	AMIN004175	ADIR008463
OG0006150	AMIN016102	ADIR002511
OG0006152	AMIN001319	ADIR004666
OG0006153	AMIN008189	ADIR000402
OG0006154	AMIN003110	ADIR009015
OG0006155	AMIN003109	ADIR009014
OG0006156	AMIN010083	ADIR003628
OG0006157	AMIN010085	ADIR003630
OG0006158	AMIN010689	ADIR003880
OG0006159	AMIN010690	ADIR003881
OG0006160	AMIN010084	ADIR003629
OG0006161	AMIN009621	ADIR006312
OG0006162	AMIN005457	ADIR001449
OG0006163	AMIN000675	ADIR006423
OG0006164	AMIN005161	ADIR004620
OG0006165	AMIN015748	ADIR000726
OG0006166	AMIN006391	ADIR000731
OG0006167	AMIN006388	ADIR000728
OG0006168	AMIN011344	ADIR004173
OG0006169	AMIN005081	ADIR004631
OG0006170	AMIN005203	ADIR001015
OG0006171	AMIN005130	ADIR001883
OG0006172	AMIN005131	ADIR001122
OG0006173	AMIN001123	ADIR004081
OG0006174	AMIN006718	ADIR009388
OG0006175	AMIN001124	ADIR004080
OG0006176	AMIN009365	ADIR000493
OG0006177	AMIN009364	ADIR000494
OG0006178	AMIN000842	ADIR010675
OG0006179	AMIN009362	ADIR000496
OG0006180	AMIN010739	ADIR009792
OG0006181	AMIN010742	ADIR009101
OG0006182	AMIN010740	ADIR009791
OG0006183	AMIN010941	ADIR007466
OG0006184	AMIN010938	ADIR007463
OG0006185	AMIN007417	ADIR003705
OG0006186	AMIN010940	ADIR007465
OG0006187	AMIN000522	ADIR006443
OG0006188	AMIN000525	ADIR010565
OG0006189	AMIN015788	ADIR015984
OG0006190	AMIN000521	ADIR006442
OG0006191	AMIN016305	ADIR008216
OG0006192	AMIN006153	ADIR011282
OG0006193	AMIN008039	ADIR007720
OG0006194	AMIN008040	ADIR007719
OG0006195	AMIN011217	ADIR007742
OG0006196	AMIN009015	ADIR000251
OG0006197	AMIN008092	ADIR009154
OG0006198	AMIN009018	ADIR000253
OG0006199	AMIN008096	ADIR014797
OG0006200	AMIN000141	ADIR005572
OG0006201	AMIN000137	ADIR005576
OG0006202	AMIN000135	ADIR005580
OG0006203	AMIN004554	ADIR004581
OG0006204	AMIN008812	ADIR000116
OG0006205	AMIN001854	ADIR006048
OG0006206	AMIN010318	ADIR007070
OG0006207	AMIN010322	ADIR007066
OG0006208	AMIN002986	ADIR002903
OG0006209	AMIN002579	ADIR008906
OG0006210	AMIN009004	ADIR015712
OG0006211	AMIN009001	ADIR000218
OG0006212	AMIN009003	ADIR000217
OG0006213	AMIN009006	ADIR015708
OG0006214	AMIN008999	ADIR000220
OG0006215	AMIN009008	ADIR000214
OG0006216	AMIN006877	ADIR000460
OG0006217	AMIN002215	ADIR009971
OG0006218	AMIN002210	ADIR009976
OG0006219	AMIN002216	ADIR009970
OG0006220	AMIN002206	ADIR009965
OG0006221	AMIN002208	ADIR009967
OG0006222	AMIN002209	ADIR009977
OG0006223	AMIN002212	ADIR009974
OG0006224	AMIN002207	ADIR009966
OG0006225	AMIN002211	ADIR009975
OG0006226	AMIN002213	ADIR009973
OG0006227	AMIN002214	ADIR009972
OG0006228	AMIN002325	ADIR010082
OG0006229	AMIN011447	ADIR001648
OG0006230	AMIN000932	ADIR008315
OG0006231	AMIN005009	ADIR005746
OG0006232	AMIN007351	ADIR001563
OG0006233	AMIN010704	ADIR003895
OG0006234	AMIN010705	ADIR003894
OG0006235	AMIN010076	ADIR003620
OG0006236	AMIN010074	ADIR003618
OG0006237	AMIN010073	ADIR003617
OG0006238	AMIN010078	ADIR003622
OG0006239	AMIN010075	ADIR003619
OG0006240	AMIN001578	ADIR008883
OG0006241	AMIN005311	ADIR001482
OG0006242	AMIN004980	ADIR005715
OG0006243	AMIN007438	ADIR009148
OG0006244	AMIN004955	ADIR005693
OG0006245	AMIN006469	ADIR003908
OG0006246	AMIN004957	ADIR005695
OG0006247	AMIN004956	ADIR005694
OG0006248	AMIN006455	ADIR009460
OG0006249	AMIN007479	ADIR009131
OG0006250	AMIN006470	ADIR003907
OG0006251	AMIN007439	ADIR009147
OG0006252	AMIN005463	ADIR001246
OG0006253	AMIN000073	ADIR014437
OG0006254	AMIN009607	ADIR011327
OG0006255	AMIN005603	ADIR001391
OG0006256	AMIN008071	ADIR006959
OG0006257	AMIN003256	ADIR002447
OG0006258	AMIN002481	ADIR002730
OG0006259	AMIN002484	ADIR002733
OG0006260	AMIN002483	ADIR002732
OG0006261	AMIN002518	ADIR010353
OG0006262	AMIN002480	ADIR002729
OG0006263	AMIN002482	ADIR002731
OG0006264	AMIN003737	ADIR003094
OG0006265	AMIN015965	ADIR002228
OG0006266	AMIN009039	ADIR000278
OG0006267	AMIN003043	ADIR010710
OG0006268	AMIN003040	ADIR010708
OG0006269	AMIN002331	ADIR010088
OG0006270	AMIN002334	ADIR010091
OG0006271	AMIN002330	ADIR010087
OG0006272	AMIN002332	ADIR010089
OG0006273	AMIN002333	ADIR010090
OG0006274	AMIN000546	ADIR002459
OG0006275	AMIN000062	ADIR009266
OG0006276	AMIN000068	ADIR004111
OG0006277	AMIN004348	ADIR002339
OG0006278	AMIN005631	ADIR003926
OG0006279	AMIN008287	ADIR002042
OG0006280	AMIN007879	ADIR007628
OG0006281	AMIN008288	ADIR002043
OG0006282	AMIN010801	ADIR008774
OG0006283	AMIN007708	ADIR004236
OG0006284	AMIN007705	ADIR004240
OG0006285	AMIN007709	ADIR004235
OG0006286	AMIN007706	ADIR004239
OG0006287	AMIN009663	ADIR006212
OG0006288	AMIN009664	ADIR006213
OG0006289	AMIN001803	ADIR006097
OG0006290	AMIN008731	ADIR009628
OG0006291	AMIN008733	ADIR009626
OG0006292	AMIN008607	ADIR001940
OG0006293	AMIN008605	ADIR001942
OG0006294	AMIN008608	ADIR001939
OG0006295	AMIN008601	ADIR001946
OG0006296	AMIN015754	ADIR015680
OG0006297	AMIN015551	ADIR008383
OG0006298	AMIN007326	ADIR008872
OG0006299	AMIN007397	ADIR003733
OG0006300	AMIN003157	ADIR005835
OG0006301	AMIN003156	ADIR005834
OG0006302	AMIN003155	ADIR005833
OG0006303	AMIN002175	ADIR009936
OG0006304	AMIN002174	ADIR009935
OG0006305	AMIN000049	ADIR005864
OG0006306	AMIN000050	ADIR005865
OG0006307	AMIN002589	ADIR005850
OG0006308	AMIN009999	ADIR003820
OG0006309	AMIN000051	ADIR005866
OG0006310	AMIN006967	ADIR001871
OG0006311	AMIN008183	ADIR009230
OG0006312	AMIN006195	ADIR011240
OG0006313	AMIN002677	ADIR004536
OG0006314	AMIN002678	ADIR004535
OG0006315	AMIN000873	ADIR010648
OG0006316	AMIN000872	ADIR010649
OG0006317	AMIN002240	ADIR009996
OG0006318	AMIN002666	ADIR004547
OG0006319	AMIN000083	ADIR005872
OG0006320	AMIN010432	ADIR007223
OG0006321	AMIN010328	ADIR015913
OG0006322	AMIN004571	ADIR006654
OG0006323	AMIN003224	ADIR003460
OG0006324	AMIN000817	ADIR008956
OG0006325	AMIN000812	ADIR008961
OG0006326	AMIN007755	ADIR007339
OG0006327	AMIN007753	ADIR007337
OG0006328	AMIN007754	ADIR007338
OG0006329	AMIN010885	ADIR008744
OG0006330	AMIN007031	ADIR011573
OG0006331	AMIN005094	ADIR004638
OG0006332	AMIN009933	ADIR000892
OG0006333	AMIN005099	ADIR004642
OG0006334	AMIN015488	ADIR004645
OG0006335	AMIN005100	ADIR004643
OG0006336	AMIN005096	ADIR004640
OG0006337	AMIN001764	ADIR006128
OG0006338	AMIN001763	ADIR006129
OG0006339	AMIN009624	ADIR006181
OG0006340	AMIN009626	ADIR006179
OG0006341	AMIN006646	ADIR009299
OG0006342	AMIN011521	ADIR008624
OG0006343	AMIN001101	ADIR004103
OG0006344	AMIN010204	ADIR007021
OG0006345	AMIN010203	ADIR007090
OG0006346	AMIN002408	ADIR007091
OG0006347	AMIN007295	ADIR003778
OG0006348	AMIN007290	ADIR003773
OG0006349	AMIN007292	ADIR003775
OG0006350	AMIN007297	ADIR003771
OG0006351	AMIN010034	ADIR003578
OG0006352	AMIN010036	ADIR003580
OG0006353	AMIN010033	ADIR003577
OG0006354	AMIN008010	ADIR008079
OG0006355	AMIN008009	ADIR008078
OG0006356	AMIN003380	ADIR002394
OG0006357	AMIN003383	ADIR002391
OG0006358	AMIN003384	ADIR002390
OG0006359	AMIN001942	ADIR001131
OG0006360	AMIN000718	ADIR002769
OG0006361	AMIN006108	ADIR006320
OG0006362	AMIN002781	ADIR006477
OG0006363	AMIN003123	ADIR005800
OG0006364	AMIN000476	ADIR003062
OG0006365	AMIN000475	ADIR003061
OG0006366	AMIN006491	ADIR005280
OG0006367	AMIN007584	ADIR003851
OG0006368	AMIN005905	ADIR011156
OG0006369	AMIN007779	ADIR007363
OG0006370	AMIN007777	ADIR007361
OG0006371	AMIN007778	ADIR007362
OG0006372	AMIN007781	ADIR007365
OG0006373	AMIN008085	ADIR006947
OG0006374	AMIN001502	ADIR004814
OG0006375	AMIN005056	ADIR001039
OG0006376	AMIN010201	ADIR003872
OG0006377	AMIN010865	ADIR008724
OG0006378	AMIN007275	ADIR003794
OG0006379	AMIN007273	ADIR003796
OG0006380	AMIN010199	ADIR003871
OG0006381	AMIN007274	ADIR003795
OG0006382	AMIN011211	ADIR007748
OG0006383	AMIN004328	ADIR010772
OG0006384	AMIN009251	ADIR005224
OG0006385	AMIN009249	ADIR004511
OG0006386	AMIN001132	ADIR004073
OG0006387	AMIN006904	ADIR000436
OG0006388	AMIN008075	ADIR006955
OG0006389	AMIN007571	ADIR006875
OG0006390	AMIN007911	ADIR007662
OG0006391	AMIN009105	ADIR006817
OG0006392	AMIN003455	ADIR010454
OG0006393	AMIN000022	ADIR009057
OG0006394	AMIN002445	ADIR003034
OG0006395	AMIN000025	ADIR009060
OG0006396	AMIN000026	ADIR008885
OG0006397	AMIN003453	ADIR010456
OG0006398	AMIN008742, AMIN008740	ADIR009618
OG0006399	AMIN008745	ADIR009615
OG0006400	AMIN011315	ADIR007984
OG0006401	AMIN000273	ADIR003370
OG0006402	AMIN003254	ADIR015784
OG0006403	AMIN000773	ADIR003549
OG0006404	AMIN003642	ADIR010188
OG0006405	AMIN002992	ADIR002908
OG0006406	AMIN003651	ADIR010197
OG0006407	AMIN005858	ADIR000951
OG0006408	AMIN001955	ADIR005200
OG0006409	AMIN006643	ADIR009296
OG0006410	AMIN001102	ADIR009261
OG0006411	AMIN011532	ADIR008636
OG0006412	AMIN004937	ADIR004405
OG0006413	AMIN000892	ADIR010627
OG0006414	AMIN008728	ADIR009631
OG0006415	AMIN010993	ADIR007518
OG0006416	AMIN007412	ADIR003711
OG0006417	AMIN010992	ADIR007517
OG0006418	AMIN010994	ADIR007519
OG0006419	AMIN001446	ADIR004867
OG0006420	AMIN001508	ADIR004805
OG0006421	AMIN001171	ADIR004033
OG0006422	AMIN001172	ADIR004032
OG0006423	AMIN001174	ADIR004030
OG0006424	AMIN006721	ADIR009391
OG0006425	AMIN005946	ADIR011115
OG0006426	AMIN000017	ADIR009052
OG0006427	AMIN005904	ADIR000670
OG0006428	AMIN005903	ADIR000669
OG0006429	AMIN007690	ADIR015583
OG0006430	AMIN003781	ADIR003286
OG0006431	AMIN009897	ADIR016163
OG0006432	AMIN009899	ADIR008150
OG0006433	AMIN010311	ADIR007077
OG0006434	AMIN010309	ADIR007079
OG0006435	AMIN010312	ADIR007076
OG0006436	AMIN010308	ADIR007080
OG0006437	AMIN015845	ADIR015959
OG0006438	AMIN015844	ADIR015958
OG0006439	AMIN002436	ADIR015956
OG0006440	AMIN002438	ADIR009898
OG0006441	AMIN002439	ADIR009899
OG0006442	AMIN005278	ADIR001043
OG0006443	AMIN002073	ADIR001345
OG0006444	AMIN002360	ADIR014883
OG0006446	AMIN003700	ADIR003130
OG0006447	AMIN005475	ADIR001134
OG0006448	AMIN000471	ADIR003057
OG0006449	AMIN000470	ADIR003056
OG0006450	AMIN008481	ADIR015761
OG0006451	AMIN008188	ADIR000401
OG0006452	AMIN008479	ADIR001717
OG0006453	AMIN003065	ADIR008973
OG0006454	AMIN005755	ADIR000899
OG0006455	AMIN003284	ADIR010530
OG0006456	AMIN003282	ADIR010531
OG0006457	AMIN003240	ADIR002884
OG0006458	AMIN010706	ADIR003893
OG0006459	AMIN010845	ADIR008699
OG0006460	AMIN006796	ADIR004784
OG0006461	AMIN006795	ADIR004785
OG0006462	AMIN007211	ADIR000762
OG0006463	AMIN005322	ADIR001318
OG0006464	AMIN004867	ADIR006724
OG0006465	AMIN004898	ADIR004447
OG0006467	AMIN007513	ADIR009849
OG0006468	AMIN008373	ADIR000083
OG0006469	AMIN006705	ADIR009372
OG0006470	AMIN008344	ADIR002054
OG0006471	AMIN011036	ADIR007403
OG0006472	AMIN008410	ADIR001789
OG0006473	AMIN008409	ADIR001790
OG0006474	AMIN008414	ADIR001785
OG0006475	AMIN009526	ADIR005131
OG0006476	AMIN010896	ADIR007177
OG0006477	AMIN011251	ADIR008052
OG0006478	AMIN007823	ADIR007570
OG0006480	AMIN009336	ADIR000524
OG0006481	AMIN009337	ADIR000523
OG0006482	AMIN008143	ADIR009200
OG0006483	AMIN008331	ADIR000024
OG0006484	AMIN008332	ADIR000023
OG0006485	AMIN001014	ADIR010865
OG0006486	AMIN009130	ADIR010928
OG0006487	AMIN005976	ADIR011083
OG0006488	AMIN008946	ADIR000556
OG0006489	AMIN006154	ADIR011281
OG0006490	AMIN006155	ADIR011280
OG0006491	AMIN006300	ADIR006759
OG0006492	AMIN007250	ADIR004004
OG0006493	AMIN007251	ADIR004003
OG0006494	AMIN007252	ADIR004002
OG0006495	AMIN007248	ADIR004005
OG0006496	AMIN006713	ADIR009382
OG0006497	AMIN007253	ADIR004001
OG0006498	AMIN010444	ADIR007234
OG0006499	AMIN000027	ADIR008886
OG0006500	AMIN005068	ADIR000997
OG0006501	AMIN004136	ADIR005540
OG0006502	AMIN001141	ADIR004064
OG0006503	AMIN005482	ADIR000805
OG0006504	AMIN004113	ADIR005516
OG0006505	AMIN005557	ADIR001499
OG0006506	AMIN009190	ADIR010790
OG0006507	AMIN002062	ADIR001333
OG0006508	AMIN007847	ADIR007592
OG0006509	AMIN007850	ADIR007595
OG0006510	AMIN004436	ADIR004393
OG0006511	AMIN004433	ADIR004390
OG0006512	AMIN004432	ADIR004388
OG0006513	AMIN007321	ADIR008868
OG0006515	AMIN007323	ADIR008870
OG0006516	AMIN007788	ADIR007372
OG0006517	AMIN001563	ADIR004976
OG0006518	AMIN001561	ADIR004978
OG0006519	AMIN004496	ADIR002097
OG0006520	AMIN007826	ADIR007573
OG0006521	AMIN007827	ADIR007574
OG0006522	AMIN009434	ADIR005039
OG0006523	AMIN001028	ADIR004955
OG0006524	AMIN001588	ADIR011374
OG0006525	AMIN001587	ADIR011375
OG0006526	AMIN001586	ADIR011376
OG0006527	AMIN000821	ADIR008955
OG0006528	AMIN000412	ADIR002717
OG0006529	AMIN011245	ADIR008058
OG0006530	AMIN008333	ADIR000022
OG0006531	AMIN007135	ADIR005961
OG0006532	AMIN011326	ADIR007972
OG0006534	AMIN011659	ADIR009232
OG0006535	AMIN007508	ADIR009828
OG0006536	AMIN011463	ADIR001633
OG0006537	AMIN009191	ADIR010791
OG0006538	AMIN009524	ADIR005129
OG0006539	AMIN008376	ADIR000086
OG0006541	AMIN004566	ADIR014564
OG0006542	AMIN009775	ADIR006161
OG0006543	AMIN009780	ADIR006156
OG0006544	AMIN009776	ADIR006160
OG0006545	AMIN009777	ADIR006159
OG0006546	AMIN009771	ADIR014533
OG0006547	AMIN009779	ADIR006157
OG0006548	AMIN009773	ADIR006163
OG0006549	AMIN009769	ADIR006166
OG0006550	AMIN009770	ADIR006165
OG0006551	AMIN009772	ADIR006164
OG0006553	AMIN005064	ADIR008706
OG0006554	AMIN010352	ADIR015904
OG0006555	AMIN005968	ADIR011094
OG0006556	AMIN006820	ADIR004763
OG0006557	AMIN006819	ADIR004764
OG0006558	AMIN003216	ADIR003452
OG0006559	AMIN009992	ADIR003813
OG0006560	AMIN001960	ADIR005195
OG0006561	AMIN005012	ADIR005749
OG0006562	AMIN000628	ADIR003174
OG0006563	AMIN000807	ADIR010724
OG0006564	AMIN000806	ADIR010725
OG0006565	AMIN000809	ADIR010722
OG0006566	AMIN003293	ADIR010522
OG0006567	AMIN003873	ADIR008270
OG0006568	AMIN014325	ADIR008271
OG0006569	AMIN001452	ADIR004860
OG0006570	AMIN007442	ADIR005210
OG0006571	AMIN009926	ADIR008829
OG0006572	AMIN009925	ADIR008828
OG0006573	AMIN009927	ADIR008830
OG0006574	AMIN001259	ADIR000348
OG0006575	AMIN007435	ADIR009152
OG0006576	AMIN015883	ADIR015875
OG0006577	AMIN004808	ADIR005477
OG0006578	AMIN004804	ADIR005473
OG0006579	AMIN015885	ADIR005512
OG0006580	AMIN006462	ADIR015662
OG0006581	AMIN005552	ADIR001504
OG0006582	AMIN011401	ADIR001686
OG0006583	AMIN011400	ADIR001687
OG0006584	AMIN004134	ADIR005538
OG0006585	AMIN009955	ADIR008588
OG0006586	AMIN000225	ADIR002597
OG0006587	AMIN000224	ADIR002596
OG0006588	AMIN000226	ADIR002598
OG0006589	AMIN015601	ADIR008715
OG0006590	AMIN015500	ADIR008718
OG0006591	AMIN010345	ADIR007040
OG0006592	AMIN010301	ADIR007087
OG0006593	AMIN010346	ADIR015906
OG0006595	AMIN011468	ADIR001623
OG0006596	AMIN016138	ADIR001624
OG0006597	AMIN014873	ADIR001625
OG0006598	AMIN003695	ADIR003135
OG0006599	AMIN002839	ADIR008415
OG0006600	AMIN002840	ADIR008416
OG0006601	AMIN005644	ADIR003940
OG0006602	AMIN006259	ADIR011027
OG0006603	AMIN016291	ADIR011021
OG0006604	AMIN006262	ADIR011023
OG0006605	AMIN011505	ADIR001585
OG0006606	AMIN006260	ADIR011026
OG0006607	AMIN007217	ADIR009270
OG0006608	AMIN001395	ADIR004914
OG0006609	AMIN006836	ADIR004744
OG0006610	AMIN002444	ADIR010354
OG0006611	AMIN010808	ADIR008770
OG0006612	AMIN008026	ADIR008096
OG0006613	AMIN008628	ADIR001913
OG0006614	AMIN010895	ADIR007178
OG0006615	AMIN010098	ADIR003645
OG0006616	AMIN003730	ADIR003101
OG0006617	AMIN003734	ADIR003097
OG0006618	AMIN003733	ADIR003098
OG0006620	AMIN005973	ADIR011086
OG0006621	AMIN005972	ADIR011087
OG0006622	AMIN001463	ADIR004849
OG0006623	AMIN007106	ADIR005931
OG0006624	AMIN001464	ADIR004848
OG0006625	AMIN001460	ADIR004852
OG0006626	AMIN001968	ADIR005292
OG0006628	AMIN005050	ADIR001095
OG0006629	AMIN010848	ADIR008702
OG0006630	AMIN009745	ADIR006293
OG0006631	AMIN009289	ADIR005267
OG0006632	AMIN004879	ADIR006737
OG0006633	AMIN008339	ADIR000013
OG0006634	AMIN003632	ADIR010176
OG0006635	AMIN003630	ADIR010174
OG0006636	AMIN002596	ADIR005842
OG0006637	AMIN003850	ADIR002951
OG0006638	AMIN003944	ADIR010234
OG0006639	AMIN003942	ADIR010232
OG0006640	AMIN007835	ADIR007582
OG0006641	AMIN015803	ADIR004727
OG0006642	AMIN007801	ADIR007386
OG0006643	AMIN010675	ADIR007922
OG0006644	AMIN010676	ADIR007923
OG0006645	AMIN004279	ADIR002211
OG0006646	AMIN015507	ADIR008765
OG0006647	AMIN002430	ADIR009890
OG0006649	AMIN005339	ADIR011695
OG0006650	AMIN005337	ADIR011694
OG0006651	AMIN002060	ADIR001189
OG0006652	AMIN004227	ADIR002143
OG0006653	AMIN002092	ADIR001332
OG0006654	AMIN002753	ADIR006507
OG0006655	AMIN002789	ADIR006468
OG0006656	AMIN009405	ADIR011405
OG0006657	AMIN005323	ADIR011675
OG0006658	AMIN005335	ADIR011689
OG0006659	AMIN001095	ADIR004607
OG0006660	AMIN003481	ADIR010429
OG0006661	AMIN005267	ADIR000782
OG0006662	AMIN007941	ADIR007687
OG0006663	AMIN006642	ADIR009295
OG0006664	AMIN006641	ADIR009294
OG0006665	AMIN005454	ADIR001446
OG0006666	AMIN010626	ADIR004148
OG0006668	AMIN005269	ADIR005766
OG0006669	AMIN011515	ADIR008616
OG0006670	AMIN010894	ADIR007180
OG0006671	AMIN010887	ADIR007915
OG0006672	AMIN010893	ADIR007181
OG0006673	AMIN008609	ADIR001938
OG0006674	AMIN004520	ADIR000320
OG0006675	AMIN008952	ADIR000530
OG0006676	AMIN009744	ADIR006292
OG0006677	AMIN010387	ADIR006984
OG0006678	AMIN009540	ADIR005152
OG0006679	AMIN001498	ADIR004817
OG0006680	AMIN003935	ADIR010225
OG0006681	AMIN003555	ADIR009901
OG0006682	AMIN010298	ADIR004325
OG0006683	AMIN010299	ADIR004324
OG0006684	AMIN010300	ADIR010822
OG0006685	AMIN008483	ADIR015760
OG0006686	AMIN008695	ADIR000195
OG0006687	AMIN009985	ADIR007921
OG0006688	AMIN006715	ADIR009385
OG0006689	AMIN004891	ADIR004455
OG0006690	AMIN008443	ADIR001754
OG0006691	AMIN003603	ADIR010143
OG0006692	AMIN007956	ADIR007409
OG0006693	AMIN011039	ADIR007408
OG0006694	AMIN000117	ADIR009074
OG0006695	AMIN008265	ADIR010494
OG0006696	AMIN004499	ADIR002221
OG0006697	AMIN004873	ADIR006731
OG0006698	AMIN002409	ADIR009872
OG0006699	AMIN002238	ADIR009994
OG0006700	AMIN009481	ADIR005086
OG0006701	AMIN009628	ADIR006177
OG0006702	AMIN009625	ADIR006180
OG0006703	AMIN009629	ADIR006176
OG0006704	AMIN009482	ADIR005087
OG0006705	AMIN009765	ADIR006182
OG0006706	AMIN002431	ADIR009891
OG0006707	AMIN010421	ADIR007210
OG0006708	AMIN015602	ADIR008716
OG0006709	AMIN005751	ADIR000895
OG0006710	AMIN000916	ADIR008330
OG0006711	AMIN003916	ADIR010201
OG0006712	AMIN008765	ADIR001850
OG0006713	AMIN016204	ADIR001848
OG0006714	AMIN004482	ADIR002077
OG0006716	AMIN004486	ADIR002083
OG0006717	AMIN007791	ADIR007375
OG0006718	AMIN007793	ADIR007377
OG0006719	AMIN006198	ADIR011237
OG0006720	AMIN001433	ADIR004881
OG0006721	AMIN002074	ADIR001346
OG0006722	AMIN002075	ADIR001347
OG0006723	AMIN004480	ADIR002075
OG0006724	AMIN004479	ADIR002074
OG0006725	AMIN001316, AMIN009071	ADIR004663
OG0006726	AMIN008705	ADIR000336
OG0006727	AMIN016220	ADIR004497
OG0006728	AMIN007337	ADIR001548
OG0006729	AMIN005970	ADIR011091
OG0006730	AMIN009778	ADIR006158
OG0006731	AMIN009268	ADIR005254
OG0006732	AMIN009269	ADIR005253
OG0006733	AMIN010677	ADIR007924
OG0006734	AMIN004072	ADIR008374
OG0006735	AMIN005837	ADIR000934
OG0006736	AMIN005839	ADIR000936, ADIR004733
OG0006737	AMIN006119	ADIR011314
OG0006738	AMIN006114	ADIR011317
OG0006739	AMIN006117	ADIR011316
OG0006740	AMIN008196	ADIR000408
OG0006741	AMIN010873	ADIR008735
OG0006742	AMIN002780	ADIR006478
OG0006743	AMIN011642	ADIR009252
OG0006744	AMIN009906	ADIR008157
OG0006745	AMIN009907	ADIR008158
OG0006746	AMIN009904	ADIR008155
OG0006747	AMIN010857	ADIR008720
OG0006748	AMIN005815	ADIR001075
OG0006749	AMIN011413	ADIR001676
OG0006750	AMIN006722	ADIR009392
OG0006751	AMIN006093	ADIR006337
OG0006752	AMIN005088	ADIR001473
OG0006753	AMIN003288	ADIR010527
OG0006754	AMIN003289	ADIR010526
OG0006755	AMIN000665	ADIR002832
OG0006756	AMIN000663	ADIR002834
OG0006757	AMIN005307	ADIR001486
OG0006758	AMIN007800	ADIR007385
OG0006759	AMIN000344	ADIR008399
OG0006760	AMIN003772	ADIR003277
OG0006761	AMIN009599	ADIR011333
OG0006762	AMIN002848	ADIR008424
OG0006763	AMIN003367	ADIR002406
OG0006764	AMIN000963	ADIR002959
OG0006765	AMIN001325	ADIR004671
OG0006766	AMIN009131	ADIR010927
OG0006767	AMIN007113	ADIR005936
OG0006768	AMIN008083	ADIR006949
OG0006769	AMIN008162	ADIR009213
OG0006770	AMIN002583	ADIR008900
OG0006771	AMIN010786	ADIR008791
OG0006772	AMIN003091	ADIR008995
OG0006773	AMIN004893	ADIR004453
OG0006774	AMIN004892	ADIR004454
OG0006775	AMIN004895	ADIR004451
OG0006776	AMIN004894	ADIR004452
OG0006777	AMIN000131, AMIN006797	ADIR004783
OG0006778	AMIN001008	ADIR010875
OG0006779	AMIN010390	ADIR006983
OG0006780	AMIN010392	ADIR006980
OG0006781	AMIN015928	ADIR009311
OG0006782	AMIN001104	ADIR009262
OG0006783	AMIN003731	ADIR016057
OG0006784	AMIN006307	ADIR010981
OG0006785	AMIN009627	ADIR006178
OG0006786	AMIN004217	ADIR002977
OG0006787	AMIN007357	ADIR001570
OG0006788	AMIN007356	ADIR001569
OG0006789	AMIN016296	ADIR001572
OG0006790	AMIN016295	ADIR001573
OG0006792	AMIN003827	ADIR002930
OG0006793	AMIN007112	ADIR005935
OG0006794	AMIN010685	ADIR003797
OG0006795	AMIN004862	ADIR006719
OG0006796	AMIN005141	ADIR004595
OG0006797	AMIN009112	ADIR000692
OG0006798	AMIN009113	ADIR000693
OG0006799	AMIN008274	ADIR002279
OG0006800	AMIN005936	ADIR011126
OG0006801	AMIN005611	ADIR001383
OG0006802	AMIN011214	ADIR007745
OG0006803	AMIN008004	ADIR007731
OG0006804	AMIN006334	ADIR010957
OG0006805	AMIN015774	ADIR007848
OG0006806	AMIN001461	ADIR004851
OG0006808	AMIN000008	ADIR009041
OG0006809	AMIN007549	ADIR004334
OG0006810	AMIN007548	ADIR004333
OG0006811	AMIN016224	ADIR004472
OG0006812	AMIN001500	ADIR004816
OG0006813	AMIN007695	ADIR004248
OG0006814	AMIN007692	ADIR004256
OG0006815	AMIN007517	ADIR009853
OG0006816	AMIN001486	ADIR004828
OG0006817	AMIN001485	ADIR004829
OG0006818	AMIN007293	ADIR003776
OG0006819	AMIN009013	ADIR000248
OG0006821	AMIN001013	ADIR010866
OG0006822	AMIN011499	ADIR001591
OG0006823	AMIN011500	ADIR001590
OG0006824	AMIN010057	ADIR003602
OG0006825	AMIN007116	ADIR005939
OG0006826	AMIN010871	ADIR008731
OG0006827	AMIN010869	ADIR008729
OG0006828	AMIN010965	ADIR007488
OG0006829	AMIN001140	ADIR004065
OG0006830	AMIN011223	ADIR007736
