Orthogroup	AminimusMINIMUS1	AsinensisChina
OG0005532	AMIN011239	ASIC011020
OG0005533	AMIN007613	ASIC016117
OG0005534	AMIN011237	ASIC011018
OG0005535	AMIN003271	ASIC002762
OG0005536	AMIN003268	ASIC002769
OG0005537	AMIN003260	ASIC002368
OG0005538	AMIN003265	ASIC002766
OG0005539	AMIN003266	ASIC002767
OG0005540	AMIN002021	ASIC006788
OG0005541	AMIN011166	ASIC016338
OG0005542	AMIN011167	ASIC016337
OG0005543	AMIN011169	ASIC002905
OG0005544	AMIN011165	ASIC016339
OG0005545	AMIN001392	ASIC006579
OG0005546	AMIN009512	ASIC017234
OG0005547	AMIN002806	ASIC009830
OG0005548	AMIN002807	ASIC000387
OG0005549	AMIN002804	ASIC009833
OG0005550	AMIN002814	ASIC009206
OG0005551	AMIN008255	ASIC017975
OG0005552	AMIN003612	ASIC001346
OG0005553	AMIN008646	ASIC019950
OG0005554	AMIN008659	ASIC019935
OG0005555	AMIN009031	ASIC015453
OG0005556	AMIN008645	ASIC019951
OG0005557	AMIN008660	ASIC019934
OG0005558	AMIN008647	ASIC019949
OG0005559	AMIN008651	ASIC019945
OG0005560	AMIN008224	ASIC004976
OG0005561	AMIN009009	ASIC015495
OG0005562	AMIN006507	ASIC013890
OG0005563	AMIN006502	ASIC013896
OG0005564	AMIN006505	ASIC013893
OG0005565	AMIN006515	ASIC013920
OG0005566	AMIN006510	ASIC013889
OG0005567	AMIN006506	ASIC013892
OG0005568	AMIN011472	ASIC016545
OG0005569	AMIN011473	ASIC016543
OG0005570	AMIN011471	ASIC016546
OG0005571	AMIN011474	ASIC016542
OG0005572	AMIN002791	ASIC021461
OG0005573	AMIN004849	ASIC004736
OG0005574	AMIN004627	ASIC008066
OG0005575	AMIN002880	ASIC002275
OG0005576	AMIN004857	ASIC008068
OG0005577	AMIN004858	ASIC008067
OG0005578	AMIN004851	ASIC004737
OG0005579	AMIN004856	ASIC008071
OG0005580	AMIN002881	ASIC002274
OG0005581	AMIN004811	ASIC020230
OG0005582	AMIN003125	ASIC021401
OG0005583	AMIN014281	ASIC021398
OG0005584	AMIN003347	ASIC007022
OG0005585	AMIN000354	ASIC007019
OG0005586	AMIN006313	ASIC017632
OG0005587	AMIN006312	ASIC017631
OG0005588	AMIN001490	ASIC017205
OG0005589	AMIN006306	ASIC017624
OG0005590	AMIN009073	ASIC005294
OG0005591	AMIN009435	ASIC017194
OG0005592	AMIN006311	ASIC017630
OG0005593	AMIN006314	ASIC017634
OG0005594	AMIN010981	ASIC015076
OG0005595	AMIN010982	ASIC015075
OG0005596	AMIN007900	ASIC000283
OG0005598	AMIN008113	ASIC011270
OG0005599	AMIN007056	ASIC010964
OG0005600	AMIN011156	ASIC016375
OG0005601	AMIN006493	ASIC005183
OG0005602	AMIN010224	ASIC010202
OG0005603	AMIN002204	ASIC011508
OG0005604	AMIN002203	ASIC011511
OG0005605	AMIN001222	ASIC009452
OG0005608	AMIN005768	ASIC007661
OG0005609	AMIN005581	ASIC006316
OG0005610	AMIN007634	ASIC013767
OG0005611	AMIN004010	ASIC008811
OG0005612	AMIN004008	ASIC008809
OG0005613	AMIN011570	ASIC012267
OG0005614	AMIN010710	ASIC012250
OG0005615	AMIN010712	ASIC012251
OG0005616	AMIN003741	ASIC008036
OG0005617	AMIN002179	ASIC010547
OG0005618	AMIN002178	ASIC010548
OG0005619	AMIN016228	ASIC010549
OG0005620	AMIN011124	ASIC015037
OG0005621	AMIN011123	ASIC015039
OG0005622	AMIN011122	ASIC015040
OG0005623	AMIN011121	ASIC015041
OG0005624	AMIN006089	ASIC004342
OG0005625	AMIN009622	ASIC007101
OG0005626	AMIN001665	ASIC010775
OG0005627	AMIN009840	ASIC004338
OG0005628	AMIN001663	ASIC010780
OG0005629	AMIN001666	ASIC010776
OG0005630	AMIN010759	ASIC010446
OG0005631	AMIN010758	ASIC010448
OG0005632	AMIN010570	ASIC007794
OG0005633	AMIN011161	ASIC016357
OG0005634	AMIN010567	ASIC007789
OG0005635	AMIN010565	ASIC007787
OG0005636	AMIN010569	ASIC007790
OG0005637	AMIN010566	ASIC007788
OG0005638	AMIN011163	ASIC016354
OG0005639	AMIN010479	ASIC019703
OG0005641	AMIN000818	ASIC016965
OG0005642	AMIN000234	ASIC021433
OG0005643	AMIN000235	ASIC021434
OG0005644	AMIN003179	ASIC021430
OG0005645	AMIN003183	ASIC009417
OG0005646	AMIN003184	ASIC009418
OG0005649	AMIN005988	ASIC015745
OG0005650	AMIN009717	ASIC006667
OG0005651	AMIN006816	ASIC014635
OG0005653	AMIN005772	ASIC009602
OG0005654	AMIN002048	ASIC009616
OG0005655	AMIN002971	ASIC013237
OG0005656	AMIN002970	ASIC013235
OG0005657	AMIN003904	ASIC003328
OG0005658	AMIN010901	ASIC011740
OG0005659	AMIN010900	ASIC011742
OG0005660	AMIN010903	ASIC011738
OG0005661	AMIN010208	ASIC010183
OG0005662	AMIN008945	ASIC015989
OG0005663	AMIN015975	ASIC015908
OG0005664	AMIN008912	ASIC015914
OG0005665	AMIN010447	ASIC019766
OG0005666	AMIN010443	ASIC019772
OG0005667	AMIN010040	ASIC019625
OG0005668	AMIN008845	ASIC017497
OG0005669	AMIN008166	ASIC009143
OG0005670	AMIN001229	ASIC009657
OG0005671	AMIN006348	ASIC014210
OG0005672	AMIN006354	ASIC014202
OG0005673	AMIN006345	ASIC014213
OG0005674	AMIN006349	ASIC014209
OG0005675	AMIN006346	ASIC014211
OG0005676	AMIN008444	ASIC019278
OG0005677	AMIN007350	ASIC018956
OG0005678	AMIN010414	ASIC019819
OG0005679	AMIN010418	ASIC019813
OG0005680	AMIN010413	ASIC019825
OG0005681	AMIN015776	ASIC019806
OG0005682	AMIN010417	ASIC019814
OG0005683	AMIN004923	ASIC021871
OG0005684	AMIN004114	ASIC001583
OG0005685	AMIN004111	ASIC001587
OG0005686	AMIN005410	ASIC020368
OG0005687	AMIN001750	ASIC006378
OG0005689	AMIN001755	ASIC006373
OG0005690	AMIN001753	ASIC006374
OG0005691	AMIN004443	ASIC017935
OG0005692	AMIN008144	ASIC014947
OG0005693	AMIN000447	ASIC008313
OG0005694	AMIN011408	ASIC019214
OG0005695	AMIN000449	ASIC008315
OG0005696	AMIN000445	ASIC008308
OG0005697	AMIN000495	ASIC008208
OG0005698	AMIN000497	ASIC008209
OG0005699	AMIN000448	ASIC008314
OG0005700	AMIN000884	ASIC012003
OG0005701	AMIN008374	ASIC012696
OG0005702	AMIN004302	ASIC017773
OG0005703	AMIN004301	ASIC017772
OG0005704	AMIN008574	ASIC018134
OG0005705	AMIN008730	ASIC002226
OG0005706	AMIN008961	ASIC017964
OG0005707	AMIN008575	ASIC018133
OG0005708	AMIN008576	ASIC018132
OG0005709	AMIN008577	ASIC018131
OG0005710	AMIN016127	ASIC017774
OG0005711	AMIN007024	ASIC001204
OG0005712	AMIN007023	ASIC001205
OG0005713	AMIN007942	ASIC002582
OG0005714	AMIN006737	ASIC008628
OG0005715	AMIN011644	ASIC014934
OG0005716	AMIN006735	ASIC008623
OG0005717	AMIN011606	ASIC014932
OG0005718	AMIN006739	ASIC008625
OG0005719	AMIN006738	ASIC008627
OG0005720	AMIN006740	ASIC008630
OG0005721	AMIN008008	ASIC016637
OG0005722	AMIN007307	ASIC012358
OG0005723	AMIN005287	ASIC010240
OG0005724	AMIN001976	ASIC020343
OG0005725	AMIN001975	ASIC020365, ASIC009882
OG0005726	AMIN004249	ASIC004819
OG0005727	AMIN008193	ASIC017918
OG0005728	AMIN004252	ASIC004822
OG0005729	AMIN010954	ASIC011603
OG0005730	AMIN004250	ASIC004820
OG0005731	AMIN009224	ASIC015327
OG0005732	AMIN005320	ASIC000590
OG0005733	AMIN005319	ASIC005368
OG0005734	AMIN008294	ASIC019359
OG0005735	AMIN008297	ASIC019361
OG0005736	AMIN008298	ASIC019362
OG0005737	AMIN008293	ASIC019358
OG0005738	AMIN007474	ASIC011841
OG0005739	AMIN004736	ASIC004012
OG0005740	AMIN005464	ASIC005382
OG0005741	AMIN007163	ASIC012816
OG0005742	AMIN009448	ASIC012814
OG0005743	AMIN009443	ASIC012802
OG0005744	AMIN006953	ASIC017926
OG0005745	AMIN008158	ASIC009142
OG0005746	AMIN008155	ASIC009145
OG0005747	AMIN008157	ASIC009144
OG0005748	AMIN006697	ASIC002806
OG0005749	AMIN008074	ASIC003009
OG0005750	AMIN008160	ASIC009139
OG0005751	AMIN000747	ASIC004586
OG0005753	AMIN004907	ASIC021899
OG0005754	AMIN004901	ASIC021906
OG0005755	AMIN005272	ASIC005227
OG0005756	AMIN005695	ASIC010260
OG0005757	AMIN008230	ASIC018291
OG0005758	AMIN002426	ASIC002417
OG0005759	AMIN002424	ASIC002419
OG0005760	AMIN002418	ASIC013245
OG0005761	AMIN002419	ASIC013244
OG0005762	AMIN011438	ASIC016081
OG0005763	AMIN002417	ASIC013246
OG0005764	AMIN007455, AMIN007454	ASIC011297
OG0005765	AMIN007448	ASIC011286
OG0005766	AMIN007446	ASIC011285
OG0005767	AMIN007445	ASIC011282
OG0005768	AMIN002868	ASIC002289
OG0005769	AMIN002870	ASIC002287
OG0005770	AMIN002879	ASIC002276
OG0005771	AMIN002869	ASIC002288
OG0005772	AMIN002873	ASIC002283
OG0005773	AMIN002872	ASIC002285
OG0005774	AMIN002878	ASIC002277
OG0005776	AMIN000089	ASIC014327
OG0005777	AMIN001039	ASIC010837
OG0005778	AMIN011389	ASIC003091
OG0005779	AMIN011388	ASIC003093
OG0005780	AMIN011384	ASIC003099
OG0005781	AMIN015770	ASIC013068
OG0005783	AMIN006569	ASIC015892
OG0005784	AMIN002833	ASIC013342
OG0005785	AMIN005367	ASIC017095
OG0005786	AMIN005364	ASIC017100
OG0005787	AMIN005302	ASIC010223
OG0005788	AMIN005715	ASIC017091
OG0005789	AMIN005583	ASIC006349
OG0005790	AMIN004284	ASIC018328
OG0005791	AMIN004282	ASIC018323
OG0005792	AMIN011259	ASIC011051
OG0005793	AMIN001120	ASIC013449
OG0005794	AMIN001096	ASIC013474
OG0005795	AMIN010138	ASIC021613
OG0005796	AMIN010137	ASIC021612
OG0005797	AMIN002273	ASIC011394
OG0005798	AMIN002283	ASIC011401
OG0005799	AMIN002274	ASIC011395
OG0005800	AMIN011094	ASIC018532
OG0005801	AMIN011095	ASIC018537
OG0005802	AMIN011091	ASIC018525
OG0005804	AMIN006275	ASIC017072, ASIC013195
OG0005805	AMIN005507	ASIC011794
OG0005806	AMIN001083	ASIC017074
OG0005807	AMIN005485	ASIC004457
OG0005808	AMIN000398	ASIC021529
OG0005809	AMIN000688	ASIC010069
OG0005810	AMIN000399	ASIC021530
OG0005811	AMIN000545	ASIC012668
OG0005812	AMIN000365	ASIC012634
OG0005813	AMIN000367	ASIC012620
OG0005814	AMIN000294	ASIC014739
OG0005815	AMIN000941	ASIC005503
OG0005816	AMIN000939	ASIC005505
OG0005817	AMIN000293	ASIC014738
OG0005818	AMIN002979	ASIC005531
OG0005820	AMIN000122	ASIC010881
OG0005821	AMIN015874	ASIC011130
OG0005822	AMIN005977	ASIC003439
OG0005823	AMIN005975	ASIC003442
OG0005824	AMIN000113	ASIC010893
OG0005825	AMIN007654	ASIC013706
OG0005826	AMIN007660	ASIC013676
OG0005827	AMIN007645	ASIC013725
OG0005828	AMIN007648	ASIC013718
OG0005829	AMIN004288	ASIC018332
OG0005830	AMIN000090	ASIC014328
OG0005831	AMIN008493	ASIC014460
OG0005832	AMIN004583	ASIC008448
OG0005834	AMIN004582	ASIC008450
OG0005835	AMIN011261	ASIC018935
OG0005836	AMIN011430	ASIC016053
OG0005837	AMIN010846	ASIC011071
OG0005838	AMIN010147	ASIC021625
OG0005839	AMIN011201	ASIC016868
OG0005840	AMIN009506	ASIC022004
OG0005841	AMIN009507	ASIC022143
OG0005842	AMIN009505	ASIC022048
OG0005843	AMIN003373	ASIC004070
OG0005844	AMIN003378	ASIC004062
OG0005845	AMIN003371	ASIC004072
OG0005846	AMIN003372	ASIC004071
OG0005847	AMIN000481	ASIC008170
OG0005848	AMIN000477	ASIC008161
OG0005849	AMIN000478	ASIC008162
OG0005850	AMIN003085	ASIC010373
OG0005851	AMIN003557	ASIC008770
OG0005852	AMIN000428	ASIC008270
OG0005853	AMIN006446	ASIC005401
OG0005854	AMIN006445	ASIC005402
OG0005855	AMIN011459	ASIC016422
OG0005856	AMIN011453	ASIC016436
OG0005857	AMIN011460	ASIC016421
OG0005858	AMIN011454	ASIC016435
OG0005859	AMIN011456	ASIC016433
OG0005860	AMIN011458	ASIC016423
OG0005861	AMIN011451	ASIC016438
OG0005862	AMIN010500	ASIC019680
OG0005863	AMIN010503	ASIC019684
OG0005864	AMIN010490	ASIC019692
OG0005865	AMIN010510	ASIC019689
OG0005866	AMIN009660	ASIC004149
OG0005867	AMIN009659	ASIC004148
OG0005868	AMIN009656	ASIC004144
OG0005869	AMIN001640	ASIC010749
OG0005870	AMIN001639	ASIC010748
OG0005871	AMIN001641	ASIC010750
OG0005872	AMIN006374	ASIC004876
OG0005873	AMIN006371	ASIC004881
OG0005874	AMIN006369	ASIC004883
OG0005875	AMIN002925	ASIC004316
OG0005876	AMIN002926	ASIC004317
OG0005877	AMIN002261	ASIC011491
OG0005878	AMIN002259	ASIC011535
OG0005879	AMIN002264	ASIC011593
OG0005880	AMIN016173	ASIC004309
OG0005881	AMIN002924	ASIC004314
OG0005882	AMIN008901	ASIC008114
OG0005884	AMIN008898	ASIC008138
OG0005885	AMIN005382	ASIC022327
OG0005886	AMIN005533	ASIC004445
OG0005887	AMIN002235	ASIC011526
OG0005888	AMIN000839	ASIC012370
OG0005889	AMIN000836	ASIC002845
OG0005890	AMIN002237	ASIC011523
OG0005891	AMIN000837	ASIC003292
OG0005892	AMIN009589	ASIC012041
OG0005893	AMIN008353	ASIC003646
OG0005894	AMIN008354	ASIC003647
OG0005895	AMIN008355	ASIC003648
OG0005896	AMIN008352	ASIC003645
OG0005897	AMIN008349	ASIC003643
OG0005898	AMIN008356	ASIC003650
OG0005899	AMIN009436	ASIC017322
OG0005900	AMIN002339	ASIC011565
OG0005901	AMIN001163	ASIC013475
OG0005902	AMIN001161	ASIC013486
OG0005903	AMIN001164	ASIC013453
OG0005904	AMIN008515	ASIC019462
OG0005905	AMIN008511	ASIC019458
OG0005906	AMIN015504	ASIC019463
OG0005907	AMIN008514	ASIC019461
OG0005908	AMIN008507	ASIC019452
OG0005909	AMIN008509	ASIC019455
OG0005910	AMIN008512	ASIC019459
OG0005911	AMIN008528	ASIC019485
OG0005912	AMIN008529	ASIC019489
OG0005913	AMIN001747	ASIC006384
OG0005914	AMIN009485	ASIC022104
OG0005915	AMIN009484	ASIC022105
OG0005916	AMIN009488	ASIC022096
OG0005917	AMIN001683	ASIC006079
OG0005918	AMIN009490	ASIC022093
OG0005919	AMIN009489	ASIC022095
OG0005920	AMIN009486	ASIC022103
OG0005921	AMIN009483	ASIC022108
OG0005922	AMIN004425	ASIC013015
OG0005923	AMIN004428	ASIC013019
OG0005924	AMIN004426	ASIC013016
OG0005925	AMIN011343	ASIC018913
OG0005926	AMIN016049	ASIC018908
OG0005927	AMIN011342	ASIC018912
OG0005928	AMIN007975	ASIC011035
OG0005929	AMIN007976	ASIC011046
OG0005930	AMIN004219	ASIC006158
OG0005931	AMIN004748	ASIC020588
OG0005932	AMIN000011	ASIC014329
OG0005933	AMIN000014	ASIC014245
OG0005934	AMIN004053	ASIC014236
OG0005935	AMIN004150	ASIC007069
OG0005936	AMIN003020	ASIC007063
OG0005937	AMIN004149	ASIC007068
OG0005938	AMIN007049	ASIC022303
OG0005939	AMIN007052	ASIC022299
OG0005940	AMIN008142	ASIC014952, ASIC014951
OG0005941	AMIN008683	ASIC022296
OG0005942	AMIN007051	ASIC022300
OG0005943	AMIN007050	ASIC022302
OG0005944	AMIN008682	ASIC022295
OG0005945	AMIN004679	ASIC011945
OG0005946	AMIN004562	ASIC014844
OG0005947	AMIN003000	ASIC003602
OG0005948	AMIN004683	ASIC012014
OG0005949	AMIN002999	ASIC003603
OG0005950	AMIN003001	ASIC003601
OG0005951	AMIN002998	ASIC003604
OG0005952	AMIN000904	ASIC006037
OG0005953	AMIN000907	ASIC001562
OG0005954	AMIN001774	ASIC006733
OG0005955	AMIN001777	ASIC006729
OG0005956	AMIN001772	ASIC006735
OG0005957	AMIN007594	ASIC018630
OG0005958	AMIN007595	ASIC018629
OG0005959	AMIN007596	ASIC018628
OG0005960	AMIN007593	ASIC018631
OG0005961	AMIN008186	ASIC017925
OG0005962	AMIN002590	ASIC008906
OG0005963	AMIN011196	ASIC016862
OG0005964	AMIN010069	ASIC019672
OG0005965	AMIN010072	ASIC019674
OG0005966	AMIN009522	ASIC017224
OG0005967	AMIN009409	ASIC020738
OG0005968	AMIN009601	ASIC015778
OG0005969	AMIN005275	ASIC005225
OG0005970	AMIN005118	ASIC006830
OG0005971	AMIN005777	ASIC004351
OG0005972	AMIN016232	ASIC006772
OG0005973	AMIN010621	ASIC016715
OG0005974	AMIN004769	ASIC021745
OG0005975	AMIN011431	ASIC016054
OG0005976	AMIN007565	ASIC015054
OG0005977	AMIN004768	ASIC021744
OG0005978	AMIN000947	ASIC021578
OG0005979	AMIN004767	ASIC021742
OG0005980	AMIN004985	ASIC008956
OG0005981	AMIN004983	ASIC008962
OG0005982	AMIN004986	ASIC008945
OG0005983	AMIN004984	ASIC008961
OG0005984	AMIN000959	ASIC006174
OG0005985	AMIN000961	ASIC006176
OG0005986	AMIN000958	ASIC006134
OG0005987	AMIN009107	ASIC014120
OG0005988	AMIN001190	ASIC013514
OG0005989	AMIN003946	ASIC013809
OG0005990	AMIN007765	ASIC019890
OG0005991	AMIN010679	ASIC019894
OG0005992	AMIN010828	ASIC012466
OG0005993	AMIN015516	ASIC012454
OG0005994	AMIN010830	ASIC012468
OG0005995	AMIN016223	ASIC007797
OG0005996	AMIN010678	ASIC019895
OG0005997	AMIN006059	ASIC013095
OG0005998	AMIN006057	ASIC013099
OG0005999	AMIN009504	ASIC022062
OG0006000	AMIN006058	ASIC013096
OG0006001	AMIN009502	ASIC022076
OG0006002	AMIN007621	ASIC019589
OG0006003	AMIN002098	ASIC000570
OG0006004	AMIN005231	ASIC016988
OG0006005	AMIN002097	ASIC000569
OG0006006	AMIN001530	ASIC004514
OG0006007	AMIN001529	ASIC004515
OG0006008	AMIN009637	ASIC006969
OG0006009	AMIN009638	ASIC002670
OG0006010	AMIN009479	ASIC022113
OG0006011	AMIN009636	ASIC006466
OG0006012	AMIN007504	ASIC011850
OG0006013	AMIN007510	ASIC011799
OG0006014	AMIN015530	ASIC008468
OG0006015	AMIN002532	ASIC010574
OG0006016	AMIN007505	ASIC011851
OG0006017	AMIN008692	ASIC012873
OG0006018	AMIN009849	ASIC002249
OG0006019	AMIN009851	ASIC002235
OG0006020	AMIN009854	ASIC002241
OG0006021	AMIN009850	ASIC002250
OG0006022	AMIN009846	ASIC002233
OG0006023	AMIN000878	ASIC011991
OG0006024	AMIN004021	ASIC003594
OG0006025	AMIN004019	ASIC003597
OG0006026	AMIN004020	ASIC003596
OG0006027	AMIN000162	ASIC012367
OG0006028	AMIN000157	ASIC001379
OG0006029	AMIN000153	ASIC005641
OG0006030	AMIN000160	ASIC001382
OG0006031	AMIN000159	ASIC001381
OG0006033	AMIN000156	ASIC012360
OG0006034	AMIN000194	ASIC004636
OG0006035	AMIN000201	ASIC004641
OG0006037	AMIN003073	ASIC007885
OG0006038	AMIN015784	ASIC004633
OG0006039	AMIN000191	ASIC004632
OG0006040	AMIN000202	ASIC004642
OG0006041	AMIN000200	ASIC004640
OG0006042	AMIN015787	ASIC004637
OG0006043	AMIN010976	ASIC015082
OG0006044	AMIN007907	ASIC001052
OG0006045	AMIN007910	ASIC001037
OG0006046	AMIN007909	ASIC001035
OG0006047	AMIN010977	ASIC015081
OG0006048	AMIN005786	ASIC009695
OG0006049	AMIN005787	ASIC009700
OG0006050	AMIN005788	ASIC009702
OG0006051	AMIN005494	ASIC004453
OG0006052	AMIN010716	ASIC012259
OG0006053	AMIN003727	ASIC008012
OG0006054	AMIN010653	ASIC007858
OG0006055	AMIN011419	ASIC016034
OG0006056	AMIN011425	ASIC016045
OG0006057	AMIN015880	ASIC014102
OG0006058	AMIN000229	ASIC005514
OG0006059	AMIN003302	ASIC004555
OG0006060	AMIN008091	ASIC015033
OG0006061	AMIN008852	ASIC017533
OG0006062	AMIN002064	ASIC016937
OG0006063	AMIN005675	ASIC009587
OG0006064	AMIN002056	ASIC016948
OG0006066	AMIN002960	ASIC011324
OG0006067	AMIN002963	ASIC011320
OG0006069	AMIN002695	ASIC005952
OG0006070	AMIN002690	ASIC009783
OG0006071	AMIN002691	ASIC009784
OG0006072	AMIN001940	ASIC020364
OG0006073	AMIN015603	ASIC018786
OG0006074	AMIN010863	ASIC018788
OG0006075	AMIN007776	ASIC017351
OG0006076	AMIN010862	ASIC018787
OG0006077	AMIN007774	ASIC017353
OG0006078	AMIN011658	ASIC018584
OG0006079	AMIN003614	ASIC020993
OG0006080	AMIN002794	ASIC009823
OG0006081	AMIN002793	ASIC009826
OG0006082	AMIN008485	ASIC014516
OG0006083	AMIN008486	ASIC014527
OG0006084	AMIN011481	ASIC016523
OG0006085	AMIN005133	ASIC009706
OG0006086	AMIN002642	ASIC003498
OG0006087	AMIN003950	ASIC013801
OG0006088	AMIN004259	ASIC013012
OG0006089	AMIN005144	ASIC007613
OG0006090	AMIN010242	ASIC003784
OG0006091	AMIN010240	ASIC003817
OG0006092	AMIN010243	ASIC003773
OG0006093	AMIN007503	ASIC011842
OG0006094	AMIN007502	ASIC011831
OG0006095	AMIN001200	ASIC013545
OG0006096	AMIN001199	ASIC013544
OG0006097	AMIN001203	ASIC016356
OG0006098	AMIN007222	ASIC017418
OG0006099	AMIN006657	ASIC012848
OG0006101	AMIN006655	ASIC012852
OG0006102	AMIN007223	ASIC017429
OG0006103	AMIN002834	ASIC013341
OG0006104	AMIN011637	ASIC009175
OG0006106	AMIN004848	ASIC004745
OG0006107	AMIN003573	ASIC004742
OG0006108	AMIN004847	ASIC004744
OG0006109	AMIN000647	ASIC021467
OG0006110	AMIN004086	ASIC020114
OG0006111	AMIN002316	ASIC011468
OG0006112	AMIN002318	ASIC011471
OG0006113	AMIN016263	ASIC011479
OG0006114	AMIN004084	ASIC020116
OG0006115	AMIN016261	ASIC011474
OG0006116	AMIN002319	ASIC011473
OG0006117	AMIN011212	ASIC016891, ASIC016890
OG0006118	AMIN000266	ASIC002140
OG0006119	AMIN003740	ASIC008035
OG0006121	AMIN008171	ASIC010404
OG0006122	AMIN011291	ASIC016669, ASIC016679
OG0006123	AMIN015749	ASIC003617
OG0006124	AMIN002411	ASIC013254
OG0006125	AMIN000210	ASIC003319
OG0006126	AMIN005860	ASIC009473
OG0006127	AMIN002042	ASIC000607
OG0006128	AMIN005859	ASIC009474
OG0006129	AMIN005365	ASIC017099
OG0006130	AMIN007403	ASIC016768
OG0006131	AMIN007402	ASIC016770
OG0006132	AMIN008088	ASIC003015
OG0006133	AMIN007400	ASIC016772
OG0006134	AMIN004996	ASIC011215
OG0006135	AMIN004998	ASIC011219
OG0006136	AMIN007836	ASIC019519
OG0006137	AMIN007837	ASIC019517
OG0006139	AMIN004890	ASIC001351
OG0006140	AMIN010741	ASIC018655
OG0006141	AMIN015520	ASIC011055
OG0006142	AMIN001103	ASIC013488
OG0006143	AMIN010726	ASIC016097
OG0006144	AMIN010728	ASIC016101
OG0006145	AMIN010729	ASIC016102
OG0006146	AMIN005298	ASIC010267
OG0006147	AMIN004179	ASIC002955
OG0006148	AMIN004177	ASIC002057
OG0006149	AMIN004175	ASIC002055
OG0006150	AMIN016102	ASIC002956
OG0006151	AMIN016123	ASIC002951
OG0006152	AMIN001319	ASIC002636
OG0006153	AMIN008189	ASIC017922
OG0006154	AMIN003110	ASIC021390
OG0006155	AMIN003109	ASIC021391
OG0006156	AMIN010083	ASIC019063
OG0006157	AMIN010085	ASIC019068
OG0006158	AMIN010689	ASIC009883
OG0006159	AMIN010690	ASIC009881
OG0006160	AMIN010084	ASIC019065
OG0006161	AMIN009621	ASIC010690
OG0006163	AMIN000675	ASIC000806
OG0006164	AMIN005161	ASIC009537
OG0006165	AMIN015748	ASIC004860
OG0006166	AMIN006391	ASIC004869
OG0006167	AMIN006388	ASIC004895
OG0006168	AMIN011344	ASIC018914
OG0006169	AMIN005081	ASIC007691
OG0006170	AMIN005203	ASIC009664
OG0006171	AMIN005130	ASIC010342
OG0006172	AMIN005131	ASIC009704
OG0006173	AMIN001123	ASIC013446
OG0006174	AMIN006718	ASIC008547
OG0006175	AMIN001124	ASIC013445
OG0006176	AMIN009365	ASIC018048
OG0006177	AMIN009364	ASIC018026
OG0006178	AMIN000842	ASIC001085
OG0006179	AMIN009362	ASIC017993
OG0006180	AMIN010739	ASIC018653
OG0006181	AMIN010742	ASIC018656
OG0006182	AMIN010740	ASIC018654
OG0006183	AMIN010941	ASIC011697
OG0006184	AMIN010938	ASIC011694
OG0006185	AMIN007417	ASIC016742
OG0006186	AMIN010940	ASIC011696
OG0006187	AMIN000522	ASIC008237
OG0006188	AMIN000525	ASIC008241
OG0006189	AMIN015788	ASIC008238
OG0006190	AMIN000521	ASIC008236
OG0006191	AMIN016305	ASIC007801
OG0006192	AMIN006153	ASIC014441
OG0006193	AMIN008039	ASIC018713
OG0006194	AMIN008040	ASIC018714
OG0006195	AMIN011217	ASIC016570
OG0006196	AMIN009015	ASIC015484
OG0006198	AMIN009018	ASIC015479
OG0006199	AMIN008096	ASIC011272
OG0006200	AMIN000141	ASIC014837
OG0006201	AMIN000137	ASIC014873
OG0006202	AMIN000135	ASIC014875
OG0006203	AMIN004554	ASIC014833
OG0006204	AMIN008812	ASIC020510
OG0006205	AMIN001854	ASIC007299
OG0006206	AMIN010318	ASIC003759
OG0006207	AMIN010322	ASIC003752
OG0006208	AMIN002986	ASIC014066
OG0006209	AMIN002579	ASIC008808
OG0006210	AMIN009004	ASIC015501
OG0006211	AMIN009001	ASIC015505
OG0006212	AMIN009003	ASIC015502
OG0006213	AMIN009006	ASIC015499
OG0006214	AMIN008999	ASIC015507
OG0006215	AMIN009008	ASIC015497
OG0006216	AMIN006877	ASIC017808
OG0006217	AMIN002215	ASIC011494
OG0006218	AMIN002210	ASIC011499
OG0006219	AMIN002216	ASIC011493
OG0006220	AMIN002206	ASIC011506
