Orthogroup	AaegyptiLVP_AGWG	AgambiaePEST
OG0004692	AAEL005023	AGAP008264
OG0004693	AAEL005025	AGAP008263
OG0004694	AAEL005035	AGAP007897
OG0004695	AAEL005037	AGAP008265
OG0004696	AAEL005038	AGAP007952, AGAP012754
OG0004697	AAEL005039	AGAP007951
OG0004698	AAEL005044	AGAP027984
OG0004699	AAEL005046	AGAP008433
OG0004700	AAEL005047	AGAP004152
OG0004701	AAEL005054	AGAP004654
OG0004702	AAEL005068	AGAP005297
OG0004703	AAEL005069	AGAP004146
OG0004704	AAEL005070	AGAP005298
OG0004705	AAEL005071	AGAP005294
OG0004706	AAEL005072	AGAP005302
OG0004707	AAEL005075	AGAP005295
OG0004708	AAEL005076	AGAP005301
OG0004709	AAEL005092	AGAP001804
OG0004710	AAEL005097	AGAP001805
OG0004711	AAEL005103	AGAP005331
OG0004712	AAEL005109	AGAP006735
OG0004713	AAEL005130	AGAP010340
OG0004714	AAEL005142	AGAP027982
OG0004715	AAEL005147	AGAP011341
OG0004716	AAEL005148	AGAP010336
OG0004717	AAEL005149	AGAP010342
OG0004718	AAEL005150	AGAP010338
OG0004719	AAEL005155	AGAP005330
OG0004720	AAEL005162	AGAP002332
OG0004721	AAEL005169	AGAP002329
OG0004722	AAEL005170	AGAP008727
OG0004723	AAEL005175	AGAP007636
OG0004724	AAEL005177	AGAP007631
OG0004725	AAEL005180	AGAP005853
OG0004726	AAEL005187	AGAP007629
OG0004727	AAEL005188	AGAP005846
OG0004728	AAEL005190	AGAP005852
OG0004729	AAEL005201	AGAP005847
OG0004730	AAEL005203	AGAP005844
OG0004731	AAEL005204	AGAP005839
OG0004732	AAEL005208	AGAP007626
OG0004733	AAEL005211	AGAP007623
OG0004734	AAEL005213	AGAP007633
OG0004735	AAEL005215	AGAP003802
OG0004736	AAEL005216	AGAP003806
OG0004737	AAEL005217	AGAP003800
OG0004738	AAEL005224	AGAP003795
OG0004739	AAEL005227	AGAP003804
OG0004740	AAEL005228	AGAP003808
OG0004741	AAEL005230	AGAP003805
OG0004742	AAEL005234	AGAP003803
OG0004743	AAEL005235	AGAP003801
OG0004744	AAEL005252	AGAP003675, AGAP012665
OG0004745	AAEL005261	AGAP000312
OG0004746	AAEL005262	AGAP006101
OG0004747	AAEL005271	AGAP000116
OG0004748	AAEL005276	AGAP006097
OG0004749	AAEL005278	AGAP000637
OG0004750	AAEL005281	AGAP002023
OG0004751	AAEL005284	AGAP010090
OG0004752	AAEL005297	AGAP011707
OG0004753	AAEL005303	AGAP004782
OG0004754	AAEL005305	AGAP012194
OG0004755	AAEL005311	AGAP010587
OG0004756	AAEL005313	AGAP008853
OG0004757	AAEL005315	AGAP007547
OG0004758	AAEL005322	AGAP007548
OG0004759	AAEL005326	AGAP007551
OG0004760	AAEL005329	AGAP007553
OG0004761	AAEL005330	AGAP008848
OG0004762	AAEL005339	AGAP008887
OG0004763	AAEL005341	AGAP008854
OG0004764	AAEL005347	AGAP009560
OG0004765	AAEL005354	AGAP003360
OG0004766	AAEL005355	AGAP009687
OG0004767	AAEL005358	AGAP003356
OG0004768	AAEL005367	AGAP009563
OG0004769	AAEL005383	AGAP009578
OG0004770	AAEL005384	AGAP002091
OG0004771	AAEL005387	AGAP009574
OG0004772	AAEL005390	AGAP009571
OG0004773	AAEL005392	AGAP009579
OG0004774	AAEL027245, AAEL005399	AGAP013180
OG0004775	AAEL005400	AGAP003893
OG0004776	AAEL005401	AGAP003304
OG0004777	AAEL005403	AGAP003723
OG0004778	AAEL005405	AGAP004089
OG0004779	AAEL005413	AGAP003644
OG0004780	AAEL005422	AGAP004366
OG0004781	AAEL005423	AGAP004087
OG0004782	AAEL005425	AGAP003715
OG0004783	AAEL005429	AGAP000551
OG0004784	AAEL005431	AGAP012328
OG0004785	AAEL005440	AGAP000349
OG0004786	AAEL005444	AGAP000347
OG0004787	AAEL005446	AGAP009622
OG0004788	AAEL005449	AGAP007832
OG0004789	AAEL005451	AGAP010163
OG0004790	AAEL005453	AGAP010202
OG0004791	AAEL005454	AGAP009625
OG0004792	AAEL005455	AGAP009624
OG0004793	AAEL005458	AGAP010164
OG0004794	AAEL005460	AGAP009621
OG0004795	AAEL005463	AGAP012179
OG0004796	AAEL005464	AGAP012181
OG0004797	AAEL005465	AGAP011313
OG0004798	AAEL005466	AGAP012180
OG0004799	AAEL005468	AGAP011274
OG0004800	AAEL005470	AGAP010836
OG0004801	AAEL005473	AGAP011312
OG0004802	AAEL005474	AGAP011317
OG0004803	AAEL005479	AGAP011318
OG0004804	AAEL005481	AGAP001111
OG0004805	AAEL005492	AGAP001109
OG0004806	AAEL005504	AGAP028148
OG0004807	AAEL005507	AGAP002172
OG0004808	AAEL005508	AGAP002170
OG0004809	AAEL005510	AGAP002173
OG0004810	AAEL005521	AGAP000994
OG0004811	AAEL005524	AGAP000792
OG0004812	AAEL005530	AGAP000359
OG0004813	AAEL005531	AGAP000356
OG0004814	AAEL005535	AGAP008132
OG0004815	AAEL005544	AGAP003817
OG0004816	AAEL005558	AGAP010623
OG0004817	AAEL005567	AGAP001928
OG0004818	AAEL005573	AGAP010622
OG0004819	AAEL005575	AGAP029557
OG0004820	AAEL005579	AGAP010624
OG0004821	AAEL005583	AGAP012258
OG0004822	AAEL005604, AAEL005596	AGAP001241
OG0004823	AAEL012074, AAEL005598	AGAP002218
OG0004824	AAEL005599	AGAP001242
OG0004825	AAEL005605	AGAP001256
OG0004826	AAEL005618	AGAP001205
OG0004827	AAEL005622	AGAP001203
OG0004828	AAEL005626	AGAP000081
OG0004829	AAEL005629	AGAP001408
OG0004830	AAEL005634	AGAP004018
OG0004831	AAEL005639	AGAP012463
OG0004832	AAEL005643	AGAP009261
OG0004833	AAEL005646	AGAP009258
OG0004834	AAEL005653	AGAP009259
OG0004835	AAEL005655	AGAP009255
OG0004836	AAEL005657	AGAP009257
OG0004837	AAEL005659	AGAP009254
OG0004838	AAEL005662	AGAP009265
OG0004839	AAEL005663	AGAP009260
OG0004840	AAEL005666	AGAP006904
OG0004841	AAEL005678	AGAP002571
OG0004842	AAEL005681	AGAP002566
OG0004843	AAEL005688	AGAP002570
OG0004844	AAEL005690	AGAP008136
OG0004845	AAEL005692	AGAP029547
OG0004846	AAEL005699	AGAP002569
OG0004847	AAEL005706	AGAP002567
OG0004848	AAEL005709	AGAP002568
OG0004849	AAEL005713	AGAP002837
OG0004850	AAEL005719	AGAP003019
OG0004851	AAEL005720	AGAP011163
OG0004852	AAEL005726	AGAP000865
OG0004853	AAEL005728	AGAP008604
OG0004854	AAEL005730	AGAP008598
OG0004855	AAEL005731	AGAP008606
OG0004856	AAEL005732	AGAP008602
OG0004857	AAEL005734	AGAP008611
OG0004858	AAEL005736	AGAP010143
OG0004859	AAEL005739	AGAP009773
OG0004860	AAEL005742	AGAP008612
OG0004861	AAEL005744	AGAP008601
OG0004862	AAEL005754	AGAP008585
OG0004863	AAEL005762	AGAP008593
OG0004864	AAEL005766	AGAP002564
OG0004865	AAEL005769	AGAP002557
OG0004866	AAEL005776	AGAP002560
OG0004867	AAEL005785	AGAP002563
OG0004868	AAEL005787	AGAP000182
OG0004869	AAEL005790	AGAP000184
OG0004870	AAEL005793	AGAP002291
OG0004871	AAEL005796	AGAP002948
OG0004872	AAEL005799	AGAP002952
OG0004873	AAEL005803	AGAP002881
OG0004874	AAEL005813	AGAP002290
OG0004875	AAEL005822	AGAP002883
OG0004876	AAEL005825	AGAP007097
OG0004877	AAEL005826	AGAP000377
OG0004878	AAEL005827	AGAP000319
OG0004879	AAEL005830	AGAP005423
OG0004880	AAEL005831	AGAP000991
OG0004881	AAEL005832	AGAP000378
OG0004882	AAEL005837	AGAP000429
OG0004883	AAEL005839	AGAP000188
OG0004884	AAEL005840	AGAP000073
OG0004885	AAEL005845	AGAP010895
OG0004886	AAEL005850	AGAP004693
OG0004887	AAEL005856	AGAP010894
OG0004888	AAEL005857	AGAP010842
OG0004889	AAEL005861	AGAP028617
OG0004890	AAEL005870	AGAP011448
OG0004891	AAEL005874	AGAP007538
OG0004892	AAEL005879	AGAP007532
OG0004893	AAEL005888	AGAP007533
OG0004894	AAEL005891, AAEL022858	AGAP006622
OG0004895	AAEL005897	AGAP002788
OG0004896	AAEL005902	AGAP002781
OG0004897	AAEL005904	AGAP002782
OG0004898	AAEL005906	AGAP002784
OG0004899	AAEL005908	AGAP004244
OG0004900	AAEL005909	AGAP002780
OG0004901	AAEL005911	AGAP003536
OG0004902	AAEL005913	AGAP013010, AGAP013378
OG0004903	AAEL005915	AGAP001782
OG0004904	AAEL005926	AGAP012755, AGAP010225
OG0004905	AAEL005928	AGAP004196
OG0004906	AAEL005929	AGAP003221
OG0004907	AAEL005931	AGAP004197
OG0004908	AAEL005936	AGAP001779
OG0004909	AAEL005939, AAEL020519	AGAP001778
OG0004910	AAEL005946	AGAP002889
OG0004911	AAEL005947	AGAP002892
OG0004912	AAEL005951	AGAP002890
OG0004913	AAEL005959	AGAP011513
OG0004914	AAEL005968	AGAP008099
OG0004915	AAEL005976	AGAP005723
OG0004916	AAEL005977	AGAP005721
OG0004917	AAEL005980	AGAP005724
OG0004918	AAEL005985	AGAP005715
OG0004919	AAEL026797, AAEL006001	AGAP009525
OG0004920	AAEL006002	AGAP009523
OG0004921	AAEL006009	AGAP009532
OG0004922	AAEL006010	AGAP009524
OG0004923	AAEL006012	AGAP009522
OG0004924	AAEL006016	AGAP011689
OG0004925	AAEL006022	AGAP003366
OG0004926	AAEL006025	AGAP004797
OG0004927	AAEL006027	AGAP004794
OG0004928	AAEL006036	AGAP011470
OG0004929	AAEL006048	AGAP001997
OG0004930	AAEL006050	AGAP002004
OG0004931	AAEL006051	AGAP001996
OG0004932	AAEL006055	AGAP002000
OG0004933	AAEL006056	AGAP001986
OG0004934	AAEL006059	AGAP002003
OG0004935	AAEL006062	AGAP001999
OG0004936	AAEL006064	AGAP003885
OG0004937	AAEL006065	AGAP002831
OG0004938	AAEL006066	AGAP003883
OG0004939	AAEL006067	AGAP001428
OG0004940	AAEL006069	AGAP003886
OG0004941	AAEL006071	AGAP002832
OG0004942	AAEL006073	AGAP003090
OG0004943	AAEL006080	AGAP013412
OG0004944	AAEL006087	AGAP002284
OG0004945	AAEL006091	AGAP011363
OG0004946	AAEL006098	AGAP011364
OG0004947	AAEL006103	AGAP011368
OG0004948	AAEL006107	AGAP011361
OG0004949	AAEL006115	AGAP011580
OG0004950	AAEL006116	AGAP004229
OG0004951	AAEL006117	AGAP011581
OG0004952	AAEL006118	AGAP004113
OG0004953	AAEL006120	AGAP004117
OG0004954	AAEL006124	AGAP001108
OG0004955	AAEL006125	AGAP001702
OG0004956	AAEL006129	AGAP002129
OG0004957	AAEL006133	AGAP002131
OG0004958	AAEL006134	AGAP002546
OG0004959	AAEL006137	AGAP004198
OG0004960	AAEL006139	AGAP004199
OG0004961	AAEL006140	AGAP001950
OG0004962	AAEL006142	AGAP013499
OG0004963	AAEL006150	AGAP002128
OG0004964	AAEL006154	AGAP001705
OG0004965	AAEL006166	AGAP012836, AGAP004101
OG0004966	AAEL006167	AGAP001094
OG0004967	AAEL006175	AGAP011673
OG0004968	AAEL006180	AGAP001557
OG0004969	AAEL006185	AGAP001694
OG0004970	AAEL006189	AGAP004489
OG0004971	AAEL006201	AGAP003751
OG0004972	AAEL006208	AGAP004062
OG0004973	AAEL006219	AGAP006058
OG0004974	AAEL006224	AGAP007475
OG0004975	AAEL006231	AGAP003540
OG0004976	AAEL006234	AGAP002017
OG0004977	AAEL006235	AGAP008658
OG0004978	AAEL006251	AGAP001364
OG0004979	AAEL006254	AGAP001367
OG0004980	AAEL006262	AGAP005239
OG0004981	AAEL006265	AGAP005254
OG0004982	AAEL006267	AGAP005255
OG0004983	AAEL006271	AGAP005234
OG0004985	AAEL006277	AGAP005241
OG0004986	AAEL006282	AGAP005233
OG0004987	AAEL006286	AGAP008110
OG0004988	AAEL006298	AGAP008108
OG0004989	AAEL006299	AGAP008111
OG0004990	AAEL006300	AGAP008107
OG0004991	AAEL006308	AGAP005173
OG0004992	AAEL006310	AGAP005168
OG0004993	AAEL006313	AGAP002480
OG0004994	AAEL006322	AGAP005170
OG0004995	AAEL006329	AGAP029302
OG0004996	AAEL006330	AGAP011030
OG0004997	AAEL006339	AGAP011031
OG0004998	AAEL006341	AGAP012808, AGAP010988
OG0004999	AAEL006346	AGAP010983
OG0005000	AAEL006350	AGAP011969
OG0005001	AAEL006352	AGAP028030
OG0005002	AAEL006362	AGAP000958
OG0005003	AAEL006364	AGAP000241
OG0005004	AAEL006370	AGAP000960
OG0005005	AAEL006373	AGAP000240
OG0005006	AAEL006374	AGAP000478
OG0005007	AAEL006400	AGAP008300
OG0005008	AAEL006401	AGAP008298
OG0005009	AAEL006407	AGAP008299
OG0005010	AAEL006409	AGAP008942
OG0005011	AAEL006412	AGAP008940
OG0005012	AAEL006413	AGAP008941
OG0005013	AAEL006419	AGAP008935
OG0005014	AAEL006420	AGAP008287
OG0005015	AAEL006432	AGAP009274
OG0005016	AAEL006433	AGAP009276
OG0005017	AAEL006436	AGAP009278
OG0005018	AAEL006437	AGAP009943
OG0005019	AAEL006438	AGAP008946
OG0005020	AAEL006439	AGAP008228
OG0005021	AAEL006441	AGAP009271
OG0005022	AAEL006446	AGAP008227
OG0005023	AAEL006447	AGAP029988
OG0005024	AAEL006451	AGAP009275
OG0005025	AAEL006453	AGAP010501
OG0005026	AAEL006459	AGAP010500
OG0005027	AAEL006460	AGAP010494
OG0005028	AAEL006462	AGAP010493
OG0005029	AAEL006476	AGAP010223
OG0005030	AAEL006478	AGAP010221
OG0005031	AAEL006480	AGAP001174
OG0005032	AAEL006482	AGAP001160
OG0005033	AAEL006490	AGAP001175
OG0005034	AAEL006491	AGAP001159
OG0005035	AAEL006502	AGAP001167
OG0005036	AAEL006508	AGAP009485
OG0005037	AAEL006509	AGAP009491
OG0005038	AAEL006511	AGAP007927
OG0005039	AAEL006514	AGAP009498
OG0005040	AAEL006516	AGAP009486
OG0005041	AAEL006518, AAEL025432	AGAP009489
OG0005042	AAEL006520	AGAP028740
OG0005043	AAEL006522	AGAP007928
OG0005044	AAEL006536	AGAP006033
OG0005045	AAEL006539	AGAP029102
OG0005046	AAEL006540	AGAP006035
OG0005047	AAEL006543	AGAP005433
OG0005048	AAEL006547	AGAP005429
OG0005049	AAEL006549	AGAP006092
OG0005050	AAEL006551	AGAP005430
OG0005051	AAEL006552	AGAP006042
OG0005052	AAEL006557	AGAP005432
OG0005053	AAEL006560	AGAP029130
OG0005054	AAEL006564	AGAP006030
OG0005055	AAEL006577	AGAP002969
OG0005056	AAEL006581	AGAP013267
OG0005057	AAEL006582	AGAP006186
OG0005058	AAEL006587	AGAP002968
OG0005059	AAEL006589	AGAP003666
OG0005060	AAEL006597	AGAP003671
OG0005061	AAEL006601	AGAP007686
OG0005062	AAEL006609	AGAP009889
OG0005063	AAEL006610	AGAP007948
OG0005064	AAEL006611	AGAP007885
OG0005065	AAEL006625	AGAP007882
OG0005066	AAEL006634	AGAP011329
OG0005067	AAEL006635	AGAP010850
OG0005068	AAEL006636	AGAP010851
OG0005069	AAEL006646	AGAP010020
OG0005070	AAEL006648	AGAP010073
OG0005071	AAEL006649	AGAP010017
OG0005072	AAEL006652	AGAP010072
OG0005073	AAEL006653	AGAP001227
OG0005074	AAEL006654	AGAP010019
OG0005075	AAEL006655	AGAP001220
OG0005076	AAEL006660	AGAP010018, AGAP012743
OG0005077	AAEL006663	AGAP009954
OG0005078	AAEL006666	AGAP008621
OG0005079	AAEL006667	AGAP008631
OG0005080	AAEL006669	AGAP008625
OG0005081	AAEL006676	AGAP008626
OG0005082	AAEL006677	AGAP008620
OG0005083	AAEL006682	AGAP009935
OG0005084	AAEL006685	AGAP009953
OG0005085	AAEL006693	AGAP011895
OG0005086	AAEL006698	AGAP011896
OG0005087	AAEL006705	AGAP011911
OG0005088	AAEL006707	AGAP002955
OG0005089	AAEL006711	AGAP001411
OG0005090	AAEL006712	AGAP007855
OG0005091	AAEL006713	AGAP002956
OG0005092	AAEL006715	AGAP003157
OG0005093	AAEL006717	AGAP006364
OG0005094	AAEL006723	AGAP005408
OG0005095	AAEL006724	AGAP006239
OG0005096	AAEL006725	AGAP006240
OG0005097	AAEL006727	AGAP005418
OG0005098	AAEL006733	AGAP005419
OG0005099	AAEL006735	AGAP005413
OG0005100	AAEL006736	AGAP005417
OG0005101	AAEL006740	AGAP002289
OG0005102	AAEL006747	AGAP005415
OG0005103	AAEL006755	AGAP005409
OG0005104	AAEL006760	AGAP010444
OG0005105	AAEL006762	AGAP011740
OG0005106	AAEL006771	AGAP011733
OG0005107	AAEL006779	AGAP010443
OG0005108	AAEL006782	AGAP003923
OG0005109	AAEL006788	AGAP003093
OG0005110	AAEL006789	AGAP003094
OG0005111	AAEL006791	AGAP029118
OG0005112	AAEL006794	AGAP012289
OG0005113	AAEL006799	AGAP003279
OG0005114	AAEL006800	AGAP012290
OG0005115	AAEL006801	AGAP012288
OG0005116	AAEL006808	AGAP012287
OG0005117	AAEL006819	AGAP002177
OG0005118	AAEL006820	AGAP000167
OG0005119	AAEL006824	AGAP000877
OG0005120	AAEL006826	AGAP000166
OG0005121	AAEL006833	AGAP001312
OG0005122	AAEL006834	AGAP002518
OG0005123	AAEL006836	AGAP002534
OG0005124	AAEL006843	AGAP002516
OG0005125	AAEL006845	AGAP002512
OG0005126	AAEL006847	AGAP002513
OG0005127	AAEL006848	AGAP002517
OG0005128	AAEL006855	AGAP011493
OG0005129	AAEL006867	AGAP012050, AGAP012049
OG0005130	AAEL006870	AGAP011491
OG0005131	AAEL006872	AGAP012304
OG0005132	AAEL006879	AGAP007653
OG0005133	AAEL006880	AGAP007654
OG0005134	AAEL006881	AGAP007646
OG0005135	AAEL006884	AGAP007656
OG0005136	AAEL006885	AGAP007643
OG0005137	AAEL006888	AGAP007645
OG0005138	AAEL006890	AGAP007647
OG0005139	AAEL006895	AGAP007642
OG0005140	AAEL006905	AGAP010238
OG0005141	AAEL006908	AGAP010237, AGAP010236
OG0005142	AAEL006910	AGAP007870
OG0005143	AAEL006912	AGAP001318
OG0005144	AAEL006915	AGAP002535
OG0005145	AAEL006922	AGAP001313
OG0005146	AAEL006928	AGAP011629
OG0005147	AAEL006934	AGAP011626
OG0005148	AAEL006936, AAEL006949	AGAP000880
OG0005149	AAEL006938	AGAP013209
OG0005150	AAEL006946	AGAP003477
OG0005151	AAEL006956	AGAP003619
OG0005152	AAEL006958	AGAP000007
OG0005153	AAEL006963	AGAP008426
OG0005154	AAEL006969	AGAP009107
OG0005155	AAEL006972	AGAP008427
OG0005156	AAEL006973	AGAP009239
OG0005157	AAEL006975	AGAP007904
OG0005158	AAEL006976	AGAP029466
OG0005159	AAEL006991	AGAP008665
OG0005160	AAEL024395, AAEL007004	AGAP004272
OG0005161	AAEL007011	AGAP004256
OG0005162	AAEL007015	AGAP008662
OG0005163	AAEL024885, AAEL007026, AAEL007017	AGAP008668
OG0005164	AAEL007018	AGAP008664
OG0005165	AAEL007019	AGAP004251
OG0005166	AAEL007023	AGAP008667
OG0005167	AAEL007029	AGAP000969
OG0005168	AAEL007038	AGAP000971
OG0005169	AAEL007041	AGAP012372
OG0005170	AAEL007042	AGAP011446
OG0005171	AAEL007043	AGAP011447
OG0005172	AAEL007050	AGAP011680
OG0005173	AAEL007056	AGAP010559
OG0005174	AAEL007062	AGAP012377
OG0005175	AAEL007065	AGAP012014
OG0005176	AAEL007069	AGAP012013
OG0005177	AAEL007084	AGAP005973
OG0005178	AAEL007088	AGAP005956
OG0005179	AAEL007092	AGAP005971
OG0005180	AAEL007100	AGAP005863
OG0005181	AAEL007104	AGAP007046
OG0005182	AAEL007105	AGAP007044
OG0005183	AAEL007114	AGAP007751
OG0005184	AAEL007120	AGAP009088
OG0005185	AAEL007127	AGAP002013
OG0005186	AAEL007129	AGAP007759
OG0005187	AAEL007130	AGAP002014
OG0005188	AAEL007132	AGAP002015
OG0005189	AAEL007137	AGAP001324
OG0005190	AAEL007149	AGAP004293
OG0005191	AAEL007158	AGAP002684
OG0005192	AAEL007160	AGAP004294
OG0005193	AAEL007162	AGAP002685
OG0005194	AAEL007164	AGAP002691
OG0005195	AAEL007173	AGAP029807
OG0005196	AAEL007184	AGAP004867
OG0005197	AAEL007185	AGAP008106
OG0005198	AAEL007189	AGAP009893
OG0005199	AAEL007191	AGAP009896
OG0005200	AAEL007196	AGAP009891
OG0005201	AAEL007200	AGAP005983
OG0005202	AAEL007203	AGAP004225
OG0005203	AAEL007206	AGAP005982
OG0005204	AAEL007211	AGAP003417
OG0005205	AAEL007221	AGAP009302
OG0005206	AAEL007227	AGAP009295
OG0005207	AAEL007235	AGAP009603
OG0005208	AAEL007237	AGAP009607
OG0005209	AAEL007239	AGAP009296
OG0005210	AAEL007240	AGAP009303
OG0005211	AAEL007247	AGAP011549
OG0005212	AAEL007252	AGAP012273
OG0005213	AAEL007253	AGAP012275
OG0005214	AAEL007256	AGAP028528
OG0005215	AAEL007258	AGAP012274
OG0005216	AAEL007259	AGAP012271
OG0005217	AAEL007260	AGAP011548
OG0005218	AAEL007261	AGAP012272
OG0005219	AAEL007267	AGAP011670
OG0005220	AAEL007268	AGAP000002
OG0005221	AAEL007271	AGAP029238
OG0005222	AAEL007279	AGAP009807
OG0005223	AAEL007286	AGAP003016
OG0005224	AAEL007288	AGAP003018
OG0005225	AAEL007290	AGAP001480
OG0005226	AAEL007292	AGAP003014
OG0005227	AAEL007302	AGAP001485
OG0005228	AAEL007303	AGAP003013
OG0005229	AAEL007304	AGAP001472
OG0005230	AAEL007305	AGAP003012
OG0005231	AAEL007306	AGAP001497
OG0005232	AAEL007307	AGAP004439
OG0005233	AAEL007309	AGAP001492
OG0005234	AAEL007310	AGAP001475
OG0005235	AAEL007313	AGAP012444
OG0005236	AAEL007316	AGAP005020
OG0005237	AAEL007317	AGAP005017
OG0005238	AAEL007321	AGAP005018
OG0005239	AAEL007328	AGAP008576
OG0005240	AAEL007329	AGAP008975
OG0005241	AAEL007332	AGAP008974
OG0005242	AAEL007342	AGAP009051
OG0005243	AAEL007354	AGAP002409
OG0005244	AAEL007355	AGAP002407
OG0005245	AAEL007366	AGAP004929
OG0005246	AAEL007372	AGAP010281
OG0005247	AAEL007373	AGAP003989
OG0005248	AAEL007374	AGAP010280
OG0005249	AAEL007382	AGAP005029
OG0005250	AAEL007387	AGAP002463
OG0005251	AAEL007392	AGAP012339
OG0005252	AAEL007393	AGAP012225
OG0005253	AAEL007397	AGAP029560
OG0005254	AAEL007401	AGAP012226
OG0005255	AAEL007410	AGAP005809
OG0005256	AAEL007414	AGAP005979
OG0005257	AAEL007422	AGAP005152
OG0005258	AAEL007423	AGAP005148
OG0005259	AAEL007439	AGAP007806
OG0005260	AAEL007441	AGAP008761
OG0005261	AAEL007442	AGAP007807
OG0005262	AAEL007443	AGAP007805
OG0005263	AAEL007451	AGAP028215
OG0005264	AAEL007452	AGAP008763
OG0005265	AAEL007462	AGAP007482
OG0005266	AAEL007472	AGAP006050
OG0005267	AAEL007480	AGAP004409
OG0005268	AAEL007481	AGAP002393
OG0005269	AAEL007482	AGAP002664
OG0005270	AAEL007483	AGAP002052
OG0005271	AAEL007484	AGAP001759
OG0005272	AAEL007493	AGAP002053
OG0005273	AAEL007495	AGAP004399
OG0005274	AAEL007502	AGAP005011
OG0005275	AAEL007509	AGAP003507
OG0005276	AAEL007521	AGAP005892
OG0005277	AAEL007523	AGAP002616
OG0005278	AAEL007525	AGAP007096
OG0005279	AAEL007526	AGAP005894
OG0005280	AAEL007534	AGAP003834
OG0005281	AAEL007535	AGAP003831
OG0005282	AAEL007539	AGAP001328
OG0005283	AAEL007542	AGAP008904
OG0005284	AAEL007547	AGAP007499
OG0005285	AAEL007548	AGAP008903
OG0005286	AAEL007549	AGAP008909
OG0005287	AAEL007554	AGAP009782
OG0005288	AAEL007555	AGAP009783
OG0005289	AAEL024676, AAEL007556	AGAP009785
OG0005290	AAEL007558	AGAP009980
OG0005291	AAEL007559	AGAP008775
OG0005292	AAEL007560	AGAP009979
OG0005293	AAEL007562	AGAP028649
OG0005294	AAEL007563	AGAP009978
OG0005295	AAEL007566	AGAP013747
OG0005296	AAEL007572, AAEL020170	AGAP009044
OG0005297	AAEL007573	AGAP009046
OG0005298	AAEL007579	AGAP002316
OG0005299	AAEL007607	AGAP029477
OG0005300	AAEL007624	AGAP006747
OG0005301	AAEL007626	AGAP006761
OG0005302	AAEL007633	AGAP003124
OG0005303	AAEL007634	AGAP003126, AGAP012812
OG0005304	AAEL007637	AGAP001783
OG0005305	AAEL007641	AGAP002677
OG0005306	AAEL007642	AGAP003062
OG0005307	AAEL007644	AGAP029115
OG0005308	AAEL007646	AGAP002678
OG0005309	AAEL007651	AGAP000708
OG0005310	AAEL007653	AGAP000239
OG0005311	AAEL007656	AGAP001149
OG0005312	AAEL007657	AGAP000427
OG0005313	AAEL007658	AGAP000869
OG0005314	AAEL007660	AGAP000891
OG0005315	AAEL007661	AGAP000841
OG0005316	AAEL007670	AGAP009028
OG0005317	AAEL007672	AGAP012229
OG0005318	AAEL007674	AGAP012231
OG0005319	AAEL007684	AGAP010031
OG0005320	AAEL007687, AAEL028226	AGAP010029
OG0005321	AAEL007690	AGAP010035
OG0005322	AAEL007693	AGAP010043, AGAP012628
OG0005323	AAEL007701	AGAP009512
OG0005324	AAEL007702	AGAP009505
OG0005325	AAEL007705	AGAP009511
OG0005326	AAEL007707	AGAP009510
OG0005327	AAEL007713	AGAP010477
OG0005328	AAEL007715	AGAP012138
OG0005329	AAEL007716	AGAP010474
OG0005330	AAEL007717	AGAP010476
OG0005331	AAEL007718	AGAP012140
OG0005332	AAEL007720	AGAP010475
OG0005333	AAEL007725	AGAP010392
OG0005334	AAEL007729	AGAP006323
OG0005335	AAEL007730	AGAP006324
OG0005336	AAEL007738	AGAP005544
OG0005337	AAEL007739	AGAP006321
OG0005338	AAEL007750	AGAP000942
OG0005339	AAEL007763	AGAP010304
OG0005340	AAEL007765	AGAP005246
OG0005341	AAEL007767	AGAP005250
OG0005342	AAEL007768	AGAP005252
OG0005343	AAEL007771	AGAP005046
OG0005344	AAEL007772	AGAP005248
OG0005345	AAEL007773	AGAP005247
OG0005346	AAEL007777	AGAP003879
OG0005347	AAEL007787	AGAP003184
OG0005348	AAEL007788	AGAP004359
OG0005349	AAEL007790	AGAP002301
