Orthogroup	AaegyptiLVP_AGWG	LlongipalpisASM
OG0005275	AAEL007509	LOC129795553
OG0005276	AAEL007521	LOC129788683
OG0005277	AAEL007523	LOC129786047
OG0005278	AAEL007525	LOC129788026
OG0005279	AAEL007526	LOC129792391
OG0005280	AAEL007534	LOC129786241
OG0005281	AAEL007535	LOC129785978
OG0005282	AAEL007539	LOC129787518
OG0005283	AAEL007542	LOC129788404
OG0005284	AAEL007547	LOC129791834
OG0005285	AAEL007548	LOC129787740
OG0005286	AAEL007549	LOC129786739
OG0005287	AAEL007554	LOC129786749
OG0005288	AAEL007555	LOC129793314
OG0005289	AAEL024676, AAEL007556	LOC129796257
OG0005290	AAEL007558	LOC129791183
OG0005291	AAEL007559	LOC129790236
OG0005292	AAEL007560	LOC129791352
OG0005293	AAEL007562	LOC129791348
OG0005294	AAEL007563	LOC129791311
OG0005295	AAEL007566	LOC129790368
OG0005296	AAEL007572, AAEL020170	LOC129797533
OG0005297	AAEL007573	LOC129797552
OG0005298	AAEL007579	LOC129786758
OG0005299	AAEL007607	LOC129786941
OG0005300	AAEL007624	LOC129792845
OG0005301	AAEL007626	LOC129795870
OG0005302	AAEL007633	LOC129786532
OG0005303	AAEL007634	LOC129786620
OG0005304	AAEL007637	LOC129786564
OG0005305	AAEL007641	LOC129790148
OG0005306	AAEL007642	LOC129797836
OG0005307	AAEL007644	LOC129787039
OG0005308	AAEL007646	LOC129787038
OG0005309	AAEL007651	LOC129789836
OG0005310	AAEL007653	LOC129795162
OG0005311	AAEL007656	LOC129789542
OG0005312	AAEL007657	LOC129790645
OG0005313	AAEL007658	LOC129790127
OG0005314	AAEL007660	LOC129789995
OG0005315	AAEL007661	LOC129789522
OG0005316	AAEL007670	LOC129787388
OG0005317	AAEL007672	LOC129789904
OG0005318	AAEL007674	LOC129795055
OG0005319	AAEL007684	LOC129791229
OG0005320	AAEL007687, AAEL028226	LOC129788877
OG0005321	AAEL007690	LOC129794059
OG0005323	AAEL007701	LOC129790038
OG0005324	AAEL007702	LOC129791073
OG0005325	AAEL007705	LOC129790034
OG0005326	AAEL007707	LOC129791066
OG0005327	AAEL007713	LOC129795691
OG0005328	AAEL007715	LOC129797233
OG0005329	AAEL007716	LOC129795461
OG0005330	AAEL007717	LOC129795752
OG0005331	AAEL007718	LOC129795504
OG0005332	AAEL007720	LOC129795680
OG0005333	AAEL007725	LOC129797223
OG0005334	AAEL007729	LOC129792490
OG0005335	AAEL007730	LOC129789531
OG0005336	AAEL007738	LOC129792263
OG0005337	AAEL007739	LOC129794170
OG0005338	AAEL007750	LOC129790379
OG0005339	AAEL007763	LOC129797553
OG0005340	AAEL007765	LOC129791919
OG0005341	AAEL007767	LOC129791824
OG0005342	AAEL007768	LOC129791764
OG0005343	AAEL007771	LOC129795168
OG0005344	AAEL007772	LOC129791959
OG0005345	AAEL007773	LOC129792240
OG0005346	AAEL007777	LOC129789879
OG0005347	AAEL007787	LOC129787397
OG0005348	AAEL007788	LOC129787059
OG0005349	AAEL007790	LOC129795738
OG0005350	AAEL007796	LOC129797617
OG0005351	AAEL007800	LOC129793729
OG0005352	AAEL007809	LOC129786305
OG0005353	AAEL007810	LOC129790792
OG0005354	AAEL007820	LOC129788893
OG0005355	AAEL007821	LOC129790012
OG0005356	AAEL007825	LOC129787275
OG0005357	AAEL007827	LOC129790014
OG0005358	AAEL007839	LOC129790207
OG0005359	AAEL007842	LOC129793932
OG0005360	AAEL007845	LOC129789961
OG0005361	AAEL007848	LOC129790191
OG0005362	AAEL007853	LOC129788416
OG0005363	AAEL007854	LOC129788818
OG0005364	AAEL007856	LOC129789983
OG0005365	AAEL007857	LOC129797250
OG0005366	AAEL007858	LOC129788844
OG0005367	AAEL007862	LOC129788184
OG0005368	AAEL007871	LOC129787674
OG0005369	AAEL007874	LOC129794917
OG0005370	AAEL007877	LOC129795894
OG0005371	AAEL007883	LOC129795119
OG0005372	AAEL007885	LOC129795902
OG0005373	AAEL007891	LOC129790794
OG0005374	AAEL007892	LOC129789146
OG0005375	AAEL007897	LOC129789382
OG0005376	AAEL007904	LOC129790850
OG0005377	AAEL007907	LOC129790878
OG0005378	AAEL007915	LOC129788731
OG0005379	AAEL007920	LOC129795635
OG0005380	AAEL007931	LOC129797327
OG0005381	AAEL007936	LOC129789695
OG0005382	AAEL007943	LOC129797326
OG0005383	AAEL007944	LOC129791288
OG0005384	AAEL007945	LOC129790324
OG0005385	AAEL007955	LOC129793236
OG0005386	AAEL007982	LOC129789020
OG0005387	AAEL007988	LOC129795683
OG0005389	AAEL007994	LOC129793310
OG0005390	AAEL007997	LOC129792542
OG0005392	AAEL008020	LOC129789312
OG0005393	AAEL008022	LOC129785861
OG0005394	AAEL008025	LOC129790031
OG0005395	AAEL008036	LOC129794961
OG0005396	AAEL008038	LOC129796440
OG0005397	AAEL008042	LOC129786923
OG0005398	AAEL008044	LOC129786862
OG0005399	AAEL008048	LOC129786818
OG0005400	AAEL008058	LOC129791802
OG0005401	AAEL008061	LOC129793842
OG0005402	AAEL008062	LOC129792860
OG0005403	AAEL008068	LOC129789586
OG0005404	AAEL008069	LOC129788929
OG0005405	AAEL008071	LOC129791147
OG0005406	AAEL008073	LOC129793781
OG0005407	AAEL008088	LOC129789435
OG0005408	AAEL008099	LOC129797483
OG0005409	AAEL008102	LOC129797516
OG0005410	AAEL008103	LOC129787642
OG0005411	AAEL008105	LOC129797513
OG0005412	AAEL008107	LOC129797195
OG0005413	AAEL008108	LOC129794924
OG0005414	AAEL008111	LOC129797764, LOC129797762
OG0005415	AAEL008115	LOC129795581
OG0005416	AAEL008116	LOC129788059
OG0005417	AAEL008124	LOC129786335
OG0005418	AAEL008126	LOC129793917
OG0005419	AAEL008128	LOC129797794
OG0005420	AAEL008131	LOC129786337
OG0005421	AAEL008133	LOC129786333
OG0005422	AAEL008134	LOC129793311
OG0005423	AAEL008135	LOC129794883
OG0005424	AAEL008136	LOC129786327
OG0005425	AAEL008141	LOC129793170
OG0005426	AAEL008144	LOC129794891
OG0005428	AAEL008161	LOC129787599
OG0005429	AAEL008166	LOC129797305
OG0005430	AAEL008167	LOC129796928
OG0005431	AAEL008169	LOC129795741
OG0005432	AAEL008171	LOC129796984
OG0005433	AAEL022169, AAEL008175	LOC129797295
OG0005434	AAEL008179	LOC129797232
OG0005435	AAEL008181	LOC129793364
OG0005436	AAEL008184	LOC129791944
OG0005437	AAEL008189	LOC129787119
OG0005438	AAEL008190	LOC129790909
OG0005440	AAEL008195	LOC129795940
OG0005441	AAEL008216	LOC129786420
OG0005442	AAEL008228	LOC129796513
OG0005443	AAEL008234	LOC129793918
OG0005444	AAEL008242	LOC129796960
OG0005445	AAEL008243	LOC129791092
OG0005446	AAEL008244	LOC129786233
OG0005448	AAEL008247	LOC129787666
OG0005449	AAEL008248	LOC129796962
OG0005450	AAEL008249	LOC129796965
OG0005451	AAEL008250	LOC129786250
OG0005452	AAEL008255	LOC129793935
OG0005453	AAEL008256	LOC129793813
OG0005454	AAEL008258	LOC129796963
OG0005455	AAEL008262	LOC129788151
OG0005456	AAEL008269	LOC129796529
OG0005458	AAEL008282	LOC129796642
OG0005459	AAEL008319	LOC129789623
OG0005460	AAEL008320	LOC129790601
OG0005461	AAEL008322	LOC129790604
OG0005462	AAEL008323	LOC129789776
OG0005463	AAEL008327	LOC129794714
OG0005464	AAEL008334	LOC129790643
OG0005465	AAEL008354	LOC129791869
OG0005466	AAEL008360	LOC129793571
OG0005467	AAEL008363	LOC129790436
OG0005468	AAEL008366	LOC129797217
OG0005469	AAEL008370	LOC129790796
OG0005470	AAEL008371	LOC129787106
OG0005471	AAEL008373	LOC129788625
OG0005472	AAEL008375	LOC129793108
OG0005473	AAEL008377	LOC129786244
OG0005474	AAEL008379	LOC129794922
OG0005475	AAEL008382	LOC129794698
OG0005476	AAEL008390	LOC129795448
OG0005477	AAEL008391	LOC129795407
OG0005478	AAEL008392	LOC129796498
OG0005479	AAEL008393	LOC129796491
OG0005481	AAEL008397	LOC129788031, LOC129790520
OG0005482	AAEL008398	LOC129790815
OG0005483	AAEL008401	LOC129790519
OG0005484	AAEL008408	LOC129790518
OG0005485	AAEL008418	LOC129795512
OG0005486	AAEL008425	LOC129789749
OG0005487	AAEL008434	LOC129790385
OG0005488	AAEL008443	LOC129789816
OG0005489	AAEL008461	LOC129789745
OG0005490	AAEL008469	LOC129793313
OG0005491	AAEL008475	LOC129787512
OG0005492	AAEL008476	LOC129789750
OG0005493	AAEL008481	LOC129790350
OG0005494	AAEL008490	LOC129787010
OG0005495	AAEL008492	LOC129791429
OG0005496	AAEL008493	LOC129788906
OG0005497	AAEL008495	LOC129790784
OG0005498	AAEL008496	LOC129788888
OG0005499	AAEL008498	LOC129790788
OG0005500	AAEL008500	LOC129789676
OG0005501	AAEL008502	LOC129790791
OG0005502	AAEL008505	LOC129789668
OG0005503	AAEL008521	LOC129787533
OG0005505	AAEL008528	LOC129786517
OG0005506	AAEL008530	LOC129789031
OG0005507	AAEL008542	LOC129788960
OG0005508	AAEL008543	LOC129795845
OG0005509	AAEL008553	LOC129795885
OG0005510	AAEL008557	LOC129792724
OG0005511	AAEL008559	LOC129791843
OG0005512	AAEL008562	LOC129793493
OG0005513	AAEL008576	LOC129795412
OG0005514	AAEL008577	LOC129796704
OG0005515	AAEL008579	LOC129795440
OG0005516	AAEL008584	LOC129795653
OG0005517	AAEL008590	LOC129790819
OG0005518	AAEL008591	LOC129791166
OG0005519	AAEL008594	LOC129790608
OG0005520	AAEL008601	LOC129790917
OG0005521	AAEL008603	LOC129790863
OG0005522	AAEL008605	LOC129790391
OG0005523	AAEL008607	LOC129790525
OG0005524	AAEL008608	LOC129787795
OG0005525	AAEL008610	LOC129790097
OG0005526	AAEL008613	LOC129788047
OG0005527	AAEL008617	LOC129797862
OG0005528	AAEL008623	LOC129788052
OG0005529	AAEL008630	LOC129789710
OG0005530	AAEL008635	LOC129790197
OG0005531	AAEL008641	LOC129788002
OG0005532	AAEL008643	LOC129786456
OG0005533	AAEL008645	LOC129787961
OG0005534	AAEL008647	LOC129786409
OG0005535	AAEL008650	LOC129787830
OG0005536	AAEL008653	LOC129797669
OG0005537	AAEL008654	LOC129790257
OG0005538	AAEL008656	LOC129790048
OG0005539	AAEL008660	LOC129790286
OG0005540	AAEL008664	LOC129788049
OG0005541	AAEL008674	LOC129794327
OG0005542	AAEL008676	LOC129794326
OG0005543	AAEL008679	LOC129792636
OG0005544	AAEL008680	LOC129794329
OG0005545	AAEL008692	LOC129791028
OG0005546	AAEL008696	LOC129792157
OG0005547	AAEL008701	LOC129795982
OG0005548	AAEL008705	LOC129795925
OG0005549	AAEL008706	LOC129795485
OG0005550	AAEL008715	LOC129786803
OG0005551	AAEL008716	LOC129789063
OG0005552	AAEL008722	LOC129796370
OG0005553	AAEL008723	LOC129787473
OG0005554	AAEL008724	LOC129796358
OG0005555	AAEL008725	LOC129789355
OG0005556	AAEL008726	LOC129795431
OG0005557	AAEL008728	LOC129795498
OG0005558	AAEL008730	LOC129794806
OG0005559	AAEL008741	LOC129795966
OG0005560	AAEL008743	LOC129796495
OG0005561	AAEL008745	LOC129786108
OG0005563	AAEL008758	LOC129796624
OG0005564	AAEL008760	LOC129795360
OG0005565	AAEL008761	LOC129796621
OG0005566	AAEL008764	LOC129794933
OG0005567	AAEL008765	LOC129795265
OG0005568	AAEL008768	LOC129792199
OG0005569	AAEL008770	LOC129793234
OG0005570	AAEL008777	LOC129792196
OG0005571	AAEL008783	LOC129793204
OG0005572	AAEL008785	LOC129788346
OG0005573	AAEL008786	LOC129796149
OG0005574	AAEL008787	LOC129797503
OG0005575	AAEL008793	LOC129796438
OG0005576	AAEL008794	LOC129797622
OG0005577	AAEL008800	LOC129797735
OG0005578	AAEL008803	LOC129796207
OG0005579	AAEL008807	LOC129789318
OG0005580	AAEL008811	LOC129790322
OG0005581	AAEL008814	LOC129786825
OG0005582	AAEL008822	LOC129786124
OG0005583	AAEL008823	LOC129786682
OG0005584	AAEL008827	LOC129790770
OG0005585	AAEL008831	LOC129790830
OG0005586	AAEL008833	LOC129791957
OG0005588	AAEL008840	LOC129795636
OG0005589	AAEL008844	LOC129789965
OG0005590	AAEL008847	LOC129792650
OG0005591	AAEL008850	LOC129792667
OG0005592	AAEL008853	LOC129789016
OG0005593	AAEL008854	LOC129786918
OG0005594	AAEL008878	LOC129793833
OG0005595	AAEL008879	LOC129793832
OG0005596	AAEL008886	LOC129792740
OG0005597	AAEL008899	LOC129795911
OG0005598	AAEL008901	LOC129797207
OG0005599	AAEL008902	LOC129793921
OG0005600	AAEL008906	LOC129791579
OG0005601	AAEL008909	LOC129788171
OG0005602	AAEL008916	LOC129792558
OG0005603	AAEL008924	LOC129794688
OG0005604	AAEL008932	LOC129794499
OG0005605	AAEL008938	LOC129790299
OG0005606	AAEL008943	LOC129788379
OG0005607	AAEL008945	LOC129791299
OG0005608	AAEL008953	LOC129787260
OG0005609	AAEL008959	LOC129790380
OG0005610	AAEL009002	LOC129794297
OG0005611	AAEL009023	LOC129793205
OG0005612	AAEL009029	LOC129796375
OG0005613	AAEL009031	LOC129791751
OG0005614	AAEL009035	LOC129792840
OG0005615	AAEL009038	LOC129788204, LOC129792841
OG0005616	AAEL009039	LOC129794880
OG0005617	AAEL009041	LOC129785907
OG0005618	AAEL009042	LOC129788135
OG0005619	AAEL009043	LOC129797786
OG0005620	AAEL009047	LOC129792733
OG0005621	AAEL009048	LOC129792786
OG0005622	AAEL009051	LOC129789761
OG0005623	AAEL009052	LOC129792791
OG0005624	AAEL009057	LOC129790473
OG0005626	AAEL009059	LOC129789975
OG0005627	AAEL009061	LOC129788605
OG0005628	AAEL009063	LOC129791213
OG0005629	AAEL009068	LOC129789862
OG0005630	AAEL009070	LOC129797656
OG0005631	AAEL009072	LOC129788191
OG0005632	AAEL009074	LOC129792052
OG0005633	AAEL009075	LOC129793413
OG0005634	AAEL009078	LOC129793866
OG0005635	AAEL009080	LOC129793460
OG0005636	AAEL009084	LOC129793330
OG0005637	AAEL009085	LOC129793464
OG0005638	AAEL009086	LOC129796184
OG0005639	AAEL009088	LOC129793360
OG0005640	AAEL009089	LOC129793868
OG0005641	AAEL009090	LOC129789115
OG0005642	AAEL009093	LOC129796312
OG0005643	AAEL009099	LOC129796856
OG0005645	AAEL009101	LOC129797690
OG0005646	AAEL009105	LOC129796058
OG0005647	AAEL009109	LOC129790751
OG0005649	AAEL009140	LOC129796571
OG0005650	AAEL009142	LOC129788980
OG0005652	AAEL009149, AAEL023309	LOC129786670
OG0005653	AAEL009155	LOC129790721
OG0005654	AAEL009157	LOC129789291
OG0005655	AAEL009169	LOC129785980
OG0005656	AAEL009171	LOC129785997
OG0005657	AAEL009179	LOC129796095
OG0005659	AAEL009186	LOC129791945
OG0005660	AAEL009189	LOC129791783
OG0005661	AAEL009190	LOC129792502
OG0005662	AAEL009195	LOC129796119
OG0005663	AAEL009200	LOC129795985
OG0005664	AAEL009202	LOC129795994
OG0005665	AAEL009211	LOC129791769
OG0005666	AAEL009213	LOC129791770
OG0005667	AAEL009227	LOC129793484
OG0005668	AAEL009232	LOC129796081
OG0005669	AAEL009238	LOC129792574
OG0005670	AAEL009249	LOC129790821
OG0005671	AAEL009259	LOC129788620
OG0005672	AAEL009262	LOC129788619
OG0005673	AAEL009266	LOC129788622
OG0005674	AAEL009268	LOC129788614
OG0005675	AAEL009269	LOC129788618
OG0005676	AAEL009271	LOC129786567
OG0005677	AAEL009272	LOC129797043
OG0005678	AAEL009285	LOC129794075
OG0005679	AAEL009291	LOC129791898
OG0005680	AAEL009294	LOC129792217
OG0005681	AAEL009295	LOC129792123
OG0005682	AAEL009303	LOC129790800
OG0005683	AAEL009308	LOC129786421
OG0005684	AAEL009313	LOC129792771
OG0005685	AAEL009320	LOC129785839
OG0005686	AAEL009325	LOC129792437
OG0005687	AAEL009334	LOC129787094
OG0005688	AAEL012125, AAEL009339	LOC129791006
OG0005689	AAEL009342	LOC129790386
OG0005690	AAEL009345	LOC129790361
OG0005691	AAEL009367	LOC129796200
OG0005692	AAEL009371	LOC129795465
OG0005693	AAEL009373	LOC129790412
OG0005694	AAEL009374	LOC129797815
OG0005695	AAEL009376	LOC129790722
OG0005696	AAEL009377	LOC129793767
OG0005697	AAEL009380	LOC129791804
OG0005698	AAEL009382	LOC129793502
OG0005699	AAEL009383	LOC129796423
OG0005700	AAEL009385	LOC129786354
OG0005701	AAEL009387	LOC129796401
OG0005702	AAEL009388	LOC129797542
OG0005703	AAEL009389	LOC129797647
OG0005704	AAEL009392	LOC129796294
OG0005705	AAEL009398	LOC129795931
OG0005706	AAEL009400	LOC129796199
OG0005707	AAEL009401	LOC129795574
OG0005708	AAEL009402	LOC129793761
OG0005709	AAEL009407	LOC129795408
OG0005710	AAEL009413	LOC129797586
OG0005711	AAEL009414	LOC129796161
OG0005712	AAEL009415	LOC129796122
OG0005713	AAEL009416	LOC129786087
OG0005714	AAEL009421	LOC129789122
OG0005715	AAEL009422	LOC129792385
OG0005716	AAEL009424	LOC129791585
OG0005717	AAEL009427	LOC129793645
OG0005718	AAEL009429	LOC129796400
OG0005719	AAEL009430	LOC129790638
OG0005720	AAEL009431	LOC129789121
OG0005721	AAEL009445	LOC129792954
OG0005722	AAEL009465	LOC129791104
OG0005723	AAEL009474	LOC129788790
OG0005724	AAEL009483	LOC129790776, LOC129790777
OG0005725	AAEL009493	LOC129790775
OG0005726	AAEL009495	LOC129794674
OG0005727	AAEL009496	LOC129794598
OG0005728	AAEL009501	LOC129788015
OG0005729	AAEL009509	LOC129793196
OG0005730	AAEL009510	LOC129793852
OG0005731	AAEL009512	LOC129796089
OG0005732	AAEL009530	LOC129790846
OG0005733	AAEL009531	LOC129790823
OG0005734	AAEL009533	LOC129796577
OG0005735	AAEL009534	LOC129796561
OG0005736	AAEL009541	LOC129795427
OG0005737	AAEL009542	LOC129794644
OG0005738	AAEL009547	LOC129796387
OG0005739	AAEL009584	LOC129787400
OG0005740	AAEL009585	LOC129790381
OG0005741	AAEL009589	LOC129786499
OG0005742	AAEL009592	LOC129788061
OG0005743	AAEL009593	LOC129788058
OG0005744	AAEL009595	LOC129785956
OG0005745	AAEL009604	LOC129793244
OG0005746	AAEL009607	LOC129793158
OG0005747	AAEL009608	LOC129793254
OG0005748	AAEL009611	LOC129787183
OG0005749	AAEL009616	LOC129792358
OG0005750	AAEL009623	LOC129793986
OG0005751	AAEL009629	LOC129786083
OG0005752	AAEL009635	LOC129787210
OG0005753	AAEL009636	LOC129790666
OG0005754	AAEL009640	LOC129790678
OG0005755	AAEL009646	LOC129789381
OG0005756	AAEL009647	LOC129790581
OG0005757	AAEL009662	LOC129795827
OG0005758	AAEL009666	LOC129797421
OG0005759	AAEL009668	LOC129789833
OG0005760	AAEL009675	LOC129795744
OG0005761	AAEL009676	LOC129796356
OG0005762	AAEL009677	LOC129793120
OG0005763	AAEL009678	LOC129795442
OG0005765	AAEL009681	LOC129789706
OG0005766	AAEL009686	LOC129795159
OG0005767	AAEL009691	LOC129786637
OG0005768	AAEL009698	LOC129787680
OG0005769	AAEL009700	LOC129786376
OG0005770	AAEL009702	LOC129796039
OG0005771	AAEL009703	LOC129795907
OG0005772	AAEL009704	LOC129796590
OG0005773	AAEL009705	LOC129788192
OG0005774	AAEL009706	LOC129796069
OG0005775	AAEL025644, AAEL009712	LOC129787247
OG0005776	AAEL009719	LOC129787755
OG0005777	AAEL009723	LOC129797493
OG0005778	AAEL009731	LOC129794222, LOC129794858
OG0005779	AAEL009733	LOC129793270
OG0005780	AAEL009735	LOC129796208
OG0005781	AAEL009745	LOC129788949
OG0005783	AAEL009754	LOC129787154
OG0005784	AAEL009759	LOC129793966
OG0005785	AAEL009762	LOC129787570
OG0005786	AAEL009764	LOC129787556
OG0005787	AAEL009766	LOC129789670
OG0005788	AAEL009777	LOC129789072
OG0005789	AAEL009782	LOC129788739
OG0005790	AAEL009789	LOC129792604
OG0005791	AAEL009806	LOC129795330
OG0005792	AAEL009810	LOC129793318
OG0005793	AAEL009813	LOC129792089
OG0005794	AAEL009818	LOC129793321
OG0005795	AAEL009828	LOC129793505
OG0005796	AAEL009829	LOC129793538
OG0005797	AAEL009838	LOC129787505
OG0005798	AAEL009847	LOC129786639
OG0005799	AAEL009851	LOC129787500
OG0005800	AAEL009859	LOC129793282
OG0005801	AAEL009861	LOC129793281
OG0005802	AAEL009862	LOC129793287
OG0005803	AAEL009864	LOC129797025, LOC129793285
OG0005805	AAEL009874	LOC129789123
OG0005806	AAEL009876	LOC129789101
OG0005807	AAEL009878	LOC129790042
OG0005808	AAEL009879	LOC129797682
OG0005809	AAEL009880	LOC129786596
OG0005810	AAEL009882	LOC129797597
OG0005811	AAEL009887	LOC129797157
OG0005812	AAEL009891	LOC129797466
OG0005813	AAEL009892	LOC129792353
OG0005814	AAEL009898	LOC129796787
OG0005815	AAEL009899	LOC129787754
OG0005816	AAEL009908	LOC129787977
OG0005817	AAEL009909	LOC129792290
OG0005818	AAEL009912	LOC129788600
OG0005819	AAEL009914	LOC129796796
OG0005820	AAEL009924	LOC129786467
OG0005821	AAEL009926	LOC129793167
OG0005822	AAEL009944	LOC129790930
OG0005823	AAEL009946	LOC129791001
OG0005824	AAEL009949	LOC129787870
OG0005825	AAEL009957	LOC129794097
OG0005826	AAEL009958	LOC129794083
OG0005827	AAEL009960	LOC129794888
OG0005828	AAEL009974	LOC129794161
OG0005830	AAEL009981	LOC129788173
OG0005831	AAEL009991	LOC129795832
OG0005832	AAEL009999	LOC129787857
OG0005833	AAEL010003	LOC129786519
OG0005834	AAEL010007	LOC129787856
OG0005835	AAEL010017	LOC129791640
OG0005836	AAEL010018	LOC129791565
OG0005837	AAEL010021	LOC129791592
OG0005838	AAEL010027	LOC129787603
OG0005839	AAEL010032	LOC129797849
OG0005840	AAEL010040	LOC129788482
OG0005841	AAEL010042	LOC129792260
OG0005842	AAEL010043	LOC129785852
OG0005843	AAEL010046	LOC129796772
OG0005844	AAEL010047	LOC129793900
OG0005845	AAEL010052	LOC129788009
OG0005846	AAEL010053	LOC129786507
OG0005847	AAEL010054	LOC129796632
OG0005848	AAEL010057	LOC129793275
OG0005849	AAEL010058	LOC129797589
OG0005850	AAEL010060	LOC129788397
OG0005851	AAEL010063	LOC129797010
OG0005852	AAEL010068	LOC129795171
OG0005853	AAEL010073	LOC129787517
OG0005854	AAEL010077	LOC129787619
OG0005855	AAEL010078	LOC129794079
OG0005856	AAEL010081	LOC129794218
OG0005857	AAEL010082	LOC129794124
OG0005858	AAEL010083	LOC129793218
OG0005859	AAEL010084	LOC129794064
OG0005860	AAEL010085	LOC129792996
OG0005861	AAEL010086	LOC129792374
OG0005862	AAEL010102	LOC129790916
OG0005863	AAEL010105	LOC129792682
OG0005865	AAEL010112	LOC129792139
OG0005866	AAEL010116	LOC129790246
OG0005867	AAEL010119	LOC129790401
OG0005868	AAEL010123	LOC129789898
OG0005869	AAEL010135	LOC129788722
OG0005870	AAEL010136	LOC129797080
OG0005871	AAEL010141	LOC129788542
OG0005872	AAEL010142	LOC129787166
OG0005873	AAEL010143	LOC129786105
OG0005874	AAEL010146	LOC129789321
OG0005875	AAEL010159	LOC129787515
OG0005876	AAEL010168	LOC129789939
OG0005877	AAEL010170	LOC129786520
OG0005878	AAEL010171	LOC129791379
