Orthogroup	AaegyptiLVP_AGWG	Aalbopictus_AalbF5
OG0004201	AAEL002881	LOC109416865
OG0004202	AAEL002886	LOC134285145
OG0004203	AAEL002890	LOC134285153
OG0004204	AAEL002891	LOC109422944
OG0004205	AAEL002892	LOC109403520
OG0004206	AAEL002895	LOC109422874
OG0004207	AAEL002896	LOC109397601
OG0004208	AAEL015451, AAEL002908	LOC109422866
OG0004209	AAEL002910	LOC109397594
OG0004210	AAEL002913	LOC109403521
OG0004211	AAEL002918	LOC134285150
OG0004212	AAEL002919	LOC109622293
OG0004213	AAEL002922	LOC109405078
OG0004214	AAEL002934	LOC109405090
OG0004215	AAEL002935	LOC109405083
OG0004216	AAEL002943	LOC109416555
OG0004217	AAEL002944	LOC109405088
OG0004218	AAEL002948	LOC109416551
OG0004219	AAEL002953	LOC109425733
OG0004220	AAEL002955	LOC109623017
OG0004221	AAEL002960	LOC109409089
OG0004222	AAEL002965	LOC109623022
OG0004223	AAEL002978	LOC109409079
OG0004224	AAEL002983	LOC109419239
OG0004225	AAEL002995	LOC109419229
OG0004226	AAEL002997	LOC109407483
OG0004227	AAEL003000	LOC109399852
OG0004228	AAEL003001	LOC109407487
OG0004229	AAEL003002	LOC115267059
OG0004230	AAEL003006	LOC109407473
OG0004231	AAEL003009	LOC109407480
OG0004232	AAEL003019	LOC109412953
OG0004233	AAEL003022	LOC109412949
OG0004234	AAEL003026	LOC109424901
OG0004235	AAEL003035	LOC115260681
OG0004236	AAEL003036	LOC109424872
OG0004237	AAEL003041	LOC115260964
OG0004238	AAEL003046	LOC109424980
OG0004239	AAEL003049	LOC109412947
OG0004240	AAEL003051	LOC109414231
OG0004241	AAEL003052	LOC109423718
OG0004242	AAEL003055	LOC109423720
OG0004243	AAEL003059	LOC109423717
OG0004244	AAEL003070	LOC109426600
OG0004245	AAEL003077	LOC109414219
OG0004246	AAEL003083	LOC109414236
OG0004247	AAEL003084	LOC109417738
OG0004248	AAEL003087	LOC109426601
OG0004249	AAEL003088	LOC109414230
OG0004250	AAEL003104	LOC115265479
OG0004251	AAEL003106	LOC109414823
OG0004252	AAEL003108	LOC109414821
OG0004253	AAEL003109	LOC109623042
OG0004254	AAEL003115	LOC109418606
OG0004255	AAEL003116	LOC115270414
OG0004256	AAEL003117	LOC109420874
OG0004257	AAEL003129	LOC109411671
OG0004258	AAEL003132	LOC109398687
OG0004259	AAEL003133	LOC109412930
OG0004260	AAEL003135	LOC109418703
OG0004261	AAEL003142	LOC109415954
OG0004262	AAEL003150	LOC109415943
OG0004263	AAEL003157	LOC109420078
OG0004264	AAEL003160	LOC109410420
OG0004265	AAEL003162	LOC109420070
OG0004266	AAEL020987, AAEL003165	LOC115254318
OG0004267	AAEL003170	LOC115266888
OG0004268	AAEL003180	LOC109412457, LOC134286645
OG0004269	AAEL003193	LOC115263758
OG0004270	AAEL003202, AAEL024681	LOC109412435
OG0004271	AAEL003203	LOC109412434
OG0004272	AAEL003210	LOC109420697
OG0004273	AAEL003228	LOC109416059
OG0004274	AAEL003230	LOC109402946
OG0004275	AAEL003238	LOC109402954
OG0004276	AAEL003244	LOC109419871
OG0004277	AAEL003245	LOC109419873
OG0004278	AAEL003260	LOC109415713
OG0004279	AAEL003262	LOC115264191
OG0004280	AAEL003267	LOC109402928
OG0004281	AAEL003270	LOC109420705
OG0004282	AAEL003273	LOC109420702
OG0004283	AAEL003281	LOC109402949
OG0004284	AAEL003283	LOC109406392
OG0004285	AAEL003285	LOC109411427
OG0004286	AAEL003287	LOC115267759
OG0004287	AAEL003293	LOC109409866
OG0004288	AAEL003318	LOC109428856
OG0004289	AAEL003322	LOC109428850
OG0004290	AAEL003331	LOC109427577
OG0004291	AAEL003332	LOC109429943
OG0004292	AAEL003336	LOC109427583
OG0004293	AAEL003343	LOC109427582
OG0004294	AAEL003347	LOC109398321
OG0004295	AAEL003354	LOC109408026
OG0004296	AAEL003358	LOC134283956, LOC109427588
OG0004297	AAEL003363	LOC134289419, LOC134284107
OG0004298	AAEL003366	LOC109402037
OG0004299	AAEL003371	LOC134289964
OG0004300	AAEL003374	LOC134284025
OG0004301	AAEL003378	LOC109399758
OG0004302	AAEL003379	LOC109401982
OG0004303	AAEL003382	LOC115254114
OG0004304	AAEL003383	LOC134292086
OG0004305	AAEL003385	LOC109402035
OG0004306	AAEL003387	LOC109402030
OG0004307	AAEL003388	LOC109413707
OG0004308	AAEL003390	LOC109399701
OG0004309	AAEL003391	LOC134291390
OG0004310	AAEL003396	LOC109413708, LOC115265550
OG0004311	AAEL003401	LOC115270921
OG0004312	AAEL003402	LOC109399584
OG0004313	AAEL003408	LOC109399674
OG0004314	AAEL003409	LOC109400763
OG0004315	AAEL003412	LOC109399656
OG0004316	AAEL003413	LOC109397727
OG0004317	AAEL003415	LOC109398778
OG0004318	AAEL003416	LOC109399590
OG0004319	AAEL003419	LOC109401597
OG0004320	AAEL003423	LOC115267841
OG0004321	AAEL003425	LOC109401443
OG0004322	AAEL003427	LOC109399666
OG0004323	AAEL003428	LOC109399620, LOC134289671
OG0004324	AAEL003431	LOC109401278
OG0004325	AAEL003433	LOC115267840
OG0004326	AAEL003436	LOC109621530
OG0004327	AAEL003437	LOC134289675, LOC109399599
OG0004328	AAEL003438	LOC109400976
OG0004329	AAEL003447	LOC109399315, LOC134289670
OG0004330	AAEL003449	LOC115254196
OG0004331	AAEL003454	LOC109410018
OG0004332	AAEL003466	LOC109407813
OG0004333	AAEL003469	LOC109431314
OG0004335	AAEL003473	LOC115264566
OG0004336	AAEL003474	LOC109431312
OG0004337	AAEL003476	LOC109431308
OG0004338	AAEL003477	LOC109410099
OG0004339	AAEL003478	LOC109431320
OG0004340	AAEL003479	LOC109410063, LOC134286980
OG0004341	AAEL003481	LOC109431999
OG0004342	AAEL003487	LOC109409972
OG0004343	AAEL003491	LOC109425348
OG0004344	AAEL003492	LOC109408178
OG0004345	AAEL003494	LOC109408185
OG0004346	AAEL003503	LOC115267037
OG0004347	AAEL003510	LOC109412008
OG0004348	AAEL003514	LOC109424491
OG0004349	AAEL003518	LOC109424486
OG0004350	AAEL003519	LOC109408029
OG0004351	AAEL003524	LOC115262431
OG0004352	AAEL003528	LOC109407925
OG0004353	AAEL003532	LOC109424489
OG0004354	AAEL003534	LOC109420062
OG0004355	AAEL003535	LOC109424481
OG0004356	AAEL003536	LOC109407882
OG0004357	AAEL003537	LOC115260228
OG0004358	AAEL003539	LOC109407916
OG0004359	AAEL003540	LOC109422393
OG0004360	AAEL003542	LOC109424479
OG0004361	AAEL003543	LOC109412028
OG0004362	AAEL003544	LOC109424482
OG0004363	AAEL003545	LOC109416898
OG0004364	AAEL003547	LOC109424487
OG0004365	AAEL003551	LOC109423757
OG0004366	AAEL003552	LOC109423678
OG0004367	AAEL003554	LOC109414263
OG0004368	AAEL003555	LOC109414265
OG0004369	AAEL003573	LOC109429094
OG0004370	AAEL020721, AAEL020190, AAEL025892, AAEL003574	LOC115263678, LOC115264702
OG0004370	AAEL014257	LOC109623295
OG0004371	AAEL003581	LOC109422143
OG0004372	AAEL003582	LOC115254221
OG0004373	AAEL003602	LOC109399389
OG0004374	AAEL003606	LOC109422142
OG0004375	AAEL003618	LOC109426939
OG0004376	AAEL003627	LOC109426930
OG0004377	AAEL003634	LOC109430323
OG0004378	AAEL003647	LOC134291682
OG0004379	AAEL003648	LOC109404412
OG0004380	AAEL003650	LOC109399745
OG0004381	AAEL003651	LOC109404561
OG0004382	AAEL003653	LOC109413735
OG0004383	AAEL003654	LOC109404751
OG0004384	AAEL003656	LOC109404581
OG0004385	AAEL003661	LOC134289441
OG0004386	AAEL003664	LOC109398644
OG0004387	AAEL003670	LOC134292191
OG0004388	AAEL003674	LOC109404439
OG0004389	AAEL003675	LOC109404395
OG0004390	AAEL003676	LOC109398643
OG0004391	AAEL003678	LOC109404806
OG0004392	AAEL003682	LOC109398637
OG0004393	AAEL003684	LOC109398645
OG0004394	AAEL003695	LOC109404784
OG0004395	AAEL003704	LOC109398641
OG0004396	AAEL003705	LOC134289424
OG0004397	AAEL003709	LOC109428708
OG0004398	AAEL003724	LOC109428714
OG0004399	AAEL003729	LOC109424270
OG0004400	AAEL003730	LOC109424273
OG0004401	AAEL003731	LOC109428701
OG0004402	AAEL003735	LOC109428707
OG0004403	AAEL003739	LOC109424281
OG0004404	AAEL003742	LOC109406224
OG0004405	AAEL003746	LOC109398460
OG0004406	AAEL003752	LOC109398472
OG0004407	AAEL025958, AAEL003757	LOC109406200
OG0004408	AAEL003762	LOC134285658
OG0004409	AAEL003770	LOC134285660
OG0004410	AAEL003774	LOC109402694
OG0004411	AAEL003776	LOC109402691
OG0004412	AAEL003777	LOC109429975
OG0004413	AAEL003782	LOC115253509, LOC109397910
OG0004414	AAEL003794	LOC109429947
OG0004415	AAEL003801	LOC115253993
OG0004416	AAEL003803	LOC109402685, LOC109397911
OG0004417	AAEL003806	LOC109402662
OG0004418	AAEL003817	LOC109399103
OG0004419	AAEL003822	LOC109399134
OG0004420	AAEL003829	LOC109399094
OG0004421	AAEL003831	LOC109399104
OG0004422	AAEL003839	LOC134289624, LOC109409911
OG0004423	AAEL003847	LOC109399072
OG0004424	AAEL003855	LOC109409901
OG0004425	AAEL003858	LOC109409903
OG0004426	AAEL003861	LOC109398630
OG0004427	AAEL003864	LOC115267819
OG0004428	AAEL003868	LOC134291551
OG0004429	AAEL003871	LOC134284133
OG0004430	AAEL003872	LOC109404863
OG0004431	AAEL003873	LOC109404865
OG0004432	AAEL003874	LOC134284054
OG0004433	AAEL003875	LOC109404871
OG0004434	AAEL003879	LOC134291553, LOC134291554
OG0004435	AAEL003883	LOC109422056
OG0004436	AAEL003885	LOC134291555
OG0004437	AAEL003887	LOC134284169
OG0004438	AAEL003891	LOC134291552
OG0004439	AAEL003893	LOC134284094
OG0004440	AAEL003903	LOC109417123
OG0004441	AAEL003906	LOC109417126
OG0004442	AAEL003909	LOC109403740
OG0004443	AAEL003910	LOC109424331
OG0004444	AAEL003911	LOC109424328
OG0004445	AAEL003913	LOC109424332
OG0004446	AAEL003916	LOC109417122
OG0004447	AAEL003919	LOC109417118
OG0004448	AAEL003922	LOC109424333
OG0004449	AAEL003923	LOC109412678
OG0004450	AAEL003926	LOC109414223
OG0004451	AAEL003935	LOC109417725
OG0004452	AAEL003946	LOC109418330
OG0004453	AAEL003949	LOC109422328
OG0004454	AAEL003952	LOC109422335
OG0004455	AAEL003957	LOC109422355
OG0004456	AAEL003958	LOC109422319
OG0004457	AAEL003963	LOC115254671
OG0004458	AAEL003964	LOC109422333
OG0004459	AAEL003966	LOC109424446
OG0004460	AAEL003972	LOC109422351
OG0004461	AAEL003973	LOC109422349
OG0004462	AAEL003977, AAEL026052	LOC109422322
OG0004463	AAEL003989	LOC115257779
OG0004464	AAEL003990	LOC115257399
OG0004465	AAEL003991	LOC115253571
OG0004466	AAEL003993	LOC109402267
OG0004467	AAEL003994	LOC109402264
OG0004468	AAEL003995	LOC115257450
OG0004469	AAEL004004	LOC109403330
OG0004470	AAEL004007	LOC115260393
OG0004471	AAEL004009	LOC115261325
OG0004472	AAEL004017	LOC109406532
OG0004473	AAEL004032	LOC109403316
OG0004474	AAEL004034	LOC109406543
OG0004475	AAEL004036	LOC109403276
OG0004476	AAEL004046	LOC109431361
OG0004477	AAEL004052	LOC109427760
OG0004478	AAEL004056	LOC109431339
OG0004479	AAEL004071	LOC134285223
OG0004480	AAEL004075	LOC109431342
OG0004481	AAEL004083	LOC109407611
OG0004482	AAEL004088	LOC109407632
OG0004483	AAEL004090	LOC109407637, LOC109407636
OG0004484	AAEL004097	LOC109407618
OG0004485	AAEL004098	LOC109425937
OG0004486	AAEL004110	LOC109407622
OG0004487	AAEL004114	LOC109425936
OG0004488	AAEL004117	LOC109425944
OG0004489	AAEL004121	LOC115260119
OG0004490	AAEL004125	LOC109402771
OG0004491	AAEL004126	LOC115257037, LOC109402800
OG0004492	AAEL004131	LOC109422647
OG0004493	AAEL004136	LOC109402851
OG0004494	AAEL004143	LOC109402830
OG0004495	AAEL004147	LOC109422632
OG0004496	AAEL004148	LOC109407834
OG0004497	AAEL004151	LOC109621247
OG0004498	AAEL004163	LOC109412260
OG0004499	AAEL004180	LOC109431185
OG0004500	AAEL004191	LOC109622617
OG0004501	AAEL004193	LOC109431170
OG0004502	AAEL004195	LOC109431166
OG0004503	AAEL004196	LOC109622615
OG0004504	AAEL004205	LOC109622122
OG0004505	AAEL004206	LOC109411028
OG0004506	AAEL004211	LOC115268772
OG0004507	AAEL004212	LOC109433312
OG0004508	AAEL004213	LOC109622087
OG0004509	AAEL004216	LOC109622092
OG0004510	AAEL004221	LOC109433307
OG0004511	AAEL004227	LOC109402216
OG0004512	AAEL004228	LOC109402222
OG0004513	AAEL004231	LOC109402252
OG0004514	AAEL004233	LOC109402227
OG0004515	AAEL004234	LOC109413004
OG0004516	AAEL004236	LOC109402210
OG0004517	AAEL004237	LOC109402237
OG0004518	AAEL004238	LOC109402249
OG0004519	AAEL004259	LOC109410769
OG0004520	AAEL004269	LOC115270114
OG0004521	AAEL004275	LOC109417098
OG0004522	AAEL004276	LOC109429416
OG0004523	AAEL004280	LOC109411179
OG0004524	AAEL004282	LOC109429414
OG0004525	AAEL004287	LOC109425141
OG0004526	AAEL004288	LOC109425135
OG0004527	AAEL004291	LOC134287334, LOC109417965
OG0004528	AAEL004292	LOC109429411
OG0004529	AAEL004294	LOC109425142
OG0004530	AAEL004299	LOC109429410
OG0004531	AAEL004305	LOC109427662
OG0004532	AAEL004307	LOC109427547
OG0004533	AAEL004308	LOC109427525
OG0004534	AAEL004311	LOC115254143, LOC109410423
OG0004535	AAEL004313	LOC115254943
OG0004536	AAEL004320	LOC109410424
OG0004537	AAEL004327	LOC109402134
OG0004538	AAEL004332	LOC109426455
OG0004539	AAEL004333	LOC109426439
OG0004540	AAEL004338	LOC109402150
OG0004541	AAEL004345	LOC109404018
OG0004542	AAEL004349	LOC109402159
OG0004543	AAEL004350	LOC109421352
OG0004544	AAEL004351	LOC109425583
OG0004545	AAEL004355	LOC109425573
OG0004546	AAEL004357	LOC115266726
OG0004547	AAEL004359	LOC109425554
OG0004548	AAEL004364	LOC109425572
OG0004549	AAEL004368	LOC109411492
OG0004550	AAEL004371	LOC109411514
OG0004551	AAEL004376	LOC109421319
OG0004552	AAEL004378	LOC109411708
OG0004553	AAEL004383	LOC109621941
OG0004554	AAEL004389	LOC109401057
OG0004555	AAEL004399	LOC109429338
OG0004556	AAEL004402	LOC109418687
OG0004557	AAEL004404	LOC109433635
OG0004558	AAEL004406	LOC109418686
OG0004559	AAEL004410	LOC109433622
OG0004560	AAEL004419	LOC109424554
OG0004561	AAEL004420	LOC109424523
OG0004562	AAEL004425	LOC115253431
OG0004563	AAEL004426	LOC109417151
OG0004564	AAEL004431	LOC109411979
OG0004565	AAEL004435	LOC109417150
OG0004566	AAEL004440	LOC109424545
OG0004567	AAEL004441	LOC109417153
OG0004568	AAEL004442	LOC109424550
OG0004569	AAEL004446	LOC109428767
OG0004570	AAEL004449	LOC109430452
OG0004571	AAEL004450, AAEL023070	LOC109409564
OG0004572	AAEL004451	LOC115268973
OG0004573	AAEL025887, AAEL004458	LOC109430482
OG0004574	AAEL004469	LOC109411734
OG0004575	AAEL004472	LOC109409570
OG0004576	AAEL004474	LOC109430456
OG0004577	AAEL004477, AAEL027029	LOC109409567
OG0004578	AAEL004482	LOC109409574
OG0004579	AAEL004485	LOC109426524
OG0004580	AAEL004490	LOC109408552
OG0004581	AAEL004493	LOC109429590
OG0004582	AAEL004496	LOC109429583
OG0004583	AAEL004497	LOC109429582
OG0004584	AAEL004500	LOC109429586
OG0004585	AAEL004502	LOC109429576
OG0004586	AAEL004513	LOC109397521
OG0004587	AAEL004515	LOC109622824
OG0004588	AAEL004517	LOC109622825
OG0004589	AAEL004520	LOC109397513
OG0004590	AAEL004522	LOC109622804
OG0004591	AAEL004526	LOC109621499
OG0004592	AAEL004527	LOC109397548
OG0004593	AAEL004533	LOC109397539
OG0004594	AAEL004534	LOC109622815
OG0004595	AAEL004543	LOC109431004
OG0004596	AAEL004546	LOC109430936
OG0004597	AAEL004554	LOC109412100
OG0004598	AAEL004559	LOC109431022
OG0004599	AAEL004562	LOC109406930
OG0004600	AAEL004563	LOC109430882
OG0004601	AAEL004567	LOC109406923
OG0004602	AAEL004576	LOC109430995
OG0004603	AAEL004577	LOC109406927
OG0004604	AAEL004581	LOC109412128
OG0004605	AAEL004583	LOC109399283
OG0004606	AAEL004588	LOC109399262
OG0004607	AAEL004590	LOC109429082
OG0004608	AAEL004603	LOC109404038
OG0004609	AAEL004613	LOC109432062
OG0004610	AAEL004623	LOC109404007
OG0004611	AAEL004634	LOC109404013
OG0004612	AAEL004657	LOC109402594
OG0004613	AAEL004663	LOC109401663
OG0004614	AAEL004668	LOC109420358
OG0004615	AAEL004669	LOC109420362
OG0004616	AAEL004673	LOC115257403
OG0004617	AAEL004675	LOC109420360
OG0004618	AAEL004682	LOC109417267
OG0004619	AAEL004691	LOC109432379
OG0004620	AAEL004696	LOC109412130
OG0004621	AAEL004701	LOC109423053
OG0004622	AAEL004707	LOC109431799, LOC134286075
OG0004623	AAEL004710	LOC115253700
OG0004624	AAEL004716	LOC109419757
OG0004625	AAEL004718	LOC115253784
OG0004626	AAEL004719	LOC109419739
OG0004627	AAEL004725	LOC109398250
OG0004628	AAEL004726	LOC115255033
OG0004629	AAEL004727	LOC109419740
OG0004630	AAEL004731	LOC109419769
OG0004631	AAEL004732	LOC109419738
OG0004632	AAEL004733	LOC109398260
OG0004633	AAEL004734	LOC109420048
OG0004634	AAEL004738	LOC134287871
OG0004635	AAEL004740	LOC109400343
OG0004636	AAEL004744	LOC134287872
OG0004637	AAEL004756	LOC115254141
OG0004638	AAEL004757	LOC109425183
OG0004639	AAEL004761	LOC134287873
OG0004640	AAEL004773	LOC109400337
OG0004641	AAEL004777	LOC109400335
OG0004642	AAEL004790	LOC109415881
OG0004643	AAEL004805	LOC115261816
OG0004644	AAEL004813	LOC109418671
OG0004645	AAEL004824	LOC109424755, LOC109417217
OG0004646	AAEL004829	LOC109413483
OG0004647	AAEL004832	LOC115253479
OG0004648	AAEL004833	LOC109413482
OG0004649	AAEL004835	LOC109410785
OG0004650	AAEL004839	LOC115270152
OG0004651	AAEL004840	LOC109413521
OG0004652	AAEL004841	LOC109413518
OG0004653	AAEL004852	LOC109410795
OG0004654	AAEL004853	LOC109410794
OG0004655	AAEL004860	LOC109410793
OG0004656	AAEL004862	LOC109410775
OG0004657	AAEL004884	LOC109415920
OG0004657	AAEL004868	LOC109415919
OG0004658	AAEL026879, AAEL004869	LOC109411500
OG0004659	AAEL004873	LOC109405420
OG0004660	AAEL004874	LOC109405414
OG0004661	AAEL004881	LOC109621728
OG0004662	AAEL004897	LOC109420237
OG0004663	AAEL004898	LOC109397319
OG0004664	AAEL004900	LOC109420246
OG0004665	AAEL004910	LOC109420257
OG0004666	AAEL004911	LOC115265331
OG0004667	AAEL004913	LOC109397339
OG0004668	AAEL004916	LOC109397352
OG0004669	AAEL004918	LOC109412354
OG0004670	AAEL004936	LOC134287962
OG0004671	AAEL004938	LOC109412350, LOC109416190
OG0004672	AAEL004942	LOC109428932
OG0004673	AAEL004958	LOC109408794
OG0004674	AAEL004975	LOC109415057
OG0004675	AAEL004977	LOC109622588
OG0004676	AAEL004978	LOC109415047
OG0004677	AAEL004980	LOC115264939
OG0004678	AAEL004981	LOC109621964
OG0004679	AAEL004982	LOC109621958
OG0004680	AAEL004984	LOC109621947
OG0004681	AAEL004985	LOC109621952
OG0004682	AAEL004987	LOC109621962
OG0004683	AAEL004988	LOC109415040
OG0004684	AAEL004989	LOC109621949
OG0004685	AAEL004991	LOC109404209
OG0004686	AAEL004995	LOC109621974
OG0004687	AAEL004997	LOC109415045
OG0004688	AAEL005014	LOC109407024
OG0004689	AAEL005016	LOC109429703
OG0004690	AAEL005021	LOC109402527
OG0004691	AAEL005022	LOC109429702
OG0004692	AAEL005023	LOC109416792
OG0004693	AAEL005025	LOC109402578
OG0004694	AAEL005035	LOC109416782
OG0004695	AAEL005037	LOC109402598
OG0004696	AAEL005038	LOC109429704
OG0004697	AAEL005039	LOC109416802
OG0004698	AAEL005044	LOC115262072
OG0004700	AAEL005047	LOC109414624
OG0004701	AAEL005054	LOC109414612
OG0004702	AAEL005068	LOC109414597
OG0004703	AAEL005069	LOC109424830
OG0004704	AAEL005070	LOC109414601
OG0004705	AAEL005071	LOC109414593
OG0004706	AAEL005072	LOC109414606
OG0004707	AAEL005075	LOC109424850
OG0004708	AAEL005076	LOC109414605
OG0004709	AAEL005092	LOC115270899
OG0004710	AAEL005097	LOC109413884
OG0004711	AAEL005103	LOC109426258
OG0004712	AAEL005109	LOC109398043
OG0004713	AAEL005130	LOC109411191
OG0004714	AAEL005142	LOC109400777
OG0004715	AAEL005147	LOC109399594
OG0004716	AAEL005148	LOC109400801
OG0004717	AAEL005149	LOC109411189
OG0004718	AAEL005150	LOC109399622
OG0004719	AAEL005155	LOC109398115
OG0004720	AAEL005162	LOC109423177
OG0004721	AAEL005169	LOC115266637
OG0004722	AAEL005170	LOC109406928
OG0004723	AAEL005175	LOC109409668
OG0004724	AAEL005177	LOC109401727
OG0004725	AAEL005180	LOC115265371
OG0004726	AAEL005187	LOC115265366
OG0004727	AAEL005188	LOC115265751
OG0004728	AAEL005190	LOC109409672
OG0004729	AAEL005201	LOC109406056
OG0004730	AAEL005203	LOC115265374
OG0004731	AAEL005204	LOC109406058
OG0004732	AAEL005208	LOC109409656
OG0004733	AAEL005211	LOC109409650
OG0004734	AAEL005213	LOC109417297
OG0004735	AAEL005215	LOC115266602
OG0004736	AAEL005216	LOC109423702
OG0004737	AAEL005217	LOC115254193
OG0004738	AAEL005224	LOC109415778
OG0004739	AAEL005227	LOC109424043
OG0004740	AAEL005228	LOC109415335
OG0004741	AAEL005230	LOC115266610
OG0004742	AAEL005234	LOC115266597
OG0004743	AAEL005235	LOC109423801
OG0004744	AAEL005252	LOC109432201
OG0004745	AAEL005261	LOC109397815
OG0004746	AAEL005262	LOC109420223
OG0004747	AAEL005271	LOC109405359
OG0004748	AAEL005276	LOC109420220
OG0004749	AAEL005278	LOC115255641
OG0004750	AAEL005281	LOC109405365
OG0004751	AAEL005284	LOC109425214
OG0004752	AAEL005297	LOC109424717
OG0004753	AAEL005303	LOC109412773
OG0004754	AAEL005305	LOC109397407
OG0004755	AAEL005311	LOC109424722
OG0004756	AAEL005313	LOC109411290
OG0004757	AAEL005315	LOC109410021
OG0004758	AAEL005322	LOC109410022
OG0004759	AAEL005326	LOC109419674, LOC115265750
OG0004760	AAEL005329	LOC109419676
OG0004761	AAEL005330	LOC109433032
OG0004762	AAEL005339	LOC109411282
OG0004763	AAEL005341	LOC109433087
OG0004764	AAEL005347	LOC109420651
OG0004765	AAEL005354	LOC109426199
OG0004766	AAEL005355	LOC109429462
OG0004767	AAEL005358	LOC115263759
OG0004768	AAEL005367	LOC109420653
OG0004769	AAEL005383	LOC109401083
OG0004770	AAEL005384	LOC109415959
OG0004771	AAEL005387	LOC109400973
OG0004772	AAEL005390	LOC109400989
OG0004773	AAEL005392	LOC109400990
OG0004774	AAEL027245, AAEL005399	LOC109400876
