Orthogroup	AaegyptiLVP_AGWG	AfunestusAfunGA1
OG0004357	AAEL003537	AFUN2_006128
OG0004358	AAEL003539	AFUN2_012777
OG0004359	AAEL003540	AFUN2_013773
OG0004360	AAEL003542	AFUN2_007225
OG0004361	AAEL003543	AFUN2_013343
OG0004362	AAEL003544	AFUN2_009189
OG0004363	AAEL003545	AFUN2_001041
OG0004364	AAEL003547	AFUN2_012378, AFUN2_006561
OG0004365	AAEL003551	AFUN2_013406
OG0004366	AAEL003552	AFUN2_012838
OG0004367	AAEL003554	AFUN2_013296
OG0004368	AAEL003555	AFUN2_004871
OG0004369	AAEL003573	AFUN2_009948
OG0004371	AAEL003581	AFUN2_014778
OG0004372	AAEL003582	AFUN2_013455
OG0004373	AAEL003602	AFUN2_006218
OG0004374	AAEL003606	AFUN2_013073
OG0004375	AAEL003618	AFUN2_010086
OG0004376	AAEL003627	AFUN2_013997
OG0004377	AAEL003634	AFUN2_011797
OG0004378	AAEL003647	AFUN2_009028
OG0004379	AAEL003648	AFUN2_010919
OG0004380	AAEL003650	AFUN2_003092
OG0004381	AAEL003651	AFUN2_003668
OG0004382	AAEL003653	AFUN2_001922
OG0004383	AAEL003654	AFUN2_010841
OG0004384	AAEL003656	AFUN2_011071
OG0004385	AAEL003661	AFUN2_001553
OG0004386	AAEL003664	AFUN2_005796
OG0004387	AAEL003670	AFUN2_010652
OG0004388	AAEL003674	AFUN2_004168
OG0004389	AAEL003675	AFUN2_003546
OG0004390	AAEL003676	AFUN2_004692
OG0004391	AAEL003678	AFUN2_005334
OG0004392	AAEL003682	AFUN2_012410
OG0004393	AAEL003684	AFUN2_003390
OG0004394	AAEL003695	AFUN2_001748
OG0004395	AAEL003704	AFUN2_014060
OG0004396	AAEL003705	AFUN2_012690
OG0004397	AAEL003709	AFUN2_007326
OG0004398	AAEL003724	AFUN2_002616
OG0004399	AAEL003729	AFUN2_010814
OG0004400	AAEL003730	AFUN2_004247
OG0004401	AAEL003731	AFUN2_004298
OG0004402	AAEL003735	AFUN2_004323
OG0004403	AAEL003739	AFUN2_008355
OG0004404	AAEL003742	AFUN2_005335
OG0004405	AAEL003746	AFUN2_013411
OG0004406	AAEL003752	AFUN2_001624
OG0004407	AAEL025958, AAEL003757	AFUN2_005671
OG0004408	AAEL003762	AFUN2_003411
OG0004409	AAEL003770	AFUN2_003461
OG0004410	AAEL003774	AFUN2_014819
OG0004411	AAEL003776	AFUN2_003613
OG0004412	AAEL003777	AFUN2_004086
OG0004413	AAEL003782	AFUN2_009910
OG0004414	AAEL003794	AFUN2_012279
OG0004415	AAEL003801	AFUN2_005991
OG0004416	AAEL003803	AFUN2_000810
OG0004417	AAEL003806	AFUN2_001457
OG0004418	AAEL003817	AFUN2_012694
OG0004419	AAEL003822	AFUN2_008548
OG0004420	AAEL003829	AFUN2_012525
OG0004421	AAEL003831	AFUN2_000588
OG0004422	AAEL003839	AFUN2_005923
OG0004423	AAEL003847	AFUN2_010756
OG0004424	AAEL003855	AFUN2_010302
OG0004425	AAEL003858	AFUN2_004112
OG0004426	AAEL003861	AFUN2_004933
OG0004427	AAEL003864	AFUN2_011092
OG0004428	AAEL003868	AFUN2_001002
OG0004429	AAEL003871	AFUN2_006414
OG0004430	AAEL003872	AFUN2_003009
OG0004431	AAEL003873	AFUN2_006788
OG0004432	AAEL003874	AFUN2_004464
OG0004433	AAEL003875	AFUN2_004363
OG0004434	AAEL003879	AFUN2_004245
OG0004435	AAEL003883	AFUN2_001894
OG0004436	AAEL003885	AFUN2_006088
OG0004437	AAEL003887	AFUN2_002426
OG0004438	AAEL003891	AFUN2_004307
OG0004439	AAEL003893	AFUN2_012985
OG0004440	AAEL003903	AFUN2_003767
OG0004441	AAEL003906	AFUN2_013659
OG0004442	AAEL003909	AFUN2_009246
OG0004443	AAEL003910	AFUN2_011593
OG0004444	AAEL003911	AFUN2_014469
OG0004445	AAEL003913	AFUN2_003697
OG0004446	AAEL003916	AFUN2_001857
OG0004447	AAEL003919	AFUN2_014015
OG0004448	AAEL003922	AFUN2_001702
OG0004449	AAEL003923	AFUN2_007479
OG0004450	AAEL003926	AFUN2_006614
OG0004451	AAEL003935	AFUN2_010858
OG0004452	AAEL003946	AFUN2_003788
OG0004453	AAEL003949	AFUN2_012311
OG0004454	AAEL003952	AFUN2_009289
OG0004455	AAEL003957	AFUN2_005394
OG0004456	AAEL003958	AFUN2_002556
OG0004457	AAEL003963	AFUN2_007458
OG0004458	AAEL003964	AFUN2_012123
OG0004459	AAEL003966	AFUN2_008765
OG0004460	AAEL003972	AFUN2_009242
OG0004461	AAEL003973	AFUN2_014670
OG0004462	AAEL003977, AAEL026052	AFUN2_001300
OG0004463	AAEL003989	AFUN2_001374
OG0004464	AAEL003990	AFUN2_013968
OG0004465	AAEL003991	AFUN2_008124
OG0004466	AAEL003993	AFUN2_013566
OG0004467	AAEL003994	AFUN2_007889
OG0004468	AAEL003995	AFUN2_001766
OG0004469	AAEL004004	AFUN2_010658
OG0004470	AAEL004007	AFUN2_014079
OG0004471	AAEL004009	AFUN2_011837
OG0004472	AAEL004017	AFUN2_006079
OG0004473	AAEL004032	AFUN2_007949
OG0004474	AAEL004034	AFUN2_012851
OG0004475	AAEL004036	AFUN2_004851
OG0004476	AAEL004046	AFUN2_012724
OG0004477	AAEL004052	AFUN2_005916
OG0004478	AAEL004056	AFUN2_012548
OG0004479	AAEL004071	AFUN2_011542
OG0004480	AAEL004075	AFUN2_000465
OG0004481	AAEL004083	AFUN2_002865
OG0004482	AAEL004088	AFUN2_002039
OG0004483	AAEL004090	AFUN2_012493
OG0004484	AAEL004097	AFUN2_011075
OG0004485	AAEL004098	AFUN2_006056
OG0004486	AAEL004110	AFUN2_000321
OG0004487	AAEL004114	AFUN2_007700
OG0004488	AAEL004117	AFUN2_006851
OG0004489	AAEL004121	AFUN2_012497
OG0004490	AAEL004125	AFUN2_008806
OG0004491	AAEL004126	AFUN2_013483
OG0004492	AAEL004131	AFUN2_014293
OG0004493	AAEL004136	AFUN2_011862
OG0004494	AAEL004143	AFUN2_006875
OG0004495	AAEL004147	AFUN2_010490
OG0004496	AAEL004148	AFUN2_011058
OG0004497	AAEL004151	AFUN2_014091
OG0004498	AAEL004163	AFUN2_013749
OG0004499	AAEL004180	AFUN2_007308
OG0004500	AAEL004191	AFUN2_005637
OG0004501	AAEL004193	AFUN2_004524
OG0004502	AAEL004195	AFUN2_007084
OG0004503	AAEL004196	AFUN2_000986
OG0004504	AAEL004205	AFUN2_006958
OG0004505	AAEL004206	AFUN2_008308
OG0004506	AAEL004211	AFUN2_007277
OG0004507	AAEL004212	AFUN2_003910
OG0004508	AAEL004213	AFUN2_010444
OG0004509	AAEL004216	AFUN2_005384, AFUN2_004771
OG0004510	AAEL004221	AFUN2_004913
OG0004511	AAEL004227	AFUN2_009260
OG0004512	AAEL004228	AFUN2_004630
OG0004513	AAEL004231	AFUN2_002658
OG0004514	AAEL004233	AFUN2_013973
OG0004515	AAEL004234	AFUN2_004812
OG0004516	AAEL004236	AFUN2_003744
OG0004517	AAEL004237	AFUN2_013879
OG0004518	AAEL004238	AFUN2_004888
OG0004519	AAEL004259	AFUN2_003587
OG0004520	AAEL004269	AFUN2_003018
OG0004521	AAEL004275	AFUN2_002580
OG0004522	AAEL004276	AFUN2_007270
OG0004523	AAEL004280	AFUN2_011981
OG0004524	AAEL004282	AFUN2_000422
OG0004525	AAEL004287	AFUN2_004522
OG0004526	AAEL004288	AFUN2_000563
OG0004527	AAEL004291	AFUN2_003015
OG0004528	AAEL004292	AFUN2_013832
OG0004529	AAEL004294	AFUN2_009345
OG0004530	AAEL004299	AFUN2_008691
OG0004531	AAEL004305	AFUN2_005515
OG0004532	AAEL004307	AFUN2_008759
OG0004533	AAEL004308	AFUN2_014487
OG0004534	AAEL004311	AFUN2_003665
OG0004535	AAEL004313	AFUN2_012645
OG0004536	AAEL004320	AFUN2_013047
OG0004537	AAEL004327	AFUN2_004489
OG0004538	AAEL004332	AFUN2_007959
OG0004539	AAEL004333	AFUN2_005992
OG0004540	AAEL004338	AFUN2_008818
OG0004541	AAEL004345	AFUN2_011651
OG0004542	AAEL004349	AFUN2_001539
OG0004543	AAEL004350	AFUN2_014698
OG0004544	AAEL004351	AFUN2_010404
OG0004545	AAEL004355	AFUN2_010052
OG0004546	AAEL004357	AFUN2_005733
OG0004547	AAEL004359	AFUN2_005833
OG0004548	AAEL004364	AFUN2_001320
OG0004549	AAEL004368	AFUN2_003527
OG0004550	AAEL004371	AFUN2_014302
OG0004551	AAEL004376	AFUN2_012050
OG0004552	AAEL004378	AFUN2_005501
OG0004553	AAEL004383	AFUN2_007532
OG0004554	AAEL004389	AFUN2_011219
OG0004555	AAEL004399	AFUN2_007032
OG0004556	AAEL004402	AFUN2_011867
OG0004557	AAEL004404	AFUN2_002371
OG0004558	AAEL004406	AFUN2_013407
OG0004559	AAEL004410	AFUN2_014430
OG0004560	AAEL004419	AFUN2_001994
OG0004561	AAEL004420	AFUN2_013291
OG0004562	AAEL004425	AFUN2_002331
OG0004563	AAEL004426	AFUN2_007153
OG0004564	AAEL004431	AFUN2_010942
OG0004565	AAEL004435	AFUN2_004446
OG0004566	AAEL004440	AFUN2_013637
OG0004567	AAEL004441	AFUN2_000893
OG0004568	AAEL004442	AFUN2_000631
OG0004569	AAEL004446	AFUN2_002421
OG0004570	AAEL004449	AFUN2_003663
OG0004571	AAEL004450, AAEL023070	AFUN2_004645
OG0004572	AAEL004451	AFUN2_002393
OG0004573	AAEL025887, AAEL004458	AFUN2_014473
OG0004574	AAEL004469	AFUN2_008452
OG0004575	AAEL004472	AFUN2_010373
OG0004576	AAEL004474	AFUN2_005451
OG0004577	AAEL004477, AAEL027029	AFUN2_004884
OG0004578	AAEL004482	AFUN2_010370
OG0004579	AAEL004485	AFUN2_002517
OG0004580	AAEL004490	AFUN2_006526
OG0004581	AAEL004493	AFUN2_005873
OG0004582	AAEL004496	AFUN2_006112
OG0004583	AAEL004497	AFUN2_006331
OG0004584	AAEL004500	AFUN2_002633
OG0004585	AAEL004502	AFUN2_009146
OG0004586	AAEL004513	AFUN2_005986
OG0004587	AAEL004515	AFUN2_003950
OG0004588	AAEL004517	AFUN2_007748
OG0004589	AAEL004520	AFUN2_008188
OG0004590	AAEL004522	AFUN2_011608, AFUN2_000976
OG0004591	AAEL004526	AFUN2_004634
OG0004592	AAEL004527	AFUN2_011239
OG0004593	AAEL004533	AFUN2_002809
OG0004594	AAEL004534	AFUN2_003681
OG0004595	AAEL004543	AFUN2_001203
OG0004596	AAEL004546	AFUN2_009733
OG0004597	AAEL004554	AFUN2_007585
OG0004598	AAEL004559	AFUN2_004834
OG0004599	AAEL004562	AFUN2_010962
OG0004600	AAEL004563	AFUN2_007950
OG0004601	AAEL004567	AFUN2_013362
OG0004602	AAEL004576	AFUN2_014217
OG0004603	AAEL004577	AFUN2_009763
OG0004604	AAEL004581	AFUN2_005321
OG0004605	AAEL004583	AFUN2_005586
OG0004606	AAEL004588	AFUN2_012019
OG0004607	AAEL004590	AFUN2_004994
OG0004608	AAEL004603	AFUN2_004412
OG0004609	AAEL004613	AFUN2_004336
OG0004610	AAEL004623	AFUN2_006927
OG0004611	AAEL004634	AFUN2_011820
OG0004612	AAEL004657	AFUN2_005472
OG0004613	AAEL004663	AFUN2_010222
OG0004614	AAEL004668	AFUN2_007167
OG0004615	AAEL004669	AFUN2_003547
OG0004616	AAEL004673	AFUN2_002177
OG0004617	AAEL004675	AFUN2_003448
OG0004618	AAEL004682	AFUN2_004079
OG0004619	AAEL004691	AFUN2_012867
OG0004620	AAEL004696	AFUN2_000803
OG0004621	AAEL004701	AFUN2_012261
OG0004622	AAEL004707	AFUN2_010265
OG0004623	AAEL004710	AFUN2_006515
OG0004624	AAEL004716	AFUN2_013142
OG0004625	AAEL004718, AAEL027718	AFUN2_013955
OG0004626	AAEL004719	AFUN2_007630
OG0004627	AAEL004725	AFUN2_013712
OG0004628	AAEL004726	AFUN2_002944
OG0004629	AAEL004727	AFUN2_007490
OG0004630	AAEL004731	AFUN2_006139
OG0004631	AAEL004732	AFUN2_008166
OG0004632	AAEL004733	AFUN2_003038
OG0004633	AAEL004734	AFUN2_013689
OG0004634	AAEL004738	AFUN2_009461
OG0004635	AAEL004740	AFUN2_014182
OG0004636	AAEL004744	AFUN2_001728
OG0004637	AAEL004756	AFUN2_009732
OG0004638	AAEL004757	AFUN2_005414
OG0004639	AAEL004761	AFUN2_006780
OG0004640	AAEL004773	AFUN2_011432
OG0004641	AAEL004777	AFUN2_010585
OG0004642	AAEL004790	AFUN2_007058
OG0004643	AAEL004805	AFUN2_009161
OG0004644	AAEL004813	AFUN2_012701
OG0004645	AAEL004824	AFUN2_003655
OG0004646	AAEL004829	AFUN2_003207
OG0004647	AAEL004832	AFUN2_007647
OG0004648	AAEL004833	AFUN2_000544
OG0004649	AAEL004835	AFUN2_013912
OG0004650	AAEL004839	AFUN2_005797
OG0004651	AAEL004840	AFUN2_011907
OG0004652	AAEL004841	AFUN2_013751
OG0004653	AAEL004852	AFUN2_002260
OG0004654	AAEL004853	AFUN2_004642
OG0004655	AAEL004860	AFUN2_009603
OG0004656	AAEL004862	AFUN2_011800
OG0004657	AAEL004884, AAEL004868	AFUN2_007037
OG0004658	AAEL026879, AAEL004869	AFUN2_011611
OG0004659	AAEL004873	AFUN2_009495
OG0004660	AAEL004874	AFUN2_004137
OG0004661	AAEL004881	AFUN2_005940
OG0004662	AAEL004897	AFUN2_004057
OG0004663	AAEL004898	AFUN2_000380
OG0004664	AAEL004900	AFUN2_007314
OG0004665	AAEL004910	AFUN2_007994
OG0004666	AAEL004911	AFUN2_000651
OG0004667	AAEL004913	AFUN2_011429
OG0004668	AAEL004916	AFUN2_011931
OG0004669	AAEL004918	AFUN2_013346
OG0004670	AAEL004936	AFUN2_010723
OG0004671	AAEL004938	AFUN2_011590
OG0004672	AAEL004942	AFUN2_001348
OG0004673	AAEL004958	AFUN2_014136
OG0004674	AAEL004975	AFUN2_000401
OG0004675	AAEL004977	AFUN2_001468
OG0004676	AAEL004978	AFUN2_008002
OG0004677	AAEL004980	AFUN2_013339
OG0004678	AAEL004981	AFUN2_014218
OG0004679	AAEL004982	AFUN2_006298
OG0004680	AAEL004984	AFUN2_010682
OG0004681	AAEL004985	AFUN2_004920
OG0004682	AAEL004987	AFUN2_008631
OG0004683	AAEL004988	AFUN2_013937
OG0004684	AAEL004989	AFUN2_013671
OG0004685	AAEL004991	AFUN2_011505
OG0004686	AAEL004995	AFUN2_006333
OG0004687	AAEL004997	AFUN2_004143
OG0004688	AAEL005014	AFUN2_012428
OG0004689	AAEL005016	AFUN2_003648
OG0004690	AAEL005021	AFUN2_008802
OG0004691	AAEL005022	AFUN2_009587
OG0004692	AAEL005023	AFUN2_002220
OG0004693	AAEL005025	AFUN2_002367
OG0004694	AAEL005035	AFUN2_011076
OG0004695	AAEL005037	AFUN2_013183
OG0004696	AAEL005038	AFUN2_014419
OG0004697	AAEL005039	AFUN2_001794
OG0004698	AAEL005044	AFUN2_001226
OG0004699	AAEL005046	AFUN2_004897
OG0004700	AAEL005047	AFUN2_008383
OG0004701	AAEL005054	AFUN2_002156
OG0004702	AAEL005068	AFUN2_011033
OG0004703	AAEL005069	AFUN2_011666
OG0004704	AAEL005070	AFUN2_004590
OG0004705	AAEL005071	AFUN2_013412
OG0004706	AAEL005072	AFUN2_011810
OG0004707	AAEL005075	AFUN2_006089
OG0004708	AAEL005076	AFUN2_007141
OG0004709	AAEL005092	AFUN2_006290
OG0004710	AAEL005097	AFUN2_005524
OG0004711	AAEL005103	AFUN2_004416
OG0004712	AAEL005109	AFUN2_008360
OG0004713	AAEL005130	AFUN2_002397
OG0004714	AAEL005142	AFUN2_006384
OG0004715	AAEL005147	AFUN2_014607
OG0004716	AAEL005148	AFUN2_004589
OG0004717	AAEL005149	AFUN2_010873
OG0004718	AAEL005150	AFUN2_003720
OG0004719	AAEL005155	AFUN2_006503
OG0004720	AAEL005162	AFUN2_000877
OG0004721	AAEL005169	AFUN2_008497
OG0004722	AAEL005170	AFUN2_012953
OG0004723	AAEL005175	AFUN2_001073
OG0004724	AAEL005177	AFUN2_012509
OG0004725	AAEL005180	AFUN2_002654
OG0004726	AAEL005187	AFUN2_001476
OG0004727	AAEL005188	AFUN2_010912
OG0004728	AAEL005190	AFUN2_010642
OG0004729	AAEL005201	AFUN2_014292
OG0004730	AAEL005203	AFUN2_008261
OG0004731	AAEL005204	AFUN2_003695
OG0004732	AAEL005208	AFUN2_002307
OG0004733	AAEL005211	AFUN2_006312
OG0004734	AAEL005213	AFUN2_003570
OG0004735	AAEL005215	AFUN2_000661
OG0004736	AAEL005216	AFUN2_000790
OG0004737	AAEL005217	AFUN2_012155
OG0004738	AAEL005224	AFUN2_011908
OG0004739	AAEL005227	AFUN2_007415
OG0004740	AAEL005228	AFUN2_002352
OG0004741	AAEL005230	AFUN2_009176
OG0004742	AAEL005234	AFUN2_011343
OG0004743	AAEL005235	AFUN2_006755
OG0004744	AAEL005252	AFUN2_002106
OG0004745	AAEL005261	AFUN2_013090
OG0004746	AAEL005262	AFUN2_006262
OG0004747	AAEL005271	AFUN2_006974
OG0004748	AAEL005276	AFUN2_010318
OG0004749	AAEL005278	AFUN2_004386
OG0004750	AAEL005281	AFUN2_005450
OG0004751	AAEL005284	AFUN2_012622
OG0004752	AAEL005297	AFUN2_013835
OG0004753	AAEL005303	AFUN2_008811
OG0004754	AAEL005305	AFUN2_001999
OG0004755	AAEL005311	AFUN2_007530
OG0004756	AAEL005313	AFUN2_008831
OG0004757	AAEL005315	AFUN2_014368
OG0004758	AAEL005322	AFUN2_004823
OG0004760	AAEL005329	AFUN2_002913
OG0004761	AAEL005330	AFUN2_013475
OG0004762	AAEL005339	AFUN2_008645
OG0004763	AAEL005341	AFUN2_002797
OG0004764	AAEL005347	AFUN2_009044
OG0004765	AAEL005354	AFUN2_012359
OG0004766	AAEL005355	AFUN2_008564
OG0004767	AAEL005358	AFUN2_009291
OG0004768	AAEL005367	AFUN2_006946
OG0004769	AAEL005383	AFUN2_006010
OG0004770	AAEL005384	AFUN2_006465
OG0004771	AAEL005387	AFUN2_002822
OG0004772	AAEL005390	AFUN2_004409
OG0004773	AAEL005392	AFUN2_011086
OG0004774	AAEL027245, AAEL005399	AFUN2_014717
OG0004775	AAEL005400	AFUN2_003752
OG0004776	AAEL005401	AFUN2_013156
OG0004777	AAEL005403	AFUN2_013014
OG0004778	AAEL005405	AFUN2_011819
OG0004779	AAEL005413	AFUN2_010081
OG0004780	AAEL005422	AFUN2_011140
OG0004781	AAEL005423	AFUN2_002723
OG0004782	AAEL005425	AFUN2_013905
OG0004783	AAEL005429	AFUN2_005551
OG0004784	AAEL005431	AFUN2_006757
OG0004785	AAEL005440	AFUN2_007002
OG0004786	AAEL005444	AFUN2_009693
OG0004787	AAEL005446	AFUN2_003625
OG0004788	AAEL005449	AFUN2_013115
OG0004789	AAEL005451	AFUN2_012717
OG0004790	AAEL005453	AFUN2_007013
OG0004791	AAEL005454	AFUN2_003162
OG0004792	AAEL005455	AFUN2_004769
OG0004793	AAEL005458	AFUN2_006879
OG0004794	AAEL005460	AFUN2_008274
OG0004795	AAEL005463	AFUN2_006162
OG0004796	AAEL005464	AFUN2_007787
OG0004797	AAEL005465	AFUN2_003122
OG0004798	AAEL005466	AFUN2_009877
OG0004799	AAEL005468	AFUN2_005245
OG0004800	AAEL005470	AFUN2_013963
OG0004801	AAEL005473	AFUN2_008460
OG0004802	AAEL005474	AFUN2_008544
OG0004803	AAEL005479	AFUN2_000550
OG0004804	AAEL005481	AFUN2_000497
OG0004805	AAEL005492	AFUN2_001851
OG0004806	AAEL005504	AFUN2_004998
OG0004807	AAEL005507	AFUN2_002486
OG0004808	AAEL005508	AFUN2_008781
OG0004809	AAEL005510	AFUN2_005180
OG0004810	AAEL005521	AFUN2_012031
OG0004811	AAEL005524	AFUN2_014668
OG0004812	AAEL005530	AFUN2_008153
OG0004813	AAEL005531	AFUN2_014633
OG0004814	AAEL005535	AFUN2_013984
OG0004815	AAEL005544	AFUN2_013130
OG0004816	AAEL005558	AFUN2_005221
OG0004817	AAEL005567	AFUN2_004411
OG0004818	AAEL005573	AFUN2_007091
OG0004819	AAEL005575	AFUN2_010050
OG0004820	AAEL005579	AFUN2_004195
OG0004821	AAEL005583	AFUN2_005356
OG0004822	AAEL005604, AAEL005596	AFUN2_010473
OG0004823	AAEL012074, AAEL005598	AFUN2_007976
OG0004824	AAEL005599	AFUN2_013422
OG0004825	AAEL005605	AFUN2_011329
OG0004826	AAEL005618	AFUN2_009312
OG0004827	AAEL005622	AFUN2_009872
OG0004828	AAEL005626	AFUN2_003866
OG0004829	AAEL005629	AFUN2_005936
OG0004830	AAEL005634	AFUN2_009353
OG0004831	AAEL005639	AFUN2_007863
OG0004832	AAEL005643	AFUN2_011776
OG0004833	AAEL005646	AFUN2_000349
OG0004834	AAEL005653	AFUN2_003757
OG0004835	AAEL005655	AFUN2_013057
OG0004836	AAEL005657	AFUN2_002079
OG0004837	AAEL005659	AFUN2_012414
OG0004838	AAEL005662	AFUN2_013243
OG0004839	AAEL005663	AFUN2_009830
OG0004840	AAEL005666	AFUN2_006601
OG0004841	AAEL005678	AFUN2_012407
OG0004842	AAEL005681	AFUN2_011170
OG0004843	AAEL005688	AFUN2_008193
OG0004844	AAEL005690	AFUN2_008295
OG0004845	AAEL005692	AFUN2_007174
OG0004846	AAEL005699	AFUN2_007780
OG0004847	AAEL005706	AFUN2_007556
OG0004848	AAEL005709	AFUN2_008052
OG0004849	AAEL005713	AFUN2_001790
OG0004850	AAEL005719	AFUN2_014568
OG0004851	AAEL005720	AFUN2_011246
OG0004852	AAEL005726	AFUN2_011001
OG0004853	AAEL005728	AFUN2_014154
OG0004854	AAEL005730	AFUN2_000553
OG0004855	AAEL005731	AFUN2_012997
OG0004856	AAEL005732	AFUN2_006858
OG0004857	AAEL005734	AFUN2_007850
OG0004858	AAEL005736	AFUN2_003204
OG0004859	AAEL005739	AFUN2_013166
OG0004860	AAEL005742	AFUN2_005341
OG0004861	AAEL005744	AFUN2_006083
OG0004862	AAEL005754	AFUN2_011597
OG0004863	AAEL005762	AFUN2_003533
OG0004864	AAEL005766	AFUN2_009738
OG0004865	AAEL005769	AFUN2_006271
OG0004866	AAEL005776	AFUN2_003066
OG0004867	AAEL005785	AFUN2_013771
OG0004868	AAEL005787	AFUN2_012824
OG0004869	AAEL005790	AFUN2_005485
OG0004870	AAEL005793	AFUN2_002184
OG0004871	AAEL005796	AFUN2_008488
OG0004872	AAEL005799	AFUN2_009848
OG0004873	AAEL005803	AFUN2_002450
OG0004874	AAEL005813	AFUN2_011281
OG0004875	AAEL005822	AFUN2_014515
OG0004876	AAEL005825	AFUN2_007030
OG0004877	AAEL005826	AFUN2_012358
OG0004878	AAEL005827	AFUN2_012941
OG0004879	AAEL005830	AFUN2_003591
OG0004880	AAEL005831	AFUN2_008844
OG0004881	AAEL005832	AFUN2_001335
OG0004882	AAEL005837	AFUN2_011079
OG0004883	AAEL005839	AFUN2_000752
OG0004884	AAEL005840	AFUN2_000542
OG0004885	AAEL005845	AFUN2_007194
OG0004886	AAEL005850	AFUN2_006342
OG0004887	AAEL005856	AFUN2_014071
OG0004888	AAEL005857	AFUN2_002274
OG0004889	AAEL005861	AFUN2_012328
OG0004890	AAEL005870	AFUN2_004660
OG0004891	AAEL005874	AFUN2_008074
OG0004892	AAEL005879	AFUN2_010059
OG0004893	AAEL005888	AFUN2_003292
OG0004894	AAEL005891, AAEL022858	AFUN2_014146
OG0004895	AAEL005897	AFUN2_010027
OG0004896	AAEL005902	AFUN2_004105
OG0004897	AAEL005904	AFUN2_011566
OG0004898	AAEL005906	AFUN2_001218
OG0004899	AAEL005908	AFUN2_000460
OG0004900	AAEL005909	AFUN2_012780
OG0004901	AAEL005911	AFUN2_007968
OG0004902	AAEL005913	AFUN2_003735
OG0004903	AAEL005915	AFUN2_012201
OG0004904	AAEL005926	AFUN2_003429
OG0004905	AAEL005928	AFUN2_011973
OG0004906	AAEL005929	AFUN2_010582
OG0004907	AAEL005931	AFUN2_008762
OG0004908	AAEL005936	AFUN2_002933
OG0004909	AAEL005939, AAEL020519	AFUN2_010570
OG0004910	AAEL005946	AFUN2_009938
OG0004911	AAEL005947	AFUN2_009619
OG0004912	AAEL005951	AFUN2_014260
OG0004913	AAEL005959	AFUN2_013352
OG0004914	AAEL005968	AFUN2_012783
OG0004915	AAEL005976	AFUN2_001296
OG0004916	AAEL005977	AFUN2_011720
OG0004917	AAEL005980	AFUN2_006687
OG0004918	AAEL005985	AFUN2_001533
OG0004919	AAEL026797, AAEL006001	AFUN2_001991
OG0004920	AAEL006002	AFUN2_002537
OG0004921	AAEL006009	AFUN2_007309
OG0004922	AAEL006010	AFUN2_009988
OG0004923	AAEL006012	AFUN2_006783
OG0004924	AAEL006016	AFUN2_010836
OG0004925	AAEL006022	AFUN2_008739
OG0004926	AAEL006025	AFUN2_008173
OG0004927	AAEL006027	AFUN2_007284
OG0004928	AAEL006036	AFUN2_014645
OG0004929	AAEL006048	AFUN2_014113
OG0004930	AAEL006050	AFUN2_002861
OG0004931	AAEL006051	AFUN2_003070
OG0004932	AAEL006055	AFUN2_006061
OG0004933	AAEL006056	AFUN2_003878
OG0004934	AAEL006059	AFUN2_003135
OG0004935	AAEL006062	AFUN2_005899
OG0004936	AAEL006064	AFUN2_012699
OG0004937	AAEL006065	AFUN2_012440
OG0004938	AAEL006066	AFUN2_014601
OG0004939	AAEL006067	AFUN2_008496
OG0004940	AAEL006069	AFUN2_007597
OG0004941	AAEL006071	AFUN2_011202
OG0004942	AAEL006073	AFUN2_006498
OG0004943	AAEL006080	AFUN2_005837
OG0004944	AAEL006087	AFUN2_001334
OG0004945	AAEL006091	AFUN2_011727
OG0004946	AAEL006098	AFUN2_011991
OG0004947	AAEL006103	AFUN2_013471
OG0004948	AAEL006107	AFUN2_006127
OG0004949	AAEL006115	AFUN2_011713
OG0004950	AAEL006116	AFUN2_002903
OG0004951	AAEL006117	AFUN2_004266
OG0004952	AAEL006118	AFUN2_014350
OG0004953	AAEL006120	AFUN2_000395
OG0004954	AAEL006124	AFUN2_007323
OG0004955	AAEL006125	AFUN2_008187
OG0004956	AAEL006129	AFUN2_004932
OG0004957	AAEL006133	AFUN2_009675
OG0004958	AAEL006134	AFUN2_009445
OG0004959	AAEL006137	AFUN2_007743
OG0004960	AAEL006139	AFUN2_003181
OG0004961	AAEL006140	AFUN2_006383
OG0004962	AAEL006142	AFUN2_006165
OG0004963	AAEL006150	AFUN2_014495
OG0004964	AAEL006154	AFUN2_004020
OG0004965	AAEL006166	AFUN2_001340
OG0004966	AAEL006167	AFUN2_006659
OG0004967	AAEL006175	AFUN2_001988
OG0004968	AAEL006180	AFUN2_009942
OG0004969	AAEL006185	AFUN2_013711
OG0004970	AAEL006189	AFUN2_009033
OG0004971	AAEL006201	AFUN2_007730
OG0004972	AAEL006208	AFUN2_006457
OG0004973	AAEL006219	AFUN2_003244
OG0004974	AAEL006224	AFUN2_012144
OG0004975	AAEL006231	AFUN2_003945
OG0004976	AAEL006234	AFUN2_001110
OG0004977	AAEL006235	AFUN2_008154
OG0004978	AAEL006251	AFUN2_010588
OG0004979	AAEL006254	AFUN2_005159
OG0004980	AAEL006262	AFUN2_006185
OG0004981	AAEL006265	AFUN2_009075
OG0004982	AAEL006267	AFUN2_011614
OG0004983	AAEL006271	AFUN2_013032
OG0004985	AAEL006277	AFUN2_004794
OG0004986	AAEL006282	AFUN2_001276
OG0004987	AAEL006286	AFUN2_009966
OG0004988	AAEL006298	AFUN2_005081
