Orthogroup	AaegyptiLVP_AGWG	CquinquefasciatusJHB2020
OG0004768	AAEL005367	CQUJHB000232
OG0004769	AAEL005383	CQUJHB009259
OG0004770	AAEL005384	CQUJHB002675
OG0004771	AAEL005387	CQUJHB000008
OG0004772	AAEL005390	CQUJHB009247
OG0004773	AAEL005392	CQUJHB013052
OG0004774	AAEL027245, AAEL005399	CQUJHB016615
OG0004775	AAEL005400	CQUJHB008002
OG0004776	AAEL005401	CQUJHB002604
OG0004777	AAEL005403	CQUJHB002639
OG0004778	AAEL005405	CQUJHB016082
OG0004779	AAEL005413	CQUJHB010043
OG0004780	AAEL005422	CQUJHB001660
OG0004781	AAEL005423	CQUJHB004625
OG0004782	AAEL005425	CQUJHB018098
OG0004783	AAEL005429	CQUJHB009026
OG0004784	AAEL005431	CQUJHB013072
OG0004785	AAEL005440	CQUJHB007483
OG0004786	AAEL005444	CQUJHB011940
OG0004787	AAEL005446	CQUJHB003771
OG0004788	AAEL005449	CQUJHB001837
OG0004789	AAEL005451	CQUJHB003543
OG0004790	AAEL005453	CQUJHB015359
OG0004791	AAEL005454	CQUJHB009752
OG0004792	AAEL005455	CQUJHB006529
OG0004793	AAEL005458	CQUJHB011530
OG0004794	AAEL005460	CQUJHB016528
OG0004795	AAEL005463	CQUJHB013287
OG0004796	AAEL005464	CQUJHB001606
OG0004797	AAEL005465	CQUJHB004530
OG0004798	AAEL005466	CQUJHB017613
OG0004799	AAEL005468	CQUJHB004737
OG0004800	AAEL005470	CQUJHB007903
OG0004801	AAEL005473	CQUJHB012660
OG0004802	AAEL005474	CQUJHB002709
OG0004803	AAEL005479	CQUJHB001754
OG0004804	AAEL005481	CQUJHB014987
OG0004805	AAEL005492	CQUJHB007518
OG0004806	AAEL005504	CQUJHB017978
OG0004807	AAEL005507	CQUJHB018215
OG0004808	AAEL005508	CQUJHB010630
OG0004809	AAEL005510	CQUJHB011759
OG0004810	AAEL005521	CQUJHB006725
OG0004811	AAEL005524	CQUJHB015927
OG0004812	AAEL005530	CQUJHB001901
OG0004813	AAEL005531	CQUJHB007259
OG0004814	AAEL005535	CQUJHB016701
OG0004815	AAEL005544	CQUJHB018282
OG0004816	AAEL005558	CQUJHB007782
OG0004817	AAEL005567	CQUJHB002539
OG0004818	AAEL005573	CQUJHB001843
OG0004819	AAEL005575	CQUJHB011389
OG0004820	AAEL005579	CQUJHB005003
OG0004821	AAEL005583	CQUJHB008168
OG0004822	AAEL005604, AAEL005596	CQUJHB011353
OG0004823	AAEL012074, AAEL005598	CQUJHB005218
OG0004824	AAEL005599	CQUJHB006419
OG0004825	AAEL005605	CQUJHB011134
OG0004826	AAEL005618	CQUJHB007142
OG0004827	AAEL005622	CQUJHB015329
OG0004828	AAEL005626	CQUJHB014421
OG0004829	AAEL005629	CQUJHB003105
OG0004830	AAEL005634	CQUJHB010819
OG0004831	AAEL005639	CQUJHB010890
OG0004832	AAEL005643	CQUJHB006743
OG0004833	AAEL005646	CQUJHB004676
OG0004834	AAEL005653	CQUJHB012991
OG0004835	AAEL005655	CQUJHB003457
OG0004836	AAEL005657	CQUJHB007085
OG0004837	AAEL005659	CQUJHB017012
OG0004838	AAEL005662	CQUJHB001423
OG0004839	AAEL005663	CQUJHB006390
OG0004840	AAEL005666	CQUJHB000388
OG0004841	AAEL005678	CQUJHB005887
OG0004842	AAEL005681	CQUJHB006404
OG0004843	AAEL005688	CQUJHB004832
OG0004844	AAEL005690	CQUJHB000004
OG0004845	AAEL005692	CQUJHB009332
OG0004846	AAEL005699	CQUJHB013303
OG0004847	AAEL005706	CQUJHB016315
OG0004848	AAEL005709	CQUJHB006451
OG0004849	AAEL005713	CQUJHB007577
OG0004850	AAEL005719	CQUJHB017461
OG0004851	AAEL005720	CQUJHB016827
OG0004852	AAEL005726	CQUJHB015312
OG0004853	AAEL005728	CQUJHB006379
OG0004854	AAEL005730	CQUJHB009910
OG0004855	AAEL005731	CQUJHB013455
OG0004856	AAEL005732	CQUJHB016451
OG0004857	AAEL005734	CQUJHB006313
OG0004858	AAEL005736	CQUJHB008604
OG0004859	AAEL005739	CQUJHB012778
OG0004860	AAEL005742	CQUJHB014037
OG0004861	AAEL005744	CQUJHB008852
OG0004862	AAEL005754	CQUJHB013647
OG0004863	AAEL005762	CQUJHB018184
OG0004864	AAEL005766	CQUJHB000458
OG0004865	AAEL005769	CQUJHB005727
OG0004866	AAEL005776	CQUJHB017442
OG0004867	AAEL005785	CQUJHB007104
OG0004868	AAEL005787	CQUJHB012167
OG0004869	AAEL005790	CQUJHB007536
OG0004870	AAEL005793	CQUJHB010940
OG0004871	AAEL005796	CQUJHB017666
OG0004872	AAEL005799	CQUJHB016891
OG0004873	AAEL005803	CQUJHB004615
OG0004874	AAEL005813	CQUJHB008125
OG0004875	AAEL005822	CQUJHB006723
OG0004876	AAEL005825	CQUJHB005629
OG0004877	AAEL005826	CQUJHB005482
OG0004878	AAEL005827	CQUJHB007706
OG0004879	AAEL005830	CQUJHB004210
OG0004880	AAEL005831	CQUJHB014296
OG0004881	AAEL005832	CQUJHB000095
OG0004882	AAEL005837	CQUJHB009111
OG0004883	AAEL005839	CQUJHB014636
OG0004884	AAEL005840	CQUJHB000885
OG0004885	AAEL005845	CQUJHB015096
OG0004886	AAEL005850	CQUJHB015448
OG0004887	AAEL005856	CQUJHB017428
OG0004888	AAEL005857	CQUJHB000805, CQUJHB002043
OG0004889	AAEL005861	CQUJHB007258
OG0004890	AAEL005870	CQUJHB011706
OG0004891	AAEL005874	CQUJHB000142
OG0004892	AAEL005879	CQUJHB011257
OG0004893	AAEL005888	CQUJHB007308
OG0004894	AAEL005891, AAEL022858	CQUJHB017113
OG0004895	AAEL005897	CQUJHB012952
OG0004896	AAEL005902	CQUJHB018097
OG0004897	AAEL005904	CQUJHB016860
OG0004898	AAEL005906	CQUJHB011399
OG0004899	AAEL005908	CQUJHB011839
OG0004900	AAEL005909	CQUJHB008376
OG0004901	AAEL005911	CQUJHB007823
OG0004902	AAEL005913	CQUJHB004967
OG0004903	AAEL005915	CQUJHB012751
OG0004904	AAEL005926	CQUJHB013216, CQUJHB017050
OG0004905	AAEL005928	CQUJHB015454
OG0004906	AAEL005929	CQUJHB012845
OG0004907	AAEL005931	CQUJHB016968
OG0004908	AAEL005936	CQUJHB006058
OG0004909	AAEL005939, AAEL020519	CQUJHB001633
OG0004910	AAEL005946	CQUJHB016722
OG0004911	AAEL005947	CQUJHB007013
OG0004912	AAEL005951	CQUJHB002764
OG0004913	AAEL005959	CQUJHB002000
OG0004914	AAEL005968	CQUJHB005841
OG0004915	AAEL005976	CQUJHB001621
OG0004916	AAEL005977	CQUJHB011180
OG0004917	AAEL005980	CQUJHB011305
OG0004918	AAEL005985	CQUJHB013632
OG0004919	AAEL026797, AAEL006001	CQUJHB002019
OG0004920	AAEL006002	CQUJHB001313
OG0004921	AAEL006009	CQUJHB006067
OG0004922	AAEL006010	CQUJHB011024
OG0004923	AAEL006012	CQUJHB003475
OG0004924	AAEL006016	CQUJHB017734
OG0004925	AAEL006022	CQUJHB016303
OG0004926	AAEL006025	CQUJHB013512
OG0004927	AAEL006027	CQUJHB006446, CQUJHB015486
OG0004928	AAEL006036	CQUJHB013836
OG0004929	AAEL006048	CQUJHB003028
OG0004930	AAEL006050	CQUJHB011765
OG0004931	AAEL006051	CQUJHB003616
OG0004932	AAEL006055	CQUJHB012091
OG0004933	AAEL006056	CQUJHB012115
OG0004934	AAEL006059	CQUJHB003716
OG0004935	AAEL006062	CQUJHB004048
OG0004936	AAEL006064	CQUJHB006227
OG0004937	AAEL006065	CQUJHB003783
OG0004938	AAEL006066	CQUJHB009844
OG0004939	AAEL006067	CQUJHB013680
OG0004940	AAEL006069	CQUJHB018372
OG0004941	AAEL006071	CQUJHB008804
OG0004942	AAEL006073	CQUJHB003746
OG0004943	AAEL006080	CQUJHB002006
OG0004944	AAEL006087	CQUJHB004485
OG0004945	AAEL006091	CQUJHB008430
OG0004946	AAEL006098	CQUJHB003368
OG0004947	AAEL006103	CQUJHB018451
OG0004948	AAEL006107	CQUJHB006561
OG0004949	AAEL006115	CQUJHB013178
OG0004950	AAEL006116	CQUJHB015738
OG0004951	AAEL006117	CQUJHB001018
OG0004952	AAEL006118	CQUJHB001021
OG0004953	AAEL006120	CQUJHB003142
OG0004954	AAEL006124	CQUJHB008436
OG0004955	AAEL006125	CQUJHB014348
OG0004956	AAEL006129	CQUJHB010841
OG0004957	AAEL006133	CQUJHB016618
OG0004958	AAEL006134	CQUJHB016084
OG0004959	AAEL006137	CQUJHB006108
OG0004960	AAEL006139	CQUJHB007322
OG0004961	AAEL006140	CQUJHB015923
OG0004962	AAEL006142	CQUJHB009779
OG0004963	AAEL006150	CQUJHB011710
OG0004964	AAEL006154	CQUJHB001491
OG0004965	AAEL006166	CQUJHB001575
OG0004966	AAEL006167	CQUJHB000251
OG0004967	AAEL006175	CQUJHB013781
OG0004968	AAEL006180	CQUJHB010240, CQUJHB006039
OG0004969	AAEL006185	CQUJHB007188
OG0004970	AAEL006189	CQUJHB015868
OG0004971	AAEL006201	CQUJHB014841
OG0004972	AAEL006208	CQUJHB009567
OG0004973	AAEL006219	CQUJHB016623
OG0004974	AAEL006224	CQUJHB000553
OG0004975	AAEL006231	CQUJHB000236
OG0004976	AAEL006234	CQUJHB003540
OG0004977	AAEL006235	CQUJHB010752
OG0004978	AAEL006251	CQUJHB014590
OG0004979	AAEL006254	CQUJHB007062
OG0004980	AAEL006262	CQUJHB015878
OG0004981	AAEL006265	CQUJHB016304
OG0004982	AAEL006267	CQUJHB006298
OG0004983	AAEL006271	CQUJHB005874
OG0004984	AAEL014539, AAEL014543, AAEL006276	CQUJHB015972, CQUJHB008486
OG0004985	AAEL006277	CQUJHB015430
OG0004986	AAEL006282	CQUJHB006809
OG0004987	AAEL006286	CQUJHB001202
OG0004988	AAEL006298	CQUJHB009298
OG0004989	AAEL006299	CQUJHB016105
OG0004990	AAEL006300	CQUJHB000420
OG0004991	AAEL006308	CQUJHB001613
OG0004992	AAEL006310	CQUJHB004803
OG0004993	AAEL006313	CQUJHB001344
OG0004994	AAEL006322	CQUJHB017944
OG0004995	AAEL006329	CQUJHB004468
OG0004996	AAEL006330	CQUJHB016124
OG0004997	AAEL006339	CQUJHB003878
OG0004998	AAEL006341	CQUJHB003555
OG0004999	AAEL006346	CQUJHB014896
OG0005000	AAEL006350	CQUJHB008170
OG0005001	AAEL006352	CQUJHB009996
OG0005002	AAEL006362	CQUJHB007867
OG0005003	AAEL006364	CQUJHB009755
OG0005004	AAEL006370	CQUJHB009790
OG0005005	AAEL006373	CQUJHB014824
OG0005006	AAEL006374	CQUJHB010702
OG0005007	AAEL006400	CQUJHB013715
OG0005008	AAEL006401	CQUJHB010081
OG0005009	AAEL006407	CQUJHB016626
OG0005010	AAEL006409	CQUJHB014803
OG0005011	AAEL006412	CQUJHB014035
OG0005012	AAEL006413	CQUJHB011388
OG0005013	AAEL006419	CQUJHB010401
OG0005014	AAEL006420	CQUJHB014316
OG0005015	AAEL006432	CQUJHB015294
OG0005016	AAEL006433	CQUJHB000428
OG0005017	AAEL006436	CQUJHB007225
OG0005018	AAEL006437	CQUJHB009185
OG0005019	AAEL006438	CQUJHB001731
OG0005020	AAEL006439	CQUJHB005499
OG0005021	AAEL006441	CQUJHB006966
OG0005022	AAEL006446	CQUJHB017492
OG0005023	AAEL006447	CQUJHB012906
OG0005024	AAEL006451	CQUJHB012288
OG0005025	AAEL006453	CQUJHB005568
OG0005026	AAEL006459	CQUJHB010286
OG0005027	AAEL006460	CQUJHB017396
OG0005028	AAEL006462	CQUJHB002345
OG0005029	AAEL006476	CQUJHB011783
OG0005030	AAEL006478	CQUJHB001152
OG0005031	AAEL006480	CQUJHB003253, CQUJHB001908
OG0005032	AAEL006482	CQUJHB004777
OG0005033	AAEL006490	CQUJHB015892
OG0005034	AAEL006491	CQUJHB000152
OG0005035	AAEL006502	CQUJHB015577
OG0005036	AAEL006508	CQUJHB009170
OG0005037	AAEL006509	CQUJHB011645
OG0005038	AAEL006511	CQUJHB015765
OG0005039	AAEL006514	CQUJHB008278
OG0005040	AAEL006516	CQUJHB011635
OG0005041	AAEL006518, AAEL025432	CQUJHB013500
OG0005042	AAEL006520	CQUJHB007517
OG0005043	AAEL006522	CQUJHB007401
OG0005044	AAEL006536	CQUJHB004721
OG0005045	AAEL006539	CQUJHB000362
OG0005046	AAEL006540	CQUJHB009867
OG0005047	AAEL006543	CQUJHB006839
OG0005048	AAEL006547	CQUJHB005379
OG0005049	AAEL006549	CQUJHB012079
OG0005050	AAEL006551	CQUJHB017158
OG0005051	AAEL006552	CQUJHB007658
OG0005052	AAEL006557	CQUJHB002803
OG0005053	AAEL006560	CQUJHB016128
OG0005054	AAEL006564	CQUJHB010916
OG0005055	AAEL006577	CQUJHB002922
OG0005056	AAEL006581	CQUJHB010414
OG0005057	AAEL006582	CQUJHB011225
OG0005058	AAEL006587	CQUJHB004583
OG0005059	AAEL006589	CQUJHB014574
OG0005060	AAEL006597	CQUJHB011969
OG0005061	AAEL006601	CQUJHB001517
OG0005062	AAEL006609	CQUJHB008593
OG0005063	AAEL006610	CQUJHB012615
OG0005064	AAEL006611	CQUJHB016818
OG0005065	AAEL006625	CQUJHB007926
OG0005066	AAEL006634	CQUJHB017029
OG0005067	AAEL006635	CQUJHB004476
OG0005068	AAEL006636	CQUJHB010691
OG0005069	AAEL006646	CQUJHB001479
OG0005070	AAEL006648	CQUJHB014087
OG0005071	AAEL006649	CQUJHB017154
OG0005072	AAEL006652	CQUJHB006341
OG0005073	AAEL006653	CQUJHB006405
OG0005074	AAEL006654	CQUJHB012405
OG0005075	AAEL006655	CQUJHB007735
OG0005076	AAEL006660	CQUJHB011605
OG0005077	AAEL006663	CQUJHB003533
OG0005078	AAEL006666	CQUJHB013388
OG0005079	AAEL006667	CQUJHB015392
OG0005080	AAEL006669	CQUJHB014310
OG0005081	AAEL006676	CQUJHB016242
OG0005082	AAEL006677	CQUJHB003969
OG0005083	AAEL006682	CQUJHB007493
OG0005084	AAEL006685	CQUJHB012185
OG0005085	AAEL006693	CQUJHB008774
OG0005086	AAEL006698	CQUJHB016164
OG0005087	AAEL006705	CQUJHB016107
OG0005088	AAEL006707	CQUJHB013769
OG0005089	AAEL006711	CQUJHB017871
OG0005090	AAEL006712	CQUJHB015767
OG0005091	AAEL006713	CQUJHB005951
OG0005092	AAEL006715	CQUJHB005791
OG0005093	AAEL006717	CQUJHB014131
OG0005094	AAEL006723	CQUJHB007467
OG0005095	AAEL006724	CQUJHB007444
OG0005096	AAEL006725	CQUJHB000603
OG0005097	AAEL006727	CQUJHB003580
OG0005098	AAEL006733	CQUJHB016815
OG0005099	AAEL006735	CQUJHB014279
OG0005100	AAEL006736	CQUJHB006206
OG0005101	AAEL006740	CQUJHB012981
OG0005102	AAEL006747	CQUJHB013968
OG0005103	AAEL006755	CQUJHB013748
OG0005104	AAEL006760	CQUJHB015300
OG0005105	AAEL006762	CQUJHB007531
OG0005106	AAEL006771	CQUJHB016793
OG0005107	AAEL006779	CQUJHB009124
OG0005108	AAEL006782	CQUJHB011210
OG0005109	AAEL006788	CQUJHB011496
OG0005110	AAEL006789	CQUJHB009613
OG0005111	AAEL006791	CQUJHB006625
OG0005112	AAEL006794	CQUJHB013342
OG0005113	AAEL006799	CQUJHB005207
OG0005114	AAEL006800	CQUJHB009975
OG0005115	AAEL006801	CQUJHB010759
OG0005116	AAEL006808	CQUJHB008580
OG0005117	AAEL006819	CQUJHB014906
OG0005118	AAEL006820	CQUJHB007381
OG0005119	AAEL006824	CQUJHB017957
OG0005120	AAEL006826	CQUJHB009883
OG0005121	AAEL006833	CQUJHB006323
OG0005122	AAEL006834	CQUJHB017525
OG0005123	AAEL006836	CQUJHB001809
OG0005124	AAEL006843	CQUJHB011317
OG0005125	AAEL006845	CQUJHB010218
OG0005126	AAEL006847	CQUJHB002385
OG0005127	AAEL006848	CQUJHB004661
OG0005128	AAEL006855	CQUJHB018263
OG0005129	AAEL006867	CQUJHB002981
OG0005130	AAEL006870	CQUJHB002096
OG0005131	AAEL006872	CQUJHB002652
OG0005132	AAEL006879	CQUJHB003448
OG0005133	AAEL006880	CQUJHB017627
OG0005134	AAEL006881	CQUJHB000675
OG0005135	AAEL006884	CQUJHB006466
OG0005136	AAEL006885	CQUJHB012420
OG0005137	AAEL006888	CQUJHB006240
OG0005138	AAEL006890	CQUJHB018333
OG0005139	AAEL006895	CQUJHB016922
OG0005140	AAEL006905	CQUJHB004703
OG0005141	AAEL006908	CQUJHB007946
OG0005142	AAEL006910	CQUJHB016734
OG0005143	AAEL006912	CQUJHB017817
OG0005144	AAEL006915	CQUJHB016108, CQUJHB016132
OG0005145	AAEL006922	CQUJHB007183
OG0005146	AAEL006928	CQUJHB014609
OG0005147	AAEL006934	CQUJHB007551
OG0005149	AAEL006938	CQUJHB013244
OG0005150	AAEL006946	CQUJHB014816
OG0005151	AAEL006956	CQUJHB012271
OG0005152	AAEL006958	CQUJHB014039
OG0005153	AAEL006963	CQUJHB010979
OG0005154	AAEL006969	CQUJHB016123
OG0005155	AAEL006972	CQUJHB007793
OG0005156	AAEL006973	CQUJHB002945
OG0005157	AAEL006975	CQUJHB014725
OG0005158	AAEL006976	CQUJHB005761
OG0005159	AAEL006991	CQUJHB000485
OG0005160	AAEL024395, AAEL007004	CQUJHB011817
OG0005161	AAEL007011	CQUJHB004743
OG0005162	AAEL007015	CQUJHB010607
OG0005163	AAEL024885, AAEL007026, AAEL007017	CQUJHB007342
OG0005164	AAEL007018	CQUJHB014580
OG0005165	AAEL007019	CQUJHB018061
OG0005166	AAEL007023	CQUJHB015954
OG0005167	AAEL007029	CQUJHB013255
OG0005168	AAEL007038	CQUJHB013349
OG0005169	AAEL007041	CQUJHB011335
OG0005170	AAEL007042	CQUJHB005460
OG0005171	AAEL007043	CQUJHB005050
OG0005172	AAEL007050	CQUJHB012792
OG0005173	AAEL007056	CQUJHB004626
OG0005174	AAEL007062	CQUJHB014661
OG0005175	AAEL007065	CQUJHB012740
OG0005176	AAEL007069	CQUJHB017217
OG0005177	AAEL007084	CQUJHB016776
OG0005178	AAEL007088	CQUJHB004685
OG0005179	AAEL007092	CQUJHB007324
OG0005180	AAEL007100	CQUJHB018474
OG0005181	AAEL007104	CQUJHB009330
OG0005182	AAEL007105	CQUJHB005305
OG0005183	AAEL007114	CQUJHB011886
OG0005184	AAEL007120	CQUJHB005699
OG0005185	AAEL007127	CQUJHB016168
OG0005186	AAEL007129	CQUJHB001910
OG0005187	AAEL007130	CQUJHB011826
OG0005188	AAEL007132	CQUJHB015696
OG0005189	AAEL007137	CQUJHB003855
OG0005190	AAEL007149	CQUJHB000605
OG0005191	AAEL007158	CQUJHB004955
OG0005192	AAEL007160	CQUJHB016914
OG0005193	AAEL007162	CQUJHB008183
OG0005194	AAEL007164	CQUJHB000768
OG0005195	AAEL007173	CQUJHB006218
OG0005196	AAEL007184	CQUJHB005241
OG0005197	AAEL007185	CQUJHB012173
OG0005198	AAEL007189	CQUJHB013815
OG0005199	AAEL007191	CQUJHB003973
OG0005200	AAEL007196	CQUJHB007448
OG0005201	AAEL007200	CQUJHB005383
OG0005202	AAEL007203	CQUJHB017287
OG0005203	AAEL007206	CQUJHB011219
OG0005205	AAEL007221	CQUJHB010690
OG0005206	AAEL007227	CQUJHB011588
OG0005207	AAEL007235	CQUJHB015598
OG0005208	AAEL007237	CQUJHB013214
OG0005209	AAEL007239	CQUJHB003418
OG0005210	AAEL007240	CQUJHB006253
OG0005211	AAEL007247	CQUJHB003712
OG0005212	AAEL007252	CQUJHB015015
OG0005213	AAEL007253	CQUJHB012031
OG0005214	AAEL007256	CQUJHB001919
OG0005215	AAEL007258	CQUJHB011856
OG0005216	AAEL007259	CQUJHB014299
OG0005217	AAEL007260	CQUJHB010266
OG0005218	AAEL007261	CQUJHB013741
OG0005219	AAEL007267	CQUJHB000026
OG0005220	AAEL007268	CQUJHB004225
OG0005221	AAEL007271	CQUJHB004909
OG0005222	AAEL007279	CQUJHB017808
OG0005223	AAEL007286	CQUJHB002952
OG0005224	AAEL007288	CQUJHB018255
OG0005225	AAEL007290	CQUJHB001076, CQUJHB017890
OG0005226	AAEL007292	CQUJHB017767
OG0005227	AAEL007302	CQUJHB001452
OG0005228	AAEL007303	CQUJHB007801
OG0005229	AAEL007304	CQUJHB017933
OG0005230	AAEL007305	CQUJHB004292
OG0005231	AAEL007306	CQUJHB003985
OG0005232	AAEL007307	CQUJHB009400
OG0005234	AAEL007310	CQUJHB008786
OG0005235	AAEL007313	CQUJHB011201
OG0005236	AAEL007316	CQUJHB013874
OG0005237	AAEL007317	CQUJHB017137
OG0005238	AAEL007321	CQUJHB011094
OG0005239	AAEL007328	CQUJHB009878
OG0005240	AAEL007329	CQUJHB010312
OG0005241	AAEL007332	CQUJHB009036
OG0005242	AAEL007342	CQUJHB017874
OG0005243	AAEL007354	CQUJHB017196
OG0005244	AAEL007355	CQUJHB009672
OG0005245	AAEL007366	CQUJHB010249
OG0005246	AAEL007372	CQUJHB010215
OG0005247	AAEL007373	CQUJHB006447
OG0005248	AAEL007374	CQUJHB004180
OG0005249	AAEL007382	CQUJHB012052
OG0005250	AAEL007387	CQUJHB005180
OG0005251	AAEL007392	CQUJHB003549
OG0005252	AAEL007393	CQUJHB006382
OG0005253	AAEL007397	CQUJHB004082
OG0005254	AAEL007401	CQUJHB017556
OG0005255	AAEL007410	CQUJHB018378
OG0005256	AAEL007414	CQUJHB005606
OG0005257	AAEL007422	CQUJHB002852
OG0005258	AAEL007423	CQUJHB008484
OG0005259	AAEL007439	CQUJHB004766
OG0005260	AAEL007441	CQUJHB003433
OG0005261	AAEL007442	CQUJHB011328
OG0005262	AAEL007443	CQUJHB015755
OG0005263	AAEL007451	CQUJHB002480
OG0005264	AAEL007452	CQUJHB004086
OG0005265	AAEL007462	CQUJHB018388
OG0005266	AAEL007472	CQUJHB009459
OG0005267	AAEL007480	CQUJHB016159
OG0005268	AAEL007481	CQUJHB008813
OG0005269	AAEL007482	CQUJHB003044
OG0005270	AAEL007483	CQUJHB014182
OG0005271	AAEL007484	CQUJHB015095
OG0005272	AAEL007493	CQUJHB004781
OG0005273	AAEL007495	CQUJHB002938
OG0005274	AAEL007502	CQUJHB004313
OG0005275	AAEL007509	CQUJHB001952
OG0005276	AAEL007521	CQUJHB012511
OG0005277	AAEL007523	CQUJHB009003
OG0005278	AAEL007525	CQUJHB010129
OG0005279	AAEL007526	CQUJHB016884
OG0005280	AAEL007534	CQUJHB010093
OG0005281	AAEL007535	CQUJHB002173
OG0005282	AAEL007539	CQUJHB011691
OG0005283	AAEL007542	CQUJHB013672
OG0005284	AAEL007547	CQUJHB012324
OG0005285	AAEL007548	CQUJHB004150
OG0005286	AAEL007549	CQUJHB000351
OG0005287	AAEL007554	CQUJHB014095
OG0005288	AAEL007555	CQUJHB017266
OG0005289	AAEL024676, AAEL007556	CQUJHB015461
OG0005290	AAEL007558	CQUJHB010338
OG0005291	AAEL007559	CQUJHB008943
OG0005292	AAEL007560	CQUJHB009286
OG0005293	AAEL007562	CQUJHB004815
OG0005294	AAEL007563	CQUJHB013219
OG0005295	AAEL007566	CQUJHB000549
OG0005296	AAEL007572, AAEL020170	CQUJHB011900
OG0005297	AAEL007573	CQUJHB013709
OG0005298	AAEL007579	CQUJHB006932
OG0005299	AAEL007607	CQUJHB001972
OG0005300	AAEL007624	CQUJHB015287
OG0005301	AAEL007626	CQUJHB013168
OG0005302	AAEL007633	CQUJHB002759
OG0005303	AAEL007634	CQUJHB012954
OG0005304	AAEL007637	CQUJHB012452
OG0005305	AAEL007641	CQUJHB017239
OG0005306	AAEL007642	CQUJHB003775
OG0005307	AAEL007644	CQUJHB011290
OG0005308	AAEL007646	CQUJHB011534
OG0005309	AAEL007651	CQUJHB016181
OG0005310	AAEL007653	CQUJHB000580
OG0005311	AAEL007656	CQUJHB014470, CQUJHB000903
OG0005312	AAEL007657	CQUJHB007612
OG0005313	AAEL007658	CQUJHB011027
OG0005314	AAEL007660	CQUJHB004960
OG0005315	AAEL007661	CQUJHB000710
OG0005316	AAEL007670	CQUJHB005931
OG0005317	AAEL007672	CQUJHB005098
OG0005318	AAEL007674	CQUJHB006019
OG0005319	AAEL007684	CQUJHB002214
OG0005320	AAEL007687, AAEL028226	CQUJHB005851
OG0005321	AAEL007690	CQUJHB017745
OG0005322	AAEL007693	CQUJHB013174
OG0005323	AAEL007701	CQUJHB004584
OG0005324	AAEL007702	CQUJHB018363
OG0005325	AAEL007705	CQUJHB002372
OG0005326	AAEL007707	CQUJHB014256
OG0005327	AAEL007713	CQUJHB002373, CQUJHB018118
OG0005328	AAEL007715	CQUJHB017045
OG0005329	AAEL007716	CQUJHB011611
OG0005330	AAEL007717	CQUJHB012457
OG0005331	AAEL007718	CQUJHB012397
OG0005332	AAEL007720	CQUJHB017619
OG0005333	AAEL007725	CQUJHB001500
OG0005334	AAEL007729	CQUJHB011694
OG0005335	AAEL007730	CQUJHB003173
OG0005336	AAEL007738	CQUJHB010692
OG0005337	AAEL007739	CQUJHB009008
OG0005338	AAEL007750	CQUJHB005688
OG0005339	AAEL007763	CQUJHB008165
OG0005340	AAEL007765	CQUJHB008461
OG0005341	AAEL007767	CQUJHB006149
OG0005342	AAEL007768	CQUJHB014071
OG0005343	AAEL007771	CQUJHB000373
OG0005344	AAEL007772	CQUJHB003542
OG0005345	AAEL007773	CQUJHB001663
OG0005346	AAEL007777	CQUJHB011551
OG0005347	AAEL007787	CQUJHB017633
OG0005348	AAEL007788	CQUJHB013649
OG0005349	AAEL007790	CQUJHB003122
OG0005350	AAEL007796	CQUJHB007089
OG0005351	AAEL007800	CQUJHB009186
OG0005352	AAEL007809	CQUJHB012985
OG0005353	AAEL007810	CQUJHB011082
OG0005354	AAEL007820	CQUJHB002817
OG0005355	AAEL007821	CQUJHB004763
OG0005356	AAEL007825	CQUJHB002877
OG0005357	AAEL007827	CQUJHB005265
OG0005358	AAEL007839	CQUJHB009712
OG0005359	AAEL007842	CQUJHB015144
OG0005360	AAEL007845	CQUJHB002203
OG0005361	AAEL007848	CQUJHB014361
OG0005362	AAEL007853	CQUJHB006936
OG0005363	AAEL007854	CQUJHB012931
OG0005364	AAEL007856	CQUJHB004796
OG0005365	AAEL007857	CQUJHB002910
OG0005366	AAEL007858	CQUJHB006104
OG0005367	AAEL007862	CQUJHB015170
OG0005368	AAEL007871	CQUJHB000769
OG0005369	AAEL007874	CQUJHB008536
OG0005370	AAEL007877	CQUJHB002114
OG0005371	AAEL007883	CQUJHB017750
OG0005372	AAEL007885	CQUJHB013637
OG0005373	AAEL007891	CQUJHB003109
OG0005374	AAEL007892	CQUJHB013922
OG0005375	AAEL007897	CQUJHB003937
OG0005376	AAEL007904	CQUJHB000933
OG0005377	AAEL007907	CQUJHB003976
OG0005378	AAEL007915	CQUJHB004297
OG0005379	AAEL007920	CQUJHB000119
OG0005380	AAEL007931	CQUJHB016619
OG0005381	AAEL007936	CQUJHB008793
OG0005382	AAEL007943	CQUJHB016488
OG0005383	AAEL007944	CQUJHB008531
OG0005384	AAEL007945	CQUJHB008492
OG0005385	AAEL007955	CQUJHB016534
OG0005386	AAEL007982	CQUJHB008312
OG0005387	AAEL007988	CQUJHB015997
OG0005388	AAEL007989	CQUJHB014971
OG0005389	AAEL007994	CQUJHB003157
OG0005390	AAEL007997	CQUJHB010768
OG0005391	AAEL008001	CQUJHB004818
OG0005392	AAEL008020	CQUJHB002830
OG0005393	AAEL008022	CQUJHB008751
OG0005394	AAEL008025	CQUJHB017190
OG0005395	AAEL008036	CQUJHB012259
