Orthogroup	AaegyptiLVP_AGWG	AminimusMINIMUS1
OG0005326	AAEL007707	AMIN001882
OG0005327	AAEL007713	AMIN005036
OG0005328	AAEL007715	AMIN008310
OG0005329	AAEL007716	AMIN005033
OG0005330	AAEL007717	AMIN005035
OG0005331	AAEL007718	AMIN008312
OG0005332	AAEL007720	AMIN005034
OG0005333	AAEL007725	AMIN006590
OG0005334	AAEL007729	AMIN008034
OG0005335	AAEL007730	AMIN008033
OG0005336	AAEL007738	AMIN010864
OG0005337	AAEL007739	AMIN008035
OG0005338	AAEL007750	AMIN006610
OG0005339	AAEL007763	AMIN000055
OG0005340	AAEL007765	AMIN011592
OG0005341	AAEL007767	AMIN011597
OG0005342	AAEL007768	AMIN011600
OG0005343	AAEL007771	AMIN011536
OG0005344	AAEL007772	AMIN011594
OG0005345	AAEL007773	AMIN011593
OG0005346	AAEL007777	AMIN000240
OG0005347	AAEL007787	AMIN002751
OG0005348	AAEL007788	AMIN004752
OG0005349	AAEL007790	AMIN004581
OG0005350	AAEL007796	AMIN002687
OG0005351	AAEL007800	AMIN011079
OG0005352	AAEL007809	AMIN002685
OG0005353	AAEL007810	AMIN002949
OG0005354	AAEL007820	AMIN003100
OG0005355	AAEL007821	AMIN001615
OG0005356	AAEL007825	AMIN006696
OG0005357	AAEL007827	AMIN001616
OG0005358	AAEL007839	AMIN000128
OG0005359	AAEL007842	AMIN007104
OG0005360	AAEL007845	AMIN007099
OG0005361	AAEL007848	AMIN007089
OG0005362	AAEL007853	AMIN006111
OG0005363	AAEL007854	AMIN006019
OG0005364	AAEL007856	AMIN007101
OG0005365	AAEL007857	AMIN015916
OG0005366	AAEL007858	AMIN006022
OG0005367	AAEL007862	AMIN015917
OG0005368	AAEL007871	AMIN004300
OG0005369	AAEL007874	AMIN004456
OG0005370	AAEL007877	AMIN006869
OG0005371	AAEL007883	AMIN004451
OG0005372	AAEL007885	AMIN006866
OG0005373	AAEL007891	AMIN001921
OG0005374	AAEL007892	AMIN005357
OG0005375	AAEL007897	AMIN007138
OG0005376	AAEL007904	AMIN002251
OG0005377	AAEL007907	AMIN007141
OG0005378	AAEL007915	AMIN005333
OG0005379	AAEL007920	AMIN006969
OG0005380	AAEL007931	AMIN009264
OG0005381	AAEL007936	AMIN008632
OG0005382	AAEL007943	AMIN015529
OG0005383	AAEL007944	AMIN009738
OG0005384	AAEL007945	AMIN009742
OG0005385	AAEL007955	AMIN009731
OG0005386	AAEL007982	AMIN001723
OG0005387	AAEL007988	AMIN016036
OG0005388	AAEL007989	AMIN010514
OG0005390	AAEL007997	AMIN010515
OG0005391	AAEL008001	AMIN010516
OG0005392	AAEL008020	AMIN001212
OG0005393	AAEL008022	AMIN005411
OG0005394	AAEL008025	AMIN005426
OG0005395	AAEL008036	AMIN003318
OG0005396	AAEL008038	AMIN000530
OG0005397	AAEL008042	AMIN000527
OG0005398	AAEL008044	AMIN016051
OG0005400	AAEL008058	AMIN002369
OG0005401	AAEL008061	AMIN000404
OG0005402	AAEL008062	AMIN003108
OG0005403	AAEL008068	AMIN002549
OG0005404	AAEL008069	AMIN003575
OG0005405	AAEL008071	AMIN005633
OG0005406	AAEL008073	AMIN000563
OG0005408	AAEL008099	AMIN016279
OG0005409	AAEL008102	AMIN016280
OG0005410	AAEL008103	AMIN015847
OG0005411	AAEL008105	AMIN002405
OG0005412	AAEL008107	AMIN002312
OG0005413	AAEL008108	AMIN002402
OG0005415	AAEL008115	AMIN015846
OG0005416	AAEL008116	AMIN002401
OG0005417	AAEL008124	AMIN000309, AMIN000310
OG0005418	AAEL008126	AMIN000317
OG0005419	AAEL008128	AMIN004556
OG0005420	AAEL008131	AMIN000312
OG0005421	AAEL008133	AMIN000313
OG0005422	AAEL008134	AMIN004558
OG0005423	AAEL008135	AMIN000315
OG0005424	AAEL008136	AMIN000319
OG0005425	AAEL008141	AMIN000430
OG0005426	AAEL008144	AMIN004481
OG0005428	AAEL008161	AMIN000465
OG0005430	AAEL008167	AMIN000454
OG0005431	AAEL008169	AMIN000450
OG0005432	AAEL008171	AMIN000468
OG0005433	AAEL022169, AAEL008175	AMIN000463
OG0005434	AAEL008179	AMIN000467
OG0005435	AAEL008181	AMIN000458
OG0005436	AAEL008184	AMIN000452
OG0005437	AAEL008189	AMIN000472
OG0005438	AAEL008190	AMIN006744
OG0005439	AAEL008193	AMIN009048
OG0005440	AAEL008195	AMIN010590
OG0005441	AAEL008216	AMIN010591
OG0005442	AAEL008228	AMIN004831
OG0005443	AAEL008234	AMIN004828
OG0005444	AAEL008242	AMIN002537
OG0005445	AAEL008243	AMIN002540
OG0005446	AAEL008244	AMIN016161
OG0005447	AAEL026615, AAEL008245	AMIN000490
OG0005448	AAEL008247	AMIN000487
OG0005449	AAEL008248	AMIN002535
OG0005450	AAEL008249	AMIN002536
OG0005451	AAEL008250	AMIN002534
OG0005452	AAEL008255	AMIN002538
OG0005453	AAEL008256	AMIN002542
OG0005454	AAEL008258	AMIN002541
OG0005455	AAEL008262	AMIN001106
OG0005456	AAEL008269	AMIN008102
OG0005458	AAEL008282	AMIN008328
OG0005459	AAEL008319	AMIN001175
OG0005460	AAEL008320	AMIN001631
OG0005461	AAEL008322	AMIN001635
OG0005462	AAEL008323	AMIN001177
OG0005463	AAEL008327	AMIN001636
OG0005464	AAEL008334	AMIN002609
OG0005465	AAEL008354	AMIN015765
OG0005466	AAEL008360	AMIN011278
OG0005467	AAEL008363	AMIN004648
OG0005468	AAEL008366	AMIN004647
OG0005469	AAEL008370	AMIN003888
OG0005470	AAEL008371	AMIN004639
OG0005471	AAEL008373	AMIN004641
OG0005472	AAEL008375	AMIN004652
OG0005473	AAEL008377	AMIN008325
OG0005474	AAEL008379	AMIN008319
OG0005475	AAEL008382	AMIN008323
OG0005476	AAEL008390	AMIN008327
OG0005477	AAEL008391	AMIN008316
OG0005478	AAEL008392	AMIN008315
OG0005479	AAEL008393	AMIN008318
OG0005480	AAEL024654, AAEL008395	AMIN008320
OG0005481	AAEL008397	AMIN001993
OG0005482	AAEL008398	AMIN001984
OG0005483	AAEL008401	AMIN001992
OG0005484	AAEL008408	AMIN001988
OG0005485	AAEL008418	AMIN004588
OG0005486	AAEL008425	AMIN005558
OG0005488	AAEL008443	AMIN001334
OG0005489	AAEL008461	AMIN005798
OG0005490	AAEL008469	AMIN010236
OG0005491	AAEL008475	AMIN010233
OG0005492	AAEL008476	AMIN010232
OG0005493	AAEL008481	AMIN016022
OG0005494	AAEL008490	AMIN010237
OG0005495	AAEL008492	AMIN009680
OG0005496	AAEL008493	AMIN009675
OG0005497	AAEL008495	AMIN009671
OG0005498	AAEL008496	AMIN009676
OG0005499	AAEL008498	AMIN009674
OG0005500	AAEL008500	AMIN009681
OG0005501	AAEL008502	AMIN009672
OG0005502	AAEL008505	AMIN009679
OG0005503	AAEL008521	AMIN005215
OG0005505	AAEL008528	AMIN002703
OG0005506	AAEL008530	AMIN005626
OG0005507	AAEL008542	AMIN005334
OG0005508	AAEL008543	AMIN002706
OG0005509	AAEL008553	AMIN002705
OG0005510	AAEL008557	AMIN007353
OG0005511	AAEL008559	AMIN003054
OG0005512	AAEL008562	AMIN011614
OG0005513	AAEL008576	AMIN008572
OG0005514	AAEL008577	AMIN008570
OG0005515	AAEL008579	AMIN008895
OG0005516	AAEL008584	AMIN009369
OG0005517	AAEL008590	AMIN016194
OG0005518	AAEL008591	AMIN005937
OG0005519	AAEL008594	AMIN005929
OG0005520	AAEL008601	AMIN005928
OG0005521	AAEL008603	AMIN005927
OG0005522	AAEL008605	AMIN005930
OG0005523	AAEL008607	AMIN005935
OG0005524	AAEL008608	AMIN006183
OG0005525	AAEL008610	AMIN005931
OG0005526	AAEL008613	AMIN004740
OG0005527	AAEL008617	AMIN004743
OG0005528	AAEL008623	AMIN001840
OG0005529	AAEL008630	AMIN001839
OG0005530	AAEL008635	AMIN001844
OG0005531	AAEL008641	AMIN011069
OG0005532	AAEL008643	AMIN011239
OG0005533	AAEL008645	AMIN007613
OG0005534	AAEL008647	AMIN011237
OG0005535	AAEL008650	AMIN003271
OG0005536	AAEL008653	AMIN003268
OG0005537	AAEL008654	AMIN003260
OG0005538	AAEL008656	AMIN003265
OG0005539	AAEL008660	AMIN003266
OG0005540	AAEL008664	AMIN002021
OG0005541	AAEL008674	AMIN011166
OG0005542	AAEL008676	AMIN011167
OG0005543	AAEL008679	AMIN011169
OG0005544	AAEL008680	AMIN011165
OG0005545	AAEL008692	AMIN001392
OG0005546	AAEL008696	AMIN009512
OG0005547	AAEL008701	AMIN002806
OG0005548	AAEL008705	AMIN002807
OG0005549	AAEL008706	AMIN002804
OG0005550	AAEL008715	AMIN002814
OG0005551	AAEL008716	AMIN008255
OG0005552	AAEL008722	AMIN003612
OG0005553	AAEL008723	AMIN008646
OG0005554	AAEL008724	AMIN008659
OG0005555	AAEL008725	AMIN009031
OG0005556	AAEL008726	AMIN008645
OG0005557	AAEL008728	AMIN008660
OG0005558	AAEL008730	AMIN008647
OG0005559	AAEL008741	AMIN008651
OG0005560	AAEL008743	AMIN008224
OG0005561	AAEL008745	AMIN009009
OG0005562	AAEL008754	AMIN006507
OG0005563	AAEL008758	AMIN006502
OG0005564	AAEL008760	AMIN006505
OG0005565	AAEL008761	AMIN006515
OG0005566	AAEL008764	AMIN006510
OG0005567	AAEL008765	AMIN006506
OG0005568	AAEL008768	AMIN011472
OG0005569	AAEL008770	AMIN011473
OG0005570	AAEL008777	AMIN011471
OG0005571	AAEL008783	AMIN011474
OG0005572	AAEL008785	AMIN002791
OG0005573	AAEL008786	AMIN004849
OG0005574	AAEL008787	AMIN004627
OG0005575	AAEL008793	AMIN002880
OG0005576	AAEL008794	AMIN004857
OG0005577	AAEL008800	AMIN004858
OG0005578	AAEL008803	AMIN004851
OG0005579	AAEL008807	AMIN004856
OG0005580	AAEL008811	AMIN002881
OG0005581	AAEL008814	AMIN004811
OG0005582	AAEL008822	AMIN003125
OG0005583	AAEL008823	AMIN014281
OG0005584	AAEL008827	AMIN003347
OG0005585	AAEL008831	AMIN000354
OG0005586	AAEL008833	AMIN006313
OG0005587	AAEL024631, AAEL023965, AAEL008838	AMIN006312
OG0005588	AAEL008840	AMIN001490
OG0005589	AAEL008844	AMIN006306
OG0005590	AAEL008847	AMIN009073
OG0005591	AAEL008850	AMIN009435
OG0005592	AAEL008853	AMIN006311
OG0005593	AAEL008854	AMIN006314
OG0005594	AAEL008878	AMIN010981
OG0005595	AAEL008879	AMIN010982
OG0005596	AAEL008886	AMIN007900
OG0005597	AAEL008899	AMIN008118
OG0005598	AAEL008901	AMIN008113
OG0005599	AAEL008902	AMIN007056
OG0005600	AAEL008906	AMIN011156
OG0005601	AAEL008909	AMIN006493
OG0005602	AAEL008916	AMIN010224
OG0005603	AAEL008924	AMIN002204
OG0005604	AAEL008932	AMIN002203
OG0005605	AAEL008938	AMIN001222
OG0005606	AAEL008943	AMIN003385
OG0005608	AAEL008953	AMIN005768
OG0005609	AAEL008959	AMIN005581
OG0005610	AAEL009002	AMIN007634
OG0005611	AAEL009023	AMIN004010
OG0005612	AAEL009029	AMIN004008
OG0005613	AAEL009031	AMIN011570
OG0005614	AAEL009035	AMIN010710
OG0005615	AAEL009038	AMIN010712
OG0005616	AAEL009039	AMIN003741
OG0005617	AAEL009041	AMIN002179
OG0005618	AAEL009042	AMIN002178
OG0005619	AAEL009043	AMIN016228
OG0005620	AAEL009047	AMIN011124
OG0005621	AAEL009048	AMIN011123
OG0005622	AAEL009051	AMIN011122
OG0005623	AAEL009052	AMIN011121
OG0005624	AAEL009057	AMIN006089
OG0005625	AAEL009058	AMIN009622
OG0005626	AAEL009059	AMIN001665
OG0005627	AAEL009061	AMIN009840
OG0005628	AAEL009063	AMIN001663
OG0005629	AAEL009068	AMIN001666
OG0005630	AAEL009070	AMIN010759
OG0005631	AAEL009072	AMIN010758
OG0005632	AAEL009074	AMIN010570
OG0005633	AAEL009075	AMIN011161
OG0005634	AAEL009078	AMIN010567
OG0005635	AAEL009080	AMIN010565
OG0005636	AAEL009084	AMIN010569
OG0005637	AAEL009085	AMIN010566
OG0005638	AAEL009086	AMIN011163
OG0005639	AAEL009088	AMIN010479
OG0005640	AAEL009089	AMIN010568
OG0005641	AAEL009090	AMIN000818
OG0005642	AAEL009093	AMIN000234
OG0005643	AAEL009099	AMIN000235
OG0005644	AAEL009100	AMIN003179
OG0005645	AAEL009101	AMIN003183
OG0005646	AAEL009105	AMIN003184
OG0005649	AAEL009140	AMIN005988
OG0005650	AAEL009142	AMIN009717
OG0005651	AAEL009148	AMIN006816
OG0005653	AAEL009155	AMIN005772
OG0005654	AAEL009157	AMIN002048
OG0005655	AAEL009169	AMIN002971
OG0005656	AAEL009171	AMIN002970
OG0005657	AAEL009179	AMIN003904
OG0005658	AAEL009184	AMIN010901
OG0005659	AAEL009186	AMIN010900
OG0005660	AAEL009189	AMIN010903
OG0005661	AAEL009190	AMIN010208
OG0005662	AAEL009195	AMIN008945
OG0005663	AAEL009200	AMIN015975
OG0005664	AAEL009202	AMIN008912
OG0005665	AAEL009211	AMIN010447
OG0005666	AAEL009213	AMIN010443
OG0005667	AAEL009227	AMIN010040
OG0005668	AAEL009232	AMIN008845
OG0005669	AAEL009238	AMIN008166
OG0005670	AAEL009249	AMIN001229
OG0005671	AAEL009259	AMIN006348
OG0005672	AAEL009262	AMIN006354
OG0005673	AAEL009266	AMIN006345
OG0005674	AAEL009268	AMIN006349
OG0005675	AAEL009269	AMIN006346
OG0005676	AAEL009271	AMIN008444
OG0005677	AAEL009272	AMIN007350
OG0005678	AAEL009285	AMIN010414
OG0005679	AAEL009291	AMIN010418
OG0005680	AAEL009294	AMIN010413
OG0005681	AAEL009295	AMIN015776
OG0005682	AAEL009303	AMIN010417
OG0005683	AAEL009308	AMIN004923
OG0005684	AAEL009313	AMIN004114
OG0005685	AAEL009320	AMIN004111
OG0005686	AAEL009325	AMIN005410
OG0005687	AAEL009334	AMIN001750
OG0005688	AAEL012125, AAEL009339	AMIN001758
OG0005689	AAEL009342	AMIN001755
OG0005690	AAEL009345	AMIN001753
OG0005691	AAEL009367	AMIN004443
OG0005692	AAEL009371	AMIN008144
OG0005693	AAEL009373	AMIN000447
OG0005694	AAEL009374	AMIN011408
OG0005695	AAEL009376	AMIN000449
OG0005696	AAEL009377	AMIN000445
OG0005697	AAEL009380	AMIN000495
OG0005698	AAEL009382	AMIN000497
OG0005699	AAEL009383	AMIN000448
OG0005700	AAEL009385	AMIN000884
OG0005701	AAEL009387	AMIN008374
OG0005702	AAEL009388	AMIN004302
OG0005703	AAEL009389	AMIN004301
OG0005704	AAEL009392	AMIN008574
OG0005705	AAEL009398	AMIN008730
OG0005706	AAEL009400	AMIN008961
OG0005707	AAEL009401	AMIN008575
OG0005708	AAEL009402	AMIN008576
OG0005709	AAEL009407	AMIN008577
OG0005710	AAEL009413	AMIN016127
OG0005711	AAEL009414	AMIN007024
OG0005712	AAEL009415	AMIN007023
OG0005713	AAEL009416	AMIN007942
OG0005714	AAEL009421	AMIN006737
OG0005715	AAEL009422	AMIN011644
OG0005716	AAEL009424	AMIN006735
OG0005717	AAEL009427	AMIN011606
OG0005718	AAEL009429	AMIN006739
OG0005719	AAEL009430	AMIN006738
OG0005720	AAEL009431	AMIN006740
OG0005721	AAEL009445	AMIN008008
OG0005722	AAEL009465	AMIN007307
OG0005723	AAEL009474	AMIN005287
OG0005724	AAEL009483	AMIN001976
OG0005725	AAEL009493	AMIN001975
OG0005726	AAEL009495	AMIN004249
OG0005727	AAEL009496	AMIN008193
OG0005728	AAEL009501	AMIN004252
OG0005729	AAEL009509	AMIN010954
OG0005730	AAEL009510	AMIN004250
OG0005731	AAEL009512	AMIN009224
OG0005732	AAEL009530	AMIN005320
OG0005733	AAEL009531	AMIN005319
OG0005734	AAEL009533	AMIN008294
OG0005735	AAEL009534	AMIN008297
OG0005736	AAEL009541	AMIN008298
OG0005737	AAEL009542	AMIN008293
OG0005738	AAEL009547	AMIN007474
OG0005739	AAEL009584	AMIN004736
OG0005740	AAEL009585	AMIN005464
OG0005741	AAEL009589	AMIN007163
OG0005742	AAEL009592	AMIN009448
OG0005743	AAEL009593	AMIN009443
OG0005744	AAEL009595	AMIN006953
OG0005745	AAEL009604	AMIN008158
OG0005746	AAEL009607	AMIN008155
OG0005747	AAEL009608	AMIN008157
OG0005748	AAEL009611	AMIN006697
OG0005749	AAEL009616	AMIN008074
OG0005750	AAEL009623	AMIN008160
OG0005751	AAEL009629	AMIN000747
OG0005752	AAEL009635	AMIN004908
OG0005753	AAEL009636	AMIN004907
OG0005754	AAEL009640	AMIN004901
OG0005755	AAEL009646	AMIN005272
OG0005756	AAEL009647	AMIN005695
OG0005757	AAEL009662	AMIN008230
OG0005758	AAEL009666	AMIN002426
OG0005759	AAEL009668	AMIN002424
OG0005760	AAEL009675	AMIN002418
OG0005761	AAEL009676	AMIN002419
OG0005762	AAEL009677	AMIN011438
OG0005763	AAEL009678	AMIN002417
OG0005764	AAEL009679	AMIN007455, AMIN007454
OG0005765	AAEL009681	AMIN007448
OG0005766	AAEL009686	AMIN007446
OG0005767	AAEL009691	AMIN007445
OG0005768	AAEL009698	AMIN002868
OG0005769	AAEL009700	AMIN002870
OG0005770	AAEL009702	AMIN002879
OG0005771	AAEL009703	AMIN002869
OG0005772	AAEL009704	AMIN002873
OG0005773	AAEL009705	AMIN002872
OG0005774	AAEL009706	AMIN002878
OG0005775	AAEL025644, AAEL009712	AMIN000151
OG0005776	AAEL009719	AMIN000089
OG0005777	AAEL009723	AMIN001039
OG0005778	AAEL009731	AMIN011389
OG0005779	AAEL009733	AMIN011388
OG0005780	AAEL009735	AMIN011384
OG0005781	AAEL009745	AMIN015770
OG0005782	AAEL009750, AAEL024495	AMIN006560
OG0005783	AAEL009754	AMIN006569
OG0005784	AAEL009759	AMIN002833
OG0005785	AAEL009762	AMIN005367
OG0005786	AAEL009764	AMIN005364
OG0005787	AAEL009766	AMIN005302
OG0005788	AAEL009777	AMIN005715
OG0005789	AAEL009782	AMIN005583
OG0005790	AAEL009789	AMIN004284
OG0005791	AAEL009806	AMIN004282
OG0005792	AAEL009810	AMIN011259
OG0005793	AAEL009813	AMIN001120
OG0005794	AAEL009818	AMIN001096
OG0005795	AAEL009828	AMIN010138
OG0005796	AAEL009829	AMIN010137
OG0005797	AAEL009838	AMIN002273
OG0005798	AAEL009847	AMIN002283
OG0005799	AAEL009851	AMIN002274
OG0005800	AAEL009859	AMIN011094
OG0005801	AAEL009861	AMIN011095
OG0005802	AAEL009862	AMIN011091
OG0005804	AAEL009871	AMIN006275
OG0005805	AAEL009874	AMIN005507
OG0005806	AAEL009876	AMIN001083
OG0005807	AAEL009878	AMIN005485
OG0005808	AAEL009879	AMIN000398
OG0005809	AAEL009880	AMIN000688
OG0005810	AAEL009882	AMIN000399
OG0005811	AAEL009887	AMIN000545
OG0005812	AAEL009891	AMIN000365
OG0005813	AAEL009892	AMIN000367
OG0005814	AAEL009898	AMIN000294
OG0005815	AAEL009899	AMIN000941
OG0005816	AAEL009908	AMIN000939
OG0005817	AAEL009909	AMIN000293
OG0005818	AAEL009912	AMIN002979
OG0005820	AAEL009924	AMIN000122
OG0005821	AAEL009926	AMIN015874
OG0005822	AAEL009944	AMIN005977
OG0005823	AAEL009946	AMIN005975
OG0005824	AAEL009949	AMIN000113
OG0005825	AAEL009957	AMIN007654
OG0005826	AAEL009958	AMIN007660
OG0005827	AAEL009960	AMIN007645
OG0005828	AAEL009974	AMIN007648
OG0005829	AAEL025676, AAEL009980	AMIN004288
OG0005830	AAEL009981	AMIN000090
OG0005831	AAEL009991	AMIN008493
OG0005832	AAEL009999	AMIN004583
OG0005833	AAEL010003	AMIN004585
OG0005834	AAEL010007	AMIN004582
OG0005835	AAEL010017	AMIN011261
OG0005836	AAEL010018	AMIN011430
OG0005837	AAEL010021	AMIN010846
OG0005838	AAEL010027	AMIN010147
OG0005839	AAEL010032	AMIN011201
OG0005840	AAEL010040	AMIN009506
OG0005841	AAEL010042	AMIN009507
OG0005842	AAEL010043	AMIN009505
OG0005843	AAEL010046	AMIN003373
OG0005844	AAEL010047	AMIN003378
OG0005845	AAEL010052	AMIN003371
OG0005846	AAEL010053	AMIN003372
OG0005847	AAEL010054	AMIN000481
OG0005848	AAEL010057	AMIN000477
OG0005849	AAEL010058	AMIN000478
OG0005850	AAEL010060	AMIN003085
OG0005851	AAEL010063	AMIN003557
OG0005852	AAEL010068	AMIN000428
OG0005853	AAEL010073	AMIN006446
OG0005854	AAEL010077	AMIN006445
OG0005855	AAEL010078	AMIN011459
OG0005856	AAEL010081	AMIN011453
OG0005857	AAEL010082	AMIN011460
OG0005858	AAEL010083	AMIN011454
OG0005859	AAEL010084	AMIN011456
OG0005860	AAEL010085	AMIN011458
OG0005861	AAEL010086	AMIN011451
OG0005862	AAEL010102	AMIN010500
OG0005863	AAEL010105	AMIN010503
OG0005864	AAEL010109	AMIN010490
OG0005865	AAEL010112	AMIN010510
OG0005866	AAEL010116	AMIN009660
OG0005867	AAEL010119	AMIN009659
OG0005868	AAEL010123	AMIN009656
OG0005869	AAEL010135	AMIN001640
OG0005870	AAEL010136	AMIN001639
OG0005871	AAEL010141	AMIN001641
OG0005872	AAEL010142	AMIN006374
OG0005873	AAEL010143	AMIN006371
OG0005874	AAEL010146	AMIN006369
OG0005875	AAEL010159	AMIN002925
OG0005876	AAEL010168	AMIN002926
OG0005877	AAEL010170	AMIN002261
OG0005878	AAEL010171	AMIN002259
OG0005879	AAEL010177	AMIN002264
OG0005880	AAEL010180	AMIN016173
OG0005881	AAEL010181	AMIN002924
OG0005882	AAEL010193	AMIN008901
OG0005883	AAEL010197	AMIN008900
OG0005884	AAEL010200	AMIN008898
OG0005885	AAEL010205	AMIN005382
OG0005886	AAEL010206	AMIN005533
OG0005887	AAEL010217	AMIN002235
OG0005888	AAEL010220	AMIN000839
OG0005889	AAEL010221	AMIN000836
OG0005890	AAEL010223	AMIN002237
OG0005891	AAEL010224	AMIN000837
OG0005892	AAEL010230	AMIN009589
OG0005893	AAEL010245	AMIN008353
OG0005894	AAEL010248	AMIN008354
OG0005895	AAEL010249	AMIN008355
OG0005896	AAEL010253	AMIN008352
OG0005897	AAEL010254	AMIN008349
OG0005898	AAEL010256	AMIN008356
OG0005899	AAEL010262	AMIN009436
OG0005900	AAEL010276	AMIN002339
OG0005901	AAEL010284	AMIN001163
OG0005902	AAEL010294	AMIN001161
OG0005903	AAEL010296	AMIN001164
OG0005904	AAEL010299	AMIN008515
OG0005905	AAEL010306	AMIN008511
OG0005906	AAEL010308	AMIN015504
OG0005907	AAEL010315	AMIN008514
OG0005908	AAEL010316	AMIN008507
OG0005909	AAEL010317	AMIN008509
OG0005910	AAEL010321	AMIN008512
OG0005911	AAEL010322	AMIN008528
OG0005912	AAEL010326	AMIN008529
OG0005913	AAEL010334	AMIN001747
OG0005914	AAEL010336	AMIN009485
OG0005915	AAEL010340	AMIN009484
OG0005916	AAEL010341	AMIN009488
OG0005917	AAEL010342	AMIN001683
OG0005918	AAEL010343	AMIN009490
OG0005919	AAEL010345	AMIN009489
OG0005920	AAEL010347	AMIN009486
OG0005921	AAEL010349	AMIN009483
OG0005922	AAEL010353	AMIN004425
OG0005923	AAEL010359	AMIN004428
OG0005924	AAEL010362	AMIN004426
OG0005925	AAEL010368	AMIN011343
OG0005926	AAEL010371	AMIN016049
OG0005927	AAEL010373	AMIN011342
OG0005928	AAEL010377	AMIN007975
OG0005929	AAEL010388	AMIN007976
OG0005930	AAEL010401	AMIN004219
OG0005931	AAEL010402	AMIN004748
OG0005932	AAEL010403	AMIN000011
OG0005933	AAEL010408	AMIN000014
OG0005934	AAEL010427	AMIN004053
OG0005935	AAEL010430	AMIN004150
OG0005936	AAEL010433	AMIN003020
OG0005937	AAEL010437	AMIN004149
OG0005938	AAEL010444	AMIN007049
OG0005939	AAEL010445	AMIN007052
OG0005940	AAEL010447	AMIN008142
OG0005941	AAEL010450	AMIN008683
OG0005942	AAEL010453	AMIN007051
OG0005943	AAEL010455	AMIN007050
OG0005944	AAEL010459	AMIN008682
OG0005945	AAEL010467	AMIN004679
OG0005946	AAEL010469	AMIN004562
OG0005947	AAEL010470	AMIN003000
OG0005948	AAEL010471	AMIN004683
OG0005949	AAEL010472	AMIN002999
OG0005950	AAEL010473	AMIN003001
OG0005951	AAEL010474	AMIN002998
OG0005952	AAEL010476	AMIN000904
OG0005953	AAEL010486	AMIN000907
OG0005954	AAEL010491	AMIN001774
OG0005955	AAEL010496	AMIN001777
OG0005956	AAEL010502	AMIN001772
OG0005957	AAEL010504	AMIN007594
OG0005958	AAEL010505	AMIN007595
OG0005959	AAEL010506	AMIN007596
OG0005960	AAEL010508	AMIN007593
OG0005961	AAEL010514	AMIN008186
OG0005962	AAEL010516	AMIN002590
OG0005963	AAEL010520	AMIN011196
OG0005964	AAEL010523	AMIN010069
OG0005965	AAEL010529	AMIN010072
OG0005966	AAEL010538	AMIN009522
OG0005967	AAEL010541	AMIN009409
OG0005968	AAEL010551	AMIN009601
OG0005969	AAEL010559	AMIN005275
OG0005970	AAEL010564	AMIN005118
OG0005971	AAEL010569	AMIN005777
OG0005972	AAEL010570	AMIN016232
OG0005973	AAEL010572	AMIN010621
OG0005974	AAEL010577	AMIN004769
OG0005975	AAEL010581	AMIN011431
OG0005976	AAEL010585	AMIN007565
OG0005977	AAEL010590	AMIN004768
OG0005978	AAEL010592	AMIN000947
OG0005979	AAEL010596	AMIN004767
OG0005980	AAEL010602	AMIN004985
OG0005981	AAEL010607	AMIN004983
OG0005982	AAEL010608	AMIN004986
OG0005983	AAEL010610	AMIN004984
OG0005984	AAEL010623	AMIN000959
OG0005985	AAEL010625	AMIN000961
OG0005986	AAEL010627	AMIN000958
OG0005987	AAEL010641	AMIN009107
OG0005988	AAEL010642	AMIN001190
OG0005989	AAEL010650	AMIN003946
OG0005990	AAEL010655	AMIN007765
OG0005991	AAEL010657	AMIN010679
OG0005992	AAEL010661	AMIN010828
OG0005993	AAEL010663	AMIN015516
OG0005994	AAEL010665	AMIN010830
OG0005995	AAEL010678	AMIN016223
OG0005996	AAEL010679	AMIN010678
OG0005997	AAEL010682	AMIN006059
OG0005998	AAEL010684	AMIN006057
OG0005999	AAEL010685	AMIN009504
OG0006000	AAEL010688	AMIN006058
OG0006001	AAEL010689	AMIN009502
OG0006002	AAEL010694	AMIN007621
