Orthogroup	AsinensisChina	AfunestusAfunGA1
OG0005866	ASIC004149	AFUN2_009532
OG0005867	ASIC004148	AFUN2_010993
OG0005868	ASIC004144	AFUN2_010131
OG0005869	ASIC010749	AFUN2_012582
OG0005870	ASIC010748	AFUN2_000365
OG0005871	ASIC010750	AFUN2_007266
OG0005872	ASIC004876	AFUN2_010015
OG0005873	ASIC004881	AFUN2_013447
OG0005874	ASIC004883	AFUN2_003603
OG0005875	ASIC004316	AFUN2_000319
OG0005876	ASIC004317	AFUN2_000932
OG0005877	ASIC011491	AFUN2_008880
OG0005878	ASIC011535	AFUN2_004438
OG0005879	ASIC011593	AFUN2_012017
OG0005880	ASIC004309	AFUN2_011395
OG0005881	ASIC004314	AFUN2_004510
OG0005882	ASIC008114	AFUN2_006657
OG0005884	ASIC008138	AFUN2_013356
OG0005885	ASIC022327	AFUN2_013743
OG0005886	ASIC004445	AFUN2_003782
OG0005887	ASIC011526	AFUN2_008525
OG0005888	ASIC012370	AFUN2_009337
OG0005889	ASIC002845	AFUN2_008365
OG0005890	ASIC011523	AFUN2_005658
OG0005891	ASIC003292	AFUN2_006917
OG0005892	ASIC012041	AFUN2_007178
OG0005893	ASIC003646	AFUN2_003251
OG0005894	ASIC003647	AFUN2_004790
OG0005895	ASIC003648	AFUN2_012643
OG0005896	ASIC003645	AFUN2_008972
OG0005897	ASIC003643	AFUN2_008955
OG0005898	ASIC003650	AFUN2_007408
OG0005899	ASIC017172, ASIC017322	AFUN2_006915
OG0005900	ASIC011565	AFUN2_001549
OG0005901	ASIC013475	AFUN2_014027
OG0005902	ASIC013486	AFUN2_013259
OG0005903	ASIC013453	AFUN2_006693
OG0005904	ASIC019462	AFUN2_002663
OG0005905	ASIC019458	AFUN2_004622
OG0005906	ASIC019463	AFUN2_013281
OG0005907	ASIC019461	AFUN2_007116
OG0005908	ASIC019452	AFUN2_010382
OG0005909	ASIC019455	AFUN2_013410
OG0005910	ASIC019459	AFUN2_014238
OG0005911	ASIC019485	AFUN2_013519
OG0005912	ASIC019489	AFUN2_003846
OG0005913	ASIC006384	AFUN2_002385
OG0005914	ASIC022104	AFUN2_008889
OG0005915	ASIC022105	AFUN2_011195
OG0005916	ASIC022096	AFUN2_003646
OG0005917	ASIC006079	AFUN2_014298
OG0005918	ASIC022093	AFUN2_004820
OG0005919	ASIC022095	AFUN2_000947
OG0005920	ASIC022103	AFUN2_014744
OG0005921	ASIC022108	AFUN2_013837
OG0005922	ASIC013015	AFUN2_007299
OG0005923	ASIC013019	AFUN2_009476
OG0005924	ASIC013016	AFUN2_013964
OG0005925	ASIC018913	AFUN2_000726
OG0005926	ASIC018908	AFUN2_009719
OG0005927	ASIC018912	AFUN2_004102
OG0005928	ASIC011035	AFUN2_004737
OG0005929	ASIC011046	AFUN2_001684
OG0005930	ASIC006158	AFUN2_010659
OG0005931	ASIC020588	AFUN2_008382
OG0005932	ASIC014329	AFUN2_005721
OG0005933	ASIC014245	AFUN2_000561
OG0005934	ASIC014236	AFUN2_002509
OG0005935	ASIC007069	AFUN2_007209
OG0005936	ASIC007063	AFUN2_010246
OG0005937	ASIC007068	AFUN2_010018
OG0005938	ASIC022303	AFUN2_009812
OG0005939	ASIC022299	AFUN2_013599
OG0005940	ASIC014952, ASIC014951	AFUN2_006763
OG0005941	ASIC022296	AFUN2_005826
OG0005942	ASIC022300	AFUN2_001213
OG0005943	ASIC022302	AFUN2_002346
OG0005944	ASIC022295	AFUN2_011575
OG0005945	ASIC011945	AFUN2_002427
OG0005946	ASIC014844	AFUN2_002338
OG0005947	ASIC003602	AFUN2_012159
OG0005948	ASIC012014	AFUN2_005467
OG0005949	ASIC003603	AFUN2_001541
OG0005950	ASIC003601	AFUN2_013734
OG0005951	ASIC003604	AFUN2_010539
OG0005952	ASIC006037	AFUN2_005236
OG0005953	ASIC001562	AFUN2_013713
OG0005954	ASIC006733	AFUN2_005319
OG0005955	ASIC006729	AFUN2_010415
OG0005956	ASIC006735	AFUN2_005532
OG0005957	ASIC018630	AFUN2_014175
OG0005958	ASIC018629	AFUN2_010931
OG0005959	ASIC018628	AFUN2_002803
OG0005960	ASIC018631	AFUN2_005218
OG0005961	ASIC017925	AFUN2_010855
OG0005962	ASIC008906	AFUN2_000572
OG0005963	ASIC016862	AFUN2_008268
OG0005964	ASIC019672	AFUN2_004402
OG0005965	ASIC019674	AFUN2_014074
OG0005966	ASIC017224	AFUN2_007427
OG0005967	ASIC020738	AFUN2_009838
OG0005968	ASIC015778	AFUN2_006409
OG0005969	ASIC005225	AFUN2_006410
OG0005970	ASIC006830	AFUN2_006105
OG0005971	ASIC004351	AFUN2_001190
OG0005972	ASIC006772	AFUN2_001135
OG0005973	ASIC016715	AFUN2_005762
OG0005974	ASIC021745	AFUN2_009371
OG0005975	ASIC016054	AFUN2_013547
OG0005976	ASIC015054	AFUN2_006250
OG0005977	ASIC021744	AFUN2_008072
OG0005978	ASIC021578	AFUN2_008967
OG0005979	ASIC021742	AFUN2_014525
OG0005980	ASIC008956	AFUN2_007680
OG0005981	ASIC008962	AFUN2_011123
OG0005982	ASIC008945	AFUN2_009092
OG0005983	ASIC008961	AFUN2_000741
OG0005984	ASIC006174	AFUN2_010431
OG0005985	ASIC006176	AFUN2_007715
OG0005986	ASIC006134	AFUN2_012078
OG0005987	ASIC014120	AFUN2_001394
OG0005988	ASIC013514	AFUN2_004809
OG0005989	ASIC013809	AFUN2_000857
OG0005990	ASIC019890	AFUN2_007456
OG0005991	ASIC019894	AFUN2_002601
OG0005992	ASIC012466	AFUN2_012793
OG0005993	ASIC012454	AFUN2_007770
OG0005994	ASIC012468	AFUN2_011210
OG0005995	ASIC007797	AFUN2_009349
OG0005996	ASIC019895	AFUN2_001228
OG0005997	ASIC013095	AFUN2_013878
OG0005998	ASIC013099	AFUN2_007636
OG0005999	ASIC022062	AFUN2_008598
OG0006000	ASIC013096	AFUN2_011509
OG0006001	ASIC022076	AFUN2_003754
OG0006002	ASIC019589	AFUN2_003299
OG0006003	ASIC000570	AFUN2_011374
OG0006004	ASIC016988	AFUN2_005466
OG0006005	ASIC000569	AFUN2_013186
OG0006006	ASIC004514	AFUN2_006700
OG0006007	ASIC004515	AFUN2_004565
OG0006008	ASIC006969	AFUN2_012351
OG0006009	ASIC002670	AFUN2_000655
OG0006010	ASIC022113	AFUN2_000549
OG0006011	ASIC006466	AFUN2_011522
OG0006012	ASIC011850	AFUN2_002444
OG0006013	ASIC011799	AFUN2_003240
OG0006014	ASIC008468	AFUN2_006550
OG0006015	ASIC010574	AFUN2_014548
OG0006016	ASIC011851	AFUN2_008177
OG0006017	ASIC012873	AFUN2_011291
OG0006018	ASIC002249	AFUN2_005367
OG0006019	ASIC002235	AFUN2_009853
OG0006020	ASIC002241	AFUN2_004060
OG0006021	ASIC002250	AFUN2_002470
OG0006022	ASIC002233	AFUN2_008079
OG0006023	ASIC011991	AFUN2_014626
OG0006024	ASIC003594	AFUN2_008040
OG0006025	ASIC003597	AFUN2_003742
OG0006026	ASIC003596	AFUN2_012076
OG0006027	ASIC012367	AFUN2_013846
OG0006028	ASIC001379	AFUN2_008713
OG0006029	ASIC005641	AFUN2_009949
OG0006030	ASIC001382	AFUN2_013066
OG0006031	ASIC001381	AFUN2_001707
OG0006033	ASIC012360	AFUN2_013517
OG0006034	ASIC004636	AFUN2_009479
OG0006035	ASIC004641	AFUN2_007489
OG0006037	ASIC007885	AFUN2_003032
OG0006038	ASIC004633	AFUN2_001310
OG0006039	ASIC004632	AFUN2_010629
OG0006040	ASIC004642	AFUN2_002392
OG0006041	ASIC004640	AFUN2_008152
OG0006042	ASIC004637	AFUN2_003963
OG0006043	ASIC015082	AFUN2_001418
OG0006044	ASIC001052	AFUN2_014451
OG0006045	ASIC001037	AFUN2_007452
OG0006046	ASIC001035	AFUN2_010508
OG0006047	ASIC015081	AFUN2_011474
OG0006048	ASIC009695	AFUN2_001144
OG0006049	ASIC009700	AFUN2_002422
OG0006050	ASIC009702	AFUN2_004377
OG0006051	ASIC004453	AFUN2_001945
OG0006052	ASIC012259	AFUN2_014059
OG0006053	ASIC008012	AFUN2_006486
OG0006054	ASIC007858	AFUN2_008077
OG0006055	ASIC016034	AFUN2_014480
OG0006056	ASIC016045	AFUN2_002178
OG0006057	ASIC014102	AFUN2_012979
OG0006058	ASIC005514	AFUN2_010206
OG0006059	ASIC004555	AFUN2_009754
OG0006060	ASIC015033	AFUN2_007991
OG0006061	ASIC017533	AFUN2_005288
OG0006062	ASIC016937	AFUN2_001064
OG0006063	ASIC009587	AFUN2_004846
OG0006064	ASIC016948	AFUN2_007514
OG0006066	ASIC011324	AFUN2_009417
OG0006067	ASIC011320	AFUN2_010934
OG0006069	ASIC005952	AFUN2_014658
OG0006070	ASIC009783	AFUN2_014366
OG0006071	ASIC009784	AFUN2_007048
OG0006072	ASIC020364	AFUN2_008394
OG0006073	ASIC018786	AFUN2_007394
OG0006074	ASIC018788	AFUN2_010820
OG0006075	ASIC017351	AFUN2_013558
OG0006076	ASIC018787	AFUN2_006776
OG0006077	ASIC017353	AFUN2_008549
OG0006078	ASIC018584	AFUN2_007359
OG0006079	ASIC020993	AFUN2_010465
OG0006080	ASIC009823	AFUN2_013854
OG0006081	ASIC009826	AFUN2_008271
OG0006082	ASIC014516	AFUN2_006327
OG0006083	ASIC014527	AFUN2_000355
OG0006084	ASIC016523	AFUN2_006564
OG0006085	ASIC009706	AFUN2_004213
OG0006086	ASIC003498	AFUN2_011397
OG0006087	ASIC013801	AFUN2_008916
OG0006088	ASIC013012	AFUN2_002798
OG0006089	ASIC007613	AFUN2_003307
OG0006090	ASIC003784	AFUN2_004856
OG0006091	ASIC003817	AFUN2_005615
OG0006092	ASIC003773	AFUN2_009611
OG0006093	ASIC011842	AFUN2_003833
OG0006094	ASIC011831	AFUN2_005214
OG0006095	ASIC013545	AFUN2_014671
OG0006096	ASIC013544	AFUN2_004667
OG0006097	ASIC016356	AFUN2_005685
OG0006098	ASIC017418	AFUN2_006816
OG0006099	ASIC012848	AFUN2_012444
OG0006101	ASIC012852	AFUN2_000487
OG0006102	ASIC017429	AFUN2_012697
OG0006103	ASIC013341	AFUN2_005275
OG0006104	ASIC009175	AFUN2_014815
OG0006106	ASIC004745	AFUN2_014318
OG0006107	ASIC004742	AFUN2_007594
OG0006108	ASIC004744	AFUN2_014141
OG0006109	ASIC021467	AFUN2_005585
OG0006110	ASIC020114	AFUN2_013272
OG0006111	ASIC011468	AFUN2_000992
OG0006112	ASIC011471	AFUN2_008678
OG0006113	ASIC011479	AFUN2_007092
OG0006114	ASIC020116	AFUN2_006992
OG0006115	ASIC011474	AFUN2_008630
OG0006116	ASIC011473	AFUN2_010769
OG0006117	ASIC016890	AFUN2_008321
OG0006118	ASIC002140	AFUN2_010295
OG0006119	ASIC008035	AFUN2_013954
OG0006120	ASIC016680	AFUN2_006884
OG0006121	ASIC010404	AFUN2_014133
OG0006122	ASIC016669, ASIC016679	AFUN2_007962
OG0006123	ASIC003617	AFUN2_009568
OG0006124	ASIC013254	AFUN2_006470
OG0006125	ASIC003319	AFUN2_012731
OG0006126	ASIC009473	AFUN2_003156
OG0006127	ASIC000607	AFUN2_010143
OG0006128	ASIC009474	AFUN2_009020
OG0006129	ASIC017099	AFUN2_001094
OG0006130	ASIC016768	AFUN2_003645
OG0006131	ASIC016770	AFUN2_001100
OG0006132	ASIC003015	AFUN2_008263
OG0006133	ASIC016772	AFUN2_007551
OG0006134	ASIC011215	AFUN2_003290
OG0006135	ASIC011219	AFUN2_003684
OG0006136	ASIC019519	AFUN2_010192
OG0006137	ASIC019517	AFUN2_004301
OG0006139	ASIC001351	AFUN2_011853
OG0006140	ASIC018655	AFUN2_006926
OG0006141	ASIC011055	AFUN2_004616
OG0006142	ASIC013488	AFUN2_012899
OG0006143	ASIC016097	AFUN2_000787
OG0006144	ASIC016101	AFUN2_002898
OG0006145	ASIC016102	AFUN2_011715
OG0006146	ASIC010267	AFUN2_004835
OG0006147	ASIC002955	AFUN2_005427
OG0006148	ASIC002057	AFUN2_004066
OG0006149	ASIC002055	AFUN2_007397
OG0006150	ASIC002956	AFUN2_007463
OG0006151	ASIC002951	AFUN2_000622
OG0006152	ASIC002636	AFUN2_009128
OG0006153	ASIC017922	AFUN2_004798
OG0006154	ASIC021390	AFUN2_003753
OG0006155	ASIC021391	AFUN2_000598
OG0006156	ASIC019063	AFUN2_007745
OG0006157	ASIC019068	AFUN2_014276
OG0006158	ASIC009883	AFUN2_000647
OG0006159	ASIC009881	AFUN2_004703
OG0006160	ASIC019065	AFUN2_005188
OG0006161	ASIC010690	AFUN2_001396
OG0006163	ASIC000806	AFUN2_013488
OG0006164	ASIC009537	AFUN2_007992
OG0006165	ASIC004860	AFUN2_014056
OG0006166	ASIC004869	AFUN2_006365
OG0006167	ASIC004895	AFUN2_003609
OG0006168	ASIC018914	AFUN2_006944
OG0006169	ASIC007691	AFUN2_000499
OG0006170	ASIC009664	AFUN2_008849
OG0006171	ASIC010342	AFUN2_012848
OG0006172	ASIC009704	AFUN2_011915
OG0006173	ASIC013446	AFUN2_009335
OG0006174	ASIC008547	AFUN2_006142
OG0006175	ASIC013445	AFUN2_000659
OG0006176	ASIC018048	AFUN2_001071
OG0006177	ASIC018026	AFUN2_013361
OG0006178	ASIC001085	AFUN2_003023
OG0006179	ASIC017993	AFUN2_008567
OG0006180	ASIC018653	AFUN2_014421
OG0006181	ASIC018656	AFUN2_010163
OG0006182	ASIC018654	AFUN2_007771
OG0006183	ASIC011697	AFUN2_001288
OG0006184	ASIC011694	AFUN2_005766
OG0006185	ASIC016742	AFUN2_003074
OG0006186	ASIC011696	AFUN2_003276
OG0006187	ASIC008237	AFUN2_002853
OG0006188	ASIC008241	AFUN2_011736
OG0006189	ASIC008238	AFUN2_010860
OG0006190	ASIC008236	AFUN2_008529
OG0006191	ASIC007801	AFUN2_007272
OG0006192	ASIC014441	AFUN2_005772
OG0006193	ASIC018713	AFUN2_013378
OG0006194	ASIC018714	AFUN2_000531
OG0006195	ASIC016570	AFUN2_013737
OG0006196	ASIC015484	AFUN2_003560
OG0006198	ASIC015479	AFUN2_014659
OG0006199	ASIC011272	AFUN2_008824
OG0006200	ASIC014837	AFUN2_000478
OG0006201	ASIC014873	AFUN2_001405
OG0006202	ASIC014875	AFUN2_014313
OG0006203	ASIC014833	AFUN2_011760
OG0006204	ASIC020510	AFUN2_001445
OG0006205	ASIC007299	AFUN2_006772
OG0006206	ASIC003759	AFUN2_002135
OG0006207	ASIC003752	AFUN2_004928
OG0006208	ASIC014066	AFUN2_005598
OG0006209	ASIC008808	AFUN2_013162
OG0006210	ASIC015501	AFUN2_009687
OG0006211	ASIC015505	AFUN2_003730
OG0006212	ASIC015502	AFUN2_006505
OG0006213	ASIC015499	AFUN2_011910
OG0006214	ASIC015507	AFUN2_010705
OG0006215	ASIC015497	AFUN2_014444
OG0006216	ASIC017808	AFUN2_006883
OG0006217	ASIC011494	AFUN2_011663
OG0006218	ASIC011499	AFUN2_002770
OG0006219	ASIC011493	AFUN2_012086
OG0006220	ASIC011506	AFUN2_001364
OG0006221	ASIC011504	AFUN2_000402
OG0006222	ASIC011502	AFUN2_005010
OG0006223	ASIC011497	AFUN2_000407
OG0006224	ASIC011505	AFUN2_007402
OG0006225	ASIC011498	AFUN2_003149
OG0006226	ASIC011496	AFUN2_014631
OG0006227	ASIC011495	AFUN2_010009
OG0006228	ASIC011482	AFUN2_002869
OG0006229	ASIC016443	AFUN2_009876
OG0006230	ASIC005501	AFUN2_004355
OG0006231	ASIC009343	AFUN2_008055
OG0006232	ASIC018967	AFUN2_012172
OG0006233	ASIC012242	AFUN2_002542
OG0006234	ASIC012241	AFUN2_001058
OG0006235	ASIC019051	AFUN2_011983
OG0006236	ASIC019049	AFUN2_008832
OG0006237	ASIC019048	AFUN2_014084
OG0006238	ASIC019053	AFUN2_010106
OG0006239	ASIC019050	AFUN2_001932
OG0006240	ASIC016807	AFUN2_003967
OG0006241	ASIC002963	AFUN2_001142
OG0006242	ASIC008936	AFUN2_011847
OG0006243	ASIC011278	AFUN2_003696
OG0006244	ASIC008937	AFUN2_011477
OG0006245	ASIC005408	AFUN2_010413
OG0006246	ASIC008939	AFUN2_012007
OG0006247	ASIC008938	AFUN2_009356
OG0006248	ASIC005426	AFUN2_003961
OG0006249	ASIC011836	AFUN2_012510
OG0006250	ASIC005398	AFUN2_010591
OG0006251	ASIC011279	AFUN2_013067
OG0006252	ASIC005383	AFUN2_014270
OG0006253	ASIC017140	AFUN2_003654
OG0006254	ASIC013148	AFUN2_009769
OG0006255	ASIC006239	AFUN2_001917
OG0006256	ASIC003012, ASIC016028	AFUN2_009293
OG0006257	ASIC009004	AFUN2_011567, AFUN2_000511
OG0006258	ASIC000818	AFUN2_007834
OG0006259	ASIC000821	AFUN2_003531
OG0006260	ASIC000820	AFUN2_011455
OG0006261	ASIC000868	AFUN2_012814
OG0006262	ASIC000817	AFUN2_003147
OG0006263	ASIC000819	AFUN2_005308
OG0006264	ASIC008032	AFUN2_013364
OG0006265	ASIC018295	AFUN2_001775
OG0006266	ASIC015439	AFUN2_007285
OG0006267	ASIC009440	AFUN2_011284
OG0006268	ASIC009442	AFUN2_006252
OG0006269	ASIC011556	AFUN2_013909
OG0006270	ASIC011560	AFUN2_008312
OG0006271	ASIC011555	AFUN2_007114
OG0006272	ASIC011558	AFUN2_005470
OG0006273	ASIC011559	AFUN2_002552
OG0006274	ASIC012667	AFUN2_014752
OG0006275	ASIC013491	AFUN2_013586
OG0006276	ASIC013473	AFUN2_002637
OG0006277	ASIC018183	AFUN2_010603
OG0006278	ASIC007117	AFUN2_001001
OG0006279	ASIC019353	AFUN2_005747
OG0006280	ASIC017417	AFUN2_012577
OG0006281	ASIC019354	AFUN2_005526
OG0006282	ASIC012432	AFUN2_007759
OG0006283	ASIC011757	AFUN2_011699
OG0006284	ASIC011751	AFUN2_008609
OG0006285	ASIC011758	AFUN2_005987
OG0006286	ASIC011752	AFUN2_009327
OG0006287	ASIC004150	AFUN2_003196
OG0006288	ASIC004151	AFUN2_011766
OG0006289	ASIC006482	AFUN2_011992
OG0006290	ASIC002225	AFUN2_014648
OG0006291	ASIC010475	AFUN2_005562
OG0006292	ASIC018071	AFUN2_012259
OG0006293	ASIC018077	AFUN2_006878
OG0006294	ASIC018069	AFUN2_002207
OG0006296	ASIC004126, ASIC004125	AFUN2_009860
OG0006298	ASIC012324	AFUN2_006363
OG0006299	ASIC016792	AFUN2_005250
OG0006300	ASIC020129	AFUN2_014159
OG0006301	ASIC020130	AFUN2_012126
OG0006302	ASIC020131	AFUN2_012741
OG0006303	ASIC010550	AFUN2_008019
OG0006304	ASIC010551	AFUN2_003171
OG0006305	ASIC014303	AFUN2_010885
OG0006306	ASIC014304	AFUN2_013774
OG0006307	ASIC008911	AFUN2_007529
OG0006308	ASIC021210	AFUN2_007185
OG0006309	ASIC014305	AFUN2_006401
OG0006310	ASIC022216	AFUN2_011580
OG0006311	ASIC010422	AFUN2_013823
OG0006312	ASIC006916	AFUN2_005283
OG0006313	ASIC008414	AFUN2_000391
OG0006314	ASIC008415	AFUN2_001222
OG0006315	ASIC008429	AFUN2_008879
OG0006316	ASIC008423	AFUN2_013350
OG0006317	ASIC011520	AFUN2_013817
OG0006318	ASIC008430	AFUN2_013283
OG0006319	ASIC014311	AFUN2_006934
OG0006320	ASIC019792	AFUN2_005690
OG0006321	ASIC003744	AFUN2_002399
OG0006322	ASIC014861	AFUN2_014531
OG0006324	ASIC011795	AFUN2_007867
OG0006325	ASIC011728	AFUN2_013923
OG0006326	ASIC019754	AFUN2_003329
OG0006327	ASIC019732	AFUN2_009064
OG0006328	ASIC019743	AFUN2_013055
OG0006329	ASIC018827	AFUN2_011889
OG0006330	ASIC002782	AFUN2_014346
OG0006331	ASIC009723	AFUN2_001477
OG0006332	ASIC007555	AFUN2_004253
OG0006333	ASIC009690	AFUN2_013976
OG0006334	ASIC009522	AFUN2_003601
OG0006335	ASIC009701	AFUN2_002310
OG0006336	ASIC020437	AFUN2_012627
OG0006337	ASIC006744	AFUN2_007724
OG0006338	ASIC006746	AFUN2_010722
OG0006339	ASIC006447	AFUN2_011108
OG0006340	ASIC006450	AFUN2_003266
OG0006341	ASIC012859	AFUN2_000809
OG0006342	ASIC019236	AFUN2_001102
OG0006343	ASIC013487	AFUN2_006855
OG0006344	ASIC003769	AFUN2_002001
OG0006345	ASIC003767	AFUN2_011636
OG0006346	ASIC003768	AFUN2_012142
OG0006347	ASIC014966	AFUN2_006842
OG0006348	ASIC014901	AFUN2_009652
OG0006349	ASIC014977	AFUN2_002046
OG0006350	ASIC014933	AFUN2_006175
OG0006351	ASIC019615	AFUN2_011120
OG0006352	ASIC019618	AFUN2_001963
OG0006353	ASIC019614	AFUN2_006836
OG0006354	ASIC016640	AFUN2_010791
OG0006355	ASIC016639	AFUN2_005611
OG0006356	ASIC004055	AFUN2_002942
OG0006357	ASIC004054	AFUN2_010497
OG0006358	ASIC004053	AFUN2_006962
OG0006359	ASIC014940	AFUN2_009478
OG0006360	ASIC003358	AFUN2_008053
OG0006361	ASIC009257	AFUN2_014492
OG0006362	ASIC021441	AFUN2_009615
OG0006363	ASIC021377	AFUN2_012518
OG0006364	ASIC008160	AFUN2_014065
OG0006365	ASIC008158	AFUN2_003637
OG0006366	ASIC005174	AFUN2_011551
OG0006367	ASIC019348	AFUN2_003781
OG0006368	ASIC017749	AFUN2_014799
OG0006369	ASIC017347	AFUN2_001498
OG0006370	ASIC017349	AFUN2_011534
OG0006371	ASIC017348	AFUN2_011503
OG0006372	ASIC017344	AFUN2_000889
OG0006373	ASIC003018	AFUN2_005279
OG0006374	ASIC017252	AFUN2_009022
OG0006375	ASIC020499	AFUN2_009143
OG0006376	ASIC012224	AFUN2_002848
OG0006377	ASIC018791	AFUN2_013245
OG0006378	ASIC012228	AFUN2_000611
OG0006379	ASIC012225	AFUN2_010035
OG0006380	ASIC012222	AFUN2_006306
OG0006381	ASIC012226	AFUN2_010354
OG0006382	ASIC016889	AFUN2_002089
OG0006383	ASIC018201	AFUN2_007036
OG0006384	ASIC020892	AFUN2_006968
OG0006385	ASIC020891	AFUN2_002287
OG0006386	ASIC013437	AFUN2_005869
OG0006387	ASIC017855	AFUN2_001722
OG0006388	ASIC003007	AFUN2_005362
OG0006389	ASIC015050	AFUN2_013900
OG0006390	ASIC001038	AFUN2_007088
OG0006391	ASIC014122	AFUN2_005852
OG0006392	ASIC004395	AFUN2_004361
OG0006393	ASIC014262	AFUN2_002695
OG0006395	ASIC014266	AFUN2_008923
OG0006396	ASIC014267	AFUN2_007184
OG0006397	ASIC004397	AFUN2_005560
OG0006398	ASIC004235	AFUN2_004647
OG0006399	ASIC004239	AFUN2_013427
OG0006400	ASIC018972	AFUN2_014725
OG0006401	ASIC004257	AFUN2_010366
OG0006402	ASIC008968	AFUN2_009834
OG0006403	ASIC012490	AFUN2_012804
OG0006404	ASIC013979	AFUN2_002138
OG0006406	ASIC013990	AFUN2_001112
OG0006407	ASIC009475	AFUN2_007913
OG0006408	ASIC017165	AFUN2_011277
OG0006409	ASIC012864	AFUN2_002309
OG0006410	ASIC013489	AFUN2_014371
OG0006411	ASIC019224	AFUN2_006560
OG0006412	ASIC021717	AFUN2_002747
OG0006413	ASIC003213, ASIC003214	AFUN2_010928
OG0006414	ASIC004713	AFUN2_008284
OG0006415	ASIC015184	AFUN2_001975
OG0006416	ASIC016753	AFUN2_011282
OG0006417	ASIC015186	AFUN2_002458
OG0006418	ASIC015182	AFUN2_011096
OG0006419	ASIC001518	AFUN2_010077
OG0006420	ASIC009940	AFUN2_011125
OG0006421	ASIC016228	AFUN2_005264
OG0006422	ASIC016239	AFUN2_011359
OG0006423	ASIC016261	AFUN2_011738
OG0006424	ASIC008591	AFUN2_007658
OG0006425	ASIC013581	AFUN2_005979
OG0006426	ASIC014249	AFUN2_009360
OG0006427	ASIC014223	AFUN2_008589
OG0006428	ASIC014113	AFUN2_010959
OG0006429	ASIC018850	AFUN2_013549
OG0006430	ASIC014700	AFUN2_003837
OG0006431	ASIC012940	AFUN2_014798
OG0006432	ASIC012944	AFUN2_012008
OG0006433	ASIC003815	AFUN2_006210
OG0006434	ASIC003818	AFUN2_003397
OG0006435	ASIC003814	AFUN2_003072
OG0006436	ASIC003819	AFUN2_011476
OG0006437	ASIC012157	AFUN2_002520
OG0006438	ASIC012158	AFUN2_012349
OG0006439	ASIC012156	AFUN2_008125
OG0006440	ASIC008757	AFUN2_001523
OG0006441	ASIC008760	AFUN2_011570
OG0006442	ASIC020455	AFUN2_010144
OG0006443	ASIC016915	AFUN2_012495
OG0006444	ASIC011585	AFUN2_004724
OG0006447	ASIC007643	AFUN2_003771
OG0006448	ASIC008153	AFUN2_007085
OG0006449	ASIC008152	AFUN2_003378
OG0006450	ASIC014472	AFUN2_003351
OG0006451	ASIC017923	AFUN2_004879
OG0006452	ASIC014450	AFUN2_003054
OG0006453	ASIC020210	AFUN2_004911
OG0006454	ASIC000591	AFUN2_001060
OG0006455	ASIC004588	AFUN2_008075
OG0006456	ASIC004589	AFUN2_011119
OG0006457	ASIC009853	AFUN2_010648
OG0006458	ASIC012239	AFUN2_001969
OG0006459	ASIC011072	AFUN2_011665
OG0006460	ASIC017325	AFUN2_005231
OG0006461	ASIC017324	AFUN2_008658
OG0006462	ASIC009249	AFUN2_003526
OG0006463	ASIC000586	AFUN2_007191
OG0006464	ASIC015108	AFUN2_002891
OG0006465	ASIC021921	AFUN2_001776
OG0006466	ASIC012698	AFUN2_000435
OG0006467	ASIC011802	AFUN2_002043
OG0006468	ASIC012697	AFUN2_004351
OG0006469	ASIC020844	AFUN2_008617
OG0006470	ASIC003653	AFUN2_006353
OG0006471	ASIC007484	AFUN2_003318
OG0006472	ASIC004781	AFUN2_008346
OG0006473	ASIC004782	AFUN2_009591
OG0006474	ASIC004776	AFUN2_009551
OG0006475	ASIC017221	AFUN2_005383
OG0006476	ASIC018839	AFUN2_006082
OG0006477	ASIC011042	AFUN2_004947
OG0006478	ASIC019541	AFUN2_006275
OG0006479	ASIC019539	AFUN2_011871
OG0006480	ASIC002460	AFUN2_000412
OG0006481	ASIC002461	AFUN2_005610
OG0006482	ASIC014950	AFUN2_000749
OG0006483	ASIC022335	AFUN2_011034
OG0006484	ASIC022337	AFUN2_004418
OG0006485	ASIC009055	AFUN2_003235
OG0006486	ASIC017273	AFUN2_002713
OG0006487	ASIC003440	AFUN2_001331
OG0006488	ASIC018005	AFUN2_000965
OG0006489	ASIC014443	AFUN2_008425
OG0006490	ASIC014444	AFUN2_001777
OG0006491	ASIC017616	AFUN2_009363
OG0006492	ASIC007510	AFUN2_001640
OG0006493	ASIC007511	AFUN2_003283
OG0006494	ASIC007512	AFUN2_008895
OG0006495	ASIC007507	AFUN2_014332
OG0006496	ASIC020802	AFUN2_003445
OG0006497	ASIC007513	AFUN2_005763
OG0006498	ASIC019773	AFUN2_003418
OG0006499	ASIC014268	AFUN2_013927
OG0006500	ASIC000798	AFUN2_011392
OG0006501	ASIC005603	AFUN2_013767
OG0006502	ASIC013427	AFUN2_010104
OG0006503	ASIC007648	AFUN2_012141
OG0006504	ASIC001585	AFUN2_010044
OG0006505	ASIC004460	AFUN2_003297
OG0006506	ASIC010357	AFUN2_008893
OG0006507	ASIC016939	AFUN2_004356
OG0006508	ASIC019503	AFUN2_003786
OG0006509	ASIC019501	AFUN2_006140
OG0006510	ASIC013043	AFUN2_003653
OG0006511	ASIC013038	AFUN2_014638
OG0006512	ASIC013032	AFUN2_003628
OG0006513	ASIC012332	AFUN2_005909
OG0006515	ASIC012331	AFUN2_004373
