Orthogroup	AsinensisChina	AminimusMINIMUS1
OG0005781	ASIC013068	AMIN015770
OG0005783	ASIC015892	AMIN006569
OG0005784	ASIC013342	AMIN002833
OG0005785	ASIC017095	AMIN005367
OG0005786	ASIC017100	AMIN005364
OG0005787	ASIC010223	AMIN005302
OG0005788	ASIC017091	AMIN005715
OG0005789	ASIC006349	AMIN005583
OG0005790	ASIC018328	AMIN004284
OG0005791	ASIC018323	AMIN004282
OG0005792	ASIC011051	AMIN011259
OG0005793	ASIC013449	AMIN001120
OG0005794	ASIC013474	AMIN001096
OG0005795	ASIC021613	AMIN010138
OG0005796	ASIC021612	AMIN010137
OG0005797	ASIC011394	AMIN002273
OG0005798	ASIC011401	AMIN002283
OG0005799	ASIC011395	AMIN002274
OG0005800	ASIC018532	AMIN011094
OG0005801	ASIC018537	AMIN011095
OG0005802	ASIC018525	AMIN011091
OG0005804	ASIC017072, ASIC013195	AMIN006275
OG0005805	ASIC011794	AMIN005507
OG0005806	ASIC017074	AMIN001083
OG0005807	ASIC004457	AMIN005485
OG0005808	ASIC021529	AMIN000398
OG0005809	ASIC010069	AMIN000688
OG0005810	ASIC021530	AMIN000399
OG0005811	ASIC012668	AMIN000545
OG0005812	ASIC012634	AMIN000365
OG0005813	ASIC012620	AMIN000367
OG0005814	ASIC014739	AMIN000294
OG0005815	ASIC005503	AMIN000941
OG0005816	ASIC005505	AMIN000939
OG0005817	ASIC014738	AMIN000293
OG0005818	ASIC005531	AMIN002979
OG0005820	ASIC010881	AMIN000122
OG0005821	ASIC011130	AMIN015874
OG0005822	ASIC003439	AMIN005977
OG0005823	ASIC003442	AMIN005975
OG0005824	ASIC010893	AMIN000113
OG0005825	ASIC013706	AMIN007654
OG0005826	ASIC013676	AMIN007660
OG0005827	ASIC013725	AMIN007645
OG0005828	ASIC013718	AMIN007648
OG0005829	ASIC018332	AMIN004288
OG0005830	ASIC014328	AMIN000090
OG0005831	ASIC014460	AMIN008493
OG0005832	ASIC008448	AMIN004583
OG0005834	ASIC008450	AMIN004582
OG0005835	ASIC018935	AMIN011261
OG0005836	ASIC016053	AMIN011430
OG0005837	ASIC011071	AMIN010846
OG0005838	ASIC021625	AMIN010147
OG0005839	ASIC016868	AMIN011201
OG0005840	ASIC022004	AMIN009506
OG0005841	ASIC022143	AMIN009507
OG0005842	ASIC022048	AMIN009505
OG0005843	ASIC004070	AMIN003373
OG0005844	ASIC004062	AMIN003378
OG0005845	ASIC004072	AMIN003371
OG0005846	ASIC004071	AMIN003372
OG0005847	ASIC008170	AMIN000481
OG0005848	ASIC008161	AMIN000477
OG0005849	ASIC008162	AMIN000478
OG0005850	ASIC010373	AMIN003085
OG0005851	ASIC008770	AMIN003557
OG0005852	ASIC008270	AMIN000428
OG0005853	ASIC005401	AMIN006446
OG0005854	ASIC005402	AMIN006445
OG0005855	ASIC016422	AMIN011459
OG0005856	ASIC016436	AMIN011453
OG0005857	ASIC016421	AMIN011460
OG0005858	ASIC016435	AMIN011454
OG0005859	ASIC016433	AMIN011456
OG0005860	ASIC016423	AMIN011458
OG0005861	ASIC016438	AMIN011451
OG0005862	ASIC019680	AMIN010500
OG0005863	ASIC019684	AMIN010503
OG0005864	ASIC019692	AMIN010490
OG0005865	ASIC019689	AMIN010510
OG0005866	ASIC004149	AMIN009660
OG0005867	ASIC004148	AMIN009659
OG0005868	ASIC004144	AMIN009656
OG0005869	ASIC010749	AMIN001640
OG0005870	ASIC010748	AMIN001639
OG0005871	ASIC010750	AMIN001641
OG0005872	ASIC004876	AMIN006374
OG0005873	ASIC004881	AMIN006371
OG0005874	ASIC004883	AMIN006369
OG0005875	ASIC004316	AMIN002925
OG0005876	ASIC004317	AMIN002926
OG0005877	ASIC011491	AMIN002261
OG0005878	ASIC011535	AMIN002259
OG0005879	ASIC011593	AMIN002264
OG0005880	ASIC004309	AMIN016173
OG0005881	ASIC004314	AMIN002924
OG0005882	ASIC008114	AMIN008901
OG0005884	ASIC008138	AMIN008898
OG0005885	ASIC022327	AMIN005382
OG0005886	ASIC004445	AMIN005533
OG0005887	ASIC011526	AMIN002235
OG0005888	ASIC012370	AMIN000839
OG0005889	ASIC002845	AMIN000836
OG0005890	ASIC011523	AMIN002237
OG0005891	ASIC003292	AMIN000837
OG0005892	ASIC012041	AMIN009589
OG0005893	ASIC003646	AMIN008353
OG0005894	ASIC003647	AMIN008354
OG0005895	ASIC003648	AMIN008355
OG0005896	ASIC003645	AMIN008352
OG0005897	ASIC003643	AMIN008349
OG0005898	ASIC003650	AMIN008356
OG0005899	ASIC017322	AMIN009436
OG0005900	ASIC011565	AMIN002339
OG0005901	ASIC013475	AMIN001163
OG0005902	ASIC013486	AMIN001161
OG0005903	ASIC013453	AMIN001164
OG0005904	ASIC019462	AMIN008515
OG0005905	ASIC019458	AMIN008511
OG0005906	ASIC019463	AMIN015504
OG0005907	ASIC019461	AMIN008514
OG0005908	ASIC019452	AMIN008507
OG0005909	ASIC019455	AMIN008509
OG0005910	ASIC019459	AMIN008512
OG0005911	ASIC019485	AMIN008528
OG0005912	ASIC019489	AMIN008529
OG0005913	ASIC006384	AMIN001747
OG0005914	ASIC022104	AMIN009485
OG0005915	ASIC022105	AMIN009484
OG0005916	ASIC022096	AMIN009488
OG0005917	ASIC006079	AMIN001683
OG0005918	ASIC022093	AMIN009490
OG0005919	ASIC022095	AMIN009489
OG0005920	ASIC022103	AMIN009486
OG0005921	ASIC022108	AMIN009483
OG0005922	ASIC013015	AMIN004425
OG0005923	ASIC013019	AMIN004428
OG0005924	ASIC013016	AMIN004426
OG0005925	ASIC018913	AMIN011343
OG0005926	ASIC018908	AMIN016049
OG0005927	ASIC018912	AMIN011342
OG0005928	ASIC011035	AMIN007975
OG0005929	ASIC011046	AMIN007976
OG0005930	ASIC006158	AMIN004219
OG0005931	ASIC020588	AMIN004748
OG0005932	ASIC014329	AMIN000011
OG0005933	ASIC014245	AMIN000014
OG0005934	ASIC014236	AMIN004053
OG0005935	ASIC007069	AMIN004150
OG0005936	ASIC007063	AMIN003020
OG0005937	ASIC007068	AMIN004149
OG0005938	ASIC022303	AMIN007049
OG0005939	ASIC022299	AMIN007052
OG0005940	ASIC014952, ASIC014951	AMIN008142
OG0005941	ASIC022296	AMIN008683
OG0005942	ASIC022300	AMIN007051
OG0005943	ASIC022302	AMIN007050
OG0005944	ASIC022295	AMIN008682
OG0005945	ASIC011945	AMIN004679
OG0005946	ASIC014844	AMIN004562
OG0005947	ASIC003602	AMIN003000
OG0005948	ASIC012014	AMIN004683
OG0005949	ASIC003603	AMIN002999
OG0005950	ASIC003601	AMIN003001
OG0005951	ASIC003604	AMIN002998
OG0005952	ASIC006037	AMIN000904
OG0005953	ASIC001562	AMIN000907
OG0005954	ASIC006733	AMIN001774
OG0005955	ASIC006729	AMIN001777
OG0005956	ASIC006735	AMIN001772
OG0005957	ASIC018630	AMIN007594
OG0005958	ASIC018629	AMIN007595
OG0005959	ASIC018628	AMIN007596
OG0005960	ASIC018631	AMIN007593
OG0005961	ASIC017925	AMIN008186
OG0005962	ASIC008906	AMIN002590
OG0005963	ASIC016862	AMIN011196
OG0005964	ASIC019672	AMIN010069
OG0005965	ASIC019674	AMIN010072
OG0005966	ASIC017224	AMIN009522
OG0005967	ASIC020738	AMIN009409
OG0005968	ASIC015778	AMIN009601
OG0005969	ASIC005225	AMIN005275
OG0005970	ASIC006830	AMIN005118
OG0005971	ASIC004351	AMIN005777
OG0005972	ASIC006772	AMIN016232
OG0005973	ASIC016715	AMIN010621
OG0005974	ASIC021745	AMIN004769
OG0005975	ASIC016054	AMIN011431
OG0005976	ASIC015054	AMIN007565
OG0005977	ASIC021744	AMIN004768
OG0005978	ASIC021578	AMIN000947
OG0005979	ASIC021742	AMIN004767
OG0005980	ASIC008956	AMIN004985
OG0005981	ASIC008962	AMIN004983
OG0005982	ASIC008945	AMIN004986
OG0005983	ASIC008961	AMIN004984
OG0005984	ASIC006174	AMIN000959
OG0005985	ASIC006176	AMIN000961
OG0005986	ASIC006134	AMIN000958
OG0005987	ASIC014120	AMIN009107
OG0005988	ASIC013514	AMIN001190
OG0005989	ASIC013809	AMIN003946
OG0005990	ASIC019890	AMIN007765
OG0005991	ASIC019894	AMIN010679
OG0005992	ASIC012466	AMIN010828
OG0005993	ASIC012454	AMIN015516
OG0005994	ASIC012468	AMIN010830
OG0005995	ASIC007797	AMIN016223
OG0005996	ASIC019895	AMIN010678
OG0005997	ASIC013095	AMIN006059
OG0005998	ASIC013099	AMIN006057
OG0005999	ASIC022062	AMIN009504
OG0006000	ASIC013096	AMIN006058
OG0006001	ASIC022076	AMIN009502
OG0006002	ASIC019589	AMIN007621
OG0006003	ASIC000570	AMIN002098
OG0006004	ASIC016988	AMIN005231
OG0006005	ASIC000569	AMIN002097
OG0006006	ASIC004514	AMIN001530
OG0006007	ASIC004515	AMIN001529
OG0006008	ASIC006969	AMIN009637
OG0006009	ASIC002670	AMIN009638
OG0006010	ASIC022113	AMIN009479
OG0006011	ASIC006466	AMIN009636
OG0006012	ASIC011850	AMIN007504
OG0006013	ASIC011799	AMIN007510
OG0006014	ASIC008468	AMIN015530
OG0006015	ASIC010574	AMIN002532
OG0006016	ASIC011851	AMIN007505
OG0006017	ASIC012873	AMIN008692
OG0006018	ASIC002249	AMIN009849
OG0006019	ASIC002235	AMIN009851
OG0006020	ASIC002241	AMIN009854
OG0006021	ASIC002250	AMIN009850
OG0006022	ASIC002233	AMIN009846
OG0006023	ASIC011991	AMIN000878
OG0006024	ASIC003594	AMIN004021
OG0006025	ASIC003597	AMIN004019
OG0006026	ASIC003596	AMIN004020
OG0006027	ASIC012367	AMIN000162
OG0006028	ASIC001379	AMIN000157
OG0006029	ASIC005641	AMIN000153
OG0006030	ASIC001382	AMIN000160
OG0006031	ASIC001381	AMIN000159
OG0006033	ASIC012360	AMIN000156
OG0006034	ASIC004636	AMIN000194
OG0006035	ASIC004641	AMIN000201
OG0006037	ASIC007885	AMIN003073
OG0006038	ASIC004633	AMIN015784
OG0006039	ASIC004632	AMIN000191
OG0006040	ASIC004642	AMIN000202
OG0006041	ASIC004640	AMIN000200
OG0006042	ASIC004637	AMIN015787
OG0006043	ASIC015082	AMIN010976
OG0006044	ASIC001052	AMIN007907
OG0006045	ASIC001037	AMIN007910
OG0006046	ASIC001035	AMIN007909
OG0006047	ASIC015081	AMIN010977
OG0006048	ASIC009695	AMIN005786
OG0006049	ASIC009700	AMIN005787
OG0006050	ASIC009702	AMIN005788
OG0006051	ASIC004453	AMIN005494
OG0006052	ASIC012259	AMIN010716
OG0006053	ASIC008012	AMIN003727
OG0006054	ASIC007858	AMIN010653
OG0006055	ASIC016034	AMIN011419
OG0006056	ASIC016045	AMIN011425
OG0006057	ASIC014102	AMIN015880
OG0006058	ASIC005514	AMIN000229
OG0006059	ASIC004555	AMIN003302
OG0006060	ASIC015033	AMIN008091
OG0006061	ASIC017533	AMIN008852
OG0006062	ASIC016937	AMIN002064
OG0006063	ASIC009587	AMIN005675
OG0006064	ASIC016948	AMIN002056
OG0006066	ASIC011324	AMIN002960
OG0006067	ASIC011320	AMIN002963
OG0006069	ASIC005952	AMIN002695
OG0006070	ASIC009783	AMIN002690
OG0006071	ASIC009784	AMIN002691
OG0006072	ASIC020364	AMIN001940
OG0006073	ASIC018786	AMIN015603
OG0006074	ASIC018788	AMIN010863
OG0006075	ASIC017351	AMIN007776
OG0006076	ASIC018787	AMIN010862
OG0006077	ASIC017353	AMIN007774
OG0006078	ASIC018584	AMIN011658
OG0006079	ASIC020993	AMIN003614
OG0006080	ASIC009823	AMIN002794
OG0006081	ASIC009826	AMIN002793
OG0006082	ASIC014516	AMIN008485
OG0006083	ASIC014527	AMIN008486
OG0006084	ASIC016523	AMIN011481
OG0006085	ASIC009706	AMIN005133
OG0006086	ASIC003498	AMIN002642
OG0006087	ASIC013801	AMIN003950
OG0006088	ASIC013012	AMIN004259
OG0006089	ASIC007613	AMIN005144
OG0006090	ASIC003784	AMIN010242
OG0006091	ASIC003817	AMIN010240
OG0006092	ASIC003773	AMIN010243
OG0006093	ASIC011842	AMIN007503
OG0006094	ASIC011831	AMIN007502
OG0006095	ASIC013545	AMIN001200
OG0006096	ASIC013544	AMIN001199
OG0006097	ASIC016356	AMIN001203
OG0006098	ASIC017418	AMIN007222
OG0006099	ASIC012848	AMIN006657
OG0006101	ASIC012852	AMIN006655
OG0006102	ASIC017429	AMIN007223
OG0006103	ASIC013341	AMIN002834
OG0006104	ASIC009175	AMIN011637
OG0006106	ASIC004745	AMIN004848
OG0006107	ASIC004742	AMIN003573
OG0006108	ASIC004744	AMIN004847
OG0006109	ASIC021467	AMIN000647
OG0006110	ASIC020114	AMIN004086
OG0006111	ASIC011468	AMIN002316
OG0006112	ASIC011471	AMIN002318
OG0006113	ASIC011479	AMIN016263
OG0006114	ASIC020116	AMIN004084
OG0006115	ASIC011474	AMIN016261
OG0006116	ASIC011473	AMIN002319
OG0006117	ASIC016891, ASIC016890	AMIN011212
OG0006118	ASIC002140	AMIN000266
OG0006119	ASIC008035	AMIN003740
OG0006121	ASIC010404	AMIN008171
OG0006122	ASIC016669, ASIC016679	AMIN011291
OG0006123	ASIC003617	AMIN015749
OG0006124	ASIC013254	AMIN002411
OG0006125	ASIC003319	AMIN000210
OG0006126	ASIC009473	AMIN005860
OG0006127	ASIC000607	AMIN002042
OG0006128	ASIC009474	AMIN005859
OG0006129	ASIC017099	AMIN005365
OG0006130	ASIC016768	AMIN007403
OG0006131	ASIC016770	AMIN007402
OG0006132	ASIC003015	AMIN008088
OG0006133	ASIC016772	AMIN007400
OG0006134	ASIC011215	AMIN004996
OG0006135	ASIC011219	AMIN004998
OG0006136	ASIC019519	AMIN007836
OG0006137	ASIC019517	AMIN007837
OG0006139	ASIC001351	AMIN004890
OG0006140	ASIC018655	AMIN010741
OG0006141	ASIC011055	AMIN015520
OG0006142	ASIC013488	AMIN001103
OG0006143	ASIC016097	AMIN010726
OG0006144	ASIC016101	AMIN010728
OG0006145	ASIC016102	AMIN010729
OG0006146	ASIC010267	AMIN005298
OG0006147	ASIC002955	AMIN004179
OG0006148	ASIC002057	AMIN004177
OG0006149	ASIC002055	AMIN004175
OG0006150	ASIC002956	AMIN016102
OG0006151	ASIC002951	AMIN016123
OG0006152	ASIC002636	AMIN001319
OG0006153	ASIC017922	AMIN008189
OG0006154	ASIC021390	AMIN003110
OG0006155	ASIC021391	AMIN003109
OG0006156	ASIC019063	AMIN010083
OG0006157	ASIC019068	AMIN010085
OG0006158	ASIC009883	AMIN010689
OG0006159	ASIC009881	AMIN010690
OG0006160	ASIC019065	AMIN010084
OG0006161	ASIC010690	AMIN009621
OG0006163	ASIC000806	AMIN000675
OG0006164	ASIC009537	AMIN005161
OG0006165	ASIC004860	AMIN015748
OG0006166	ASIC004869	AMIN006391
OG0006167	ASIC004895	AMIN006388
OG0006168	ASIC018914	AMIN011344
OG0006169	ASIC007691	AMIN005081
OG0006170	ASIC009664	AMIN005203
OG0006171	ASIC010342	AMIN005130
OG0006172	ASIC009704	AMIN005131
OG0006173	ASIC013446	AMIN001123
OG0006174	ASIC008547	AMIN006718
OG0006175	ASIC013445	AMIN001124
OG0006176	ASIC018048	AMIN009365
OG0006177	ASIC018026	AMIN009364
OG0006178	ASIC001085	AMIN000842
OG0006179	ASIC017993	AMIN009362
OG0006180	ASIC018653	AMIN010739
OG0006181	ASIC018656	AMIN010742
OG0006182	ASIC018654	AMIN010740
OG0006183	ASIC011697	AMIN010941
OG0006184	ASIC011694	AMIN010938
OG0006185	ASIC016742	AMIN007417
OG0006186	ASIC011696	AMIN010940
OG0006187	ASIC008237	AMIN000522
OG0006188	ASIC008241	AMIN000525
OG0006189	ASIC008238	AMIN015788
OG0006190	ASIC008236	AMIN000521
OG0006191	ASIC007801	AMIN016305
OG0006192	ASIC014441	AMIN006153
OG0006193	ASIC018713	AMIN008039
OG0006194	ASIC018714	AMIN008040
OG0006195	ASIC016570	AMIN011217
OG0006196	ASIC015484	AMIN009015
OG0006198	ASIC015479	AMIN009018
OG0006199	ASIC011272	AMIN008096
OG0006200	ASIC014837	AMIN000141
OG0006201	ASIC014873	AMIN000137
OG0006202	ASIC014875	AMIN000135
OG0006203	ASIC014833	AMIN004554
OG0006204	ASIC020510	AMIN008812
OG0006205	ASIC007299	AMIN001854
OG0006206	ASIC003759	AMIN010318
OG0006207	ASIC003752	AMIN010322
OG0006208	ASIC014066	AMIN002986
OG0006209	ASIC008808	AMIN002579
OG0006210	ASIC015501	AMIN009004
OG0006211	ASIC015505	AMIN009001
OG0006212	ASIC015502	AMIN009003
OG0006213	ASIC015499	AMIN009006
OG0006214	ASIC015507	AMIN008999
OG0006215	ASIC015497	AMIN009008
OG0006216	ASIC017808	AMIN006877
OG0006217	ASIC011494	AMIN002215
OG0006218	ASIC011499	AMIN002210
OG0006219	ASIC011493	AMIN002216
OG0006220	ASIC011506	AMIN002206
OG0006221	ASIC011504	AMIN002208
OG0006222	ASIC011502	AMIN002209
OG0006223	ASIC011497	AMIN002212
OG0006224	ASIC011505	AMIN002207
OG0006225	ASIC011498	AMIN002211
OG0006226	ASIC011496	AMIN002213
OG0006227	ASIC011495	AMIN002214
OG0006228	ASIC011482	AMIN002325
OG0006229	ASIC016443	AMIN011447
OG0006230	ASIC005501	AMIN000932
OG0006231	ASIC009343	AMIN005009
OG0006232	ASIC018967	AMIN007351
OG0006233	ASIC012242	AMIN010704
OG0006234	ASIC012241	AMIN010705
OG0006235	ASIC019051	AMIN010076
OG0006236	ASIC019049	AMIN010074
OG0006237	ASIC019048	AMIN010073
OG0006238	ASIC019053	AMIN010078
OG0006239	ASIC019050	AMIN010075
OG0006240	ASIC016807	AMIN001578
OG0006241	ASIC002963	AMIN005311
OG0006242	ASIC008936	AMIN004980
OG0006243	ASIC011278	AMIN007438
OG0006244	ASIC008937	AMIN004955
OG0006245	ASIC005408	AMIN006469
OG0006246	ASIC008939	AMIN004957
OG0006247	ASIC008938	AMIN004956
OG0006248	ASIC005426	AMIN006455
OG0006249	ASIC011836	AMIN007479
OG0006250	ASIC005398	AMIN006470
OG0006251	ASIC011279	AMIN007439
OG0006252	ASIC005383	AMIN005463
OG0006253	ASIC017140	AMIN000073
OG0006254	ASIC013148	AMIN009607
OG0006255	ASIC006239	AMIN005603
OG0006256	ASIC003012, ASIC016028	AMIN008071
OG0006257	ASIC009004	AMIN003256
OG0006258	ASIC000818	AMIN002481
OG0006259	ASIC000821	AMIN002484
OG0006260	ASIC000820	AMIN002483
OG0006261	ASIC000868	AMIN002518
OG0006262	ASIC000817	AMIN002480
OG0006263	ASIC000819	AMIN002482
OG0006264	ASIC008032	AMIN003737
OG0006265	ASIC018295	AMIN015965
OG0006266	ASIC015439	AMIN009039
OG0006267	ASIC009440	AMIN003043
OG0006268	ASIC009442	AMIN003040
OG0006269	ASIC011556	AMIN002331
OG0006270	ASIC011560	AMIN002334
OG0006271	ASIC011555	AMIN002330
OG0006272	ASIC011558	AMIN002332
OG0006273	ASIC011559	AMIN002333
OG0006274	ASIC012667	AMIN000546
OG0006275	ASIC013491	AMIN000062
OG0006276	ASIC013473	AMIN000068
OG0006277	ASIC018183	AMIN004348
OG0006278	ASIC007117	AMIN005631
OG0006279	ASIC019353	AMIN008287
OG0006280	ASIC017417	AMIN007879
OG0006281	ASIC019354	AMIN008288
OG0006282	ASIC012432	AMIN010801
OG0006283	ASIC011757	AMIN007708
OG0006284	ASIC011751	AMIN007705
OG0006285	ASIC011758	AMIN007709
OG0006286	ASIC011752	AMIN007706
OG0006287	ASIC004150	AMIN009663
OG0006288	ASIC004151	AMIN009664
OG0006289	ASIC006482	AMIN001803
OG0006290	ASIC002225	AMIN008731
OG0006291	ASIC010475	AMIN008733
OG0006292	ASIC018071	AMIN008607
OG0006293	ASIC018077	AMIN008605
OG0006294	ASIC018069	AMIN008608
OG0006296	ASIC004126, ASIC004125	AMIN015754
OG0006298	ASIC012324	AMIN007326
OG0006299	ASIC016792	AMIN007397
OG0006300	ASIC020129	AMIN003157
OG0006301	ASIC020130	AMIN003156
OG0006302	ASIC020131	AMIN003155
OG0006303	ASIC010550	AMIN002175
OG0006304	ASIC010551	AMIN002174
OG0006305	ASIC014303	AMIN000049
OG0006306	ASIC014304	AMIN000050
OG0006307	ASIC008911	AMIN002589
OG0006308	ASIC021210	AMIN009999
OG0006309	ASIC014305	AMIN000051
OG0006310	ASIC022216	AMIN006967
OG0006311	ASIC010422	AMIN008183
OG0006312	ASIC006916	AMIN006195
OG0006313	ASIC008414	AMIN002677
OG0006314	ASIC008415	AMIN002678
OG0006315	ASIC008429	AMIN000873
OG0006316	ASIC008423	AMIN000872
OG0006317	ASIC011520	AMIN002240
OG0006318	ASIC008430	AMIN002666
OG0006319	ASIC014311	AMIN000083
OG0006320	ASIC019792	AMIN010432
OG0006321	ASIC003744	AMIN010328
OG0006322	ASIC014861	AMIN004571
OG0006324	ASIC011795	AMIN000817
OG0006325	ASIC011728	AMIN000812
OG0006326	ASIC019754	AMIN007755
OG0006327	ASIC019732	AMIN007753
OG0006328	ASIC019743	AMIN007754
OG0006329	ASIC018827	AMIN010885
OG0006330	ASIC002782	AMIN007031
OG0006331	ASIC009723	AMIN005094
OG0006332	ASIC007555	AMIN009933
OG0006333	ASIC009690	AMIN005099
OG0006334	ASIC009522	AMIN015488
OG0006335	ASIC009701	AMIN005100
OG0006336	ASIC020437	AMIN005096
OG0006337	ASIC006744	AMIN001764
OG0006338	ASIC006746	AMIN001763
OG0006339	ASIC006447	AMIN009624
OG0006340	ASIC006450	AMIN009626
OG0006341	ASIC012859	AMIN006646
OG0006342	ASIC019236	AMIN011521
OG0006343	ASIC013487	AMIN001101
OG0006344	ASIC003769	AMIN010204
OG0006345	ASIC003767	AMIN010203
OG0006346	ASIC003768	AMIN002408
OG0006347	ASIC014966	AMIN007295
OG0006348	ASIC014901	AMIN007290
OG0006349	ASIC014977	AMIN007292
OG0006350	ASIC014933	AMIN007297
OG0006351	ASIC019615	AMIN010034
OG0006352	ASIC019618	AMIN010036
OG0006353	ASIC019614	AMIN010033
OG0006354	ASIC016640	AMIN008010
OG0006355	ASIC016639	AMIN008009
OG0006356	ASIC004055	AMIN003380
OG0006357	ASIC004054	AMIN003383
OG0006358	ASIC004053	AMIN003384
OG0006359	ASIC014940	AMIN001942
OG0006360	ASIC003358	AMIN000718
OG0006361	ASIC009257	AMIN006108
OG0006362	ASIC021441	AMIN002781
OG0006363	ASIC021377	AMIN003123
OG0006364	ASIC008160	AMIN000476
OG0006365	ASIC008158	AMIN000475
OG0006366	ASIC005174	AMIN006491
OG0006367	ASIC019348	AMIN007584
OG0006368	ASIC017749	AMIN005905
OG0006369	ASIC017347	AMIN007779
OG0006370	ASIC017349	AMIN007777
OG0006371	ASIC017348	AMIN007778
OG0006372	ASIC017344	AMIN007781
OG0006373	ASIC003018	AMIN008085
OG0006374	ASIC017252	AMIN001502
OG0006375	ASIC020499	AMIN005056
OG0006376	ASIC012224	AMIN010201
OG0006377	ASIC018791	AMIN010865
OG0006378	ASIC012228	AMIN007275
OG0006379	ASIC012225	AMIN007273
OG0006380	ASIC012222	AMIN010199
OG0006381	ASIC012226	AMIN007274
OG0006382	ASIC016889	AMIN011211
OG0006383	ASIC018201	AMIN004328
OG0006384	ASIC020892	AMIN009251
OG0006385	ASIC020891	AMIN009249
OG0006386	ASIC013437	AMIN001132
OG0006387	ASIC017855	AMIN006904
OG0006388	ASIC003007	AMIN008075
OG0006389	ASIC015050	AMIN007571
OG0006390	ASIC001038	AMIN007911
OG0006391	ASIC014122	AMIN009105
OG0006392	ASIC004395	AMIN003455
OG0006393	ASIC014262	AMIN000022
OG0006394	ASIC010344	AMIN002445
OG0006395	ASIC014266	AMIN000025
OG0006396	ASIC014267	AMIN000026
OG0006397	ASIC004397	AMIN003453
OG0006398	ASIC004235	AMIN008742, AMIN008740
OG0006399	ASIC004239	AMIN008745
OG0006400	ASIC018972	AMIN011315
OG0006401	ASIC004257	AMIN000273
OG0006402	ASIC008968	AMIN003254
OG0006403	ASIC012490	AMIN000773
OG0006404	ASIC013979	AMIN003642
OG0006405	ASIC014058	AMIN002992
OG0006406	ASIC013990	AMIN003651
OG0006407	ASIC009475	AMIN005858
OG0006408	ASIC017165	AMIN001955
OG0006409	ASIC012864	AMIN006643
OG0006410	ASIC013489	AMIN001102
OG0006411	ASIC019224	AMIN011532
OG0006412	ASIC021717	AMIN004937
OG0006413	ASIC003213, ASIC003214	AMIN000892
OG0006414	ASIC004713	AMIN008728
OG0006415	ASIC015184	AMIN010993
OG0006416	ASIC016753	AMIN007412
OG0006417	ASIC015186	AMIN010992
OG0006418	ASIC015182	AMIN010994
OG0006419	ASIC001518	AMIN001446
OG0006420	ASIC009940	AMIN001508
OG0006421	ASIC016228	AMIN001171
OG0006422	ASIC016239	AMIN001172
OG0006423	ASIC016261	AMIN001174
OG0006424	ASIC008591	AMIN006721
OG0006425	ASIC013581	AMIN005946
OG0006426	ASIC014249	AMIN000017
OG0006427	ASIC014223	AMIN005904
OG0006428	ASIC014113	AMIN005903
OG0006429	ASIC018850	AMIN007690
OG0006430	ASIC014700	AMIN003781
OG0006431	ASIC012940	AMIN009897
OG0006432	ASIC012944	AMIN009899
OG0006433	ASIC003815	AMIN010311
OG0006434	ASIC003818	AMIN010309
OG0006435	ASIC003814	AMIN010312
OG0006436	ASIC003819	AMIN010308
OG0006437	ASIC012157	AMIN015845
OG0006438	ASIC012158	AMIN015844
OG0006439	ASIC012156	AMIN002436
OG0006440	ASIC008757	AMIN002438
OG0006441	ASIC008760	AMIN002439
OG0006442	ASIC020455	AMIN005278
OG0006443	ASIC016915	AMIN002073
OG0006444	ASIC011585	AMIN002360
OG0006447	ASIC007643	AMIN005475
OG0006448	ASIC008153	AMIN000471
OG0006449	ASIC008152	AMIN000470
OG0006450	ASIC014472	AMIN008481
OG0006451	ASIC017923	AMIN008188
OG0006452	ASIC014450	AMIN008479
OG0006453	ASIC020210	AMIN003065
OG0006454	ASIC000591	AMIN005755
OG0006455	ASIC004588	AMIN003284
OG0006456	ASIC004589	AMIN003282
OG0006457	ASIC009853	AMIN003240
OG0006458	ASIC012239	AMIN010706
OG0006459	ASIC011072	AMIN010845
OG0006460	ASIC017325	AMIN006796
OG0006461	ASIC017324	AMIN006795
OG0006462	ASIC009249	AMIN007211
OG0006463	ASIC000586	AMIN005322
