Orthogroup	AsinensisChina	AaegyptiLVP_AGWG
OG0005448	ASIC008191	AAEL008247
OG0005449	ASIC010568	AAEL008248
OG0005450	ASIC010566	AAEL008249
OG0005451	ASIC010569	AAEL008250
OG0005452	ASIC010564	AAEL008255
OG0005453	ASIC010555	AAEL008256
OG0005454	ASIC010557	AAEL008258
OG0005455	ASIC013467	AAEL008262
OG0005456	ASIC011267	AAEL008269
OG0005458	ASIC015377	AAEL008282
OG0005459	ASIC016185	AAEL008319
OG0005460	ASIC010741	AAEL008320
OG0005461	ASIC010742	AAEL008322
OG0005462	ASIC016187	AAEL008323
OG0005463	ASIC010743	AAEL008327
OG0005464	ASIC008882	AAEL008334
OG0005465	ASIC012952	AAEL008354
OG0005466	ASIC018673	AAEL008360
OG0005467	ASIC021643	AAEL008363
OG0005468	ASIC021645	AAEL008366
OG0005469	ASIC021657	AAEL008370
OG0005470	ASIC021650	AAEL008371
OG0005471	ASIC021646	AAEL008373
OG0005472	ASIC021639	AAEL008375
OG0005473	ASIC015368	AAEL008377
OG0005474	ASIC019329	AAEL008379
OG0005475	ASIC019336	AAEL008382
OG0005476	ASIC015376	AAEL008390
OG0005477	ASIC019322	AAEL008391
OG0005478	ASIC019321	AAEL008392
OG0005479	ASIC019323	AAEL008393
OG0005480	ASIC019331	AAEL024654, AAEL008395
OG0005481	ASIC020468	AAEL008397
OG0005482	ASIC020459	AAEL008398
OG0005483	ASIC020466	AAEL008401
OG0005484	ASIC020462	AAEL008408
OG0005485	ASIC002486	AAEL008418
OG0005486	ASIC007649	AAEL008425
OG0005487	ASIC013442	AAEL008434
OG0005488	ASIC002668	AAEL008443
OG0005489	ASIC009577	AAEL008461
OG0005490	ASIC003736	AAEL008469
OG0005491	ASIC007711	AAEL008475
OG0005492	ASIC004843	AAEL008476
OG0005493	ASIC004844	AAEL008481
OG0005494	ASIC003735	AAEL008490
OG0005495	ASIC015796	AAEL008492
OG0005496	ASIC015790	AAEL008493
OG0005497	ASIC015785	AAEL008495
OG0005498	ASIC015791	AAEL008496
OG0005499	ASIC015789	AAEL008498
OG0005500	ASIC015797	AAEL008500
OG0005501	ASIC015786	AAEL008502
OG0005502	ASIC015795	AAEL008505
OG0005503	ASIC006312	AAEL008521
OG0005505	ASIC009104	AAEL008528
OG0005506	ASIC004479	AAEL008530
OG0005507	ASIC003942	AAEL008542
OG0005508	ASIC009106	AAEL008543
OG0005509	ASIC009105	AAEL008553
OG0005510	ASIC018989	AAEL008557
OG0005511	ASIC021704	AAEL008559
OG0005512	ASIC014923	AAEL008562
OG0005513	ASIC018136	AAEL008576
OG0005514	ASIC018139	AAEL008577
OG0005515	ASIC000899	AAEL008579
OG0005516	ASIC018115	AAEL008584
OG0005517	ASIC017580	AAEL008590
OG0005518	ASIC013598	AAEL008591
OG0005519	ASIC013615	AAEL008594
OG0005520	ASIC017583	AAEL008601
OG0005521	ASIC017582	AAEL008603
OG0005522	ASIC013614	AAEL008605
OG0005523	ASIC013600	AAEL008607
OG0005524	ASIC006940	AAEL008608
OG0005525	ASIC013613	AAEL008610
OG0005526	ASIC020599	AAEL008613
OG0005527	ASIC020597	AAEL008617
OG0005528	ASIC007340	AAEL008623
OG0005529	ASIC007341	AAEL008630
OG0005530	ASIC007334	AAEL008635
OG0005531	ASIC018470	AAEL008641
OG0005532	ASIC011020	AAEL008643
OG0005533	ASIC016117	AAEL008645
OG0005534	ASIC011018	AAEL008647
OG0005535	ASIC002762	AAEL008650
OG0005536	ASIC002769	AAEL008653
OG0005537	ASIC002368	AAEL008654
OG0005538	ASIC002766	AAEL008656
OG0005539	ASIC002767	AAEL008660
OG0005540	ASIC006788	AAEL008664
OG0005541	ASIC016338	AAEL008674
OG0005542	ASIC016337	AAEL008676
OG0005543	ASIC002905	AAEL008679
OG0005544	ASIC016339	AAEL008680
OG0005545	ASIC006579	AAEL008692
OG0005546	ASIC017234	AAEL008696
OG0005547	ASIC009830	AAEL008701
OG0005548	ASIC000387	AAEL008705
OG0005549	ASIC009833	AAEL008706
OG0005550	ASIC009206	AAEL008715
OG0005551	ASIC017975	AAEL008716
OG0005552	ASIC001346	AAEL008722
OG0005553	ASIC019950	AAEL008723
OG0005554	ASIC019935	AAEL008724
OG0005555	ASIC015453	AAEL008725
OG0005556	ASIC019951	AAEL008726
OG0005557	ASIC019934	AAEL008728
OG0005558	ASIC019949	AAEL008730
OG0005559	ASIC019945	AAEL008741
OG0005560	ASIC004976	AAEL008743
OG0005561	ASIC015495	AAEL008745
OG0005562	ASIC013890	AAEL008754
OG0005563	ASIC013896	AAEL008758
OG0005564	ASIC013893	AAEL008760
OG0005565	ASIC013920	AAEL008761
OG0005566	ASIC013889	AAEL008764
OG0005567	ASIC013892	AAEL008765
OG0005568	ASIC016545	AAEL008768
OG0005569	ASIC016543	AAEL008770
OG0005570	ASIC016546	AAEL008777
OG0005571	ASIC016542	AAEL008783
OG0005572	ASIC021461	AAEL008785
OG0005573	ASIC004736	AAEL008786
OG0005574	ASIC008066	AAEL008787
OG0005575	ASIC002275	AAEL008793
OG0005576	ASIC008068	AAEL008794
OG0005577	ASIC008067	AAEL008800
OG0005578	ASIC004737	AAEL008803
OG0005579	ASIC008071	AAEL008807
OG0005580	ASIC002274	AAEL008811
OG0005581	ASIC020230	AAEL008814
OG0005582	ASIC021401	AAEL008822
OG0005583	ASIC021398	AAEL008823
OG0005584	ASIC007022	AAEL008827
OG0005585	ASIC007019	AAEL008831
OG0005586	ASIC017632	AAEL008833
OG0005587	ASIC017631	AAEL024631, AAEL023965, AAEL008838
OG0005588	ASIC017205	AAEL008840
OG0005589	ASIC017624	AAEL008844
OG0005590	ASIC005294	AAEL008847
OG0005591	ASIC017194	AAEL008850
OG0005592	ASIC017630	AAEL008853
OG0005593	ASIC017634	AAEL008854
OG0005594	ASIC015076	AAEL008878
OG0005595	ASIC015075	AAEL008879
OG0005596	ASIC000283	AAEL008886
OG0005598	ASIC011270	AAEL008901
OG0005599	ASIC010964	AAEL008902
OG0005600	ASIC016375	AAEL008906
OG0005601	ASIC005183	AAEL008909
OG0005602	ASIC010202	AAEL008916
OG0005603	ASIC011508	AAEL008924
OG0005604	ASIC011511	AAEL008932
OG0005605	ASIC009452	AAEL008938
OG0005607	ASIC007644	AAEL008945
OG0005608	ASIC007661	AAEL008953
OG0005609	ASIC006316	AAEL008959
OG0005610	ASIC013767	AAEL009002
OG0005611	ASIC008811	AAEL009023
OG0005612	ASIC008809	AAEL009029
OG0005613	ASIC012267	AAEL009031
OG0005614	ASIC012250	AAEL009035
OG0005615	ASIC012251	AAEL009038
OG0005616	ASIC008036	AAEL009039
OG0005617	ASIC010547	AAEL009041
OG0005618	ASIC010548	AAEL009042
OG0005619	ASIC010549	AAEL009043
OG0005620	ASIC015037	AAEL009047
OG0005621	ASIC015039	AAEL009048
OG0005622	ASIC015040	AAEL009051
OG0005623	ASIC015041	AAEL009052
OG0005624	ASIC004342	AAEL009057
OG0005625	ASIC007101	AAEL009058
OG0005626	ASIC010775	AAEL009059
OG0005627	ASIC004338	AAEL009061
OG0005628	ASIC010780	AAEL009063
OG0005629	ASIC010776	AAEL009068
OG0005630	ASIC010446	AAEL009070
OG0005631	ASIC010448	AAEL009072
OG0005632	ASIC007794	AAEL009074
OG0005633	ASIC016357	AAEL009075
OG0005634	ASIC007789	AAEL009078
OG0005635	ASIC007787	AAEL009080
OG0005636	ASIC007790	AAEL009084
OG0005637	ASIC007788	AAEL009085
OG0005638	ASIC016354	AAEL009086
OG0005639	ASIC019703	AAEL009088
OG0005641	ASIC016965	AAEL009090
OG0005642	ASIC021433	AAEL009093
OG0005643	ASIC021434	AAEL009099
OG0005644	ASIC021429, ASIC021430	AAEL009100
OG0005645	ASIC009417	AAEL009101
OG0005646	ASIC009418	AAEL009105
OG0005647	ASIC008851	AAEL009109
OG0005648	ASIC006838	AAEL009132
OG0005649	ASIC015745	AAEL009140
OG0005650	ASIC006667	AAEL009142
OG0005651	ASIC014635	AAEL009148
OG0005652	ASIC000601	AAEL009149, AAEL023309
OG0005653	ASIC009602	AAEL009155
OG0005654	ASIC009616	AAEL009157
OG0005655	ASIC013237	AAEL009169
OG0005656	ASIC013235	AAEL009171
OG0005657	ASIC003328	AAEL009179
OG0005658	ASIC011740	AAEL009184
OG0005659	ASIC011742	AAEL009186
OG0005660	ASIC011738	AAEL009189
OG0005661	ASIC010183	AAEL009190
OG0005662	ASIC015989	AAEL009195
OG0005663	ASIC015908	AAEL009200
OG0005664	ASIC015914	AAEL009202
OG0005665	ASIC019766	AAEL009211
OG0005666	ASIC019772	AAEL009213
OG0005667	ASIC019625	AAEL009227
OG0005668	ASIC017497	AAEL009232
OG0005669	ASIC009143	AAEL009238
OG0005670	ASIC009657	AAEL009249
OG0005671	ASIC014210	AAEL009259
OG0005672	ASIC014202	AAEL009262
OG0005673	ASIC014213	AAEL009266
OG0005674	ASIC014209	AAEL009268
OG0005675	ASIC014211	AAEL009269
OG0005676	ASIC019278	AAEL009271
OG0005677	ASIC018956	AAEL009272
OG0005678	ASIC019819	AAEL009285
OG0005679	ASIC019813	AAEL009291
OG0005680	ASIC019825	AAEL009294
OG0005681	ASIC019806	AAEL009295
OG0005682	ASIC019814	AAEL009303
OG0005683	ASIC021871	AAEL009308
OG0005684	ASIC001583	AAEL009313
OG0005685	ASIC001587	AAEL009320
OG0005686	ASIC020368	AAEL009325
OG0005687	ASIC006378	AAEL009334
OG0005689	ASIC006373	AAEL009342
OG0005690	ASIC006374	AAEL009345
OG0005691	ASIC017935	AAEL009367
OG0005692	ASIC014947	AAEL009371
OG0005693	ASIC008313	AAEL009373
OG0005694	ASIC019214	AAEL009374
OG0005695	ASIC008315	AAEL009376
OG0005696	ASIC008308	AAEL009377
OG0005697	ASIC008208	AAEL009380
OG0005698	ASIC008209	AAEL009382
OG0005699	ASIC008314	AAEL009383
OG0005700	ASIC012003	AAEL009385
OG0005701	ASIC012696	AAEL009387
OG0005702	ASIC017773	AAEL009388
OG0005703	ASIC017772	AAEL009389
OG0005704	ASIC018134	AAEL009392
OG0005705	ASIC002226	AAEL009398
OG0005706	ASIC017964	AAEL009400
OG0005707	ASIC018133	AAEL009401
OG0005708	ASIC018132	AAEL009402
OG0005709	ASIC018131	AAEL009407
OG0005710	ASIC017774	AAEL009413
OG0005711	ASIC001204	AAEL009414
OG0005712	ASIC001205	AAEL009415
OG0005713	ASIC002582	AAEL009416
OG0005714	ASIC008628	AAEL009421
OG0005715	ASIC014934	AAEL009422
OG0005716	ASIC008623	AAEL009424
OG0005717	ASIC014932	AAEL009427
OG0005718	ASIC008625	AAEL009429
OG0005719	ASIC008627	AAEL009430
OG0005720	ASIC008630	AAEL009431
OG0005721	ASIC016637	AAEL009445
OG0005722	ASIC012358	AAEL009465
OG0005723	ASIC010240	AAEL009474
OG0005724	ASIC020343	AAEL009483
OG0005725	ASIC020365, ASIC009882	AAEL009493
OG0005726	ASIC004819	AAEL009495
OG0005727	ASIC017918	AAEL009496
OG0005728	ASIC004822	AAEL009501
OG0005729	ASIC011603	AAEL009509
OG0005730	ASIC004820	AAEL009510
OG0005731	ASIC015327	AAEL009512
OG0005732	ASIC000590	AAEL009530
OG0005733	ASIC005368	AAEL009531
OG0005734	ASIC019359	AAEL009533
OG0005735	ASIC019361	AAEL009534
OG0005736	ASIC019362	AAEL009541
OG0005737	ASIC019358	AAEL009542
OG0005738	ASIC011841	AAEL009547
OG0005739	ASIC004012	AAEL009584
OG0005740	ASIC005382	AAEL009585
OG0005741	ASIC012816	AAEL009589
OG0005742	ASIC012814	AAEL009592
OG0005743	ASIC012802	AAEL009593
OG0005744	ASIC017926	AAEL009595
OG0005745	ASIC009142	AAEL009604
OG0005746	ASIC009145	AAEL009607
OG0005747	ASIC009144	AAEL009608
OG0005748	ASIC002806	AAEL009611
OG0005749	ASIC003009	AAEL009616
OG0005750	ASIC009139	AAEL009623
OG0005751	ASIC004586	AAEL009629
OG0005753	ASIC021899	AAEL009636
OG0005754	ASIC021906	AAEL009640
OG0005755	ASIC005227	AAEL009646
OG0005756	ASIC010260	AAEL009647
OG0005757	ASIC018291	AAEL009662
OG0005758	ASIC002417	AAEL009666
OG0005759	ASIC002419	AAEL009668
OG0005760	ASIC013245	AAEL009675
OG0005761	ASIC013244	AAEL009676
OG0005762	ASIC016081	AAEL009677
OG0005763	ASIC013246	AAEL009678
OG0005764	ASIC011297	AAEL009679
OG0005765	ASIC011286	AAEL009681
OG0005766	ASIC011285	AAEL009686
OG0005767	ASIC011282	AAEL009691
OG0005768	ASIC002289	AAEL009698
OG0005769	ASIC002287	AAEL009700
OG0005770	ASIC002276	AAEL009702
OG0005771	ASIC002288	AAEL009703
OG0005772	ASIC002283	AAEL009704
OG0005773	ASIC002285	AAEL009705
OG0005774	ASIC002277	AAEL009706
OG0005776	ASIC014327	AAEL009719
OG0005777	ASIC010837	AAEL009723
OG0005778	ASIC003091	AAEL009731
OG0005779	ASIC003093	AAEL009733
OG0005780	ASIC003099	AAEL009735
OG0005781	ASIC013068	AAEL009745
OG0005783	ASIC015892	AAEL009754
OG0005784	ASIC013342	AAEL009759
OG0005785	ASIC017095	AAEL009762
OG0005786	ASIC017100	AAEL009764
OG0005787	ASIC010223	AAEL009766
OG0005788	ASIC017091	AAEL009777
OG0005789	ASIC006349	AAEL009782
OG0005790	ASIC018328	AAEL009789
OG0005791	ASIC018323	AAEL009806
OG0005792	ASIC011051	AAEL009810
OG0005793	ASIC013449	AAEL009813
OG0005794	ASIC013474	AAEL009818
OG0005795	ASIC021613	AAEL009828
OG0005796	ASIC021612	AAEL009829
OG0005797	ASIC011394	AAEL009838
OG0005798	ASIC011401	AAEL009847
OG0005799	ASIC011395	AAEL009851
OG0005800	ASIC018532	AAEL009859
OG0005801	ASIC018537	AAEL009861
OG0005802	ASIC018525	AAEL009862
OG0005803	ASIC018531	AAEL009864
OG0005804	ASIC017072, ASIC013195	AAEL009871
OG0005805	ASIC011794	AAEL009874
OG0005806	ASIC017074	AAEL009876
OG0005807	ASIC004457	AAEL009878
OG0005808	ASIC021529	AAEL009879
OG0005809	ASIC010069	AAEL009880
OG0005810	ASIC021530	AAEL009882
OG0005811	ASIC012668	AAEL009887
OG0005812	ASIC012634	AAEL009891
OG0005813	ASIC012620	AAEL009892
OG0005814	ASIC014739	AAEL009898
OG0005815	ASIC005503	AAEL009899
OG0005816	ASIC005505	AAEL009908
OG0005817	ASIC014738	AAEL009909
OG0005818	ASIC005531	AAEL009912
OG0005819	ASIC014740, ASIC014742	AAEL009914
OG0005820	ASIC010881	AAEL009924
OG0005821	ASIC011130	AAEL009926
OG0005822	ASIC003439	AAEL009944
OG0005823	ASIC003442	AAEL009946
OG0005824	ASIC010893	AAEL009949
OG0005825	ASIC013706	AAEL009957
OG0005826	ASIC013676	AAEL009958
OG0005827	ASIC013725	AAEL009960
OG0005828	ASIC013718	AAEL009974
OG0005829	ASIC018332	AAEL025676, AAEL009980
OG0005830	ASIC014328	AAEL009981
OG0005831	ASIC014460	AAEL009991
OG0005832	ASIC008448	AAEL009999
OG0005834	ASIC008450	AAEL010007
OG0005835	ASIC018935	AAEL010017
OG0005836	ASIC016053	AAEL010018
OG0005837	ASIC011071	AAEL010021
OG0005838	ASIC021625	AAEL010027
OG0005839	ASIC016868	AAEL010032
OG0005840	ASIC022004	AAEL010040
OG0005841	ASIC022143	AAEL010042
OG0005842	ASIC022048	AAEL010043
OG0005843	ASIC004070	AAEL010046
OG0005844	ASIC004062	AAEL010047
OG0005845	ASIC004072	AAEL010052
OG0005846	ASIC004071	AAEL010053
OG0005847	ASIC008170	AAEL010054
OG0005848	ASIC008161	AAEL010057
OG0005849	ASIC008162	AAEL010058
OG0005850	ASIC010373	AAEL010060
OG0005851	ASIC008770	AAEL010063
OG0005852	ASIC008270	AAEL010068
OG0005853	ASIC005401	AAEL010073
OG0005854	ASIC005402	AAEL010077
OG0005855	ASIC016422	AAEL010078
OG0005856	ASIC016436	AAEL010081
OG0005857	ASIC016421	AAEL010082
OG0005858	ASIC016435	AAEL010083
OG0005859	ASIC016433	AAEL010084
OG0005860	ASIC016423	AAEL010085
OG0005861	ASIC016438	AAEL010086
OG0005862	ASIC019680	AAEL010102
OG0005863	ASIC019684	AAEL010105
OG0005864	ASIC019692	AAEL010109
OG0005865	ASIC019689	AAEL010112
OG0005866	ASIC004149	AAEL010116
OG0005867	ASIC004148	AAEL010119
OG0005868	ASIC004144	AAEL010123
OG0005869	ASIC010749	AAEL010135
OG0005870	ASIC010748	AAEL010136
OG0005871	ASIC010750	AAEL010141
OG0005872	ASIC004876	AAEL010142
OG0005873	ASIC004881	AAEL010143
OG0005874	ASIC004883	AAEL010146
OG0005875	ASIC004316	AAEL010159
OG0005876	ASIC004317	AAEL010168
OG0005877	ASIC011491	AAEL010170
OG0005878	ASIC011535	AAEL010171
OG0005879	ASIC011593	AAEL010177
OG0005880	ASIC004309	AAEL010180
OG0005881	ASIC004314	AAEL010181
OG0005882	ASIC008114	AAEL010193
OG0005884	ASIC008138	AAEL010200
OG0005885	ASIC022327	AAEL010205
OG0005886	ASIC004445	AAEL010206
OG0005887	ASIC011526	AAEL010217
OG0005888	ASIC012370	AAEL010220
OG0005889	ASIC002845	AAEL010221
OG0005890	ASIC011523	AAEL010223
OG0005891	ASIC003292	AAEL010224
OG0005892	ASIC012041	AAEL010230
OG0005893	ASIC003646	AAEL010245
OG0005894	ASIC003647	AAEL010248
OG0005895	ASIC003648	AAEL010249
OG0005896	ASIC003645	AAEL010253
OG0005897	ASIC003643	AAEL010254
OG0005898	ASIC003650	AAEL010256
OG0005899	ASIC017172, ASIC017322	AAEL010262
OG0005900	ASIC011565	AAEL010276
OG0005901	ASIC013475	AAEL010284
OG0005902	ASIC013486	AAEL010294
OG0005903	ASIC013453	AAEL010296
OG0005904	ASIC019462	AAEL010299
OG0005905	ASIC019458	AAEL010306
OG0005906	ASIC019463	AAEL010308
OG0005907	ASIC019461	AAEL010315
OG0005908	ASIC019452	AAEL010316
OG0005909	ASIC019455	AAEL010317
OG0005910	ASIC019459	AAEL010321
OG0005911	ASIC019485	AAEL010322
OG0005912	ASIC019489	AAEL010326
OG0005913	ASIC006384	AAEL010334
OG0005914	ASIC022104	AAEL010336
OG0005915	ASIC022105	AAEL010340
OG0005916	ASIC022096	AAEL010341
OG0005917	ASIC006079	AAEL010342
OG0005918	ASIC022093	AAEL010343
OG0005919	ASIC022095	AAEL010345
OG0005920	ASIC022103	AAEL010347
OG0005921	ASIC022108	AAEL010349
OG0005922	ASIC013015	AAEL010353
OG0005923	ASIC013019	AAEL010359
OG0005924	ASIC013016	AAEL010362
OG0005925	ASIC018913	AAEL010368
OG0005926	ASIC018908	AAEL010371
OG0005927	ASIC018912	AAEL010373
OG0005928	ASIC011035	AAEL010377
OG0005929	ASIC011046	AAEL010388
OG0005930	ASIC006158	AAEL010401
OG0005931	ASIC020588	AAEL010402
OG0005932	ASIC014329	AAEL010403
OG0005933	ASIC014245	AAEL010408
OG0005934	ASIC014236	AAEL010427
OG0005935	ASIC007069	AAEL010430
OG0005936	ASIC007063	AAEL010433
OG0005937	ASIC007068	AAEL010437
OG0005938	ASIC022303	AAEL010444
OG0005939	ASIC022299	AAEL010445
OG0005940	ASIC014952, ASIC014951	AAEL010447
OG0005941	ASIC022296	AAEL010450
OG0005942	ASIC022300	AAEL010453
OG0005943	ASIC022302	AAEL010455
OG0005944	ASIC022295	AAEL010459
OG0005945	ASIC011945	AAEL010467
OG0005946	ASIC014844	AAEL010469
OG0005947	ASIC003602	AAEL010470
OG0005948	ASIC012014	AAEL010471
OG0005949	ASIC003603	AAEL010472
OG0005950	ASIC003601	AAEL010473
OG0005951	ASIC003604	AAEL010474
OG0005952	ASIC006037	AAEL010476
OG0005953	ASIC001562	AAEL010486
OG0005954	ASIC006733	AAEL010491
OG0005955	ASIC006729	AAEL010496
OG0005956	ASIC006735	AAEL010502
OG0005957	ASIC018630	AAEL010504
OG0005958	ASIC018629	AAEL010505
OG0005959	ASIC018628	AAEL010506
OG0005960	ASIC018631	AAEL010508
OG0005961	ASIC017925	AAEL010514
OG0005962	ASIC008906	AAEL010516
OG0005963	ASIC016862	AAEL010520
OG0005964	ASIC019672	AAEL010523
OG0005965	ASIC019674	AAEL010529
OG0005966	ASIC017224	AAEL010538
OG0005967	ASIC020738	AAEL010541
OG0005968	ASIC015778	AAEL010551
OG0005969	ASIC005225	AAEL010559
OG0005970	ASIC006830	AAEL010564
OG0005971	ASIC004351	AAEL010569
OG0005972	ASIC006772	AAEL010570
OG0005973	ASIC016715	AAEL010572
OG0005974	ASIC021745	AAEL010577
OG0005975	ASIC016054	AAEL010581
OG0005976	ASIC015054	AAEL010585
OG0005977	ASIC021744	AAEL010590
OG0005978	ASIC021578	AAEL010592
OG0005979	ASIC021742	AAEL010596
OG0005980	ASIC008956	AAEL010602
OG0005981	ASIC008962	AAEL010607
OG0005982	ASIC008945	AAEL010608
OG0005983	ASIC008961	AAEL010610
OG0005984	ASIC006174	AAEL010623
OG0005985	ASIC006176	AAEL010625
OG0005986	ASIC006134	AAEL010627
OG0005987	ASIC014120	AAEL010641
OG0005988	ASIC013514	AAEL010642
OG0005989	ASIC013809	AAEL010650
OG0005990	ASIC019890	AAEL010655
OG0005991	ASIC019894	AAEL010657
OG0005992	ASIC012466	AAEL010661
OG0005993	ASIC012454	AAEL010663
OG0005994	ASIC012468	AAEL010665
OG0005995	ASIC007797	AAEL010678
OG0005996	ASIC019895	AAEL010679
OG0005997	ASIC013095	AAEL010682
OG0005998	ASIC013099	AAEL010684
OG0005999	ASIC022062	AAEL010685
OG0006000	ASIC013096	AAEL010688
OG0006001	ASIC022076	AAEL010689
OG0006002	ASIC019589	AAEL010694
OG0006003	ASIC000570	AAEL010710
OG0006004	ASIC016988	AAEL010711
OG0006005	ASIC000569	AAEL010712
OG0006006	ASIC004514	AAEL010728
OG0006007	ASIC004515	AAEL010730
OG0006008	ASIC006969	AAEL010731
OG0006009	ASIC002670	AAEL010733
OG0006010	ASIC022113	AAEL010738
OG0006011	ASIC006466	AAEL010743
OG0006012	ASIC011850	AAEL010749
OG0006013	ASIC011799	AAEL010755
OG0006014	ASIC008468	AAEL010756
OG0006015	ASIC010574	AAEL010759
OG0006016	ASIC011851	AAEL010760
OG0006017	ASIC012873	AAEL010762
OG0006018	ASIC002249	AAEL010764
OG0006019	ASIC002235	AAEL010766
OG0006020	ASIC002241	AAEL010777
OG0006021	ASIC002250	AAEL010779
OG0006022	ASIC002233	AAEL010783
OG0006023	ASIC011991	AAEL010784
OG0006024	ASIC003594	AAEL010787
OG0006025	ASIC003597	AAEL010793
OG0006026	ASIC003596	AAEL010794
OG0006027	ASIC012367	AAEL010796
OG0006028	ASIC001379	AAEL010797
OG0006029	ASIC005641	AAEL010798
OG0006030	ASIC001382	AAEL010800
OG0006031	ASIC001381	AAEL010801
OG0006033	ASIC012360	AAEL010803
OG0006034	ASIC004636	AAEL010808
OG0006035	ASIC004641	AAEL010809
OG0006037	ASIC007885	AAEL010814
OG0006038	ASIC004633	AAEL010819
OG0006039	ASIC004632	AAEL010822
OG0006040	ASIC004642	AAEL010823
OG0006041	ASIC004640	AAEL010826
OG0006042	ASIC004637	AAEL010829
OG0006043	ASIC015082	AAEL010831
OG0006044	ASIC001052	AAEL010835
OG0006045	ASIC001037	AAEL010840
OG0006046	ASIC001035	AAEL010843
OG0006047	ASIC015081	AAEL010844
OG0006048	ASIC009695	AAEL010850
OG0006049	ASIC009700	AAEL010854
OG0006050	ASIC009702	AAEL010856
OG0006051	ASIC004453	AAEL010860
OG0006052	ASIC012259	AAEL010861
OG0006053	ASIC008012	AAEL010868
OG0006054	ASIC007858	AAEL010877
OG0006055	ASIC016034	AAEL010879
OG0006056	ASIC016045	AAEL010883
OG0006057	ASIC014102	AAEL010892
OG0006058	ASIC005514	AAEL010898
OG0006059	ASIC004555	AAEL010903
OG0006060	ASIC015033	AAEL010906
OG0006061	ASIC017533	AAEL010911
OG0006062	ASIC016937	AAEL010931
OG0006063	ASIC009587	AAEL010933
OG0006064	ASIC016948	AAEL010939
OG0006066	ASIC011324	AAEL010943
OG0006067	ASIC011320	AAEL010945
OG0006069	ASIC005952	AAEL010950
OG0006070	ASIC009783	AAEL010951
OG0006071	ASIC009784	AAEL010953
OG0006072	ASIC020364	AAEL010960
OG0006073	ASIC018786	AAEL010966
OG0006074	ASIC018788	AAEL010968
OG0006075	ASIC017351	AAEL010970
OG0006076	ASIC018787	AAEL010971
OG0006077	ASIC017353	AAEL010974
OG0006078	ASIC018584	AAEL010975
OG0006079	ASIC020993	AAEL010977
OG0006080	ASIC009823	AAEL010991
OG0006081	ASIC009826	AAEL010993
OG0006082	ASIC014516	AAEL010998
OG0006083	ASIC014527	AAEL011006
OG0006084	ASIC016523	AAEL011011
OG0006085	ASIC009706	AAEL011012
OG0006086	ASIC003498	AAEL011014
OG0006087	ASIC013801	AAEL011017
OG0006088	ASIC013012	AAEL011021
OG0006089	ASIC007613	AAEL011022
OG0006090	ASIC003784	AAEL011051
OG0006091	ASIC003817	AAEL011052
OG0006092	ASIC003773	AAEL011057
OG0006093	ASIC011842	AAEL011063
OG0006094	ASIC011831	AAEL011068
OG0006095	ASIC013545	AAEL011070
OG0006096	ASIC013544	AAEL011071
OG0006097	ASIC016356	AAEL011080
OG0006098	ASIC017418	AAEL011082
OG0006099	ASIC012848	AAEL011083
OG0006101	ASIC012852	AAEL011087
OG0006102	ASIC017429	AAEL011088
OG0006103	ASIC013341	AAEL011090
OG0006104	ASIC009175	AAEL011092
OG0006106	ASIC004745	AAEL011096
OG0006107	ASIC004742	AAEL011099
OG0006108	ASIC004744	AAEL011103
OG0006109	ASIC021467	AAEL011109
OG0006110	ASIC020114	AAEL011111
OG0006111	ASIC011468	AAEL011113
OG0006112	ASIC011471	AAEL011116
OG0006113	ASIC011479	AAEL011117
OG0006114	ASIC020116	AAEL011121
OG0006115	ASIC011474	AAEL011133
OG0006116	ASIC011473	AAEL011134
OG0006117	ASIC016891, ASIC016890	AAEL011140
OG0006118	ASIC002140	AAEL011158
OG0006119	ASIC008035	AAEL011163
OG0006120	ASIC016680	AAEL011171
OG0006121	ASIC010404	AAEL011172
OG0006122	ASIC016669, ASIC016679	AAEL011173
OG0006123	ASIC003617	AAEL011178
OG0006124	ASIC013254	AAEL011191
OG0006125	ASIC003319	AAEL011192
