Orthogroup	AsinensisChina	AstephensiUCISS2018
OG0005511	ASIC021704	ASTEI20_043250
OG0005512	ASIC014923	ASTEI20_035576
OG0005513	ASIC018136	ASTEI20_039829
OG0005514	ASIC018139	ASTEI20_044299
OG0005515	ASIC000899	ASTEI20_036829
OG0005516	ASIC018115	ASTEI20_041751
OG0005517	ASIC017580	ASTEI20_038474
OG0005518	ASIC013598	ASTEI20_043444
OG0005519	ASIC013615	ASTEI20_031514
OG0005520	ASIC017583	ASTEI20_045767
OG0005521	ASIC017582	ASTEI20_046107
OG0005522	ASIC013614	ASTEI20_033328
OG0005523	ASIC013600	ASTEI20_036928
OG0005524	ASIC006940	ASTEI20_037556
OG0005525	ASIC013613	ASTEI20_034984
OG0005526	ASIC020599	ASTEI20_040202
OG0005527	ASIC020597	ASTEI20_044584
OG0005528	ASIC007340	ASTEI20_041663
OG0005529	ASIC007341	ASTEI20_032348
OG0005530	ASIC007334	ASTEI20_046150
OG0005531	ASIC018470	ASTEI20_037358
OG0005532	ASIC011020	ASTEI20_036519
OG0005533	ASIC016117	ASTEI20_035771
OG0005534	ASIC011018	ASTEI20_042848
OG0005535	ASIC002762	ASTEI20_037327
OG0005536	ASIC002769	ASTEI20_042692
OG0005537	ASIC002368	ASTEI20_035499
OG0005538	ASIC002766	ASTEI20_036758
OG0005539	ASIC002767	ASTEI20_038326
OG0005540	ASIC006788	ASTEI20_031001
OG0005541	ASIC016338	ASTEI20_037633
OG0005542	ASIC016337	ASTEI20_036099
OG0005543	ASIC002905	ASTEI20_033453
OG0005544	ASIC016339	ASTEI20_036153
OG0005545	ASIC006579	ASTEI20_040352
OG0005546	ASIC017234	ASTEI20_041510
OG0005547	ASIC009830	ASTEI20_034542
OG0005548	ASIC000387	ASTEI20_033982
OG0005549	ASIC009833	ASTEI20_039959
OG0005550	ASIC009206	ASTEI20_041230
OG0005551	ASIC017975	ASTEI20_033585
OG0005552	ASIC001346	ASTEI20_037884
OG0005553	ASIC019950	ASTEI20_034528
OG0005554	ASIC019935	ASTEI20_034017
OG0005555	ASIC015453	ASTEI20_044445
OG0005556	ASIC019951	ASTEI20_032610
OG0005557	ASIC019934	ASTEI20_032164
OG0005558	ASIC019949	ASTEI20_033751
OG0005559	ASIC019945	ASTEI20_034816
OG0005560	ASIC004976	ASTEI20_044833
OG0005561	ASIC015495	ASTEI20_040227
OG0005562	ASIC013890	ASTEI20_042006
OG0005563	ASIC013896	ASTEI20_042427
OG0005564	ASIC013893	ASTEI20_031081
OG0005565	ASIC013920	ASTEI20_044783
OG0005566	ASIC013889	ASTEI20_039852
OG0005567	ASIC013892	ASTEI20_037715
OG0005568	ASIC016545	ASTEI20_034504
OG0005569	ASIC016543	ASTEI20_038584
OG0005570	ASIC016546	ASTEI20_042982
OG0005571	ASIC016542	ASTEI20_043635
OG0005572	ASIC021461	ASTEI20_031967
OG0005573	ASIC004736	ASTEI20_040861
OG0005574	ASIC008066	ASTEI20_037861
OG0005575	ASIC002275	ASTEI20_036485
OG0005576	ASIC008068	ASTEI20_033962
OG0005577	ASIC008067	ASTEI20_035494
OG0005578	ASIC004737	ASTEI20_033720
OG0005579	ASIC008071	ASTEI20_032797
OG0005580	ASIC002274	ASTEI20_040604
OG0005581	ASIC020230	ASTEI20_041737
OG0005582	ASIC021401	ASTEI20_042970
OG0005583	ASIC021398	ASTEI20_042622
OG0005584	ASIC007022	ASTEI20_035623
OG0005585	ASIC007019	ASTEI20_036082
OG0005586	ASIC017632	ASTEI20_034679
OG0005587	ASIC017631	ASTEI20_032187
OG0005588	ASIC017205	ASTEI20_042728
OG0005589	ASIC017624	ASTEI20_043745
OG0005590	ASIC005294	ASTEI20_035502
OG0005591	ASIC017194	ASTEI20_041906
OG0005592	ASIC017630	ASTEI20_031040
OG0005593	ASIC017634	ASTEI20_043861
OG0005594	ASIC015076	ASTEI20_034458
OG0005595	ASIC015075	ASTEI20_042228
OG0005596	ASIC000283	ASTEI20_038939
OG0005598	ASIC011270	ASTEI20_040233
OG0005599	ASIC010964	ASTEI20_033206
OG0005600	ASIC016375	ASTEI20_031559
OG0005601	ASIC005183	ASTEI20_037224
OG0005602	ASIC010202	ASTEI20_038224
OG0005603	ASIC011508	ASTEI20_042399
OG0005604	ASIC011511	ASTEI20_043087
OG0005605	ASIC009452	ASTEI20_038370
OG0005607	ASIC007644	ASTEI20_036020
OG0005608	ASIC007661	ASTEI20_036126
OG0005609	ASIC006316	ASTEI20_045330
OG0005610	ASIC013767	ASTEI20_037178
OG0005611	ASIC008811	ASTEI20_038513
OG0005612	ASIC008809	ASTEI20_042870
OG0005613	ASIC012267	ASTEI20_037081
OG0005614	ASIC012250	ASTEI20_044989
OG0005615	ASIC012251	ASTEI20_043778
OG0005616	ASIC008036	ASTEI20_032562
OG0005617	ASIC010547	ASTEI20_033911
OG0005618	ASIC010548	ASTEI20_035780
OG0005619	ASIC010549	ASTEI20_037429
OG0005620	ASIC015037	ASTEI20_042671
OG0005621	ASIC015039	ASTEI20_045072
OG0005622	ASIC015040	ASTEI20_041215
OG0005623	ASIC015041	ASTEI20_034146
OG0005624	ASIC004342	ASTEI20_036979
OG0005625	ASIC007101	ASTEI20_040670
OG0005626	ASIC010775	ASTEI20_044474
OG0005627	ASIC004338	ASTEI20_043442
OG0005628	ASIC010780	ASTEI20_040948
OG0005629	ASIC010776	ASTEI20_037419
OG0005630	ASIC010446	ASTEI20_045110
OG0005631	ASIC010448	ASTEI20_043598
OG0005632	ASIC007794	ASTEI20_040993
OG0005633	ASIC016357	ASTEI20_038152
OG0005634	ASIC007789	ASTEI20_035756
OG0005635	ASIC007787	ASTEI20_038094
OG0005636	ASIC007790	ASTEI20_036301
OG0005637	ASIC007788	ASTEI20_043069
OG0005638	ASIC016354	ASTEI20_035836
OG0005639	ASIC019703	ASTEI20_043247
OG0005641	ASIC016965	ASTEI20_038846
OG0005642	ASIC021433	ASTEI20_039336
OG0005643	ASIC021434	ASTEI20_039038
OG0005644	ASIC021430	ASTEI20_041803
OG0005645	ASIC009417	ASTEI20_037124
OG0005646	ASIC009418	ASTEI20_034492
OG0005647	ASIC008851	ASTEI20_040786
OG0005648	ASIC006838	ASTEI20_043153, ASTEI20_046024
OG0005649	ASIC015745	ASTEI20_044271
OG0005650	ASIC006667	ASTEI20_032385
OG0005651	ASIC014635	ASTEI20_035651
OG0005652	ASIC000601	ASTEI20_038076
OG0005653	ASIC009602	ASTEI20_039481
OG0005654	ASIC009616	ASTEI20_031824
OG0005655	ASIC013237	ASTEI20_037440
OG0005656	ASIC013235	ASTEI20_044395
OG0005657	ASIC003328	ASTEI20_040630
OG0005658	ASIC011740	ASTEI20_045611
OG0005659	ASIC011742	ASTEI20_044846
OG0005660	ASIC011738	ASTEI20_045825
OG0005661	ASIC010183	ASTEI20_033964
OG0005662	ASIC015989	ASTEI20_040111
OG0005663	ASIC015908	ASTEI20_037433
OG0005664	ASIC015914	ASTEI20_033838
OG0005665	ASIC019766	ASTEI20_033291
OG0005666	ASIC019772	ASTEI20_038351
OG0005667	ASIC019625	ASTEI20_040612
OG0005668	ASIC017497	ASTEI20_045692
OG0005669	ASIC009143	ASTEI20_033950
OG0005670	ASIC009657	ASTEI20_039774
OG0005671	ASIC014210	ASTEI20_045398
OG0005672	ASIC014202	ASTEI20_032525
OG0005673	ASIC014213	ASTEI20_038613
OG0005674	ASIC014209	ASTEI20_045952
OG0005675	ASIC014211	ASTEI20_038949
OG0005676	ASIC019278	ASTEI20_039076
OG0005677	ASIC018956	ASTEI20_032856
OG0005678	ASIC019819	ASTEI20_032222
OG0005679	ASIC019813	ASTEI20_045097
OG0005680	ASIC019825	ASTEI20_044146
OG0005681	ASIC019806	ASTEI20_032691
OG0005682	ASIC019814	ASTEI20_032031
OG0005683	ASIC021871	ASTEI20_044850
OG0005684	ASIC001583	ASTEI20_034849
OG0005685	ASIC001587	ASTEI20_034257
OG0005686	ASIC020368	ASTEI20_042492
OG0005687	ASIC006378	ASTEI20_041630
OG0005689	ASIC006373	ASTEI20_043784
OG0005690	ASIC006374	ASTEI20_041389
OG0005691	ASIC017935	ASTEI20_043578
OG0005692	ASIC014947	ASTEI20_031313
OG0005693	ASIC008313	ASTEI20_035375
OG0005694	ASIC019214	ASTEI20_031087
OG0005695	ASIC008315	ASTEI20_032366
OG0005696	ASIC008308	ASTEI20_041211
OG0005697	ASIC008208	ASTEI20_036268
OG0005698	ASIC008209	ASTEI20_032656
OG0005699	ASIC008314	ASTEI20_037150
OG0005700	ASIC012003	ASTEI20_041985
OG0005701	ASIC012696	ASTEI20_035397
OG0005702	ASIC017773	ASTEI20_036326
OG0005703	ASIC017772	ASTEI20_041759
OG0005704	ASIC018134	ASTEI20_040006
OG0005705	ASIC002226	ASTEI20_034413
OG0005706	ASIC017964	ASTEI20_041051
OG0005707	ASIC018133	ASTEI20_033011
OG0005708	ASIC018132	ASTEI20_032565
OG0005709	ASIC018131	ASTEI20_045562
OG0005710	ASIC017774	ASTEI20_041901
OG0005711	ASIC001204	ASTEI20_035558
OG0005712	ASIC001205	ASTEI20_031454
OG0005713	ASIC002582	ASTEI20_036882
OG0005714	ASIC008628	ASTEI20_040676
OG0005715	ASIC014934	ASTEI20_035540
OG0005716	ASIC008623	ASTEI20_044839
OG0005717	ASIC014932	ASTEI20_038270
OG0005718	ASIC008625	ASTEI20_033035
OG0005719	ASIC008627	ASTEI20_044275
OG0005720	ASIC008630	ASTEI20_034659
OG0005721	ASIC016637	ASTEI20_041841
OG0005722	ASIC012358	ASTEI20_036171
OG0005723	ASIC010240	ASTEI20_039389
OG0005724	ASIC020343	ASTEI20_042923
OG0005725	ASIC020365, ASIC009882	ASTEI20_044804
OG0005726	ASIC004819	ASTEI20_035934
OG0005727	ASIC017918	ASTEI20_033711
OG0005728	ASIC004822	ASTEI20_041825
OG0005729	ASIC011603	ASTEI20_041283
OG0005730	ASIC004820	ASTEI20_033182
OG0005731	ASIC015327	ASTEI20_042999
OG0005732	ASIC000590	ASTEI20_045389
OG0005733	ASIC005368	ASTEI20_043737
OG0005734	ASIC019359	ASTEI20_033231
OG0005735	ASIC019361	ASTEI20_037635
OG0005736	ASIC019362	ASTEI20_034560
OG0005737	ASIC019358	ASTEI20_033745
OG0005738	ASIC011841	ASTEI20_036571
OG0005739	ASIC004012	ASTEI20_041651
OG0005740	ASIC005382	ASTEI20_036030
OG0005741	ASIC012816	ASTEI20_033290
OG0005742	ASIC012814	ASTEI20_037865
OG0005743	ASIC012802	ASTEI20_038505
OG0005744	ASIC017926	ASTEI20_039142
OG0005745	ASIC009142	ASTEI20_037703
OG0005746	ASIC009145	ASTEI20_032690
OG0005747	ASIC009144	ASTEI20_034907
OG0005748	ASIC002806	ASTEI20_037818
OG0005749	ASIC003009	ASTEI20_039099
OG0005750	ASIC009139	ASTEI20_044642
OG0005751	ASIC004586	ASTEI20_044970
OG0005753	ASIC021899	ASTEI20_034818
OG0005754	ASIC021906	ASTEI20_043880
OG0005755	ASIC005227	ASTEI20_032890
OG0005756	ASIC010260	ASTEI20_039728
OG0005757	ASIC018291	ASTEI20_038817
OG0005758	ASIC002417	ASTEI20_037675
OG0005759	ASIC002419	ASTEI20_043211
OG0005760	ASIC013245	ASTEI20_044296
OG0005761	ASIC013244	ASTEI20_032583
OG0005762	ASIC016081	ASTEI20_042605
OG0005763	ASIC013246	ASTEI20_043261
OG0005764	ASIC011297	ASTEI20_043242
OG0005765	ASIC011286	ASTEI20_039744
OG0005766	ASIC011285	ASTEI20_034885
OG0005767	ASIC011282	ASTEI20_038907
OG0005768	ASIC002289	ASTEI20_041939
OG0005769	ASIC002287	ASTEI20_036189
OG0005770	ASIC002276	ASTEI20_044627
OG0005771	ASIC002288	ASTEI20_037955
OG0005772	ASIC002283	ASTEI20_044381
OG0005773	ASIC002285	ASTEI20_038022
OG0005774	ASIC002277	ASTEI20_031450
OG0005776	ASIC014327	ASTEI20_036411
OG0005777	ASIC010837	ASTEI20_043702
OG0005778	ASIC003091	ASTEI20_042909
OG0005779	ASIC003093	ASTEI20_043280
OG0005780	ASIC003099	ASTEI20_045536
OG0005781	ASIC013068	ASTEI20_044834
OG0005783	ASIC015892	ASTEI20_038912
OG0005784	ASIC013342	ASTEI20_040843
OG0005785	ASIC017095	ASTEI20_040145
OG0005786	ASIC017100	ASTEI20_044489
OG0005787	ASIC010223	ASTEI20_044724
OG0005788	ASIC017091	ASTEI20_034001
OG0005789	ASIC006349	ASTEI20_039716
OG0005790	ASIC018328	ASTEI20_045289
OG0005791	ASIC018323	ASTEI20_031936
OG0005792	ASIC011051	ASTEI20_033249
OG0005793	ASIC013449	ASTEI20_043271
OG0005794	ASIC013474	ASTEI20_037552
OG0005795	ASIC021613	ASTEI20_032770
OG0005796	ASIC021612	ASTEI20_038359
OG0005797	ASIC011394	ASTEI20_031076
OG0005798	ASIC011401	ASTEI20_031247
OG0005799	ASIC011395	ASTEI20_044683
OG0005800	ASIC018532	ASTEI20_039881
OG0005801	ASIC018537	ASTEI20_045776
OG0005802	ASIC018525	ASTEI20_041487
OG0005803	ASIC018531	ASTEI20_044290
OG0005804	ASIC017072, ASIC013195	ASTEI20_042615
OG0005805	ASIC011794	ASTEI20_031317
OG0005806	ASIC017074	ASTEI20_038882
OG0005807	ASIC004457	ASTEI20_045792
OG0005808	ASIC021529	ASTEI20_031608
OG0005809	ASIC010069	ASTEI20_036476
OG0005810	ASIC021530	ASTEI20_036647
OG0005811	ASIC012668	ASTEI20_037154
OG0005812	ASIC012634	ASTEI20_038693
OG0005813	ASIC012620	ASTEI20_042602
OG0005814	ASIC014739	ASTEI20_035615
OG0005815	ASIC005503	ASTEI20_041007
OG0005816	ASIC005505	ASTEI20_038652
OG0005817	ASIC014738	ASTEI20_033215
OG0005818	ASIC005531	ASTEI20_040797
OG0005819	ASIC014740, ASIC014742	ASTEI20_031428
OG0005820	ASIC010881	ASTEI20_040610
OG0005821	ASIC011130	ASTEI20_039460
OG0005822	ASIC003439	ASTEI20_044882
OG0005823	ASIC003442	ASTEI20_040285
OG0005824	ASIC010893	ASTEI20_043628
OG0005825	ASIC013706	ASTEI20_045540
OG0005826	ASIC013676	ASTEI20_038358
OG0005827	ASIC013725	ASTEI20_045747
OG0005828	ASIC013718	ASTEI20_043068
OG0005829	ASIC018332	ASTEI20_030809
OG0005830	ASIC014328	ASTEI20_031402
OG0005831	ASIC014460	ASTEI20_033229
OG0005832	ASIC008448	ASTEI20_040105
OG0005834	ASIC008450	ASTEI20_038993
OG0005835	ASIC018935	ASTEI20_043386
OG0005836	ASIC016053	ASTEI20_031175
OG0005837	ASIC011071	ASTEI20_035253
OG0005838	ASIC021625	ASTEI20_041863
OG0005839	ASIC016868	ASTEI20_042732
OG0005840	ASIC022004	ASTEI20_033981
OG0005841	ASIC022143	ASTEI20_030987
OG0005842	ASIC022048	ASTEI20_043831
OG0005843	ASIC004070	ASTEI20_033951
OG0005844	ASIC004062	ASTEI20_031992
OG0005845	ASIC004072	ASTEI20_034869
OG0005846	ASIC004071	ASTEI20_039341
OG0005847	ASIC008170	ASTEI20_032428
OG0005848	ASIC008161	ASTEI20_045541
OG0005849	ASIC008162	ASTEI20_039588
OG0005850	ASIC010373	ASTEI20_032757, ASTEI20_040566
OG0005851	ASIC008770	ASTEI20_042726
OG0005852	ASIC008270	ASTEI20_030964
OG0005853	ASIC005401	ASTEI20_041611
OG0005854	ASIC005402	ASTEI20_037833
OG0005855	ASIC016422	ASTEI20_037031
OG0005856	ASIC016436	ASTEI20_034881
OG0005857	ASIC016421	ASTEI20_034061
OG0005858	ASIC016435	ASTEI20_039310
OG0005859	ASIC016433	ASTEI20_042679
OG0005860	ASIC016423	ASTEI20_032709
OG0005861	ASIC016438	ASTEI20_032850
OG0005862	ASIC019680	ASTEI20_034336
OG0005863	ASIC019684	ASTEI20_035095
OG0005864	ASIC019692	ASTEI20_040129, ASTEI20_035386
OG0005865	ASIC019689	ASTEI20_032781
OG0005866	ASIC004149	ASTEI20_033326
OG0005867	ASIC004148	ASTEI20_036216
OG0005868	ASIC004144	ASTEI20_032282
OG0005869	ASIC010749	ASTEI20_043632
OG0005870	ASIC010748	ASTEI20_036589
OG0005871	ASIC010750	ASTEI20_038542
OG0005872	ASIC004876	ASTEI20_041053
OG0005873	ASIC004881	ASTEI20_032717
OG0005874	ASIC004883	ASTEI20_039103
OG0005875	ASIC004316	ASTEI20_043126
OG0005876	ASIC004317	ASTEI20_042185
OG0005877	ASIC011491	ASTEI20_042825
OG0005878	ASIC011535	ASTEI20_046157
OG0005879	ASIC011593	ASTEI20_031336
OG0005880	ASIC004309	ASTEI20_037102
OG0005881	ASIC004314	ASTEI20_033048
OG0005882	ASIC008114	ASTEI20_035660
OG0005884	ASIC008138	ASTEI20_044034
OG0005885	ASIC022327	ASTEI20_044071
OG0005886	ASIC004445	ASTEI20_045290
OG0005887	ASIC011526	ASTEI20_035999
OG0005888	ASIC012370	ASTEI20_039859
OG0005889	ASIC002845	ASTEI20_041886
OG0005890	ASIC011523	ASTEI20_038235
OG0005891	ASIC003292	ASTEI20_033118
OG0005892	ASIC012041	ASTEI20_041884
OG0005893	ASIC003646	ASTEI20_032146
OG0005894	ASIC003647	ASTEI20_034019
OG0005895	ASIC003648	ASTEI20_034718
OG0005896	ASIC003645	ASTEI20_041946
OG0005897	ASIC003643	ASTEI20_040590
OG0005898	ASIC003650	ASTEI20_044363
OG0005899	ASIC017322	ASTEI20_044228
OG0005900	ASIC011565	ASTEI20_043882
OG0005901	ASIC013475	ASTEI20_041994
OG0005902	ASIC013486	ASTEI20_044782
OG0005903	ASIC013453	ASTEI20_037501
OG0005904	ASIC019462	ASTEI20_032154
OG0005905	ASIC019458	ASTEI20_031291
OG0005906	ASIC019463	ASTEI20_044931
OG0005907	ASIC019461	ASTEI20_045248
OG0005908	ASIC019452	ASTEI20_038161
OG0005909	ASIC019455	ASTEI20_038376
OG0005910	ASIC019459	ASTEI20_041096
OG0005911	ASIC019485	ASTEI20_043345
OG0005912	ASIC019489	ASTEI20_043208
OG0005913	ASIC006384	ASTEI20_031629
OG0005914	ASIC022104	ASTEI20_045528
OG0005915	ASIC022105	ASTEI20_040921
OG0005916	ASIC022096	ASTEI20_030855
OG0005917	ASIC006079	ASTEI20_046148, ASTEI20_041232
OG0005918	ASIC022093	ASTEI20_033039
OG0005919	ASIC022095	ASTEI20_040212
OG0005920	ASIC022103	ASTEI20_045082
OG0005921	ASIC022108	ASTEI20_040192
OG0005922	ASIC013015	ASTEI20_045862
OG0005923	ASIC013019	ASTEI20_034285
OG0005924	ASIC013016	ASTEI20_038787
OG0005925	ASIC018913	ASTEI20_033703
OG0005926	ASIC018908	ASTEI20_041345
OG0005927	ASIC018912	ASTEI20_042696
OG0005928	ASIC011035	ASTEI20_044841
OG0005929	ASIC011046	ASTEI20_032909
OG0005930	ASIC006158	ASTEI20_041087
OG0005931	ASIC020588	ASTEI20_031389
OG0005932	ASIC014329	ASTEI20_041049
OG0005933	ASIC014245	ASTEI20_032769
OG0005934	ASIC014236	ASTEI20_030929
OG0005935	ASIC007069	ASTEI20_043995
OG0005936	ASIC007063	ASTEI20_037823
OG0005937	ASIC007068	ASTEI20_035248
OG0005938	ASIC022303	ASTEI20_033597
OG0005939	ASIC022299	ASTEI20_044418
OG0005940	ASIC014952, ASIC014951	ASTEI20_032681
OG0005941	ASIC022296	ASTEI20_032957
OG0005942	ASIC022300	ASTEI20_041931
OG0005943	ASIC022302	ASTEI20_039062
OG0005944	ASIC022295	ASTEI20_044088
OG0005945	ASIC011945	ASTEI20_040580
OG0005946	ASIC014844	ASTEI20_037847
OG0005947	ASIC003602	ASTEI20_035691
OG0005948	ASIC012014	ASTEI20_034724
OG0005949	ASIC003603	ASTEI20_041495
OG0005950	ASIC003601	ASTEI20_042321
OG0005951	ASIC003604	ASTEI20_043420
OG0005952	ASIC006037	ASTEI20_033621
OG0005953	ASIC001562	ASTEI20_032179
OG0005954	ASIC006733	ASTEI20_042568
OG0005955	ASIC006729	ASTEI20_036960
OG0005956	ASIC006735	ASTEI20_035542
OG0005957	ASIC018630	ASTEI20_034223
OG0005958	ASIC018629	ASTEI20_046010
OG0005959	ASIC018628	ASTEI20_032708
OG0005960	ASIC018631	ASTEI20_040543
OG0005961	ASIC017925	ASTEI20_042559
OG0005962	ASIC008906	ASTEI20_043146
OG0005963	ASIC016862	ASTEI20_040308
OG0005964	ASIC019672	ASTEI20_034985
OG0005965	ASIC019674	ASTEI20_035682
OG0005966	ASIC017224	ASTEI20_031385
OG0005967	ASIC020738	ASTEI20_037052
OG0005968	ASIC015778	ASTEI20_032055
OG0005969	ASIC005225	ASTEI20_032184
OG0005970	ASIC006830	ASTEI20_041907
OG0005971	ASIC004351	ASTEI20_036031
OG0005972	ASIC006772	ASTEI20_041484
OG0005973	ASIC016715	ASTEI20_044805
OG0005974	ASIC021745	ASTEI20_031510
OG0005975	ASIC016054	ASTEI20_031068
OG0005976	ASIC015054	ASTEI20_039768
OG0005977	ASIC021744	ASTEI20_038960
OG0005978	ASIC021578	ASTEI20_038348
OG0005979	ASIC021742	ASTEI20_041626
OG0005980	ASIC008956	ASTEI20_033177
OG0005981	ASIC008962	ASTEI20_043356
OG0005982	ASIC008945	ASTEI20_043527
OG0005983	ASIC008961	ASTEI20_044921
OG0005984	ASIC006174	ASTEI20_043844
OG0005985	ASIC006176	ASTEI20_045986
OG0005986	ASIC006134	ASTEI20_043220
OG0005987	ASIC014120	ASTEI20_043112
OG0005988	ASIC013514	ASTEI20_030901
OG0005989	ASIC013809	ASTEI20_041405
OG0005990	ASIC019890	ASTEI20_038372
OG0005991	ASIC019894	ASTEI20_039446
OG0005992	ASIC012466	ASTEI20_043951
OG0005993	ASIC012454	ASTEI20_044354
OG0005994	ASIC012468	ASTEI20_045160
OG0005995	ASIC007797	ASTEI20_042442
OG0005996	ASIC019895	ASTEI20_044373
OG0005997	ASIC013095	ASTEI20_045037
OG0005998	ASIC013099	ASTEI20_034993
OG0005999	ASIC022062	ASTEI20_033907
OG0006000	ASIC013096	ASTEI20_031098
OG0006001	ASIC022076	ASTEI20_035977
OG0006002	ASIC019589	ASTEI20_038979
OG0006003	ASIC000570	ASTEI20_041610
OG0006004	ASIC016988	ASTEI20_038044
OG0006005	ASIC000569	ASTEI20_036522
OG0006006	ASIC004514	ASTEI20_041698
OG0006007	ASIC004515	ASTEI20_037511
OG0006008	ASIC006969	ASTEI20_041133
OG0006009	ASIC002670	ASTEI20_045705
OG0006010	ASIC022113	ASTEI20_040260
OG0006011	ASIC006466	ASTEI20_036427
OG0006012	ASIC011850	ASTEI20_035011
OG0006013	ASIC011799	ASTEI20_031574
OG0006014	ASIC008468	ASTEI20_030817
OG0006015	ASIC010574	ASTEI20_031011
OG0006016	ASIC011851	ASTEI20_041376
OG0006017	ASIC012873	ASTEI20_032839
OG0006018	ASIC002249	ASTEI20_031938
OG0006019	ASIC002235	ASTEI20_039128
OG0006020	ASIC002241	ASTEI20_044044
OG0006021	ASIC002250	ASTEI20_039902
OG0006022	ASIC002233	ASTEI20_041041
OG0006023	ASIC011991	ASTEI20_032214
OG0006024	ASIC003594	ASTEI20_037592
OG0006025	ASIC003597	ASTEI20_045014
OG0006026	ASIC003596	ASTEI20_042230
OG0006027	ASIC012367	ASTEI20_041473
OG0006028	ASIC001379	ASTEI20_034037
OG0006029	ASIC005641	ASTEI20_038998
OG0006030	ASIC001382	ASTEI20_042472
OG0006031	ASIC001381	ASTEI20_030920
OG0006033	ASIC012360	ASTEI20_036804
OG0006034	ASIC004636	ASTEI20_038479
OG0006035	ASIC004641	ASTEI20_044973
OG0006037	ASIC007885	ASTEI20_040914
OG0006038	ASIC004633	ASTEI20_031825
OG0006039	ASIC004632	ASTEI20_032743
OG0006040	ASIC004642	ASTEI20_034165
OG0006041	ASIC004640	ASTEI20_031369
OG0006042	ASIC004637	ASTEI20_035741
OG0006043	ASIC015082	ASTEI20_042077
OG0006044	ASIC001052	ASTEI20_044099
OG0006045	ASIC001037	ASTEI20_038986
OG0006046	ASIC001035	ASTEI20_032013
OG0006047	ASIC015081	ASTEI20_039576
OG0006048	ASIC009695	ASTEI20_044047
OG0006049	ASIC009700	ASTEI20_036450
OG0006050	ASIC009702	ASTEI20_033909
OG0006051	ASIC004453	ASTEI20_030900
OG0006052	ASIC012259	ASTEI20_041962
OG0006053	ASIC008012	ASTEI20_039247
OG0006054	ASIC007858	ASTEI20_032513
OG0006055	ASIC016034	ASTEI20_039073
OG0006056	ASIC016045	ASTEI20_034317
OG0006057	ASIC014102	ASTEI20_041662
OG0006058	ASIC005514	ASTEI20_045616
OG0006059	ASIC004555	ASTEI20_038507
OG0006060	ASIC015033	ASTEI20_040062
OG0006061	ASIC017533	ASTEI20_032723
OG0006062	ASIC016937	ASTEI20_041143
OG0006063	ASIC009587	ASTEI20_041667
OG0006064	ASIC016948	ASTEI20_038494
OG0006066	ASIC011324	ASTEI20_030934
OG0006067	ASIC011320	ASTEI20_038113
OG0006069	ASIC005952	ASTEI20_039301
OG0006070	ASIC009783	ASTEI20_033125
OG0006071	ASIC009784	ASTEI20_040723
OG0006072	ASIC020364	ASTEI20_034575
OG0006073	ASIC018786	ASTEI20_036273
OG0006074	ASIC018788	ASTEI20_034495
OG0006075	ASIC017351	ASTEI20_045411
OG0006076	ASIC018787	ASTEI20_039177
OG0006077	ASIC017353	ASTEI20_041372
OG0006078	ASIC018584	ASTEI20_042526
OG0006079	ASIC020993	ASTEI20_038302
OG0006080	ASIC009823	ASTEI20_033149
OG0006081	ASIC009826	ASTEI20_034136
OG0006082	ASIC014516	ASTEI20_035466
OG0006083	ASIC014527	ASTEI20_042290
OG0006084	ASIC016523	ASTEI20_034948, ASTEI20_041042
OG0006085	ASIC009706	ASTEI20_043850
OG0006086	ASIC003498	ASTEI20_036780
OG0006087	ASIC013801	ASTEI20_032221
OG0006088	ASIC013012	ASTEI20_033261
OG0006089	ASIC007613	ASTEI20_039993
OG0006090	ASIC003784	ASTEI20_036652
OG0006091	ASIC003817	ASTEI20_042342
OG0006092	ASIC003773	ASTEI20_039918
OG0006093	ASIC011842	ASTEI20_035806
OG0006094	ASIC011831	ASTEI20_041300
OG0006095	ASIC013545	ASTEI20_044644
OG0006096	ASIC013544	ASTEI20_042120
OG0006097	ASIC016356	ASTEI20_042390
OG0006098	ASIC017418	ASTEI20_037532
OG0006099	ASIC012848	ASTEI20_042263
OG0006101	ASIC012852	ASTEI20_032475
OG0006102	ASIC017429	ASTEI20_043902
OG0006103	ASIC013341	ASTEI20_032331
OG0006104	ASIC009175	ASTEI20_032689
OG0006106	ASIC004745	ASTEI20_040742
OG0006107	ASIC004742	ASTEI20_037535
OG0006108	ASIC004744	ASTEI20_040139
OG0006109	ASIC021467	ASTEI20_039638
OG0006110	ASIC020114	ASTEI20_042522
OG0006111	ASIC011468	ASTEI20_042685
OG0006112	ASIC011471	ASTEI20_039568
OG0006113	ASIC011479	ASTEI20_032823
OG0006114	ASIC020116	ASTEI20_038252
OG0006115	ASIC011474	ASTEI20_032920
OG0006116	ASIC011473	ASTEI20_035552
OG0006117	ASIC016890	ASTEI20_031969
OG0006118	ASIC002140	ASTEI20_033297
OG0006119	ASIC008035	ASTEI20_039623
OG0006120	ASIC016680	ASTEI20_035898
OG0006121	ASIC010404	ASTEI20_035643
OG0006122	ASIC016669, ASIC016679	ASTEI20_045634
OG0006123	ASIC003617	ASTEI20_045658, ASTEI20_030826
OG0006124	ASIC013254	ASTEI20_036054
OG0006125	ASIC003319	ASTEI20_038884
OG0006126	ASIC009473	ASTEI20_031295
OG0006127	ASIC000607	ASTEI20_034890
OG0006128	ASIC009474	ASTEI20_045475
