HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N0.HOG0007229	OG0007023	n0	AAEL019509	LOC109411920	ADIR004079	AFUN2_004427	AGAP010266	AMIN001125	ASIC013444	ASTEI20_044248	CQUJHB000781	LOC129796135
N0.HOG0007230	OG0007024	n0	AAEL019511	LOC109418536	ADIR001889	AFUN2_009308	AGAP010710	AMIN008652	ASIC019944	ASTEI20_031196	CQUJHB014345	LOC129795963
N0.HOG0007231	OG0007025	n0	AAEL019513	LOC109415284	ADIR003459	AFUN2_014512	AGAP002859	AMIN016084	ASIC003125	ASTEI20_045392	CQUJHB003101	LOC129797457
N0.HOG0007232	OG0007026	n0	AAEL019516	LOC115258558	ADIR004855	AFUN2_011746	AGAP008509	AMIN001456	ASIC006902	ASTEI20_040745	CQUJHB000550	LOC129788940
N0.HOG0007233	OG0007027	n0	AAEL019518	LOC109406727	ADIR009292	AFUN2_005127	AGAP010088	AMIN006639	ASIC012867	ASTEI20_034644	CQUJHB016542	LOC129796956
N0.HOG0007234	OG0007028	n0	AAEL019521	LOC109406602	ADIR015667	AFUN2_010996	AGAP000998	AMIN005400	ASIC020303	ASTEI20_032865	CQUJHB010574	LOC129791814
N0.HOG0007235	OG0007029	n0	AAEL019522	LOC109431463	ADIR000674	AFUN2_007757	AGAP010787	AMIN007030	ASIC014610	ASTEI20_037579	CQUJHB000092	LOC129786412
N0.HOG0007236	OG0007030	n0	AAEL019523	LOC109402501	ADIR010914	AFUN2_009874	AGAP008596	AMIN009149	ASIC003847	ASTEI20_038633	CQUJHB008814	LOC129789865
N0.HOG0007237	OG0007031	n0	AAEL019527	LOC115263159	ADIR007861, ADIR007856	AFUN2_005619	AGAP007038	AMIN011104		ASTEI20_037739	CQUJHB015703	LOC129793279
N0.HOG0007238	OG0007032	n0	AAEL019529	LOC109621272	ADIR004347	AFUN2_003197	AGAP005549	AMIN010867	ASIC018796	ASTEI20_038061	CQUJHB017153	LOC129791563
N0.HOG0007239	OG0007033	n0	AAEL019530	LOC109408351	ADIR000119	AFUN2_014257	AGAP028105	AMIN008815	ASIC020533	ASTEI20_041533	CQUJHB001716	LOC129794694
N0.HOG0007240	OG0007034	n0	AAEL019532	LOC109433252	ADIR004915	AFUN2_009950	AGAP029565	AMIN001394	ASIC006580	ASTEI20_045758	CQUJHB000169	LOC129791025
N0.HOG0007241	OG0007035	n0	AAEL019537	LOC109404376	ADIR007593	AFUN2_008307	AGAP006521	AMIN007848	ASIC019502	ASTEI20_038345	CQUJHB005822	LOC129793396
N0.HOG0007242	OG0007036	n0	AAEL019539	LOC109415220	ADIR011679	AFUN2_003217	AGAP000567	AMIN005328	ASIC003931	ASTEI20_033092	CQUJHB015296	LOC129790018
N0.HOG0007243	OG0007037	n0	AAEL019544	LOC109622237	ADIR004374	AFUN2_003957	AGAP029571	AMIN004415	ASIC013004	ASTEI20_037337	CQUJHB014487	LOC129794852
N0.HOG0007244	OG0007038	n0	AAEL019546	LOC109408584	ADIR007107	AFUN2_004042	AGAP007596	AMIN010212	ASIC010177	ASTEI20_042216	CQUJHB012017	LOC129793174
N0.HOG0007245	OG0007039	n0	AAEL019549	LOC109427393	ADIR000857	AFUN2_007964	AGAP000720	AMIN005178	ASIC009646	ASTEI20_035463	CQUJHB018361	LOC129789577
N0.HOG0007246	OG0007040	n0	AAEL019552	LOC109428745	ADIR006761	AFUN2_004607	AGAP007968	AMIN006301	ASIC017617	ASTEI20_037588	CQUJHB009345	LOC129788378
N0.HOG0007247	OG0007041	n0	AAEL019557	LOC115253753	ADIR004346	AFUN2_010737	AGAP005274	AMIN010776	ASIC010424	ASTEI20_043212	CQUJHB008255	LOC129787976
N0.HOG0007248	OG0007042	n0	AAEL019559	LOC109432531	ADIR011213	AFUN2_002212	AGAP008046	AMIN006225	ASIC006972	ASTEI20_034375	CQUJHB008935	LOC129789032
N0.HOG0007249	OG0007043	n0	AAEL019562	LOC109428106	ADIR010659	AFUN2_014569	AGAP003537	AMIN000864	ASIC000331	ASTEI20_039826	CQUJHB003087	LOC129792133
N0.HOG0007250	OG0007044	n0	AAEL019565	LOC109409255	ADIR006269	AFUN2_005775	AGAP009174	AMIN009719	ASIC006670	ASTEI20_042055	CQUJHB006649	LOC129788873
N0.HOG0007251	OG0007045	n0	AAEL020206, AAEL019567	LOC109431907	ADIR009932	AFUN2_004672	AGAP001315	AMIN002171		ASTEI20_031792	CQUJHB006599	LOC129797269
N0.HOG0007252	OG0007046	n0	AAEL019572	LOC109427861	ADIR004928	AFUN2_010204	AGAP008742	AMIN001381	ASIC006562	ASTEI20_034066	CQUJHB009371	LOC129790142
N0.HOG0007253	OG0007047	n0	AAEL019575	LOC109423646	ADIR001697	AFUN2_001074	AGAP005289	AMIN010761	ASIC010443	ASTEI20_031894	CQUJHB002077	LOC129793745
N0.HOG0007254	OG0007048	n0	AAEL019576	LOC109415818	ADIR003811	AFUN2_007802	AGAP007006	AMIN009990	ASIC021197	ASTEI20_042699	CQUJHB009222	LOC129793135
N0.HOG0007255	OG0007049	n0	AAEL019579	LOC109408491	ADIR002657	AFUN2_003115	AGAP002915	AMIN000737	ASIC004280	ASTEI20_042811	CQUJHB012738	LOC129794957
N0.HOG0007256	OG0007050	n0	AAEL019580	LOC115257360	ADIR000263	AFUN2_009194	AGAP011483	AMIN009028	ASIC015457	ASTEI20_031914	CQUJHB016424	LOC129786554
N0.HOG0007257	OG0007051	n0	AAEL019583	LOC109419785	ADIR011192	AFUN2_007824	AGAP029470	AMIN001713	ASIC017315	ASTEI20_033528	CQUJHB006272	LOC129788387
N0.HOG0007258	OG0007052	n0	AAEL019590	LOC109402953, LOC109416083	ADIR009254	AFUN2_008900	AGAP029106	AMIN011640	ASIC009158	ASTEI20_036451	CQUJHB016613	
N0.HOG0007259	OG0007053	n0	AAEL019594	LOC109407558	ADIR009538	AFUN2_014491	AGAP012236	AMIN006931	ASIC015395	ASTEI20_038829	CQUJHB012174	LOC129795830
N0.HOG0007260	OG0007054	n0	AAEL019597	LOC109409093	ADIR007082	AFUN2_010119	AGAP007667	AMIN010306	ASIC003821	ASTEI20_045334	CQUJHB017310	LOC129785843
N0.HOG0007261	OG0007055	n0	AAEL019598	LOC109424416	ADIR009495	AFUN2_011511	AGAP010693	AMIN008670	ASIC022312	ASTEI20_032246	CQUJHB004657	LOC129787021
N0.HOG0007262	OG0007056	n0	AAEL019601	LOC109430557	ADIR005358	AFUN2_002159	AGAP003685	AMIN004691	ASIC003540	ASTEI20_045823	CQUJHB014827	LOC129785835
N0.HOG0007263	OG0007057	n0	AAEL019604	LOC109401345	ADIR007638	AFUN2_007059	AGAP006478	AMIN007889	ASIC019897	ASTEI20_044350	CQUJHB018347	LOC129793197
N0.HOG0007264	OG0007058	n0	AAEL019605	LOC109417673	ADIR010924	AFUN2_001504	AGAP008613	AMIN009136	ASIC017279	ASTEI20_031929	CQUJHB017732	LOC129791193
N0.HOG0007265	OG0007059	n0	AAEL019606	LOC115255110	ADIR004995	AFUN2_009475	AGAP009688	AMIN001544	ASIC010428	ASTEI20_037449	CQUJHB001399	LOC129793896
N0.HOG0007266	OG0007060	n0	AAEL019607	LOC109622669	ADIR003288	AFUN2_010602	AGAP003076	AMIN003782	ASIC014681, ASIC014748	ASTEI20_044609		LOC129797824
N0.HOG0007267	OG0007061	n0	AAEL019608	LOC109430795	ADIR011517	AFUN2_011168	AGAP004829	AMIN011613	ASIC014924	ASTEI20_040622	CQUJHB010459	LOC129793519
N0.HOG0007268	OG0007062	n0	AAEL019618, AAEL025187	LOC109411815	ADIR007001	AFUN2_013891	AGAP007563	AMIN010369		ASTEI20_042725	CQUJHB012295	LOC129793468
N0.HOG0007269	OG0007063	n0	AAEL019622	LOC109432845	ADIR006484	AFUN2_001197	AGAP003604	AMIN002774	ASIC020099	ASTEI20_030942	CQUJHB003562	LOC129794034
N0.HOG0007270	OG0007064	n0	AAEL019626	LOC109416786	ADIR000877	AFUN2_004017	AGAP000713	AMIN005189	ASIC009673	ASTEI20_036195	CQUJHB003875	LOC129791106
N0.HOG0007271	OG0007065	n0	AAEL019627	LOC109409918	ADIR010814	AFUN2_002472	AGAP011279	AMIN009210	ASIC011316	ASTEI20_040699	CQUJHB003556	LOC129796079
N0.HOG0007272	OG0007066	n0	AAEL019628	LOC134289553, LOC134284120	ADIR010532	AFUN2_009148	AGAP013031	AMIN003281	ASIC004590	ASTEI20_032126	CQUJHB007649	
N0.HOG0007273	OG0007067	n0	AAEL019629	LOC109424684	ADIR002258	AFUN2_000886	AGAP012079	AMIN008253	ASIC017974	ASTEI20_033445	CQUJHB010126	LOC129795342
N0.HOG0007274	OG0007068	n0	AAEL019638	LOC109400281	ADIR004906	AFUN2_005091	AGAP008764	AMIN001403	ASIC006591	ASTEI20_039843	CQUJHB007678	LOC129790534
N0.HOG0007275	OG0007069	n0	AAEL019641	LOC109433115	ADIR006797	AFUN2_008769	AGAP008889	AMIN001655	ASIC010769	ASTEI20_032684	CQUJHB002190	LOC129789872
N0.HOG0007276	OG0007070	n0	AAEL019643	LOC109413547	ADIR009616	AFUN2_007251	AGAP011716	AMIN008744	ASIC004237	ASTEI20_041101	CQUJHB005273	LOC129789782
N0.HOG0007277	OG0007071	n0	AAEL019651	LOC109414986	ADIR001758	AFUN2_005181	AGAP011139	AMIN008439	ASIC015204	ASTEI20_044218	CQUJHB016012	LOC129785941
N0.HOG0007278	OG0007072	n0	AAEL019662	LOC109409271	ADIR005005	AFUN2_000695	AGAP028643	AMIN001531	ASIC004511	ASTEI20_042418	CQUJHB014691	LOC129790157
N0.HOG0007279	OG0007073	n0	AAEL019668	LOC109420217	ADIR008839	AFUN2_007990	AGAP029462	AMIN009938	ASIC003100	ASTEI20_044177	CQUJHB012442	LOC129793595
N0.HOG0007280	OG0007074	n0	AAEL019670	LOC109431612	ADIR003846	AFUN2_010665	AGAP005142	AMIN007305	ASIC012195	ASTEI20_031338	CQUJHB005540	LOC129789006
N0.HOG0007281	OG0007075	n0	AAEL019672	LOC109419224	ADIR005298	AFUN2_011472	AGAP029601	AMIN003394	ASIC004063	ASTEI20_036947	CQUJHB014062	LOC129787216
N0.HOG0007282	OG0007076	n0	AAEL019673	LOC134291451	ADIR009123	AFUN2_003109	AGAP004718	AMIN007468	ASIC011846		CQUJHB002591	LOC129786370, LOC129796108
N0.HOG0007283	OG0007077	n0	AAEL019677	LOC109397119	ADIR002163	AFUN2_011414	AGAP011308	AMIN009180	ASIC007902	ASTEI20_034036	CQUJHB004926	LOC129795061
N0.HOG0007284	OG0007078	n0	AAEL019681	LOC109426798	ADIR007741	AFUN2_006973	AGAP007080	AMIN011218	ASIC016571	ASTEI20_043179	CQUJHB008216	LOC129793178
N0.HOG0007285	OG0007079	n0	AAEL019683	LOC109427338	ADIR008260	AFUN2_012401	AGAP003374	AMIN003887	ASIC021656	ASTEI20_042078	CQUJHB006603	LOC129787097
N0.HOG0007286	OG0007080	n0	AAEL019685	LOC109416065	ADIR008877	AFUN2_006200	AGAP005279	AMIN010770	ASIC010432	ASTEI20_034490	CQUJHB002529	LOC129788248
N0.HOG0007287	OG0007081	n0	AAEL019690	LOC109398534	ADIR004048	AFUN2_001954	AGAP010235	AMIN001156	ASIC013411	ASTEI20_040428	CQUJHB007399	LOC129790216
N0.HOG0007288	OG0007082	n0	AAEL019693	LOC109425927	ADIR000510	AFUN2_004366	AGAP012353	AMIN009347	ASIC004923	ASTEI20_033171	CQUJHB017952	LOC129796049
N0.HOG0007289	OG0007083	n0	AAEL019696	LOC109408327	ADIR008430	AFUN2_011296	AGAP029677	AMIN002855	ASIC000479	ASTEI20_044716	CQUJHB014648	LOC129786398
N0.HOG0007290	OG0007084	n0	AAEL019697	LOC109405805	ADIR009641	AFUN2_006286	AGAP029515	AMIN008719	ASIC004999	ASTEI20_044304	CQUJHB010860	LOC129796660
N0.HOG0007291	OG0007085	n0	AAEL019700	LOC109400400	ADIR006734	AFUN2_011755	AGAP004502	AMIN004876	ASIC020176	ASTEI20_031285	CQUJHB009251	LOC129786260
N0.HOG0007292	OG0007086	n0	AAEL019703	LOC109403142	ADIR000417	AFUN2_014041	AGAP010599	AMIN008205	ASIC017880	ASTEI20_033957	CQUJHB013950	LOC129789257
N0.HOG0007293	OG0007087	n0	AAEL019708	LOC109416797	ADIR011166	AFUN2_007794	AGAP008254	AMIN015766	ASIC013064	ASTEI20_033459	CQUJHB009589	LOC129788985
N0.HOG0007294	OG0007088	n0	AAEL019709	LOC109403681	ADIR003623	AFUN2_008464	AGAP006762	AMIN010079	ASIC019054	ASTEI20_032116	CQUJHB010383	LOC129792571
N0.HOG0007295	OG0007089	n0	AAEL019711	LOC134287642	ADIR006205	AFUN2_004128	AGAP009115	AMIN009657	ASIC004145	ASTEI20_040254	CQUJHB003607	LOC129790125
N0.HOG0007296	OG0007090	n0	AAEL019713	LOC109425768	ADIR010767	AFUN2_013560	AGAP029908	AMIN008510	ASIC019457	ASTEI20_041223	CQUJHB012040	LOC129795969
N0.HOG0007297	OG0007091	n0	AAEL019720	LOC109414220	ADIR007913, ADIR007914	AFUN2_003407	AGAP029489	AMIN011047		ASTEI20_044119	CQUJHB013890	LOC129793017
N0.HOG0007298	OG0007092	n0	AAEL019728	LOC109425964	ADIR002034	AFUN2_013470	AGAP029624	AMIN008543	ASIC001421	ASTEI20_041097	CQUJHB010585	LOC129796547
N0.HOG0007299	OG0007093	n0	AAEL019731	LOC109406566	ADIR016151	AFUN2_010202	AGAP006340	AMIN008025	ASIC018685	ASTEI20_033631	CQUJHB004951	LOC129791748
N0.HOG0007300	OG0007094	n0	AAEL019739	LOC109411912	ADIR004074	AFUN2_012198	AGAP010261	AMIN001130	ASIC013438	ASTEI20_045779	CQUJHB014319	LOC129795896
N0.HOG0007301	OG0007095	n0	AAEL019740	LOC109413473, LOC134288878	ADIR003609	AFUN2_008266	AGAP006776	AMIN010065	ASIC019667	ASTEI20_032299		LOC129792169
N0.HOG0007302	OG0007096	n0	AAEL019742	LOC109410007	ADIR006977	AFUN2_012451	AGAP029540	AMIN010395	ASIC019851	ASTEI20_032830	CQUJHB008867	LOC129793641
N0.HOG0007303	OG0007097	n0	AAEL019744	LOC109410252	ADIR004720	AFUN2_003383	AGAP029986	AMIN001047	ASIC010823	ASTEI20_035434	CQUJHB001025	LOC129797481
N0.HOG0007304	OG0007098	n0	AAEL019745	LOC109426115	ADIR008730	AFUN2_004914	AGAP005552	AMIN010870	ASIC018801	ASTEI20_035625	CQUJHB006201	LOC129792781
N0.HOG0007305	OG0007099	n0	AAEL019746	LOC109417794	ADIR008757	AFUN2_006488	AGAP005091	AMIN007591	ASIC018642	ASTEI20_042275	CQUJHB017548	LOC129793830
N0.HOG0007306	OG0007100	n0	AAEL019747	LOC109422800	ADIR001299	AFUN2_011596	AGAP013289	AMIN002008	ASIC020487	ASTEI20_039388	CQUJHB005713	LOC129790542
N0.HOG0007307	OG0007101	n0	AAEL019748	LOC109420079	ADIR004026	AFUN2_008143	AGAP010214	AMIN015807	ASIC016188	ASTEI20_040539	CQUJHB006889	LOC129788445
N0.HOG0007308	OG0007102	n0	AAEL019752	LOC109425258	ADIR006624	AFUN2_002589	AGAP004066	AMIN002630	ASIC003506	ASTEI20_044832	CQUJHB004065	LOC129786401
N0.HOG0007309	OG0007103	n0	AAEL019753	LOC109421315	ADIR011444	AFUN2_000696	AGAP029456	AMIN009816	ASIC006078	ASTEI20_031561	CQUJHB007466	LOC129787683
N0.HOG0007310	OG0007104	n0	AAEL019755	LOC109405842	ADIR008986	AFUN2_013630	AGAP002186	AMIN011663, AMIN003081		ASTEI20_031628	CQUJHB006031	LOC129796626
N0.HOG0007311	OG0007105	n0	AAEL019764	LOC109398266	ADIR011542	AFUN2_001081	AGAP007883	AMIN007120	ASIC007446	ASTEI20_035153	CQUJHB013056, CQUJHB003092	
N0.HOG0007312	OG0007106	n0	AAEL019769	LOC109414654	ADIR004580	AFUN2_013785	AGAP002276	AMIN004555	ASIC014834	ASTEI20_044462	CQUJHB010745	LOC129792474
N0.HOG0007313	OG0007107	n0	AAEL019770	LOC115254207	ADIR000505	AFUN2_002604	AGAP012345	AMIN009353	ASIC004935	ASTEI20_041104	CQUJHB013113	LOC129795343
N0.HOG0007314	OG0007108	n0	AAEL019772	LOC115266350	ADIR005183	AFUN2_004338	AGAP029529	AMIN009571	ASIC014553	ASTEI20_032558	CQUJHB014101	LOC129788382
N0.HOG0007315	OG0007109	n0	AAEL019774	LOC115267895	ADIR002135	AFUN2_008082	AGAP011336	AMIN004235	ASIC015995	ASTEI20_038830	CQUJHB000758	LOC129796543
N0.HOG0007316	OG0007110	n0	AAEL019776	LOC109623115	ADIR007511	AFUN2_009139	AGAP005943	AMIN010986	ASIC015192	ASTEI20_035944	CQUJHB013211	LOC129793094
N0.HOG0007317	OG0007111	n0	AAEL019780	LOC109409975	ADIR008841	AFUN2_014624	AGAP006096	AMIN016207	ASIC003102	ASTEI20_042316	CQUJHB013577	LOC129793189
N0.HOG0007318	OG0007112	n0	AAEL019782	LOC109433275	ADIR009411	AFUN2_007844	AGAP029566	AMIN006741	ASIC008631	ASTEI20_044249	CQUJHB005234	LOC129789165
N0.HOG0007319	OG0007113	n0	AAEL019783	LOC134291546	ADIR008515	AFUN2_008760	AGAP001754	AMIN000761	ASIC013309	ASTEI20_037731	CQUJHB015481	LOC129795389
N0.HOG0007320	OG0007114	n0	AAEL019785	LOC109421249	ADIR006250	AFUN2_013615	AGAP009160	AMIN009702	ASIC006637	ASTEI20_036350	CQUJHB015450	LOC129790530
N0.HOG0007321	OG0007115	n0	AAEL019787	LOC109433653	ADIR001008	AFUN2_010816	AGAP000114	AMIN005078	ASIC016998	ASTEI20_034833	CQUJHB002773	LOC129789846
N0.HOG0007322	OG0007116	n0	AAEL019788	LOC109431646	ADIR009215	AFUN2_014689	AGAP004824	AMIN008165	ASIC009154	ASTEI20_041353	CQUJHB002227	LOC129791658
N0.HOG0007323	OG0007117	n0	AAEL019793	LOC109421313	ADIR011447	AFUN2_014312	AGAP008482	AMIN009820	ASIC006087	ASTEI20_036537	CQUJHB003924	LOC129789277
N0.HOG0007324	OG0007118	n0	AAEL019794	LOC109397413	ADIR009176	AFUN2_003234	AGAP004781	AMIN008120	ASIC014980	ASTEI20_032942	CQUJHB011671	LOC129796427
N0.HOG0007325	OG0007119	n0	AAEL019800	LOC109423908	ADIR006175	AFUN2_004077	AGAP009087	AMIN009630	ASIC006457	ASTEI20_038381	CQUJHB009575	LOC129788573
N0.HOG0007326	OG0007120	n0	AAEL019802	LOC109622239	ADIR004378	AFUN2_012071	AGAP011996	AMIN004418	ASIC013009	ASTEI20_037428	CQUJHB007819	LOC129795099
N0.HOG0007327	OG0007121	n0	AAEL019804	LOC109621281	ADIR008944	AFUN2_013675	AGAP002232	AMIN000830	ASIC020976	ASTEI20_044518	CQUJHB016250	LOC129785984
N0.HOG0007328	OG0007122	n0	AAEL019805	LOC109416442	ADIR008947	AFUN2_011039	AGAP002229	AMIN000828	ASIC020980	ASTEI20_044528	CQUJHB015857	LOC129785983
N0.HOG0007329	OG0007123	n0	AAEL019807	LOC109421792	ADIR010066	AFUN2_013903, AFUN2_012974	AGAP001158	AMIN002311	ASIC011462	ASTEI20_035351	CQUJHB000094	
N0.HOG0007330	OG0007124	n0	AAEL019818	LOC109417642	ADIR010884	AFUN2_001070	AGAP008559	AMIN000998	ASIC009398	ASTEI20_035384	CQUJHB014934	LOC129790107
N0.HOG0007331	OG0007125	n0	AAEL019819	LOC109622866	ADIR009368	AFUN2_007431	AGAP010026	AMIN006701	ASIC020846	ASTEI20_036257	CQUJHB000204	LOC129789564
N0.HOG0007332	OG0007126	n0	AAEL019826	LOC109414139	ADIR004877	AFUN2_012703	AGAP008532	AMIN001437	ASIC016022	ASTEI20_045938	CQUJHB011677	LOC129789883
N0.HOG0007333	OG0007127	n0	AAEL019827	LOC109408110	ADIR000743	AFUN2_005768	AGAP029594	AMIN006404	ASIC000635	ASTEI20_041422	CQUJHB000084	LOC129790647
N0.HOG0007334	OG0007128	n0	AAEL019832	LOC109405861	ADIR005242	AFUN2_010150	AGAP010886	AMIN009277	ASIC003881	ASTEI20_039068	CQUJHB004865	LOC129797033
N0.HOG0007335	OG0007129	n0	AAEL019838	LOC109402762	ADIR009990	AFUN2_003499	AGAP001238	AMIN016231	ASIC011527	ASTEI20_031485	CQUJHB013000	LOC129791419
N0.HOG0007336	OG0007130	n0	AAEL019841	LOC109400186	ADIR010515	AFUN2_011635	AGAP001993	AMIN003301	ASIC004559	ASTEI20_031512	CQUJHB004993	LOC129789821
N0.HOG0007337	OG0007131	n0	AAEL019854	LOC109411287	ADIR009432	AFUN2_000700	AGAP008851	AMIN001609	ASIC010691	ASTEI20_038500	CQUJHB003080	LOC129790007
N0.HOG0007338	OG0007132	n0	AAEL019859	LOC109420963	ADIR011078	AFUN2_008518	AGAP029909	AMIN016159	ASIC003435	ASTEI20_034922	CQUJHB002825	LOC129790999
N0.HOG0007339	OG0007133	n0	AAEL019860	LOC109408473	ADIR003332	AFUN2_007190	AGAP003128	AMIN004655	ASIC011372	ASTEI20_035559	CQUJHB017321	LOC129786358
N0.HOG0007340	OG0007134	n0	AAEL019864	LOC115270035	ADIR004134	AFUN2_002350	AGAP029458	AMIN010614	ASIC016724	ASTEI20_044492	CQUJHB001617	LOC129792180
N0.HOG0007341	OG0007135	n0	AAEL019865	LOC109413869	ADIR008762	AFUN2_005520	AGAP005490	AMIN010819	ASIC012450	ASTEI20_033500	CQUJHB017057	LOC129792366
N0.HOG0007342	OG0007136	n0	AAEL019869	LOC109408165	ADIR016160	AFUN2_013096	AGAP007099	AMIN011235	ASIC011011	ASTEI20_037381	CQUJHB000981	LOC129787935
N0.HOG0007343	OG0007137	n0	AAEL019880	LOC109416430	ADIR006469	AFUN2_013218	AGAP003616	AMIN002787	ASIC021457, ASIC022385	ASTEI20_040938		LOC129790041
N0.HOG0007344	OG0007138	n0	AAEL019885	LOC109397838	ADIR007229	AFUN2_012920	AGAP007478	AMIN010439	ASIC019782	ASTEI20_043750	CQUJHB002650	LOC129793594
N0.HOG0007345	OG0007139	n0	AAEL019887	LOC109418535	ADIR009507	AFUN2_003616	AGAP029987	AMIN008656	ASIC019942	ASTEI20_041036	CQUJHB013860	LOC129795967
N0.HOG0007346	OG0007140	n0	AAEL019895	LOC134288434	ADIR006954	AFUN2_001992	AGAP006254	AMIN008077	ASIC003004	ASTEI20_036307	CQUJHB013729	LOC129791808
N0.HOG0007347	OG0007141	n0	AAEL019896	LOC109407830	ADIR007283	AFUN2_012077	AGAP007388	AMIN010487	ASIC019697	ASTEI20_041052	CQUJHB006048	LOC129794052
N0.HOG0007348	OG0007142	n0	AAEL019898	LOC109401648	ADIR011591	AFUN2_001554	AGAP010805	AMIN007014	ASIC004731	ASTEI20_033523	CQUJHB008750	LOC129796519
N0.HOG0007349	OG0007143	n0	AAEL019904	LOC109621350	ADIR004891	AFUN2_008644	AGAP008778	AMIN001421	ASIC006619	ASTEI20_033364	CQUJHB015595	LOC129788424
N0.HOG0007350	OG0007144	n0	AAEL019905	LOC109423379	ADIR002726	AFUN2_005677	AGAP003198	AMIN002477	ASIC000812	ASTEI20_031770	CQUJHB008089	LOC129797299
N0.HOG0007351	OG0007145	n0	AAEL019916	LOC109412362	ADIR004021	AFUN2_012725	AGAP029493	AMIN001183	ASIC016200	ASTEI20_034517	CQUJHB009256	LOC129791785
N0.HOG0007352	OG0007146	n0	AAEL019917	LOC115257165	ADIR002864	AFUN2_013894	AGAP001410	AMIN000586	ASIC005659	ASTEI20_043503	CQUJHB015156	LOC129786826
N0.HOG0007353	OG0007147	n0	AAEL019918	LOC109398038	ADIR003890	AFUN2_008676	AGAP029634	AMIN015769	ASIC012235	ASTEI20_037223	CQUJHB002457	LOC129793347
N0.HOG0007354	OG0007148	n0	AAEL019921	LOC109397277	ADIR006707	AFUN2_010734	AGAP002334	AMIN016158	ASIC015109	ASTEI20_044295	CQUJHB018481	LOC129797260
N0.HOG0007355	OG0007149	n0	AAEL019922	LOC109409885	ADIR010795	AFUN2_012799	AGAP029513	AMIN009194	ASIC005964	ASTEI20_032012	CQUJHB016235	LOC129792717
N0.HOG0007356	OG0007150	n0	AAEL019927	LOC109429326	ADIR005848	AFUN2_013420	AGAP004025	AMIN002592	ASIC008904	ASTEI20_033031	CQUJHB005782	LOC129791018
N0.HOG0007357	OG0007151	n0	AAEL019932	LOC109428914	ADIR005776	AFUN2_008465	AGAP010324	AMIN006518	ASIC013887	ASTEI20_034855	CQUJHB003206	LOC129796068
N0.HOG0007358	OG0007152	n0	AAEL019936		ADIR016214, ADIR016213	AFUN2_011426	AGAP029814	AMIN010552	ASIC007772	ASTEI20_042320	CQUJHB017975	LOC129792046
N0.HOG0007359	OG0007153	n0	AAEL019950	LOC109410817	ADIR004884	AFUN2_000722	AGAP008790	AMIN001430	ASIC006636	ASTEI20_045991	CQUJHB000749	LOC129790529
N0.HOG0007360	OG0007154	n0	AAEL019952	LOC109406911	ADIR004946	AFUN2_006987	AGAP008726	AMIN001364	ASIC006526	ASTEI20_043369	CQUJHB004308	LOC129790541
N0.HOG0007361	OG0007155	n0	AAEL019960	LOC109426949	ADIR010094	AFUN2_011142	AGAP001126	AMIN002337	ASIC011564	ASTEI20_036834	CQUJHB017976	LOC129796858
N0.HOG0007362	OG0007156	n0	AAEL019965	LOC109418595	ADIR000078	AFUN2_007893	AGAP011217	AMIN008367	ASIC012707	ASTEI20_045740	CQUJHB005747	LOC129792757
N0.HOG0007363	OG0007157	n0	AAEL019966	LOC109409613	ADIR004832	AFUN2_008162	AGAP009626	AMIN001482	ASIC006865	ASTEI20_033635	CQUJHB018126	LOC129788834
N0.HOG0007364	OG0007158	n0	AAEL019970	LOC109427974	ADIR010043	AFUN2_013585	AGAP029983	AMIN016230	ASIC011411	ASTEI20_036573	CQUJHB015105	LOC129786643
N0.HOG0007365	OG0007159	n0	AAEL019977	LOC109430601	ADIR008585	AFUN2_014439	AGAP029446	AMIN009951	ASIC021211	ASTEI20_040027	CQUJHB010217	LOC129791553
N0.HOG0007366	OG0007160	n0	AAEL019982	LOC109401709	ADIR005604	AFUN2_001557	AGAP004692	AMIN007497	ASIC011808	ASTEI20_041924	CQUJHB000566	LOC129797369
N0.HOG0007367	OG0007161	n0	AAEL019983	LOC109423574	ADIR016109	AFUN2_002584	AGAP002041	AMIN003348	ASIC004124	ASTEI20_044196	CQUJHB016069	LOC129787937
N0.HOG0007368	OG0007162	n0	AAEL019986	LOC109420851	ADIR008871	AFUN2_013323	AGAP005162	AMIN007324	ASIC012330	ASTEI20_031206	CQUJHB010449	LOC129787489
N0.HOG0007369	OG0007163	n0	AAEL019988	LOC109427701	ADIR001668	AFUN2_012542	AGAP004930	AMIN011421	ASIC016036	ASTEI20_040174	CQUJHB004043	LOC129789409
N0.HOG0007370	OG0007164	n0	AAEL019992	LOC109408315	ADIR004434	AFUN2_013227	AGAP004544	AMIN004911	ASIC021892	ASTEI20_035154	CQUJHB007229	LOC129789296
N0.HOG0007371	OG0007165	n0	AAEL020002	LOC109400045	ADIR008290	AFUN2_006924	AGAP003428	AMIN003852	ASIC004905	ASTEI20_040596	CQUJHB017679	LOC129787338
N0.HOG0007372	OG0007166	n0	AAEL020018	LOC109428702	ADIR007328	AFUN2_000669	AGAP029913	AMIN010528	ASIC019510	ASTEI20_036055	CQUJHB008136	LOC129792081
