HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N3.HOG0007661	OG0006546	n0	AAEL013254	LOC109430175							CQUJHB006807	
N3.HOG0007662	OG0006547	n0	AAEL013256	LOC109430178							CQUJHB014736	
N3.HOG0007663	OG0006548	n0	AAEL013257	LOC109432587							CQUJHB001795	
N3.HOG0007664	OG0006549	n0	AAEL013258	LOC109430172							CQUJHB003083	
N3.HOG0007665	OG0006550	n0	AAEL013260	LOC109430174							CQUJHB010669	
N3.HOG0007666	OG0006551	n0	AAEL013261	LOC109432568							CQUJHB004479	
N3.HOG0007667	OG0006552	n0	AAEL013262	LOC109428566, LOC109416971, LOC134284425, LOC109416979, LOC109428593, LOC109428616, LOC109416959, LOC109428600, LOC109428602								
N3.HOG0007668	OG0006553	n0	AAEL013265	LOC109422116								
N3.HOG0007669	OG0006554	n0	AAEL013267	LOC115269198							CQUJHB014235	
N3.HOG0007670	OG0006555	n0	AAEL013271	LOC115253949							CQUJHB010378	
N3.HOG0007671	OG0006556	n0	AAEL013272	LOC109622780							CQUJHB006671	
N3.HOG0007672	OG0006557	n0	AAEL013275	LOC109417679							CQUJHB001844	
N3.HOG0007673	OG0006558	n0	AAEL013291	LOC109405208							CQUJHB001233	
N3.HOG0007674	OG0006559	n0	AAEL013303	LOC109425671							CQUJHB003070	
N3.HOG0007675	OG0006560	n0	AAEL013304	LOC109406996							CQUJHB001134	
N3.HOG0007676	OG0006561	n0	AAEL013305	LOC115258025							CQUJHB008084	
N3.HOG0007677	OG0006562	n0	AAEL013309	LOC109410825							CQUJHB007593	
N3.HOG0007678	OG0006563	n0	AAEL013316	LOC115263365							CQUJHB006162	
N3.HOG0007679	OG0006564	n0	AAEL013321	LOC115263359							CQUJHB005370	
N3.HOG0007680	OG0006565	n0	AAEL013322	LOC109419125, LOC134289697							CQUJHB005464	
N3.HOG0007681	OG0006566	n0	AAEL013325	LOC109427011							CQUJHB007279	
N3.HOG0007682	OG0006567	n0	AAEL013334	LOC109621269							CQUJHB002194	
N3.HOG0007683	OG0006568	n0	AAEL013336	LOC109621606, LOC134284788							CQUJHB015297, CQUJHB004851	
N3.HOG0007684	OG0006569	n0	AAEL013367	LOC109405858							CQUJHB012923	
N3.HOG0007685	OG0006570	n0	AAEL013369	LOC109405396							CQUJHB013186	
N3.HOG0007686	OG0006571	n0	AAEL013382	LOC115254507							CQUJHB003867	
N3.HOG0007687	OG0006572	n0	AAEL013384	LOC109423312							CQUJHB004980	
N3.HOG0007688	OG0006573	n0	AAEL013385	LOC109423265							CQUJHB002614	
N3.HOG0007689	OG0006574	n0	AAEL013388	LOC134283942, LOC109407806							CQUJHB011505	
N3.HOG0007690	OG0006575	n0	AAEL013389	LOC109398849							CQUJHB000471	
N3.HOG0007691	OG0006576	n0	AAEL013392	LOC109398863							CQUJHB011031	
N3.HOG0007692	OG0006577	n0	AAEL013394	LOC115269340							CQUJHB008030	
N3.HOG0007693	OG0006578	n0	AAEL013396	LOC109398852							CQUJHB008142	
N3.HOG0007694	OG0006579	n0	AAEL013397	LOC109398877							CQUJHB003075	
N3.HOG0007695	OG0006580	n0	AAEL013400	LOC109429199							CQUJHB008425	
N3.HOG0007696	OG0006581	n0	AAEL013404	LOC109405497							CQUJHB003165	
N3.HOG0007697	OG0006582	n0	AAEL013407	LOC109430890							CQUJHB011698	
N3.HOG0007698	OG0006583	n0	AAEL013410	LOC109430956							CQUJHB001823	
N3.HOG0007699	OG0006584	n0	AAEL013415	LOC109423553							CQUJHB006320	
N3.HOG0007700	OG0006585	n0	AAEL013440	LOC115263226							CQUJHB010896	
N3.HOG0007701	OG0006586	n0	AAEL013458	LOC115267077							CQUJHB011431	
N3.HOG0007702	OG0006587	n0	AAEL013460	LOC109399932							CQUJHB005293	
N3.HOG0007703	OG0006588	n0	AAEL013461	LOC115267078							CQUJHB009143	
N3.HOG0007704	OG0006589	n0	AAEL013472	LOC115257303							CQUJHB012334	
N3.HOG0007705	OG0006590	n0	AAEL013473	LOC109404556							CQUJHB008320	
N3.HOG0007706	OG0006591	n0	AAEL013487	LOC109423353							CQUJHB012779	
N3.HOG0007707	OG0006592	n0	AAEL013489	LOC109423347							CQUJHB001798	
N3.HOG0007708	OG0006593	n0	AAEL013490	LOC109423349							CQUJHB009206	
N3.HOG0007709	OG0006594	n0	AAEL013491	LOC109423352							CQUJHB005735	
N3.HOG0007710	OG0006595	n0	AAEL013494	LOC109423863							CQUJHB006886	
N3.HOG0007711	OG0006596	n0	AAEL013495	LOC109423861							CQUJHB006141	
N3.HOG0007712	OG0006597	n0	AAEL013503	LOC109423860							CQUJHB015616	
N3.HOG0007713	OG0006598	n0	AAEL013511	LOC109411070							CQUJHB000737, CQUJHB007953	
N3.HOG0007714	OG0006599	n0	AAEL013521	LOC109417115							CQUJHB014356	
N3.HOG0007715	OG0006600	n0	AAEL013522	LOC109417114							CQUJHB006462	
N3.HOG0007716	OG0006601	n0	AAEL013528	LOC109412192							CQUJHB013866	
N3.HOG0007717	OG0006602	n0	AAEL013530	LOC115258731							CQUJHB002064	
N3.HOG0007718	OG0006603	n0	AAEL013533	LOC109424394							CQUJHB013942	
N3.HOG0007719	OG0006604	n0	AAEL013534	LOC109433249							CQUJHB004131	
N3.HOG0007720	OG0006605	n0	AAEL013537	LOC115253500							CQUJHB005192	
N3.HOG0007721	OG0006606	n0	AAEL013538	LOC109433257							CQUJHB004589	
N3.HOG0007722	OG0006607	n0	AAEL013539	LOC109424435							CQUJHB003416	
N3.HOG0007723	OG0006608	n0	AAEL013541	LOC109433264							CQUJHB001417	
N3.HOG0007724	OG0006609	n0	AAEL013544	LOC109398650							CQUJHB016509	
N3.HOG0007725	OG0006610	n0	AAEL013545	LOC115253685							CQUJHB009819	
N3.HOG0007726	OG0006611	n0	AAEL013561	LOC109623144							CQUJHB017447	
N3.HOG0007727	OG0006612	n0	AAEL013565	LOC109427318							CQUJHB012178	
N3.HOG0007728	OG0006613	n0	AAEL013575	LOC109401307							CQUJHB007753	
N3.HOG0007729	OG0006614	n0	AAEL013596	LOC109409609							CQUJHB015911	
N3.HOG0007730	OG0006615	n0	AAEL013605	LOC109426379							CQUJHB014056	
N3.HOG0007731	OG0006616	n0	AAEL013615	LOC109416206							CQUJHB002702	
N3.HOG0007732	OG0006617	n0	AAEL013616	LOC109416148							CQUJHB004483	
N3.HOG0007733	OG0006618	n0	AAEL013620	LOC109416210							CQUJHB015010	
N3.HOG0007734	OG0006619	n0	AAEL013621	LOC109416212							CQUJHB005643	
N3.HOG0007735	OG0006620	n0	AAEL013625	LOC109420976							CQUJHB007040	
N3.HOG0007736	OG0006621	n0	AAEL013631	LOC109420982							CQUJHB006776	
N3.HOG0007737	OG0006622	n0	AAEL013635	LOC109407206							CQUJHB003693	
N3.HOG0007738	OG0006623	n0	AAEL013636	LOC109407203							CQUJHB011191	
N3.HOG0007739	OG0006624	n0	AAEL013637	LOC109405872							CQUJHB006552	
N3.HOG0007740	OG0006625	n0	AAEL013640	LOC109407202							CQUJHB017935	
N3.HOG0007741	OG0006626	n0	AAEL013656	LOC109402640							CQUJHB016547	
N3.HOG0007742	OG0006627	n0	AAEL013682	LOC109422040							CQUJHB017388, CQUJHB008728, CQUJHB003805, CQUJHB017690, CQUJHB005097, CQUJHB007067, CQUJHB017241, CQUJHB016171	
N3.HOG0007743	OG0006628	n0	AAEL013683	LOC134285017, LOC109422046								
N3.HOG0007744	OG0006629	n0	AAEL013688	LOC109407993							CQUJHB008996	
N3.HOG0007745	OG0006630	n0	AAEL013700	LOC109417715							CQUJHB014859	
N3.HOG0007746	OG0006631	n0	AAEL013702	LOC115258121							CQUJHB010021	
N3.HOG0007747	OG0006632	n0	AAEL013722	LOC109400405							CQUJHB010703	
N3.HOG0007748	OG0006633	n0	AAEL013730	LOC115260075							CQUJHB003152	
N3.HOG0007749	OG0006634	n0	AAEL013732	LOC109430283							CQUJHB016538	
N3.HOG0007750	OG0006635	n0	AAEL013733	LOC109415558							CQUJHB016679	
N3.HOG0007751	OG0006636	n0	AAEL013737	LOC109401051							CQUJHB006443	
N3.HOG0007752	OG0006637	n0	AAEL013746	LOC109403613							CQUJHB008826	
N3.HOG0007753	OG0006638	n0	AAEL013750	LOC115262638							CQUJHB016970	
N3.HOG0007754	OG0006639	n0	AAEL013752	LOC109418340							CQUJHB013425	
N3.HOG0007755	OG0006640	n0	AAEL013764	LOC115270378							CQUJHB011637	
N3.HOG0007756	OG0006641	n0	AAEL013769	LOC109417536							CQUJHB000062	
N3.HOG0007757	OG0006642	n0	AAEL013770	LOC109410770							CQUJHB012555	
N3.HOG0007758	OG0006643	n0	AAEL013778	LOC109399409							CQUJHB006101	
N3.HOG0007759	OG0006644	n0	AAEL013782	LOC109400633							CQUJHB002427	
N3.HOG0007760	OG0006645	n0	AAEL013783	LOC109408764							CQUJHB012539	
N3.HOG0007761	OG0006646	n0	AAEL013790	LOC109623416							CQUJHB011410	
N3.HOG0007762	OG0006647	n0	AAEL013795	LOC109428058							CQUJHB006468	
N3.HOG0007763	OG0006648	n0	AAEL021235, AAEL026973, AAEL026246, AAEL013799	LOC109413795, LOC134288783, LOC134288784							CQUJHB008238, CQUJHB008932, CQUJHB001929	
N3.HOG0007764	OG0006649	n0	AAEL013802	LOC109414688							CQUJHB016868	
N3.HOG0007765	OG0006650	n0	AAEL013803	LOC115255743							CQUJHB012192	
N3.HOG0007766	OG0006651	n0	AAEL013808	LOC109427655							CQUJHB001031	
N3.HOG0007767	OG0006652	n0	AAEL013818	LOC109430085							CQUJHB001781	
N3.HOG0007768	OG0006653	n0	AAEL013823	LOC109428414							CQUJHB008957	
N3.HOG0007769	OG0006654	n0	AAEL013825	LOC109622735							CQUJHB004254	
N3.HOG0007770	OG0006655	n0	AAEL013826	LOC109622734							CQUJHB007681	
N3.HOG0007771	OG0006656	n0	AAEL013829	LOC115258666							CQUJHB014016	
N3.HOG0007772	OG0006657	n0	AAEL013840	LOC109433651							CQUJHB003507	
N3.HOG0007773	OG0006658	n0	AAEL013841	LOC109433658							CQUJHB006063	
N3.HOG0007774	OG0006659	n0	AAEL013845	LOC109402233							CQUJHB017317	
N3.HOG0007775	OG0006660	n0	AAEL013846	LOC109400229							CQUJHB005393	
N3.HOG0007776	OG0006661	n0	AAEL013847	LOC109424776							CQUJHB012400	
N3.HOG0007777	OG0006662	n0	AAEL013853	LOC109417976, LOC134288466							CQUJHB006173	
N3.HOG0007778	OG0006663	n0	AAEL013862	LOC109406267							CQUJHB008028	
N3.HOG0007779	OG0006664	n0	AAEL013863	LOC109406269							CQUJHB012349	
N3.HOG0007780	OG0006665	n0	AAEL013866	LOC109432365							CQUJHB007413	
N3.HOG0007781	OG0006666	n0	AAEL013871	LOC109400634								
N3.HOG0007782	OG0006667	n0	AAEL013890	LOC109422031, LOC115253973							CQUJHB001544	
N3.HOG0007783	OG0006668	n0	AAEL013894	LOC109424754, LOC115256571							CQUJHB012404	
N3.HOG0007784	OG0006669	n0	AAEL013897	LOC109414477							CQUJHB014026	
N3.HOG0007785	OG0006670	n0	AAEL013902	LOC109426814							CQUJHB014842	
N3.HOG0007786	OG0006671	n0	AAEL013903	LOC109426816							CQUJHB001978	
N3.HOG0007787	OG0006672	n0	AAEL013904	LOC109426815							CQUJHB011541	
N3.HOG0007788	OG0006673	n0	AAEL013905	LOC109401928							CQUJHB015983	
N3.HOG0007789	OG0006674	n0	AAEL013907	LOC109401835							CQUJHB017678	
N3.HOG0007790	OG0006675	n0	AAEL013915	LOC109426912							CQUJHB013329	
N3.HOG0007791	OG0006676	n0	AAEL013939	LOC109417712							CQUJHB004765	
N3.HOG0007792	OG0006677	n0	AAEL013940	LOC109419666							CQUJHB003234	
N3.HOG0007793	OG0006678	n0	AAEL013950	LOC109622810							CQUJHB001319	
N3.HOG0007794	OG0006679	n0	AAEL013952	LOC109412653							CQUJHB015470	
N3.HOG0007795	OG0006680	n0	AAEL013960	LOC109414398							CQUJHB009002	
N3.HOG0007796	OG0006681	n0	AAEL013967	LOC109421723							CQUJHB012782	
N3.HOG0007797	OG0006682	n0	AAEL013969	LOC109423344							CQUJHB001789	
N3.HOG0007798	OG0006683	n0	AAEL013970	LOC109423345							CQUJHB011458	
N3.HOG0007799	OG0006684	n0	AAEL013971	LOC109423346							CQUJHB013463	
N3.HOG0007800	OG0006685	n0	AAEL013982	LOC115264678							CQUJHB001927	
N3.HOG0007801	OG0006686	n0	AAEL013985	LOC109401542							CQUJHB001189	
N3.HOG0007802	OG0006687	n0	AAEL013992	LOC109406031							CQUJHB006134	
N3.HOG0007803	OG0006688	n0	AAEL014003	LOC109417717							CQUJHB010970	
N3.HOG0007804	OG0006689	n0	AAEL014006	LOC115259641							CQUJHB000663	
N3.HOG0007805	OG0006690	n0	AAEL014014	LOC109406880							CQUJHB017183	
N3.HOG0007806	OG0006691	n0	AAEL014016	LOC109406887							CQUJHB013804	
N3.HOG0007807	OG0006692	n0	AAEL014024	LOC109430919							CQUJHB001166	
N3.HOG0007808	OG0006693	n0	AAEL014028	LOC109430918							CQUJHB013880	
N3.HOG0007809	OG0006694	n0	AAEL014032	LOC109405212							CQUJHB014153	
N3.HOG0007810	OG0006695	n0	AAEL014037	LOC109415589							CQUJHB017669	
N3.HOG0007811	OG0006696	n0	AAEL014040	LOC109431470							CQUJHB008669	
N3.HOG0007812	OG0006697	n0	AAEL014046	LOC115253495							CQUJHB006699	
N3.HOG0007813	OG0006698	n0	AAEL014057	LOC109426121							CQUJHB001484	
N3.HOG0007814	OG0006699	n0	AAEL014063	LOC115266080							CQUJHB013923	
N3.HOG0007815	OG0006700	n0	AAEL014064	LOC109404799							CQUJHB017299	
N3.HOG0007816	OG0006701	n0	AAEL014067	LOC115265858							CQUJHB018206	
N3.HOG0007817	OG0006702	n0	AAEL014068	LOC109423915							CQUJHB015005	
N3.HOG0007818	OG0006703	n0	AAEL014069	LOC109423909							CQUJHB002542	
N3.HOG0007819	OG0006704	n0	AAEL014070	LOC109423919							CQUJHB016246	
N3.HOG0007820	OG0006705	n0	AAEL014071	LOC109404786							CQUJHB002634	
N3.HOG0007821	OG0006706	n0	AAEL014072	LOC109418279							CQUJHB011364	
N3.HOG0007822	OG0006707	n0	AAEL014084	LOC109409585							CQUJHB003711	
N3.HOG0007823	OG0006708	n0	AAEL014094	LOC115267257							CQUJHB010817	
N3.HOG0007824	OG0006709	n0	AAEL014130	LOC109405385							CQUJHB013326	
N3.HOG0007825	OG0006710	n0	AAEL014142	LOC109418350							CQUJHB017582	
N3.HOG0007826	OG0006711	n0	AAEL014144	LOC109418349							CQUJHB000855	
N3.HOG0007827	OG0006712	n0	AAEL014151	LOC109413612							CQUJHB002150	
N3.HOG0007828	OG0006713	n0	AAEL014152	LOC115262744							CQUJHB017859	
N3.HOG0007829	OG0006714	n0	AAEL014153	LOC109427036							CQUJHB010550	
N3.HOG0007830	OG0006715	n0	AAEL014154	LOC109623352							CQUJHB003130	
N3.HOG0007831	OG0006716	n0	AAEL014161	LOC109427043							CQUJHB004917	
N3.HOG0007832	OG0006717	n0	AAEL014169	LOC109413527							CQUJHB014585	
N3.HOG0007833	OG0006718	n0	AAEL014171	LOC109410780							CQUJHB009340	
N3.HOG0007834	OG0006719	n0	AAEL014183	LOC109420032							CQUJHB015402	
N3.HOG0007835	OG0006720	n0	AAEL014187	LOC109417740							CQUJHB004984	
N3.HOG0007836	OG0006721	n0	AAEL014198	LOC109403482							CQUJHB012336	
N3.HOG0007837	OG0006722	n0	AAEL014201	LOC109433659							CQUJHB017434	
N3.HOG0007838	OG0006723	n0	AAEL014203	LOC109623345							CQUJHB016692	
N3.HOG0007839	OG0006724	n0	AAEL014204	LOC109623344							CQUJHB013149	
N3.HOG0007840	OG0006725	n0	AAEL014208	LOC109412658							CQUJHB014739	
N3.HOG0007841	OG0006726	n0	AAEL014212	LOC109401245							CQUJHB007661	
N3.HOG0007842	OG0006727	n0	AAEL014227	LOC109432733							CQUJHB009164	
N3.HOG0007843	OG0006728	n0	AAEL014243	LOC115254755							CQUJHB014729	
N3.HOG0007844	OG0006729	n0	AAEL014250	LOC115254139							CQUJHB009431	
N3.HOG0007845	OG0006730	n0	AAEL014251	LOC109421967							CQUJHB008772	
N3.HOG0007846	OG0006731	n0	AAEL014252	LOC109401304							CQUJHB009709	
N3.HOG0007847	OG0006732	n0	AAEL014255	LOC109401196							CQUJHB017617	
N3.HOG0007848	OG0006733	n0	AAEL014256	LOC109623292							CQUJHB012863	
N3.HOG0007849	OG0006734	n0	AAEL014265	LOC115257286							CQUJHB001912	
N3.HOG0007850	OG0006735	n0	AAEL014273	LOC109402081							CQUJHB007088	
N3.HOG0007851	OG0006736	n0	AAEL014275	LOC109402079							CQUJHB008651	
N3.HOG0007852	OG0006737	n0	AAEL014282	LOC109427574							CQUJHB005723	
N3.HOG0007853	OG0006738	n0	AAEL014283	LOC109432680							CQUJHB017068	
N3.HOG0007854	OG0006739	n0	AAEL014287	LOC109427558							CQUJHB008539	
N3.HOG0007855	OG0006740	n0	AAEL014295	LOC109428448							CQUJHB016965	
N3.HOG0007856	OG0006741	n0	AAEL014296	LOC115267615							CQUJHB007690	
N3.HOG0007857	OG0006742	n0	AAEL014302	LOC109421957							CQUJHB015559	
N3.HOG0007858	OG0006743	n0	AAEL014311	LOC115263285							CQUJHB015092	
N3.HOG0007859	OG0006744	n0	AAEL014315	LOC109418923							CQUJHB006209	
N3.HOG0007860	OG0006745	n0	AAEL014316	LOC109407770							CQUJHB014067	
N3.HOG0007861	OG0006746	n0	AAEL014317	LOC109418921							CQUJHB003831	
N3.HOG0007862	OG0006747	n0	AAEL014325	LOC109404944							CQUJHB014745	
N3.HOG0007863	OG0006748	n0	AAEL014333	LOC109401894							CQUJHB013346	
N3.HOG0007864	OG0006749	n0	AAEL014334	LOC109398085							CQUJHB001242	
N3.HOG0007865	OG0006750	n0	AAEL014345	LOC109428264							CQUJHB001794	
N3.HOG0007866	OG0006751	n0	AAEL014347	LOC109428262							CQUJHB017165	
N3.HOG0007867	OG0006752	n0	AAEL014357	LOC109422059							CQUJHB011119	
N3.HOG0007868	OG0006753	n0	AAEL014365	LOC109400195							CQUJHB001876	
N3.HOG0007869	OG0006754	n0	AAEL014366	LOC109427095							CQUJHB006187	
N3.HOG0007870	OG0006755	n0	AAEL014376	LOC109415472							CQUJHB004015	
N3.HOG0007871	OG0006756	n0	AAEL014379	LOC115264700							CQUJHB015418	
N3.HOG0007872	OG0006757	n0	AAEL014389	LOC109415234							CQUJHB006136	
N3.HOG0007873	OG0006758	n0	AAEL014391	LOC109410771							CQUJHB002376	
N3.HOG0007874	OG0006759	n0	AAEL014408	LOC109425506							CQUJHB010155	
N3.HOG0007875	OG0006760	n0	AAEL014410	LOC109405431							CQUJHB017384	
N3.HOG0007876	OG0006761	n0	AAEL014419								CQUJHB000438	
N3.HOG0007877	OG0006762	n0	AAEL014426	LOC109623011							CQUJHB013570	
N3.HOG0007878	OG0006763	n0	AAEL014428	LOC109419596							CQUJHB001720	
N3.HOG0007879	OG0006764	n0	AAEL014433	LOC109407028							CQUJHB015785	
N3.HOG0007880	OG0006765	n0	AAEL014484	LOC109420918							CQUJHB006945	
N3.HOG0007881	OG0006766	n0	AAEL014486	LOC109417672							CQUJHB004656	
N3.HOG0007882	OG0006767	n0	AAEL014495	LOC109429800							CQUJHB000424	
N3.HOG0007883	OG0006768	n0	AAEL014501	LOC109401844							CQUJHB013093	
N3.HOG0007884	OG0006769	n0	AAEL014510	LOC109398004							CQUJHB001702	
N3.HOG0007885	OG0006770	n0	AAEL014511	LOC109411497, LOC134285768								
N3.HOG0007886	OG0006771	n0	AAEL014520	LOC109420204							CQUJHB018223	
N3.HOG0007887	OG0006772	n0	AAEL014523	LOC134287602							CQUJHB015074	
N3.HOG0007888	OG0006773	n0	AAEL014526	LOC109411874							CQUJHB015178	
N3.HOG0007889	OG0006774	n0	AAEL014527	LOC134291393							CQUJHB008938	
N3.HOG0007890	OG0006775	n0	AAEL014528	LOC109425244							CQUJHB001305	
N3.HOG0007891	OG0006776	n0	AAEL014529	LOC109399052							CQUJHB008306	
N3.HOG0007892	OG0006777	n0	AAEL014533	LOC115255378							CQUJHB017567	
N3.HOG0007893	OG0006778	n0	AAEL014536	LOC109417653							CQUJHB008903	
N3.HOG0007894	OG0006779	n0	AAEL014549	LOC109410015							CQUJHB010278	
N3.HOG0007895	OG0006780	n0	AAEL014550	LOC109419659							CQUJHB015554	
N3.HOG0007896	OG0006781	n0	AAEL014562	LOC109414431							CQUJHB007952	
N3.HOG0007897	OG0006782	n0	AAEL014566	LOC109622251							CQUJHB014285	
N3.HOG0007898	OG0006783	n0	AAEL014583	LOC109428462							CQUJHB011540	
N3.HOG0007899	OG0006784	n0	AAEL014596	LOC109414987							CQUJHB012244	
N3.HOG0007900	OG0006785	n0	AAEL014622	LOC109423910							CQUJHB018094	
N3.HOG0007901	OG0006786	n0	AAEL014628	LOC109397118							CQUJHB006973	
N3.HOG0007902	OG0006787	n0	AAEL014641	LOC109430818							CQUJHB016270	
N3.HOG0007903	OG0006788	n0	AAEL014642	LOC109430831							CQUJHB011632	
N3.HOG0007904	OG0006789	n0	AAEL014644	LOC115263201							CQUJHB006863	
N3.HOG0007905	OG0006790	n0	AAEL014645	LOC115263208							CQUJHB013721	
N3.HOG0007906	OG0006791	n0	AAEL014704	LOC134284915, LOC109397900							CQUJHB015381	
N3.HOG0007907	OG0006792	n0	AAEL014705	LOC115254576, LOC109406970							CQUJHB000649	
N3.HOG0007908	OG0006793	n0	AAEL014709	LOC109429799							CQUJHB004135	
N3.HOG0007909	OG0006794	n0	AAEL014715	LOC109398023							CQUJHB007280	
N3.HOG0007910	OG0006795	n0	AAEL014717	LOC109405207							CQUJHB011238	
N3.HOG0007911	OG0006796	n0	AAEL014720	LOC109428348							CQUJHB002656	
N3.HOG0007912	OG0006797	n0	AAEL014732	LOC109414307							CQUJHB002348	
N3.HOG0007913	OG0006798	n0	AAEL014734	LOC109407239							CQUJHB015500	
N3.HOG0007914	OG0006799	n0	AAEL014749	LOC109428515							CQUJHB017475	
N3.HOG0007915	OG0006800	n0	AAEL014754	LOC109420731							CQUJHB005611	
N3.HOG0007916	OG0006801	n0	AAEL014760	LOC109424864							CQUJHB005419	
N3.HOG0007917	OG0006802	n0	AAEL014765	LOC109409388							CQUJHB014862, CQUJHB011745	
N3.HOG0007918	OG0006803	n0	AAEL014768	LOC109410517							CQUJHB008839	
N3.HOG0007919	OG0006804	n0	AAEL014771	LOC109623154							CQUJHB001938	
N3.HOG0007920	OG0006805	n0	AAEL014773	LOC115263162							CQUJHB007250	
N3.HOG0007921	OG0006806	n0	AAEL014797	LOC109405866							CQUJHB011766	
N3.HOG0007922	OG0006807	n0	AAEL014804	LOC115268507							CQUJHB004723, CQUJHB015376, CQUJHB000564, CQUJHB000183, CQUJHB007351, CQUJHB007001, CQUJHB007695	
N3.HOG0007923	OG0006808	n0	AAEL014822	LOC109405289							CQUJHB015938, CQUJHB003146	
N3.HOG0007924	OG0006809	n0	AAEL014832	LOC115263138							CQUJHB012474	
N3.HOG0007925	OG0006810	n0	AAEL014836	LOC109416209							CQUJHB010870	
N3.HOG0007926	OG0006811	n0	AAEL014846	LOC109404190							CQUJHB001612	
N3.HOG0007927	OG0006812	n0	AAEL014868	LOC109420935							CQUJHB018464	
N3.HOG0007928	OG0006813	n0	AAEL014883	LOC115268536							CQUJHB007587	
N3.HOG0007929	OG0006814	n0	AAEL014889	LOC115253842							CQUJHB007950	
N3.HOG0007930	OG0006815	n0	AAEL014895	LOC109413565							CQUJHB011512	
N3.HOG0007931	OG0006816	n0	AAEL014899	LOC109400996							CQUJHB006547	
N3.HOG0007932	OG0006817	n0	AAEL014900	LOC109400978							CQUJHB003885	
N3.HOG0007933	OG0006818	n0	AAEL014904	LOC109413832							CQUJHB009103	
N3.HOG0007934	OG0006819	n0	AAEL014908	LOC109421934							CQUJHB013311	
N3.HOG0007935	OG0006820	n0	AAEL014915	LOC134285834							CQUJHB000760	
N3.HOG0007936	OG0006821	n0	AAEL014949	LOC109417552							CQUJHB006106	
N3.HOG0007937	OG0006822	n0	AAEL014957	LOC109416676							CQUJHB014437	
N3.HOG0007938	OG0006823	n0	AAEL014959	LOC109416489							CQUJHB008629	
N3.HOG0007939	OG0006824	n0	AAEL014960	LOC109414881							CQUJHB006719	
N3.HOG0007940	OG0006825	n0	AAEL014970	LOC109429805							CQUJHB012650	
N3.HOG0007941	OG0006826	n0	AAEL014990	LOC115253461							CQUJHB012055	
N3.HOG0007942	OG0006827	n0	AAEL014992	LOC109398061							CQUJHB003749	
N3.HOG0007943	OG0006828	n0	AAEL014999	LOC109403214							CQUJHB007998	
N3.HOG0007944	OG0006829	n0	AAEL015006	LOC115268659							CQUJHB011450	
N3.HOG0007945	OG0006830	n0	AAEL015014	LOC115258002							CQUJHB001178	
N3.HOG0007946	OG0006831	n0	AAEL015016	LOC109400674							CQUJHB002868	
N3.HOG0007947	OG0006832	n0	AAEL015052	LOC134285180							CQUJHB014869	
N3.HOG0007948	OG0006833	n0	AAEL015060	LOC109414249							CQUJHB011039	
N3.HOG0007949	OG0006834	n0	AAEL015061	LOC109423740							CQUJHB011614	
N3.HOG0007950	OG0006835	n0	AAEL015062	LOC115265103							CQUJHB001437	
N3.HOG0007951	OG0006836	n0	AAEL015065	LOC109420863							CQUJHB003451	
N3.HOG0007952	OG0006837	n0	AAEL015100	LOC109621324							CQUJHB009301	
N3.HOG0007953	OG0006838	n0	AAEL015111	LOC109406956							CQUJHB012296	
N3.HOG0007954	OG0006839	n0	AAEL015142	LOC109405140							CQUJHB010478	
N3.HOG0007955	OG0006840	n0	AAEL015180	LOC115269089							CQUJHB009429	
N3.HOG0007956	OG0006841	n0	AAEL015199	LOC109399408							CQUJHB006303	
N3.HOG0007957	OG0006842	n0	AAEL015216	LOC109406620							CQUJHB008891	
N3.HOG0007958	OG0006843	n0	AAEL015238	LOC115253966							CQUJHB002445	
N3.HOG0007959	OG0006844	n0	AAEL015275	LOC115255416							CQUJHB004751	
N3.HOG0007960	OG0006845	n0	AAEL015298	LOC109404349							CQUJHB013498	
N3.HOG0007961	OG0006846	n0	AAEL015300	LOC134287900							CQUJHB011504	
N3.HOG0007962	OG0006847	n0	AAEL015304	LOC109399440							CQUJHB003408	
N3.HOG0007963	OG0006848	n0	AAEL015305	LOC109405639							CQUJHB010620	
N3.HOG0007964	OG0006849	n0	AAEL015307	LOC115264334							CQUJHB010945	
