HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N2.HOG0006215	OG0005122	n0			ADIR010345	AFUN2_010054	AGAP002518	AMIN002527	ASIC000878	ASTEI20_041015		
N2.HOG0006216	OG0005123	n0			ADIR010330	AFUN2_014779	AGAP002534	AMIN002544	ASIC010553	ASTEI20_040974		
N2.HOG0006217	OG0005124	n0			ADIR010347	AFUN2_007126	AGAP002516	AMIN002525	ASIC000876	ASTEI20_040119		
N2.HOG0006218	OG0005125	n0			ADIR010350	AFUN2_010418	AGAP002512	AMIN002521	ASIC000872	ASTEI20_030865		
N2.HOG0006219	OG0005126	n0			ADIR010349	AFUN2_009552	AGAP002513	AMIN002522	ASIC000873	ASTEI20_042551		
N2.HOG0006220	OG0005127	n0			ADIR010346	AFUN2_004181	AGAP002517	AMIN002526	ASIC000877	ASTEI20_035356		
N2.HOG0006221	OG0005128	n0			ADIR000274	AFUN2_006109	AGAP011493		ASIC015442	ASTEI20_032172		
N2.HOG0006222	OG0005129	n0			ADIR002229	AFUN2_012740	AGAP012050, AGAP012049	AMIN015964		ASTEI20_044319		
N2.HOG0006223	OG0005130	n0			ADIR000272	AFUN2_004752	AGAP011491	AMIN009034	ASIC015445	ASTEI20_036893		
N2.HOG0006224	OG0005131	n0			ADIR000466	AFUN2_005743	AGAP012304	AMIN006871	ASIC017798	ASTEI20_032674		
N2.HOG0006225	OG0005132	n0			ADIR007115	AFUN2_004869	AGAP007653	AMIN010293	ASIC003696	ASTEI20_045343		
N2.HOG0006226	OG0005133	n0			ADIR007116	AFUN2_008140	AGAP007654	AMIN010294	ASIC003694	ASTEI20_041030		
N2.HOG0006227	OG0005134	n0			ADIR007121	AFUN2_008212	AGAP007646	AMIN010288	ASIC003708	ASTEI20_036075		
N2.HOG0006228	OG0005135	n0			ADIR007118	AFUN2_013365	AGAP007656	AMIN010297	ASIC003692	ASTEI20_030800		
N2.HOG0006229	OG0005136	n0			ADIR007124	AFUN2_009014	AGAP007643	AMIN010284	ASIC003711	ASTEI20_042470		
N2.HOG0006230	OG0005137	n0			ADIR007122	AFUN2_004847	AGAP007645	AMIN010287	ASIC003709	ASTEI20_034434		
N2.HOG0006231	OG0005138	n0			ADIR007120	AFUN2_010509	AGAP007647	AMIN010289	ASIC003706	ASTEI20_041544		
N2.HOG0006232	OG0005139	n0			ADIR007125	AFUN2_001072	AGAP007642	AMIN010283	ASIC003712	ASTEI20_045545		
N2.HOG0006233	OG0005140	n0			ADIR004050	AFUN2_008540	AGAP010238	AMIN001154	ASIC013412	ASTEI20_035993		
N2.HOG0006234	OG0005141	n0			ADIR004049	AFUN2_009287	AGAP010237, AGAP010236	AMIN001155		ASTEI20_031221		
N2.HOG0006235	OG0005142	n0			ADIR005960	AFUN2_013161	AGAP007870	AMIN007134	ASIC007465	ASTEI20_040795		
N2.HOG0006236	OG0005143	n0			ADIR009930	AFUN2_004360	AGAP001318	AMIN002169	ASIC008355	ASTEI20_039226		
N2.HOG0006237	OG0005144	n0			ADIR010326	AFUN2_012710	AGAP002535	AMIN002545	ASIC001844	ASTEI20_042178		
N2.HOG0006238	OG0005145	n0			ADIR009933	AFUN2_006315	AGAP001313	AMIN002172		ASTEI20_031683		
N2.HOG0006239	OG0005146	n0			ADIR000120	AFUN2_001814	AGAP011629	AMIN008816	ASIC003672	ASTEI20_042341		
N2.HOG0006240	OG0005147	n0			ADIR000122	AFUN2_001232	AGAP011626	AMIN008817	ASIC003671	ASTEI20_032066		
N2.HOG0006241	OG0005148	n0			ADIR001125	AFUN2_004306	AGAP000880	AMIN001946	ASIC007089	ASTEI20_040814		
N2.HOG0006242	OG0005149	n0			ADIR002980	AFUN2_007614	AGAP013209	AMIN004214	ASIC021810	ASTEI20_037764		
N2.HOG0006243	OG0005150	n0			ADIR008329	AFUN2_002593	AGAP003477	AMIN000917	ASIC009027	ASTEI20_045260		
N2.HOG0006244	OG0005151	n0			ADIR006467	AFUN2_009326	AGAP003619	AMIN002790	ASIC021459	ASTEI20_044107		
N2.HOG0006245	OG0005152	n0			ADIR011703	AFUN2_012782	AGAP000007	AMIN005345	ASIC000603	ASTEI20_035085		
N2.HOG0006246	OG0005153	n0			ADIR006154	AFUN2_003635	AGAP008426	AMIN009783	ASIC006419	ASTEI20_042181		
N2.HOG0006247	OG0005154	n0			ADIR006193, ADIR006192, ADIR006194	AFUN2_000915	AGAP009107		ASIC002678	ASTEI20_036146		
N2.HOG0006248	OG0005155	n0			ADIR006153	AFUN2_012326	AGAP008427	AMIN009784	ASIC006418	ASTEI20_039108		
N2.HOG0006249	OG0005156	n0			ADIR006183	AFUN2_001718	AGAP009239	AMIN009766	ASIC006445	ASTEI20_044714		
N2.HOG0006250	OG0005157	n0			ADIR005923	AFUN2_013219	AGAP007904	AMIN007096	ASIC007440	ASTEI20_030891		
N2.HOG0006251	OG0005158	n0			ADIR006168	AFUN2_007565	AGAP029466	AMIN009767	ASIC006443	ASTEI20_044137		
N2.HOG0006252	OG0005159	n0			ADIR006846	AFUN2_012469	AGAP008665	AMIN009083	ASIC005306	ASTEI20_043305		
N2.HOG0006253	OG0005160	n0			ADIR008370	AFUN2_004182	AGAP004272	AMIN004077	ASIC020123	ASTEI20_043937		
N2.HOG0006254	OG0005161	n0			ADIR005498	AFUN2_011345	AGAP004256	AMIN004097	ASIC020128	ASTEI20_033464		
N2.HOG0006255	OG0005162	n0			ADIR006844	AFUN2_006278	AGAP008662	AMIN009085		ASTEI20_039600		
N2.HOG0006256	OG0005163	n0				AFUN2_006749	AGAP008668	AMIN015986	ASIC005320	ASTEI20_043953		
N2.HOG0006257	OG0005164	n0			ADIR006845	AFUN2_005545	AGAP008664	AMIN009084	ASIC005295	ASTEI20_032668		
N2.HOG0006258	OG0005165	n0			ADIR005501	AFUN2_007592	AGAP004251	AMIN004100	ASIC020157	ASTEI20_039501		
N2.HOG0006259	OG0005166	n0			ADIR006848	AFUN2_006843	AGAP008667	AMIN009081	ASIC005319	ASTEI20_040190		
N2.HOG0006260	OG0005167	n0			ADIR000922	AFUN2_006450	AGAP000969	AMIN005112	ASIC006776	ASTEI20_040875		
N2.HOG0006261	OG0005168	n0			ADIR000925	AFUN2_006624	AGAP000971	AMIN005110	ASIC006781	ASTEI20_035133		
N2.HOG0006262	OG0005169	n0			ADIR000531	AFUN2_004224	AGAP012372	AMIN008951	ASIC018017	ASTEI20_040374		
N2.HOG0006263	OG0005170	n0			ADIR000228	AFUN2_011525	AGAP011446	AMIN008993	ASIC015514	ASTEI20_042682		
N2.HOG0006264	OG0005171	n0			ADIR000227	AFUN2_011934	AGAP011447	AMIN008994	ASIC015513	ASTEI20_037657		
N2.HOG0006265	OG0005172	n0			ADIR001830	AFUN2_014171	AGAP011680	AMIN008778	ASIC005054	ASTEI20_039543		
N2.HOG0006266	OG0005173	n0			ADIR000385	AFUN2_004262	AGAP010559	AMIN001302		ASTEI20_045669, ASTEI20_042655		
N2.HOG0006267	OG0005174	n0			ADIR000554	AFUN2_010361	AGAP012377	AMIN008948	ASIC018010	ASTEI20_042511		
N2.HOG0006268	OG0005175	n0			ADIR009683		AGAP012014	AMIN004439	ASIC006002	ASTEI20_039405		
N2.HOG0006269	OG0005176	n0			ADIR009684	AFUN2_013452	AGAP012013	AMIN004438	ASIC006003	ASTEI20_042044		
N2.HOG0006270	OG0005177	n0			ADIR007482	AFUN2_009179	AGAP005973	AMIN010957	ASIC011608	ASTEI20_038920		
N2.HOG0006271	OG0005178	n0			ADIR007498	AFUN2_007133	AGAP005956	AMIN010975	ASIC015083	ASTEI20_041704		
N2.HOG0006272	OG0005179	n0			ADIR007484	AFUN2_009977	AGAP005971	AMIN010959	ASIC011611	ASTEI20_041142		
N2.HOG0006273	OG0005180	n0			ADIR003818	AFUN2_009414	AGAP005863	AMIN009997	ASIC021207	ASTEI20_037820		
N2.HOG0006274	OG0005181	n0			ADIR007866	AFUN2_005030	AGAP007046	AMIN011097	ASIC018546	ASTEI20_042331		
N2.HOG0006275	OG0005182	n0			ADIR007863	AFUN2_011861	AGAP007044		ASIC018561	ASTEI20_042931, ASTEI20_033013		
N2.HOG0006276	OG0005183	n0			ADIR010956	AFUN2_010924	AGAP007751	AMIN006335	ASIC017671	ASTEI20_045840		
N2.HOG0006277	OG0005184	n0			ADIR006174	AFUN2_008902	AGAP009088	AMIN009631	ASIC006458	ASTEI20_038019		
N2.HOG0006278	OG0005185	n0			ADIR005319	AFUN2_007125	AGAP002013	AMIN003324	ASIC004664	ASTEI20_035906		
N2.HOG0006279	OG0005186	n0			ADIR010949	AFUN2_011013	AGAP007759	AMIN006342	ASIC014220	ASTEI20_030974, ASTEI20_034850		
N2.HOG0006280	OG0005187	n0			ADIR005320	AFUN2_013993	AGAP002014	AMIN003325	ASIC004663	ASTEI20_038981		
N2.HOG0006281	OG0005188	n0			ADIR005321	AFUN2_006808	AGAP002015	AMIN003326	ASIC004662	ASTEI20_037713		
N2.HOG0006282	OG0005189	n0			ADIR009926	AFUN2_012931	AGAP001324	AMIN016239	ASIC008361	ASTEI20_036488		
N2.HOG0006283	OG0005190	n0			ADIR005561	AFUN2_009550	AGAP004293	AMIN003005	ASIC005782	ASTEI20_031372		
N2.HOG0006284	OG0005191	n0			ADIR010165	AFUN2_008426	AGAP002684	AMIN003622	ASIC021000	ASTEI20_034222		
N2.HOG0006285	OG0005192	n0			ADIR005562	AFUN2_001016	AGAP004294	AMIN003004	ASIC005786	ASTEI20_039109		
N2.HOG0006286	OG0005193	n0			ADIR010164	AFUN2_005973	AGAP002685	AMIN003621	ASIC020999	ASTEI20_038686		
N2.HOG0006287	OG0005194	n0			ADIR010160	AFUN2_007864	AGAP002691	AMIN003617	ASIC020994	ASTEI20_034705		
N2.HOG0006288	OG0005195	n0			ADIR009243		AGAP029807	AMIN011649	ASIC018418	ASTEI20_043531, ASTEI20_037616		
N2.HOG0006289	OG0005196	n0			ADIR009244	AFUN2_002466	AGAP004867	AMIN011648	ASIC018407	ASTEI20_044343		
N2.HOG0006290	OG0005197	n0			ADIR016000	AFUN2_006838	AGAP008106	AMIN015925	ASIC017715	ASTEI20_032152		
N2.HOG0006291	OG0005198	n0			ADIR004740	AFUN2_010843	AGAP009893	AMIN006840	ASIC014586	ASTEI20_037813		
N2.HOG0006292	OG0005199	n0			ADIR004742	AFUN2_013769	AGAP009896	AMIN006838	ASIC014589	ASTEI20_031264		
N2.HOG0006293	OG0005200	n0			ADIR004738	AFUN2_005086	AGAP009891	AMIN006844	ASIC014567	ASTEI20_044997		
N2.HOG0006294	OG0005201	n0			ADIR007471	AFUN2_007156	AGAP005983	AMIN010946	ASIC011713	ASTEI20_035706		
N2.HOG0006295	OG0005202	n0			ADIR005533	AFUN2_000979	AGAP004225	AMIN004129		ASTEI20_044779, ASTEI20_045724		
N2.HOG0006296	OG0005203	n0			ADIR007472	AFUN2_003936	AGAP005982	AMIN010948	ASIC011714	ASTEI20_039693		
N2.HOG0006297	OG0005204	n0			ADIR008281	AFUN2_007694	AGAP003417	AMIN015881	ASIC011120	ASTEI20_041037		
N2.HOG0006298	OG0005205	n0			ADIR000624	AFUN2_009736	AGAP009302	AMIN001739	ASIC013846	ASTEI20_038090		
N2.HOG0006299	OG0005206	n0			ADIR000621	AFUN2_005417	AGAP009295	AMIN001736	ASIC013840	ASTEI20_036404		
N2.HOG0006300	OG0005207	n0			ADIR011468	AFUN2_004406	AGAP009603	AMIN009838	ASIC006116	ASTEI20_041812		
N2.HOG0006301	OG0005208	n0			ADIR011465	AFUN2_004585	AGAP009607	AMIN009835	ASIC006113	ASTEI20_038456		
N2.HOG0006302	OG0005209	n0			ADIR000622	AFUN2_012798	AGAP009296	AMIN001737	ASIC013841	ASTEI20_045879		
N2.HOG0006303	OG0005210	n0			ADIR000625	AFUN2_003036	AGAP009303	AMIN001740	ASIC013850	ASTEI20_038291		
N2.HOG0006304	OG0005211	n0			ADIR000188	AFUN2_004193	AGAP011549	AMIN008888	ASIC011917	ASTEI20_037594		
N2.HOG0006305	OG0005212	n0			ADIR000440	AFUN2_010519	AGAP012273	AMIN006900	ASIC017846	ASTEI20_042193		
N2.HOG0006306	OG0005213	n0			ADIR000442	AFUN2_010538	AGAP012275	AMIN006898	ASIC017843	ASTEI20_035383		
N2.HOG0006307	OG0005214	n0			ADIR001822	AFUN2_014168	AGAP028528	AMIN008786	ASIC005045	ASTEI20_034085		
N2.HOG0006308	OG0005215	n0			ADIR000441	AFUN2_008596	AGAP012274	AMIN006899	ASIC017844	ASTEI20_037069		
N2.HOG0006309	OG0005216	n0			ADIR000438	AFUN2_013419	AGAP012271	AMIN006902	ASIC017849	ASTEI20_032615		
N2.HOG0006310	OG0005217	n0			ADIR000189	AFUN2_006761	AGAP011548	AMIN008889	ASIC011919	ASTEI20_031034		
N2.HOG0006311	OG0005218	n0			ADIR000439	AFUN2_008921	AGAP012272	AMIN006901	ASIC017847	ASTEI20_041967		
N2.HOG0006312	OG0005219	n0			ADIR001821	AFUN2_007634	AGAP011670	AMIN008787	ASIC005044	ASTEI20_042891		
N2.HOG0006313	OG0005220	n0			ADIR011700	AFUN2_011737	AGAP000002	AMIN005342	ASIC003949	ASTEI20_034774		
N2.HOG0006314	OG0005221	n0			ADIR005150	AFUN2_010897	AGAP029238	AMIN009538	ASIC017198	ASTEI20_032049		
N2.HOG0006315	OG0005222	n0			ADIR005151	AFUN2_005653	AGAP009807	AMIN009539	ASIC017193	ASTEI20_037180		
N2.HOG0006316	OG0005223	n0			ADIR003109	AFUN2_013140	AGAP003016	AMIN003723	ASIC008008	ASTEI20_032446		
N2.HOG0006317	OG0005224	n0			ADIR003108	AFUN2_007539	AGAP003018	AMIN003724	ASIC008009	ASTEI20_034690		
N2.HOG0006318	OG0005225	n0				AFUN2_010218	AGAP001480	AMIN016271	ASIC020680	ASTEI20_037999		
N2.HOG0006319	OG0005226	n0			ADIR003111	AFUN2_013125	AGAP003014	AMIN003721	ASIC008006	ASTEI20_031655		
N2.HOG0006320	OG0005227	n0			ADIR004495	AFUN2_008347	AGAP001485	AMIN002384	ASIC020687	ASTEI20_039450		
N2.HOG0006321	OG0005228	n0			ADIR003112	AFUN2_003483	AGAP003013	AMIN003720	ASIC008005	ASTEI20_044802		
N2.HOG0006322	OG0005229	n0			ADIR004476	AFUN2_009399	AGAP001472	AMIN002371	ASIC020086	ASTEI20_033001		
N2.HOG0006323	OG0005230	n0			ADIR003113	AFUN2_014416	AGAP003012	AMIN003719	ASIC008003	ASTEI20_037658		
N2.HOG0006324	OG0005231	n0			ADIR009857	AFUN2_011938	AGAP001497	AMIN002395	ASIC013295	ASTEI20_036767		
N2.HOG0006325	OG0005232	n0			ADIR008361	AFUN2_006571	AGAP004439	AMIN004820	ASIC020250	ASTEI20_036347		
N2.HOG0006326	OG0005233	n0			ADIR004502	AFUN2_013601	AGAP001492	AMIN002391	ASIC012514, ASIC012503	ASTEI20_032593		
N2.HOG0006327	OG0005234	n0			ADIR004473	AFUN2_007646	AGAP001475	AMIN002375	ASIC009846	ASTEI20_033693		
N2.HOG0006328	OG0005235	n0			ADIR008611	AFUN2_002665	AGAP012444	AMIN011509	ASIC016477	ASTEI20_034455		
N2.HOG0006329	OG0005236	n0			ADIR001586	AFUN2_005739	AGAP005020	AMIN011504	ASIC016482	ASTEI20_031542		
N2.HOG0006330	OG0005237	n0			ADIR001589	AFUN2_008591	AGAP005017	AMIN011501	ASIC016485	ASTEI20_038725		
N2.HOG0006331	OG0005238	n0			ADIR001588	AFUN2_007568	AGAP005018	AMIN011502	ASIC016484	ASTEI20_039235		
N2.HOG0006332	OG0005239	n0			ADIR010902	AFUN2_005673	AGAP008576	AMIN000981	ASIC009941	ASTEI20_037710		
N2.HOG0006333	OG0005240	n0			ADIR011393	AFUN2_010953	AGAP008975	AMIN009416	ASIC020745	ASTEI20_040432		
N2.HOG0006334	OG0005241	n0			ADIR011395	AFUN2_010684	AGAP008974	AMIN009415	ASIC020744	ASTEI20_035630		
N2.HOG0006335	OG0005242	n0			ADIR004721	AFUN2_007943	AGAP009051	AMIN001049	ASIC010820	ASTEI20_043667		
N2.HOG0006336	OG0005243	n0			ADIR004540	AFUN2_003561	AGAP002409	AMIN002673	ASIC008408	ASTEI20_033756		
N2.HOG0006337	OG0005244	n0				AFUN2_010863	AGAP002407	AMIN002671	ASIC008405	ASTEI20_031187		
N2.HOG0006338	OG0005245	n0			ADIR001669	AFUN2_012535	AGAP004929	AMIN011420	ASIC016035	ASTEI20_040284		
N2.HOG0006339	OG0005246	n0			ADIR004095	AFUN2_009133	AGAP010281	AMIN001111	ASIC013460	ASTEI20_031639		
N2.HOG0006340	OG0005247	n0			ADIR003233	AFUN2_012290	AGAP003989	AMIN002832	ASIC013343	ASTEI20_031983		
N2.HOG0006341	OG0005248	n0			ADIR004094	AFUN2_013408	AGAP010280	AMIN001112	ASIC013459	ASTEI20_041756		
N2.HOG0006342	OG0005249	n0			ADIR008619	AFUN2_006158	AGAP005029	AMIN011517	ASIC016533	ASTEI20_038273		
N2.HOG0006343	OG0005250	n0			ADIR008447	AFUN2_010567	AGAP002463	AMIN002734	ASIC021046	ASTEI20_031172		
N2.HOG0006344	OG0005251	n0			ADIR000499	AFUN2_001229	AGAP012339	AMIN009359	ASIC015434	ASTEI20_046075		
N2.HOG0006345	OG0005252	n0			ADIR009526	AFUN2_004726	AGAP012225	AMIN006942	ASIC015408	ASTEI20_042087		
N2.HOG0006346	OG0005253	n0			ADIR009524	AFUN2_002157	AGAP029560	AMIN006944	ASIC015411	ASTEI20_037562		
N2.HOG0006347	OG0005254	n0			ADIR009527	AFUN2_011643	AGAP012226	AMIN006941	ASIC015405	ASTEI20_036677		
N2.HOG0006348	OG0005255	n0			ADIR007805	AFUN2_010057	AGAP005809	AMIN011152	ASIC016380	ASTEI20_041171		
N2.HOG0006349	OG0005256	n0			ADIR007476	AFUN2_001453	AGAP005979	AMIN010951	ASIC011719	ASTEI20_042974		
N2.HOG0006350	OG0005257	n0			ADIR003837	AFUN2_008574	AGAP005152	AMIN007314	ASIC012344	ASTEI20_045498		
N2.HOG0006351	OG0005258	n0			ADIR003840	AFUN2_003490	AGAP005148	AMIN007311	ASIC012350	ASTEI20_031095		
N2.HOG0006352	OG0005259	n0			ADIR000735	AFUN2_000931	AGAP007806	AMIN006397	ASIC003169	ASTEI20_040503		
N2.HOG0006353	OG0005260	n0			ADIR004909	AFUN2_013884	AGAP008761	AMIN001400	ASIC006587	ASTEI20_035047		
N2.HOG0006354	OG0005261	n0			ADIR000734	AFUN2_012850	AGAP007807	AMIN006398	ASIC003168	ASTEI20_045761		
N2.HOG0006355	OG0005262	n0			ADIR000736	AFUN2_003711	AGAP007805	AMIN006396	ASIC003170	ASTEI20_043569		
N2.HOG0006356	OG0005263	n0			ADIR000733	AFUN2_003272	AGAP028215	AMIN006399	ASIC003165	ASTEI20_033498		
N2.HOG0006357	OG0005264	n0			ADIR004907	AFUN2_004653	AGAP008763	AMIN001402	ASIC006590	ASTEI20_043589		
N2.HOG0006358	OG0005265	n0			ADIR007227	AFUN2_009939	AGAP007482	AMIN010437	ASIC019788	ASTEI20_032144		
N2.HOG0006359	OG0005266	n0			ADIR008139	AFUN2_012913	AGAP006050		ASIC012925	ASTEI20_036002, ASTEI20_042154		
N2.HOG0006360	OG0005267	n0			ADIR005464	AFUN2_010720	AGAP004409	AMIN004796	ASIC003070	ASTEI20_045339		
N2.HOG0006361	OG0005268	n0			ADIR004562	AFUN2_003476	AGAP002393	AMIN002656	ASIC011970	ASTEI20_033348		
N2.HOG0006362	OG0005269	n0			ADIR010185	AFUN2_002383	AGAP002664	AMIN003639	ASIC013972	ASTEI20_038671		
N2.HOG0006363	OG0005270	n0			ADIR002412	AFUN2_013780	AGAP002052	AMIN003360	ASIC004087	ASTEI20_032877		
N2.HOG0006364	OG0005271	n0			ADIR008512	AFUN2_011044	AGAP001759	AMIN000758	ASIC013314	ASTEI20_035737		
N2.HOG0006365	OG0005272	n0			ADIR002411	AFUN2_003428	AGAP002053	AMIN003361	ASIC004084	ASTEI20_034518		
N2.HOG0006366	OG0005273	n0			ADIR015669	AFUN2_012808	AGAP004399	AMIN004785	ASIC012656	ASTEI20_039750		
N2.HOG0006367	OG0005274	n0			ADIR015672	AFUN2_000834	AGAP005011	AMIN011497	ASIC016502	ASTEI20_037754		
N2.HOG0006368	OG0005275	n0			ADIR010630	AFUN2_003449	AGAP003507	AMIN000889	ASIC003210	ASTEI20_041033		
N2.HOG0006369	OG0005276	n0			ADIR008858	AFUN2_003426	AGAP005892	AMIN011559	ASIC012377	ASTEI20_043288		
N2.HOG0006370	OG0005277	n0			ADIR010241	AFUN2_007042	AGAP002616	AMIN003951	ASIC021811	ASTEI20_040689		
N2.HOG0006371	OG0005278	n0			ADIR008067	AFUN2_011153	AGAP007096	AMIN011233	ASIC011008	ASTEI20_041512		
N2.HOG0006372	OG0005279	n0			ADIR008856	AFUN2_005835	AGAP005894	AMIN011561	ASIC012375	ASTEI20_033216		
N2.HOG0006373	OG0005280	n0			ADIR010695	AFUN2_000496	AGAP003834	AMIN003026	ASIC020045	ASTEI20_031142		
N2.HOG0006374	OG0005281	n0			ADIR010697	AFUN2_001166	AGAP003831	AMIN003028	ASIC020035	ASTEI20_038364		
N2.HOG0006375	OG0005282	n0			ADIR004489	AFUN2_007183	AGAP001328	AMIN002162	ASIC008357	ASTEI20_031863		
N2.HOG0006376	OG0005283	n0			ADIR000685	AFUN2_005764	AGAP008904	AMIN001675	ASIC006050	ASTEI20_034889		
N2.HOG0006377	OG0005284	n0			ADIR007215	AFUN2_008398	AGAP007499	AMIN010425	ASIC019803	ASTEI20_034450		
N2.HOG0006378	OG0005285	n0			ADIR000686	AFUN2_006482	AGAP008903	AMIN001674	ASIC006051	ASTEI20_045618		
N2.HOG0006379	OG0005286	n0			ADIR000680	AFUN2_014476	AGAP008909	AMIN001680	ASIC006112	ASTEI20_041858		
N2.HOG0006380	OG0005287	n0			ADIR005121	AFUN2_000649	AGAP009782	AMIN009517	ASIC017231	ASTEI20_042534		
N2.HOG0006381	OG0005288	n0			ADIR005122	AFUN2_014637	AGAP009783	AMIN009518	ASIC017230	ASTEI20_044606		
N2.HOG0006382	OG0005289	n0			ADIR005124	AFUN2_012560	AGAP009785		ASIC017228	ASTEI20_033724		
N2.HOG0006383	OG0005290	n0			ADIR009417	AFUN2_014573	AGAP009980	AMIN006746	ASIC008658	ASTEI20_038902		
N2.HOG0006384	OG0005291	n0			ADIR004894	AFUN2_006318	AGAP008775	AMIN001416	ASIC006611	ASTEI20_038219		
N2.HOG0006385	OG0005292	n0			ADIR009418	AFUN2_010290	AGAP009979	AMIN006747	ASIC000263	ASTEI20_032638		
N2.HOG0006386	OG0005293	n0			ADIR009420	AFUN2_011484	AGAP028649	AMIN006749	ASIC008665	ASTEI20_042100		
N2.HOG0006387	OG0005294	n0			ADIR009419	AFUN2_003960	AGAP009978	AMIN006748	ASIC008663	ASTEI20_044003		
N2.HOG0006388	OG0005295	n0			ADIR011029	AFUN2_009728	AGAP013747	AMIN006258	ASIC016256	ASTEI20_031278		
N2.HOG0006389	OG0005296	n0			ADIR004714	AFUN2_006801	AGAP009044		ASIC010832	ASTEI20_040867		
N2.HOG0006390	OG0005297	n0			ADIR004716	AFUN2_005736	AGAP009046	AMIN001043	ASIC010830	ASTEI20_036067		
N2.HOG0006391	OG0005298	n0			ADIR006679	AFUN2_002863	AGAP002316	AMIN004596	ASIC007968	ASTEI20_034064		
N2.HOG0006392	OG0005299	n0			ADIR015730		AGAP029477	AMIN016186	ASIC009371	ASTEI20_038283		
N2.HOG0006393	OG0005300	n0			ADIR016105	AFUN2_011743	AGAP006747	AMIN010090	ASIC019084	ASTEI20_039998		
N2.HOG0006394	OG0005301	n0			ADIR016178	AFUN2_011656	AGAP006761	AMIN010081	ASIC019060	ASTEI20_034710		
N2.HOG0006395	OG0005302	n0			ADIR003331	AFUN2_010625	AGAP003124	AMIN004658	ASIC011374	ASTEI20_034309		
N2.HOG0006396	OG0005303	n0			ADIR003333	AFUN2_008446	AGAP003126, AGAP012812	AMIN004656		ASTEI20_033056		
N2.HOG0006397	OG0005304	n0			ADIR002501	AFUN2_007903	AGAP001783	AMIN000700	ASIC020273	ASTEI20_041480		
N2.HOG0006398	OG0005305	n0			ADIR010173	AFUN2_007742	AGAP002677	AMIN003629	ASIC021015	ASTEI20_042250		
N2.HOG0006399	OG0005306	n0			ADIR003274	AFUN2_005847	AGAP003062	AMIN003769	ASIC021354	ASTEI20_040698		
N2.HOG0006400	OG0005307	n0			ADIR010171	AFUN2_013038	AGAP029115	AMIN003627	ASIC021009	ASTEI20_045441		
N2.HOG0006401	OG0005308	n0			ADIR010172	AFUN2_006173	AGAP002678	AMIN003628	ASIC021014	ASTEI20_039197		
N2.HOG0006402	OG0005309	n0			ADIR000855	AFUN2_012097	AGAP000708	AMIN005191	ASIC009671	ASTEI20_042859		
N2.HOG0006403	OG0005310	n0			ADIR001069	AFUN2_014499	AGAP000239	AMIN005511	ASIC006355	ASTEI20_032870		
N2.HOG0006404	OG0005311	n0				AFUN2_001051	AGAP001149	AMIN002320	ASIC002463	ASTEI20_040813		
N2.HOG0006405	OG0005312	n0				AFUN2_005552	AGAP000427	AMIN005574	ASIC016638	ASTEI20_033543, ASTEI20_036698		
N2.HOG0006406	OG0005313	n0			ADIR003963	AFUN2_002918	AGAP000869	AMIN002049	ASIC010253	ASTEI20_030994		
N2.HOG0006407	OG0005314	n0			ADIR001023	AFUN2_004575	AGAP000891	AMIN001070	ASIC020420	ASTEI20_036466		
N2.HOG0006408	OG0005315	n0			ADIR001011	AFUN2_013862	AGAP000841	AMIN005565	ASIC007664	ASTEI20_036645		
N2.HOG0006409	OG0005316	n0			ADIR004961	AFUN2_003339	AGAP009028	AMIN007174	ASIC005924	ASTEI20_036835		
N2.HOG0006410	OG0005317	n0			ADIR009530	AFUN2_003924	AGAP012229	AMIN006939	ASIC015403	ASTEI20_045438		
N2.HOG0006411	OG0005318	n0			ADIR009532	AFUN2_009667	AGAP012231	AMIN006937	ASIC015401	ASTEI20_033889		
N2.HOG0006412	OG0005319	n0			ADIR009365	AFUN2_007619	AGAP010031	AMIN006698	ASIC002805	ASTEI20_030804		
N2.HOG0006413	OG0005320	n0			ADIR009367	AFUN2_006860	AGAP010029	AMIN006700		ASTEI20_035111		
N2.HOG0006414	OG0005321	n0			ADIR009362	AFUN2_004038	AGAP010035	AMIN006695	ASIC002809	ASTEI20_039461		
N2.HOG0006415	OG0005322	n0			ADIR009337	AFUN2_004179	AGAP010043, AGAP012628	AMIN006687	ASIC002788	ASTEI20_036185		
N2.HOG0006416	OG0005323	n0			ADIR006016	AFUN2_008729	AGAP009512	AMIN001884	ASIC007228	ASTEI20_043177		
N2.HOG0006417	OG0005324	n0				AFUN2_004129	AGAP009505	AMIN001877	ASIC007236	ASTEI20_039227		
N2.HOG0006418	OG0005325	n0			ADIR006017	AFUN2_009208	AGAP009511	AMIN001883	ASIC007230	ASTEI20_042326		
N2.HOG0006419	OG0005326	n0			ADIR006019	AFUN2_009777	AGAP009510	AMIN001882	ASIC007231	ASTEI20_043390		
N2.HOG0006420	OG0005327	n0			ADIR005667	AFUN2_001711	AGAP010477	AMIN005036		ASTEI20_042531		
N2.HOG0006421	OG0005328	n0			ADIR000047	AFUN2_011045	AGAP012138	AMIN008310	ASIC019312	ASTEI20_038597		
