Orthogroup	AgambiaePEST	AstephensiUCISS2018
OG0005372	AGAP012309	ASTEI20_041955
OG0005373	AGAP009546	ASTEI20_038158
OG0005374	AGAP000476	ASTEI20_032001
OG0005375	AGAP007866	ASTEI20_031293
OG0005376	AGAP001224	ASTEI20_045251
OG0005377	AGAP007863	ASTEI20_039261
OG0005378	AGAP000562	ASTEI20_035669
OG0005379	AGAP010841	ASTEI20_042920
OG0005380	AGAP010874	ASTEI20_035881
OG0005381	AGAP011962	ASTEI20_037233
OG0005382	AGAP010932	ASTEI20_042194
OG0005383	AGAP009202	ASTEI20_042005
OG0005384	AGAP009204	ASTEI20_033481
OG0005385	AGAP009190	ASTEI20_044946
OG0005386	AGAP009279	ASTEI20_039201
OG0005387	AGAP007376	ASTEI20_031449, ASTEI20_031859
OG0005388	AGAP007359	ASTEI20_038318, ASTEI20_033340
OG0005389	AGAP007378	ASTEI20_035359, ASTEI20_036036
OG0005390	AGAP007358	ASTEI20_045549, ASTEI20_045520
OG0005391	AGAP007357	ASTEI20_041908, ASTEI20_041839
OG0005392	AGAP000912	ASTEI20_045225
OG0005393	AGAP000190	ASTEI20_045772
OG0005394	AGAP000173	ASTEI20_033537
OG0005395	AGAP002009	ASTEI20_045299
OG0005396	AGAP001342	ASTEI20_035893
OG0005397	AGAP001338	ASTEI20_035585
OG0005398	AGAP002917	ASTEI20_031498
OG0005399	AGAP002916	ASTEI20_043331
OG0005400	AGAP001469	ASTEI20_037035
OG0005401	AGAP003222	ASTEI20_045511
OG0005402	AGAP002157	ASTEI20_032377
OG0005403	AGAP002539	ASTEI20_044224
OG0005404	AGAP002739	ASTEI20_034118
OG0005405	AGAP000283	ASTEI20_035381
OG0005406	AGAP013112	ASTEI20_035367
OG0005407	AGAP029441	ASTEI20_041787
OG0005408	AGAP001507	ASTEI20_040210
OG0005409	AGAP001513	ASTEI20_035714
OG0005410	AGAP002437	ASTEI20_034275
OG0005411	AGAP001512	ASTEI20_036134
OG0005412	AGAP001157	ASTEI20_031524
OG0005413	AGAP001506	ASTEI20_035683
OG0005414	AGAP001504	ASTEI20_041428
OG0005415	AGAP002436	ASTEI20_037237
OG0005416	AGAP001503	ASTEI20_035774
OG0005417	AGAP003966	ASTEI20_039530
OG0005418	AGAP003972	ASTEI20_031575
OG0005419	AGAP002277	ASTEI20_035308
OG0005420	AGAP003968	ASTEI20_038417
OG0005421	AGAP029442	ASTEI20_042787
OG0005422	AGAP002278	ASTEI20_038016
OG0005423	AGAP003970	ASTEI20_032456
OG0005424	AGAP003975	ASTEI20_036855
OG0005425	AGAP001856	ASTEI20_039765
OG0005426	AGAP010870	ASTEI20_041696
OG0005428	AGAP001900	ASTEI20_044817
OG0005429	AGAP001903	ASTEI20_038475
OG0005430	AGAP001884	ASTEI20_036752
OG0005431	AGAP013102	ASTEI20_040821
OG0005432	AGAP001905	ASTEI20_044566
OG0005433	AGAP001898	ASTEI20_042694
OG0005434	AGAP001902	ASTEI20_038488
OG0005435	AGAP001888	ASTEI20_036696
OG0005436	AGAP001882	ASTEI20_037940
OG0005437	AGAP001909	ASTEI20_031472
OG0005438	AGAP009983	ASTEI20_042737
OG0005439	AGAP011506	ASTEI20_037681
OG0005440	AGAP007259	ASTEI20_044371
OG0005441	AGAP007258	ASTEI20_031601
OG0005442	AGAP013238	ASTEI20_038590
OG0005443	AGAP004448	ASTEI20_043718
OG0005444	AGAP002527	ASTEI20_038970
OG0005445	AGAP002530	ASTEI20_040943
OG0005446	AGAP002523	ASTEI20_035764
OG0005447	AGAP001932	ASTEI20_035022
OG0005448	AGAP001929	ASTEI20_046053
OG0005449	AGAP002525	ASTEI20_042162
OG0005450	AGAP002526	ASTEI20_040890
OG0005451	AGAP002524	ASTEI20_037800
OG0005452	AGAP002528	ASTEI20_036365
OG0005453	AGAP002532	ASTEI20_033777
OG0005454	AGAP002531	ASTEI20_037637
OG0005455	AGAP010289	ASTEI20_040247
OG0005456	AGAP004761	ASTEI20_038303
OG0005457	AGAP011181	ASTEI20_033034
OG0005458	AGAP012164	ASTEI20_044918
OG0005459	AGAP010217	ASTEI20_040224
OG0005460	AGAP008869	ASTEI20_032711
OG0005461	AGAP008871	ASTEI20_040819
OG0005462	AGAP010215	ASTEI20_043457
OG0005463	AGAP008872	ASTEI20_038164
OG0005464	AGAP004039	ASTEI20_031204
OG0005465	AGAP006028	ASTEI20_036292
OG0005466	AGAP007136	ASTEI20_035729
OG0005467	AGAP003135	ASTEI20_036290
OG0005468	AGAP003136	ASTEI20_030790
OG0005469	AGAP003373	ASTEI20_037479
OG0005470	AGAP003140	ASTEI20_041245
OG0005471	AGAP003138	ASTEI20_036229
OG0005472	AGAP003131	ASTEI20_045921
OG0005473	AGAP012160	ASTEI20_042663
OG0005474	AGAP012148	ASTEI20_039112
OG0005475	AGAP028631	ASTEI20_042841
OG0005476	AGAP012163	ASTEI20_043555
OG0005477	AGAP012144	ASTEI20_043670
OG0005478	AGAP012143	ASTEI20_030828
OG0005479	AGAP012146	ASTEI20_045356
OG0005480	AGAP012152	ASTEI20_033673
OG0005482	AGAP000810	ASTEI20_034904
OG0005483	AGAP000805	ASTEI20_040067
OG0005484	AGAP000808	ASTEI20_035564
OG0005485	AGAP002308	ASTEI20_031654
OG0005486	AGAP000832	ASTEI20_033995
OG0005487	AGAP010224, AGAP012756	ASTEI20_044533
OG0005488	AGAP008697	ASTEI20_036295
OG0005489	AGAP001069	ASTEI20_043975, ASTEI20_035532
OG0005490	AGAP007575	ASTEI20_041865
OG0005491	AGAP007578	ASTEI20_032762
OG0005492	AGAP007579	ASTEI20_033959
OG0005494	AGAP007574	ASTEI20_036025
OG0005495	AGAP009134	ASTEI20_044917
OG0005496	AGAP009130	ASTEI20_033091
OG0005497	AGAP009126	ASTEI20_046152
OG0005498	AGAP009131	ASTEI20_034304
OG0005499	AGAP009129	ASTEI20_032531
OG0005500	AGAP009135	ASTEI20_037772
OG0005501	AGAP009127	ASTEI20_039280
OG0005502	AGAP009133	ASTEI20_045060
OG0005503	AGAP000615	ASTEI20_032464
OG0005505	AGAP002438	ASTEI20_031627
OG0005506	AGAP000814	ASTEI20_046039
OG0005507	AGAP000561	ASTEI20_037416
OG0005508	AGAP002440	ASTEI20_034300
OG0005509	AGAP002439	ASTEI20_036772
OG0005510	AGAP005193	ASTEI20_039614
OG0005511	AGAP003361	ASTEI20_043250
OG0005512	AGAP004830	ASTEI20_035576
OG0005513	AGAP011885	ASTEI20_039829
OG0005514	AGAP011883	ASTEI20_044299
OG0005515	AGAP011545	ASTEI20_036829
OG0005516	AGAP012330	ASTEI20_041751
OG0005517	AGAP008379	ASTEI20_038474
OG0005518	AGAP008362	ASTEI20_043444
OG0005519	AGAP008375	ASTEI20_031514
OG0005520	AGAP008376	ASTEI20_045767
OG0005521	AGAP008377	ASTEI20_046107
OG0005522	AGAP008374	ASTEI20_033328
OG0005523	AGAP008364	ASTEI20_036928
OG0005524	AGAP008089	ASTEI20_037556
OG0005525	AGAP028115	ASTEI20_034984
OG0005526	AGAP004340	ASTEI20_040202
OG0005527	AGAP004344	ASTEI20_044584
OG0005528	AGAP009458	ASTEI20_041663
OG0005529	AGAP009457	ASTEI20_032348
OG0005530	AGAP009463	ASTEI20_046150
OG0005531	AGAP005773	ASTEI20_037358
OG0005532	AGAP007102	ASTEI20_036519
OG0005533	AGAP005063	ASTEI20_035771
OG0005534	AGAP007100	ASTEI20_042848
OG0005535	AGAP001959	ASTEI20_037327
OG0005536	AGAP001450	ASTEI20_042692
OG0005537	AGAP001445	ASTEI20_035499
OG0005538	AGAP001447	ASTEI20_036758
OG0005539	AGAP001448	ASTEI20_038326
OG0005540	AGAP000784	ASTEI20_031001
OG0005541	AGAP005824	ASTEI20_037633
OG0005542	AGAP005825	ASTEI20_036099
OG0005543	AGAP005828	ASTEI20_033453
OG0005544	AGAP005823	ASTEI20_036153
OG0005545	AGAP008753	ASTEI20_040352
OG0005546	AGAP009777	ASTEI20_041510
OG0005547	AGAP003636	ASTEI20_034542
OG0005548	AGAP003638	ASTEI20_033982
OG0005549	AGAP003632	ASTEI20_039959
OG0005550	AGAP004012	ASTEI20_041230
OG0005551	AGAP012084	ASTEI20_033585
OG0005552	AGAP002702	ASTEI20_037884
OG0005553	AGAP010716	ASTEI20_034528
OG0005554	AGAP010703	ASTEI20_034017
OG0005555	AGAP011488	ASTEI20_044445
OG0005556	AGAP010717	ASTEI20_032610
OG0005557	AGAP010702	ASTEI20_032164
OG0005558	AGAP010715	ASTEI20_033751
OG0005559	AGAP010711	ASTEI20_034816
OG0005560	AGAP012044	ASTEI20_044833
OG0005561	AGAP011462	ASTEI20_040227
OG0005562	AGAP012487	ASTEI20_042006
OG0005563	AGAP012460	ASTEI20_042427
OG0005564	AGAP012707	ASTEI20_031081
OG0005565	AGAP010319	ASTEI20_044783
OG0005566	AGAP012466	ASTEI20_039852
OG0005567	AGAP012462	ASTEI20_037715
OG0005568	AGAP004990	ASTEI20_034504
OG0005569	AGAP004991	ASTEI20_038584
OG0005570	AGAP004989	ASTEI20_042982
OG0005571	AGAP004992	ASTEI20_043635
OG0005572	AGAP003620	ASTEI20_031967
OG0005573	AGAP004470	ASTEI20_040861
OG0005574	AGAP003153	ASTEI20_037861
OG0005575	AGAP003820	ASTEI20_036485
OG0005576	AGAP004480	ASTEI20_033962
OG0005577	AGAP004481	ASTEI20_035494
OG0005578	AGAP004471	ASTEI20_033720
OG0005579	AGAP004477	ASTEI20_032797
OG0005580	AGAP003819	ASTEI20_040604
OG0005581	AGAP004430	ASTEI20_041737
OG0005582	AGAP002139	ASTEI20_042970
OG0005583	AGAP002161	ASTEI20_042622
OG0005584	AGAP002040	ASTEI20_035623
OG0005585	AGAP003287	ASTEI20_036082
OG0005586	AGAP007955	ASTEI20_034679
OG0005587	AGAP007956	ASTEI20_032187
OG0005588	AGAP009637	ASTEI20_042728
OG0005589	AGAP007963	ASTEI20_043745
OG0005590	AGAP008678	ASTEI20_035502
OG0005591	AGAP008991	ASTEI20_041906
OG0005592	AGAP007957	ASTEI20_031040
OG0005593	AGAP007954	ASTEI20_043861
OG0005594	AGAP005949	ASTEI20_034458
OG0005595	AGAP005948	ASTEI20_042228
OG0005596	AGAP006469	ASTEI20_038939
OG0005597	AGAP004778	ASTEI20_045204
OG0005598	AGAP004777	ASTEI20_040233
OG0005599	AGAP011271	ASTEI20_033206
OG0005600	AGAP005814	ASTEI20_031559
OG0005601	AGAP000938	ASTEI20_037224
OG0005602	AGAP007585	ASTEI20_038224
OG0005603	AGAP001278	ASTEI20_042399
OG0005604	AGAP029806	ASTEI20_043087
OG0005605	AGAP000924	ASTEI20_038370
OG0005606	AGAP001568	ASTEI20_035537
OG0005607	AGAP000326	ASTEI20_036020
OG0005608	AGAP001093	ASTEI20_036126
OG0005609	AGAP000433	ASTEI20_045330
OG0005610	AGAP006838	ASTEI20_037178
OG0005611	AGAP003655	ASTEI20_038513
OG0005612	AGAP003652	ASTEI20_042870
OG0005613	AGAP005903	ASTEI20_037081
OG0005614	AGAP005915	ASTEI20_044989
OG0005615	AGAP005914	ASTEI20_043778
OG0005616	AGAP003035	ASTEI20_032562
OG0005617	AGAP001306	ASTEI20_033911
OG0005618	AGAP001307	ASTEI20_035780
OG0005619	AGAP001308	ASTEI20_037429
OG0005620	AGAP007018	ASTEI20_042671
OG0005621	AGAP007019	ASTEI20_045072
OG0005622	AGAP007020	ASTEI20_041215
OG0005623	AGAP007021	ASTEI20_034146
OG0005624	AGAP008191	ASTEI20_036979
OG0005625	AGAP009078	ASTEI20_040670
OG0005626	AGAP008895	ASTEI20_044474
OG0005627	AGAP009601	ASTEI20_043442
OG0005628	AGAP028170	ASTEI20_040948
OG0005629	AGAP008896	ASTEI20_037419
OG0005630	AGAP005291	ASTEI20_045110
OG0005631	AGAP005292	ASTEI20_043598
OG0005632	AGAP007294	ASTEI20_040993
OG0005633	AGAP005818	ASTEI20_038152
OG0005634	AGAP007297	ASTEI20_035756
OG0005635	AGAP007299	ASTEI20_038094
OG0005636	AGAP007295	ASTEI20_036301
OG0005637	AGAP007298	ASTEI20_043069
OG0005638	AGAP005820	ASTEI20_035836
OG0005639	AGAP007396	ASTEI20_043247
OG0005640	AGAP012847, AGAP007296	ASTEI20_033594
OG0005641	AGAP002220	ASTEI20_038846
OG0005642	AGAP003873	ASTEI20_039336
OG0005643	AGAP003874	ASTEI20_039038
OG0005644	AGAP002939	ASTEI20_041803
OG0005645	AGAP002935	ASTEI20_037124
OG0005646	AGAP001762	ASTEI20_034492
OG0005647	AGAP004048	ASTEI20_040786
OG0005648	AGAP008208	ASTEI20_043153, ASTEI20_046024
OG0005649	AGAP008313	ASTEI20_044271
OG0005650	AGAP009172	ASTEI20_032385
OG0005651	AGAP012635, AGAP009924	ASTEI20_035651
OG0005652	AGAP004208	ASTEI20_038076
OG0005653	AGAP001675	ASTEI20_039481
OG0005654	AGAP000870	ASTEI20_031824
OG0005655	AGAP003725	ASTEI20_037440
OG0005656	AGAP003726	ASTEI20_044395
OG0005657	AGAP002800	ASTEI20_040630
OG0005658	AGAP005589	ASTEI20_045611
OG0005659	AGAP005588	ASTEI20_044846
OG0005660	AGAP005595	ASTEI20_045825
OG0005661	AGAP007604	ASTEI20_033964
OG0005662	AGAP012381	ASTEI20_040111
OG0005663	AGAP012417	ASTEI20_037433
OG0005664	AGAP012416	ASTEI20_033838
OG0005665	AGAP007459	ASTEI20_033291
OG0005666	AGAP007472	ASTEI20_038351
OG0005667	AGAP006803	ASTEI20_040612
OG0005668	AGAP011603	ASTEI20_045692
OG0005669	AGAP004825	ASTEI20_033950
OG0005670	AGAP000930	ASTEI20_039774
OG0005671	AGAP007765	ASTEI20_045398
OG0005672	AGAP007772	ASTEI20_032525
OG0005673	AGAP007761	ASTEI20_038613
OG0005674	AGAP007766	ASTEI20_045952
OG0005675	AGAP007763	ASTEI20_038949
OG0005676	AGAP011136	ASTEI20_039076
OG0005677	AGAP005190	ASTEI20_032856
OG0005678	AGAP007511	ASTEI20_032222
OG0005679	AGAP007505	ASTEI20_045097
OG0005680	AGAP007512	ASTEI20_044146
OG0005681	AGAP007500	ASTEI20_032691
OG0005682	AGAP007506	ASTEI20_032031
OG0005683	AGAP004557	ASTEI20_044850
OG0005684	AGAP004235	ASTEI20_034849
OG0005685	AGAP004238	ASTEI20_034257
OG0005686	AGAP000191	ASTEI20_042492
OG0005687	AGAP009319	ASTEI20_041630
OG0005688	AGAP009329	ASTEI20_037038
OG0005689	AGAP009325	ASTEI20_043784
OG0005690	AGAP009323	ASTEI20_041389
OG0005691	AGAP012018	ASTEI20_043578
OG0005692	AGAP004805	ASTEI20_031313
OG0005693	AGAP001878	ASTEI20_035375
OG0005694	AGAP004909	ASTEI20_031087
OG0005695	AGAP001880	ASTEI20_032366
OG0005696	AGAP001874	ASTEI20_041211
OG0005697	AGAP001936	ASTEI20_036268
OG0005698	AGAP001938	ASTEI20_032656
OG0005699	AGAP001879	ASTEI20_037150
OG0005700	AGAP003513	ASTEI20_041985
OG0005701	AGAP029633	ASTEI20_035397
OG0005702	AGAP011801	ASTEI20_036326
OG0005703	AGAP011800	ASTEI20_041759
OG0005704	AGAP011888	ASTEI20_040006
OG0005705	AGAP011727	ASTEI20_034413
OG0005706	AGAP011413	ASTEI20_041051
OG0005707	AGAP011889	ASTEI20_033011
OG0005708	AGAP029902	ASTEI20_032565
OG0005709	AGAP011892	ASTEI20_045562
OG0005710	AGAP011803	ASTEI20_041901
OG0005711	AGAP010792	ASTEI20_035558
OG0005712	AGAP010793	ASTEI20_031454
OG0005713	AGAP006428	ASTEI20_036882
OG0005714	AGAP009991	ASTEI20_040676
OG0005715	AGAP004864	ASTEI20_035540
OG0005716	AGAP009993	ASTEI20_044839
OG0005717	AGAP005259	ASTEI20_038270
OG0005718	AGAP009989	ASTEI20_033035
OG0005719	AGAP009990	ASTEI20_044275
OG0005720	AGAP009988	ASTEI20_034659
OG0005721	AGAP006356	ASTEI20_041841
OG0005722	AGAP005144	ASTEI20_036171
OG0005723	AGAP000536	ASTEI20_039389
OG0005724	AGAP000297	ASTEI20_042923
OG0005725	AGAP000298	ASTEI20_044804
OG0005726	AGAP011351	ASTEI20_035934
OG0005727	AGAP010592	ASTEI20_033711
OG0005728	AGAP011354	ASTEI20_041825
OG0005729	AGAP005977	ASTEI20_041283
OG0005730	AGAP011352	ASTEI20_033182
OG0005731	AGAP010738	ASTEI20_042999
OG0005732	AGAP000578	ASTEI20_045389
OG0005733	AGAP000579	ASTEI20_043737
OG0005734	AGAP029597	ASTEI20_033231
OG0005735	AGAP012129	ASTEI20_037635
OG0005736	AGAP012130	ASTEI20_034560
OG0005737	AGAP012125	ASTEI20_033745
OG0005738	AGAP004715	ASTEI20_036571
OG0005739	AGAP004337	ASTEI20_041651
OG0005740	AGAP000986	ASTEI20_036030
OG0005741	AGAP007845	ASTEI20_033290
OG0005742	AGAP009003	ASTEI20_037865
OG0005743	AGAP009001	ASTEI20_038505
OG0005744	AGAP028635	ASTEI20_039142
OG0005745	AGAP004819	ASTEI20_037703
OG0005746	AGAP004817	ASTEI20_032690
OG0005747	AGAP004818	ASTEI20_034907
OG0005748	AGAP010033	ASTEI20_037818
OG0005749	AGAP006256	ASTEI20_039099
OG0005750	AGAP004820	ASTEI20_044642
OG0005751	AGAP002925	ASTEI20_044970
OG0005752	AGAP004537	ASTEI20_034480
OG0005753	AGAP004535	ASTEI20_034818
OG0005754	AGAP004530	ASTEI20_043880
OG0005755	AGAP000526	ASTEI20_032890
OG0005756	AGAP000402	ASTEI20_039728
OG0005757	AGAP028542	ASTEI20_038817
OG0005758	AGAP001535	ASTEI20_037675
OG0005759	AGAP001533	ASTEI20_043211
OG0005760	AGAP001528	ASTEI20_044296
OG0005761	AGAP013478	ASTEI20_032583
OG0005762	AGAP004946	ASTEI20_042605
OG0005763	AGAP001527	ASTEI20_043261
OG0005764	AGAP004731	ASTEI20_043242
OG0005765	AGAP004737	ASTEI20_039744
OG0005766	AGAP004738	ASTEI20_034885
OG0005767	AGAP004742	ASTEI20_038907
OG0005768	AGAP003335	ASTEI20_041939
OG0005769	AGAP003337	ASTEI20_036189
OG0005770	AGAP003821	ASTEI20_044627
OG0005771	AGAP003336	ASTEI20_037955
OG0005772	AGAP003341	ASTEI20_044381
OG0005773	AGAP003339	ASTEI20_038022
OG0005774	AGAP003823	ASTEI20_031450
OG0005775	AGAP002253	ASTEI20_033176
OG0005776	AGAP004640	ASTEI20_036411
OG0005777	AGAP009042	ASTEI20_043702
OG0005778	AGAP029598	ASTEI20_042909
OG0005779	AGAP029473	ASTEI20_043280
OG0005780	AGAP005435	ASTEI20_045536
OG0005781	AGAP029502	ASTEI20_044834
OG0005782	AGAP029717	ASTEI20_038281
OG0005783	AGAP010376	ASTEI20_038912
OG0005784	AGAP003988	ASTEI20_040843
OG0005785	AGAP001039	ASTEI20_040145
OG0005786	AGAP001037	ASTEI20_044489
OG0005787	AGAP000549	ASTEI20_044724
OG0005788	AGAP000422	ASTEI20_034001
OG0005789	AGAP000436	ASTEI20_039716
OG0005790	AGAP011772	ASTEI20_045289
OG0005791	AGAP011770	ASTEI20_031936
OG0005792	AGAP007119	ASTEI20_033249
OG0005793	AGAP010272	ASTEI20_043271
OG0005794	AGAP012518	ASTEI20_037552
OG0005795	AGAP006687	ASTEI20_032770
OG0005796	AGAP006688	ASTEI20_038359
OG0005797	AGAP001200	ASTEI20_031076
OG0005798	AGAP001194	ASTEI20_031247
OG0005799	AGAP013386	ASTEI20_044683
OG0005800	AGAP007050	ASTEI20_039881
OG0005801	AGAP007049	ASTEI20_045776
OG0005802	AGAP007053	ASTEI20_041487
OG0005803	AGAP007051	ASTEI20_044290
OG0005804	AGAP007989	ASTEI20_042615
OG0005805	AGAP000354	ASTEI20_031317
OG0005806	AGAP000899	ASTEI20_038882
OG0005807	AGAP000332	ASTEI20_045792
OG0005808	AGAP003229	ASTEI20_031608
OG0005809	AGAP001793	ASTEI20_036476
OG0005810	AGAP003228	ASTEI20_036647
OG0005811	AGAP001362	ASTEI20_037154
OG0005812	AGAP003276	ASTEI20_038693
OG0005813	AGAP003273	ASTEI20_042602
OG0005814	AGAP003935	ASTEI20_035615
OG0005815	AGAP003453	ASTEI20_041007
OG0005816	AGAP003454	ASTEI20_038652
OG0005817	AGAP003934	ASTEI20_033215
OG0005818	AGAP004322	ASTEI20_040797
OG0005819	AGAP003936	ASTEI20_031428
OG0005820	AGAP028490	ASTEI20_040610
OG0005821	AGAP001733	ASTEI20_039460
OG0005822	AGAP008325	ASTEI20_044882
OG0005823	AGAP008327	ASTEI20_040285
OG0005824	AGAP004659	ASTEI20_043628
OG0005825	AGAP006880	ASTEI20_045540
OG0005826	AGAP006888	ASTEI20_038358
OG0005827	AGAP006872	ASTEI20_045747
OG0005828	AGAP006873	ASTEI20_043068
OG0005829	AGAP011778	ASTEI20_030809
OG0005830	AGAP004641	ASTEI20_031402
OG0005831	AGAP011099	ASTEI20_033229
OG0005832	AGAP002302	ASTEI20_040105
OG0005833	AGAP002305	ASTEI20_038936
OG0005834	AGAP002300	ASTEI20_038993
OG0005835	AGAP007121	ASTEI20_043386
OG0005836	AGAP004937	ASTEI20_031175
OG0005837	AGAP005521	ASTEI20_035253
OG0005838	AGAP005701	ASTEI20_041863
OG0005839	AGAP005861	ASTEI20_042732
OG0005840	AGAP009771	ASTEI20_033981
OG0005841	AGAP009772	ASTEI20_030987
OG0005842	AGAP009770	ASTEI20_043831
OG0005843	AGAP002066	ASTEI20_033951
OG0005844	AGAP002071	ASTEI20_031992
OG0005845	AGAP002064	ASTEI20_034869
OG0005846	AGAP002065	ASTEI20_039341
OG0005847	AGAP001917	ASTEI20_032428
OG0005848	AGAP001914	ASTEI20_045541
OG0005849	AGAP001915	ASTEI20_039588
OG0005850	AGAP002183	ASTEI20_032757, ASTEI20_040566
OG0005851	AGAP002759	ASTEI20_042726
OG0005852	AGAP001828	ASTEI20_030964
OG0005853	AGAP029563	ASTEI20_041611
OG0005854	AGAP010314	ASTEI20_037833
OG0005855	AGAP028425	ASTEI20_037031
OG0005856	AGAP004958	ASTEI20_034881
OG0005857	AGAP004968	ASTEI20_034061
OG0005858	AGAP004959	ASTEI20_039310
OG0005859	AGAP004961	ASTEI20_042679
OG0005860	AGAP004965	ASTEI20_032709
OG0005861	AGAP004956	ASTEI20_032850
OG0005862	AGAP007373	ASTEI20_034336
OG0005863	AGAP007369	ASTEI20_035095
OG0005864	AGAP007383	ASTEI20_040129, ASTEI20_035386
OG0005865	AGAP007363	ASTEI20_032781
OG0005866	AGAP009117	ASTEI20_033326
OG0005867	AGAP009116	ASTEI20_036216
OG0005868	AGAP009114	ASTEI20_032282
OG0005869	AGAP008875	ASTEI20_043632
OG0005870	AGAP008874	ASTEI20_036589
OG0005871	AGAP008876	ASTEI20_038542
OG0005872	AGAP007789	ASTEI20_041053
OG0005873	AGAP007786	ASTEI20_032717
OG0005874	AGAP007784	ASTEI20_039103
OG0005875	AGAP003769	ASTEI20_043126
OG0005876	AGAP003768	ASTEI20_042185
OG0005877	AGAP001211	ASTEI20_042825
OG0005878	AGAP001212	ASTEI20_046157
OG0005879	AGAP001207	ASTEI20_031336
OG0005880	AGAP003775	ASTEI20_037102
OG0005881	AGAP003770	ASTEI20_033048
OG0005882	AGAP011538	ASTEI20_035660
OG0005883	AGAP011539	ASTEI20_039243
OG0005884	AGAP011541	ASTEI20_044034
OG0005885	AGAP001023	ASTEI20_044071
OG0005886	AGAP000220	ASTEI20_045290
OG0005887	AGAP001237	ASTEI20_035999
OG0005888	AGAP002239	ASTEI20_039859
OG0005889	AGAP002235	ASTEI20_041886
OG0005890	AGAP001235	ASTEI20_038235
OG0005891	AGAP002236	ASTEI20_033118
OG0005892	AGAP009865	ASTEI20_041884
OG0005893	AGAP011245	ASTEI20_032146
OG0005894	AGAP011244	ASTEI20_034019
OG0005895	AGAP011243	ASTEI20_034718
OG0005896	AGAP011246	ASTEI20_041946
OG0005897	AGAP011248	ASTEI20_040590
OG0005898	AGAP011242	ASTEI20_044363
OG0005899	AGAP008993	ASTEI20_044228
OG0005900	AGAP001124	ASTEI20_043882
OG0005901	AGAP010229	ASTEI20_041994
OG0005902	AGAP010230	ASTEI20_044782
OG0005903	AGAP010228	ASTEI20_037501
OG0005904	AGAP011077	ASTEI20_032154
OG0005905	AGAP011081	ASTEI20_031291
OG0005906	AGAP011070	ASTEI20_044931
OG0005907	AGAP011078	ASTEI20_045248
OG0005908	AGAP011086	ASTEI20_038161
OG0005909	AGAP011084	ASTEI20_038376
OG0005910	AGAP011080	ASTEI20_041096
OG0005911	AGAP011062	ASTEI20_043345
OG0005912	AGAP011061	ASTEI20_043208
OG0005913	AGAP009314	ASTEI20_031629
OG0005914	AGAP009743	ASTEI20_045528
OG0005915	AGAP009742	ASTEI20_040921
OG0005916	AGAP009746	ASTEI20_030855
OG0005917	AGAP008912	ASTEI20_046148, ASTEI20_041232
OG0005918	AGAP028645	ASTEI20_033039
OG0005919	AGAP009747	ASTEI20_040212
OG0005920	AGAP009744	ASTEI20_045082
OG0005921	AGAP009740	ASTEI20_040192
OG0005922	AGAP012002	ASTEI20_045862
OG0005923	AGAP012005	ASTEI20_034285
OG0005924	AGAP012003	ASTEI20_038787
OG0005925	AGAP006232	ASTEI20_033703
OG0005926	AGAP006229	ASTEI20_041345
OG0005927	AGAP006231	ASTEI20_042696
OG0005928	AGAP006393	ASTEI20_044841
OG0005929	AGAP006392	ASTEI20_032909
OG0005930	AGAP004140	ASTEI20_041087
OG0005931	AGAP004351	ASTEI20_031389
OG0005932	AGAP004593	ASTEI20_041049
OG0005933	AGAP004595	ASTEI20_032769
OG0005934	AGAP012793, AGAP003858	ASTEI20_030929
OG0005935	AGAP004204	ASTEI20_043995
OG0005936	AGAP004280	ASTEI20_037823
OG0005937	AGAP004205	ASTEI20_035248
OG0005938	AGAP010757	ASTEI20_033597
OG0005939	AGAP029638	ASTEI20_044418
OG0005940	AGAP004803	ASTEI20_032681
OG0005941	AGAP010679	ASTEI20_032957
OG0005942	AGAP010755	ASTEI20_041931
OG0005943	AGAP010756	ASTEI20_039062
OG0005944	AGAP010680	ASTEI20_044088
OG0005945	AGAP002374	ASTEI20_040580
OG0005946	AGAP002282	ASTEI20_037847
OG0005947	AGAP004298	ASTEI20_035691
OG0005948	AGAP002370	ASTEI20_034724
OG0005949	AGAP004299	ASTEI20_041495
OG0005950	AGAP004297	ASTEI20_042321
OG0005951	AGAP004300	ASTEI20_043420
OG0005952	AGAP003488	ASTEI20_033621
OG0005953	AGAP003485	ASTEI20_032179
OG0005954	AGAP009347	ASTEI20_042568
OG0005955	AGAP009348	ASTEI20_036960
OG0005956	AGAP029635	ASTEI20_035542
OG0005957	AGAP005081	ASTEI20_034223
OG0005958	AGAP005080	ASTEI20_046010
OG0005959	AGAP005079	ASTEI20_032708
OG0005960	AGAP005082	ASTEI20_040543
OG0005961	AGAP010586	ASTEI20_042559
OG0005962	AGAP004023	ASTEI20_043146
OG0005963	AGAP005856	ASTEI20_040308
OG0005964	AGAP006772	ASTEI20_034985
OG0005965	AGAP006769	ASTEI20_035682
OG0005966	AGAP009788	ASTEI20_031385
OG0005967	AGAP008967	ASTEI20_037052
OG0005968	AGAP009881	ASTEI20_032055
OG0005969	AGAP000529	ASTEI20_032184
OG0005970	AGAP000963	ASTEI20_041907
OG0005971	AGAP001050	ASTEI20_036031
OG0005972	AGAP000966	ASTEI20_041484
OG0005973	AGAP007213	ASTEI20_044805
OG0005974	AGAP004377	ASTEI20_031510
OG0005975	AGAP004938	ASTEI20_031068
OG0005976	AGAP005630	ASTEI20_039768
