Orthogroup	AgambiaePEST	AdirusWRAIR2
OG0005659	AGAP005588	ADIR007174
OG0005660	AGAP005595	ADIR007171
OG0005661	AGAP007604	ADIR007111
OG0005662	AGAP012381	ADIR000557
OG0005663	AGAP012417	ADIR001726
OG0005664	AGAP012416	ADIR008161
OG0005665	AGAP007459	ADIR007239
OG0005666	AGAP007472	ADIR007233
OG0005667	AGAP006803	ADIR003584
OG0005668	AGAP011603	ADIR000148
OG0005669	AGAP004825	ADIR009216
OG0005670	AGAP000930	ADIR011654
OG0005671	AGAP007765	ADIR010943
OG0005672	AGAP007772	ADIR010937
OG0005673	AGAP007761	ADIR010946
OG0005674	AGAP007766	ADIR010942
OG0005675	AGAP007763	ADIR010945
OG0005676	AGAP011136	ADIR001753
OG0005677	AGAP005190	ADIR015745
OG0005678	AGAP007511	ADIR007203
OG0005679	AGAP007505	ADIR007207
OG0005680	AGAP007512	ADIR007202
OG0005681	AGAP007500	ADIR007212
OG0005682	AGAP007506	ADIR007206
OG0005683	AGAP004557	ADIR004421
OG0005684	AGAP004235	ADIR005517
OG0005685	AGAP004238	ADIR005514
OG0005686	AGAP000191	ADIR001511
OG0005687	AGAP009319	ADIR006138
OG0005688	AGAP009329	ADIR006133
OG0005689	AGAP009325	ADIR006134
OG0005690	AGAP009323	ADIR006136
OG0005691	AGAP012018	ADIR009679
OG0005692	AGAP004805	ADIR009201
OG0005693	AGAP001878	ADIR002677
OG0005694	AGAP004909	ADIR001681
OG0005695	AGAP001880	ADIR003035
OG0005696	AGAP001874	ADIR002680
OG0005697	AGAP001936	ADIR003080
OG0005698	AGAP001938	ADIR003082
OG0005699	AGAP001879	ADIR002678
OG0005700	AGAP003513	ADIR010636
OG0005701	AGAP029633	ADIR000084
OG0005702	AGAP011801	ADIR002184
OG0005703	AGAP011800	ADIR002185
OG0005704	AGAP011888	ADIR001978
OG0005705	AGAP011727	ADIR009629
OG0005706	AGAP011413	ADIR009599
OG0005707	AGAP011889	ADIR001977
OG0005708	AGAP029902	ADIR001974
OG0005709	AGAP011892	ADIR001973
OG0005710	AGAP011803	ADIR002182
OG0005711	AGAP010792	ADIR011579
OG0005712	AGAP010793	ADIR011580
OG0005713	AGAP006428	ADIR007688
OG0005714	AGAP009991	ADIR009407
OG0005715	AGAP004864	ADIR009249
OG0005716	AGAP009993	ADIR009406
OG0005717	AGAP005259	ADIR004360
OG0005718	AGAP009989	ADIR009409
OG0005719	AGAP009990	ADIR009408
OG0005720	AGAP009988	ADIR009410
OG0005721	AGAP006356	ADIR008077
OG0005722	AGAP005144	ADIR003844
OG0005723	AGAP000536	ADIR000960
OG0005724	AGAP000297	ADIR001459
OG0005725	AGAP000298	ADIR001458
OG0005726	AGAP011351	ADIR002122
OG0005727	AGAP010592	ADIR000406
OG0005728	AGAP011354	ADIR002118
OG0005729	AGAP005977	ADIR007477
OG0005730	AGAP011352	ADIR002120
OG0005731	AGAP010738	ADIR005619
OG0005732	AGAP000578	ADIR001316
OG0005733	AGAP000579	ADIR005780
OG0005734	AGAP029597	ADIR000060
OG0005735	AGAP012129	ADIR000058
OG0005736	AGAP012130	ADIR000057
OG0005737	AGAP012125	ADIR000061
OG0005738	AGAP004715	ADIR009127
OG0005739	AGAP004337	ADIR005402
OG0005740	AGAP000986	ADIR001247
OG0005741	AGAP007845	ADIR008554
OG0005742	AGAP009003	ADIR005054
OG0005743	AGAP009001	ADIR005048
OG0005744	AGAP028635	ADIR009516
OG0005745	AGAP004819	ADIR009211
OG0005746	AGAP004817	ADIR009209
OG0005747	AGAP004818	ADIR009210
OG0005748	AGAP010033	ADIR009364
OG0005749	AGAP006256	ADIR006956
OG0005750	AGAP004820	ADIR009212
OG0005751	AGAP002925	ADIR002642
OG0005752	AGAP004537	ADIR004437
OG0005753	AGAP004535	ADIR004439
OG0005754	AGAP004530	ADIR004444
OG0005755	AGAP000526	ADIR001034
OG0005756	AGAP000402	ADIR001160
OG0005757	AGAP028542	ADIR002231
OG0005758	AGAP001535	ADIR009886
OG0005759	AGAP001533	ADIR009884
OG0005760	AGAP001528	ADIR009879
OG0005761	AGAP013478	ADIR009880
OG0005762	AGAP004946	ADIR001655
OG0005763	AGAP001527	ADIR009878
OG0005764	AGAP004731	ADIR009133
OG0005765	AGAP004737	ADIR009140
OG0005766	AGAP004738	ADIR009141
OG0005767	AGAP004742	ADIR009145
OG0005768	AGAP003335	ADIR006514
OG0005769	AGAP003337	ADIR006516
OG0005770	AGAP003821	ADIR006525
OG0005771	AGAP003336	ADIR006515
OG0005772	AGAP003341	ADIR006519
OG0005773	AGAP003339	ADIR006518
OG0005774	AGAP003823	ADIR006524
OG0005775	AGAP002253	ADIR008919
OG0005776	AGAP004640	ADIR005878
OG0005777	AGAP009042	ADIR004712
OG0005778	AGAP029598	ADIR008796
OG0005779	AGAP029473	ADIR008797
OG0005780	AGAP005435	ADIR008801
OG0005781	AGAP029502	ADIR011165
OG0005783	AGAP010376	ADIR005596
OG0005784	AGAP003988	ADIR003234
OG0005785	AGAP001039	ADIR004119
OG0005786	AGAP001037	ADIR004122
OG0005787	AGAP000549	ADIR001322
OG0005788	AGAP000422	ADIR001175
OG0005789	AGAP000436	ADIR001411
OG0005790	AGAP011772	ADIR002204
OG0005791	AGAP011770	ADIR002208
OG0005792	AGAP007119	ADIR008042
OG0005793	AGAP010272	ADIR004084
OG0005794	AGAP012518	ADIR004109
OG0005795	AGAP006687	ADIR003691
OG0005796	AGAP006688	ADIR003690
OG0005797	AGAP001200	ADIR010028
OG0005798	AGAP001194	ADIR010038
OG0005799	AGAP013386	ADIR010031
OG0005800	AGAP007050	ADIR007870
OG0005801	AGAP007049	ADIR007868
OG0005802	AGAP007053	ADIR007873
OG0005803	AGAP007051	ADIR015503
OG0005804	AGAP007989	ADIR011009
OG0005805	AGAP000354	ADIR001217
OG0005806	AGAP000899	ADIR001534
OG0005807	AGAP000332	ADIR001355
OG0005808	AGAP003229	ADIR002818
OG0005809	AGAP001793	ADIR006437
OG0005810	AGAP003228	ADIR002819
OG0005811	AGAP001362	ADIR002458
OG0005812	AGAP003276	ADIR002782
OG0005813	AGAP003273	ADIR002784
OG0005814	AGAP003935	ADIR003352
OG0005815	AGAP003453	ADIR008306
OG0005816	AGAP003454	ADIR008308
OG0005817	AGAP003934	ADIR003353
OG0005818	AGAP004322	ADIR002896
OG0005819	AGAP003936	ADIR014283
OG0005820	AGAP028490	ADIR009069
OG0005821	AGAP001733	ADIR015981
OG0005822	AGAP008325	ADIR011082
OG0005823	AGAP008327	ADIR011084
OG0005824	AGAP004659	ADIR009078
OG0005825	AGAP006880	ADIR004290
OG0005826	AGAP006888	ADIR004285
OG0005827	AGAP006872	ADIR004299
OG0005828	AGAP006873	ADIR004297
OG0005829	AGAP011778	ADIR002200
OG0005830	AGAP004641	ADIR005879
OG0005831	AGAP011099	ADIR010749
OG0005832	AGAP002302	ADIR006665
OG0005833	AGAP002305	ADIR006668
OG0005834	AGAP002300	ADIR006664
OG0005835	AGAP007121	ADIR008040
OG0005836	AGAP004937	ADIR001662
OG0005837	AGAP005521	ADIR008700
OG0005838	AGAP005701	ADIR003699
OG0005839	AGAP005861	ADIR007759
OG0005840	AGAP009771	ADIR005109
OG0005841	AGAP009772	ADIR005110
OG0005842	AGAP009770	ADIR005108
OG0005843	AGAP002066	ADIR002400
OG0005844	AGAP002071	ADIR002396
OG0005845	AGAP002064	ADIR002402
OG0005846	AGAP002065	ADIR002401
OG0005847	AGAP001917	ADIR003066
OG0005848	AGAP001914	ADIR003063
OG0005849	AGAP001915	ADIR003064
OG0005851	AGAP002759	ADIR009903
OG0005852	AGAP001828	ADIR002701
OG0005853	AGAP029563	ADIR009456
OG0005854	AGAP010314	ADIR009455
OG0005855	AGAP028425	ADIR001637
OG0005856	AGAP004958	ADIR001642
OG0005857	AGAP004968	ADIR001636
OG0005858	AGAP004959	ADIR001641
OG0005859	AGAP004961	ADIR001639
OG0005860	AGAP004965	ADIR001638
OG0005861	AGAP004956	ADIR001644
OG0005862	AGAP007373	ADIR007301
OG0005863	AGAP007369	ADIR007304
OG0005864	AGAP007383	ADIR016050
OG0005865	AGAP007363	ADIR007311
OG0005866	AGAP009117	ADIR006209
OG0005867	AGAP009116	ADIR006207
OG0005868	AGAP009114	ADIR006204
OG0005869	AGAP008875	ADIR006781
OG0005870	AGAP008874	ADIR006780
OG0005871	AGAP008876	ADIR006782
OG0005872	AGAP007789	ADIR000717
OG0005873	AGAP007786	ADIR000714
OG0005874	AGAP007784	ADIR000712
OG0005875	AGAP003769	ADIR002533
OG0005876	AGAP003768	ADIR002534
OG0005877	AGAP001211	ADIR010016
OG0005878	AGAP001212	ADIR010014
OG0005879	AGAP001207	ADIR010019
OG0005880	AGAP003775	ADIR015813
OG0005881	AGAP003770	ADIR002532
OG0005882	AGAP011538	ADIR000321
OG0005883	AGAP011539	ADIR000322
OG0005884	AGAP011541	ADIR000324
OG0005885	AGAP001023	ADIR002368
OG0005886	AGAP000220	ADIR011658
OG0005887	AGAP001237	ADIR009991
OG0005888	AGAP002239	ADIR008936
OG0005889	AGAP002235	ADIR008939
OG0005890	AGAP001235	ADIR009993
OG0005891	AGAP002236	ADIR008938
OG0005892	AGAP009865	ADIR011345
OG0005893	AGAP011245	ADIR000063
OG0005894	AGAP011244	ADIR000064
OG0005895	AGAP011243	ADIR000065
OG0005896	AGAP011246	ADIR000062
OG0005897	AGAP011248	ADIR002049
OG0005898	AGAP011242	ADIR000066
OG0005899	AGAP008993	ADIR005041
OG0005900	AGAP001124	ADIR010096
OG0005901	AGAP010229	ADIR004042
OG0005902	AGAP010230	ADIR004043
OG0005903	AGAP010228	ADIR004041
OG0005904	AGAP011077	ADIR002319
OG0005905	AGAP011081	ADIR010768
OG0005906	AGAP011070	ADIR015516
OG0005907	AGAP011078	ADIR002320
OG0005908	AGAP011086	ADIR010764
OG0005909	AGAP011084	ADIR010766
OG0005910	AGAP011080	ADIR010769
OG0005911	AGAP011062	ADIR002299
OG0005912	AGAP011061	ADIR002298
OG0005913	AGAP009314	ADIR006142
OG0005914	AGAP009743	ADIR005090
OG0005915	AGAP009742	ADIR005089
OG0005916	AGAP009746	ADIR005093
OG0005917	AGAP008912	ADIR000677
OG0005918	AGAP028645	ADIR016008
OG0005919	AGAP009747	ADIR005094
OG0005920	AGAP009744	ADIR005091
OG0005921	AGAP009740	ADIR005088
OG0005922	AGAP012002	ADIR004382
OG0005923	AGAP012005	ADIR004385
OG0005924	AGAP012003	ADIR004383
OG0005925	AGAP006232	ADIR004174
OG0005926	AGAP006229	ADIR015843
OG0005927	AGAP006231	ADIR004175
OG0005928	AGAP006393	ADIR007424
OG0005929	AGAP006392	ADIR007425
OG0005930	AGAP004140	ADIR015592
OG0005931	AGAP004351	ADIR005414
OG0005932	AGAP004593	ADIR009045
OG0005933	AGAP004595	ADIR009048
OG0005934	AGAP012793, AGAP003858	ADIR006568
OG0005935	AGAP004204	ADIR008489
OG0005936	AGAP004280	ADIR010690
OG0005937	AGAP004205	ADIR010687
OG0005938	AGAP010757	ADIR011552
OG0005939	AGAP029638	ADIR011548
OG0005940	AGAP004803	ADIR009199
OG0005941	AGAP010679	ADIR009484
OG0005942	AGAP010755	ADIR011549
OG0005943	AGAP010756	ADIR011550
OG0005944	AGAP010680	ADIR009485
OG0005945	AGAP002374	ADIR002613
OG0005946	AGAP002282	ADIR006646
OG0005947	AGAP004298	ADIR005278
OG0005948	AGAP002370	ADIR002609
OG0005949	AGAP004299	ADIR002616
OG0005950	AGAP004297	ADIR005279, ADIR002617
OG0005951	AGAP004300	ADIR002615
OG0005952	AGAP003488	ADIR008339
OG0005953	AGAP003485	ADIR008336
OG0005954	AGAP009347	ADIR006120
OG0005955	AGAP009348	ADIR006118
OG0005956	AGAP029635	ADIR006122
OG0005957	AGAP005081	ADIR008676
OG0005958	AGAP005080	ADIR008675
OG0005959	AGAP005079	ADIR008674
OG0005960	AGAP005082	ADIR008677
OG0005961	AGAP010586	ADIR000399
OG0005963	AGAP005856	ADIR007764
OG0005964	AGAP006772	ADIR003613
OG0005965	AGAP006769	ADIR003616
OG0005966	AGAP009788	ADIR005127
OG0005967	AGAP008967	ADIR011400
OG0005968	AGAP009881	ADIR011331
OG0005969	AGAP000529	ADIR001068
OG0005970	AGAP000963	ADIR000916
OG0005972	AGAP000966	ADIR000919
OG0005973	AGAP007213	ADIR004143
OG0005974	AGAP004377	ADIR005439
OG0005975	AGAP004938	ADIR001661
OG0005976	AGAP005630	ADIR006871
OG0005977	AGAP004376	ADIR005438
OG0005978	AGAP003440	ADIR008300
OG0005979	AGAP004375	ADIR005437
OG0005980	AGAP010428	ADIR005720
OG0005981	AGAP010426	ADIR005718
OG0005982	AGAP010429	ADIR005721
OG0005983	AGAP010427	ADIR005719
OG0005984	AGAP004125	ADIR002955
OG0005985	AGAP004127	ADIR002957
OG0005986	AGAP004124	ADIR002954
OG0005987	AGAP008637	ADIR006815
OG0005988	AGAP010200	ADIR003970
OG0005989	AGAP002622	ADIR010236
OG0005990	AGAP006631	ADIR007349
OG0005991	AGAP006135	ADIR003803
OG0005992	AGAP005504	ADIR008682
OG0005993	AGAP005494	ADIR015552
OG0005994	AGAP005505	ADIR008683
OG0005995	AGAP007284	ADIR016216
OG0005996	AGAP006136	ADIR003804
OG0005997	AGAP008223	ADIR006369
OG0005998	AGAP008225	ADIR006371
OG0005999	AGAP009769	ADIR005107
OG0006000	AGAP008224	ADIR006370
OG0006001	AGAP009765	ADIR005104
OG0006002	AGAP006824	ADIR004320
OG0006003	AGAP000038	ADIR001257
OG0006004	AGAP000489	ADIR001367
OG0006005	AGAP000037	ADIR001258
OG0006006	AGAP009675	ADIR005006
OG0006007	AGAP009674	ADIR005008
OG0006008	AGAP009095	ADIR006185
OG0006009	AGAP009096	ADIR006186
OG0006010	AGAP009736	ADIR005084
OG0006011	AGAP009094	ADIR006184
OG0006012	AGAP028432	ADIR009830
OG0006013	AGAP004686	ADIR009826
OG0006014	AGAP010933	ADIR005261
OG0006015	AGAP002522	ADIR010342
OG0006016	AGAP012517	ADIR009829
OG0006017	AGAP010671	ADIR000199
OG0006018	AGAP009591	ADIR011480
OG0006019	AGAP009589	ADIR011482
OG0006020	AGAP009584	ADIR011486
OG0006021	AGAP009590	ADIR011481
OG0006022	AGAP009595	ADIR011476
OG0006023	AGAP003521	ADIR010644
OG0006024	AGAP003663	ADIR005337
OG0006025	AGAP003661	ADIR005335
OG0006026	AGAP003662	ADIR005336
OG0006027	AGAP002242	ADIR008933
OG0006028	AGAP002247	ADIR008926
OG0006029	AGAP002251	ADIR008922
OG0006030	AGAP002243	ADIR008930
OG0006031	AGAP002245	ADIR008929
OG0006032	AGAP002244	ADIR008931
OG0006033	AGAP002248	ADIR008925
OG0006034	AGAP003591	ADIR002628
OG0006035	AGAP003598	ADIR002621
OG0006036	AGAP003590	ADIR002629
OG0006037	AGAP002192	ADIR008982
OG0006038	AGAP003588	ADIR002631
OG0006039	AGAP003587	ADIR002632
OG0006040	AGAP003599	ADIR002620
OG0006041	AGAP003597	ADIR002622
OG0006042	AGAP003593	ADIR002626
OG0006043	AGAP005955	ADIR007499, ADIR001045
OG0006044	AGAP006461	ADIR007654
OG0006045	AGAP006456	ADIR007660
OG0006046	AGAP006459	ADIR007657
OG0006047	AGAP005954	ADIR007500
OG0006048	AGAP001053	ADIR009840
OG0006051	AGAP000343	ADIR001231
OG0006052	AGAP005909	ADIR008569
OG0006053	AGAP003020	ADIR003105
OG0006054	AGAP007166	ADIR007946
OG0006055	AGAP004928	ADIR001670
OG0006056	AGAP029895	ADIR001665
OG0006057	AGAP002822	ADIR008263
OG0006058	AGAP002361	ADIR002601
OG0006059	AGAP001994	ADIR010513
OG0006060	AGAP005402	ADIR006939
OG0006061	AGAP011587	ADIR000154
OG0006062	AGAP000855	ADIR001335
OG0006063	AGAP000372	ADIR001144
OG0006064	AGAP000861	ADIR001193
OG0006065	AGAP002427	ADIR006382
OG0006066	AGAP003734	ADIR002568
OG0006068	AGAP002429	ADIR006383
OG0006069	AGAP002430	ADIR006384
OG0006070	AGAP002425	ADIR006379
OG0006071	AGAP002426	ADIR006380
OG0006072	AGAP000887	ADIR001521
OG0006073	AGAP005540	ADIR008714
OG0006074	AGAP005542	ADIR008712
OG0006075	AGAP006619	ADIR007360
OG0006076	AGAP005541	ADIR008713
OG0006077	AGAP006621	ADIR007358
OG0006078	AGAP004877	ADIR009233
OG0006079	AGAP002693	ADIR010163
OG0006080	AGAP003623	ADIR003194
OG0006081	AGAP003622	ADIR003193
OG0006082	AGAP011106	ADIR001710, ADIR001711
OG0006083	AGAP011105	ADIR001709
OG0006084	AGAP005000	ADIR001610
OG0006085	AGAP000768	ADIR001124
OG0006086	AGAP004076	ADIR006637
OG0006087	AGAP002617	ADIR010240
OG0006088	AGAP011362	ADIR002110
OG0006089	AGAP000755	ADIR004592
OG0006090	AGAP007567	ADIR007008
OG0006091	AGAP007570	ADIR007011
OG0006092	AGAP007566	ADIR007007
OG0006093	AGAP004689	ADIR009831
OG0006094	AGAP004690	ADIR009832
OG0006095	AGAP010193	ADIR003980
OG0006096	AGAP010194	ADIR003979
OG0006097	AGAP010190	ADIR003983
OG0006098	AGAP010141, AGAP012747	ADIR000775
OG0006099	AGAP010062	ADIR009314
OG0006100	AGAP012712, AGAP010061	ADIR009315
OG0006101	AGAP010064	ADIR009312
OG0006102	AGAP010142	ADIR000774
OG0006103	AGAP003987	ADIR003235
OG0006104	AGAP004854	ADIR009258
OG0006105	AGAP010076	ADIR009301
OG0006106	AGAP004468	ADIR010604
OG0006107	AGAP002740	ADIR009917
OG0006108	AGAP004467	ADIR010605
OG0006109	AGAP002093	ADIR006464
OG0006110	AGAP004265	ADIR005488
OG0006111	AGAP001153	ADIR010071
OG0006112	AGAP001151	ADIR010072
OG0006113	AGAP001143	ADIR010080
OG0006114	AGAP004267	ADIR005486
OG0006115	AGAP001148	ADIR010074
OG0006116	AGAP001150	ADIR010073
OG0006117	AGAP029526	ADIR007747
OG0006118	AGAP003904	ADIR003377
OG0006119	AGAP003034	ADIR003092
OG0006120	AGAP006159	ADIR016195
OG0006121	AGAP004891	ADIR009221
OG0006122	AGAP006158	ADIR016194
OG0006123	AGAP006403	ADIR007416
OG0006124	AGAP001520	ADIR009874
OG0006125	AGAP002338	ADIR002581
OG0006126	AGAP000681	ADIR000953
OG0006127	AGAP000676	ADIR001424
OG0006128	AGAP000682	ADIR000952
OG0006129	AGAP001038	ADIR004121
OG0006130	AGAP005364	ADIR003723
OG0006131	AGAP005362	ADIR003725
OG0006132	AGAP006243	ADIR006944
OG0006133	AGAP005360	ADIR003727
OG0006134	AGAP010438	ADIR005732
OG0006135	AGAP010441	ADIR005734
OG0006136	AGAP006534	ADIR007583
OG0006137	AGAP006532	ADIR007584
OG0006138	AGAP004509	ADIR006741
OG0006139	AGAP004516	ADIR004456
OG0006140	AGAP005209	ADIR009790
OG0006141	AGAP005530	ADIR008708
OG0006142	AGAP010293	ADIR004102
OG0006143	AGAP005225	ADIR009804
OG0006144	AGAP005221	ADIR009802
OG0006145	AGAP005220	ADIR009801
OG0006146	AGAP000545	ADIR001415
OG0006147	AGAP004174	ADIR008457
OG0006148	AGAP013223, AGAP004177	ADIR008460
OG0006149	AGAP004179	ADIR008463
OG0006150	AGAP003791	ADIR002511
OG0006152	AGAP008687	ADIR004666
OG0006153	AGAP010589	ADIR000402
OG0006154	AGAP002155	ADIR009015
OG0006155	AGAP002156	ADIR009014
OG0006156	AGAP006757	ADIR003628
OG0006157	AGAP006755	ADIR003630
OG0006158	AGAP029475	ADIR003880
OG0006159	AGAP006121	ADIR003881
OG0006160	AGAP006756	ADIR003629
OG0006161	AGAP009076	ADIR006312
OG0006162	AGAP000978	ADIR001449
OG0006163	AGAP001803	ADIR006423
OG0006164	AGAP029631	ADIR004620
OG0006165	AGAP007796	ADIR000726
OG0006166	AGAP007801	ADIR000731
OG0006167	AGAP007798	ADIR000728
OG0006168	AGAP006233	ADIR004173
OG0006169	AGAP000117	ADIR004631
OG0006170	AGAP000601	ADIR001015
OG0006171	AGAP000771	ADIR001883
OG0006172	AGAP000770	ADIR001122
OG0006173	AGAP010268	ADIR004081
OG0006174	AGAP010011	ADIR009388
OG0006175	AGAP010267	ADIR004080
OG0006176	AGAP012332	ADIR000493
OG0006177	AGAP012333	ADIR000494
OG0006178	AGAP003555	ADIR010675
OG0006179	AGAP012335	ADIR000496
OG0006180	AGAP005211	ADIR009792
OG0006181	AGAP005306	ADIR009101
OG0006182	AGAP005210	ADIR009791
OG0006183	AGAP005991	ADIR007466
OG0006184	AGAP005993	ADIR007463
OG0006185	AGAP005382	ADIR003705
OG0006186	AGAP005992	ADIR007465
OG0006187	AGAP001455	ADIR006443
OG0006188	AGAP001336	ADIR010565
OG0006189	AGAP001458	ADIR015984
OG0006190	AGAP001454	ADIR006442
OG0006191	AGAP007289	ADIR008216
OG0006192	AGAP008124	ADIR011282
OG0006193	AGAP006281	ADIR007720
OG0006194	AGAP006280	ADIR007719
OG0006195	AGAP007079	ADIR007742
OG0006196	AGAP011474	ADIR000251
OG0006197	AGAP004751	ADIR009154
OG0006198	AGAP011476	ADIR000253
OG0006199	AGAP004756	ADIR014797
OG0006200	AGAP002263	ADIR005572
OG0006201	AGAP002266	ADIR005576
OG0006202	AGAP002269	ADIR005580
OG0006203	AGAP002275	ADIR004581
OG0006204	AGAP011631	ADIR000116
OG0006205	AGAP009479	ADIR006048
OG0006206	AGAP007679	ADIR007070
OG0006207	AGAP029465	ADIR007066
OG0006208	AGAP004315	ADIR002903
OG0006209	AGAP012922	ADIR008906
OG0006210	AGAP011457	ADIR015712
OG0006211	AGAP011455	ADIR000218
OG0006212	AGAP011456	ADIR000217
OG0006213	AGAP011459	ADIR015708
OG0006214	AGAP011453	ADIR000220
OG0006215	AGAP028413	ADIR000214
OG0006216	AGAP029544	ADIR000460
OG0006217	AGAP001267	ADIR009971
OG0006218	AGAP001272	ADIR009976
OG0006219	AGAP001265	ADIR009970
OG0006220	AGAP001276	ADIR009965
OG0006221	AGAP001274	ADIR009967
OG0006222	AGAP001273	ADIR009977
OG0006223	AGAP001270	ADIR009974
OG0006224	AGAP001275	ADIR009966
OG0006225	AGAP001271	ADIR009975
OG0006226	AGAP001269	ADIR009973
OG0006227	AGAP001268	ADIR009972
OG0006228	AGAP013376	ADIR010082
OG0006229	AGAP004952	ADIR001648
OG0006230	AGAP003463	ADIR008315
OG0006231	AGAP010454	ADIR005746
OG0006232	AGAP005191	ADIR001563
OG0006233	AGAP005923	ADIR003895
OG0006234	AGAP005922	ADIR003894
OG0006235	AGAP006765	ADIR003620
OG0006236	AGAP006767	ADIR003618
OG0006237	AGAP006768	ADIR003617
OG0006238	AGAP006763	ADIR003622
OG0006239	AGAP006766	ADIR003619
OG0006240	AGAP006960	ADIR008883
OG0006241	AGAP000558	ADIR001482
OG0006242	AGAP029501	ADIR005715
OG0006243	AGAP004745	ADIR009148
OG0006244	AGAP010403	ADIR005693
OG0006245	AGAP004683	ADIR003908
OG0006246	AGAP010405	ADIR005695
OG0006247	AGAP010404	ADIR005694
OG0006248	AGAP010310	ADIR009460
OG0006249	AGAP004711	ADIR009131
OG0006250	AGAP004682	ADIR003907
OG0006251	AGAP004744	ADIR009147
OG0006252	AGAP000985	ADIR001246
OG0006253	AGAP000947	ADIR014437
OG0006254	AGAP009887	ADIR011327
OG0006255	AGAP000460	ADIR001391
OG0006256	AGAP006257	ADIR006959
OG0006257	AGAP001443	ADIR002447
OG0006258	AGAP003192	ADIR002730
OG0006259	AGAP003189	ADIR002733
OG0006260	AGAP003190	ADIR002732
OG0006261	AGAP002507	ADIR010353
OG0006262	AGAP003193	ADIR002729
OG0006263	AGAP003191	ADIR002731
OG0006264	AGAP003032	ADIR003094
OG0006265	AGAP012048	ADIR002228
OG0006266	AGAP011497	ADIR000278
OG0006267	AGAP003353	ADIR010710
OG0006268	AGAP003352	ADIR010708
OG0006269	AGAP001135	ADIR010088
OG0006270	AGAP001132	ADIR010091
OG0006271	AGAP001136	ADIR010087
OG0006272	AGAP001134	ADIR010089
OG0006273	AGAP001133	ADIR010090
OG0006274	AGAP001363	ADIR002459
OG0006275	AGAP012485	ADIR009266
OG0006276	AGAP010308	ADIR004111
OG0006277	AGAP029637	ADIR002339
OG0006278	AGAP000285	ADIR003926
OG0006279	AGAP012121	ADIR002042
OG0006280	AGAP006493	ADIR007628
OG0006281	AGAP012122	ADIR002043
OG0006282	AGAP005468	ADIR008774
OG0006283	AGAP006936	ADIR004236
OG0006284	AGAP006933	ADIR004240
OG0006285	AGAP006937	ADIR004235
OG0006286	AGAP006934	ADIR004239
OG0006287	AGAP009119	ADIR006212
OG0006288	AGAP009120	ADIR006213
OG0006289	AGAP009405	ADIR006097
OG0006290	AGAP029606	ADIR009628
OG0006291	AGAP011723	ADIR009626
OG0006292	AGAP011931	ADIR001940
OG0006293	AGAP011927	ADIR001942
OG0006294	AGAP011932	ADIR001939
OG0006295	AGAP011922	ADIR001946
OG0006296	AGAP002898	ADIR015680
OG0006297	AGAP013090	ADIR008383
OG0006298	AGAP005163	ADIR008872
OG0006299	AGAP005353	ADIR003733
OG0006300	AGAP002960	ADIR005835
OG0006301	AGAP002961	ADIR005834
OG0006302	AGAP002962	ADIR005833
OG0006303	AGAP001309	ADIR009936
OG0006304	AGAP001310	ADIR009935
OG0006305	AGAP004626	ADIR005864
OG0006306	AGAP004627	ADIR005865
OG0006307	AGAP004020	ADIR005850
OG0006308	AGAP005866	ADIR003820
OG0006309	AGAP004628	ADIR005866
OG0006310	AGAP012193	ADIR001871
OG0006311	AGAP004880	ADIR009230
OG0006312	AGAP008078	ADIR011240
OG0006313	AGAP002412	ADIR004536
OG0006314	AGAP002413	ADIR004535
OG0006315	AGAP003525	ADIR010648
OG0006316	AGAP003526	ADIR010649
OG0006317	AGAP001232	ADIR009996
OG0006318	AGAP002401	ADIR004547
OG0006319	AGAP004635	ADIR005872
OG0006320	AGAP029809	ADIR007223
OG0006321	AGAP007687	ADIR015913
OG0006322	AGAP002292	ADIR006654
OG0006323	AGAP002858	ADIR003460
OG0006324	AGAP002219	ADIR008956
OG0006325	AGAP002214	ADIR008961
OG0006326	AGAP029578	ADIR007339
OG0006327	AGAP006644	ADIR007337
OG0006328	AGAP006643	ADIR007338
OG0006329	AGAP005569	ADIR008744
