Orthogroup	AgambiaePEST	AminimusMINIMUS1
OG0005636	AGAP007295	AMIN010569
OG0005637	AGAP007298	AMIN010566
OG0005638	AGAP005820	AMIN011163
OG0005639	AGAP007396	AMIN010479
OG0005640	AGAP012847, AGAP007296	AMIN010568
OG0005641	AGAP002220	AMIN000818
OG0005642	AGAP003873	AMIN000234
OG0005643	AGAP003874	AMIN000235
OG0005644	AGAP002939	AMIN003179
OG0005645	AGAP002935	AMIN003183
OG0005646	AGAP001762	AMIN003184
OG0005649	AGAP008313	AMIN005988
OG0005650	AGAP009172	AMIN009717
OG0005651	AGAP012635, AGAP009924	AMIN006816
OG0005653	AGAP001675	AMIN005772
OG0005654	AGAP000870	AMIN002048
OG0005655	AGAP003725	AMIN002971
OG0005656	AGAP003726	AMIN002970
OG0005657	AGAP002800	AMIN003904
OG0005658	AGAP005589	AMIN010901
OG0005659	AGAP005588	AMIN010900
OG0005660	AGAP005595	AMIN010903
OG0005661	AGAP007604	AMIN010208
OG0005662	AGAP012381	AMIN008945
OG0005663	AGAP012417	AMIN015975
OG0005664	AGAP012416	AMIN008912
OG0005665	AGAP007459	AMIN010447
OG0005666	AGAP007472	AMIN010443
OG0005667	AGAP006803	AMIN010040
OG0005668	AGAP011603	AMIN008845
OG0005669	AGAP004825	AMIN008166
OG0005670	AGAP000930	AMIN001229
OG0005671	AGAP007765	AMIN006348
OG0005672	AGAP007772	AMIN006354
OG0005673	AGAP007761	AMIN006345
OG0005674	AGAP007766	AMIN006349
OG0005675	AGAP007763	AMIN006346
OG0005676	AGAP011136	AMIN008444
OG0005677	AGAP005190	AMIN007350
OG0005678	AGAP007511	AMIN010414
OG0005679	AGAP007505	AMIN010418
OG0005680	AGAP007512	AMIN010413
OG0005681	AGAP007500	AMIN015776
OG0005682	AGAP007506	AMIN010417
OG0005683	AGAP004557	AMIN004923
OG0005684	AGAP004235	AMIN004114
OG0005685	AGAP004238	AMIN004111
OG0005686	AGAP000191	AMIN005410
OG0005687	AGAP009319	AMIN001750
OG0005688	AGAP009329	AMIN001758
OG0005689	AGAP009325	AMIN001755
OG0005690	AGAP009323	AMIN001753
OG0005691	AGAP012018	AMIN004443
OG0005692	AGAP004805	AMIN008144
OG0005693	AGAP001878	AMIN000447
OG0005694	AGAP004909	AMIN011408
OG0005695	AGAP001880	AMIN000449
OG0005696	AGAP001874	AMIN000445
OG0005697	AGAP001936	AMIN000495
OG0005698	AGAP001938	AMIN000497
OG0005699	AGAP001879	AMIN000448
OG0005700	AGAP003513	AMIN000884
OG0005701	AGAP029633	AMIN008374
OG0005702	AGAP011801	AMIN004302
OG0005703	AGAP011800	AMIN004301
OG0005704	AGAP011888	AMIN008574
OG0005705	AGAP011727	AMIN008730
OG0005706	AGAP011413	AMIN008961
OG0005707	AGAP011889	AMIN008575
OG0005708	AGAP029902	AMIN008576
OG0005709	AGAP011892	AMIN008577
OG0005710	AGAP011803	AMIN016127
OG0005711	AGAP010792	AMIN007024
OG0005712	AGAP010793	AMIN007023
OG0005713	AGAP006428	AMIN007942
OG0005714	AGAP009991	AMIN006737
OG0005715	AGAP004864	AMIN011644
OG0005716	AGAP009993	AMIN006735
OG0005717	AGAP005259	AMIN011606
OG0005718	AGAP009989	AMIN006739
OG0005719	AGAP009990	AMIN006738
OG0005720	AGAP009988	AMIN006740
OG0005721	AGAP006356	AMIN008008
OG0005722	AGAP005144	AMIN007307
OG0005723	AGAP000536	AMIN005287
OG0005724	AGAP000297	AMIN001976
OG0005725	AGAP000298	AMIN001975
OG0005726	AGAP011351	AMIN004249
OG0005727	AGAP010592	AMIN008193
OG0005728	AGAP011354	AMIN004252
OG0005729	AGAP005977	AMIN010954
OG0005730	AGAP011352	AMIN004250
OG0005731	AGAP010738	AMIN009224
OG0005732	AGAP000578	AMIN005320
OG0005733	AGAP000579	AMIN005319
OG0005734	AGAP029597	AMIN008294
OG0005735	AGAP012129	AMIN008297
OG0005736	AGAP012130	AMIN008298
OG0005737	AGAP012125	AMIN008293
OG0005738	AGAP004715	AMIN007474
OG0005739	AGAP004337	AMIN004736
OG0005740	AGAP000986	AMIN005464
OG0005741	AGAP007845	AMIN007163
OG0005742	AGAP009003	AMIN009448
OG0005743	AGAP009001	AMIN009443
OG0005744	AGAP028635	AMIN006953
OG0005745	AGAP004819	AMIN008158
OG0005746	AGAP004817	AMIN008155
OG0005747	AGAP004818	AMIN008157
OG0005748	AGAP010033	AMIN006697
OG0005749	AGAP006256	AMIN008074
OG0005750	AGAP004820	AMIN008160
OG0005751	AGAP002925	AMIN000747
OG0005752	AGAP004537	AMIN004908
OG0005753	AGAP004535	AMIN004907
OG0005754	AGAP004530	AMIN004901
OG0005755	AGAP000526	AMIN005272
OG0005756	AGAP000402	AMIN005695
OG0005757	AGAP028542	AMIN008230
OG0005758	AGAP001535	AMIN002426
OG0005759	AGAP001533	AMIN002424
OG0005760	AGAP001528	AMIN002418
OG0005761	AGAP013478	AMIN002419
OG0005762	AGAP004946	AMIN011438
OG0005763	AGAP001527	AMIN002417
OG0005764	AGAP004731	AMIN007455, AMIN007454
OG0005765	AGAP004737	AMIN007448
OG0005766	AGAP004738	AMIN007446
OG0005767	AGAP004742	AMIN007445
OG0005768	AGAP003335	AMIN002868
OG0005769	AGAP003337	AMIN002870
OG0005770	AGAP003821	AMIN002879
OG0005771	AGAP003336	AMIN002869
OG0005772	AGAP003341	AMIN002873
OG0005773	AGAP003339	AMIN002872
OG0005774	AGAP003823	AMIN002878
OG0005775	AGAP002253	AMIN000151
OG0005776	AGAP004640	AMIN000089
OG0005777	AGAP009042	AMIN001039
OG0005778	AGAP029598	AMIN011389
OG0005779	AGAP029473	AMIN011388
OG0005780	AGAP005435	AMIN011384
OG0005781	AGAP029502	AMIN015770
OG0005782	AGAP029717	AMIN006560
OG0005783	AGAP010376	AMIN006569
OG0005784	AGAP003988	AMIN002833
OG0005785	AGAP001039	AMIN005367
OG0005786	AGAP001037	AMIN005364
OG0005787	AGAP000549	AMIN005302
OG0005788	AGAP000422	AMIN005715
OG0005789	AGAP000436	AMIN005583
OG0005790	AGAP011772	AMIN004284
OG0005791	AGAP011770	AMIN004282
OG0005792	AGAP007119	AMIN011259
OG0005793	AGAP010272	AMIN001120
OG0005794	AGAP012518	AMIN001096
OG0005795	AGAP006687	AMIN010138
OG0005796	AGAP006688	AMIN010137
OG0005797	AGAP001200	AMIN002273
OG0005798	AGAP001194	AMIN002283
OG0005799	AGAP013386	AMIN002274
OG0005800	AGAP007050	AMIN011094
OG0005801	AGAP007049	AMIN011095
OG0005802	AGAP007053	AMIN011091
OG0005804	AGAP007989	AMIN006275
OG0005805	AGAP000354	AMIN005507
OG0005806	AGAP000899	AMIN001083
OG0005807	AGAP000332	AMIN005485
OG0005808	AGAP003229	AMIN000398
OG0005809	AGAP001793	AMIN000688
OG0005810	AGAP003228	AMIN000399
OG0005811	AGAP001362	AMIN000545
OG0005812	AGAP003276	AMIN000365
OG0005813	AGAP003273	AMIN000367
OG0005814	AGAP003935	AMIN000294
OG0005815	AGAP003453	AMIN000941
OG0005816	AGAP003454	AMIN000939
OG0005817	AGAP003934	AMIN000293
OG0005818	AGAP004322	AMIN002979
OG0005820	AGAP028490	AMIN000122
OG0005821	AGAP001733	AMIN015874
OG0005822	AGAP008325	AMIN005977
OG0005823	AGAP008327	AMIN005975
OG0005824	AGAP004659	AMIN000113
OG0005825	AGAP006880	AMIN007654
OG0005826	AGAP006888	AMIN007660
OG0005827	AGAP006872	AMIN007645
OG0005828	AGAP006873	AMIN007648
OG0005829	AGAP011778	AMIN004288
OG0005830	AGAP004641	AMIN000090
OG0005831	AGAP011099	AMIN008493
OG0005832	AGAP002302	AMIN004583
OG0005833	AGAP002305	AMIN004585
OG0005834	AGAP002300	AMIN004582
OG0005835	AGAP007121	AMIN011261
OG0005836	AGAP004937	AMIN011430
OG0005837	AGAP005521	AMIN010846
OG0005838	AGAP005701	AMIN010147
OG0005839	AGAP005861	AMIN011201
OG0005840	AGAP009771	AMIN009506
OG0005841	AGAP009772	AMIN009507
OG0005842	AGAP009770	AMIN009505
OG0005843	AGAP002066	AMIN003373
OG0005844	AGAP002071	AMIN003378
OG0005845	AGAP002064	AMIN003371
OG0005846	AGAP002065	AMIN003372
OG0005847	AGAP001917	AMIN000481
OG0005848	AGAP001914	AMIN000477
OG0005849	AGAP001915	AMIN000478
OG0005850	AGAP002183	AMIN003085
OG0005851	AGAP002759	AMIN003557
OG0005852	AGAP001828	AMIN000428
OG0005853	AGAP029563	AMIN006446
OG0005854	AGAP010314	AMIN006445
OG0005855	AGAP028425	AMIN011459
OG0005856	AGAP004958	AMIN011453
OG0005857	AGAP004968	AMIN011460
OG0005858	AGAP004959	AMIN011454
OG0005859	AGAP004961	AMIN011456
OG0005860	AGAP004965	AMIN011458
OG0005861	AGAP004956	AMIN011451
OG0005862	AGAP007373	AMIN010500
OG0005863	AGAP007369	AMIN010503
OG0005864	AGAP007383	AMIN010490
OG0005865	AGAP007363	AMIN010510
OG0005866	AGAP009117	AMIN009660
OG0005867	AGAP009116	AMIN009659
OG0005868	AGAP009114	AMIN009656
OG0005869	AGAP008875	AMIN001640
OG0005870	AGAP008874	AMIN001639
OG0005871	AGAP008876	AMIN001641
OG0005872	AGAP007789	AMIN006374
OG0005873	AGAP007786	AMIN006371
OG0005874	AGAP007784	AMIN006369
OG0005875	AGAP003769	AMIN002925
OG0005876	AGAP003768	AMIN002926
OG0005877	AGAP001211	AMIN002261
OG0005878	AGAP001212	AMIN002259
OG0005879	AGAP001207	AMIN002264
OG0005880	AGAP003775	AMIN016173
OG0005881	AGAP003770	AMIN002924
OG0005882	AGAP011538	AMIN008901
OG0005883	AGAP011539	AMIN008900
OG0005884	AGAP011541	AMIN008898
OG0005885	AGAP001023	AMIN005382
OG0005886	AGAP000220	AMIN005533
OG0005887	AGAP001237	AMIN002235
OG0005888	AGAP002239	AMIN000839
OG0005889	AGAP002235	AMIN000836
OG0005890	AGAP001235	AMIN002237
OG0005891	AGAP002236	AMIN000837
OG0005892	AGAP009865	AMIN009589
OG0005893	AGAP011245	AMIN008353
OG0005894	AGAP011244	AMIN008354
OG0005895	AGAP011243	AMIN008355
OG0005896	AGAP011246	AMIN008352
OG0005897	AGAP011248	AMIN008349
OG0005898	AGAP011242	AMIN008356
OG0005899	AGAP008993	AMIN009436
OG0005900	AGAP001124	AMIN002339
OG0005901	AGAP010229	AMIN001163
OG0005902	AGAP010230	AMIN001161
OG0005903	AGAP010228	AMIN001164
OG0005904	AGAP011077	AMIN008515
OG0005905	AGAP011081	AMIN008511
OG0005906	AGAP011070	AMIN015504
OG0005907	AGAP011078	AMIN008514
OG0005908	AGAP011086	AMIN008507
OG0005909	AGAP011084	AMIN008509
OG0005910	AGAP011080	AMIN008512
OG0005911	AGAP011062	AMIN008528
OG0005912	AGAP011061	AMIN008529
OG0005913	AGAP009314	AMIN001747
OG0005914	AGAP009743	AMIN009485
OG0005915	AGAP009742	AMIN009484
OG0005916	AGAP009746	AMIN009488
OG0005917	AGAP008912	AMIN001683
OG0005918	AGAP028645	AMIN009490
OG0005919	AGAP009747	AMIN009489
OG0005920	AGAP009744	AMIN009486
OG0005921	AGAP009740	AMIN009483
OG0005922	AGAP012002	AMIN004425
OG0005923	AGAP012005	AMIN004428
OG0005924	AGAP012003	AMIN004426
OG0005925	AGAP006232	AMIN011343
OG0005926	AGAP006229	AMIN016049
OG0005927	AGAP006231	AMIN011342
OG0005928	AGAP006393	AMIN007975
OG0005929	AGAP006392	AMIN007976
OG0005930	AGAP004140	AMIN004219
OG0005931	AGAP004351	AMIN004748
OG0005932	AGAP004593	AMIN000011
OG0005933	AGAP004595	AMIN000014
OG0005934	AGAP012793, AGAP003858	AMIN004053
OG0005935	AGAP004204	AMIN004150
OG0005936	AGAP004280	AMIN003020
OG0005937	AGAP004205	AMIN004149
OG0005938	AGAP010757	AMIN007049
OG0005939	AGAP029638	AMIN007052
OG0005940	AGAP004803	AMIN008142
OG0005941	AGAP010679	AMIN008683
OG0005942	AGAP010755	AMIN007051
OG0005943	AGAP010756	AMIN007050
OG0005944	AGAP010680	AMIN008682
OG0005945	AGAP002374	AMIN004679
OG0005946	AGAP002282	AMIN004562
OG0005947	AGAP004298	AMIN003000
OG0005948	AGAP002370	AMIN004683
OG0005949	AGAP004299	AMIN002999
OG0005950	AGAP004297	AMIN003001
OG0005951	AGAP004300	AMIN002998
OG0005952	AGAP003488	AMIN000904
OG0005953	AGAP003485	AMIN000907
OG0005954	AGAP009347	AMIN001774
OG0005955	AGAP009348	AMIN001777
OG0005956	AGAP029635	AMIN001772
OG0005957	AGAP005081	AMIN007594
OG0005958	AGAP005080	AMIN007595
OG0005959	AGAP005079	AMIN007596
OG0005960	AGAP005082	AMIN007593
OG0005961	AGAP010586	AMIN008186
OG0005962	AGAP004023	AMIN002590
OG0005963	AGAP005856	AMIN011196
OG0005964	AGAP006772	AMIN010069
OG0005965	AGAP006769	AMIN010072
OG0005966	AGAP009788	AMIN009522
OG0005967	AGAP008967	AMIN009409
OG0005968	AGAP009881	AMIN009601
OG0005969	AGAP000529	AMIN005275
OG0005970	AGAP000963	AMIN005118
OG0005971	AGAP001050	AMIN005777
OG0005972	AGAP000966	AMIN016232
OG0005973	AGAP007213	AMIN010621
OG0005974	AGAP004377	AMIN004769
OG0005975	AGAP004938	AMIN011431
OG0005976	AGAP005630	AMIN007565
OG0005977	AGAP004376	AMIN004768
OG0005978	AGAP003440	AMIN000947
OG0005979	AGAP004375	AMIN004767
OG0005980	AGAP010428	AMIN004985
OG0005981	AGAP010426	AMIN004983
OG0005982	AGAP010429	AMIN004986
OG0005983	AGAP010427	AMIN004984
OG0005984	AGAP004125	AMIN000959
OG0005985	AGAP004127	AMIN000961
OG0005986	AGAP004124	AMIN000958
OG0005987	AGAP008637	AMIN009107
OG0005988	AGAP010200	AMIN001190
OG0005989	AGAP002622	AMIN003946
OG0005990	AGAP006631	AMIN007765
OG0005991	AGAP006135	AMIN010679
OG0005992	AGAP005504	AMIN010828
OG0005993	AGAP005494	AMIN015516
OG0005994	AGAP005505	AMIN010830
OG0005995	AGAP007284	AMIN016223
OG0005996	AGAP006136	AMIN010678
OG0005997	AGAP008223	AMIN006059
OG0005998	AGAP008225	AMIN006057
OG0005999	AGAP009769	AMIN009504
OG0006000	AGAP008224	AMIN006058
OG0006001	AGAP009765	AMIN009502
OG0006002	AGAP006824	AMIN007621
OG0006003	AGAP000038	AMIN002098
OG0006004	AGAP000489	AMIN005231
OG0006005	AGAP000037	AMIN002097
OG0006006	AGAP009675	AMIN001530
OG0006007	AGAP009674	AMIN001529
OG0006008	AGAP009095	AMIN009637
OG0006009	AGAP009096	AMIN009638
OG0006010	AGAP009736	AMIN009479
OG0006011	AGAP009094	AMIN009636
OG0006012	AGAP028432	AMIN007504
OG0006013	AGAP004686	AMIN007510
OG0006014	AGAP010933	AMIN015530
OG0006015	AGAP002522	AMIN002532
OG0006016	AGAP012517	AMIN007505
OG0006017	AGAP010671	AMIN008692
OG0006018	AGAP009591	AMIN009849
OG0006019	AGAP009589	AMIN009851
OG0006020	AGAP009584	AMIN009854
OG0006021	AGAP009590	AMIN009850
OG0006022	AGAP009595	AMIN009846
OG0006023	AGAP003521	AMIN000878
OG0006024	AGAP003663	AMIN004021
OG0006025	AGAP003661	AMIN004019
OG0006026	AGAP003662	AMIN004020
OG0006027	AGAP002242	AMIN000162
OG0006028	AGAP002247	AMIN000157
OG0006029	AGAP002251	AMIN000153
OG0006030	AGAP002243	AMIN000160
OG0006031	AGAP002245	AMIN000159
OG0006032	AGAP002244	AMIN000161
OG0006033	AGAP002248	AMIN000156
OG0006034	AGAP003591	AMIN000194
OG0006035	AGAP003598	AMIN000201
OG0006036	AGAP003590	AMIN000193
OG0006037	AGAP002192	AMIN003073
OG0006038	AGAP003588	AMIN015784
OG0006039	AGAP003587	AMIN000191
OG0006040	AGAP003599	AMIN000202
OG0006041	AGAP003597	AMIN000200
OG0006042	AGAP003593	AMIN015787
OG0006043	AGAP005955	AMIN010976
OG0006044	AGAP006461	AMIN007907
OG0006045	AGAP006456	AMIN007910
OG0006046	AGAP006459	AMIN007909
OG0006047	AGAP005954	AMIN010977
OG0006048	AGAP001053	AMIN005786
OG0006049	AGAP001052	AMIN005787
OG0006050	AGAP028083, AGAP010485	AMIN005788
OG0006051	AGAP000343	AMIN005494
OG0006052	AGAP005909	AMIN010716
OG0006053	AGAP003020	AMIN003727
OG0006054	AGAP007166	AMIN010653
OG0006055	AGAP004928	AMIN011419
OG0006056	AGAP029895	AMIN011425
OG0006057	AGAP002822	AMIN015880
OG0006058	AGAP002361	AMIN000229
OG0006059	AGAP001994	AMIN003302
OG0006060	AGAP005402	AMIN008091
OG0006061	AGAP011587	AMIN008852
OG0006062	AGAP000855	AMIN002064
OG0006063	AGAP000372	AMIN005675
OG0006064	AGAP000861	AMIN002056
OG0006065	AGAP002427	AMIN002693
OG0006066	AGAP003734	AMIN002960
OG0006067	AGAP003731	AMIN002963
OG0006068	AGAP002429	AMIN002694
OG0006069	AGAP002430	AMIN002695
OG0006070	AGAP002425	AMIN002690
OG0006071	AGAP002426	AMIN002691
OG0006072	AGAP000887	AMIN001940
OG0006073	AGAP005540	AMIN015603
OG0006074	AGAP005542	AMIN010863
OG0006075	AGAP006619	AMIN007776
OG0006076	AGAP005541	AMIN010862
OG0006077	AGAP006621	AMIN007774
OG0006078	AGAP004877	AMIN011658
OG0006079	AGAP002693	AMIN003614
OG0006080	AGAP003623	AMIN002794
OG0006081	AGAP003622	AMIN002793
OG0006082	AGAP011106	AMIN008485
OG0006083	AGAP011105	AMIN008486
OG0006084	AGAP005000	AMIN011481
OG0006085	AGAP000768	AMIN005133
OG0006086	AGAP004076	AMIN002642
OG0006087	AGAP002617	AMIN003950
OG0006088	AGAP011362	AMIN004259
OG0006089	AGAP000755	AMIN005144
OG0006090	AGAP007567	AMIN010242
OG0006091	AGAP007570	AMIN010240
OG0006092	AGAP007566	AMIN010243
OG0006093	AGAP004689	AMIN007503
OG0006094	AGAP004690	AMIN007502
OG0006095	AGAP010193	AMIN001200
OG0006096	AGAP010194	AMIN001199
OG0006097	AGAP010190	AMIN001203
OG0006098	AGAP010141, AGAP012747	AMIN007222
OG0006099	AGAP010062	AMIN006657
OG0006100	AGAP012712, AGAP010061	AMIN006658
OG0006101	AGAP010064	AMIN006655
OG0006102	AGAP010142	AMIN007223
OG0006103	AGAP003987	AMIN002834
OG0006104	AGAP004854	AMIN011637
OG0006105	AGAP010076	AMIN006647
OG0006106	AGAP004468	AMIN004848
OG0006107	AGAP002740	AMIN003573
OG0006108	AGAP004467	AMIN004847
OG0006109	AGAP002093	AMIN000647
OG0006110	AGAP004265	AMIN004086
OG0006111	AGAP001153	AMIN002316
OG0006112	AGAP001151	AMIN002318
OG0006113	AGAP001143	AMIN016263
OG0006114	AGAP004267	AMIN004084
OG0006115	AGAP001148	AMIN016261
OG0006116	AGAP001150	AMIN002319
OG0006117	AGAP029526	AMIN011212
OG0006118	AGAP003904	AMIN000266
OG0006119	AGAP003034	AMIN003740
OG0006121	AGAP004891	AMIN008171
OG0006122	AGAP006158	AMIN011291
OG0006123	AGAP006403	AMIN015749
OG0006124	AGAP001520	AMIN002411
OG0006125	AGAP002338	AMIN000210
OG0006126	AGAP000681	AMIN005860
OG0006127	AGAP000676	AMIN002042
OG0006128	AGAP000682	AMIN005859
OG0006129	AGAP001038	AMIN005365
OG0006130	AGAP005364	AMIN007403
OG0006131	AGAP005362	AMIN007402
OG0006132	AGAP006243	AMIN008088
OG0006133	AGAP005360	AMIN007400
OG0006134	AGAP010438	AMIN004996
OG0006135	AGAP010441	AMIN004998
OG0006136	AGAP006534	AMIN007836
OG0006137	AGAP006532	AMIN007837
OG0006138	AGAP004509	AMIN004884
OG0006139	AGAP004516	AMIN004890
OG0006140	AGAP005209	AMIN010741
OG0006141	AGAP005530	AMIN015520
OG0006142	AGAP010293	AMIN001103
OG0006143	AGAP005225	AMIN010726
OG0006144	AGAP005221	AMIN010728
OG0006145	AGAP005220	AMIN010729
OG0006146	AGAP000545	AMIN005298
OG0006147	AGAP004174	AMIN004179
OG0006148	AGAP013223, AGAP004177	AMIN004177
OG0006149	AGAP004179	AMIN004175
OG0006150	AGAP003791	AMIN016102
OG0006151	AGAP004175	AMIN016123
OG0006152	AGAP008687	AMIN001319
OG0006153	AGAP010589	AMIN008189
OG0006154	AGAP002155	AMIN003110
OG0006155	AGAP002156	AMIN003109
OG0006156	AGAP006757	AMIN010083
OG0006157	AGAP006755	AMIN010085
OG0006158	AGAP029475	AMIN010689
OG0006159	AGAP006121	AMIN010690
OG0006160	AGAP006756	AMIN010084
OG0006161	AGAP009076	AMIN009621
OG0006162	AGAP000978	AMIN005457
OG0006163	AGAP001803	AMIN000675
OG0006164	AGAP029631	AMIN005161
OG0006165	AGAP007796	AMIN015748
OG0006166	AGAP007801	AMIN006391
OG0006167	AGAP007798	AMIN006388
OG0006168	AGAP006233	AMIN011344
OG0006169	AGAP000117	AMIN005081
OG0006170	AGAP000601	AMIN005203
OG0006171	AGAP000771	AMIN005130
OG0006172	AGAP000770	AMIN005131
OG0006173	AGAP010268	AMIN001123
OG0006174	AGAP010011	AMIN006718
OG0006175	AGAP010267	AMIN001124
OG0006176	AGAP012332	AMIN009365
OG0006177	AGAP012333	AMIN009364
OG0006178	AGAP003555	AMIN000842
OG0006179	AGAP012335	AMIN009362
OG0006180	AGAP005211	AMIN010739
OG0006181	AGAP005306	AMIN010742
OG0006182	AGAP005210	AMIN010740
OG0006183	AGAP005991	AMIN010941
OG0006184	AGAP005993	AMIN010938
OG0006185	AGAP005382	AMIN007417
OG0006186	AGAP005992	AMIN010940
OG0006187	AGAP001455	AMIN000522
OG0006188	AGAP001336	AMIN000525
OG0006189	AGAP001458	AMIN015788
OG0006190	AGAP001454	AMIN000521
OG0006191	AGAP007289	AMIN016305
OG0006192	AGAP008124	AMIN006153
OG0006193	AGAP006281	AMIN008039
OG0006194	AGAP006280	AMIN008040
OG0006195	AGAP007079	AMIN011217
OG0006196	AGAP011474	AMIN009015
OG0006197	AGAP004751	AMIN008092
OG0006198	AGAP011476	AMIN009018
OG0006199	AGAP004756	AMIN008096
OG0006200	AGAP002263	AMIN000141
OG0006201	AGAP002266	AMIN000137
OG0006202	AGAP002269	AMIN000135
OG0006203	AGAP002275	AMIN004554
OG0006204	AGAP011631	AMIN008812
OG0006205	AGAP009479	AMIN001854
OG0006206	AGAP007679	AMIN010318
OG0006207	AGAP029465	AMIN010322
OG0006208	AGAP004315	AMIN002986
OG0006209	AGAP012922	AMIN002579
OG0006210	AGAP011457	AMIN009004
OG0006211	AGAP011455	AMIN009001
OG0006212	AGAP011456	AMIN009003
OG0006213	AGAP011459	AMIN009006
OG0006214	AGAP011453	AMIN008999
OG0006215	AGAP028413	AMIN009008
OG0006216	AGAP029544	AMIN006877
OG0006217	AGAP001267	AMIN002215
OG0006218	AGAP001272	AMIN002210
OG0006219	AGAP001265	AMIN002216
OG0006220	AGAP001276	AMIN002206
OG0006221	AGAP001274	AMIN002208
OG0006222	AGAP001273	AMIN002209
OG0006223	AGAP001270	AMIN002212
OG0006224	AGAP001275	AMIN002207
OG0006225	AGAP001271	AMIN002211
OG0006226	AGAP001269	AMIN002213
OG0006227	AGAP001268	AMIN002214
OG0006228	AGAP013376	AMIN002325
OG0006229	AGAP004952	AMIN011447
OG0006230	AGAP003463	AMIN000932
OG0006231	AGAP010454	AMIN005009
OG0006232	AGAP005191	AMIN007351
OG0006233	AGAP005923	AMIN010704
OG0006234	AGAP005922	AMIN010705
OG0006235	AGAP006765	AMIN010076
OG0006236	AGAP006767	AMIN010074
OG0006237	AGAP006768	AMIN010073
OG0006238	AGAP006763	AMIN010078
OG0006239	AGAP006766	AMIN010075
OG0006240	AGAP006960	AMIN001578
OG0006241	AGAP000558	AMIN005311
OG0006242	AGAP029501	AMIN004980
OG0006243	AGAP004745	AMIN007438
OG0006244	AGAP010403	AMIN004955
OG0006245	AGAP004683	AMIN006469
OG0006246	AGAP010405	AMIN004957
OG0006247	AGAP010404	AMIN004956
OG0006248	AGAP010310	AMIN006455
OG0006249	AGAP004711	AMIN007479
OG0006250	AGAP004682	AMIN006470
OG0006251	AGAP004744	AMIN007439
OG0006252	AGAP000985	AMIN005463
OG0006253	AGAP000947	AMIN000073
OG0006254	AGAP009887	AMIN009607
OG0006255	AGAP000460	AMIN005603
OG0006256	AGAP006257	AMIN008071
OG0006257	AGAP001443	AMIN003256
OG0006258	AGAP003192	AMIN002481
OG0006259	AGAP003189	AMIN002484
OG0006260	AGAP003190	AMIN002483
OG0006261	AGAP002507	AMIN002518
OG0006262	AGAP003193	AMIN002480
OG0006263	AGAP003191	AMIN002482
OG0006264	AGAP003032	AMIN003737
OG0006265	AGAP012048	AMIN015965
OG0006266	AGAP011497	AMIN009039
OG0006267	AGAP003353	AMIN003043
OG0006268	AGAP003352	AMIN003040
OG0006269	AGAP001135	AMIN002331
OG0006270	AGAP001132	AMIN002334
OG0006271	AGAP001136	AMIN002330
OG0006272	AGAP001134	AMIN002332
OG0006273	AGAP001133	AMIN002333
OG0006274	AGAP001363	AMIN000546
OG0006275	AGAP012485	AMIN000062
OG0006276	AGAP010308	AMIN000068
OG0006277	AGAP029637	AMIN004348
OG0006278	AGAP000285	AMIN005631
OG0006279	AGAP012121	AMIN008287
OG0006280	AGAP006493	AMIN007879
OG0006281	AGAP012122	AMIN008288
OG0006282	AGAP005468	AMIN010801
OG0006283	AGAP006936	AMIN007708
OG0006284	AGAP006933	AMIN007705
OG0006285	AGAP006937	AMIN007709
OG0006286	AGAP006934	AMIN007706
OG0006287	AGAP009119	AMIN009663
OG0006288	AGAP009120	AMIN009664
OG0006289	AGAP009405	AMIN001803
OG0006290	AGAP029606	AMIN008731
OG0006291	AGAP011723	AMIN008733
OG0006292	AGAP011931	AMIN008607
OG0006293	AGAP011927	AMIN008605
OG0006294	AGAP011932	AMIN008608
OG0006295	AGAP011922	AMIN008601
OG0006296	AGAP002898	AMIN015754
OG0006297	AGAP013090	AMIN015551
OG0006298	AGAP005163	AMIN007326
OG0006299	AGAP005353	AMIN007397
OG0006300	AGAP002960	AMIN003157
OG0006301	AGAP002961	AMIN003156
OG0006302	AGAP002962	AMIN003155
OG0006303	AGAP001309	AMIN002175
OG0006304	AGAP001310	AMIN002174
