Orthogroup	AgambiaePEST	CquinquefasciatusJHB2020
OG0004767	AGAP003356	CQUJHB010259
OG0004768	AGAP009563	CQUJHB000232
OG0004769	AGAP009578	CQUJHB009259
OG0004770	AGAP002091	CQUJHB002675
OG0004771	AGAP009574	CQUJHB000008
OG0004772	AGAP009571	CQUJHB009247
OG0004773	AGAP009579	CQUJHB013052
OG0004774	AGAP013180	CQUJHB016615
OG0004775	AGAP003893	CQUJHB008002
OG0004776	AGAP003304	CQUJHB002604
OG0004777	AGAP003723	CQUJHB002639
OG0004778	AGAP004089	CQUJHB016082
OG0004779	AGAP003644	CQUJHB010043
OG0004780	AGAP004366	CQUJHB001660
OG0004781	AGAP004087	CQUJHB004625
OG0004782	AGAP003715	CQUJHB018098
OG0004783	AGAP000551	CQUJHB009026
OG0004784	AGAP012328	CQUJHB013072
OG0004785	AGAP000349	CQUJHB007483
OG0004786	AGAP000347	CQUJHB011940
OG0004787	AGAP009622	CQUJHB003771
OG0004788	AGAP007832	CQUJHB001837
OG0004789	AGAP010163	CQUJHB003543
OG0004790	AGAP010202	CQUJHB015359
OG0004791	AGAP009625	CQUJHB009752
OG0004792	AGAP009624	CQUJHB006529
OG0004793	AGAP010164	CQUJHB011530
OG0004794	AGAP009621	CQUJHB016528
OG0004795	AGAP012179	CQUJHB013287
OG0004796	AGAP012181	CQUJHB001606
OG0004797	AGAP011313	CQUJHB004530
OG0004798	AGAP012180	CQUJHB017613
OG0004799	AGAP011274	CQUJHB004737
OG0004800	AGAP010836	CQUJHB007903
OG0004801	AGAP011312	CQUJHB012660
OG0004802	AGAP011317	CQUJHB002709
OG0004803	AGAP011318	CQUJHB001754
OG0004804	AGAP001111	CQUJHB014987
OG0004805	AGAP001109	CQUJHB007518
OG0004806	AGAP028148	CQUJHB017978
OG0004807	AGAP002172	CQUJHB018215
OG0004808	AGAP002170	CQUJHB010630
OG0004809	AGAP002173	CQUJHB011759
OG0004810	AGAP000994	CQUJHB006725
OG0004811	AGAP000792	CQUJHB015927
OG0004812	AGAP000359	CQUJHB001901
OG0004813	AGAP000356	CQUJHB007259
OG0004814	AGAP008132	CQUJHB016701
OG0004815	AGAP003817	CQUJHB018282
OG0004816	AGAP010623	CQUJHB007782
OG0004817	AGAP001928	CQUJHB002539
OG0004818	AGAP010622	CQUJHB001843
OG0004819	AGAP029557	CQUJHB011389
OG0004820	AGAP010624	CQUJHB005003
OG0004821	AGAP012258	CQUJHB008168
OG0004822	AGAP001241	CQUJHB011353
OG0004823	AGAP002218	CQUJHB005218
OG0004824	AGAP001242	CQUJHB006419
OG0004825	AGAP001256	CQUJHB011134
OG0004826	AGAP001205	CQUJHB007142
OG0004827	AGAP001203	CQUJHB015329
OG0004828	AGAP000081	CQUJHB014421
OG0004829	AGAP001408	CQUJHB003105
OG0004830	AGAP004018	CQUJHB010819
OG0004831	AGAP012463	CQUJHB010890
OG0004832	AGAP009261	CQUJHB006743
OG0004833	AGAP009258	CQUJHB004676
OG0004834	AGAP009259	CQUJHB012991
OG0004835	AGAP009255	CQUJHB003457
OG0004836	AGAP009257	CQUJHB007085
OG0004837	AGAP009254	CQUJHB017012
OG0004838	AGAP009265	CQUJHB001423
OG0004839	AGAP009260	CQUJHB006390
OG0004840	AGAP006904	CQUJHB000388
OG0004841	AGAP002571	CQUJHB005887
OG0004842	AGAP002566	CQUJHB006404
OG0004843	AGAP002570	CQUJHB004832
OG0004844	AGAP008136	CQUJHB000004
OG0004845	AGAP029547	CQUJHB009332
OG0004846	AGAP002569	CQUJHB013303
OG0004847	AGAP002567	CQUJHB016315
OG0004848	AGAP002568	CQUJHB006451
OG0004849	AGAP002837	CQUJHB007577
OG0004850	AGAP003019	CQUJHB017461
OG0004851	AGAP011163	CQUJHB016827
OG0004852	AGAP000865	CQUJHB015312
OG0004853	AGAP008604	CQUJHB006379
OG0004854	AGAP008598	CQUJHB009910
OG0004855	AGAP008606	CQUJHB013455
OG0004856	AGAP008602	CQUJHB016451
OG0004857	AGAP008611	CQUJHB006313
OG0004858	AGAP010143	CQUJHB008604
OG0004859	AGAP009773	CQUJHB012778
OG0004860	AGAP008612	CQUJHB014037
OG0004861	AGAP008601	CQUJHB008852
OG0004862	AGAP008585	CQUJHB013647
OG0004863	AGAP008593	CQUJHB018184
OG0004864	AGAP002564	CQUJHB000458
OG0004865	AGAP002557	CQUJHB005727
OG0004866	AGAP002560	CQUJHB017442
OG0004867	AGAP002563	CQUJHB007104
OG0004868	AGAP000182	CQUJHB012167
OG0004869	AGAP000184	CQUJHB007536
OG0004870	AGAP002291	CQUJHB010940
OG0004871	AGAP002948	CQUJHB017666
OG0004872	AGAP002952	CQUJHB016891
OG0004873	AGAP002881	CQUJHB004615
OG0004874	AGAP002290	CQUJHB008125
OG0004875	AGAP002883	CQUJHB006723
OG0004876	AGAP007097	CQUJHB005629
OG0004877	AGAP000377	CQUJHB005482
OG0004878	AGAP000319	CQUJHB007706
OG0004879	AGAP005423	CQUJHB004210
OG0004880	AGAP000991	CQUJHB014296
OG0004881	AGAP000378	CQUJHB000095
OG0004882	AGAP000429	CQUJHB009111
OG0004883	AGAP000188	CQUJHB014636
OG0004884	AGAP000073	CQUJHB000885
OG0004885	AGAP010895	CQUJHB015096
OG0004886	AGAP004693	CQUJHB015448
OG0004887	AGAP010894	CQUJHB017428
OG0004888	AGAP010842	CQUJHB000805, CQUJHB002043
OG0004889	AGAP028617	CQUJHB007258
OG0004890	AGAP011448	CQUJHB011706
OG0004891	AGAP007538	CQUJHB000142
OG0004892	AGAP007532	CQUJHB011257
OG0004893	AGAP007533	CQUJHB007308
OG0004894	AGAP006622	CQUJHB017113
OG0004895	AGAP002788	CQUJHB012952
OG0004896	AGAP002781	CQUJHB018097
OG0004897	AGAP002782	CQUJHB016860
OG0004898	AGAP002784	CQUJHB011399
OG0004899	AGAP004244	CQUJHB011839
OG0004900	AGAP002780	CQUJHB008376
OG0004901	AGAP003536	CQUJHB007823
OG0004902	AGAP013010, AGAP013378	CQUJHB004967
OG0004903	AGAP001782	CQUJHB012751
OG0004904	AGAP012755, AGAP010225	CQUJHB013216, CQUJHB017050
OG0004905	AGAP004196	CQUJHB015454
OG0004906	AGAP003221	CQUJHB012845
OG0004907	AGAP004197	CQUJHB016968
OG0004908	AGAP001779	CQUJHB006058
OG0004909	AGAP001778	CQUJHB001633
OG0004910	AGAP002889	CQUJHB016722
OG0004911	AGAP002892	CQUJHB007013
OG0004912	AGAP002890	CQUJHB002764
OG0004913	AGAP011513	CQUJHB002000
OG0004914	AGAP008099	CQUJHB005841
OG0004915	AGAP005723	CQUJHB001621
OG0004916	AGAP005721	CQUJHB011180
OG0004917	AGAP005724	CQUJHB011305
OG0004918	AGAP005715	CQUJHB013632
OG0004919	AGAP009525	CQUJHB002019
OG0004920	AGAP009523	CQUJHB001313
OG0004921	AGAP009532	CQUJHB006067
OG0004922	AGAP009524	CQUJHB011024
OG0004923	AGAP009522	CQUJHB003475
OG0004924	AGAP011689	CQUJHB017734
OG0004925	AGAP003366	CQUJHB016303
OG0004926	AGAP004797	CQUJHB013512
OG0004927	AGAP004794	CQUJHB006446, CQUJHB015486
OG0004928	AGAP011470	CQUJHB013836
OG0004929	AGAP001997	CQUJHB003028
OG0004930	AGAP002004	CQUJHB011765
OG0004931	AGAP001996	CQUJHB003616
OG0004932	AGAP002000	CQUJHB012091
OG0004933	AGAP001986	CQUJHB012115
OG0004934	AGAP002003	CQUJHB003716
OG0004935	AGAP001999	CQUJHB004048
OG0004936	AGAP003885	CQUJHB006227
OG0004937	AGAP002831	CQUJHB003783
OG0004938	AGAP003883	CQUJHB009844
OG0004939	AGAP001428	CQUJHB013680
OG0004940	AGAP003886	CQUJHB018372
OG0004941	AGAP002832	CQUJHB008804
OG0004942	AGAP003090	CQUJHB003746
OG0004943	AGAP013412	CQUJHB002006
OG0004944	AGAP002284	CQUJHB004485
OG0004945	AGAP011363	CQUJHB008430
OG0004946	AGAP011364	CQUJHB003368
OG0004947	AGAP011368	CQUJHB018451
OG0004948	AGAP011361	CQUJHB006561
OG0004949	AGAP011580	CQUJHB013178
OG0004950	AGAP004229	CQUJHB015738
OG0004951	AGAP011581	CQUJHB001018
OG0004952	AGAP004113	CQUJHB001021
OG0004953	AGAP004117	CQUJHB003142
OG0004954	AGAP001108	CQUJHB008436
OG0004955	AGAP001702	CQUJHB014348
OG0004956	AGAP002129	CQUJHB010841
OG0004957	AGAP002131	CQUJHB016618
OG0004958	AGAP002546	CQUJHB016084
OG0004959	AGAP004198	CQUJHB006108
OG0004960	AGAP004199	CQUJHB007322
OG0004961	AGAP001950	CQUJHB015923
OG0004962	AGAP013499	CQUJHB009779
OG0004963	AGAP002128	CQUJHB011710
OG0004964	AGAP001705	CQUJHB001491
OG0004965	AGAP012836, AGAP004101	CQUJHB001575
OG0004966	AGAP001094	CQUJHB000251
OG0004967	AGAP011673	CQUJHB013781
OG0004968	AGAP001557	CQUJHB010240, CQUJHB006039
OG0004969	AGAP001694	CQUJHB007188
OG0004970	AGAP004489	CQUJHB015868
OG0004971	AGAP003751	CQUJHB014841
OG0004972	AGAP004062	CQUJHB009567
OG0004973	AGAP006058	CQUJHB016623
OG0004974	AGAP007475	CQUJHB000553
OG0004975	AGAP003540	CQUJHB000236
OG0004976	AGAP002017	CQUJHB003540
OG0004977	AGAP008658	CQUJHB010752
OG0004978	AGAP001364	CQUJHB014590
OG0004979	AGAP001367	CQUJHB007062
OG0004980	AGAP005239	CQUJHB015878
OG0004981	AGAP005254	CQUJHB016304
OG0004982	AGAP005255	CQUJHB006298
OG0004983	AGAP005234	CQUJHB005874
OG0004985	AGAP005241	CQUJHB015430
OG0004986	AGAP005233	CQUJHB006809
OG0004987	AGAP008110	CQUJHB001202
OG0004988	AGAP008108	CQUJHB009298
OG0004989	AGAP008111	CQUJHB016105
OG0004990	AGAP008107	CQUJHB000420
OG0004991	AGAP005173	CQUJHB001613
OG0004992	AGAP005168	CQUJHB004803
OG0004993	AGAP002480	CQUJHB001344
OG0004994	AGAP005170	CQUJHB017944
OG0004995	AGAP029302	CQUJHB004468
OG0004996	AGAP011030	CQUJHB016124
OG0004997	AGAP011031	CQUJHB003878
OG0004998	AGAP012808, AGAP010988	CQUJHB003555
OG0004999	AGAP010983	CQUJHB014896
OG0005000	AGAP011969	CQUJHB008170
OG0005001	AGAP028030	CQUJHB009996
OG0005002	AGAP000958	CQUJHB007867
OG0005003	AGAP000241	CQUJHB009755
OG0005004	AGAP000960	CQUJHB009790
OG0005005	AGAP000240	CQUJHB014824
OG0005006	AGAP000478	CQUJHB010702
OG0005007	AGAP008300	CQUJHB013715
OG0005008	AGAP008298	CQUJHB010081
OG0005009	AGAP008299	CQUJHB016626
OG0005010	AGAP008942	CQUJHB014803
OG0005011	AGAP008940	CQUJHB014035
OG0005012	AGAP008941	CQUJHB011388
OG0005013	AGAP008935	CQUJHB010401
OG0005014	AGAP008287	CQUJHB014316
OG0005015	AGAP009274	CQUJHB015294
OG0005016	AGAP009276	CQUJHB000428
OG0005017	AGAP009278	CQUJHB007225
OG0005018	AGAP009943	CQUJHB009185
OG0005019	AGAP008946	CQUJHB001731
OG0005020	AGAP008228	CQUJHB005499
OG0005021	AGAP009271	CQUJHB006966
OG0005022	AGAP008227	CQUJHB017492
OG0005023	AGAP029988	CQUJHB012906
OG0005024	AGAP009275	CQUJHB012288
OG0005025	AGAP010501	CQUJHB005568
OG0005026	AGAP010500	CQUJHB010286
OG0005027	AGAP010494	CQUJHB017396
OG0005028	AGAP010493	CQUJHB002345
OG0005029	AGAP010223	CQUJHB011783
OG0005030	AGAP010221	CQUJHB001152
OG0005031	AGAP001174	CQUJHB003253, CQUJHB001908
OG0005032	AGAP001160	CQUJHB004777
OG0005033	AGAP001175	CQUJHB015892
OG0005034	AGAP001159	CQUJHB000152
OG0005035	AGAP001167	CQUJHB015577
OG0005036	AGAP009485	CQUJHB009170
OG0005037	AGAP009491	CQUJHB011645
OG0005038	AGAP007927	CQUJHB015765
OG0005039	AGAP009498	CQUJHB008278
OG0005040	AGAP009486	CQUJHB011635
OG0005041	AGAP009489	CQUJHB013500
OG0005042	AGAP028740	CQUJHB007517
OG0005043	AGAP007928	CQUJHB007401
OG0005044	AGAP006033	CQUJHB004721
OG0005045	AGAP029102	CQUJHB000362
OG0005046	AGAP006035	CQUJHB009867
OG0005047	AGAP005433	CQUJHB006839
OG0005048	AGAP005429	CQUJHB005379
OG0005049	AGAP006092	CQUJHB012079
OG0005050	AGAP005430	CQUJHB017158
OG0005051	AGAP006042	CQUJHB007658
OG0005052	AGAP005432	CQUJHB002803
OG0005053	AGAP029130	CQUJHB016128
OG0005054	AGAP006030	CQUJHB010916
OG0005055	AGAP002969	CQUJHB002922
OG0005056	AGAP013267	CQUJHB010414
OG0005057	AGAP006186	CQUJHB011225
OG0005058	AGAP002968	CQUJHB004583
OG0005059	AGAP003666	CQUJHB014574
OG0005060	AGAP003671	CQUJHB011969
OG0005061	AGAP007686	CQUJHB001517
OG0005062	AGAP009889	CQUJHB008593
OG0005063	AGAP007948	CQUJHB012615
OG0005064	AGAP007885	CQUJHB016818
OG0005065	AGAP007882	CQUJHB007926
OG0005066	AGAP011329	CQUJHB017029
OG0005067	AGAP010850	CQUJHB004476
OG0005068	AGAP010851	CQUJHB010691
OG0005069	AGAP010020	CQUJHB001479
OG0005070	AGAP010073	CQUJHB014087
OG0005071	AGAP010017	CQUJHB017154
OG0005072	AGAP010072	CQUJHB006341
OG0005073	AGAP001227	CQUJHB006405
OG0005074	AGAP010019	CQUJHB012405
OG0005075	AGAP001220	CQUJHB007735
OG0005076	AGAP010018, AGAP012743	CQUJHB011605
OG0005077	AGAP009954	CQUJHB003533
OG0005078	AGAP008621	CQUJHB013388
OG0005079	AGAP008631	CQUJHB015392
OG0005080	AGAP008625	CQUJHB014310
OG0005081	AGAP008626	CQUJHB016242
OG0005082	AGAP008620	CQUJHB003969
OG0005083	AGAP009935	CQUJHB007493
OG0005084	AGAP009953	CQUJHB012185
OG0005085	AGAP011895	CQUJHB008774
OG0005086	AGAP011896	CQUJHB016164
OG0005087	AGAP011911	CQUJHB016107
OG0005088	AGAP002955	CQUJHB013769
OG0005089	AGAP001411	CQUJHB017871
OG0005090	AGAP007855	CQUJHB015767
OG0005091	AGAP002956	CQUJHB005951
OG0005092	AGAP003157	CQUJHB005791
OG0005093	AGAP006364	CQUJHB014131
OG0005094	AGAP005408	CQUJHB007467
OG0005095	AGAP006239	CQUJHB007444
OG0005096	AGAP006240	CQUJHB000603
OG0005097	AGAP005418	CQUJHB003580
OG0005098	AGAP005419	CQUJHB016815
OG0005099	AGAP005413	CQUJHB014279
OG0005100	AGAP005417	CQUJHB006206
OG0005101	AGAP002289	CQUJHB012981
OG0005102	AGAP005415	CQUJHB013968
OG0005103	AGAP005409	CQUJHB013748
OG0005104	AGAP010444	CQUJHB015300
OG0005105	AGAP011740	CQUJHB007531
OG0005106	AGAP011733	CQUJHB016793
OG0005107	AGAP010443	CQUJHB009124
OG0005108	AGAP003923	CQUJHB011210
OG0005109	AGAP003093	CQUJHB011496
OG0005110	AGAP003094	CQUJHB009613
OG0005111	AGAP029118	CQUJHB006625
OG0005112	AGAP012289	CQUJHB013342
OG0005113	AGAP003279	CQUJHB005207
OG0005114	AGAP012290	CQUJHB009975
OG0005115	AGAP012288	CQUJHB010759
OG0005116	AGAP012287	CQUJHB008580
OG0005117	AGAP002177	CQUJHB014906
OG0005118	AGAP000167	CQUJHB007381
OG0005119	AGAP000877	CQUJHB017957
OG0005120	AGAP000166	CQUJHB009883
OG0005121	AGAP001312	CQUJHB006323
OG0005122	AGAP002518	CQUJHB017525
OG0005123	AGAP002534	CQUJHB001809
OG0005124	AGAP002516	CQUJHB011317
OG0005125	AGAP002512	CQUJHB010218
OG0005126	AGAP002513	CQUJHB002385
OG0005127	AGAP002517	CQUJHB004661
OG0005128	AGAP011493	CQUJHB018263
OG0005129	AGAP012050, AGAP012049	CQUJHB002981
OG0005130	AGAP011491	CQUJHB002096
OG0005131	AGAP012304	CQUJHB002652
OG0005132	AGAP007653	CQUJHB003448
OG0005133	AGAP007654	CQUJHB017627
OG0005134	AGAP007646	CQUJHB000675
OG0005135	AGAP007656	CQUJHB006466
OG0005136	AGAP007643	CQUJHB012420
OG0005137	AGAP007645	CQUJHB006240
OG0005138	AGAP007647	CQUJHB018333
OG0005139	AGAP007642	CQUJHB016922
OG0005140	AGAP010238	CQUJHB004703
OG0005141	AGAP010237, AGAP010236	CQUJHB007946
OG0005142	AGAP007870	CQUJHB016734
OG0005143	AGAP001318	CQUJHB017817
OG0005144	AGAP002535	CQUJHB016108, CQUJHB016132
OG0005145	AGAP001313	CQUJHB007183
OG0005146	AGAP011629	CQUJHB014609
OG0005147	AGAP011626	CQUJHB007551
OG0005149	AGAP013209	CQUJHB013244
OG0005150	AGAP003477	CQUJHB014816
OG0005151	AGAP003619	CQUJHB012271
OG0005152	AGAP000007	CQUJHB014039
OG0005153	AGAP008426	CQUJHB010979
OG0005154	AGAP009107	CQUJHB016123
OG0005155	AGAP008427	CQUJHB007793
OG0005156	AGAP009239	CQUJHB002945
OG0005157	AGAP007904	CQUJHB014725
OG0005158	AGAP029466	CQUJHB005761
OG0005159	AGAP008665	CQUJHB000485
OG0005160	AGAP004272	CQUJHB011817
OG0005161	AGAP004256	CQUJHB004743
OG0005162	AGAP008662	CQUJHB010607
OG0005163	AGAP008668	CQUJHB007342
OG0005164	AGAP008664	CQUJHB014580
OG0005165	AGAP004251	CQUJHB018061
OG0005166	AGAP008667	CQUJHB015954
OG0005167	AGAP000969	CQUJHB013255
OG0005168	AGAP000971	CQUJHB013349
OG0005169	AGAP012372	CQUJHB011335
OG0005170	AGAP011446	CQUJHB005460
OG0005171	AGAP011447	CQUJHB005050
OG0005172	AGAP011680	CQUJHB012792
OG0005173	AGAP010559	CQUJHB004626
OG0005174	AGAP012377	CQUJHB014661
OG0005175	AGAP012014	CQUJHB012740
OG0005176	AGAP012013	CQUJHB017217
OG0005177	AGAP005973	CQUJHB016776
OG0005178	AGAP005956	CQUJHB004685
OG0005179	AGAP005971	CQUJHB007324
OG0005180	AGAP005863	CQUJHB018474
OG0005181	AGAP007046	CQUJHB009330
OG0005182	AGAP007044	CQUJHB005305
OG0005183	AGAP007751	CQUJHB011886
OG0005184	AGAP009088	CQUJHB005699
OG0005185	AGAP002013	CQUJHB016168
OG0005186	AGAP007759	CQUJHB001910
OG0005187	AGAP002014	CQUJHB011826
OG0005188	AGAP002015	CQUJHB015696
OG0005189	AGAP001324	CQUJHB003855
OG0005190	AGAP004293	CQUJHB000605
OG0005191	AGAP002684	CQUJHB004955
OG0005192	AGAP004294	CQUJHB016914
OG0005193	AGAP002685	CQUJHB008183
OG0005194	AGAP002691	CQUJHB000768
OG0005195	AGAP029807	CQUJHB006218
OG0005196	AGAP004867	CQUJHB005241
OG0005197	AGAP008106	CQUJHB012173
OG0005198	AGAP009893	CQUJHB013815
OG0005199	AGAP009896	CQUJHB003973
OG0005200	AGAP009891	CQUJHB007448
OG0005201	AGAP005983	CQUJHB005383
OG0005202	AGAP004225	CQUJHB017287
OG0005203	AGAP005982	CQUJHB011219
OG0005205	AGAP009302	CQUJHB010690
OG0005206	AGAP009295	CQUJHB011588
OG0005207	AGAP009603	CQUJHB015598
OG0005208	AGAP009607	CQUJHB013214
OG0005209	AGAP009296	CQUJHB003418
OG0005210	AGAP009303	CQUJHB006253
OG0005211	AGAP011549	CQUJHB003712
OG0005212	AGAP012273	CQUJHB015015
OG0005213	AGAP012275	CQUJHB012031
OG0005214	AGAP028528	CQUJHB001919
OG0005215	AGAP012274	CQUJHB011856
OG0005216	AGAP012271	CQUJHB014299
OG0005217	AGAP011548	CQUJHB010266
OG0005218	AGAP012272	CQUJHB013741
OG0005219	AGAP011670	CQUJHB000026
OG0005220	AGAP000002	CQUJHB004225
OG0005221	AGAP029238	CQUJHB004909
OG0005222	AGAP009807	CQUJHB017808
OG0005223	AGAP003016	CQUJHB002952
OG0005224	AGAP003018	CQUJHB018255
OG0005225	AGAP001480	CQUJHB001076, CQUJHB017890
OG0005226	AGAP003014	CQUJHB017767
OG0005227	AGAP001485	CQUJHB001452
OG0005228	AGAP003013	CQUJHB007801
OG0005229	AGAP001472	CQUJHB017933
OG0005230	AGAP003012	CQUJHB004292
OG0005231	AGAP001497	CQUJHB003985
OG0005232	AGAP004439	CQUJHB009400
OG0005234	AGAP001475	CQUJHB008786
OG0005235	AGAP012444	CQUJHB011201
OG0005236	AGAP005020	CQUJHB013874
OG0005237	AGAP005017	CQUJHB017137
OG0005238	AGAP005018	CQUJHB011094
OG0005239	AGAP008576	CQUJHB009878
OG0005240	AGAP008975	CQUJHB010312
OG0005241	AGAP008974	CQUJHB009036
OG0005242	AGAP009051	CQUJHB017874
OG0005243	AGAP002409	CQUJHB017196
OG0005244	AGAP002407	CQUJHB009672
OG0005245	AGAP004929	CQUJHB010249
OG0005246	AGAP010281	CQUJHB010215
OG0005247	AGAP003989	CQUJHB006447
OG0005248	AGAP010280	CQUJHB004180
OG0005249	AGAP005029	CQUJHB012052
OG0005250	AGAP002463	CQUJHB005180
OG0005251	AGAP012339	CQUJHB003549
OG0005252	AGAP012225	CQUJHB006382
OG0005253	AGAP029560	CQUJHB004082
OG0005254	AGAP012226	CQUJHB017556
OG0005255	AGAP005809	CQUJHB018378
OG0005256	AGAP005979	CQUJHB005606
OG0005257	AGAP005152	CQUJHB002852
OG0005258	AGAP005148	CQUJHB008484
OG0005259	AGAP007806	CQUJHB004766
OG0005260	AGAP008761	CQUJHB003433
OG0005261	AGAP007807	CQUJHB011328
OG0005262	AGAP007805	CQUJHB015755
OG0005263	AGAP028215	CQUJHB002480
OG0005264	AGAP008763	CQUJHB004086
OG0005265	AGAP007482	CQUJHB018388
OG0005266	AGAP006050	CQUJHB009459
OG0005267	AGAP004409	CQUJHB016159
OG0005268	AGAP002393	CQUJHB008813
OG0005269	AGAP002664	CQUJHB003044
OG0005270	AGAP002052	CQUJHB014182
OG0005271	AGAP001759	CQUJHB015095
OG0005272	AGAP002053	CQUJHB004781
OG0005273	AGAP004399	CQUJHB002938
OG0005274	AGAP005011	CQUJHB004313
OG0005275	AGAP003507	CQUJHB001952
OG0005276	AGAP005892	CQUJHB012511
OG0005277	AGAP002616	CQUJHB009003
OG0005278	AGAP007096	CQUJHB010129
OG0005279	AGAP005894	CQUJHB016884
OG0005280	AGAP003834	CQUJHB010093
OG0005281	AGAP003831	CQUJHB002173
OG0005282	AGAP001328	CQUJHB011691
OG0005283	AGAP008904	CQUJHB013672
OG0005284	AGAP007499	CQUJHB012324
OG0005285	AGAP008903	CQUJHB004150
OG0005286	AGAP008909	CQUJHB000351
OG0005287	AGAP009782	CQUJHB014095
OG0005288	AGAP009783	CQUJHB017266
OG0005289	AGAP009785	CQUJHB015461
OG0005290	AGAP009980	CQUJHB010338
OG0005291	AGAP008775	CQUJHB008943
OG0005292	AGAP009979	CQUJHB009286
OG0005293	AGAP028649	CQUJHB004815
OG0005294	AGAP009978	CQUJHB013219
OG0005295	AGAP013747	CQUJHB000549
OG0005296	AGAP009044	CQUJHB011900
OG0005297	AGAP009046	CQUJHB013709
OG0005298	AGAP002316	CQUJHB006932
OG0005299	AGAP029477	CQUJHB001972
OG0005300	AGAP006747	CQUJHB015287
OG0005301	AGAP006761	CQUJHB013168
OG0005302	AGAP003124	CQUJHB002759
OG0005303	AGAP003126, AGAP012812	CQUJHB012954
OG0005304	AGAP001783	CQUJHB012452
OG0005305	AGAP002677	CQUJHB017239
OG0005306	AGAP003062	CQUJHB003775
OG0005307	AGAP029115	CQUJHB011290
OG0005308	AGAP002678	CQUJHB011534
OG0005309	AGAP000708	CQUJHB016181
OG0005310	AGAP000239	CQUJHB000580
OG0005311	AGAP001149	CQUJHB014470, CQUJHB000903
OG0005312	AGAP000427	CQUJHB007612
OG0005313	AGAP000869	CQUJHB011027
OG0005314	AGAP000891	CQUJHB004960
OG0005315	AGAP000841	CQUJHB000710
OG0005316	AGAP009028	CQUJHB005931
OG0005317	AGAP012229	CQUJHB005098
OG0005318	AGAP012231	CQUJHB006019
OG0005319	AGAP010031	CQUJHB002214
OG0005320	AGAP010029	CQUJHB005851
OG0005321	AGAP010035	CQUJHB017745
OG0005322	AGAP010043, AGAP012628	CQUJHB013174
OG0005323	AGAP009512	CQUJHB004584
OG0005324	AGAP009505	CQUJHB018363
OG0005325	AGAP009511	CQUJHB002372
OG0005326	AGAP009510	CQUJHB014256
OG0005327	AGAP010477	CQUJHB002373, CQUJHB018118
OG0005328	AGAP012138	CQUJHB017045
OG0005329	AGAP010474	CQUJHB011611
OG0005330	AGAP010476	CQUJHB012457
OG0005331	AGAP012140	CQUJHB012397
OG0005332	AGAP010475	CQUJHB017619
OG0005333	AGAP010392	CQUJHB001500
OG0005334	AGAP006323	CQUJHB011694
OG0005335	AGAP006324	CQUJHB003173
OG0005336	AGAP005544	CQUJHB010692
OG0005337	AGAP006321	CQUJHB009008
OG0005338	AGAP000942	CQUJHB005688
OG0005339	AGAP010304	CQUJHB008165
OG0005340	AGAP005246	CQUJHB008461
OG0005341	AGAP005250	CQUJHB006149
OG0005342	AGAP005252	CQUJHB014071
OG0005343	AGAP005046	CQUJHB000373
OG0005344	AGAP005248	CQUJHB003542
OG0005345	AGAP005247	CQUJHB001663
OG0005346	AGAP003879	CQUJHB011551
OG0005347	AGAP003184	CQUJHB017633
OG0005348	AGAP004359	CQUJHB013649
OG0005349	AGAP002301	CQUJHB003122
OG0005350	AGAP002422	CQUJHB007089
OG0005351	AGAP007065	CQUJHB009186
OG0005352	AGAP002420	CQUJHB012985
OG0005353	AGAP003743	CQUJHB011082
OG0005354	AGAP002167	CQUJHB002817
OG0005355	AGAP008857	CQUJHB004763
OG0005356	AGAP010034	CQUJHB002877
OG0005357	AGAP008858	CQUJHB005265
OG0005358	AGAP012453	CQUJHB009712
OG0005359	AGAP007896	CQUJHB015144
OG0005360	AGAP007901	CQUJHB002203
OG0005361	AGAP007911	CQUJHB014361
OG0005362	AGAP008164	CQUJHB006936
OG0005363	AGAP008269	CQUJHB012931
OG0005364	AGAP013719	CQUJHB004796
OG0005365	AGAP013727	CQUJHB002910
OG0005366	AGAP008267	CQUJHB006104
OG0005367	AGAP008266	CQUJHB015170
OG0005368	AGAP011799	CQUJHB000769
OG0005369	AGAP012189	CQUJHB008536
OG0005370	AGAP012306	CQUJHB002114
OG0005371	AGAP012184	CQUJHB017750
OG0005372	AGAP012309	CQUJHB013637
OG0005373	AGAP009546	CQUJHB003109
OG0005374	AGAP000476	CQUJHB013922
OG0005375	AGAP007866	CQUJHB003937
OG0005376	AGAP001224	CQUJHB000933
OG0005377	AGAP007863	CQUJHB003976
OG0005378	AGAP000562	CQUJHB004297
OG0005379	AGAP010841	CQUJHB000119
OG0005380	AGAP010874	CQUJHB016619
OG0005381	AGAP011962	CQUJHB008793
OG0005382	AGAP010932	CQUJHB016488
OG0005383	AGAP009202	CQUJHB008531
OG0005384	AGAP009204	CQUJHB008492
OG0005385	AGAP009190	CQUJHB016534
OG0005386	AGAP009279	CQUJHB008312
OG0005387	AGAP007376	CQUJHB015997
OG0005388	AGAP007359	CQUJHB014971
OG0005389	AGAP007378	CQUJHB003157
OG0005390	AGAP007358	CQUJHB010768
OG0005391	AGAP007357	CQUJHB004818
OG0005392	AGAP000912	CQUJHB002830
OG0005393	AGAP000190	CQUJHB008751
OG0005394	AGAP000173	CQUJHB017190
OG0005395	AGAP002009	CQUJHB012259
OG0005396	AGAP001342	CQUJHB012011
OG0005397	AGAP001338	CQUJHB004098
OG0005398	AGAP002917	CQUJHB002699
