Orthogroup	AgambiaePEST	AfunestusAfunGA1
OG0004404	AGAP001649	AFUN2_005335
OG0004405	AGAP004396	AFUN2_013411
OG0004406	AGAP003701, AGAP003698	AFUN2_001624
OG0004407	AGAP004622	AFUN2_005671
OG0004408	AGAP003704	AFUN2_003411
OG0004409	AGAP005460	AFUN2_003461
OG0004410	AGAP010320	AFUN2_014819
OG0004411	AGAP011818	AFUN2_003613
OG0004412	AGAP004092	AFUN2_004086
OG0004413	AGAP000267	AFUN2_009910
OG0004414	AGAP013315	AFUN2_012279
OG0004415	AGAP004091	AFUN2_005991
OG0004416	AGAP000268	AFUN2_000810
OG0004417	AGAP000458	AFUN2_001457
OG0004418	AGAP011283	AFUN2_012694
OG0004419	AGAP002734	AFUN2_008548
OG0004420	AGAP011286	AFUN2_012525
OG0004421	AGAP011282	AFUN2_000588
OG0004422	AGAP011285	AFUN2_005923
OG0004423	AGAP011288	AFUN2_010756
OG0004424	AGAP011292	AFUN2_010302
OG0004425	AGAP011291	AFUN2_004112
OG0004426	AGAP008959	AFUN2_004933
OG0004427	AGAP011281	AFUN2_011092
OG0004428	AGAP003345	AFUN2_001002
OG0004429	AGAP001973	AFUN2_006414
OG0004430	AGAP002667	AFUN2_003009
OG0004431	AGAP004437	AFUN2_006788
OG0004432	AGAP002666	AFUN2_004464
OG0004433	AGAP004438	AFUN2_004363
OG0004434	AGAP001968	AFUN2_004245
OG0004435	AGAP000126	AFUN2_001894
OG0004436	AGAP001972	AFUN2_006088
OG0004437	AGAP002665	AFUN2_002426
OG0004438	AGAP001756	AFUN2_004307
OG0004439	AGAP012599, AGAP003342	AFUN2_012985
OG0004440	AGAP002387	AFUN2_003767
OG0004441	AGAP002388	AFUN2_013659
OG0004442	AGAP004612	AFUN2_009246
OG0004443	AGAP002381	AFUN2_011593
OG0004444	AGAP002386	AFUN2_014469
OG0004445	AGAP002383	AFUN2_003697
OG0004446	AGAP002390	AFUN2_001857
OG0004447	AGAP012643	AFUN2_014015
OG0004448	AGAP002384	AFUN2_001702
OG0004449	AGAP009972	AFUN2_007479
OG0004450	AGAP009971	AFUN2_006614
OG0004451	AGAP008352	AFUN2_010858
OG0004452	AGAP002777	AFUN2_003788
OG0004453	AGAP010698	AFUN2_012311
OG0004454	AGAP012068	AFUN2_009289
OG0004455	AGAP012056	AFUN2_005394
OG0004456	AGAP010694	AFUN2_002556
OG0004457	AGAP012066, AGAP012907	AFUN2_007458
OG0004458	AGAP012046	AFUN2_012123
OG0004459	AGAP012059	AFUN2_008765
OG0004460	AGAP012058	AFUN2_009242
OG0004461	AGAP029650	AFUN2_014670
OG0004462	AGAP010695	AFUN2_001300
OG0004463	AGAP029122	AFUN2_001374
OG0004464	AGAP011838	AFUN2_013968
OG0004465	AGAP011189	AFUN2_008124
OG0004466	AGAP011833	AFUN2_013566
OG0004467	AGAP012096	AFUN2_007889
OG0004468	AGAP011834	AFUN2_001766
OG0004469	AGAP013148	AFUN2_010658
OG0004470	AGAP002133	AFUN2_014079
OG0004471	AGAP003780	AFUN2_011837
OG0004472	AGAP003218	AFUN2_006079
OG0004473	AGAP002972	AFUN2_007949
OG0004474	AGAP003217	AFUN2_012851
OG0004475	AGAP003784	AFUN2_004851
OG0004476	AGAP004896	AFUN2_012724
OG0004477	AGAP000951	AFUN2_005916
OG0004478	AGAP000997	AFUN2_012548
OG0004479	AGAP005813	AFUN2_011542
OG0004480	AGAP005249	AFUN2_000465
OG0004481	AGAP029525	AFUN2_002865
OG0004482	AGAP011050	AFUN2_002039
OG0004483	AGAP011044	AFUN2_012493
OG0004484	AGAP012342	AFUN2_011075
OG0004485	AGAP012343	AFUN2_006056
OG0004486	AGAP011055	AFUN2_000321
OG0004487	AGAP012344	AFUN2_007700
OG0004488	AGAP007953	AFUN2_006851
OG0004489	AGAP001452	AFUN2_012497
OG0004490	AGAP003863	AFUN2_008806
OG0004491	AGAP003209	AFUN2_013483
OG0004492	AGAP001953	AFUN2_014293
OG0004493	AGAP001453	AFUN2_011862
OG0004494	AGAP001955	AFUN2_006875
OG0004495	AGAP002257	AFUN2_010490
OG0004496	AGAP010188	AFUN2_011058
OG0004497	AGAP006612	AFUN2_014091
OG0004498	AGAP000757	AFUN2_013749
OG0004499	AGAP000106	AFUN2_007308
OG0004500	AGAP006250	AFUN2_005637
OG0004501	AGAP000243	AFUN2_004524
OG0004502	AGAP000767	AFUN2_007084
OG0004503	AGAP004934	AFUN2_000986
OG0004505	AGAP002583	AFUN2_008308
OG0004506	AGAP002576	AFUN2_007277
OG0004507	AGAP002575	AFUN2_003910
OG0004508	AGAP002587	AFUN2_010444
OG0004509	AGAP002585	AFUN2_005384, AFUN2_004771
OG0004510	AGAP002586	AFUN2_004913
OG0004511	AGAP000776	AFUN2_009260
OG0004512	AGAP000434	AFUN2_004630
OG0004513	AGAP005850	AFUN2_002658
OG0004514	AGAP001048	AFUN2_013973
OG0004515	AGAP004484	AFUN2_004812
OG0004516	AGAP000774	AFUN2_003744
OG0004517	AGAP000983	AFUN2_013879
OG0004518	AGAP000778	AFUN2_004888
OG0004519	AGAP006591	AFUN2_003587
OG0004520	AGAP007247	AFUN2_003018
OG0004521	AGAP004128	AFUN2_002580
OG0004522	AGAP028023	AFUN2_007270
OG0004523	AGAP004131	AFUN2_011981
OG0004524	AGAP013725	AFUN2_000422
OG0004525	AGAP007977	AFUN2_004522
OG0004526	AGAP003017	AFUN2_000563
OG0004527	AGAP005538	AFUN2_003015
OG0004528	AGAP007980	AFUN2_013832
OG0004529	AGAP007975	AFUN2_009345
OG0004530	AGAP007982	AFUN2_008691
OG0004531	AGAP008826	AFUN2_005515
OG0004532	AGAP008821	AFUN2_008759
OG0004533	AGAP008816	AFUN2_014487
OG0004534	AGAP001277	AFUN2_003665
OG0004535	AGAP008822	AFUN2_012645
OG0004536	AGAP001140	AFUN2_013047
OG0004537	AGAP010420	AFUN2_004489
OG0004538	AGAP010418	AFUN2_007959
OG0004539	AGAP010407	AFUN2_005992
OG0004540	AGAP010421	AFUN2_008818
OG0004541	AGAP012283	AFUN2_011651
OG0004542	AGAP010408	AFUN2_001539
OG0004543	AGAP002078	AFUN2_014698
OG0004544	AGAP003997	AFUN2_010404
OG0004545	AGAP001145	AFUN2_010052
OG0004546	AGAP003115	AFUN2_005733
OG0004547	AGAP001147	AFUN2_005833
OG0004548	AGAP001146	AFUN2_001320
OG0004549	AGAP003992	AFUN2_003527
OG0004550	AGAP001154	AFUN2_014302
OG0004551	AGAP002077	AFUN2_012050
OG0004552	AGAP003119	AFUN2_005501
OG0004553	AGAP004270	AFUN2_007532
OG0004554	AGAP004032	AFUN2_011219
OG0004555	AGAP004035	AFUN2_007032
OG0004556	AGAP029249	AFUN2_011867
OG0004557	AGAP000491	AFUN2_002371
OG0004558	AGAP029250	AFUN2_013407
OG0004559	AGAP029670	AFUN2_014430
OG0004560	AGAP011149	AFUN2_001994
OG0004561	AGAP005036, AGAP012760	AFUN2_013291
OG0004562	AGAP011140	AFUN2_002331
OG0004563	AGAP011160	AFUN2_007153
OG0004564	AGAP029661	AFUN2_010942
OG0004565	AGAP011158	AFUN2_004446
OG0004566	AGAP011141	AFUN2_013637
OG0004567	AGAP011156	AFUN2_000893
OG0004568	AGAP011144	AFUN2_000631
OG0004569	AGAP004908	AFUN2_002421
OG0004570	AGAP003042	AFUN2_003663
OG0004571	AGAP002113	AFUN2_004645
OG0004572	AGAP003039	AFUN2_002393
OG0004573	AGAP002111	AFUN2_014473
OG0004574	AGAP009538	AFUN2_008452
OG0004575	AGAP003047	AFUN2_010373
OG0004576	AGAP003040	AFUN2_005451
OG0004577	AGAP002110	AFUN2_004884
OG0004578	AGAP003041	AFUN2_010370
OG0004579	AGAP009446	AFUN2_002517
OG0004580	AGAP009439	AFUN2_006526
OG0004581	AGAP009438	AFUN2_005873
OG0004582	AGAP009443	AFUN2_006112
OG0004583	AGAP009445	AFUN2_006331
OG0004584	AGAP009441	AFUN2_002633
OG0004585	AGAP009451	AFUN2_009146
OG0004586	AGAP009616	AFUN2_005986
OG0004587	AGAP008641	AFUN2_003950
OG0004588	AGAP008642	AFUN2_007748
OG0004589	AGAP008646	AFUN2_008188
OG0004590	AGAP008645	AFUN2_011608, AFUN2_000976
OG0004591	AGAP009615	AFUN2_004634
OG0004592	AGAP009613	AFUN2_011239
OG0004593	AGAP008644	AFUN2_002809
OG0004594	AGAP009181	AFUN2_003681
OG0004595	AGAP001395	AFUN2_001203
OG0004596	AGAP001399	AFUN2_009733
OG0004597	AGAP001401	AFUN2_007585
OG0004598	AGAP001394	AFUN2_004834
OG0004599	AGAP001404	AFUN2_010962
OG0004600	AGAP001407	AFUN2_007950
OG0004601	AGAP002054	AFUN2_013362
OG0004602	AGAP001397	AFUN2_014217
OG0004603	AGAP001403	AFUN2_009763
OG0004604	AGAP001390	AFUN2_005321
OG0004605	AGAP029629	AFUN2_005586
OG0004606	AGAP006497	AFUN2_012019
OG0004607	AGAP006501	AFUN2_004994
OG0004608	AGAP004296	AFUN2_004412
OG0004609	AGAP003517	AFUN2_004336
OG0004610	AGAP004136	AFUN2_006927
OG0004611	AGAP003434	AFUN2_011820
OG0004612	AGAP005380	AFUN2_005472
OG0004613	AGAP010807	AFUN2_010222
OG0004614	AGAP011532	AFUN2_007167
OG0004615	AGAP010456	AFUN2_003547
OG0004616	AGAP010808	AFUN2_002177
OG0004617	AGAP010459	AFUN2_003448
OG0004618	AGAP005990	AFUN2_004079
OG0004619	AGAP005202	AFUN2_012867
OG0004620	AGAP001388	AFUN2_000803
OG0004621	AGAP003015	AFUN2_012261
OG0004622	AGAP001389	AFUN2_010265
OG0004623	AGAP008926	AFUN2_006515
OG0004624	AGAP008698	AFUN2_013142
OG0004625	AGAP028145	AFUN2_013955
OG0004626	AGAP028141	AFUN2_007630
OG0004627	AGAP008538	AFUN2_013712
OG0004628	AGAP028026	AFUN2_002944
OG0004629	AGAP008700	AFUN2_007490
OG0004630	AGAP008535	AFUN2_006139
OG0004631	AGAP008702	AFUN2_008166
OG0004632	AGAP008617	AFUN2_003038
OG0004633	AGAP012829	AFUN2_013689
OG0004634	AGAP008345	AFUN2_009461
OG0004635	AGAP008337	AFUN2_014182
OG0004636	AGAP008344	AFUN2_001728
OG0004637	AGAP009840	AFUN2_009732
OG0004638	AGAP009923	AFUN2_005414
OG0004639	AGAP010115	AFUN2_006780
OG0004640	AGAP008768	AFUN2_011432
OG0004641	AGAP008347	AFUN2_010585
OG0004642	AGAP005897	AFUN2_007058
OG0004643	AGAP010975	AFUN2_009161
OG0004644	AGAP010538	AFUN2_012701
OG0004645	AGAP000520	AFUN2_003655
OG0004646	AGAP005621	AFUN2_003207
OG0004647	AGAP006680	AFUN2_007647
OG0004648	AGAP005620	AFUN2_000544
OG0004649	AGAP005623	AFUN2_013912
OG0004650	AGAP006678	AFUN2_005797
OG0004651	AGAP006786	AFUN2_011907
OG0004652	AGAP006789	AFUN2_013751
OG0004653	AGAP006777	AFUN2_002260
OG0004654	AGAP006778	AFUN2_004642
OG0004655	AGAP005618	AFUN2_009603
OG0004656	AGAP006598	AFUN2_011800
OG0004657	AGAP001732	AFUN2_007037
OG0004658	AGAP001555	AFUN2_011611
OG0004659	AGAP004551	AFUN2_009495
OG0004660	AGAP004548	AFUN2_004137
OG0004661	AGAP003070	AFUN2_005940
OG0004662	AGAP006898	AFUN2_004057
OG0004663	AGAP006893	AFUN2_000380
OG0004664	AGAP006894	AFUN2_007314
OG0004665	AGAP005392	AFUN2_007994
OG0004666	AGAP005391	AFUN2_000651
OG0004667	AGAP006890	AFUN2_011429
OG0004668	AGAP005699	AFUN2_011931
OG0004669	AGAP029444	AFUN2_013346
OG0004670	AGAP010206	AFUN2_010723
OG0004671	AGAP010050	AFUN2_011590
OG0004672	AGAP010462	AFUN2_001348
OG0004673	AGAP010580	AFUN2_014136
OG0004674	AGAP009994	AFUN2_000401
OG0004675	AGAP008803	AFUN2_001468
OG0004676	AGAP008578	AFUN2_008002
OG0004677	AGAP008805	AFUN2_013339
OG0004678	AGAP008184	AFUN2_014218
OG0004679	AGAP009995	AFUN2_006298
OG0004680	AGAP009970	AFUN2_010682
OG0004681	AGAP008804	AFUN2_004920
OG0004682	AGAP008182	AFUN2_008631
OG0004683	AGAP008802	AFUN2_013937
OG0004684	AGAP008577	AFUN2_013671
OG0004685	AGAP008811	AFUN2_011505
OG0004686	AGAP009681	AFUN2_006333
OG0004687	AGAP009968	AFUN2_004143
OG0004688	AGAP008435	AFUN2_012428
OG0004689	AGAP007950	AFUN2_003648
OG0004690	AGAP008262	AFUN2_008802
OG0004691	AGAP009886	AFUN2_009587
OG0004692	AGAP008264	AFUN2_002220
OG0004693	AGAP008263	AFUN2_002367
OG0004694	AGAP007897	AFUN2_011076
OG0004695	AGAP008265	AFUN2_013183
OG0004696	AGAP007952, AGAP012754	AFUN2_014419
OG0004697	AGAP007951	AFUN2_001794
OG0004698	AGAP027984	AFUN2_001226
OG0004699	AGAP008433	AFUN2_004897
OG0004700	AGAP004152	AFUN2_008383
OG0004701	AGAP004654	AFUN2_002156
OG0004702	AGAP005297	AFUN2_011033
OG0004703	AGAP004146	AFUN2_011666
OG0004704	AGAP005298	AFUN2_004590
OG0004705	AGAP005294	AFUN2_013412
OG0004706	AGAP005302	AFUN2_011810
OG0004707	AGAP005295	AFUN2_006089
OG0004708	AGAP005301	AFUN2_007141
OG0004709	AGAP001804	AFUN2_006290
OG0004710	AGAP001805	AFUN2_005524
OG0004711	AGAP005331	AFUN2_004416
OG0004712	AGAP006735	AFUN2_008360
OG0004713	AGAP010340	AFUN2_002397
OG0004714	AGAP027982	AFUN2_006384
OG0004715	AGAP011341	AFUN2_014607
OG0004716	AGAP010336	AFUN2_004589
OG0004717	AGAP010342	AFUN2_010873
OG0004718	AGAP010338	AFUN2_003720
OG0004719	AGAP005330	AFUN2_006503
OG0004720	AGAP002332	AFUN2_000877
OG0004721	AGAP002329	AFUN2_008497
OG0004722	AGAP008727	AFUN2_012953
OG0004723	AGAP007636	AFUN2_001073
OG0004724	AGAP007631	AFUN2_012509
OG0004725	AGAP005853	AFUN2_002654
OG0004726	AGAP007629	AFUN2_001476
OG0004727	AGAP005846	AFUN2_010912
OG0004728	AGAP005852	AFUN2_010642
OG0004729	AGAP005847	AFUN2_014292
OG0004730	AGAP005844	AFUN2_008261
OG0004731	AGAP005839	AFUN2_003695
OG0004732	AGAP007626	AFUN2_002307
OG0004733	AGAP007623	AFUN2_006312
OG0004734	AGAP007633	AFUN2_003570
OG0004735	AGAP003802	AFUN2_000661
OG0004736	AGAP003806	AFUN2_000790
OG0004737	AGAP003800	AFUN2_012155
OG0004738	AGAP003795	AFUN2_011908
OG0004739	AGAP003804	AFUN2_007415
OG0004740	AGAP003808	AFUN2_002352
OG0004741	AGAP003805	AFUN2_009176
OG0004742	AGAP003803	AFUN2_011343
OG0004743	AGAP003801	AFUN2_006755
OG0004744	AGAP003675, AGAP012665	AFUN2_002106
OG0004745	AGAP000312	AFUN2_013090
OG0004746	AGAP006101	AFUN2_006262
OG0004747	AGAP000116	AFUN2_006974
OG0004748	AGAP006097	AFUN2_010318
OG0004749	AGAP000637	AFUN2_004386
OG0004750	AGAP002023	AFUN2_005450
OG0004751	AGAP010090	AFUN2_012622
OG0004752	AGAP011707	AFUN2_013835
OG0004753	AGAP004782	AFUN2_008811
OG0004754	AGAP012194	AFUN2_001999
OG0004755	AGAP010587	AFUN2_007530
OG0004756	AGAP008853	AFUN2_008831
OG0004757	AGAP007547	AFUN2_014368
OG0004758	AGAP007548	AFUN2_004823
OG0004760	AGAP007553	AFUN2_002913
OG0004761	AGAP008848	AFUN2_013475
OG0004762	AGAP008887	AFUN2_008645
OG0004763	AGAP008854	AFUN2_002797
OG0004764	AGAP009560	AFUN2_009044
OG0004765	AGAP003360	AFUN2_012359
OG0004766	AGAP009687	AFUN2_008564
OG0004767	AGAP003356	AFUN2_009291
OG0004768	AGAP009563	AFUN2_006946
OG0004769	AGAP009578	AFUN2_006010
OG0004770	AGAP002091	AFUN2_006465
OG0004771	AGAP009574	AFUN2_002822
OG0004772	AGAP009571	AFUN2_004409
OG0004773	AGAP009579	AFUN2_011086
OG0004774	AGAP013180	AFUN2_014717
OG0004775	AGAP003893	AFUN2_003752
OG0004776	AGAP003304	AFUN2_013156
OG0004777	AGAP003723	AFUN2_013014
OG0004778	AGAP004089	AFUN2_011819
OG0004779	AGAP003644	AFUN2_010081
OG0004780	AGAP004366	AFUN2_011140
OG0004781	AGAP004087	AFUN2_002723
OG0004782	AGAP003715	AFUN2_013905
OG0004783	AGAP000551	AFUN2_005551
OG0004784	AGAP012328	AFUN2_006757
OG0004785	AGAP000349	AFUN2_007002
OG0004786	AGAP000347	AFUN2_009693
OG0004787	AGAP009622	AFUN2_003625
OG0004788	AGAP007832	AFUN2_013115
OG0004789	AGAP010163	AFUN2_012717
OG0004790	AGAP010202	AFUN2_007013
OG0004791	AGAP009625	AFUN2_003162
OG0004792	AGAP009624	AFUN2_004769
OG0004793	AGAP010164	AFUN2_006879
OG0004794	AGAP009621	AFUN2_008274
OG0004795	AGAP012179	AFUN2_006162
OG0004796	AGAP012181	AFUN2_007787
OG0004797	AGAP011313	AFUN2_003122
OG0004798	AGAP012180	AFUN2_009877
OG0004799	AGAP011274	AFUN2_005245
OG0004800	AGAP010836	AFUN2_013963
OG0004801	AGAP011312	AFUN2_008460
OG0004802	AGAP011317	AFUN2_008544
OG0004803	AGAP011318	AFUN2_000550
OG0004804	AGAP001111	AFUN2_000497
OG0004805	AGAP001109	AFUN2_001851
OG0004806	AGAP028148	AFUN2_004998
OG0004807	AGAP002172	AFUN2_002486
OG0004808	AGAP002170	AFUN2_008781
OG0004809	AGAP002173	AFUN2_005180
OG0004810	AGAP000994	AFUN2_012031
OG0004811	AGAP000792	AFUN2_014668
OG0004812	AGAP000359	AFUN2_008153
OG0004813	AGAP000356	AFUN2_014633
OG0004814	AGAP008132	AFUN2_013984
OG0004815	AGAP003817	AFUN2_013130
OG0004816	AGAP010623	AFUN2_005221
OG0004817	AGAP001928	AFUN2_004411
OG0004818	AGAP010622	AFUN2_007091
OG0004819	AGAP029557	AFUN2_010050
OG0004820	AGAP010624	AFUN2_004195
OG0004821	AGAP012258	AFUN2_005356
OG0004822	AGAP001241	AFUN2_010473
OG0004823	AGAP002218	AFUN2_007976
OG0004824	AGAP001242	AFUN2_013422
OG0004825	AGAP001256	AFUN2_011329
OG0004826	AGAP001205	AFUN2_009312
OG0004827	AGAP001203	AFUN2_009872
OG0004828	AGAP000081	AFUN2_003866
OG0004829	AGAP001408	AFUN2_005936
OG0004830	AGAP004018	AFUN2_009353
OG0004831	AGAP012463	AFUN2_007863
OG0004832	AGAP009261	AFUN2_011776
OG0004833	AGAP009258	AFUN2_000349
OG0004834	AGAP009259	AFUN2_003757
OG0004835	AGAP009255	AFUN2_013057
OG0004836	AGAP009257	AFUN2_002079
OG0004837	AGAP009254	AFUN2_012414
OG0004838	AGAP009265	AFUN2_013243
OG0004839	AGAP009260	AFUN2_009830
OG0004840	AGAP006904	AFUN2_006601
OG0004841	AGAP002571	AFUN2_012407
OG0004842	AGAP002566	AFUN2_011170
OG0004843	AGAP002570	AFUN2_008193
OG0004844	AGAP008136	AFUN2_008295
OG0004845	AGAP029547	AFUN2_007174
OG0004846	AGAP002569	AFUN2_007780
OG0004847	AGAP002567	AFUN2_007556
OG0004848	AGAP002568	AFUN2_008052
OG0004849	AGAP002837	AFUN2_001790
OG0004850	AGAP003019	AFUN2_014568
OG0004851	AGAP011163	AFUN2_011246
OG0004852	AGAP000865	AFUN2_011001
OG0004853	AGAP008604	AFUN2_014154
OG0004854	AGAP008598	AFUN2_000553
OG0004855	AGAP008606	AFUN2_012997
OG0004856	AGAP008602	AFUN2_006858
OG0004857	AGAP008611	AFUN2_007850
OG0004858	AGAP010143	AFUN2_003204
OG0004859	AGAP009773	AFUN2_013166
OG0004860	AGAP008612	AFUN2_005341
OG0004861	AGAP008601	AFUN2_006083
OG0004862	AGAP008585	AFUN2_011597
OG0004863	AGAP008593	AFUN2_003533
OG0004864	AGAP002564	AFUN2_009738
OG0004865	AGAP002557	AFUN2_006271
OG0004866	AGAP002560	AFUN2_003066
OG0004867	AGAP002563	AFUN2_013771
OG0004868	AGAP000182	AFUN2_012824
OG0004869	AGAP000184	AFUN2_005485
OG0004870	AGAP002291	AFUN2_002184
OG0004871	AGAP002948	AFUN2_008488
OG0004872	AGAP002952	AFUN2_009848
OG0004873	AGAP002881	AFUN2_002450
OG0004874	AGAP002290	AFUN2_011281
OG0004875	AGAP002883	AFUN2_014515
OG0004876	AGAP007097	AFUN2_007030
OG0004877	AGAP000377	AFUN2_012358
OG0004878	AGAP000319	AFUN2_012941
OG0004879	AGAP005423	AFUN2_003591
OG0004880	AGAP000991	AFUN2_008844
OG0004881	AGAP000378	AFUN2_001335
OG0004882	AGAP000429	AFUN2_011079
OG0004883	AGAP000188	AFUN2_000752
OG0004884	AGAP000073	AFUN2_000542
OG0004885	AGAP010895	AFUN2_007194
OG0004886	AGAP004693	AFUN2_006342
OG0004887	AGAP010894	AFUN2_014071
OG0004888	AGAP010842	AFUN2_002274
OG0004889	AGAP028617	AFUN2_012328
OG0004890	AGAP011448	AFUN2_004660
OG0004891	AGAP007538	AFUN2_008074
OG0004892	AGAP007532	AFUN2_010059
OG0004893	AGAP007533	AFUN2_003292
OG0004894	AGAP006622	AFUN2_014146
OG0004895	AGAP002788	AFUN2_010027
OG0004896	AGAP002781	AFUN2_004105
OG0004897	AGAP002782	AFUN2_011566
OG0004898	AGAP002784	AFUN2_001218
OG0004899	AGAP004244	AFUN2_000460
OG0004900	AGAP002780	AFUN2_012780
OG0004901	AGAP003536	AFUN2_007968
OG0004902	AGAP013010, AGAP013378	AFUN2_003735
OG0004903	AGAP001782	AFUN2_012201
OG0004904	AGAP012755, AGAP010225	AFUN2_003429
OG0004905	AGAP004196	AFUN2_011973
OG0004906	AGAP003221	AFUN2_010582
OG0004907	AGAP004197	AFUN2_008762
OG0004908	AGAP001779	AFUN2_002933
OG0004909	AGAP001778	AFUN2_010570
OG0004910	AGAP002889	AFUN2_009938
OG0004911	AGAP002892	AFUN2_009619
OG0004912	AGAP002890	AFUN2_014260
OG0004913	AGAP011513	AFUN2_013352
OG0004914	AGAP008099	AFUN2_012783
OG0004915	AGAP005723	AFUN2_001296
OG0004916	AGAP005721	AFUN2_011720
OG0004917	AGAP005724	AFUN2_006687
OG0004918	AGAP005715	AFUN2_001533
OG0004919	AGAP009525	AFUN2_001991
OG0004920	AGAP009523	AFUN2_002537
OG0004921	AGAP009532	AFUN2_007309
OG0004922	AGAP009524	AFUN2_009988
OG0004923	AGAP009522	AFUN2_006783
OG0004924	AGAP011689	AFUN2_010836
OG0004925	AGAP003366	AFUN2_008739
OG0004926	AGAP004797	AFUN2_008173
OG0004927	AGAP004794	AFUN2_007284
OG0004928	AGAP011470	AFUN2_014645
OG0004929	AGAP001997	AFUN2_014113
OG0004930	AGAP002004	AFUN2_002861
OG0004931	AGAP001996	AFUN2_003070
OG0004932	AGAP002000	AFUN2_006061
OG0004933	AGAP001986	AFUN2_003878
OG0004934	AGAP002003	AFUN2_003135
OG0004935	AGAP001999	AFUN2_005899
OG0004936	AGAP003885	AFUN2_012699
OG0004937	AGAP002831	AFUN2_012440
OG0004938	AGAP003883	AFUN2_014601
OG0004939	AGAP001428	AFUN2_008496
OG0004940	AGAP003886	AFUN2_007597
OG0004941	AGAP002832	AFUN2_011202
OG0004942	AGAP003090	AFUN2_006498
OG0004943	AGAP013412	AFUN2_005837
OG0004944	AGAP002284	AFUN2_001334
OG0004945	AGAP011363	AFUN2_011727
OG0004946	AGAP011364	AFUN2_011991
OG0004947	AGAP011368	AFUN2_013471
OG0004948	AGAP011361	AFUN2_006127
OG0004949	AGAP011580	AFUN2_011713
OG0004950	AGAP004229	AFUN2_002903
OG0004951	AGAP011581	AFUN2_004266
OG0004952	AGAP004113	AFUN2_014350
OG0004953	AGAP004117	AFUN2_000395
OG0004954	AGAP001108	AFUN2_007323
OG0004955	AGAP001702	AFUN2_008187
OG0004956	AGAP002129	AFUN2_004932
OG0004957	AGAP002131	AFUN2_009675
OG0004958	AGAP002546	AFUN2_009445
OG0004959	AGAP004198	AFUN2_007743
OG0004960	AGAP004199	AFUN2_003181
OG0004961	AGAP001950	AFUN2_006383
OG0004962	AGAP013499	AFUN2_006165
OG0004963	AGAP002128	AFUN2_014495
OG0004964	AGAP001705	AFUN2_004020
OG0004965	AGAP012836, AGAP004101	AFUN2_001340
OG0004966	AGAP001094	AFUN2_006659
OG0004967	AGAP011673	AFUN2_001988
OG0004968	AGAP001557	AFUN2_009942
OG0004969	AGAP001694	AFUN2_013711
OG0004970	AGAP004489	AFUN2_009033
OG0004971	AGAP003751	AFUN2_007730
OG0004972	AGAP004062	AFUN2_006457
OG0004973	AGAP006058	AFUN2_003244
OG0004974	AGAP007475	AFUN2_012144
OG0004975	AGAP003540	AFUN2_003945
OG0004976	AGAP002017	AFUN2_001110
OG0004977	AGAP008658	AFUN2_008154
OG0004978	AGAP001364	AFUN2_010588
OG0004979	AGAP001367	AFUN2_005159
OG0004980	AGAP005239	AFUN2_006185
OG0004981	AGAP005254	AFUN2_009075
OG0004982	AGAP005255	AFUN2_011614
OG0004983	AGAP005234	AFUN2_013032
OG0004985	AGAP005241	AFUN2_004794
OG0004986	AGAP005233	AFUN2_001276
OG0004987	AGAP008110	AFUN2_009966
OG0004988	AGAP008108	AFUN2_005081
OG0004989	AGAP008111	AFUN2_005555
OG0004990	AGAP008107	AFUN2_003971
OG0004991	AGAP005173	AFUN2_009195
OG0004992	AGAP005168	AFUN2_012802
OG0004993	AGAP002480	AFUN2_002558
OG0004994	AGAP005170	AFUN2_012866
OG0004995	AGAP029302	AFUN2_003477
OG0004996	AGAP011030	AFUN2_001742
OG0004997	AGAP011031	AFUN2_002297
OG0004998	AGAP012808, AGAP010988	AFUN2_000610
OG0004999	AGAP010983	AFUN2_003062
OG0005000	AGAP011969	AFUN2_001809
OG0005001	AGAP028030	AFUN2_011510
OG0005002	AGAP000958	AFUN2_010157
OG0005003	AGAP000241	AFUN2_007081
OG0005004	AGAP000960	AFUN2_008011
OG0005005	AGAP000240	AFUN2_011377
OG0005006	AGAP000478	AFUN2_004252
OG0005007	AGAP008300	AFUN2_000985
OG0005008	AGAP008298	AFUN2_014528
OG0005009	AGAP008299	AFUN2_008605
OG0005010	AGAP008942	AFUN2_012211
OG0005011	AGAP008940	AFUN2_002990
OG0005012	AGAP008941	AFUN2_008805
OG0005013	AGAP008935	AFUN2_012989
OG0005014	AGAP008287	AFUN2_010623
OG0005015	AGAP009274	AFUN2_013779
OG0005016	AGAP009276	AFUN2_005786
OG0005017	AGAP009278	AFUN2_014780
OG0005018	AGAP009943	AFUN2_012307
OG0005019	AGAP008946	AFUN2_002239
OG0005020	AGAP008228	AFUN2_007428
OG0005021	AGAP009271	AFUN2_003679
OG0005022	AGAP008227	AFUN2_007908
OG0005023	AGAP029988	AFUN2_000677
OG0005024	AGAP009275	AFUN2_011619
OG0005025	AGAP010501	AFUN2_002183
OG0005026	AGAP010500	AFUN2_006626
OG0005027	AGAP010494	AFUN2_003029
OG0005028	AGAP010493	AFUN2_001610
OG0005029	AGAP010223	AFUN2_009837
OG0005030	AGAP010221	AFUN2_013491
OG0005031	AGAP001174	AFUN2_004968
OG0005032	AGAP001160	AFUN2_012998
OG0005033	AGAP001175	AFUN2_006404
OG0005034	AGAP001159	AFUN2_008673
OG0005035	AGAP001167	AFUN2_013829
OG0005036	AGAP009485	AFUN2_007014
OG0005037	AGAP009491	AFUN2_012496
